actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
249,PT06M15.00S,2023-01-05T00:53:15.7Z,2,REGULAR,3pt,Jump Shot,[],1629652,71.04139290407359,15.931372549019606,1610612760,52,39,2023-01-05T00:53:21Z,2490000,False,-170.0,220.0,1,right,L. Dort 27' 3PT  (8 PTS) (J. Williams 2 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,27.8,Made,8.0,,,,,,,,,J. Williams,1631114.0,2.0,,,,
251,PT05M53.00S,2023-01-05T00:53:40.9Z,2,REGULAR,turnover,out-of-bounds,[],1631216,,,1610612753,52,39,2023-01-05T00:53:50Z,2510000,False,,,0,,C. Houstan step out-of-bounds TURNOVER (1 TO),[1631216],1610612753.0,ORL,step,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,204059.0,1.0,,,,,,,,,,,,,,,,,,
252,PT05M36.00S,2023-01-05T00:54:04.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,93.11760840998686,49.754901960784316,1610612760,52,39,2023-01-05T00:54:10Z,2520000,False,-1.0,12.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,1.23,Missed,,,,,,,,,,,,,,,,
253,PT05M32.00S,2023-01-05T00:54:07.6Z,2,REGULAR,rebound,defensive,[],1631216,,,1610612753,52,39,2023-01-05T00:54:07Z,2530000,False,,,0,,C. Houstan REBOUND (Off:1 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,252.0,2.0,1.0,1.0,,,,,,,,,,,
254,PT05M32.00S,2023-01-05T00:54:10.5Z,2,REGULAR,foul,personal,[],1631114,,,1610612753,52,39,2023-01-05T01:09:34Z,2540000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1631094]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,1627541.0,,,,,,,,,1.0,0.0,Banchero,1631094.0,,,,,,,
258,PT05M32.00S,2023-01-05T00:54:21.3Z,2,REGULAR,substitution,out,[],1630181,,,1610612753,52,39,2023-01-05T00:54:31Z,2560000,False,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M32.00S,2023-01-05T00:54:21.3Z,2,REGULAR,substitution,out,[],203082,,,1610612753,52,39,2023-01-05T00:54:31Z,2570000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M32.00S,2023-01-05T00:54:21.3Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,52,39,2023-01-05T00:54:31Z,2580000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M32.00S,2023-01-05T00:54:21.3Z,2,REGULAR,substitution,in,[],203914,,,1610612753,52,39,2023-01-05T00:54:31Z,2590000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M26.00S,2023-01-05T00:54:47.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203488,,,1610612753,52,39,2023-01-05T00:54:55Z,2600000,False,,,0,,M. Muscala shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[203488, 1628976]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),8-16 Center,1628172.0,,,,,,,,,1.0,0.0,Carter Jr.,1628976.0,,,,,,,
266,PT05M26.00S,2023-01-05T00:55:13.5Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,53,39,2023-01-05T00:55:13Z,2620000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
267,PT05M26.00S,2023-01-05T00:55:29.7Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,54,39,2023-01-05T00:55:29Z,2630000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
268,PT05M15.00S,2023-01-05T00:55:43.4Z,2,REGULAR,3pt,Jump Shot,[],203488,73.40670170827858,84.06862745098039,1610612760,54,42,2023-01-05T00:55:47Z,2640000,False,170.0,197.0,1,right,M. Muscala 26' 3PT  (6 PTS) (J. Williams 3 AST),"[203488, 1631114]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,,,26.08,Made,6.0,,,,,,,,,J. Williams,1631114.0,3.0,,,,
270,PT05M02.00S,2023-01-05T00:55:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,5.995400788436268,51.470588235294116,1610612753,56,42,2023-01-05T01:08:40Z,2660000,False,-7.0,4.0,1,left,G. Harris cutting Layup (5 PTS) (M. Fultz 3 AST),"[203914, 1628365]",1610612753.0,ORL,cutting,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,0.84,Made,5.0,,,,,,,,,M. Fultz,1628365.0,3.0,,,,
272,PT04M51.00S,2023-01-05T00:56:06.7Z,2,REGULAR,foul,personal,['3freethrow'],1628365,,,1610612760,56,42,2023-01-05T00:56:20Z,2680000,False,,,0,,M. Fultz shooting personal FOUL (3 PF) (Joe 3 FT),"[1628365, 1630198]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,204059.0,,,,,,,,,3.0,0.0,Joe,1630198.0,,,,,,,
275,PT04M51.00S,2023-01-05T00:58:25.6Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,56,42,2023-01-05T00:58:49Z,2710000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M51.00S,2023-01-05T00:58:25.6Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,56,42,2023-01-05T00:58:49Z,2720000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M51.00S,2023-01-05T00:58:52.1Z,2,REGULAR,freethrow,1 of 3,[],1630198,,,1610612760,56,42,2023-01-05T00:58:54Z,2730000,False,,,0,,MISS I. Joe Free Throw 1 of 3,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
278,PT04M51.00S,2023-01-05T00:58:52.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,56,42,2023-01-05T00:58:54Z,2740000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,,,,
279,PT04M51.00S,2023-01-05T00:58:56.8Z,2,REGULAR,freethrow,2 of 3,[],1630198,,,1610612760,56,43,2023-01-05T00:58:56Z,2750000,False,,,0,,I. Joe Free Throw 2 of 3 (1 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
280,PT04M51.00S,2023-01-05T00:58:58.2Z,2,REGULAR,substitution,out,[],1628365,,,1610612760,56,43,2023-01-05T00:59:02Z,2760000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M51.00S,2023-01-05T00:58:58.2Z,2,REGULAR,substitution,in,[],1630175,,,1610612760,56,43,2023-01-05T00:59:02Z,2770000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M51.00S,2023-01-05T00:59:07.2Z,2,REGULAR,freethrow,3 of 3,[],1630198,,,1610612760,56,44,2023-01-05T00:59:07Z,2780000,False,,,0,,I. Joe Free Throw 3 of 3 (2 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
283,PT04M37.00S,2023-01-05T00:59:22.3Z,2,REGULAR,3pt,Jump Shot,[],1631216,29.25427069645204,17.647058823529413,1610612753,56,44,2023-01-05T00:59:27Z,2790000,False,162.0,222.0,1,left,MISS C. Houstan 27' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,27.51,Missed,,,,,,,,,,,,,,,,
284,PT04M33.00S,2023-01-05T00:59:26.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,56,44,2023-01-05T00:59:27Z,2800000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,,
285,PT04M20.00S,2023-01-05T00:59:39.5Z,2,REGULAR,3pt,Jump Shot,[],1629652,67.7562417871222,69.36274509803921,1610612760,56,44,2023-01-05T00:59:43Z,2810000,False,97.0,251.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,26.86,Missed,,,,,,,,,,,,,,,,
286,PT04M17.00S,2023-01-05T00:59:42.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,56,44,2023-01-05T00:59:43Z,2820000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,285.0,5.0,5.0,0.0,,,,,,,,,,,
287,PT04M11.00S,2023-01-05T00:59:48.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630175,11.908672798948752,51.225490196078425,1610612753,58,44,2023-01-05T01:00:19Z,2830000,False,-6.0,59.0,1,left,C. Anthony running Jump Shot (6 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,5.97,Made,6.0,,,,,,,,,,,,,,,
288,PT03M59.00S,2023-01-05T01:00:00.5Z,2,REGULAR,3pt,Jump Shot,[],1630198,74.19513797634691,14.705882352941178,1610612760,58,44,2023-01-05T01:10:34Z,2840000,False,-176.0,190.0,1,right,MISS I. Joe 25' step back 3PT,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,25.94,Missed,,,,,,,,,,,,,,,,
289,PT03M54.00S,2023-01-05T01:00:05.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,58,44,2023-01-05T01:00:07Z,2850000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,288.0,6.0,6.0,0.0,,,,,,,,,,,
290,PT03M44.00S,2023-01-05T01:00:14.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203914,22.28975032851511,52.20588235294118,1610612753,58,44,2023-01-05T01:10:56Z,2860000,False,-11.0,157.0,1,left,MISS G. Harris 15' turnaround Shot,[203914],1610612753.0,ORL,turnaround,,,Harris,G. Harris,,,,,Mid-Range,8-16 Center,,,15.74,Missed,,,,,,,,,,,,,,,,
291,PT03M44.00S,2023-01-05T01:00:14.9Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,58,44,2023-01-05T01:38:05Z,2870000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Mid-Range,8-16 Center,,,,,,290.0,1.0,1.0,0.0,,,,,,,,,,,
292,PT03M38.00S,2023-01-05T01:00:23.7Z,2,REGULAR,foul,personal,[],203914,,,1610612760,58,44,2023-01-05T01:00:33Z,2880000,False,,,0,,G. Harris personal FOUL (1 PF),"[203914, 1630198]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Left Center,1628172.0,,,,,,,,,1.0,0.0,Joe,1630198.0,,,,,,,
294,PT03M38.00S,2023-01-05T01:00:30.7Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,58,44,2023-01-05T01:00:35Z,2900000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M38.00S,2023-01-05T01:00:30.7Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,58,44,2023-01-05T01:00:35Z,2910000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M26.00S,2023-01-05T01:00:55.9Z,2,REGULAR,2pt,Jump Shot,[],1629652,77.21747700394218,56.127450980392155,1610612760,58,44,2023-01-05T01:01:01Z,2920000,False,31.0,162.0,1,right,MISS L. Dort 16' step back Shot,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,,,16.46,Missed,,,,,,,,,,,,,,,,
297,PT03M23.00S,2023-01-05T01:00:58.9Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,58,44,2023-01-05T01:01:01Z,2930000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,,,,,,296.0,2.0,1.0,1.0,,,,,,,,,,,
298,PT03M16.00S,2023-01-05T01:01:05.9Z,2,REGULAR,3pt,Jump Shot,[],1631216,6.521024967148489,4.411764705882353,1610612753,61,44,2023-01-05T01:01:11Z,2940000,False,228.0,9.0,1,left,C. Houstan 3PT  (3 PTS) (C. Anthony 4 AST),"[1631216, 1630175]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,,,22.81,Made,3.0,,,,,,,,,C. Anthony,1630175.0,4.0,,,,
300,PT03M07.00S,2023-01-05T01:01:15.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.99277266754271,57.35294117647059,1610612760,61,46,2023-01-05T01:01:22Z,2960000,False,37.0,60.0,1,right,J. Giddey 7' driving floating bank Jump Shot (10 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,7.07,Made,10.0,,,,,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,
302,PT02M44.00S,2023-01-05T01:01:38.7Z,2,REGULAR,2pt,Jump Shot,[],1631094,15.719448094612352,71.32352941176471,1610612753,61,46,2023-01-05T01:01:46Z,2980000,False,-107.0,95.0,1,left,MISS P. Banchero 14' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,14.3,Missed,,,,,,,,,,,,,,,,
303,PT02M41.00S,2023-01-05T01:01:41.7Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,61,46,2023-01-05T01:38:23Z,2990000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,302.0,3.0,3.0,0.0,,,,,,,,,,,
304,PT02M38.00S,2023-01-05T01:01:47.2Z,2,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612760,61,46,2023-01-05T01:01:57Z,3000000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1631094, 1628983]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
306,PT02M38.00S,2023-01-05T01:02:23.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628983,,,1610612760,61,47,2023-01-05T01:02:23Z,3020000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
307,PT02M38.00S,2023-01-05T01:02:24.5Z,2,REGULAR,substitution,out,[],1629652,,,1610612760,61,47,2023-01-05T01:02:37Z,3030000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M38.00S,2023-01-05T01:02:24.5Z,2,REGULAR,substitution,in,[],1629026,,,1610612760,61,47,2023-01-05T01:02:37Z,3040000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M38.00S,2023-01-05T01:02:44.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628983,,,1610612760,61,48,2023-01-05T01:02:44Z,3050000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
310,PT02M29.00S,2023-01-05T01:02:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,11.777266754270697,64.2156862745098,1610612753,61,48,2023-01-05T01:14:31Z,3060000,False,-71.0,58.0,1,left,MISS P. Banchero 9' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,9.19,Missed,,,,,,,,,,,,,,,,
311,PT02M28.00S,2023-01-05T01:02:53.9Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,61,48,2023-01-05T01:44:38Z,3070000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,310.0,7.0,6.0,1.0,,,,,,,,,,,
480,PT02M28.00S,2023-01-05T01:02:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,6.619579500657039,45.833333333333336,1610612753,61,48,2023-01-05T01:45:06Z,3075000,False,21.0,10.0,1,left,MISS W. Carter Jr. tip Layup,[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,2.3,Missed,,,,,,,,,,,,,,,,
481,PT02M26.00S,2023-01-05T01:02:58.9Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,61,48,2023-01-05T01:45:06Z,3077500,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,480.0,2.0,2.0,0.0,,,,,,,,,,,
312,PT02M22.00S,2023-01-05T01:03:00.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631114,92.19776609724047,47.30392156862745,1610612760,61,48,2023-01-05T01:03:07Z,3080000,False,-13.0,21.0,1,right,MISS J. Williams running Layup,[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,2.48,Missed,,,,,,,,,,,,,,,,
313,PT02M19.00S,2023-01-05T01:03:03.9Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,61,48,2023-01-05T01:03:07Z,3090000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,312.0,8.0,7.0,1.0,,,,,,,,,,,
314,PT02M18.00S,2023-01-05T01:03:07.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630581,,,1610612753,61,48,2023-01-05T01:03:17Z,3100000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630581, 1631094]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,1.0,0.0,Banchero,1631094.0,,,,,,,
316,PT02M18.00S,2023-01-05T01:03:36.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,62,48,2023-01-05T01:03:36Z,3120000,False,,,0,,P. Banchero Free Throw 1 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
317,PT02M18.00S,2023-01-05T01:03:37.6Z,2,REGULAR,substitution,out,[],203488,,,1610612753,62,48,2023-01-05T01:03:43Z,3130000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M18.00S,2023-01-05T01:03:37.6Z,2,REGULAR,substitution,in,[],1631119,,,1610612753,62,48,2023-01-05T01:03:43Z,3140000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M18.00S,2023-01-05T01:03:57.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,63,48,2023-01-05T01:03:57Z,3150000,False,,,0,,P. Banchero Free Throw 2 of 2 (11 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
320,PT01M58.00S,2023-01-05T01:04:18.4Z,2,REGULAR,3pt,Jump Shot,[],1629026,90.88370565045992,3.9215686274509802,1610612760,63,51,2023-01-05T01:04:24Z,3160000,False,-230.0,33.0,1,right,K. Williams 3PT  (6 PTS) (J. Giddey 2 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,23.28,Made,6.0,,,,,,,,,J. Giddey,1630581.0,2.0,,,,
322,PT01M45.00S,2023-01-05T01:04:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,11.645860709592641,40.19607843137255,1610612753,63,51,2023-01-05T01:04:39Z,3180000,False,49.0,57.0,1,left,MISS C. Anthony 7' driving floating bank Shot,[1630175],1610612753.0,ORL,driving floating bank,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,7.52,Missed,,,,,,,,,,,,,,,,
323,PT01M42.00S,2023-01-05T01:04:34.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,63,51,2023-01-05T01:04:34Z,3190000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,322.0,4.0,4.0,0.0,,,,,,,,,,,
324,PT01M38.00S,2023-01-05T01:04:38.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629026,92.32917214191852,49.26470588235294,1610612760,63,53,2023-01-05T01:04:45Z,3200000,False,-4.0,20.0,1,right,K. Williams running DUNK (8 PTS) (J. Giddey 3 AST),"[1629026, 1630581]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,1.99,Made,8.0,,,,,,,,,J. Giddey,1630581.0,3.0,,,,
326,PT01M16.00S,2023-01-05T01:05:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,6.783837056504599,54.90196078431373,1610612753,65,53,2023-01-05T01:05:06Z,3220000,False,-25.0,11.0,1,left,G. Harris driving Layup (7 PTS) (P. Banchero 5 AST),"[203914, 1631094]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,2.7,Made,7.0,,,,,,,,,P. Banchero,1631094.0,5.0,,,,
328,PT01M03.00S,2023-01-05T01:05:14.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,90.88370565045992,49.754901960784316,1610612760,65,53,2023-01-05T01:18:45Z,3240000,False,-1.0,33.0,1,right,MISS S. Gilgeous-Alexander turnaround Shot - blocked,"[1628983, 1628976]",1610612760.0,OKC,turnaround,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,3.32,Missed,,,,,,,,,,,,,Carter Jr.,1628976.0,,
329,PT01M03.00S,2023-01-05T01:05:14.0Z,2,REGULAR,block,,[],1628976,,,1610612760,65,53,2023-01-05T01:05:17Z,3250000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT01M03.00S,2023-01-05T01:05:14.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,65,53,2023-01-05T01:06:17Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,328.0,,,,,,,,,,,,,,
332,PT01M03.00S,2023-01-05T01:05:22.6Z,2,REGULAR,substitution,out,[],1631094,,,1610612760,65,53,2023-01-05T01:05:27Z,3280000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M03.00S,2023-01-05T01:05:22.6Z,2,REGULAR,substitution,in,[],1630181,,,1610612760,65,53,2023-01-05T01:05:27Z,3290000,False,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M58.80S,2023-01-05T01:05:44.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631119,73.01248357424441,16.176470588235293,1610612760,65,53,2023-01-05T01:05:48Z,3300000,False,-169.0,201.0,1,right,MISS J. Williams 26' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,26.28,Missed,,,,,,,,,,,,,,,,
335,PT00M56.50S,2023-01-05T01:05:47.2Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,65,53,2023-01-05T01:05:47Z,3310000,False,,,0,,K. Williams REBOUND (Off:4 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,334.0,4.0,0.0,4.0,,,,,,,,,,,
