actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
538,PT11M20.00S,2022-04-09T23:54:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,92.72339027595268,48.03921568627451,1610612740,122,81,2022-04-09T23:54:30Z,5350000,-10.0,16.0,1,right,MISS T. Murphy III Layup - blocked,"[1630530, 203937]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,1.87,,,,,,,,,Anderson,203937.0,,,
539,PT11M20.00S,2022-04-09T23:54:26.5Z,4,REGULAR,block,,[],203937,,,1610612740,122,81,2022-04-09T23:54:29Z,5360000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M20.00S,2022-04-09T23:54:26.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,122,81,2022-04-09T23:54:30Z,5370000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,538.0,,,,,,,,,,,,
541,PT11M20.00S,2022-04-09T23:54:31.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,122,81,2022-04-09T23:54:31Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT11M18.00S,2022-04-09T23:54:44.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203503,94.30026281208936,49.754901960784316,1610612740,122,83,2022-04-09T23:54:48Z,5390000,-1.0,1.0,1,right,T. Snell cutting DUNK (2 PTS) (J. Alvarado 4 AST),"[203503, 1630631]",1610612740.0,NOP,cutting,,,Snell,T. Snell,,,,,,,,,,Made,2.0,0.16,,,,,,J. Alvarado,1630631.0,4.0,,,,,
544,PT10M53.00S,2022-04-09T23:55:09.6Z,4,REGULAR,3pt,Jump Shot,[],1629630,34.37910643889619,50.73529411764706,1610612763,125,83,2022-04-09T23:55:13Z,5410000,-4.0,271.0,1,left,J. Morant 27' 3PT  (21 PTS) (K. Anderson 4 AST),"[1629630, 203937]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,21.0,27.07,,,,,,K. Anderson,203937.0,4.0,,,,,
546,PT10M39.00S,2022-04-09T23:55:26.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,87.86136662286465,49.754901960784316,1610612740,125,85,2022-04-09T23:55:32Z,5430000,-1.0,62.0,1,right,W. Hernangomez 6' floating Jump Shot (10 PTS) (J. Alvarado 5 AST),"[1626195, 1630631]",1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,,,,,,Made,10.0,6.16,,,,,,J. Alvarado,1630631.0,5.0,,,,,
548,PT10M39.00S,2022-04-09T23:55:28.2Z,4,REGULAR,foul,personal,['1freethrow'],1629001,,,1610612740,125,85,2022-04-09T23:55:35Z,5450000,,,0,,D. Melton shooting personal FOUL (2 PF) (Hernangomez 1 FT),"[1629001, 1626195]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,201640.0,2.0,0.0,Hernangomez,1626195.0,,,,,,,,,,,,,,,,
550,PT10M39.00S,2022-04-09T23:55:43.6Z,4,REGULAR,substitution,out,[],1630533,,,1610612740,125,85,2022-04-09T23:55:48Z,5470000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT10M39.00S,2022-04-09T23:55:43.6Z,4,REGULAR,substitution,in,[],1626145,,,1610612740,125,85,2022-04-09T23:55:48Z,5480000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M39.00S,2022-04-09T23:56:03.4Z,4,REGULAR,freethrow,1 of 1,[],1626195,,,1610612740,125,86,2022-04-09T23:56:03Z,5490000,,,0,,W. Hernangomez Free Throw 1 of 1 (11 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
554,PT10M28.00S,2022-04-09T23:56:16.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629634,6.389618922470433,50.245098039215684,1610612763,127,86,2022-04-09T23:56:19Z,5500000,-1.0,8.0,1,left,B. Clarke alley-oop DUNK (18 PTS) (J. Morant 8 AST),"[1629634, 1629630]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,,,,,,Made,18.0,0.77,,,,,,J. Morant,1629630.0,8.0,,,,,
556,PT10M07.00S,2022-04-09T23:56:36.8Z,4,REGULAR,3pt,Jump Shot,[],1626204,72.88107752956637,17.892156862745097,1610612740,127,86,2022-04-09T23:56:39Z,5520000,-161.0,202.0,1,right,MISS L. Nance Jr. 25' 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,Missed,,25.83,,,,,,,,,,,,,
557,PT10M05.00S,2022-04-09T23:56:38.8Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,127,86,2022-04-09T23:56:39Z,5530000,,,0,,T. Murphy III REBOUND (Off:1 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,556.0,1.0,0.0,1.0,,,,,,,,,
558,PT10M05.00S,2022-04-09T23:56:41.1Z,4,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612740,127,86,2022-04-09T23:56:47Z,5540000,,,0,,D. Melton shooting personal FOUL (3 PF) (Murphy III 2 FT),"[1629001, 1630530]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,1627964.0,3.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,
560,PT10M05.00S,2022-04-09T23:57:00.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630530,,,1610612740,127,87,2022-04-09T23:57:00Z,5560000,,,0,,T. Murphy III Free Throw 1 of 2 (5 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
561,PT10M05.00S,2022-04-09T23:57:01.5Z,4,REGULAR,substitution,out,[],1626195,,,1610612740,127,87,2022-04-09T23:57:05Z,5570000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M05.00S,2022-04-09T23:57:01.5Z,4,REGULAR,substitution,in,[],1629109,,,1610612740,127,87,2022-04-09T23:57:05Z,5580000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M05.00S,2022-04-09T23:57:14.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630530,,,1610612740,127,88,2022-04-09T23:57:14Z,5590000,,,0,,T. Murphy III Free Throw 2 of 2 (6 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
564,PT09M41.00S,2022-04-09T23:57:41.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,11.251642575558476,58.57843137254902,1610612763,129,88,2022-04-09T23:57:44Z,5600000,-43.0,53.0,1,left,K. Anderson 6' driving floating bank Jump Shot (7 PTS) (D. Melton 3 AST),"[203937, 1629001]",1610612763.0,MEM,driving floating bank,,,Anderson,K. Anderson,,,,,,,,,,Made,7.0,6.84,,,,,,D. Melton,1629001.0,3.0,,,,,
566,PT09M28.00S,2022-04-09T23:57:55.7Z,4,REGULAR,violation,kicked ball,[],1629634,,,1610612740,129,88,2022-04-09T23:58:58Z,5620000,,,0,,B. Clarke kicked ball VIOLATION,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,201640.0,,,,,,,,,,,,,,,,,,,,
567,PT09M20.00S,2022-04-09T23:58:33.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,87.33574244415243,39.46078431372549,1610612740,129,88,2022-04-09T23:58:37Z,5630000,-53.0,67.0,1,right,MISS T. Murphy III 8' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,8.49,,,,,,,,,,,,,
568,PT09M19.00S,2022-04-09T23:58:34.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,129,88,2022-04-09T23:58:47Z,5640000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,567.0,,,,,,,,,,,,
569,PT09M19.00S,2022-04-09T23:58:37.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,129,88,2022-04-09T23:58:47Z,5650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M16.00S,2022-04-09T23:59:00.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203503,83.78777923784494,87.74509803921569,1610612740,129,88,2022-04-09T23:59:15Z,5660000,189.0,100.0,1,right,MISS T. Snell 21' fadeaway Shot,[203503],1610612740.0,NOP,fadeaway,,,Snell,T. Snell,,,,,,,,,,Missed,,21.35,,,,,,,,,,,,,
571,PT09M15.00S,2022-04-09T23:59:01.0Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,129,88,2022-04-09T23:59:40Z,5670000,,,0,,T. Murphy III REBOUND (Off:2 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,570.0,2.0,0.0,2.0,,,,,,,,,
572,PT09M15.00S,2022-04-09T23:59:10.8Z,4,REGULAR,foul,personal,['2freethrow'],203937,,,1610612740,129,88,2022-04-09T23:59:37Z,5680000,,,0,,K. Anderson shooting personal FOUL (2 PF) (Murphy III 2 FT),"[203937, 1630530]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,201640.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,
574,PT09M15.00S,2022-04-09T23:59:37.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630530,,,1610612740,129,89,2022-04-09T23:59:38Z,5700000,,,0,,T. Murphy III Free Throw 1 of 2 (7 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
575,PT09M15.00S,2022-04-09T23:59:38.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630530,,,1610612740,129,90,2022-04-09T23:59:38Z,5710000,,,0,,T. Murphy III Free Throw 2 of 2 (8 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
576,PT08M57.00S,2022-04-09T23:59:56.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,11.514454664914586,59.31372549019608,1610612763,129,90,2022-04-10T00:00:01Z,5720000,-47.0,56.0,1,left,MISS K. Anderson 7' driving floating Shot,[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,,,,,,Missed,,7.26,,,,,,,,,,,,,
577,PT08M52.00S,2022-04-10T00:00:01.1Z,4,REGULAR,rebound,defensive,[],1629109,,,1610612740,129,90,2022-04-10T00:00:01Z,5730000,,,0,,G. Clark REBOUND (Off:0 Def:1),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,576.0,1.0,1.0,0.0,,,,,,,,,
578,PT08M42.00S,2022-04-10T00:00:11.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,89.83245729303549,59.31372549019608,1610612740,129,90,2022-04-10T00:00:17Z,5740000,47.0,43.0,1,right,MISS L. Nance Jr. 6' driving floating bank Shot,[1626204],1610612740.0,NOP,driving floating bank,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,Missed,,6.35,,,,,,,,,,,,,
579,PT08M40.00S,2022-04-10T00:00:13.0Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,129,90,2022-04-10T00:00:17Z,5750000,,,0,,B. Clarke REBOUND (Off:2 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,578.0,5.0,3.0,2.0,,,,,,,,,
580,PT08M36.00S,2022-04-10T00:00:17.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,5.075558475689881,50.49019607843137,1610612763,131,90,2022-04-10T00:00:21Z,5760000,-2.0,-5.0,1,left,B. Clarke alley-oop Layup (20 PTS) (J. Morant 9 AST),"[1629634, 1629630]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,,,,,,Made,20.0,0.54,,,,,,J. Morant,1629630.0,9.0,,,,,
582,PT08M26.00S,2022-04-10T00:00:27.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,94.03745072273325,52.20588235294118,1610612740,131,90,2022-04-10T00:02:26Z,5780000,11.0,4.0,1,right,MISS L. Nance Jr. turnaround Hook - blocked,"[1626204, 1629630]",1610612740.0,NOP,turnaround,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,Missed,,1.15,,,,,,,,,Morant,1629630.0,,,
583,PT08M26.00S,2022-04-10T00:00:27.0Z,4,REGULAR,block,,[],1629630,,,1610612740,131,90,2022-04-10T00:00:30Z,5790000,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M26.00S,2022-04-10T00:00:27.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,131,90,2022-04-10T00:00:32Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,582.0,,,,,,,,,,,,
585,PT08M26.00S,2022-04-10T00:00:32.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,131,90,2022-04-10T00:00:32Z,5810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M15.00S,2022-04-10T00:00:56.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630530,90.75229960578186,42.15686274509804,1610612740,131,90,2022-04-10T00:01:00Z,5820000,-39.0,34.0,1,right,MISS T. Murphy III Layup - blocked,"[1630530, 1629001]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,5.22,,,,,,,,,Melton,1629001.0,,,
587,PT08M15.00S,2022-04-10T00:00:56.2Z,4,REGULAR,block,,[],1629001,,,1610612740,131,90,2022-04-10T00:00:58Z,5830000,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M14.00S,2022-04-10T00:00:57.2Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,131,90,2022-04-10T00:01:00Z,5840000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,586.0,2.0,2.0,0.0,,,,,,,,,
589,PT08M14.00S,2022-04-10T00:01:02.0Z,4,REGULAR,foul,personal,[],1630631,,,1610612763,131,90,2022-04-10T00:01:16Z,5850000,,,0,,J. Alvarado take personal FOUL (1 PF),"[1630631, 1629001]",1610612740.0,NOP,take,,,Alvarado,J. Alvarado,,,,,200833.0,1.0,0.0,Melton,1629001.0,,,,,,,,,,,,,,,,
591,PT08M14.00S,2022-04-10T00:01:12.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,131,90,2022-04-10T00:01:12Z,5870000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,out,[],1629001,,,1610612763,131,90,2022-04-10T00:03:43Z,5880000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,out,[],1629630,,,1610612763,131,90,2022-04-10T00:03:43Z,5890000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,131,90,2022-04-10T00:03:43Z,5900000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,131,90,2022-04-10T00:03:43Z,5910000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,out,[],1630530,,,1610612763,131,90,2022-04-10T00:03:43Z,5920000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,in,[],1630214,,,1610612763,131,90,2022-04-10T00:03:43Z,5930000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,in,[],1629723,,,1610612763,131,90,2022-04-10T00:03:43Z,5940000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,131,90,2022-04-10T00:03:43Z,5950000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,in,[],1630582,,,1610612763,131,90,2022-04-10T00:03:43Z,5960000,,,0,,SUB in: Y. Pons,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M14.00S,2022-04-10T00:03:12.3Z,4,REGULAR,substitution,in,[],202066,,,1610612763,131,90,2022-04-10T00:03:43Z,5970000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M02.00S,2022-04-10T00:04:12.9Z,4,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612763,131,90,2022-04-10T00:04:24Z,5980000,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Tillman 2 FT),"[1626204, 1630214]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,201640.0,1.0,0.0,Tillman,1630214.0,,,,,,,,,,,,,,,,
604,PT08M02.00S,2022-04-10T00:04:35.8Z,4,REGULAR,freethrow,1 of 2,[],1630214,,,1610612763,131,90,2022-04-10T00:04:35Z,6000000,,,0,,MISS X. Tillman Free Throw 1 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,Missed,,,,,,,,,,,,,,,
605,PT08M02.00S,2022-04-10T00:04:35.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,131,90,2022-04-10T00:04:35Z,6010000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,
606,PT08M02.00S,2022-04-10T00:04:52.9Z,4,REGULAR,freethrow,2 of 2,[],1630214,,,1610612763,131,90,2022-04-10T00:04:52Z,6020000,,,0,,MISS X. Tillman Free Throw 2 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,Missed,,,,,,,,,,,,,,,
607,PT08M00.00S,2022-04-10T00:04:54.1Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,131,90,2022-04-10T00:04:54Z,6030000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,606.0,3.0,2.0,1.0,,,,,,,,,
608,PT07M46.00S,2022-04-10T00:05:08.1Z,4,REGULAR,3pt,Jump Shot,[],203503,66.5735873850197,40.931372549019606,1610612740,131,90,2022-04-10T00:05:12Z,6040000,-45.0,262.0,1,right,MISS T. Snell 26' 3PT,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,Missed,,26.56,,,,,,,,,,,,,
609,PT07M42.00S,2022-04-10T00:05:12.1Z,4,REGULAR,rebound,defensive,[],1630582,,,1610612763,131,90,2022-04-10T00:05:12Z,6050000,,,0,,Y. Pons REBOUND (Off:0 Def:1),[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,608.0,1.0,1.0,0.0,,,,,,,,,
610,PT07M31.00S,2022-04-10T00:05:22.7Z,4,REGULAR,turnover,bad pass,[],203937,,,1610612763,131,90,2022-04-10T00:05:25Z,6060000,,,0,,K. Anderson bad pass TURNOVER (2 TO),"[203937, 1626204]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,2.0,,,,,,Nance Jr.,1626204.0,
611,PT07M31.00S,2022-04-10T00:05:22.7Z,4,REGULAR,steal,,[],1626204,,,1610612740,131,90,2022-04-10T00:05:24Z,6070000,,,0,,L. Nance Jr. STEAL (2 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M17.00S,2022-04-10T00:05:36.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202066,80.3712220762155,91.66666666666666,1610612740,131,90,2022-04-10T00:05:40Z,6080000,208.0,132.0,1,right,MISS G. Temple 24' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,Missed,,24.66,,,,,,,,,,,,,
613,PT07M14.00S,2022-04-10T00:05:39.5Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,131,90,2022-04-10T00:05:40Z,6090000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,612.0,1.0,1.0,0.0,,,,,,,,,
614,PT07M09.00S,2022-04-10T00:05:43.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630582,6.521024967148489,46.81372549019608,1610612763,131,90,2022-04-10T00:06:17Z,6100000,16.0,9.0,1,left,MISS Y. Pons running alley-oop DUNK,[1630582],1610612763.0,MEM,running alley-oop,,,Pons,Y. Pons,,,,,,,,,,Missed,,1.82,,,,,,,,,,,,,
615,PT07M04.00S,2022-04-10T00:05:48.9Z,4,REGULAR,rebound,offensive,[],1630582,,,1610612763,131,90,2022-04-10T00:06:17Z,6110000,,,0,,Y. Pons REBOUND (Off:1 Def:1),[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,614.0,2.0,1.0,1.0,,,,,,,,,
616,PT07M03.00S,2022-04-10T00:05:52.0Z,4,REGULAR,foul,personal,[],1626204,,,1610612763,131,90,2022-04-10T00:05:56Z,6120000,,,0,,L. Nance Jr. personal FOUL (2 PF),"[1626204, 1630582]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,201640.0,2.0,0.0,Pons,1630582.0,,,,,,,,,,,,,,,,
618,PT07M03.00S,2022-04-10T00:05:59.0Z,4,REGULAR,substitution,out,[],1630631,,,1610612763,131,90,2022-04-10T00:06:02Z,6140000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M03.00S,2022-04-10T00:05:59.0Z,4,REGULAR,substitution,out,[],1626204,,,1610612763,131,90,2022-04-10T00:06:02Z,6150000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT07M03.00S,2022-04-10T00:05:59.0Z,4,REGULAR,substitution,in,[],1626195,,,1610612763,131,90,2022-04-10T00:06:02Z,6160000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT07M03.00S,2022-04-10T00:05:59.0Z,4,REGULAR,substitution,in,[],1629607,,,1610612763,131,90,2022-04-10T00:06:02Z,6170000,,,0,,SUB in: J. Harper,[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M51.00S,2022-04-10T00:06:22.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,6.521024967148489,54.41176470588235,1610612763,133,90,2022-04-10T00:06:26Z,6180000,-22.0,9.0,1,left,Z. Williams driving Layup (16 PTS),[1630533],1610612763.0,MEM,driving,,,Williams,Z. Williams,,,,,,,,,,Made,16.0,2.38,,,,,,,,,,,,,
624,PT06M39.00S,2022-04-10T00:06:36.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629607,88.64980289093299,47.549019607843135,1610612740,133,92,2022-04-10T00:06:40Z,6200000,-12.0,54.0,1,right,J. Harper driving floating bank Jump Shot (2 PTS) (W. Hernangomez 3 AST),"[1629607, 1626195]",1610612740.0,NOP,driving floating bank,,,Harper,J. Harper,,,,,,,,,,Made,2.0,5.56,,,,,,W. Hernangomez,1626195.0,3.0,,,,,
626,PT06M39.00S,2022-04-10T00:06:39.5Z,4,REGULAR,foul,personal,['1freethrow'],1630582,,,1610612740,133,92,2022-04-10T00:06:55Z,6220000,,,0,,Y. Pons shooting personal FOUL (1 PF) (Harper 1 FT),"[1630582, 1629607]",1610612763.0,MEM,shooting,,,Pons,Y. Pons,,,,,201640.0,1.0,0.0,Harper,1629607.0,,,,,,,,,,,,,,,,
628,PT06M39.00S,2022-04-10T00:07:04.0Z,4,REGULAR,freethrow,1 of 1,[],1629607,,,1610612740,133,93,2022-04-10T00:07:04Z,6240000,,,0,,J. Harper Free Throw 1 of 1 (3 PTS),[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
629,PT06M18.00S,2022-04-10T00:07:25.2Z,4,REGULAR,3pt,Jump Shot,[],203937,5.732588699080158,95.09803921568627,1610612763,133,93,2022-04-10T00:07:28Z,6250000,-225.0,1.0,1,left,MISS K. Anderson 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,Missed,,22.55,,,,,,,,,,,,,
