actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
458,PT01M36.00S,2021-12-20T00:49:25.3Z,3,REGULAR,substitution,in,[],203463,,,1610612757,80,74,2021-12-20T00:49:30Z,4370000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M28.00S,2021-12-20T00:49:45.6Z,3,REGULAR,turnover,bad pass,[],1626181,,,1610612757,80,74,2021-12-20T00:49:48Z,4380000,,,0,,N. Powell bad pass TURNOVER (4 TO),"[1626181, 1629001]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,4.0,Melton,1629001.0,,,,,,,
460,PT01M28.00S,2021-12-20T00:49:45.6Z,3,REGULAR,steal,,[],1629001,,,1610612763,80,74,2021-12-20T00:49:47Z,4390000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M15.00S,2021-12-20T00:49:57.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629001,82.34231274638634,50.245098039215684,1610612763,80,74,2021-12-20T00:50:05Z,4400000,1.0,113.0,1,right,MISS D. Melton 11' driving floating Shot,[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,11.35,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M14.00S,2021-12-20T00:49:58.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,80,74,2021-12-20T00:50:05Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,461.0,,,,,,
463,PT01M14.00S,2021-12-20T00:50:06.3Z,3,REGULAR,foul,personal,[],203994,,,1610612763,80,74,2021-12-20T00:50:19Z,4420000,,,0,,J. Nurkic loose ball personal FOUL (3 PF),"[203994, 1629001]",1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,,,,,,,200832.0,3.0,0.0,Melton,1629001.0,,,,,,,,,,
465,PT01M14.00S,2021-12-20T00:50:23.7Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,80,74,2021-12-20T00:50:26Z,4440000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M14.00S,2021-12-20T00:50:23.7Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,80,74,2021-12-20T00:50:26Z,4450000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M04.00S,2021-12-20T00:50:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203937,92.32917214191852,54.41176470588235,1610612763,80,74,2021-12-20T00:50:48Z,4460000,22.0,20.0,1,right,MISS K. Anderson driving finger roll Layup - blocked,"[203937, 203496]",1610612763.0,MEM,driving finger roll,,,Anderson,K. Anderson,,,,,2.95,Missed,,,,,,,,,,,,,,,,,Covington,203496.0,
468,PT01M04.00S,2021-12-20T00:50:37.9Z,3,REGULAR,block,,[],203496,,,1610612763,80,74,2021-12-20T00:50:41Z,4470000,,,0,,R. Covington BLOCK (4 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M04.00S,2021-12-20T00:50:37.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,80,74,2021-12-20T00:50:48Z,4480000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,467.0,,,,,,
470,PT01M04.00S,2021-12-20T00:50:43.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,80,74,2021-12-20T00:50:43Z,4490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M02.00S,2021-12-20T00:50:58.6Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630217,88.78120893561103,75.49019607843137,1610612763,80,74,2021-12-20T00:51:03Z,4500000,127.0,53.0,1,right,MISS D. Bane 13' Jump Shot,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,13.81,Missed,,,,,,,,,,,,,,,,,,,
472,PT00M59.30S,2021-12-20T00:51:01.3Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612763,80,74,2021-12-20T00:51:03Z,4510000,,,0,,D. Melton REBOUND (Off:2 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,471.0,5.0,3.0,2.0,,,
473,PT00M58.00S,2021-12-20T00:51:03.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629723,93.64323258869908,3.431372549019608,1610612763,80,74,2021-12-20T00:51:06Z,4520000,-233.0,7.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
474,PT00M55.40S,2021-12-20T00:51:06.0Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,80,74,2021-12-20T00:51:06Z,4530000,,,0,,R. Covington REBOUND (Off:1 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,473.0,5.0,4.0,1.0,,,
475,PT00M46.30S,2021-12-20T00:51:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.966491458607096,46.07843137254902,1610612757,80,76,2021-12-20T00:51:18Z,4540000,20.0,22.0,1,left,A. Simons driving finger roll Layup (4 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,2.98,Made,4.0,,,,,,,,,,,,,,,,,,
476,PT00M24.70S,2021-12-20T00:51:39.3Z,3,REGULAR,2pt,Jump Shot,[],203937,76.42904073587385,52.20588235294118,1610612763,80,76,2021-12-20T00:51:44Z,4550000,11.0,169.0,1,right,MISS K. Anderson 16' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,16.95,Missed,,,,,,,,,,,,,,,,,,,
477,PT00M21.10S,2021-12-20T00:51:42.9Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,80,76,2021-12-20T00:51:44Z,4560000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,476.0,3.0,3.0,0.0,,,
478,PT00M01.80S,2021-12-20T00:52:02.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612757,80,76,2021-12-20T00:52:15Z,4570000,,,0,,D. Melton shooting personal FOUL (4 PF) (Powell 2 FT),"[1629001, 1626181]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,203591.0,4.0,0.0,Powell,1626181.0,,,,,,,,,,
480,PT00M01.80S,2021-12-20T00:52:32.3Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,80,76,2021-12-20T00:52:32Z,4590000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
481,PT00M01.80S,2021-12-20T00:52:32.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,80,76,2021-12-20T00:52:32Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,480.0,,,,,,
482,PT00M01.80S,2021-12-20T00:52:57.0Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,80,77,2021-12-20T00:52:57Z,4610000,,,0,,N. Powell Free Throw 2 of 2 (21 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
485,PT00M00.00S,2021-12-20T00:53:31.5Z,3,REGULAR,period,end,[],0,,,1610612763,80,77,2021-12-20T00:53:31Z,4640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,80,77,2021-12-20T00:55:29Z,4650000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,80,77,2021-12-20T00:55:29Z,4660000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,out,['startperiod'],203500,,,1610612763,80,77,2021-12-20T00:55:29Z,4670000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,out,['startperiod'],1626181,,,1610612763,80,77,2021-12-20T00:55:29Z,4680000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,out,['startperiod'],203994,,,1610612763,80,77,2021-12-20T00:55:29Z,4690000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,in,['startperiod'],1629681,,,1610612763,80,77,2021-12-20T00:55:29Z,4700000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,80,77,2021-12-20T00:55:29Z,4710000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,in,['startperiod'],1630214,,,1610612763,80,77,2021-12-20T00:55:29Z,4720000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,in,['startperiod'],1629642,,,1610612763,80,77,2021-12-20T00:55:29Z,4730000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-12-20T00:54:56.6Z,4,REGULAR,substitution,in,['startperiod'],1626204,,,1610612763,80,77,2021-12-20T00:55:29Z,4740000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-12-20T00:55:45.8Z,4,REGULAR,period,start,[],0,,,1610612763,80,77,2021-12-20T00:55:45Z,4750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M41.00S,2021-12-20T00:56:04.0Z,4,REGULAR,3pt,Jump Shot,[],1630217,75.90341655716163,11.27450980392157,1610612763,80,77,2021-12-20T00:56:07Z,4760000,-194.0,174.0,1,right,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
498,PT11M39.00S,2021-12-20T00:56:06.0Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,80,77,2021-12-20T00:56:07Z,4770000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:8),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,497.0,8.0,8.0,0.0,,,
499,PT11M24.00S,2021-12-20T00:56:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.703679369250986,46.32352941176471,1610612757,80,77,2021-12-20T00:56:26Z,4780000,18.0,20.0,1,left,MISS A. Simons driving Layup - blocked,"[1629014, 1630214]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,2.71,Missed,,,,,,,,,,,,,,,,,Tillman,1630214.0,
500,PT11M24.00S,2021-12-20T00:56:21.2Z,4,REGULAR,block,,[],1630214,,,1610612757,80,77,2021-12-20T00:56:23Z,4790000,,,0,,X. Tillman BLOCK (1 BLK),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M20.00S,2021-12-20T00:56:25.2Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612757,80,77,2021-12-20T00:56:26Z,4800000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:8),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,499.0,9.0,8.0,1.0,,,
502,PT11M19.00S,2021-12-20T00:56:25.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,6.783837056504599,48.03921568627451,1610612757,80,79,2021-12-20T00:56:29Z,4810000,10.0,11.0,1,left,L. Nance Jr. putback Layup (2 PTS),[1626204],1610612757.0,POR,putback,,,Nance Jr.,L. Nance Jr.,,,,,1.5,Made,2.0,,,,,,,,,,,,,,,,,,
503,PT11M07.00S,2021-12-20T00:56:37.7Z,4,REGULAR,3pt,Jump Shot,[],1630217,88.78120893561103,95.34313725490196,1610612763,80,79,2021-12-20T00:56:41Z,4820000,227.0,53.0,1,right,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
504,PT11M03.00S,2021-12-20T00:56:41.7Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,80,79,2021-12-20T00:56:41Z,4830000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:9),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,503.0,10.0,9.0,1.0,,,
505,PT10M42.00S,2021-12-20T00:57:03.8Z,4,REGULAR,3pt,Jump Shot,[],203496,26.49474375821288,82.35294117647058,1610612757,80,79,2021-12-20T00:57:28Z,4840000,-162.0,197.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
506,PT10M42.00S,2021-12-20T00:57:03.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,80,79,2021-12-20T00:57:28Z,4850000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,505.0,,,,,,
507,PT10M42.00S,2021-12-20T00:57:08.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,80,79,2021-12-20T00:57:34Z,4860000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,1193.0,,,,,,,,,,,,,,
508,PT10M27.00S,2021-12-20T00:57:37.5Z,4,REGULAR,foul,personal,['2freethrow'],203496,,,1610612763,80,79,2021-12-20T00:57:55Z,4870000,,,0,,R. Covington shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[203496, 1628991]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,203591.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,
510,PT10M27.00S,2021-12-20T00:58:05.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,81,79,2021-12-20T00:58:05Z,4890000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
511,PT10M27.00S,2021-12-20T00:58:22.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,82,79,2021-12-20T00:58:22Z,4900000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (10 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
512,PT10M07.00S,2021-12-20T00:58:47.9Z,4,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612757,82,79,2021-12-20T00:59:14Z,4910000,,,0,,J. Jackson Jr. shooting personal FOUL (5 PF) (Simons 2 FT),"[1628991, 1629014]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,203591.0,5.0,1.0,Simons,1629014.0,,,,,,,,,,
514,PT10M07.00S,2021-12-20T00:59:18.2Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,82,80,2021-12-20T00:59:18Z,4930000,,,0,,A. Simons Free Throw 1 of 2 (5 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
515,PT10M07.00S,2021-12-20T00:59:19.8Z,4,REGULAR,substitution,out,[],1628991,,,1610612757,82,80,2021-12-20T00:59:30Z,4940000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M07.00S,2021-12-20T00:59:19.8Z,4,REGULAR,substitution,in,[],203937,,,1610612757,82,80,2021-12-20T00:59:30Z,4950000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M07.00S,2021-12-20T00:59:42.6Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,82,81,2021-12-20T00:59:42Z,4960000,,,0,,A. Simons Free Throw 2 of 2 (6 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
518,PT09M45.00S,2021-12-20T01:00:07.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,90.62089356110381,46.568627450980394,1610612763,82,81,2021-12-20T01:00:13Z,4970000,-17.0,36.0,1,right,MISS K. Anderson pullup Shot - blocked,"[203937, 1626204]",1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,3.96,Missed,,,,,,,,,,,,,,,,,Nance Jr.,1626204.0,
519,PT09M45.00S,2021-12-20T01:00:07.4Z,4,REGULAR,block,,[],1626204,,,1610612763,82,81,2021-12-20T01:00:10Z,4980000,,,0,,L. Nance Jr. BLOCK (2 BLK),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M41.00S,2021-12-20T01:00:11.4Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,82,81,2021-12-20T01:00:13Z,4990000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:10),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,518.0,11.0,10.0,1.0,,,
521,PT09M34.00S,2021-12-20T01:00:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.915243101182654,46.81372549019608,1610612757,82,81,2021-12-20T01:00:22Z,5000000,16.0,13.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
522,PT09M31.00S,2021-12-20T01:00:21.4Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,82,81,2021-12-20T01:00:22Z,5010000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,521.0,2.0,2.0,0.0,,,
523,PT09M22.00S,2021-12-20T01:00:30.4Z,4,REGULAR,2pt,Jump Shot,[],1630214,91.93495400788436,68.38235294117648,1610612763,82,81,2021-12-20T01:00:36Z,5020000,92.0,23.0,1,right,MISS X. Tillman 9' turnaround Shot,[1630214],1610612763.0,MEM,turnaround,,,Tillman,X. Tillman,,,,,9.48,Missed,,,,,,,,,,,,,,,,,,,
524,PT09M16.00S,2021-12-20T01:00:36.4Z,4,REGULAR,rebound,offensive,[],1629723,,,1610612763,82,81,2021-12-20T01:00:36Z,5030000,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,523.0,2.0,1.0,1.0,,,
525,PT09M16.00S,2021-12-20T01:00:36.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629723,94.40999984741211,50.0,1610612763,82,81,2021-12-20T01:00:48Z,5040000,0.0,0.0,1,right,MISS J. Konchar tip Layup,[1629723],1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
526,PT09M16.00S,2021-12-20T01:00:36.6Z,4,REGULAR,rebound,defensive,[],203463,,,1610612757,82,81,2021-12-20T01:00:48Z,5050000,,,0,,B. McLemore REBOUND (Off:0 Def:2),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,525.0,2.0,2.0,0.0,,,
527,PT09M02.00S,2021-12-20T01:00:53.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,7.5722733245729295,55.63725490196079,1610612757,82,83,2021-12-20T01:01:03Z,5060000,-28.0,19.0,1,left,A. Simons driving floating Jump Shot (8 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,3.38,Made,8.0,,,,,,,,,,,,,,,,,,
528,PT09M02.00S,2021-12-20T01:00:57.8Z,4,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612757,82,83,2021-12-20T01:01:20Z,5070000,,,0,,D. Bane shooting personal FOUL (4 PF) (Simons 1 FT),"[1630217, 1629014]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,200832.0,4.0,0.0,Simons,1629014.0,,,,,,,,,,
530,PT09M02.00S,2021-12-20T01:01:04.5Z,4,REGULAR,substitution,out,[],1629723,,,1610612757,82,83,2021-12-20T01:02:06Z,5090000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M02.00S,2021-12-20T01:01:04.5Z,4,REGULAR,substitution,in,[],1629001,,,1610612757,82,83,2021-12-20T01:02:06Z,5100000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M02.00S,2021-12-20T01:01:23.2Z,4,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,82,84,2021-12-20T01:01:23Z,5110000,,,0,,A. Simons Free Throw 1 of 1 (9 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
533,PT08M52.00S,2021-12-20T01:01:36.2Z,4,REGULAR,2pt,Jump Shot,[],1630217,78.13731931668858,58.08823529411765,1610612763,84,84,2021-12-20T01:11:19Z,5120000,40.0,153.0,1,right,D. Bane 15' Jump Shot (4 PTS) (D. Melton 4 AST),"[1630217, 1629001]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,15.82,Made,4.0,D. Melton,1629001.0,4.0,,,,,,,,,,,,,,,
535,PT08M24.00S,2021-12-20T01:02:03.9Z,4,REGULAR,3pt,Jump Shot,[],1629642,31.225361366622867,31.127450980392158,1610612757,84,84,2021-12-20T01:02:07Z,5140000,94.0,241.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
536,PT08M21.00S,2021-12-20T01:02:06.9Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,84,84,2021-12-20T01:02:07Z,5150000,,,0,,X. Tillman REBOUND (Off:1 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,535.0,5.0,4.0,1.0,,,
537,PT08M14.00S,2021-12-20T01:02:14.8Z,4,REGULAR,turnover,lost ball,[],1630217,,,1610612763,84,84,2021-12-20T01:05:22Z,5160000,,,0,,D. Bane lost ball TURNOVER (1 TO),"[1630217, 1626204]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,1.0,Nance Jr.,1626204.0,,,,,,,
538,PT08M14.00S,2021-12-20T01:02:14.8Z,4,REGULAR,steal,,[],1626204,,,1610612757,84,84,2021-12-20T01:21:56Z,5170000,,,0,,L. Nance Jr. STEAL (2 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M11.00S,2021-12-20T01:02:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629642,7.5722733245729295,53.67647058823529,1610612757,84,84,2021-12-20T01:02:26Z,5180000,-18.0,19.0,1,left,MISS N. Little running Layup - blocked,"[1629642, 1629001]",1610612757.0,POR,running,,,Little,N. Little,,,,,2.62,Missed,,,,,,,,,,,,,,,,,Melton,1629001.0,
540,PT08M11.00S,2021-12-20T01:02:18.4Z,4,REGULAR,block,,[],1629001,,,1610612757,84,84,2021-12-20T01:02:23Z,5190000,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M11.00S,2021-12-20T01:02:18.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,84,84,2021-12-20T01:02:26Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,539.0,,,,,,
542,PT08M11.00S,2021-12-20T01:02:26.0Z,4,REGULAR,substitution,out,[],1629681,,,1610612757,84,84,2021-12-20T01:02:52Z,5210000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M11.00S,2021-12-20T01:02:26.0Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,84,84,2021-12-20T01:02:52Z,5220000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M11.00S,2021-12-20T01:02:26.0Z,4,REGULAR,substitution,out,[],203463,,,1610612757,84,84,2021-12-20T01:02:52Z,5230000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
