actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
358,PT05M56.00S,2021-11-19T02:31:16.6Z,3,REGULAR,substitution,out,[],1628991,,,1610612746,73,72,2021-11-19T02:31:44Z,3570000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
359,PT05M56.00S,2021-11-19T02:31:16.6Z,3,REGULAR,substitution,in,[],203937,,,1610612746,73,72,2021-11-19T02:31:44Z,3580000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
361,PT05M56.00S,2021-11-19T02:31:57.7Z,3,REGULAR,foul,technical,[],1628415,,,1610612746,73,72,2021-11-19T02:32:04Z,3600000,,,0,,D. Brooks double technical FOUL (1 Tech),[1628415],1610612763.0,MEM,double,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,203591.0,3.0,1.0,,,,,
362,PT05M56.00S,2021-11-19T02:31:57.7Z,3,REGULAR,foul,technical,[],202704,,,1610612746,73,72,2021-11-19T02:32:05Z,3610000,,,0,,R. Jackson double technical FOUL (1 Tech),[202704],1610612746.0,LAC,double,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,203591.0,1.0,1.0,,,,,
363,PT05M49.00S,2021-11-19T02:32:20.5Z,3,REGULAR,foul,offensive,[],1627826,,,1610612746,73,72,2021-11-19T02:32:27Z,3620000,,,0,,I. Zubac offensive FOUL (3 PF),"[1627826, 1628415]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Brooks,1628415.0,,,
365,PT05M49.00S,2021-11-19T02:32:20.5Z,3,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,73,72,2021-11-19T02:32:20Z,3640000,,,0,,I. Zubac offensive foul TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,2534.0,,,,,1.0,,
366,PT05M36.00S,2021-11-19T02:33:02.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,13.091327201051248,41.911764705882355,1610612763,75,72,2021-11-19T02:33:08Z,3650000,40.0,71.0,1,left,J. Morant 8' floating Jump Shot (15 PTS),[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,8.13,Made,15.0,,,,,,,,,,,,,,,,,
367,PT05M23.00S,2021-11-19T02:33:15.8Z,3,REGULAR,3pt,Jump Shot,[],202704,71.69842312746385,17.892156862745097,1610612746,75,75,2021-11-19T02:33:21Z,3660000,-161.0,214.0,1,right,R. Jackson 26' 3PT  (16 PTS) (P. George 4 AST),"[202704, 202331]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.71,Made,16.0,P. George,202331.0,4.0,,,,,,,,,,,,,,
369,PT05M12.00S,2021-11-19T02:33:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.469776609724048,50.245098039215684,1610612763,77,75,2021-11-19T02:33:30Z,3680000,-1.0,-1.0,1,left,J. Morant driving finger roll Layup (17 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,0.16,Made,17.0,,,,,,,,,,,,,,,,,
370,PT05M00.00S,2021-11-19T02:33:39.2Z,3,REGULAR,3pt,Jump Shot,[],202331,68.80749014454665,68.62745098039215,1610612746,77,75,2021-11-19T02:33:45Z,3690000,93.0,241.0,1,right,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,
371,PT04M56.00S,2021-11-19T02:33:43.1Z,3,REGULAR,rebound,offensive,[],202339,,,1610612746,77,75,2021-11-19T02:33:43Z,3700000,,,0,,E. Bledsoe REBOUND (Off:1 Def:3),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,370.0,4.0,3.0,1.0,,,,,,,,,,
372,PT04M51.00S,2021-11-19T02:33:48.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202704,73.80091984231275,13.23529411764706,1610612746,77,75,2021-11-19T02:33:52Z,3710000,-184.0,194.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,
373,PT04M48.00S,2021-11-19T02:33:51.0Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,77,75,2021-11-19T02:33:52Z,3720000,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,372.0,8.0,5.0,3.0,,,,,,,,,,
374,PT04M38.00S,2021-11-19T02:34:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,12.171484888304862,54.90196078431373,1610612763,77,75,2021-11-19T02:34:05Z,3730000,-25.0,62.0,1,left,MISS J. Morant 6' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,6.66,Missed,,,,,,,,,,,,,,,,,,
375,PT04M36.00S,2021-11-19T02:34:03.1Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,77,75,2021-11-19T02:34:05Z,3740000,,,0,,S. Adams REBOUND (Off:4 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,374.0,9.0,5.0,4.0,,,,,,,,,,
376,PT04M33.00S,2021-11-19T02:34:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,6.258212877792378,49.50980392156863,1610612763,79,75,2021-11-19T02:34:10Z,3750000,2.0,6.0,1,left,J. Morant cutting finger roll Layup (19 PTS) (S. Adams 5 AST),"[1629630, 203500]",1610612763.0,MEM,cutting finger roll,,,Morant,J. Morant,,,,,0.68,Made,19.0,S. Adams,203500.0,5.0,,,,,,,,,,,,,,
378,PT04M11.00S,2021-11-19T02:34:31.2Z,3,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612746,79,75,2021-11-19T02:34:42Z,3770000,,,0,,J. Morant shooting personal FOUL (1 PF) (Bledsoe 2 FT),"[1629630, 202339]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Bledsoe,202339.0,,,
380,PT04M11.00S,2021-11-19T02:34:55.7Z,3,REGULAR,freethrow,1 of 2,[],202339,,,1610612746,79,76,2021-11-19T02:34:55Z,3790000,,,0,,E. Bledsoe Free Throw 1 of 2 (3 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
381,PT04M11.00S,2021-11-19T02:34:56.3Z,3,REGULAR,substitution,out,[],1628415,,,1610612746,79,76,2021-11-19T02:35:06Z,3800000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M11.00S,2021-11-19T02:34:56.3Z,3,REGULAR,substitution,in,[],1630533,,,1610612746,79,76,2021-11-19T02:35:06Z,3810000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M11.00S,2021-11-19T02:35:15.4Z,3,REGULAR,freethrow,2 of 2,[],202339,,,1610612746,79,77,2021-11-19T02:35:15Z,3820000,,,0,,E. Bledsoe Free Throw 2 of 2 (4 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
384,PT04M03.00S,2021-11-19T02:35:26.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,9.149145860709593,40.68627450980392,1610612763,81,77,2021-11-19T02:35:31Z,3830000,47.0,34.0,1,left,K. Anderson cutting Layup (6 PTS) (D. Bane 2 AST),"[203937, 1630217]",1610612763.0,MEM,cutting,,,Anderson,K. Anderson,,,,,5.74,Made,6.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,
386,PT03M42.00S,2021-11-19T02:35:46.6Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,81,77,2021-11-19T02:35:49Z,3850000,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 203937]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0
387,PT03M42.00S,2021-11-19T02:35:46.6Z,3,REGULAR,steal,,[],203937,,,1610612763,81,77,2021-11-19T02:35:48Z,3860000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
388,PT03M38.00S,2021-11-19T02:35:51.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630533,6.652431011826544,48.529411764705884,1610612763,83,77,2021-11-19T02:36:02Z,3870000,7.0,10.0,1,left,Z. Williams running alley-oop DUNK (4 PTS) (K. Anderson 3 AST),"[1630533, 203937]",1610612763.0,MEM,running alley-oop,,,Williams,Z. Williams,,,,,1.24,Made,4.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,,
390,PT03M24.00S,2021-11-19T02:36:04.7Z,3,REGULAR,3pt,Jump Shot,[],202331,67.7562417871222,59.55882352941176,1610612746,83,80,2021-11-19T02:36:08Z,3890000,48.0,251.0,1,right,P. George 25' 3PT pullup (23 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,25.51,Made,23.0,,,,,,,,,,,,,,,,,
391,PT03M08.00S,2021-11-19T02:36:20.4Z,3,REGULAR,3pt,Jump Shot,[],1629630,31.882391590013142,52.450980392156865,1610612763,86,80,2021-11-19T02:36:25Z,3900000,-12.0,247.0,1,left,J. Morant 24' 3PT pullup (22 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,24.75,Made,22.0,,,,,,,,,,,,,,,,,
393,PT02M45.00S,2021-11-19T02:36:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,84.05059132720105,53.431372549019606,1610612746,86,80,2021-11-19T02:36:49Z,3920000,17.0,97.0,1,right,MISS T. Mann 9' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,9.89,Missed,,,,,,,,,,,,,,,,,,
394,PT02M42.00S,2021-11-19T02:36:47.9Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,86,80,2021-11-19T02:36:49Z,3930000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,393.0,4.0,4.0,0.0,,,,,,,,,,
395,PT02M32.00S,2021-11-19T02:36:57.0Z,3,REGULAR,2pt,Jump Shot,[],1629630,15.982260183968464,67.8921568627451,1610612763,88,80,2021-11-19T02:37:02Z,3940000,-89.0,98.0,1,left,J. Morant 13' pullup Jump Shot (24 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,13.25,Made,24.0,,,,,,,,,,,,,,,,,
396,PT02M31.00S,2021-11-19T02:37:02.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,88,80,2021-11-19T02:37:02Z,3950000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT02M31.00S,2021-11-19T02:39:18.1Z,3,REGULAR,substitution,out,[],203500,,,1610612746,88,80,2021-11-19T02:39:41Z,3960000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
398,PT02M31.00S,2021-11-19T02:39:18.1Z,3,REGULAR,substitution,out,[],1630217,,,1610612746,88,80,2021-11-19T02:39:41Z,3970000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
399,PT02M31.00S,2021-11-19T02:39:18.1Z,3,REGULAR,substitution,out,[],202339,,,1610612746,88,80,2021-11-19T02:39:41Z,3980000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M31.00S,2021-11-19T02:39:18.1Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,88,80,2021-11-19T02:39:41Z,3990000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M31.00S,2021-11-19T02:39:18.1Z,3,REGULAR,substitution,in,[],1629001,,,1610612746,88,80,2021-11-19T02:39:41Z,4000000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
402,PT02M31.00S,2021-11-19T02:39:18.1Z,3,REGULAR,substitution,in,[],1628991,,,1610612746,88,80,2021-11-19T02:39:41Z,4010000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
403,PT02M31.00S,2021-11-19T02:39:18.1Z,3,REGULAR,substitution,in,[],1628379,,,1610612746,88,80,2021-11-19T02:39:41Z,4020000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
404,PT02M31.00S,2021-11-19T02:39:18.1Z,3,REGULAR,substitution,in,[],1628392,,,1610612746,88,80,2021-11-19T02:39:41Z,4030000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
405,PT02M15.00S,2021-11-19T02:40:09.7Z,3,REGULAR,2pt,Jump Shot,[],1628379,74.98357424441524,40.44117647058824,1610612746,88,80,2021-11-19T02:40:15Z,4040000,-48.0,183.0,1,right,MISS L. Kennard 18' Jump Shot,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,18.88,Missed,,,,,,,,,,,,,,,,,,
406,PT02M12.00S,2021-11-19T02:40:12.7Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,88,80,2021-11-19T02:40:15Z,4050000,,,0,,J. Morant REBOUND (Off:0 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,405.0,5.0,5.0,0.0,,,,,,,,,,
407,PT02M03.00S,2021-11-19T02:40:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.652431011826544,53.18627450980392,1610612763,90,80,2021-11-19T02:40:27Z,4060000,-16.0,10.0,1,left,J. Jackson Jr. driving Layup (13 PTS) (J. Morant 4 AST),"[1628991, 1629630]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,1.88,Made,13.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,
409,PT01M49.00S,2021-11-19T02:40:35.4Z,3,REGULAR,3pt,Jump Shot,[],1629611,72.48685939553219,18.38235294117647,1610612746,90,80,2021-11-19T02:40:40Z,4080000,-158.0,206.0,1,right,MISS T. Mann 25' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,
410,PT01M49.00S,2021-11-19T02:40:35.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,90,80,2021-11-19T02:40:40Z,4090000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,409.0,,,,,,,,,,,,,
411,PT01M49.00S,2021-11-19T02:40:40.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,90,80,2021-11-19T02:40:40Z,4100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT01M49.00S,2021-11-19T02:40:41.0Z,3,REGULAR,substitution,out,[],202331,,,1610612746,90,80,2021-11-19T02:40:53Z,4110000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
413,PT01M49.00S,2021-11-19T02:40:41.0Z,3,REGULAR,substitution,in,[],1630527,,,1610612746,90,80,2021-11-19T02:40:53Z,4120000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
414,PT01M43.00S,2021-11-19T02:41:09.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,75.64060446780552,14.460784313725492,1610612746,90,80,2021-11-19T02:41:13Z,4130000,-178.0,176.0,1,right,MISS T. Mann 25' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
415,PT01M39.00S,2021-11-19T02:41:13.2Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,90,80,2021-11-19T02:41:13Z,4140000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,414.0,5.0,4.0,1.0,,,,,,,,,,
416,PT01M25.00S,2021-11-19T02:41:29.7Z,3,REGULAR,foul,personal,[],1628392,,,1610612763,90,80,2021-11-19T02:41:32Z,4150000,,,0,,I. Hartenstein personal FOUL (2 PF),"[1628392, 1629630]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Morant,1629630.0,,,
418,PT01M19.00S,2021-11-19T02:41:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,17.16491458607096,49.50980392156863,1610612763,92,80,2021-11-19T02:41:57Z,4170000,2.0,109.0,1,left,J. Jackson Jr. 10' floating Jump Shot (15 PTS) (J. Morant 5 AST),"[1628991, 1629630]",1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,10.89,Made,15.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,
420,PT01M07.00S,2021-11-19T02:42:06.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,88.91261498028909,43.13725490196079,1610612746,92,82,2021-11-19T02:42:12Z,4190000,-34.0,52.0,1,right,I. Hartenstein 6' turnaround Hook (4 PTS) (L. Kennard 1 AST),"[1628392, 1628379]",1610612746.0,LAC,turnaround,,,Hartenstein,I. Hartenstein,,,,,6.2,Made,4.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,
422,PT01M07.00S,2021-11-19T02:42:10.0Z,3,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612746,92,82,2021-11-19T02:42:32Z,4210000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Hartenstein 1 FT),"[1630533, 1628392]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Hartenstein,1628392.0,,,
424,PT01M07.00S,2021-11-19T02:42:35.4Z,3,REGULAR,freethrow,1 of 1,[],1628392,,,1610612746,92,83,2021-11-19T02:42:35Z,4230000,,,0,,I. Hartenstein Free Throw 1 of 1 (5 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
425,PT01M03.00S,2021-11-19T02:42:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.258212877792378,50.245098039215684,1610612763,94,83,2021-11-19T02:42:50Z,4240000,-1.0,6.0,1,left,J. Morant running reverse Layup (26 PTS),[1629630],1610612763.0,MEM,running reverse,,,Morant,J. Morant,,,,,0.64,Made,26.0,,,,,,,,,,,,,,,,,
426,PT00M50.80S,2021-11-19T02:42:55.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,84.1819973718791,53.431372549019606,1610612746,94,85,2021-11-19T02:42:59Z,4250000,17.0,96.0,1,right,R. Jackson 9' turnaround fadeaway Jump Shot (18 PTS),[202704],1610612746.0,LAC,turnaround fadeaway,,,Jackson,R. Jackson,,,,,9.77,Made,18.0,,,,,,,,,,,,,,,,,
427,PT00M30.90S,2021-11-19T02:43:21.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,94,85,2021-11-19T02:43:21Z,4260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT00M29.40S,2021-11-19T02:43:42.6Z,3,REGULAR,3pt,Jump Shot,[],1628991,33.065045992115635,24.509803921568626,1610612763,94,85,2021-11-19T02:43:47Z,4270000,127.0,258.0,1,left,MISS J. Jackson Jr. 28' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,28.81,Missed,,,,,,,,,,,,,,,,,,
429,PT00M26.40S,2021-11-19T02:43:45.6Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,94,85,2021-11-19T02:43:47Z,4280000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,428.0,2.0,2.0,0.0,,,,,,,,,,
430,PT00M20.50S,2021-11-19T02:43:52.5Z,3,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,94,85,2021-11-19T02:44:01Z,4290000,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (3 TO),[202704],1610612746.0,LAC,bad pass,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,203591.0,,,,,3.0,,
431,PT00M01.60S,2021-11-19T02:44:16.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,32.14520367936925,78.67647058823529,1610612763,94,85,2021-11-19T02:44:23Z,4300000,-143.0,250.0,1,left,MISS J. Jackson Jr. 28' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,28.79,Missed,,,,,,,,,,,,,,,,,,
432,PT00M01.60S,2021-11-19T02:44:16.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,94,85,2021-11-19T02:44:23Z,4310000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,
433,PT00M00.00S,2021-11-19T02:44:25.5Z,3,REGULAR,period,end,[],0,,,1610612763,94,85,2021-11-19T02:44:25Z,4320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2021-11-19T02:46:16.0Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,94,85,2021-11-19T02:47:06Z,4330000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2021-11-19T02:46:16.0Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,94,85,2021-11-19T02:47:06Z,4340000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2021-11-19T02:46:16.0Z,4,REGULAR,substitution,out,['startperiod'],202704,,,1610612763,94,85,2021-11-19T02:47:06Z,4350000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2021-11-19T02:46:16.0Z,4,REGULAR,substitution,in,['startperiod'],1629634,,,1610612763,94,85,2021-11-19T02:47:06Z,4360000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2021-11-19T02:46:16.0Z,4,REGULAR,substitution,in,['startperiod'],1626145,,,1610612763,94,85,2021-11-19T02:47:06Z,4370000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2021-11-19T02:46:16.0Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612763,94,85,2021-11-19T02:47:06Z,4380000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2021-11-19T02:47:10.7Z,4,REGULAR,period,start,[],0,,,1610612763,94,85,2021-11-19T02:47:10Z,4390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT11M47.00S,2021-11-19T02:47:22.9Z,4,REGULAR,3pt,Jump Shot,[],1628991,5.601182654402102,4.166666666666666,1610612763,97,85,2021-11-19T02:47:27Z,4400000,229.0,0.0,1,left,J. Jackson Jr. 3PT  (18 PTS) (T. Jones 2 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,22.92,Made,18.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
443,PT11M28.00S,2021-11-19T02:47:41.3Z,4,REGULAR,2pt,Jump Shot,[],202331,77.61169513797634,49.50980392156863,1610612746,97,85,2021-11-19T02:47:46Z,4420000,-2.0,158.0,1,right,MISS P. George 15' Jump Shot,[202331],1610612746.0,LAC,,,,George,P. George,,,,,15.8,Missed,,,,,,,,,,,,,,,,,,
444,PT11M26.00S,2021-11-19T02:47:43.3Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,97,85,2021-11-19T02:47:46Z,4430000,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,443.0,3.0,3.0,0.0,,,,,,,,,,
445,PT11M17.00S,2021-11-19T02:47:56.9Z,4,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,97,85,2021-11-19T02:48:02Z,4440000,,,0,,Z. Williams step out-of-bounds TURNOVER (1 TO),[1630533],1610612763.0,MEM,step,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,1627519.0,,,,,1.0,,
446,PT11M17.00S,2021-11-19T02:48:05.1Z,4,REGULAR,substitution,out,[],1630533,,,1610612746,97,85,2021-11-19T02:48:07Z,4450000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
447,PT11M17.00S,2021-11-19T02:48:05.1Z,4,REGULAR,substitution,in,[],1628415,,,1610612746,97,85,2021-11-19T02:48:07Z,4460000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
449,PT11M04.00S,2021-11-19T02:48:23.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628392,89.43823915900131,55.63725490196079,1610612746,97,87,2021-11-19T02:48:30Z,4480000,28.0,47.0,1,right,I. Hartenstein Hook (7 PTS) (P. George 5 AST),"[1628392, 202331]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,5.46,Made,7.0,P. George,202331.0,5.0,,,,,,,,,,,,,,
