actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
361,PT10M28.00S,2022-02-17T02:26:36.1Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,63,70,2022-02-17T02:26:37Z,3550000,,,0,,J. Nurkic REBOUND (Off:2 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,360.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
362,PT10M28.00S,2022-02-17T02:26:38.5Z,3,REGULAR,foul,personal,[],1628991,,,1610612757,63,70,2022-02-17T02:26:43Z,3560000,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 203994]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Nurkic,203994.0,
364,PT10M15.00S,2022-02-17T02:27:10.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626159,31.61957950065703,60.5392156862745,1610612757,63,73,2022-02-17T02:27:13Z,3580000,-53.0,245.0,1,left,J. Winslow 25' 3PT  (15 PTS) (J. Nurkic 4 AST),"[1626159, 203994]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,25.03,Made,,,,,15.0,,,,J. Nurkic,203994.0,4.0,,,,,,,,
366,PT09M59.00S,2022-02-17T02:27:29.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,63,73,2022-02-17T02:27:29Z,3600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT09M51.00S,2022-02-17T02:27:51.5Z,3,REGULAR,3pt,Jump Shot,[],1630533,93.9060446780552,95.58823529411765,1610612763,63,73,2022-02-17T02:27:56Z,3610000,228.0,5.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
368,PT09M48.00S,2022-02-17T02:27:54.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,63,73,2022-02-17T02:27:56Z,3620000,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,367.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
369,PT09M35.00S,2022-02-17T02:28:07.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,11.514454664914586,60.78431372549019,1610612757,63,73,2022-02-17T02:28:10Z,3630000,-54.0,56.0,1,left,MISS J. Hart 7' driving floating Shot - blocked,"[1628404, 1628991]",1610612757.0,POR,driving floating,,,Hart,J. Hart,,,,,7.75,Missed,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,
370,PT09M35.00S,2022-02-17T02:28:07.1Z,3,REGULAR,block,,[],1628991,,,1610612757,63,73,2022-02-17T02:28:09Z,3640000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M33.00S,2022-02-17T02:28:09.1Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,63,73,2022-02-17T02:28:10Z,3650000,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,369.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
373,PT09M31.00S,2022-02-17T02:28:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,94.03745072273325,48.77450980392157,1610612763,65,73,2022-02-17T02:28:17Z,3670000,-6.0,4.0,1,right,J. Morant running finger roll Layup (29 PTS),[1629630],1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,0.7,Made,,,,,29.0,,,,,,,,,,,,,,
374,PT09M18.00S,2022-02-17T02:28:24.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,16.113666228646515,37.254901960784316,1610612757,65,75,2022-02-17T02:28:28Z,3680000,64.0,99.0,1,left,A. Simons 11' driving floating Jump Shot (17 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,11.77,Made,,,,,17.0,,,,,,,,,,,,,,
375,PT09M03.00S,2022-02-17T02:28:40.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630217,93.24901445466492,52.20588235294118,1610612763,65,75,2022-02-17T03:24:02Z,3690000,11.0,11.0,1,right,MISS D. Bane driving bank Hook,[1630217],1610612763.0,MEM,driving bank,,,Bane,D. Bane,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,,
376,PT09M01.00S,2022-02-17T02:28:42.0Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,65,75,2022-02-17T02:28:43Z,3700000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,375.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
377,PT08M54.00S,2022-02-17T02:28:48.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629014,6.258212877792378,51.71568627450981,1610612757,65,75,2022-02-17T02:28:52Z,3710000,-9.0,6.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
378,PT08M51.00S,2022-02-17T02:28:51.3Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,65,75,2022-02-17T02:28:52Z,3720000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,377.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
379,PT08M46.00S,2022-02-17T02:28:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.11760840998686,50.0,1610612763,65,75,2022-02-17T02:29:01Z,3730000,0.0,12.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.22,Missed,,,,,,,,,,,,,,,,,,,
380,PT08M46.00S,2022-02-17T02:28:56.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,65,75,2022-02-17T02:29:01Z,3740000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,379.0,,,,,,,,,,,,,,,,,,
381,PT08M46.00S,2022-02-17T02:29:02.1Z,3,REGULAR,foul,personal,[],1629630,,,1610612757,65,75,2022-02-17T02:29:10Z,3750000,,,0,,J. Morant loose ball personal FOUL (1 PF),"[1629630, 203994]",1610612763.0,MEM,loose ball,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Nurkic,203994.0,
383,PT08M33.00S,2022-02-17T02:29:32.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,31.09395532194481,62.99019607843137,1610612757,65,75,2022-02-17T02:29:36Z,3770000,-65.0,240.0,1,left,MISS A. Simons 24' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
384,PT08M31.00S,2022-02-17T02:29:34.9Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,65,75,2022-02-17T02:29:36Z,3780000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,383.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
385,PT08M23.00S,2022-02-17T02:29:42.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,91.27792378449409,38.970588235294116,1610612763,67,75,2022-02-17T02:29:52Z,3790000,-55.0,29.0,1,right,J. Jackson Jr. 6' turnaround Hook (3 PTS) (J. Morant 7 AST),"[1628991, 1629630]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,6.25,Made,,,,,3.0,,,,J. Morant,1629630.0,7.0,,,,,,,,
387,PT08M07.00S,2022-02-17T02:30:02.6Z,3,REGULAR,foul,personal,[],203500,,,1610612757,67,75,2022-02-17T02:30:07Z,3810000,,,0,,S. Adams personal FOUL (3 PF),"[203500, 203994]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Nurkic,203994.0,
390,PT08M07.00S,2022-02-17T02:30:47.6Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612757,67,75,2022-02-17T02:30:47Z,3840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M04.00S,2022-02-17T02:30:53.6Z,3,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612757,67,75,2022-02-17T02:31:07Z,3850000,,,0,,J. Morant shooting personal FOUL (2 PF) (Elleby 2 FT),"[1629630, 1629604]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Elleby,1629604.0,
393,PT08M04.00S,2022-02-17T02:31:24.3Z,3,REGULAR,freethrow,1 of 2,[],1629604,,,1610612757,67,75,2022-02-17T02:31:24Z,3870000,,,0,,MISS C. Elleby Free Throw 1 of 2,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,Missed,,,,,,,,,,,,,,,,,,,
394,PT08M04.00S,2022-02-17T02:31:24.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,67,75,2022-02-17T02:31:24Z,3880000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,393.0,,,,,,,,,,,,,,,,,,
395,PT08M04.00S,2022-02-17T02:31:42.8Z,3,REGULAR,freethrow,2 of 2,[],1629604,,,1610612757,67,76,2022-02-17T02:31:42Z,3890000,,,0,,C. Elleby Free Throw 2 of 2 (1 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
396,PT07M43.00S,2022-02-17T02:32:06.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,93.38042049934296,51.470588235294116,1610612763,69,76,2022-02-17T02:32:09Z,3900000,7.0,10.0,1,right,J. Jackson Jr. turnaround bank Hook (5 PTS) (J. Morant 8 AST),"[1628991, 1629630]",1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,1.22,Made,,,,,5.0,,,,J. Morant,1629630.0,8.0,,,,,,,,
398,PT07M22.00S,2022-02-17T02:32:26.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,31.882391590013142,40.19607843137255,1610612757,69,79,2022-02-17T02:32:30Z,3920000,49.0,247.0,1,left,A. Simons 25' 3PT step back (20 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,25.2,Made,,,,,20.0,,,,,,,,,,,,,,
399,PT07M02.00S,2022-02-17T02:32:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630533,83.26215505913272,95.83333333333334,1610612763,69,79,2022-02-17T02:32:56Z,3930000,229.0,105.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
400,PT07M01.00S,2022-02-17T02:32:47.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,69,79,2022-02-17T02:32:56Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,,
401,PT07M01.00S,2022-02-17T02:32:53.8Z,3,REGULAR,foul,personal,[],1629014,,,1610612763,69,79,2022-02-17T02:32:58Z,3950000,,,0,,A. Simons loose ball personal FOUL (2 PF),"[1629014, 1628991]",1610612757.0,POR,loose ball,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Jackson Jr.,1628991.0,
403,PT06M55.00S,2022-02-17T02:33:16.9Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612763,69,79,2022-02-17T02:33:42Z,3970000,,,0,,J. Nurkic shooting personal FOUL (3 PF) (Morant 2 FT),"[203994, 1629630]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,202041.0,3.0,0.0,Morant,1629630.0,
405,PT06M55.00S,2022-02-17T02:33:30.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,69,79,2022-02-17T02:33:30Z,3990000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M55.00S,2022-02-17T02:35:23.4Z,3,REGULAR,substitution,out,[],1630533,,,1610612763,69,79,2022-02-17T02:36:58Z,4000000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M55.00S,2022-02-17T02:35:23.4Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,69,79,2022-02-17T02:36:58Z,4010000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M55.00S,2022-02-17T02:37:14.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629630,,,1610612763,70,79,2022-02-17T02:37:14Z,4020000,,,0,,J. Morant Free Throw 1 of 2 (30 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
409,PT06M55.00S,2022-02-17T02:37:29.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629630,,,1610612763,71,79,2022-02-17T02:37:29Z,4030000,,,0,,J. Morant Free Throw 2 of 2 (31 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,31.0,,,,,,,,,,,,,,
410,PT06M38.00S,2022-02-17T02:37:47.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.995400788436268,47.549019607843135,1610612757,71,79,2022-02-17T02:37:53Z,4040000,12.0,4.0,1,left,MISS J. Nurkic driving Layup - blocked,"[203994, 1628991]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,1.29,Missed,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,
411,PT06M38.00S,2022-02-17T02:37:47.9Z,3,REGULAR,block,,[],1628991,,,1610612757,71,79,2022-02-17T02:37:50Z,4050000,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M33.00S,2022-02-17T02:37:52.9Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,71,79,2022-02-17T02:37:53Z,4060000,,,0,,J. Nurkic REBOUND (Off:3 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,410.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
413,PT06M32.00S,2022-02-17T02:37:52.5Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612757,71,79,2022-02-17T02:37:55Z,4070000,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1629001]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,1.0,Melton,1629001.0,,,,,,,,,,,
414,PT06M32.00S,2022-02-17T02:37:52.5Z,3,REGULAR,steal,,[],1629001,,,1610612763,71,79,2022-02-17T02:37:54Z,4080000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M26.00S,2022-02-17T02:38:00.5Z,3,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,71,79,2022-02-17T02:38:09Z,4090000,,,0,,S. Adams bad pass out-of-bounds TURNOVER (2 TO),[203500],1610612763.0,MEM,bad pass,,,Adams,S. Adams,,,,,,,,,,,,2.0,,,,,,,,1626301.0,,,,,
416,PT06M12.00S,2022-02-17T02:38:30.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612757,71,79,2022-02-17T02:38:47Z,4100000,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Nurkic 2 FT),"[1628991, 203994]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Nurkic,203994.0,
418,PT06M12.00S,2022-02-17T02:38:53.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203994,,,1610612757,71,80,2022-02-17T02:38:53Z,4120000,,,0,,J. Nurkic Free Throw 1 of 2 (14 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
419,PT06M12.00S,2022-02-17T02:39:09.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203994,,,1610612757,71,81,2022-02-17T02:39:09Z,4130000,,,0,,J. Nurkic Free Throw 2 of 2 (15 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
420,PT06M00.00S,2022-02-17T02:39:22.8Z,3,REGULAR,3pt,Jump Shot,[],1629001,92.59198423127464,3.6764705882352944,1610612763,74,81,2022-02-17T02:39:26Z,4140000,-232.0,17.0,1,right,D. Melton 3PT  (6 PTS) (J. Morant 9 AST),"[1629001, 1629630]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,23.22,Made,,,,,6.0,,,,J. Morant,1629630.0,9.0,,,,,,,,
422,PT05M43.00S,2022-02-17T02:39:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203994,8.754927726675426,44.85294117647059,1610612757,74,83,2022-02-17T02:40:11Z,4160000,26.0,30.0,1,left,J. Nurkic cutting finger roll Layup (17 PTS) (A. Simons 6 AST),"[203994, 1629014]",1610612757.0,POR,cutting finger roll,,,Nurkic,J. Nurkic,,,,,3.94,Made,,,,,17.0,,,,A. Simons,1629014.0,6.0,,,,,,,,
424,PT05M43.00S,2022-02-17T02:39:47.8Z,3,REGULAR,violation,defensive goaltending,[],1628991,,,1610612757,74,83,2022-02-17T02:40:20Z,4180000,,,0,,J. Jackson Jr. defensive goaltending VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,203592.0,,,,,
425,PT05M43.00S,2022-02-17T02:39:51.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629630,,,1610612757,74,83,2022-02-17T02:40:09Z,4190000,,,0,,J. Morant shooting personal FOUL (3 PF) (Nurkic 1 FT),"[1629630, 203994]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,203592.0,3.0,0.0,Nurkic,203994.0,
427,PT05M43.00S,2022-02-17T02:40:02.0Z,3,REGULAR,substitution,out,[],1628404,,,1610612757,74,83,2022-02-17T02:40:20Z,4210000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M43.00S,2022-02-17T02:40:02.0Z,3,REGULAR,substitution,in,[],203463,,,1610612757,74,83,2022-02-17T02:40:20Z,4220000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M43.00S,2022-02-17T02:40:13.3Z,3,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,74,84,2022-02-17T02:40:13Z,4230000,,,0,,J. Nurkic Free Throw 1 of 1 (18 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
430,PT05M25.00S,2022-02-17T02:40:32.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,82.86793692509855,45.09803921568628,1610612763,74,84,2022-02-17T02:40:36Z,4240000,-25.0,109.0,1,right,MISS J. Morant 11' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,11.12,Missed,,,,,,,,,,,,,,,,,,,
431,PT05M23.00S,2022-02-17T02:40:34.5Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,74,84,2022-02-17T02:40:36Z,4250000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,430.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
432,PT05M10.00S,2022-02-17T02:40:50.0Z,3,REGULAR,turnover,out-of-bounds,[],1626159,,,1610612757,74,84,2022-02-17T02:40:55Z,4260000,,,0,,J. Winslow bad pass out-of-bounds TURNOVER (1 TO),[1626159],1610612757.0,POR,bad pass,,,Winslow,J. Winslow,,,,,,,,,,,,1.0,,,,,,,,,,,,,
433,PT05M10.00S,2022-02-17T02:40:54.8Z,3,REGULAR,substitution,out,[],203500,,,1610612763,74,84,2022-02-17T02:40:58Z,4270000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M10.00S,2022-02-17T02:40:54.8Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,74,84,2022-02-17T02:40:58Z,4280000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M54.00S,2022-02-17T02:41:20.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,95.3515111695138,94.85294117647058,1610612763,74,84,2022-02-17T02:41:29Z,4290000,224.0,-9.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,,
436,PT04M53.00S,2022-02-17T02:41:21.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,74,84,2022-02-17T02:41:29Z,4300000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,,,,
437,PT04M53.00S,2022-02-17T02:41:33.6Z,3,REGULAR,violation,kicked ball,[],1629634,,,1610612757,74,84,2022-02-17T02:41:37Z,4310000,,,0,,B. Clarke kicked ball VIOLATION,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,203592.0,,,,,
438,PT04M53.00S,2022-02-17T02:41:35.2Z,3,REGULAR,substitution,out,[],203994,,,1610612757,74,84,2022-02-17T02:41:50Z,4320000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M53.00S,2022-02-17T02:41:35.2Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,74,84,2022-02-17T02:41:50Z,4330000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M34.00S,2022-02-17T02:42:06.3Z,3,REGULAR,3pt,Jump Shot,[],1626159,30.17411300919842,70.58823529411765,1610612757,74,84,2022-02-17T02:42:09Z,4340000,-103.0,231.0,1,left,MISS J. Winslow 25' 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
441,PT04M31.00S,2022-02-17T02:42:09.3Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,74,84,2022-02-17T02:42:09Z,4350000,,,0,,J. Morant REBOUND (Off:0 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,440.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
442,PT04M26.00S,2022-02-17T02:42:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,92.9862023653088,48.529411764705884,1610612763,76,84,2022-02-17T02:42:22Z,4360000,-7.0,13.0,1,right,D. Melton driving finger roll Layup (8 PTS) (J. Morant 10 AST),"[1629001, 1629630]",1610612763.0,MEM,driving finger roll,,,Melton,D. Melton,,,,,1.53,Made,,,,,8.0,,,,J. Morant,1629630.0,10.0,,,,,,,,
444,PT04M26.00S,2022-02-17T02:42:22.1Z,3,REGULAR,foul,personal,['1freethrow'],1626159,,,1610612763,76,84,2022-02-17T02:42:29Z,4380000,,,0,,J. Winslow shooting personal FOUL (1 PF) (Melton 1 FT),"[1626159, 1629001]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Melton,1629001.0,
446,PT04M26.00S,2022-02-17T02:42:42.6Z,3,REGULAR,freethrow,1 of 1,[],1629001,,,1610612763,77,84,2022-02-17T02:42:42Z,4400000,,,0,,D. Melton Free Throw 1 of 1 (9 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
447,PT04M08.00S,2022-02-17T02:43:02.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203463,7.30946123521682,49.754901960784316,1610612757,77,84,2022-02-17T03:24:28Z,4410000,1.0,16.0,1,left,MISS B. McLemore driving finger roll Layup,[203463],1610612757.0,POR,driving finger roll,,,McLemore,B. McLemore,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,,
448,PT04M05.00S,2022-02-17T02:43:05.5Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,77,84,2022-02-17T02:43:05Z,4420000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,447.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
449,PT04M00.00S,2022-02-17T02:43:10.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,93.64323258869908,50.245098039215684,1610612763,79,84,2022-02-17T02:43:15Z,4430000,1.0,7.0,1,right,D. Bane running finger roll Layup (19 PTS),[1630217],1610612763.0,MEM,running finger roll,,,Bane,D. Bane,,,,,0.74,Made,,,,,19.0,,,,,,,,,,,,,,
450,PT03M43.00S,2022-02-17T02:43:26.8Z,3,REGULAR,3pt,Jump Shot,[],1629604,27.54599211563732,23.52941176470588,1610612757,79,84,2022-02-17T02:43:30Z,4440000,132.0,206.0,1,left,MISS C. Elleby 24' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
451,PT03M41.00S,2022-02-17T02:43:28.8Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,79,84,2022-02-17T02:43:30Z,4450000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,450.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
