actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
620,PT05M11.00S,2022-01-01T03:04:04.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,84.70762155059133,62.5,1610612763,108,91,2022-01-01T03:04:09Z,6140000,62.0,91.0,1,right,MISS K. Anderson 11' turnaround fadeaway Shot,[203937],1610612763.0,MEM,turnaround fadeaway,,,Anderson,K. Anderson,,,,,11.06,Missed,,,,,,,,,,,,,,,,,,,
621,PT05M09.00S,2022-01-01T03:04:07.4Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,108,91,2022-01-01T03:04:07Z,6150000,,,0,,S. Adams REBOUND (Off:8 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,620.0,13.0,5.0,8.0,,,,,,,,,,,,,,
622,PT05M01.00S,2022-01-01T03:04:15.0Z,4,REGULAR,turnover,bad pass,[],203937,,,1610612763,108,91,2022-01-01T03:04:19Z,6160000,,,0,,K. Anderson bad pass TURNOVER (2 TO),"[203937, 1628966]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,2.0,Bates-Diop,1628966.0,
623,PT05M01.00S,2022-01-01T03:04:15.0Z,4,REGULAR,steal,,[],1628966,,,1610612759,108,91,2022-01-01T03:04:24Z,6170000,,,0,,K. Bates-Diop STEAL (2 STL),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M57.00S,2022-01-01T03:04:19.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630563,5.469776609724048,50.73529411764706,1610612759,108,93,2022-01-01T03:04:35Z,6180000,-4.0,-1.0,1,left,J. Primo running DUNK (2 PTS) (K. Bates-Diop 1 AST),"[1630563, 1628966]",1610612759.0,SAS,running,,,Primo,J. Primo,,,,,0.39,Made,2.0,,,,,,,,,,,,K. Bates-Diop,1628966.0,1.0,,,,
626,PT04M57.00S,2022-01-01T03:04:28.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,108,93,2022-01-01T03:04:28Z,6200000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M57.00S,2022-01-01T03:06:29.4Z,4,REGULAR,substitution,out,[],203937,,,1610612763,108,93,2022-01-01T03:06:52Z,6210000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M57.00S,2022-01-01T03:06:29.4Z,4,REGULAR,substitution,out,[],203500,,,1610612763,108,93,2022-01-01T03:06:52Z,6220000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M57.00S,2022-01-01T03:06:29.4Z,4,REGULAR,substitution,out,[],1627854,,,1610612763,108,93,2022-01-01T03:06:52Z,6230000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M57.00S,2022-01-01T03:06:29.4Z,4,REGULAR,substitution,out,[],1628966,,,1610612763,108,93,2022-01-01T03:06:52Z,6240000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M57.00S,2022-01-01T03:06:29.4Z,4,REGULAR,substitution,in,[],1629681,,,1610612763,108,93,2022-01-01T03:06:52Z,6250000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M57.00S,2022-01-01T03:06:29.4Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,108,93,2022-01-01T03:06:52Z,6260000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M57.00S,2022-01-01T03:06:29.4Z,4,REGULAR,substitution,in,[],1630580,,,1610612763,108,93,2022-01-01T03:06:52Z,6270000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M57.00S,2022-01-01T03:06:29.4Z,4,REGULAR,substitution,in,[],1629111,,,1610612763,108,93,2022-01-01T03:06:52Z,6280000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M45.00S,2022-01-01T03:07:24.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,91.01511169513797,45.83333333333333,1610612763,110,93,2022-01-01T03:08:00Z,6290000,-21.0,32.0,1,right,J. Morant driving Layup (30 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,3.82,Made,30.0,,,,,,,,,,,,,,,,,,
636,PT04M32.00S,2022-01-01T03:07:39.1Z,4,REGULAR,foul,personal,['2freethrow'],1629681,,,1610612759,110,93,2022-01-01T03:07:47Z,6300000,,,0,,K. Tillie shooting personal FOUL (1 PF) (Eubanks 2 FT),"[1629681, 1629234]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,,,,,,,,1151.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,,
638,PT04M32.00S,2022-01-01T03:08:01.1Z,4,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,110,94,2022-01-01T03:08:01Z,6320000,,,0,,D. Eubanks Free Throw 1 of 2 (3 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
639,PT04M32.00S,2022-01-01T03:08:01.9Z,4,REGULAR,substitution,out,[],1630200,,,1610612759,110,94,2022-01-01T03:08:04Z,6330000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M32.00S,2022-01-01T03:08:01.9Z,4,REGULAR,substitution,in,[],1627854,,,1610612759,110,94,2022-01-01T03:08:04Z,6340000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M32.00S,2022-01-01T03:08:14.0Z,4,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,110,94,2022-01-01T03:08:14Z,6350000,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
642,PT04M30.00S,2022-01-01T03:08:14.7Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,110,94,2022-01-01T03:08:14Z,6360000,,,0,,B. Clarke REBOUND (Off:1 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,641.0,6.0,5.0,1.0,,,,,,,,,,,,,,
643,PT04M16.00S,2022-01-01T03:08:29.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,91.80354796320631,36.27450980392157,1610612763,110,94,2022-01-01T03:08:34Z,6370000,-69.0,25.0,1,right,MISS J. Morant 7' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,7.28,Missed,,,,,,,,,,,,,,,,,,,
644,PT04M10.00S,2022-01-01T03:08:35.2Z,4,REGULAR,rebound,defensive,[],1627854,,,1610612759,110,94,2022-01-01T03:10:55Z,6380000,,,0,,B. Forbes REBOUND (Off:0 Def:2),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,643.0,2.0,2.0,0.0,,,,,,,,,,,,,,
645,PT04M08.00S,2022-01-01T03:08:37.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612759,110,94,2022-01-01T03:09:04Z,6390000,,,0,,B. Clarke shooting personal FOUL (2 PF) (Eubanks 2 FT),"[1629634, 1629234]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,1201.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,,
647,PT04M08.00S,2022-01-01T03:09:06.1Z,4,REGULAR,foul,technical,"['team', 'inpenalty', '1freethrow']",0,,,1610612759,110,94,2022-01-01T03:09:15Z,6410000,,,0,,TEAM foul technical,[],1610612763.0,MEM,delay,,,,,,,,,,,,,,,,1628485.0,,,,,,,,,,,,,
648,PT04M08.00S,2022-01-01T03:09:16.8Z,4,REGULAR,freethrow,1 of 1,[],1627854,,,1610612759,110,95,2022-01-01T03:09:16Z,6420000,,,0,,B. Forbes technical Free Throw 1 of 1 (10 PTS),[1627854],1610612759.0,SAS,technical,,,Forbes,B. Forbes,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
649,PT04M08.00S,2022-01-01T03:09:26.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629234,,,1610612759,110,96,2022-01-01T03:09:26Z,6430000,,,0,,D. Eubanks Free Throw 1 of 2 (4 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
650,PT04M08.00S,2022-01-01T03:09:39.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629234,,,1610612759,110,96,2022-01-01T03:09:39Z,6440000,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
651,PT04M06.00S,2022-01-01T03:09:39.6Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,110,96,2022-01-01T03:09:39Z,6450000,,,0,,B. Clarke REBOUND (Off:1 Def:6),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,650.0,7.0,6.0,1.0,,,,,,,,,,,,,,
652,PT03M54.00S,2022-01-01T03:09:51.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,92.9862023653088,50.98039215686274,1610612763,110,96,2022-01-01T03:09:55Z,6460000,5.0,13.0,1,right,MISS T. Jones driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,1.43,Missed,,,,,,,,,,,,,,,,,,,
653,PT03M51.00S,2022-01-01T03:09:54.7Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612759,110,96,2022-01-01T03:09:55Z,6470000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,652.0,1.0,1.0,0.0,,,,,,,,,,,,,,
654,PT03M38.00S,2022-01-01T03:10:08.2Z,4,REGULAR,turnover,bad pass,[],1627854,,,1610612759,110,96,2022-01-01T03:10:10Z,6480000,,,0,,B. Forbes bad pass TURNOVER (1 TO),"[1627854, 1628991]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,
655,PT03M38.00S,2022-01-01T03:10:08.2Z,4,REGULAR,steal,,[],1628991,,,1610612763,110,96,2022-01-01T03:10:09Z,6490000,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M34.00S,2022-01-01T03:10:14.1Z,4,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612763,110,96,2022-01-01T03:10:25Z,6500000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Tillie 2 FT),"[1629234, 1629681]",1610612759.0,SAS,shooting,,,Eubanks,D. Eubanks,,,,,,,,,,,,1201.0,1.0,0.0,Tillie,1629681.0,,,,,,,,,
658,PT03M34.00S,2022-01-01T03:10:38.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629681,,,1610612763,111,96,2022-01-01T03:10:38Z,6520000,,,0,,K. Tillie Free Throw 1 of 2 (4 PTS),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
659,PT03M34.00S,2022-01-01T03:10:51.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629681,,,1610612763,112,96,2022-01-01T03:10:51Z,6530000,,,0,,K. Tillie Free Throw 2 of 2 (5 PTS),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
660,PT03M25.00S,2022-01-01T03:11:05.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612759,112,96,2022-01-01T03:11:14Z,6540000,,,0,,J. Morant personal FOUL (1 PF) (Eubanks 2 FT),"[1629630, 1629234]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,1151.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,,
662,PT03M25.00S,2022-01-01T03:11:25.8Z,4,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,112,97,2022-01-01T03:11:25Z,6560000,,,0,,D. Eubanks Free Throw 1 of 2 (5 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
663,PT03M25.00S,2022-01-01T03:11:38.9Z,4,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,112,97,2022-01-01T03:11:38Z,6570000,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
664,PT03M22.00S,2022-01-01T03:11:40.5Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,112,97,2022-01-01T03:11:40Z,6580000,,,0,,B. Clarke REBOUND (Off:1 Def:7),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,663.0,8.0,7.0,1.0,,,,,,,,,,,,,,
665,PT03M02.00S,2022-01-01T03:12:01.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,89.56964520367937,48.529411764705884,1610612763,114,97,2022-01-01T03:12:06Z,6590000,-7.0,46.0,1,right,B. Clarke turnaround Jump Shot (15 PTS) (J. Morant 8 AST),"[1629634, 1629630]",1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,4.61,Made,15.0,,,,,,,,,,,,J. Morant,1629630.0,8.0,,,,
667,PT02M48.00S,2022-01-01T03:12:15.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630563,18.873193166885677,36.029411764705884,1610612759,114,97,2022-01-01T03:12:18Z,6610000,70.0,125.0,1,left,MISS J. Primo 14' pullup Shot,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,14.31,Missed,,,,,,,,,,,,,,,,,,,
668,PT02M46.00S,2022-01-01T03:12:16.7Z,4,REGULAR,rebound,offensive,[],1630563,,,1610612759,114,97,2022-01-01T03:12:16Z,6620000,,,0,,J. Primo REBOUND (Off:1 Def:0),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,667.0,1.0,0.0,1.0,,,,,,,,,,,,,,
669,PT02M39.00S,2022-01-01T03:12:23.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629111,29.517082785808146,20.098039215686274,1610612759,114,100,2022-01-01T03:12:28Z,6630000,150.0,225.0,1,left,J. Landale 27' 3PT  (3 PTS) (J. Wieskamp 1 AST),"[1629111, 1630580]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,27.01,Made,3.0,,,,,,,,,,,,J. Wieskamp,1630580.0,1.0,,,,
672,PT02M08.00S,2022-01-01T03:13:12.0Z,4,REGULAR,foul,personal,['2freethrow'],1627854,,,1610612763,114,100,2022-01-01T03:13:19Z,6660000,,,0,,B. Forbes shooting personal FOUL (2 PF) (Jones 2 FT),"[1627854, 1626145]",1610612759.0,SAS,shooting,,,Forbes,B. Forbes,,,,,,,,,,,,1201.0,2.0,0.0,Jones,1626145.0,,,,,,,,,
674,PT02M08.00S,2022-01-01T03:13:30.7Z,4,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,115,100,2022-01-01T03:13:30Z,6680000,,,0,,T. Jones Free Throw 1 of 2 (17 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
675,PT02M08.00S,2022-01-01T03:13:31.6Z,4,REGULAR,substitution,out,[],1629630,,,1610612763,115,100,2022-01-01T03:13:34Z,6690000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M08.00S,2022-01-01T03:13:31.6Z,4,REGULAR,substitution,in,[],1630270,,,1610612763,115,100,2022-01-01T03:13:34Z,6700000,,,0,,SUB in: X. Sneed,[1630270],1610612763.0,MEM,,,,Sneed,X. Sneed,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M08.00S,2022-01-01T03:13:47.1Z,4,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,116,100,2022-01-01T03:13:47Z,6710000,,,0,,T. Jones Free Throw 2 of 2 (18 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
678,PT01M58.00S,2022-01-01T03:13:58.0Z,4,REGULAR,2pt,Jump Shot,[],1627854,22.815374507227332,23.52941176470588,1610612759,116,102,2022-01-01T03:14:01Z,6720000,132.0,162.0,1,left,B. Forbes 20' pullup Jump Shot (12 PTS),[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,20.92,Made,12.0,,,,,,,,,,,,,,,,,,
679,PT01M36.00S,2022-01-01T03:14:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.5407358738502,46.81372549019608,1610612763,116,102,2022-01-01T03:14:50Z,6730000,-16.0,27.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1629111]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,3.13,Missed,,,,,,,,,,,Landale,1629111.0,,,,,,,
680,PT01M36.00S,2022-01-01T03:14:25.1Z,4,REGULAR,block,,[],1629111,,,1610612763,116,102,2022-01-01T03:14:27Z,6740000,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT01M34.00S,2022-01-01T03:14:27.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,116,102,2022-01-01T03:14:50Z,6750000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,679.0,,,,,,,,,,,,,,,,,
681,PT01M34.00S,2022-01-01T03:14:49.3Z,4,REGULAR,jumpball,recovered,[],1626145,,,1610612763,116,102,2022-01-01T03:14:49Z,6760000,,,0,,Jump Ball J. Jackson Jr. vs. J. Landale: Tip to T. Jones,"[1626145, 1628991, 1629111]",1610612763.0,MEM,heldball,T. Jones,1626145.0,Jones,T. Jones,Jackson Jr.,1628991.0,Landale,1629111.0,,,,,,,,,,,,,,,,,,,,,
685,PT01M31.00S,2022-01-01T03:14:51.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626145,85.10183968462549,22.058823529411764,1610612763,116,102,2022-01-01T03:14:54Z,6790000,-140.0,88.0,1,right,MISS T. Jones 16' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,16.48,Missed,,,,,,,,,,,,,,,,,,,
686,PT01M29.00S,2022-01-01T03:14:53.9Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612759,116,102,2022-01-01T03:14:54Z,6800000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,685.0,2.0,2.0,0.0,,,,,,,,,,,,,,
687,PT01M21.00S,2022-01-01T03:15:02.2Z,4,REGULAR,3pt,Jump Shot,[],1630580,30.699737187910642,68.87254901960785,1610612759,116,102,2022-01-01T03:15:06Z,6810000,-94.0,236.0,1,left,MISS J. Wieskamp 25' step back 3PT,[1630580],1610612759.0,SAS,step back,,,Wieskamp,J. Wieskamp,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
688,PT01M19.00S,2022-01-01T03:15:04.2Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,116,102,2022-01-01T03:15:06Z,6820000,,,0,,B. Clarke REBOUND (Off:1 Def:8),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,687.0,9.0,8.0,1.0,,,,,,,,,,,,,,
689,PT01M04.00S,2022-01-01T03:15:19.9Z,4,REGULAR,3pt,Jump Shot,[],1628991,71.69842312746385,17.401960784313726,1610612763,116,102,2022-01-01T03:15:25Z,6830000,-163.0,214.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
690,PT00M58.60S,2022-01-01T03:15:25.3Z,4,REGULAR,rebound,defensive,[],1627854,,,1610612759,116,102,2022-01-01T03:15:25Z,6840000,,,0,,B. Forbes REBOUND (Off:0 Def:3),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,689.0,3.0,3.0,0.0,,,,,,,,,,,,,,
691,PT00M53.80S,2022-01-01T03:15:29.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627854,32.40801576872536,46.07843137254902,1610612759,116,105,2022-01-01T03:15:34Z,6850000,20.0,252.0,1,left,B. Forbes 25' 3PT running pullup (15 PTS),[1627854],1610612759.0,SAS,running pullup,,,Forbes,B. Forbes,,,,,25.29,Made,15.0,,,,,,,,,,,,,,,,,,
692,PT00M39.50S,2022-01-01T03:15:47.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,84.31340341655716,48.77450980392157,1610612763,118,105,2022-01-01T03:15:51Z,6860000,-6.0,95.0,1,right,B. Clarke 9' driving floating Jump Shot (17 PTS) (J. Jackson Jr. 3 AST),"[1629634, 1628991]",1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,9.52,Made,17.0,,,,,,,,,,,,J. Jackson Jr.,1628991.0,3.0,,,,
694,PT00M30.00S,2022-01-01T03:15:59.9Z,4,REGULAR,turnover,bad pass,[],1627854,,,1610612759,118,105,2022-01-01T03:16:11Z,6880000,,,0,,B. Forbes bad pass TURNOVER (2 TO),"[1627854, 1629681]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,2.0,Tillie,1629681.0,
695,PT00M30.00S,2022-01-01T03:15:59.9Z,4,REGULAR,steal,,[],1629681,,,1610612763,118,105,2022-01-01T03:16:01Z,6890000,,,0,,K. Tillie STEAL (2 STL),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M06.00S,2022-01-01T03:16:28.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,118,105,2022-01-01T03:16:34Z,6900000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,,,,,
697,PT00M06.00S,2022-01-01T03:16:31.5Z,4,REGULAR,substitution,out,[],1628991,,,1610612759,118,105,2022-01-01T03:16:44Z,6910000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M06.00S,2022-01-01T03:16:31.5Z,4,REGULAR,substitution,out,[],1629634,,,1610612759,118,105,2022-01-01T03:16:44Z,6920000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M06.00S,2022-01-01T03:16:31.5Z,4,REGULAR,substitution,out,[],1626145,,,1610612759,118,105,2022-01-01T03:16:44Z,6930000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M06.00S,2022-01-01T03:16:31.5Z,4,REGULAR,substitution,in,[],1629751,,,1610612759,118,105,2022-01-01T03:16:44Z,6940000,,,0,,SUB in: D. Mathias,[1629751],1610612763.0,MEM,,,,Mathias,D. Mathias,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M06.00S,2022-01-01T03:16:31.5Z,4,REGULAR,substitution,in,[],1630582,,,1610612759,118,105,2022-01-01T03:16:44Z,6950000,,,0,,SUB in: Y. Pons,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M06.00S,2022-01-01T03:16:31.5Z,4,REGULAR,substitution,in,[],1630179,,,1610612759,118,105,2022-01-01T03:16:44Z,6960000,,,0,,SUB in: T. Terry,[1630179],1610612763.0,MEM,,,,Terry,T. Terry,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M00.00S,2022-01-01T03:17:01.0Z,4,REGULAR,period,end,[],0,,,1610612759,118,105,2022-01-01T03:17:01Z,6970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M00.00S,2022-01-01T03:17:04.3Z,4,REGULAR,game,end,[],0,,,0,118,105,2022-01-01T03:17:04Z,6980000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
