actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
453,PT06M06.00S,2022-01-07T02:36:04.1Z,3,REGULAR,substitution,in,[],1628367,,,1610612763,74,50,2022-01-07T02:36:11Z,4470000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M55.00S,2022-01-07T02:36:29.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,81.94809461235218,48.28431372549019,1610612763,74,50,2022-01-07T02:36:34Z,4480000,-9.0,117.0,1,right,MISS J. Morant 11' turnaround Shot,[1629630],1610612763.0,MEM,turnaround,,,Morant,J. Morant,,,,,,11.75,Missed,,,,,,,,,,,,,,,,,,
455,PT05M52.00S,2022-01-07T02:36:32.3Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,74,50,2022-01-07T02:36:34Z,4490000,,,0,,J. Morant REBOUND (Off:3 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,454.0,8.0,5.0,3.0,,,,,,,
456,PT05M52.00S,2022-01-07T02:36:32.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629630,94.40999984741211,50.0,1610612763,76,50,2022-01-07T02:36:32Z,4500000,0.0,0.0,1,right,J. Morant tip Layup (20 PTS),[1629630],1610612763.0,MEM,tip,,,Morant,J. Morant,,,,,,0.0,Made,20.0,,,,,,,,,,,,,,,,,
457,PT05M37.00S,2022-01-07T02:36:47.3Z,3,REGULAR,3pt,Jump Shot,[],1626168,28.991458607095925,22.30392156862745,1610612765,76,50,2022-01-07T02:36:50Z,4510000,138.0,220.0,1,left,MISS T. Lyles 26' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,
458,PT05M36.00S,2022-01-07T02:36:48.3Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,76,50,2022-01-07T02:36:50Z,4520000,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,457.0,4.0,4.0,0.0,,,,,,,
459,PT05M30.00S,2022-01-07T02:36:55.4Z,3,REGULAR,3pt,Jump Shot,[],1629630,66.70499342969777,23.284313725490197,1610612763,76,50,2022-01-07T02:36:59Z,4530000,-134.0,260.0,1,right,MISS J. Morant 29' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,29.28,Missed,,,,,,,,,,,,,,,,,,
460,PT05M26.00S,2022-01-07T02:36:59.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,76,50,2022-01-07T02:36:59Z,4540000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,459.0,,,,,,,,,,
461,PT05M26.00S,2022-01-07T02:37:00.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,76,50,2022-01-07T02:37:00Z,4550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M26.00S,2022-01-07T02:37:05.2Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,76,50,2022-01-07T02:37:08Z,4560000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M26.00S,2022-01-07T02:37:05.2Z,3,REGULAR,substitution,in,[],203585,,,1610612765,76,50,2022-01-07T02:37:08Z,4570000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M11.00S,2022-01-07T02:37:27.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,6.915243101182654,50.98039215686274,1610612765,76,52,2022-01-07T02:37:30Z,4580000,-5.0,13.0,1,left,J. Jackson cutting finger roll Layup (4 PTS) (S. Lee 2 AST),"[1628367, 1630240]",1610612765.0,DET,cutting finger roll,,,Jackson,J. Jackson,,,,,,1.34,Made,4.0,S. Lee,1630240.0,2.0,,,,,,,,,,,,,,
466,PT04M58.00S,2022-01-07T02:37:45.0Z,3,REGULAR,foul,personal,[],203585,,,1610612763,76,52,2022-01-07T02:37:49Z,4600000,,,0,,R. McGruder personal FOUL (1 PF),"[203585, 1629001]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,203177.0,,,,,,,,,,,,,,,,1.0,0.0,Melton,1629001.0,
468,PT04M58.00S,2022-01-07T02:37:51.3Z,3,REGULAR,substitution,out,[],203500,,,1610612763,76,52,2022-01-07T02:38:02Z,4620000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M58.00S,2022-01-07T02:37:51.3Z,3,REGULAR,substitution,out,[],1630533,,,1610612763,76,52,2022-01-07T02:38:02Z,4630000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M58.00S,2022-01-07T02:37:51.3Z,3,REGULAR,substitution,in,[],1629681,,,1610612763,76,52,2022-01-07T02:38:02Z,4640000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M58.00S,2022-01-07T02:37:51.3Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,76,52,2022-01-07T02:38:02Z,4650000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M51.00S,2022-01-07T02:38:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.11760840998686,49.01960784313725,1610612763,78,52,2022-01-07T02:38:21Z,4660000,-5.0,12.0,1,right,J. Morant driving finger roll Layup (22 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,,1.31,Made,22.0,,,,,,,,,,,,,,,,,
473,PT04M40.00S,2022-01-07T02:38:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,7.178055190538765,50.0,1610612765,78,52,2022-01-07T02:38:31Z,4670000,0.0,15.0,1,left,MISS S. Lee driving Layup,[1630240],1610612765.0,DET,driving,,,Lee,S. Lee,,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,
475,PT04M38.00S,2022-01-07T02:38:30.8Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,78,52,2022-01-07T02:38:31Z,4690000,,,0,,D. Melton REBOUND (Off:0 Def:5),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,473.0,5.0,5.0,0.0,,,,,,,
476,PT04M36.00S,2022-01-07T02:38:34.9Z,3,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612763,78,52,2022-01-07T02:40:22Z,4700000,,,0,,J. Jackson flagrant-type-1 personal FOUL (1 PF) (Aldama 2 FT),"[1628367, 1630583]",1610612765.0,DET,flagrant-type-1,,,Jackson,J. Jackson,,,,,1830.0,,,,,,,,,,,,,,,,1.0,0.0,Aldama,1630583.0,
478,PT04M36.00S,2022-01-07T02:39:09.6Z,3,REGULAR,instantreplay,request,[],0,,,1610612763,78,52,2022-01-07T02:40:54Z,4720000,,,0,,,[],,,support,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
479,PT04M36.00S,2022-01-07T02:40:28.4Z,3,REGULAR,substitution,out,[],1630595,,,1610612763,78,52,2022-01-07T02:40:41Z,4730000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M36.00S,2022-01-07T02:40:28.4Z,3,REGULAR,substitution,in,[],1630568,,,1610612763,78,52,2022-01-07T02:40:41Z,4740000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M36.00S,2022-01-07T02:40:51.5Z,3,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,79,52,2022-01-07T02:41:12Z,4750000,,,0,,S. Aldama flagrant Free Throw 1 of 2 (1 PTS),[1630583],1610612763.0,MEM,flagrant,,,Aldama,S. Aldama,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
482,PT04M36.00S,2022-01-07T02:40:51.5Z,3,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,80,52,2022-01-07T02:41:12Z,4760000,,,0,,S. Aldama flagrant Free Throw 2 of 2 (2 PTS),[1630583],1610612763.0,MEM,flagrant,,,Aldama,S. Aldama,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
483,PT04M25.00S,2022-01-07T02:41:26.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629634,86.5473061760841,52.69607843137255,1610612763,82,52,2022-01-07T02:41:30Z,4770000,13.0,74.0,1,right,B. Clarke 7' turnaround Hook (5 PTS) (J. Morant 6 AST),"[1629634, 1629630]",1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,,7.52,Made,5.0,J. Morant,1629630.0,6.0,,,,,,,,,,,,,,
485,PT04M18.00S,2022-01-07T02:41:42.1Z,3,REGULAR,foul,personal,[],1630583,,,1610612765,82,52,2022-01-07T02:41:48Z,4790000,,,0,,S. Aldama personal FOUL (2 PF),"[1630583, 1630568]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,1830.0,,,,,,,,,,,,,,,,2.0,0.0,Garza,1630568.0,
487,PT04M07.00S,2022-01-07T02:42:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,7.440867279894875,47.30392156862745,1610612765,82,52,2022-01-07T02:42:14Z,4810000,13.0,17.0,1,left,MISS S. Lee driving Layup - blocked,"[1630240, 1629630]",1610612765.0,DET,driving,,,Lee,S. Lee,,,,,,2.2,Missed,,,,,,,,,,,,Morant,1629630.0,,,,,
488,PT04M07.00S,2022-01-07T02:42:07.0Z,3,REGULAR,block,,[],1629630,,,1610612765,82,52,2022-01-07T02:42:09Z,4820000,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M07.00S,2022-01-07T02:42:07.0Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,82,52,2022-01-07T02:46:47Z,4830000,,,0,,J. Morant REBOUND (Off:3 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,487.0,9.0,6.0,3.0,,,,,,,
505,PT04M07.00S,2022-01-07T02:42:11.0Z,3,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,82,52,2022-01-07T02:47:10Z,4835000,,,0,,J. Morant step out-of-bounds TURNOVER (4 TO),[1629630],1610612763.0,MEM,step,,,Morant,J. Morant,,,,,203177.0,,,,,,,4.0,,,,,,,,,,,,,
491,PT04M01.00S,2022-01-07T02:42:50.4Z,3,REGULAR,foul,personal,[],1629634,,,1610612765,82,52,2022-01-07T02:47:10Z,4850000,,,0,,B. Clarke personal FOUL (3 PF),"[1629634, 1626168]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,203177.0,,,,,,,,,,,,,,,,3.0,0.0,Lyles,1626168.0,
493,PT03M54.00S,2022-01-07T02:43:15.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628367,21.23850197109067,34.80392156862745,1610612765,82,52,2022-01-07T02:47:10Z,4870000,76.0,147.0,1,left,MISS J. Jackson 16' pullup Shot,[1628367],1610612765.0,DET,pullup,,,Jackson,J. Jackson,,,,,,16.56,Missed,,,,,,,,,,,,,,,,,,
494,PT03M50.00S,2022-01-07T02:43:20.4Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612765,82,52,2022-01-07T02:43:20Z,4880000,,,0,,T. Lyles REBOUND (Off:1 Def:4),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,493.0,5.0,4.0,1.0,,,,,,,
495,PT03M45.00S,2022-01-07T02:43:25.4Z,3,REGULAR,2pt,Jump Shot,"['2ndchance', 'fromturnover']",1628367,22.026938239159,50.245098039215684,1610612765,82,54,2022-01-07T02:47:10Z,4890000,-1.0,155.0,1,left,J. Jackson 15' step back Jump Shot (6 PTS),[1628367],1610612765.0,DET,step back,,,Jackson,J. Jackson,,,,,,15.46,Made,6.0,,,,,,,,,,,,,,,,,
496,PT03M31.00S,2022-01-07T02:43:39.3Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,82,54,2022-01-07T02:43:43Z,4900000,,,0,,J. Morant bad pass TURNOVER (5 TO),"[1629630, 1630240]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,5.0,Lee,1630240.0,,,,,,,,,,,
497,PT03M31.00S,2022-01-07T02:43:39.3Z,3,REGULAR,steal,,[],1630240,,,1610612765,82,54,2022-01-07T02:43:40Z,4910000,,,0,,S. Lee STEAL (1 STL),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M24.00S,2022-01-07T02:43:46.6Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626168,32.276609724047304,49.50980392156863,1610612765,82,57,2022-01-07T02:43:58Z,4920000,2.0,251.0,1,left,T. Lyles 25' 3PT  (8 PTS) (S. Lee 3 AST),"[1626168, 1630240]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,25.09,Made,8.0,S. Lee,1630240.0,3.0,,,,,,,,,,,,,,
500,PT03M23.00S,2022-01-07T02:43:50.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,82,57,2022-01-07T02:43:50Z,4940000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M02.00S,2022-01-07T02:46:59.9Z,3,REGULAR,3pt,Jump Shot,[],1629001,67.23061760840999,49.01960784313725,1610612763,85,57,2022-01-07T02:47:13Z,4950000,-5.0,256.0,1,right,D. Melton 25' 3PT  (3 PTS) (B. Clarke 1 AST),"[1629001, 1629634]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,25.55,Made,3.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,
503,PT03M02.00S,2022-01-07T02:47:02.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203585,,,1610612763,85,57,2022-01-07T02:47:11Z,4970000,,,0,,R. McGruder shooting personal FOUL (2 PF) (Melton 1 FT),"[203585, 1629001]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,203177.0,,,,,,,,,,,,,,,,2.0,0.0,Melton,1629001.0,
506,PT03M02.00S,2022-01-07T02:47:12.1Z,3,REGULAR,substitution,out,[],1629630,,,1610612763,85,57,2022-01-07T02:47:16Z,4990000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT03M02.00S,2022-01-07T02:47:12.1Z,3,REGULAR,substitution,in,[],1626145,,,1610612763,85,57,2022-01-07T02:47:16Z,5000000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT03M02.00S,2022-01-07T02:47:30.0Z,3,REGULAR,freethrow,1 of 1,[],1629001,,,1610612763,86,57,2022-01-07T02:47:30Z,5010000,,,0,,D. Melton Free Throw 1 of 1 (4 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
509,PT02M48.00S,2022-01-07T02:47:52.2Z,3,REGULAR,foul,personal,[],1630583,,,1610612765,86,57,2022-01-07T02:48:05Z,5020000,,,0,,S. Aldama personal FOUL (3 PF),"[1630583, 1626168]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,203177.0,,,,,,,,,,,,,,,,3.0,0.0,Lyles,1626168.0,
511,PT02M37.00S,2022-01-07T02:48:23.0Z,3,REGULAR,3pt,Jump Shot,[],1628367,13.091327201051248,3.6764705882352944,1610612765,86,57,2022-01-07T02:48:29Z,5040000,232.0,71.0,1,left,MISS J. Jackson 24' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,
512,PT02M35.00S,2022-01-07T02:48:25.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,86,57,2022-01-07T02:48:29Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,511.0,,,,,,,,,,
513,PT02M35.00S,2022-01-07T02:48:29.1Z,3,REGULAR,foul,personal,[],1629634,,,1610612765,86,57,2022-01-07T02:50:33Z,5060000,,,0,,B. Clarke loose ball personal FOUL (4 PF),"[1629634, 1630568]",1610612763.0,MEM,loose ball,,,Clarke,B. Clarke,,,,,1628171.0,,,,,,,,,,,,,,,,4.0,0.0,Garza,1630568.0,
515,PT02M24.00S,2022-01-07T02:48:54.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203585,28.991458607095925,76.9607843137255,1610612765,86,60,2022-01-07T02:48:58Z,5080000,-135.0,220.0,1,left,R. McGruder 25' 3PT  (3 PTS) (S. Lee 4 AST),"[203585, 1630240]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,25.8,Made,3.0,S. Lee,1630240.0,4.0,,,,,,,,,,,,,,
517,PT02M13.00S,2022-01-07T02:49:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,94.43166885676742,49.01960784313725,1610612763,88,60,2022-01-07T02:49:09Z,5100000,-5.0,0.0,1,right,B. Clarke alley-oop Layup (7 PTS) (D. Melton 4 AST),"[1629634, 1629001]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,,0.49,Made,7.0,D. Melton,1629001.0,4.0,,,,,,,,,,,,,,
519,PT02M01.00S,2022-01-07T02:49:16.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203585,13.222733245729303,49.50980392156863,1610612765,88,60,2022-01-07T02:49:24Z,5120000,2.0,72.0,1,left,MISS R. McGruder 7' floating Shot,[203585],1610612765.0,DET,floating,,,McGruder,R. McGruder,,,,,,7.18,Missed,,,,,,,,,,,,,,,,,,
520,PT01M58.00S,2022-01-07T02:49:19.5Z,3,REGULAR,rebound,offensive,[],203585,,,1610612765,88,60,2022-01-07T02:49:24Z,5130000,,,0,,R. McGruder REBOUND (Off:1 Def:0),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,519.0,1.0,0.0,1.0,,,,,,,
521,PT01M58.00S,2022-01-07T02:49:19.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203585,5.590000152587891,50.0,1610612765,88,62,2022-01-07T02:49:27Z,5140000,0.0,0.0,1,left,R. McGruder tip Layup (5 PTS),[203585],1610612765.0,DET,tip,,,McGruder,R. McGruder,,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,
522,PT01M42.00S,2022-01-07T02:49:35.8Z,3,REGULAR,3pt,Jump Shot,[],1629001,65.65374507227332,27.205882352941174,1610612763,88,62,2022-01-07T02:49:39Z,5150000,-114.0,270.0,1,right,MISS D. Melton 29' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,29.34,Missed,,,,,,,,,,,,,,,,,,
523,PT01M39.00S,2022-01-07T02:49:38.8Z,3,REGULAR,rebound,defensive,[],1630240,,,1610612765,88,62,2022-01-07T02:49:39Z,5160000,,,0,,S. Lee REBOUND (Off:0 Def:1),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,,
524,PT01M35.00S,2022-01-07T02:49:43.5Z,3,REGULAR,turnover,bad pass,[],1630240,,,1610612765,88,62,2022-01-07T02:52:57Z,5170000,,,0,,S. Lee bad pass TURNOVER (3 TO),"[1630240, 1629001]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,3.0,Melton,1629001.0,,,,,,,,,,,
525,PT01M35.00S,2022-01-07T02:49:43.5Z,3,REGULAR,steal,,[],1629001,,,1610612763,88,62,2022-01-07T02:52:57Z,5180000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT01M23.00S,2022-01-07T02:49:56.0Z,3,REGULAR,turnover,bad pass,[],1629634,,,1610612763,88,62,2022-01-07T02:50:01Z,5190000,,,0,,B. Clarke bad pass TURNOVER (1 TO),"[1629634, 203585]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,1.0,McGruder,203585.0,,,,,,,,,,,
527,PT01M23.00S,2022-01-07T02:49:56.0Z,3,REGULAR,steal,,[],203585,,,1610612765,88,62,2022-01-07T02:49:58Z,5200000,,,0,,R. McGruder STEAL (1 STL),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT01M19.00S,2022-01-07T02:50:06.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612765,88,62,2022-01-07T02:50:18Z,5210000,,,0,,D. Melton shooting personal FOUL (2 PF) (Lee 2 FT),"[1629001, 1630240]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,1830.0,,,,,,,,,,,,,,,,2.0,0.0,Lee,1630240.0,
530,PT01M19.00S,2022-01-07T02:50:35.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630240,,,1610612765,88,63,2022-01-07T02:50:35Z,5230000,,,0,,S. Lee Free Throw 1 of 2 (11 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
531,PT01M19.00S,2022-01-07T02:50:50.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630240,,,1610612765,88,64,2022-01-07T02:50:50Z,5240000,,,0,,S. Lee Free Throw 2 of 2 (12 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
532,PT01M05.00S,2022-01-07T02:51:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,93.9060446780552,51.71568627450981,1610612763,90,64,2022-01-07T02:51:09Z,5250000,9.0,5.0,1,right,S. Aldama driving finger roll Layup (4 PTS) (T. Jones 3 AST),"[1630583, 1626145]",1610612763.0,MEM,driving finger roll,,,Aldama,S. Aldama,,,,,,0.98,Made,4.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,
534,PT00M57.70S,2022-01-07T02:51:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,5.995400788436268,47.05882352941176,1610612765,90,66,2022-01-07T02:51:17Z,5270000,15.0,4.0,1,left,J. Jackson cutting Layup (8 PTS) (S. Lee 5 AST),"[1628367, 1630240]",1610612765.0,DET,cutting,,,Jackson,J. Jackson,,,,,,1.52,Made,8.0,S. Lee,1630240.0,5.0,,,,,,,,,,,,,,
536,PT00M39.70S,2022-01-07T02:51:35.9Z,3,REGULAR,3pt,Jump Shot,[],1629681,64.86530880420499,51.470588235294116,1610612763,90,66,2022-01-07T02:51:39Z,5290000,7.0,278.0,1,right,MISS K. Tillie 27' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,27.79,Missed,,,,,,,,,,,,,,,,,,
537,PT00M36.70S,2022-01-07T02:51:38.9Z,3,REGULAR,rebound,defensive,[],1630240,,,1610612765,90,66,2022-01-07T02:51:39Z,5300000,,,0,,S. Lee REBOUND (Off:0 Def:2),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,536.0,2.0,2.0,0.0,,,,,,,
538,PT00M31.10S,2022-01-07T02:51:44.5Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630240,20.844283837056505,27.450980392156865,1610612765,90,66,2022-01-07T02:51:48Z,5310000,113.0,143.0,1,left,MISS S. Lee 18' pullup Shot,[1630240],1610612765.0,DET,pullup,,,Lee,S. Lee,,,,,,18.24,Missed,,,,,,,,,,,,,,,,,,
539,PT00M28.20S,2022-01-07T02:51:47.4Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,90,66,2022-01-07T02:51:48Z,5320000,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,538.0,2.0,1.0,1.0,,,,,,,
540,PT00M07.60S,2022-01-07T02:52:08.0Z,3,REGULAR,turnover,lost ball,[],1629001,,,1610612763,90,66,2022-01-07T02:52:11Z,5330000,,,0,,D. Melton lost ball TURNOVER (2 TO),"[1629001, 1630240]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,2.0,Lee,1630240.0,,,,,,,,,,,
541,PT00M07.60S,2022-01-07T02:52:08.0Z,3,REGULAR,steal,,[],1630240,,,1610612765,90,66,2022-01-07T02:52:09Z,5340000,,,0,,S. Lee STEAL (2 STL),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT00M03.50S,2022-01-07T02:52:11.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630240,5.732588699080158,47.30392156862745,1610612765,90,68,2022-01-07T02:56:22Z,5350000,13.0,1.0,1,left,S. Lee running finger roll Layup (14 PTS),[1630240],1610612765.0,DET,running finger roll,,,Lee,S. Lee,,,,,,1.36,Made,14.0,,,,,,,,,,,,,,,,,
543,PT00M03.50S,2022-01-07T02:52:17.1Z,3,REGULAR,violation,defensive goaltending,[],1629001,,,1610612765,90,68,2022-01-07T02:52:26Z,5360000,,,0,,D. Melton defensive goaltending VIOLATION,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,1628171.0,,,,,,,,,,,,,,,,,,,,
544,PT00M00.00S,2022-01-07T02:52:31.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,79.97700394218134,38.72549019607843,1610612763,90,68,2022-01-07T02:52:36Z,5370000,-56.0,136.0,1,right,MISS B. Clarke 14' pullup Shot,[1629634],1610612763.0,MEM,pullup,,,Clarke,B. Clarke,,,,,,14.7,Missed,,,,,,,,,,,,,,,,,,
545,PT00M00.00S,2022-01-07T02:52:34.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,90,68,2022-01-07T02:52:34Z,5380000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,544.0,,,,,,,,,,
