actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
534,PT12M00.00S,2022-03-29T01:59:21.7Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,95,67,2022-03-29T01:59:59Z,5310000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-03-29T01:59:21.7Z,4,REGULAR,substitution,out,['startperiod'],1629185,,,1610612744,95,67,2022-03-29T01:59:59Z,5320000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-03-29T01:59:21.7Z,4,REGULAR,substitution,in,['startperiod'],203937,,,1610612744,95,67,2022-03-29T01:59:59Z,5330000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-03-29T01:59:21.7Z,4,REGULAR,substitution,in,['startperiod'],1629673,,,1610612744,95,67,2022-03-29T01:59:59Z,5340000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-03-29T01:59:21.7Z,4,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,95,67,2022-03-29T01:59:59Z,5350000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-03-29T02:00:06.0Z,4,REGULAR,period,start,[],0,,,1610612763,95,67,2022-03-29T02:00:06Z,5360000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M43.00S,2022-03-29T02:00:22.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630214,87.72996057818659,50.73529411764706,1610612763,95,67,2022-03-29T02:00:27Z,5370000,4.0,63.0,1,right,MISS X. Tillman 6' turnaround Hook,[1630214],1610612763.0,MEM,turnaround,,,Tillman,X. Tillman,,,,,6.29,Missed,,,,,,,,,,,,,,,,,,,
541,PT11M41.00S,2022-03-29T02:00:24.3Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612763,95,67,2022-03-29T02:00:27Z,5380000,,,0,,X. Tillman REBOUND (Off:4 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,540.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
542,PT11M34.00S,2022-03-29T02:00:31.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,79.84559789750328,43.872549019607845,1610612763,95,67,2022-03-29T02:00:34Z,5390000,-31.0,137.0,1,right,MISS D. Bane 14' fadeaway Shot,[1630217],1610612763.0,MEM,fadeaway,,,Bane,D. Bane,,,,,14.04,Missed,,,,,,,,,,,,,,,,,,,
543,PT11M32.00S,2022-03-29T02:00:33.1Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,95,67,2022-03-29T02:00:34Z,5400000,,,0,,N. Bjelica REBOUND (Off:1 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,542.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
544,PT11M11.00S,2022-03-29T02:00:54.4Z,4,REGULAR,2pt,Jump Shot,[],203952,19.92444152431012,67.15686274509804,1610612744,95,67,2022-03-29T02:00:58Z,5410000,-86.0,135.0,1,left,MISS A. Wiggins 15' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,15.98,Missed,,,,,,,,,,,,,,,,,,,
545,PT11M09.00S,2022-03-29T02:00:56.4Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612763,95,67,2022-03-29T02:00:58Z,5420000,,,0,,D. Melton REBOUND (Off:1 Def:5),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,544.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
546,PT11M02.00S,2022-03-29T02:01:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,93.9060446780552,50.98039215686274,1610612763,97,67,2022-03-29T02:01:06Z,5430000,5.0,5.0,1,right,K. Anderson cutting finger roll Layup (9 PTS) (Z. Williams 3 AST),"[203937, 1630533]",1610612763.0,MEM,cutting finger roll,,,Anderson,K. Anderson,,,,,0.69,Made,,,,,9.0,Z. Williams,1630533.0,3.0,,,,,,,,,,,
548,PT11M00.00S,2022-03-29T02:01:12.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,97,67,2022-03-29T02:01:12Z,5450000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M42.00S,2022-03-29T02:04:19.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,97,67,2022-03-29T02:04:19Z,5460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT10M39.00S,2022-03-29T02:04:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,5.863994743758213,50.98039215686274,1610612744,97,69,2022-03-29T02:04:39Z,5470000,-5.0,3.0,1,left,D. Lee cutting finger roll Layup (2 PTS) (J. Poole 3 AST),"[1627814, 1629673]",1610612744.0,GSW,cutting finger roll,,,Lee,D. Lee,,,,,0.55,Made,,,,,2.0,J. Poole,1629673.0,3.0,,,,,,,,,,,
552,PT10M24.00S,2022-03-29T02:04:55.1Z,4,REGULAR,foul,personal,[],1630541,,,1610612763,97,69,2022-03-29T02:04:58Z,5490000,,,0,,M. Moody personal FOUL (2 PF),"[1630541, 203937]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,2004.0,2.0,0.0,Anderson,203937.0,,,,,,
554,PT10M24.00S,2022-03-29T02:05:01.1Z,4,REGULAR,substitution,out,[],202357,,,1610612763,97,69,2022-03-29T02:05:03Z,5510000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M24.00S,2022-03-29T02:05:01.1Z,4,REGULAR,substitution,in,[],1626172,,,1610612763,97,69,2022-03-29T02:05:03Z,5520000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M14.00S,2022-03-29T02:05:25.4Z,4,REGULAR,3pt,Jump Shot,[],1630217,82.7365308804205,5.88235294117647,1610612763,100,69,2022-03-29T02:05:29Z,5530000,-221.0,110.0,1,right,D. Bane 24' 3PT  (19 PTS) (X. Tillman 2 AST),"[1630217, 1630214]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,24.64,Made,,,,,19.0,X. Tillman,1630214.0,2.0,,,,,,,,,,,
558,PT10M04.00S,2022-03-29T02:05:39.9Z,4,REGULAR,turnover,palming,[],1629673,,,1610612744,100,69,2022-03-29T02:05:45Z,5550000,,,0,,J. Poole palming TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,1155.0,,,,,,,,1.0,,
559,PT09M51.00S,2022-03-29T02:06:00.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,67.36202365308804,34.80392156862745,1610612763,103,69,2022-03-29T02:06:03Z,5560000,-76.0,254.0,1,right,D. Melton 26' 3PT  (21 PTS) (X. Tillman 3 AST),"[1629001, 1630214]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.54,Made,,,,,21.0,X. Tillman,1630214.0,3.0,,,,,,,,,,,
561,PT09M35.00S,2022-03-29T02:06:17.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,11.383048620236531,42.64705882352941,1610612744,103,69,2022-03-29T02:06:49Z,5580000,37.0,55.0,1,left,MISS A. Wiggins 6' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,6.58,Missed,,,,,,,,,,,,,,,,,,,
562,PT09M31.00S,2022-03-29T02:06:21.2Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,103,69,2022-03-29T02:13:07Z,5590000,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,561.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
563,PT09M29.00S,2022-03-29T02:06:23.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203937,92.72339027595268,49.26470588235294,1610612763,105,69,2022-03-29T02:06:27Z,5600000,-4.0,16.0,1,right,K. Anderson running DUNK (11 PTS) (Z. Williams 4 AST),"[203937, 1630533]",1610612763.0,MEM,running,,,Anderson,K. Anderson,,,,,1.63,Made,,,,,11.0,Z. Williams,1630533.0,4.0,,,,,,,,,,,
565,PT09M04.00S,2022-03-29T02:06:47.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,16.113666228646515,39.705882352941174,1610612744,105,71,2022-03-29T02:06:52Z,5620000,51.0,99.0,1,left,M. Moody 11' floating Jump Shot (9 PTS),[1630541],1610612744.0,GSW,floating,,,Moody,M. Moody,,,,,11.16,Made,,,,,9.0,,,,,,,,,,,,,,
566,PT08M52.00S,2022-03-29T02:06:59.8Z,4,REGULAR,3pt,Jump Shot,[],1630217,71.96123521681997,17.647058823529413,1610612763,108,71,2022-03-29T02:07:03Z,5630000,-162.0,211.0,1,right,D. Bane 26' 3PT step back (22 PTS) (D. Melton 2 AST),"[1630217, 1629001]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,26.6,Made,,,,,22.0,D. Melton,1629001.0,2.0,,,,,,,,,,,
569,PT08M44.00S,2022-03-29T02:07:13.7Z,4,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612744,108,71,2022-03-29T02:07:23Z,5660000,,,0,,X. Tillman shooting personal FOUL (2 PF) (Poole 2 FT),"[1630214, 1629673]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,,,,,,,,,,,202035.0,2.0,0.0,Poole,1629673.0,,,,,,
571,PT08M44.00S,2022-03-29T02:07:37.1Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,108,72,2022-03-29T02:07:37Z,5680000,,,0,,J. Poole Free Throw 1 of 2 (24 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,24.0,,,,,,,,,,,,,,
572,PT08M44.00S,2022-03-29T02:07:39.8Z,4,REGULAR,substitution,out,[],1630217,,,1610612744,108,72,2022-03-29T02:07:47Z,5690000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M44.00S,2022-03-29T02:07:39.8Z,4,REGULAR,substitution,out,[],203952,,,1610612744,108,72,2022-03-29T02:07:47Z,5700000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M44.00S,2022-03-29T02:07:39.8Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,108,72,2022-03-29T02:07:47Z,5710000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M44.00S,2022-03-29T02:07:39.8Z,4,REGULAR,substitution,in,[],1629723,,,1610612744,108,72,2022-03-29T02:07:47Z,5720000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M44.00S,2022-03-29T02:07:39.8Z,4,REGULAR,substitution,in,[],1629308,,,1610612744,108,72,2022-03-29T02:07:47Z,5730000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M44.00S,2022-03-29T02:07:39.8Z,4,REGULAR,substitution,in,[],1630228,,,1610612744,108,72,2022-03-29T02:07:47Z,5740000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M44.00S,2022-03-29T02:08:00.9Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,108,73,2022-03-29T02:08:00Z,5750000,,,0,,J. Poole Free Throw 2 of 2 (25 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,25.0,,,,,,,,,,,,,,
579,PT08M30.00S,2022-03-29T02:08:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,94.30026281208936,48.529411764705884,1610612763,110,73,2022-03-29T02:08:22Z,5760000,-7.0,1.0,1,right,K. Anderson driving finger roll Layup (13 PTS),[203937],1610612763.0,MEM,driving finger roll,,,Anderson,K. Anderson,,,,,0.75,Made,,,,,13.0,,,,,,,,,,,,,,
580,PT08M12.00S,2022-03-29T02:08:36.3Z,4,REGULAR,3pt,Jump Shot,[],1629673,29.122864651773984,73.2843137254902,1610612744,110,73,2022-03-29T02:08:39Z,5770000,-116.0,221.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
581,PT08M09.00S,2022-03-29T02:08:39.3Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,110,73,2022-03-29T02:08:39Z,5780000,,,0,,X. Tillman REBOUND (Off:4 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,580.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
582,PT08M07.00S,2022-03-29T02:08:48.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,110,73,2022-03-29T02:08:49Z,5790000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M07.00S,2022-03-29T02:10:46.2Z,4,REGULAR,substitution,out,[],1629001,,,1610612763,110,73,2022-03-29T02:11:23Z,5800000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M07.00S,2022-03-29T02:10:46.2Z,4,REGULAR,substitution,out,[],1630214,,,1610612763,110,73,2022-03-29T02:11:23Z,5810000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M07.00S,2022-03-29T02:10:46.2Z,4,REGULAR,substitution,out,[],1629673,,,1610612763,110,73,2022-03-29T02:11:23Z,5820000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M07.00S,2022-03-29T02:10:46.2Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,110,73,2022-03-29T02:11:23Z,5830000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M07.00S,2022-03-29T02:10:46.2Z,4,REGULAR,substitution,in,[],1629633,,,1610612763,110,73,2022-03-29T02:11:23Z,5840000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M07.00S,2022-03-29T02:10:46.2Z,4,REGULAR,substitution,in,[],1629185,,,1610612763,110,73,2022-03-29T02:11:23Z,5850000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M02.00S,2022-03-29T02:11:46.4Z,4,REGULAR,foul,offensive,[],1629634,,,1610612763,110,73,2022-03-29T02:12:01Z,5860000,,,0,,B. Clarke offensive FOUL (4 PF),"[1629634, 1627814]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,1155.0,4.0,0.0,Lee,1627814.0,,,,,,
591,PT08M02.00S,2022-03-29T02:11:46.4Z,4,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,110,73,2022-03-29T02:12:01Z,5880000,,,0,,B. Clarke offensive foul TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,1155.0,,,,,,,,1.0,,
592,PT07M42.00S,2022-03-29T02:12:26.9Z,4,REGULAR,foul,personal,['2freethrow'],1629633,,,1610612744,110,73,2022-03-29T02:12:39Z,5890000,,,0,,J. Culver shooting personal FOUL (1 PF) (Lee 2 FT),"[1629633, 1627814]",1610612763.0,MEM,shooting,,,Culver,J. Culver,,,,,,,,,,,,,,,2004.0,1.0,0.0,Lee,1627814.0,,,,,,
594,PT07M42.00S,2022-03-29T02:12:55.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627814,,,1610612744,110,74,2022-03-29T02:12:55Z,5910000,,,0,,D. Lee Free Throw 1 of 2 (3 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
595,PT07M42.00S,2022-03-29T02:13:17.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627814,,,1610612744,110,75,2022-03-29T02:13:17Z,5920000,,,0,,D. Lee Free Throw 2 of 2 (4 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
596,PT07M24.00S,2022-03-29T02:13:37.5Z,4,REGULAR,3pt,Jump Shot,[],1630533,89.56964520367937,95.34313725490196,1610612763,110,75,2022-03-29T02:13:43Z,5930000,227.0,46.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.12,Missed,,,,,,,,,,,,,,,,,,,
597,PT07M18.00S,2022-03-29T02:13:43.5Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,110,75,2022-03-29T02:13:43Z,5940000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,596.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
598,PT07M08.00S,2022-03-29T02:13:52.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,7.30946123521682,36.27450980392157,1610612744,110,75,2022-03-29T02:13:57Z,5950000,69.0,16.0,1,left,MISS J. Kuminga 7' pullup bank Shot,[1630228],1610612744.0,GSW,pullup bank,,,Kuminga,J. Kuminga,,,,,7.05,Missed,,,,,,,,,,,,,,,,,,,
599,PT07M07.00S,2022-03-29T02:13:53.5Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,110,75,2022-03-29T02:13:57Z,5960000,,,0,,B. Clarke REBOUND (Off:2 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,598.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
600,PT07M07.00S,2022-03-29T02:13:57.4Z,4,REGULAR,turnover,lost ball,[],1629634,,,1610612763,110,75,2022-03-29T02:14:10Z,5970000,,,0,,B. Clarke lost ball TURNOVER (2 TO),"[1629634, 1629308]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,2.0,Toscano-Anderson,1629308.0
601,PT07M07.00S,2022-03-29T02:13:57.4Z,4,REGULAR,steal,,[],1629308,,,1610612744,110,75,2022-03-29T02:15:00Z,5980000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M07.00S,2022-03-29T02:14:00.0Z,4,REGULAR,foul,personal,['2freethrow'],1629633,,,1610612744,110,75,2022-03-29T02:14:08Z,5990000,,,0,,J. Culver shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1629633, 1630228]",1610612763.0,MEM,shooting,,,Culver,J. Culver,,,,,,,,,,,,,,,1155.0,2.0,0.0,Kuminga,1630228.0,,,,,,
604,PT07M07.00S,2022-03-29T02:14:17.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630228,,,1610612744,110,76,2022-03-29T02:14:17Z,6010000,,,0,,J. Kuminga Free Throw 1 of 2 (12 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
605,PT07M07.00S,2022-03-29T02:14:28.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630228,,,1610612744,110,76,2022-03-29T02:14:28Z,6020000,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
606,PT07M04.00S,2022-03-29T02:14:29.3Z,4,REGULAR,rebound,defensive,[],1629633,,,1610612763,110,76,2022-03-29T02:14:29Z,6030000,,,0,,J. Culver REBOUND (Off:0 Def:1),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,605.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
607,PT06M51.00S,2022-03-29T02:14:41.6Z,4,REGULAR,turnover,lost ball,[],203937,,,1610612763,110,76,2022-03-29T02:14:44Z,6040000,,,0,,K. Anderson lost ball TURNOVER (3 TO),"[203937, 1629185]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,3.0,Chiozza,1629185.0
608,PT06M51.00S,2022-03-29T02:14:41.6Z,4,REGULAR,steal,,[],1629185,,,1610612744,110,76,2022-03-29T02:14:43Z,6050000,,,0,,C. Chiozza STEAL (1 STL),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M48.00S,2022-03-29T02:14:45.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629185,5.732588699080158,49.754901960784316,1610612744,110,78,2022-03-29T02:14:50Z,6060000,1.0,1.0,1,left,C. Chiozza running finger roll Layup (3 PTS),[1629185],1610612744.0,GSW,running finger roll,,,Chiozza,C. Chiozza,,,,,0.18,Made,,,,,3.0,,,,,,,,,,,,,,
610,PT06M31.00S,2022-03-29T02:15:05.9Z,4,REGULAR,turnover,lost ball,[],1629633,,,1610612763,110,78,2022-03-29T02:15:11Z,6070000,,,0,,J. Culver lost ball TURNOVER (1 TO),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,1.0,,
611,PT06M31.00S,2022-03-29T02:15:08.8Z,4,REGULAR,foul,personal,[],1629633,,,1610612744,110,78,2022-03-29T02:15:12Z,6080000,,,0,,J. Culver loose ball personal FOUL (3 PF),"[1629633, 1630541]",1610612763.0,MEM,loose ball,,,Culver,J. Culver,,,,,,,,,,,,,,,202035.0,3.0,0.0,Moody,1630541.0,,,,,,
613,PT06M27.00S,2022-03-29T02:15:25.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,26.231931668856767,12.254901960784313,1610612744,110,78,2022-03-29T02:15:29Z,6100000,189.0,194.0,1,left,MISS M. Moody 27' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
614,PT06M24.00S,2022-03-29T02:15:28.7Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,110,78,2022-03-29T02:15:29Z,6110000,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,613.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
615,PT06M05.00S,2022-03-29T02:15:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629633,87.86136662286465,39.950980392156865,1610612763,110,78,2022-03-29T02:15:52Z,6120000,-50.0,62.0,1,right,MISS J. Culver 7' driving Layup - blocked,"[1629633, 1630541]",1610612763.0,MEM,driving,,,Culver,J. Culver,,,,,7.95,Missed,,,,,,,,,,,,,,,Moody,1630541.0,,,
616,PT06M05.00S,2022-03-29T02:15:48.4Z,4,REGULAR,block,,[],1630541,,,1610612763,110,78,2022-03-29T02:15:51Z,6130000,,,0,,M. Moody BLOCK (2 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M02.00S,2022-03-29T02:15:51.4Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,110,78,2022-03-29T02:15:52Z,6140000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,615.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
618,PT05M59.00S,2022-03-29T02:15:53.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629308,5.863994743758213,49.26470588235294,1610612744,110,80,2022-03-29T02:15:57Z,6150000,4.0,3.0,1,left,J. Toscano-Anderson running finger roll Layup (2 PTS),[1629308],1610612744.0,GSW,running finger roll,,,Toscano-Anderson,J. Toscano-Anderson,,,,,0.45,Made,,,,,2.0,,,,,,,,,,,,,,
619,PT05M47.00S,2022-03-29T02:16:12.3Z,4,REGULAR,foul,personal,[],1629308,,,1610612763,110,80,2022-03-29T02:16:14Z,6160000,,,0,,J. Toscano-Anderson personal FOUL (1 PF),"[1629308, 1629634]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,202035.0,1.0,0.0,Clarke,1629634.0,,,,,,
621,PT05M47.00S,2022-03-29T02:16:16.5Z,4,REGULAR,substitution,out,[],203937,,,1610612763,110,80,2022-03-29T02:16:18Z,6180000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M47.00S,2022-03-29T02:16:16.5Z,4,REGULAR,substitution,in,[],1630214,,,1610612763,110,80,2022-03-29T02:16:18Z,6190000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M41.00S,2022-03-29T02:16:33.7Z,4,REGULAR,3pt,Jump Shot,[],1630214,66.17936925098554,56.61764705882353,1610612763,110,80,2022-03-29T02:16:37Z,6200000,33.0,265.0,1,right,MISS X. Tillman 26' step back 3PT,[1630214],1610612763.0,MEM,step back,,,Tillman,X. Tillman,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
