actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
548,PT08M36.00S,2021-12-12T02:59:13.5Z,4,REGULAR,substitution,out,[],1629723,,,1610612745,92,84,2021-12-12T02:59:16Z,5460000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M36.00S,2021-12-12T02:59:13.5Z,4,REGULAR,substitution,in,[],1628415,,,1610612745,92,84,2021-12-12T02:59:16Z,5470000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M28.00S,2021-12-12T02:59:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.652431011826544,47.30392156862745,1610612745,92,86,2021-12-12T02:59:38Z,5480000,13.0,10.0,1,left,C. Wood Layup (17 PTS) (A. Sengun 5 AST),"[1626174, 1630578]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,Made,17.0,,,,,1.68,,,A. Sengun,1630578.0,5.0,,,
552,PT08M27.00S,2021-12-12T02:59:38.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,92,86,2021-12-12T02:59:38Z,5500000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M27.00S,2021-12-12T03:01:49.3Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,92,86,2021-12-12T03:02:08Z,5510000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M27.00S,2021-12-12T03:01:49.3Z,4,REGULAR,substitution,in,[],1630214,,,1610612763,92,86,2021-12-12T03:02:08Z,5520000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M08.00S,2021-12-12T03:02:47.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,93.11760840998686,52.94117647058824,1610612763,94,86,2021-12-12T03:02:50Z,5530000,15.0,12.0,1,right,D. Brooks driving floating bank Jump Shot (19 PTS),[1628415],1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,,,,,,,Made,19.0,,,,,1.91,,,,,,,,
556,PT07M48.00S,2021-12-12T03:03:10.8Z,4,REGULAR,foul,offensive,[],1626174,,,1610612745,94,86,2021-12-12T03:03:19Z,5540000,,,0,,C. Wood offensive FOUL (1 PF),"[1626174, 1628415]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,1146.0,,1.0,1.0,Brooks,1628415.0,,,,,,,,,,,,,,,
558,PT07M48.00S,2021-12-12T03:03:10.8Z,4,REGULAR,turnover,offensive foul,[],1626174,,,1610612745,94,86,2021-12-12T03:03:10Z,5560000,,,0,,C. Wood offensive foul TURNOVER (3 TO),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,1146.0,3.0,,,,,,,,,,,,,,,,,,,
559,PT07M48.00S,2021-12-12T03:03:21.5Z,4,REGULAR,substitution,out,[],1630217,,,1610612763,94,86,2021-12-12T03:03:32Z,5570000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M48.00S,2021-12-12T03:03:21.5Z,4,REGULAR,substitution,out,[],1629633,,,1610612763,94,86,2021-12-12T03:03:32Z,5580000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M48.00S,2021-12-12T03:03:21.5Z,4,REGULAR,substitution,in,[],1629001,,,1610612763,94,86,2021-12-12T03:03:32Z,5590000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M48.00S,2021-12-12T03:03:21.5Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,94,86,2021-12-12T03:03:32Z,5600000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M37.00S,2021-12-12T03:03:41.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,91.14651773981603,96.32352941176471,1610612763,94,86,2021-12-12T03:03:45Z,5610000,232.0,31.0,1,right,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,Missed,,,,,,23.36,,,,,,,,
564,PT07M33.00S,2021-12-12T03:03:45.6Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,94,86,2021-12-12T03:03:45Z,5620000,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,563.0,5.0,4.0,1.0,,,,,,,,,
565,PT07M21.00S,2021-12-12T03:03:57.5Z,4,REGULAR,3pt,Jump Shot,[],1629717,24.52365308804205,83.33333333333334,1610612745,94,86,2021-12-12T03:04:01Z,5630000,-167.0,178.0,1,left,MISS A. Brooks 24' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,Brooks,A. Brooks,,,,,,,,,,,Missed,,,,,,24.39,,,,,,,,
566,PT07M19.00S,2021-12-12T03:03:59.5Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,94,86,2021-12-12T03:04:01Z,5640000,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,565.0,6.0,4.0,2.0,,,,,,,,,
567,PT07M17.00S,2021-12-12T03:04:01.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.863994743758213,53.67647058823529,1610612745,94,88,2021-12-12T03:04:07Z,5650000,-18.0,3.0,1,left,A. Sengun putback Layup (13 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,,,,,,,Made,13.0,,,,,1.86,,,,,,,,
568,PT07M02.00S,2021-12-12T03:04:16.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,88.12417871222075,36.51960784313725,1610612763,94,88,2021-12-12T03:04:27Z,5660000,-67.0,59.0,1,right,MISS D. Brooks 8' driving floating bank Shot,[1628415],1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,,,,,,,Missed,,,,,,8.96,,,,,,,,
569,PT07M01.00S,2021-12-12T03:04:17.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,94,88,2021-12-12T03:04:27Z,5670000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,
570,PT07M01.00S,2021-12-12T03:04:27.2Z,4,REGULAR,foul,personal,[],1626174,,,1610612763,94,88,2021-12-12T03:04:32Z,5680000,,,0,,C. Wood loose ball personal FOUL (2 PF),"[1626174, 1630214]",1610612745.0,HOU,loose ball,,,Wood,C. Wood,,,,,202037.0,,2.0,1.0,Tillman,1630214.0,,,,,,,,,,,,,,,
572,PT06M53.00S,2021-12-12T03:04:48.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,92.72339027595268,52.94117647058824,1610612763,96,88,2021-12-12T03:08:28Z,5700000,15.0,16.0,1,right,D. Brooks driving finger roll Layup (21 PTS) (T. Jones 5 AST),"[1628415, 1626145]",1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,,,,,,,Made,21.0,,,,,2.17,,,T. Jones,1626145.0,5.0,,,
574,PT06M31.00S,2021-12-12T03:05:13.5Z,4,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612745,96,88,2021-12-12T03:05:21Z,5720000,,,0,,X. Tillman shooting personal FOUL (4 PF) (Wood 2 FT),"[1630214, 1626174]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,202037.0,,4.0,0.0,Wood,1626174.0,,,,,,,,,,,,,,,
576,PT06M31.00S,2021-12-12T03:05:40.0Z,4,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,96,89,2021-12-12T03:07:02Z,5740000,,,0,,C. Wood Free Throw 1 of 2 (18 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
577,PT06M31.00S,2021-12-12T03:05:41.5Z,4,REGULAR,substitution,out,[],203937,,,1610612745,96,89,2021-12-12T03:05:53Z,5750000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M31.00S,2021-12-12T03:05:41.5Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,96,89,2021-12-12T03:05:53Z,5760000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M31.00S,2021-12-12T03:05:41.5Z,4,REGULAR,substitution,in,[],1629681,,,1610612745,96,89,2021-12-12T03:05:53Z,5770000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M31.00S,2021-12-12T03:05:41.5Z,4,REGULAR,substitution,in,[],1629726,,,1610612745,96,89,2021-12-12T03:05:53Z,5780000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M31.00S,2021-12-12T03:06:50.4Z,4,REGULAR,jumpball,recovered,[],1629717,,,1610612745,96,89,2021-12-12T03:07:58Z,5785000,,,0,,Jump Ball C. Wood vs. K. Tillie: Tip to A. Brooks,"[1629717, 1626174, 1629681]",1610612745.0,HOU,heldball,A. Brooks,1629717.0,Brooks,A. Brooks,Wood,1626174.0,Tillie,1629681.0,,,,,,,,,,,,,,,,,,,,,
581,PT06M31.00S,2021-12-12T03:05:40.0Z,4,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,96,89,2021-12-12T03:07:02Z,5790000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,Missed,,,,,,,,,,,,,,
585,PT06M31.00S,2021-12-12T03:05:40.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,96,89,2021-12-12T03:07:02Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,581.0,,,,,,,,,,,,
586,PT06M14.00S,2021-12-12T03:07:01.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,7.276609724047319,4.411764705882348,1610612745,96,89,2021-12-12T03:12:51Z,5810000,228.0,16.0,1,left,MISS G. Mathews pullup 3PT,[1629726],1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,,,,,,,Missed,,,,,,22.85,,,,,,,,
587,PT06M10.00S,2021-12-12T03:07:05.7Z,4,REGULAR,rebound,offensive,[],1630528,,,1610612745,96,89,2021-12-12T03:12:51Z,5820000,,,0,,J. Christopher REBOUND (Off:1 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,586.0,2.0,1.0,1.0,,,,,,,,,
588,PT06M10.00S,2021-12-12T03:07:05.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630528,5.590000152587891,50.0,1610612745,96,91,2021-12-12T03:07:05Z,5830000,0.0,0.0,1,left,J. Christopher tip DUNK (12 PTS),[1630528],1610612745.0,HOU,tip,,,Christopher,J. Christopher,,,,,,,,,,,Made,12.0,,,,,0.0,,,,,,,,
589,PT06M05.00S,2021-12-12T03:07:10.6Z,4,REGULAR,3pt,Jump Shot,[],1629681,93.77463863337714,2.696078431372549,1610612763,99,91,2021-12-12T03:07:18Z,5840000,-237.0,6.0,1,right,K. Tillie 3PT  (11 PTS) (T. Jones 6 AST),"[1629681, 1626145]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,Made,11.0,,,,,23.66,,,T. Jones,1626145.0,6.0,,,
591,PT05M50.00S,2021-12-12T03:07:27.5Z,4,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,99,91,2021-12-12T03:07:33Z,5860000,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,1627529.0,2.0,,,,,,,,,,,,,,,,,,,
592,PT05M34.00S,2021-12-12T03:07:45.4Z,4,REGULAR,turnover,lost ball,[],1628415,,,1610612763,99,91,2021-12-12T03:07:48Z,5870000,,,0,,D. Brooks lost ball TURNOVER (1 TO),"[1628415, 1630578]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,1.0,,,,,,,,,,,,Sengun,1630578.0,,,,,,
593,PT05M34.00S,2021-12-12T03:07:45.4Z,4,REGULAR,steal,,[],1630578,,,1610612745,99,91,2021-12-12T03:10:35Z,5880000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M25.00S,2021-12-12T03:07:54.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,6.783837056504599,49.01960784313725,1610612745,99,93,2021-12-12T03:14:52Z,5890000,5.0,11.0,1,left,A. Sengun cutting finger roll Layup (15 PTS) (G. Mathews 2 AST),"[1630578, 1629726]",1610612745.0,HOU,cutting finger roll,,,Sengun,A. Sengun,,,,,,,,,,,Made,15.0,,,,,1.23,,,G. Mathews,1629726.0,2.0,,,
596,PT05M18.00S,2021-12-12T03:08:02.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,85.62746386333771,50.245098039215684,1610612763,101,93,2021-12-12T03:08:06Z,5910000,1.0,83.0,1,right,D. Melton 8' pullup Jump Shot (4 PTS),[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,,,,,,,Made,4.0,,,,,8.26,,,,,,,,
597,PT05M07.00S,2021-12-12T03:08:18.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,101,93,2021-12-12T03:08:18Z,5920000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M58.00S,2021-12-12T03:11:24.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,7.835085413929041,59.55882352941176,1610612745,101,95,2021-12-12T03:15:50Z,5930000,-48.0,21.0,1,left,C. Wood driving floating bank Jump Shot (20 PTS) (A. Sengun 6 AST),"[1626174, 1630578]",1610612745.0,HOU,driving floating bank,,,Wood,C. Wood,,,,,,,,,,,Made,20.0,,,,,5.22,,,A. Sengun,1630578.0,6.0,,,
600,PT04M44.00S,2021-12-12T03:11:40.3Z,4,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612763,101,95,2021-12-12T03:11:51Z,5950000,,,0,,A. Brooks shooting personal FOUL (1 PF) (Tillman 2 FT),"[1629717, 1630214]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,202037.0,,1.0,0.0,Tillman,1630214.0,,,,,,,,,,,,,,,
602,PT04M44.00S,2021-12-12T03:12:08.0Z,4,REGULAR,freethrow,1 of 2,[],1630214,,,1610612763,101,95,2021-12-12T03:12:08Z,5970000,,,0,,MISS X. Tillman Free Throw 1 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,Missed,,,,,,,,,,,,,,
603,PT04M44.00S,2021-12-12T03:12:08.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,101,95,2021-12-12T03:12:08Z,5980000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,602.0,,,,,,,,,,,,
604,PT04M44.00S,2021-12-12T03:12:26.3Z,4,REGULAR,freethrow,2 of 2,[],1630214,,,1610612763,102,95,2021-12-12T03:12:26Z,5990000,,,0,,X. Tillman Free Throw 2 of 2 (9 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
605,PT04M25.00S,2021-12-12T03:12:46.6Z,4,REGULAR,3pt,Jump Shot,[],1629717,32.013797634691194,49.26470588235294,1610612745,102,95,2021-12-12T03:13:00Z,6000000,4.0,248.0,1,left,MISS A. Brooks 24' step back 3PT,[1629717],1610612745.0,HOU,step back,,,Brooks,A. Brooks,,,,,,,,,,,Missed,,,,,,24.84,,,,,,,,
606,PT04M22.00S,2021-12-12T03:12:49.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,102,95,2021-12-12T03:13:00Z,6010000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,605.0,,,,,,,,,,,,
607,PT04M22.00S,2021-12-12T03:13:01.5Z,4,REGULAR,foul,personal,[],1630214,,,1610612745,102,95,2021-12-12T03:13:16Z,6020000,,,0,,X. Tillman loose ball personal FOUL (5 PF),"[1630214, 1630578]",1610612763.0,MEM,loose ball,,,Tillman,X. Tillman,,,,,1146.0,,5.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
609,PT04M16.00S,2021-12-12T03:13:20.0Z,4,REGULAR,turnover,lost ball,[],1630578,,,1610612745,102,95,2021-12-12T03:13:23Z,6040000,,,0,,A. Sengun lost ball TURNOVER (3 TO),"[1630578, 1629681]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,3.0,,,,,,,,,,,,Tillie,1629681.0,,,,,,
610,PT04M16.00S,2021-12-12T03:13:20.0Z,4,REGULAR,steal,,[],1629681,,,1610612763,102,95,2021-12-12T03:13:21Z,6050000,,,0,,K. Tillie STEAL (1 STL),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M11.00S,2021-12-12T03:13:25.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626145,71.56701708278581,79.16666666666666,1610612763,105,95,2021-12-12T03:13:30Z,6060000,146.0,215.0,1,right,T. Jones 25' 3PT  (13 PTS) (K. Tillie 2 AST),"[1626145, 1629681]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,Made,13.0,,,,,25.96,,,K. Tillie,1629681.0,2.0,,,
613,PT04M09.00S,2021-12-12T03:13:33.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,105,95,2021-12-12T03:13:33Z,6080000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M09.00S,2021-12-12T03:14:13.4Z,4,REGULAR,substitution,out,[],1629001,,,1610612745,105,95,2021-12-12T03:14:55Z,6090000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M09.00S,2021-12-12T03:14:13.4Z,4,REGULAR,substitution,out,[],1630528,,,1610612745,105,95,2021-12-12T03:14:55Z,6100000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M09.00S,2021-12-12T03:14:13.4Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,105,95,2021-12-12T03:14:55Z,6110000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M09.00S,2021-12-12T03:14:13.4Z,4,REGULAR,substitution,in,[],1630217,,,1610612745,105,95,2021-12-12T03:14:55Z,6120000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M09.00S,2021-12-12T03:14:13.4Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,105,95,2021-12-12T03:14:55Z,6130000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M09.00S,2021-12-12T03:14:13.4Z,4,REGULAR,substitution,in,[],201571,,,1610612745,105,95,2021-12-12T03:14:55Z,6140000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M52.00S,2021-12-12T03:15:14.7Z,4,REGULAR,foul,personal,['2freethrow'],1629681,,,1610612745,105,95,2021-12-12T03:15:23Z,6150000,,,0,,K. Tillie shooting personal FOUL (2 PF) (Brooks 2 FT),"[1629681, 1629717]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,1627529.0,,2.0,0.0,Brooks,1629717.0,,,,,,,,,,,,,,,
622,PT03M52.00S,2021-12-12T03:15:36.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,105,95,2021-12-12T03:15:36Z,6170000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M52.00S,2021-12-12T03:15:41.6Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612745,105,95,2021-12-12T03:16:59Z,6180000,,,0,,,[],1610612763.0,MEM,stands,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,
624,PT03M52.00S,2021-12-12T03:17:47.0Z,4,REGULAR,freethrow,1 of 2,[],1629717,,,1610612745,105,96,2021-12-12T03:17:47Z,6190000,,,0,,A. Brooks Free Throw 1 of 2 (15 PTS),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
625,PT03M52.00S,2021-12-12T03:18:04.4Z,4,REGULAR,freethrow,2 of 2,[],1629717,,,1610612745,105,97,2021-12-12T03:18:04Z,6200000,,,0,,A. Brooks Free Throw 2 of 2 (16 PTS),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
626,PT03M39.00S,2021-12-12T03:18:18.5Z,4,REGULAR,3pt,Jump Shot,[],1630217,71.82982917214193,20.098039215686274,1610612763,105,97,2021-12-12T03:18:23Z,6210000,-150.0,212.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Missed,,,,,,25.97,,,,,,,,
627,PT03M38.00S,2021-12-12T03:18:19.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,105,97,2021-12-12T03:18:23Z,6220000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,626.0,,,,,,,,,,,,
628,PT03M38.00S,2021-12-12T03:18:23.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612763,105,97,2021-12-12T03:18:34Z,6230000,,,0,,C. Wood loose ball personal FOUL (3 PF) (Tillie 2 FT),"[1626174, 1629681]",1610612745.0,HOU,loose ball,,,Wood,C. Wood,,,,,202037.0,,3.0,1.0,Tillie,1629681.0,,,,,,,,,,,,,,,
630,PT03M38.00S,2021-12-12T03:18:45.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629681,,,1610612763,106,97,2021-12-12T03:18:45Z,6250000,,,0,,K. Tillie Free Throw 1 of 2 (12 PTS),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
631,PT03M38.00S,2021-12-12T03:19:02.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629681,,,1610612763,106,97,2021-12-12T03:19:02Z,6260000,,,0,,MISS K. Tillie Free Throw 2 of 2,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,Missed,,,,,,,,,,,,,,
632,PT03M36.00S,2021-12-12T03:19:03.6Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,106,97,2021-12-12T03:19:03Z,6270000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,631.0,1.0,1.0,0.0,,,,,,,,,
633,PT03M19.00S,2021-12-12T03:19:20.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,17.559132720105126,39.950980392156865,1610612745,106,97,2021-12-12T03:19:26Z,6280000,50.0,113.0,1,left,MISS C. Wood 12' driving floating Shot,[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,,,,,,,Missed,,,,,,12.33,,,,,,,,
634,PT03M15.00S,2021-12-12T03:19:24.2Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,106,97,2021-12-12T03:19:26Z,6290000,,,0,,J. Tate REBOUND (Off:2 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,633.0,3.0,1.0,2.0,,,,,,,,,
635,PT03M14.00S,2021-12-12T03:19:25.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,5.206964520367937,51.470588235294116,1610612745,106,99,2021-12-12T03:19:30Z,6300000,-7.0,-4.0,1,left,J. Tate putback Layup (7 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,,,,,,,Made,7.0,,,,,0.82,,,,,,,,
636,PT02M52.00S,2021-12-12T03:19:46.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612763,106,99,2021-12-12T03:19:57Z,6310000,,,0,,J. Tate shooting personal FOUL (3 PF) (Brooks 2 FT),"[1630256, 1628415]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,1146.0,,3.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,
638,PT02M52.00S,2021-12-12T03:20:17.5Z,4,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,107,99,2021-12-12T03:20:17Z,6330000,,,0,,D. Brooks Free Throw 1 of 2 (22 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
639,PT02M52.00S,2021-12-12T03:20:30.8Z,4,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,108,99,2021-12-12T03:20:30Z,6340000,,,0,,D. Brooks Free Throw 2 of 2 (23 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
640,PT02M39.00S,2021-12-12T03:20:49.1Z,4,REGULAR,turnover,traveling,[],1629717,,,1610612745,108,99,2021-12-12T03:20:54Z,6350000,,,0,,A. Brooks traveling TURNOVER (1 TO),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,202037.0,1.0,,,,,,,,,,,,,,,,,,,
