actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
356,PT00M31.10S,2021-12-30T02:11:35.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,48,54,2021-12-30T02:11:36Z,3530000,,,0,,R. Westbrook REBOUND (Off:2 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,355.0,6.0,4.0,2.0,,,,,,,
357,PT00M25.10S,2021-12-30T02:11:43.4Z,2,REGULAR,foul,personal,[],1629630,,,1610612747,48,54,2021-12-30T02:11:47Z,3540000,,,0,,J. Morant personal FOUL (2 PF),"[1629630, 201566]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Westbrook,201566.0,,,
359,PT00M11.30S,2021-12-30T02:12:13.6Z,2,REGULAR,3pt,Jump Shot,[],1628370,66.70499342969777,50.49019607843137,1610612747,48,54,2021-12-30T02:12:20Z,3560000,2.0,260.0,1,right,MISS M. Monk 26' step back 3PT,[1628370],1610612747.0,LAL,step back,,,Monk,M. Monk,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
360,PT00M08.10S,2021-12-30T02:12:16.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,48,54,2021-12-30T02:12:20Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,
361,PT00M08.10S,2021-12-30T02:12:20.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,48,54,2021-12-30T02:12:20Z,3580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M00.10S,2021-12-30T02:12:40.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],2546,70.77858081471747,76.7156862745098,1610612747,48,54,2021-12-30T02:12:45Z,3590000,134.0,222.0,1,right,MISS C. Anthony 25' pullup 3PT,[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
363,PT00M00.10S,2021-12-30T02:12:40.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,48,54,2021-12-30T02:12:45Z,3600000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,362.0,,,,,,,,,,
364,PT00M00.00S,2021-12-30T02:12:47.4Z,2,REGULAR,period,end,[],0,,,1610612747,48,54,2021-12-30T02:12:47Z,3610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2021-12-30T02:26:39.5Z,3,REGULAR,substitution,out,['startperiod'],1626145,,,1610612747,48,54,2021-12-30T02:27:40Z,3620000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2021-12-30T02:26:39.5Z,3,REGULAR,substitution,out,['startperiod'],2546,,,1610612747,48,54,2021-12-30T02:27:40Z,3630000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2021-12-30T02:26:39.5Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612747,48,54,2021-12-30T02:27:40Z,3640000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2021-12-30T02:26:39.5Z,3,REGULAR,substitution,in,['startperiod'],2730,,,1610612747,48,54,2021-12-30T02:27:40Z,3650000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2021-12-30T02:28:02.4Z,3,REGULAR,period,start,[],0,,,1610612747,48,54,2021-12-30T02:28:02Z,3660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M42.00S,2021-12-30T02:28:20.0Z,3,REGULAR,2pt,Jump Shot,[],2544,6.652431011826544,70.58823529411765,1610612747,48,56,2021-12-30T02:28:24Z,3670000,-103.0,10.0,1,left,L. James 10' turnaround fadeaway Jump Shot (17 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,10.34,Made,17.0,,,,,,,,,,,,,,,,,,
371,PT11M21.00S,2021-12-30T02:28:42.4Z,3,REGULAR,turnover,traveling,[],1630217,,,1610612763,48,56,2021-12-30T02:28:48Z,3680000,,,0,,D. Bane traveling TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,2.0,,,1629174.0,,,,,,,,,,,
372,PT11M03.00S,2021-12-30T02:29:11.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],2544,13.748357424441524,68.62745098039215,1610612747,48,58,2021-12-30T02:29:14Z,3690000,-93.0,77.0,1,left,L. James 12' turnaround fadeaway Jump Shot (19 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,12.06,Made,19.0,,,,,,,,,,,,,,,,,,
373,PT10M47.00S,2021-12-30T02:29:27.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,88.64980289093299,48.529411764705884,1610612763,48,58,2021-12-30T02:29:31Z,3700000,-7.0,54.0,1,right,MISS J. Jackson Jr. driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,5.47,Missed,,,,,,,,,,,,,,,,,,,
374,PT10M44.00S,2021-12-30T02:29:30.5Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,48,58,2021-12-30T02:29:31Z,3710000,,,0,,L. James REBOUND (Off:1 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,373.0,9.0,8.0,1.0,,,,,,,
375,PT10M29.00S,2021-12-30T02:29:45.4Z,3,REGULAR,3pt,Jump Shot,[],1628370,28.203022339027594,75.73529411764706,1610612747,48,58,2021-12-30T02:29:49Z,3720000,-129.0,213.0,1,left,MISS M. Monk 24' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
376,PT10M26.00S,2021-12-30T02:29:48.4Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,48,58,2021-12-30T02:29:49Z,3730000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,375.0,4.0,4.0,0.0,,,,,,,
377,PT10M18.00S,2021-12-30T02:29:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.38042049934296,49.50980392156863,1610612763,50,58,2021-12-30T02:29:59Z,3740000,-2.0,10.0,1,right,J. Morant driving finger roll Layup (18 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.0,Made,18.0,,,,,,,,,,,,,,,,,,
378,PT10M04.00S,2021-12-30T02:30:11.1Z,3,REGULAR,3pt,Jump Shot,[],201566,31.09395532194481,32.1078431372549,1610612747,50,58,2021-12-30T02:30:14Z,3750000,89.0,240.0,1,left,MISS R. Westbrook 25' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
379,PT10M01.00S,2021-12-30T02:30:13.2Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,50,58,2021-12-30T02:30:13Z,3760000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,378.0,5.0,3.0,2.0,,,,,,,
380,PT09M48.00S,2021-12-30T02:30:26.7Z,3,REGULAR,3pt,Jump Shot,[],1629630,68.9388961892247,30.392156862745097,1610612763,53,58,2021-12-30T02:30:31Z,3770000,-98.0,239.0,1,right,J. Morant 25' 3PT step back (21 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,25.88,Made,21.0,,,,,,,,,,,,,,,,,,
381,PT09M27.00S,2021-12-30T02:30:47.2Z,3,REGULAR,3pt,Jump Shot,[],2544,32.14520367936925,34.31372549019608,1610612747,53,61,2021-12-30T02:30:51Z,3780000,78.0,250.0,1,left,L. James 26' 3PT  (22 PTS) (R. Westbrook 8 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,26.17,Made,22.0,R. Westbrook,201566.0,8.0,,,,,,,,,,,,,,,
383,PT09M11.00S,2021-12-30T02:31:05.0Z,3,REGULAR,foul,personal,['2freethrow'],2730,,,1610612763,53,61,2021-12-30T02:31:14Z,3800000,,,0,,D. Howard shooting personal FOUL (3 PF) (Morant 2 FT),"[2730, 1629630]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Morant,1629630.0,,,
385,PT09M11.00S,2021-12-30T02:31:38.8Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,54,61,2021-12-30T02:31:38Z,3820000,,,0,,J. Morant Free Throw 1 of 2 (22 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
386,PT09M11.00S,2021-12-30T02:32:06.6Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,55,61,2021-12-30T02:32:06Z,3830000,,,0,,J. Morant Free Throw 2 of 2 (23 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
393,PT09M11.00S,2021-12-30T02:32:01.1Z,3,REGULAR,violation,defensive goaltending,[],2730,,,1610612763,55,61,2021-12-30T02:33:18Z,3835000,,,0,,D. Howard defensive goaltending VIOLATION,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M57.00S,2021-12-30T02:32:23.4Z,3,REGULAR,turnover,bad pass,[],1628370,,,1610612747,55,61,2021-12-30T02:32:27Z,3840000,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1628991]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,,,,,,
388,PT08M57.00S,2021-12-30T02:32:23.4Z,3,REGULAR,steal,,[],1628991,,,1610612763,55,61,2021-12-30T02:32:26Z,3850000,,,0,,J. Jackson Jr. STEAL (3 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M45.00S,2021-12-30T02:32:38.0Z,3,REGULAR,foul,personal,['2freethrow'],201566,,,1610612763,55,61,2021-12-30T02:32:57Z,3860000,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[201566, 1628991]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,1629174.0,,,,,3.0,0.0,Jackson Jr.,1628991.0,,,
391,PT08M45.00S,2021-12-30T02:33:12.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,55,61,2021-12-30T02:33:12Z,3880000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
392,PT08M45.00S,2021-12-30T02:33:12.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,55,61,2021-12-30T02:33:12Z,3890000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,391.0,,,,,,,,,,
394,PT08M45.00S,2021-12-30T02:33:30.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,56,61,2021-12-30T02:33:30Z,3900000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
395,PT08M22.00S,2021-12-30T02:33:53.0Z,3,REGULAR,3pt,Jump Shot,[],1628370,22.815374507227332,9.068627450980392,1610612747,56,64,2021-12-30T02:33:56Z,3910000,205.0,162.0,1,left,M. Monk 26' 3PT  (8 PTS) (R. Westbrook 9 AST),"[1628370, 201566]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.1,Made,8.0,R. Westbrook,201566.0,9.0,,,,,,,,,,,,,,,
397,PT08M21.00S,2021-12-30T02:34:01.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,56,64,2021-12-30T02:34:08Z,3930000,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,1629174.0,,,,,,,,,,,
398,PT08M04.00S,2021-12-30T02:34:24.3Z,3,REGULAR,3pt,Jump Shot,[],1628991,70.38436268068331,73.52941176470588,1610612763,56,64,2021-12-30T02:34:27Z,3940000,118.0,226.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
399,PT08M01.00S,2021-12-30T02:34:27.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,56,64,2021-12-30T02:34:27Z,3950000,,,0,,R. Westbrook REBOUND (Off:2 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,398.0,7.0,5.0,2.0,,,,,,,
400,PT07M55.00S,2021-12-30T02:34:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2730,5.995400788436268,51.9607843137255,1610612747,56,66,2021-12-30T02:34:41Z,3960000,-10.0,4.0,1,left,D. Howard alley-oop Layup (4 PTS) (R. Westbrook 10 AST),"[2730, 201566]",1610612747.0,LAL,alley-oop,,,Howard,D. Howard,,,,,1.05,Made,4.0,R. Westbrook,201566.0,10.0,,,,,,,,,,,,,,,
402,PT07M55.00S,2021-12-30T02:34:39.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,56,66,2021-12-30T02:34:39Z,3980000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M40.00S,2021-12-30T02:37:58.5Z,3,REGULAR,3pt,Jump Shot,[],1630217,67.09921156373193,27.450980392156865,1610612763,59,66,2021-12-30T02:38:02Z,3990000,-113.0,257.0,1,right,D. Bane 28' 3PT  (11 PTS) (K. Anderson 2 AST),"[1630217, 203937]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,28.04,Made,11.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,,
405,PT07M16.00S,2021-12-30T02:38:26.3Z,3,REGULAR,foul,technical,['1freethrow'],203500,,,1610612747,59,66,2021-12-30T02:38:35Z,4010000,,,0,,S. Adams defensive-3-second technical FOUL (1 Tech),[203500],1610612763.0,MEM,defensive-3-second,,,Adams,S. Adams,,,,,,,,,,,,,,101284.0,,,,,0.0,1.0,,,,,
406,PT07M16.00S,2021-12-30T02:38:47.4Z,3,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,59,67,2021-12-30T02:38:47Z,4020000,,,0,,L. James technical Free Throw 1 of 1 (23 PTS),[2544],1610612747.0,LAL,technical,,,James,L. James,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
407,PT07M01.00S,2021-12-30T02:39:11.0Z,3,REGULAR,3pt,Jump Shot,[],2544,30.305519053876477,24.264705882352942,1610612747,59,70,2021-12-30T02:39:15Z,4030000,129.0,232.0,1,left,L. James 26' 3PT pullup (26 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,26.57,Made,26.0,,,,,,,,,,,,,,,,,,
408,PT06M41.00S,2021-12-30T02:39:34.0Z,3,REGULAR,foul,personal,['2freethrow'],2730,,,1610612763,59,70,2021-12-30T02:39:45Z,4040000,,,0,,D. Howard shooting personal FOUL (4 PF) (Morant 2 FT),"[2730, 1629630]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,,1627961.0,,,,,4.0,0.0,Morant,1629630.0,,,
410,PT06M41.00S,2021-12-30T02:39:58.7Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,60,70,2021-12-30T02:39:58Z,4060000,,,0,,J. Morant Free Throw 1 of 2 (24 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
411,PT06M41.00S,2021-12-30T02:40:00.1Z,3,REGULAR,substitution,out,[],203937,,,1610612763,60,70,2021-12-30T02:40:03Z,4070000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M41.00S,2021-12-30T02:40:00.1Z,3,REGULAR,substitution,in,[],1629681,,,1610612763,60,70,2021-12-30T02:40:03Z,4080000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M41.00S,2021-12-30T02:40:18.0Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,61,70,2021-12-30T02:40:18Z,4090000,,,0,,J. Morant Free Throw 2 of 2 (25 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
414,PT06M30.00S,2021-12-30T02:40:31.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],2730,5.863994743758213,48.529411764705884,1610612747,61,72,2021-12-30T02:40:34Z,4100000,7.0,3.0,1,left,D. Howard alley-oop DUNK (6 PTS) (R. Westbrook 11 AST),"[2730, 201566]",1610612747.0,LAL,alley-oop,,,Howard,D. Howard,,,,,0.78,Made,6.0,R. Westbrook,201566.0,11.0,,,,,,,,,,,,,,,
416,PT06M12.00S,2021-12-30T02:40:48.8Z,3,REGULAR,3pt,Jump Shot,[],1628991,93.24901445466492,3.6764705882352944,1610612763,64,72,2021-12-30T02:40:53Z,4120000,-232.0,11.0,1,right,J. Jackson Jr. 3PT  (12 PTS) (J. Morant 2 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.19,Made,12.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,,
418,PT05M54.00S,2021-12-30T02:41:09.8Z,3,REGULAR,foul,personal,[],1629630,,,1610612747,64,72,2021-12-30T02:41:13Z,4140000,,,0,,J. Morant personal FOUL (3 PF),"[1629630, 2544]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,1629174.0,,,,,3.0,0.0,James,2544.0,,,
420,PT05M41.00S,2021-12-30T02:41:45.1Z,3,REGULAR,3pt,Jump Shot,[],1628370,18.347568988173457,6.372549019607843,1610612747,64,75,2021-12-30T02:41:48Z,4160000,218.0,120.0,1,left,M. Monk 24' 3PT  (11 PTS) (R. Westbrook 12 AST),"[1628370, 201566]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,24.89,Made,11.0,R. Westbrook,201566.0,12.0,,,,,,,,,,,,,,,
422,PT05M24.00S,2021-12-30T02:42:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,93.11760840998686,53.431372549019606,1610612763,66,75,2021-12-30T02:42:08Z,4180000,17.0,12.0,1,right,S. Adams driving reverse Layup (4 PTS),[203500],1610612763.0,MEM,driving reverse,,,Adams,S. Adams,,,,,2.11,Made,4.0,,,,,,,,,,,,,,,,,,
423,PT05M11.00S,2021-12-30T02:42:15.9Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,66,75,2021-12-30T02:42:19Z,4190000,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 1629681]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,3.0,Tillie,1629681.0,,,,,,,,,,,,
424,PT05M11.00S,2021-12-30T02:42:15.9Z,3,REGULAR,steal,,[],1629681,,,1610612763,66,75,2021-12-30T02:42:17Z,4200000,,,0,,K. Tillie STEAL (1 STL),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M03.00S,2021-12-30T02:42:23.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,91.5407358738502,94.36274509803921,1610612763,66,75,2021-12-30T02:42:28Z,4210000,222.0,27.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,22.34,Missed,,,,,,,,,,,,,,,,,,,
426,PT04M59.00S,2021-12-30T02:42:27.2Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,66,75,2021-12-30T02:42:27Z,4220000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,425.0,6.0,3.0,3.0,,,,,,,
427,PT04M57.00S,2021-12-30T02:42:29.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630217,92.72339027595268,3.9215686274509802,1610612763,66,75,2021-12-30T02:42:32Z,4230000,-230.0,16.0,1,right,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
428,PT04M54.00S,2021-12-30T02:42:32.2Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,66,75,2021-12-30T02:42:32Z,4240000,,,0,,R. Westbrook REBOUND (Off:2 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,427.0,8.0,6.0,2.0,,,,,,,
429,PT04M47.00S,2021-12-30T02:42:39.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],2544,27.677398160315374,77.45098039215686,1610612747,66,78,2021-12-30T02:43:17Z,4250000,-137.0,208.0,1,left,L. James 24' 3PT pullup (29 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,24.9,Made,29.0,,,,,,,,,,,,,,,,,,
430,PT04M47.00S,2021-12-30T02:42:43.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,66,78,2021-12-30T02:42:43Z,4260000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M47.00S,2021-12-30T02:45:06.3Z,3,REGULAR,substitution,out,[],203500,,,1610612763,66,78,2021-12-30T02:45:32Z,4270000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M47.00S,2021-12-30T02:45:06.3Z,3,REGULAR,substitution,out,[],201566,,,1610612763,66,78,2021-12-30T02:45:32Z,4280000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M47.00S,2021-12-30T02:45:06.3Z,3,REGULAR,substitution,out,[],2730,,,1610612763,66,78,2021-12-30T02:45:32Z,4290000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M47.00S,2021-12-30T02:45:06.3Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,66,78,2021-12-30T02:45:32Z,4300000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M47.00S,2021-12-30T02:45:06.3Z,3,REGULAR,substitution,in,[],1629659,,,1610612763,66,78,2021-12-30T02:45:32Z,4310000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M47.00S,2021-12-30T02:45:06.3Z,3,REGULAR,substitution,in,[],2546,,,1610612763,66,78,2021-12-30T02:45:32Z,4320000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M38.00S,2021-12-30T02:45:57.7Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,66,78,2021-12-30T02:46:01Z,4330000,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 2544]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,2.0,James,2544.0,,,,,,,,,,,,
438,PT04M38.00S,2021-12-30T02:45:57.7Z,3,REGULAR,steal,,[],2544,,,1610612747,66,78,2021-12-30T02:45:59Z,4340000,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M33.00S,2021-12-30T02:46:01.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,6.258212877792378,47.549019607843135,1610612747,66,80,2021-12-30T02:46:06Z,4350000,12.0,6.0,1,left,M. Monk running finger roll Layup (13 PTS) (L. James 6 AST),"[1628370, 2544]",1610612747.0,LAL,running finger roll,,,Monk,M. Monk,,,,,1.38,Made,13.0,L. James,2544.0,6.0,,,,,,,,,,,,,,,
441,PT04M22.00S,2021-12-30T02:46:16.0Z,3,REGULAR,foul,personal,[],202340,,,1610612763,66,80,2021-12-30T02:46:40Z,4370000,,,0,,A. Bradley personal FOUL (2 PF),"[202340, 1629634]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,1629174.0,,,,,2.0,0.0,Clarke,1629634.0,,,
443,PT04M22.00S,2021-12-30T02:46:37.7Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,66,80,2021-12-30T02:46:40Z,4390000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M22.00S,2021-12-30T02:46:37.7Z,3,REGULAR,substitution,in,[],1630214,,,1610612763,66,80,2021-12-30T02:46:40Z,4400000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M13.00S,2021-12-30T02:46:53.3Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,66,80,2021-12-30T02:46:59Z,4410000,,,0,,J. Morant bad pass TURNOVER (3 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,3.0,,,,,,,,,,,,,,
