actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
617,PT09M03.00S,2021-11-29T01:03:08.6Z,4,REGULAR,3pt,Jump Shot,[],1630186,30.56833114323259,62.5,1610612758,111,79,2021-11-29T01:03:12Z,6120000,-62.0,235.0,1,left,MISS J. Ramsey 24' pullup 3PT,[1630186],1610612758.0,SAC,pullup,,,Ramsey,J. Ramsey,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,,
618,PT09M01.00S,2021-11-29T01:03:10.6Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,111,79,2021-11-29T01:03:12Z,6130000,,,0,,B. Clarke REBOUND (Off:0 Def:6),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,617.0,6.0,6.0,0.0,,,,,
619,PT08M54.00S,2021-11-29T01:03:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,93.38042049934296,48.03921568627451,1610612763,113,79,2021-11-29T01:03:21Z,6140000,-10.0,10.0,1,right,J. Konchar cutting finger roll Layup (4 PTS) (B. Clarke 1 AST),"[1629723, 1629634]",1610612763.0,MEM,cutting finger roll,,,Konchar,J. Konchar,,,,,1.38,Made,4.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,,
621,PT08M47.00S,2021-11-29T01:03:28.3Z,4,REGULAR,foul,personal,[],1629723,,,1610612758,113,79,2021-11-29T01:03:32Z,6160000,,,0,,J. Konchar personal FOUL (1 PF),"[1629723, 1630169]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,201638.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,
623,PT08M47.00S,2021-11-29T01:03:33.5Z,4,REGULAR,substitution,out,[],1630533,,,1610612758,113,79,2021-11-29T01:03:45Z,6180000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT08M47.00S,2021-11-29T01:03:33.5Z,4,REGULAR,substitution,out,[],1629634,,,1610612758,113,79,2021-11-29T01:03:45Z,6190000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M47.00S,2021-11-29T01:03:33.5Z,4,REGULAR,substitution,in,[],1630214,,,1610612758,113,79,2021-11-29T01:03:45Z,6200000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT08M47.00S,2021-11-29T01:03:33.5Z,4,REGULAR,substitution,in,[],1629633,,,1610612758,113,79,2021-11-29T01:03:45Z,6210000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M47.00S,2021-11-29T01:03:33.5Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,113,79,2021-11-29T01:04:01Z,6220000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT08M47.00S,2021-11-29T01:03:33.5Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,113,79,2021-11-29T01:04:01Z,6230000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT08M38.00S,2021-11-29T01:04:15.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202684,10.726018396846255,40.44117647058824,1610612758,113,79,2021-11-29T01:04:19Z,6240000,48.0,48.0,1,left,MISS T. Thompson 6' Hook - blocked,"[202684, 1630583]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,6.8,Missed,,,,,,,,,,,,,,,Aldama,1630583.0,,,
630,PT08M38.00S,2021-11-29T01:04:15.6Z,4,REGULAR,block,,[],1630583,,,1610612758,113,79,2021-11-29T01:04:17Z,6250000,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT08M35.00S,2021-11-29T01:04:18.6Z,4,REGULAR,rebound,defensive,[],1629633,,,1610612763,113,79,2021-11-29T01:04:19Z,6260000,,,0,,J. Culver REBOUND (Off:0 Def:1),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,629.0,1.0,1.0,0.0,,,,,
632,PT08M26.00S,2021-11-29T01:04:28.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629633,91.5407358738502,51.71568627450981,1610612763,113,79,2021-11-29T01:04:32Z,6270000,9.0,27.0,1,right,MISS J. Culver driving Layup - blocked,"[1629633, 1630558]",1610612763.0,MEM,driving,,,Culver,J. Culver,,,,,2.83,Missed,,,,,,,,,,,,,,,Mitchell,1630558.0,,,
633,PT08M26.00S,2021-11-29T01:04:28.0Z,4,REGULAR,block,,[],1630558,,,1610612763,113,79,2021-11-29T01:04:30Z,6280000,,,0,,D. Mitchell BLOCK (1 BLK),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT08M23.00S,2021-11-29T01:04:31.0Z,4,REGULAR,rebound,offensive,[],1629723,,,1610612763,113,79,2021-11-29T01:04:32Z,6290000,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,632.0,5.0,3.0,2.0,,,,,
635,PT08M21.00S,2021-11-29T01:04:33.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629633,79.05716162943496,6.372549019607843,1610612763,113,79,2021-11-29T01:04:35Z,6300000,-218.0,144.0,1,right,MISS J. Culver 26' 3PT,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
636,PT08M19.00S,2021-11-29T01:04:35.0Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,113,79,2021-11-29T01:04:35Z,6310000,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,635.0,3.0,2.0,1.0,,,,,
637,PT08M18.00S,2021-11-29T01:04:36.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630186,5.995400788436268,46.07843137254902,1610612758,113,79,2021-11-29T01:04:42Z,6320000,20.0,4.0,1,left,MISS J. Ramsey running Layup - blocked,"[1630186, 1629681]",1610612758.0,SAC,running,,,Ramsey,J. Ramsey,,,,,2.0,Missed,,,,,,,,,,,,,,,Tillie,1629681.0,,,
638,PT08M18.00S,2021-11-29T01:04:36.9Z,4,REGULAR,block,,[],1629681,,,1610612758,113,79,2021-11-29T01:04:40Z,6330000,,,0,,K. Tillie BLOCK (1 BLK),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT08M18.00S,2021-11-29T01:04:36.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,113,79,2021-11-29T01:04:42Z,6340000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,637.0,,,,,,,,
640,PT08M18.00S,2021-11-29T01:04:42.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,113,79,2021-11-29T01:04:42Z,6350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT08M18.00S,2021-11-29T01:04:44.5Z,4,REGULAR,substitution,out,[],202684,,,1610612758,113,79,2021-11-29T01:04:52Z,6360000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT08M18.00S,2021-11-29T01:04:44.5Z,4,REGULAR,substitution,in,[],1629056,,,1610612758,113,79,2021-11-29T01:04:52Z,6370000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT08M11.00S,2021-11-29T01:05:06.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629002,29.6484888304862,26.47058823529412,1610612758,113,79,2021-11-29T01:05:12Z,6380000,118.0,226.0,1,left,MISS C. Metu 25' step back 3PT,[1629002],1610612758.0,SAC,step back,,,Metu,C. Metu,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
644,PT08M08.00S,2021-11-29T01:05:09.8Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,113,79,2021-11-29T01:05:12Z,6390000,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,643.0,1.0,1.0,0.0,,,,,
645,PT07M59.00S,2021-11-29T01:05:18.1Z,4,REGULAR,3pt,Jump Shot,[],1629681,78.13731931668858,90.93137254901961,1610612763,113,79,2021-11-29T01:05:21Z,6400000,205.0,153.0,1,right,MISS K. Tillie 25' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
646,PT07M56.00S,2021-11-29T01:05:21.4Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,113,79,2021-11-29T01:05:21Z,6410000,,,0,,C. Metu REBOUND (Off:3 Def:7),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,645.0,10.0,7.0,3.0,,,,,
647,PT07M44.00S,2021-11-29T01:05:33.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,10.726018396846255,45.34313725490196,1610612758,113,79,2021-11-29T01:05:37Z,6420000,23.0,48.0,1,left,MISS C. Metu floating Shot - blocked,"[1629002, 1630583]",1610612758.0,SAC,floating,,,Metu,C. Metu,,,,,5.36,Missed,,,,,,,,,,,,,,,Aldama,1630583.0,,,
648,PT07M44.00S,2021-11-29T01:05:33.9Z,4,REGULAR,block,,[],1630583,,,1610612758,113,79,2021-11-29T01:05:36Z,6430000,,,0,,S. Aldama BLOCK (2 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT07M41.00S,2021-11-29T01:05:36.9Z,4,REGULAR,rebound,offensive,[],1630558,,,1610612758,113,79,2021-11-29T01:05:37Z,6440000,,,0,,D. Mitchell REBOUND (Off:2 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,647.0,4.0,2.0,2.0,,,,,
650,PT07M35.00S,2021-11-29T01:05:43.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630558,6.258212877792378,53.431372549019606,1610612758,113,81,2021-11-29T01:05:46Z,6450000,-17.0,6.0,1,left,D. Mitchell driving floating bank Jump Shot (11 PTS),[1630558],1610612758.0,SAC,driving floating bank,,,Mitchell,D. Mitchell,,,,,1.83,Made,11.0,,,,,,,,,,,,,,,,,,
651,PT07M07.00S,2021-11-29T01:06:10.4Z,4,REGULAR,2pt,Jump Shot,[],1630214,81.94809461235218,23.774509803921568,1610612763,113,81,2021-11-29T01:06:16Z,6460000,-131.0,117.0,1,right,MISS X. Tillman 17' pullup Shot,[1630214],1610612763.0,MEM,pullup,,,Tillman,X. Tillman,,,,,17.58,Missed,,,,,,,,,,,,,,,,,,,
652,PT07M04.00S,2021-11-29T01:06:14.4Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,113,81,2021-11-29T01:06:14Z,6470000,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,651.0,2.0,1.0,1.0,,,,,
653,PT07M04.00S,2021-11-29T01:06:14.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630583,94.40999984741211,50.0,1610612763,113,81,2021-11-29T01:06:17Z,6480000,0.0,0.0,1,right,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
654,PT07M04.00S,2021-11-29T01:06:14.4Z,4,REGULAR,rebound,offensive,[],1629723,,,1610612763,113,81,2021-11-29T01:06:17Z,6490000,,,0,,J. Konchar REBOUND (Off:3 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,653.0,6.0,3.0,3.0,,,,,
655,PT07M00.00S,2021-11-29T01:06:17.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629723,94.40999984741211,50.0,1610612763,115,81,2021-11-29T01:06:17Z,6500000,0.0,0.0,1,right,J. Konchar tip Layup (6 PTS),[1629723],1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
656,PT06M53.00S,2021-11-29T01:06:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,6.1268068331143235,52.20588235294118,1610612758,115,83,2021-11-29T01:06:29Z,6510000,-11.0,5.0,1,left,T. Davis driving finger roll Layup (9 PTS) (D. Mitchell 4 AST),"[1629056, 1630558]",1610612758.0,SAC,driving finger roll,,,Davis,T. Davis,,,,,1.21,Made,9.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,,,,
658,PT06M33.00S,2021-11-29T01:06:44.9Z,4,REGULAR,turnover,lost ball,[],1629723,,,1610612763,115,83,2021-11-29T01:06:47Z,6530000,,,0,,J. Konchar lost ball TURNOVER (1 TO),"[1629723, 1629663]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,1.0,,,,,,,King,1629663.0,
659,PT06M33.00S,2021-11-29T01:06:44.9Z,4,REGULAR,steal,,[],1629663,,,1610612758,115,83,2021-11-29T01:06:46Z,6540000,,,0,,L. King STEAL (2 STL),[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT06M30.00S,2021-11-29T01:06:48.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630186,5.469776609724048,50.73529411764706,1610612758,115,85,2021-11-29T01:06:53Z,6550000,-4.0,-1.0,1,left,J. Ramsey running DUNK (4 PTS) (C. Metu 3 AST),"[1630186, 1629002]",1610612758.0,SAC,running,,,Ramsey,J. Ramsey,,,,,0.39,Made,4.0,C. Metu,1629002.0,3.0,,,,,,,,,,,,,,,
662,PT06M11.00S,2021-11-29T01:07:06.2Z,4,REGULAR,3pt,Jump Shot,[],1630583,65.78515111695138,39.21568627450981,1610612763,115,85,2021-11-29T01:07:10Z,6570000,-54.0,269.0,1,right,MISS S. Aldama 27' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,,
663,PT06M08.00S,2021-11-29T01:07:09.2Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,115,85,2021-11-29T01:07:10Z,6580000,,,0,,C. Metu REBOUND (Off:3 Def:8),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,662.0,11.0,8.0,3.0,,,,,
664,PT06M04.00S,2021-11-29T01:07:17.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,115,85,2021-11-29T01:07:17Z,6590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT06M04.00S,2021-11-29T01:07:23.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,115,85,2021-11-29T01:07:23Z,6600000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT06M04.00S,2021-11-29T01:09:15.6Z,4,REGULAR,substitution,out,[],1629002,,,1610612758,115,85,2021-11-29T01:09:51Z,6610000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT06M04.00S,2021-11-29T01:09:15.6Z,4,REGULAR,substitution,in,[],1627745,,,1610612758,115,85,2021-11-29T01:09:51Z,6620000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT06M03.00S,2021-11-29T01:10:17.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,115,85,2021-11-29T01:10:17Z,6630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT05M57.00S,2021-11-29T01:10:32.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612758,115,85,2021-11-29T01:10:38Z,6640000,,,0,,S. Aldama personal FOUL (1 PF) (Jones 2 FT),"[1630583, 1627745]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,202027.0,1.0,0.0,Jones,1627745.0,,,,,,,,,,
671,PT05M57.00S,2021-11-29T01:10:51.5Z,4,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,115,86,2021-11-29T01:10:51Z,6660000,,,0,,D. Jones Free Throw 1 of 2 (3 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
672,PT05M57.00S,2021-11-29T01:11:04.0Z,4,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,115,87,2021-11-29T01:11:04Z,6670000,,,0,,D. Jones Free Throw 2 of 2 (4 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
673,PT05M45.00S,2021-11-29T01:11:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,91.80354796320631,50.0,1610612763,117,87,2021-11-29T01:11:32Z,6680000,0.0,25.0,1,right,X. Tillman cutting Layup (2 PTS) (S. Aldama 1 AST),"[1630214, 1630583]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,2.45,Made,2.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,,
675,PT05M24.00S,2021-11-29T01:11:39.0Z,4,REGULAR,3pt,Jump Shot,[],1629056,29.38567674113009,70.09803921568627,1610612758,117,87,2021-11-29T01:11:43Z,6700000,-100.0,224.0,1,left,MISS T. Davis 24' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
676,PT05M21.00S,2021-11-29T01:11:42.0Z,4,REGULAR,rebound,defensive,[],1629633,,,1610612763,117,87,2021-11-29T01:11:43Z,6710000,,,0,,J. Culver REBOUND (Off:0 Def:2),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,675.0,2.0,2.0,0.0,,,,,
677,PT05M08.00S,2021-11-29T01:11:55.3Z,4,REGULAR,3pt,Jump Shot,[],1630214,67.23061760840999,53.67647058823529,1610612763,117,87,2021-11-29T01:11:59Z,6720000,18.0,256.0,1,right,MISS X. Tillman 25' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
678,PT05M04.00S,2021-11-29T01:11:59.3Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,117,87,2021-11-29T01:11:59Z,6730000,,,0,,T. Davis REBOUND (Off:0 Def:3),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,677.0,3.0,3.0,0.0,,,,,
679,PT05M00.00S,2021-11-29T01:12:06.7Z,4,REGULAR,turnover,out-of-bounds,[],1629056,,,1610612758,117,87,2021-11-29T01:12:10Z,6740000,,,0,,T. Davis bad pass out-of-bounds TURNOVER (3 TO),[1629056],1610612758.0,SAC,bad pass,,,Davis,T. Davis,,,,,,,,,,,201638.0,,,,,3.0,,,,,,,,,
680,PT04M41.00S,2021-11-29T01:12:30.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630214,82.9993429697766,44.85294117647059,1610612763,117,87,2021-11-29T01:12:34Z,6750000,-26.0,107.0,1,right,MISS X. Tillman 11' floating Shot,[1630214],1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,11.03,Missed,,,,,,,,,,,,,,,,,,,
681,PT04M38.00S,2021-11-29T01:12:33.8Z,4,REGULAR,rebound,defensive,[],1629663,,,1610612758,117,87,2021-11-29T01:12:34Z,6760000,,,0,,L. King REBOUND (Off:0 Def:2),[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,680.0,2.0,2.0,0.0,,,,,
682,PT04M31.00S,2021-11-29T01:12:40.3Z,4,REGULAR,3pt,Jump Shot,[],1629663,32.013797634691194,31.127450980392158,1610612758,117,87,2021-11-29T01:12:44Z,6770000,94.0,248.0,1,left,MISS L. King 26' 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
683,PT04M29.00S,2021-11-29T01:12:42.3Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,117,87,2021-11-29T01:12:44Z,6780000,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,682.0,3.0,2.0,1.0,,,,,
684,PT04M18.00S,2021-11-29T01:12:53.5Z,4,REGULAR,turnover,bad pass,[],1630214,,,1610612763,117,87,2021-11-29T01:12:56Z,6790000,,,0,,X. Tillman bad pass TURNOVER (1 TO),"[1630214, 1630558]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,1.0,,,,,,,Mitchell,1630558.0,
685,PT04M18.00S,2021-11-29T01:12:53.5Z,4,REGULAR,steal,,[],1630558,,,1610612758,117,87,2021-11-29T01:12:55Z,6800000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT04M11.00S,2021-11-29T01:13:00.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630558,29.911300919842315,65.44117647058823,1610612758,117,87,2021-11-29T01:13:04Z,6810000,-77.0,229.0,1,left,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,,
687,PT04M07.00S,2021-11-29T01:13:04.1Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,117,87,2021-11-29T01:13:04Z,6820000,,,0,,J. Konchar REBOUND (Off:3 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,686.0,7.0,4.0,3.0,,,,,
688,PT03M51.00S,2021-11-29T01:13:20.3Z,4,REGULAR,3pt,Jump Shot,[],1630583,72.35545335085413,82.35294117647058,1610612763,117,87,2021-11-29T01:13:24Z,6830000,162.0,207.0,1,right,MISS S. Aldama 26' pullup 3PT,[1630583],1610612763.0,MEM,pullup,,,Aldama,S. Aldama,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
689,PT03M50.00S,2021-11-29T01:13:21.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,117,87,2021-11-29T01:13:24Z,6840000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,688.0,,,,,,,,
690,PT03M50.00S,2021-11-29T01:13:25.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,117,87,2021-11-29T01:13:25Z,6850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT03M38.00S,2021-11-29T01:13:45.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,6.258212877792378,49.50980392156863,1610612758,117,89,2021-11-29T01:13:51Z,6860000,2.0,6.0,1,left,D. Jones cutting DUNK (6 PTS) (D. Mitchell 5 AST),"[1627745, 1630558]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,0.68,Made,6.0,D. Mitchell,1630558.0,5.0,,,,,,,,,,,,,,,
693,PT03M21.00S,2021-11-29T01:14:02.3Z,4,REGULAR,2pt,Jump Shot,[],1629633,81.15965834428384,68.87254901960785,1610612763,117,89,2021-11-29T01:14:07Z,6880000,94.0,125.0,1,right,MISS J. Culver 15' pullup bank Shot,[1629633],1610612763.0,MEM,pullup bank,,,Culver,J. Culver,,,,,15.63,Missed,,,,,,,,,,,,,,,,,,,
694,PT03M18.00S,2021-11-29T01:14:05.3Z,4,REGULAR,rebound,offensive,[],1629681,,,1610612763,117,89,2021-11-29T01:14:07Z,6890000,,,0,,K. Tillie REBOUND (Off:1 Def:0),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,693.0,1.0,0.0,1.0,,,,,
695,PT03M17.00S,2021-11-29T01:14:06.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629681,92.9862023653088,50.245098039215684,1610612763,119,89,2021-11-29T01:14:11Z,6900000,1.0,13.0,1,right,K. Tillie fadeaway Jump Shot (2 PTS),[1629681],1610612763.0,MEM,fadeaway,,,Tillie,K. Tillie,,,,,1.35,Made,2.0,,,,,,,,,,,,,,,,,,
696,PT03M02.00S,2021-11-29T01:14:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,6.389618922470433,50.0,1610612758,119,89,2021-11-29T01:14:27Z,6910000,0.0,8.0,1,left,MISS T. Davis driving reverse Layup - blocked,"[1629056, 1629681]",1610612758.0,SAC,driving reverse,,,Davis,T. Davis,,,,,0.76,Missed,,,,,,,,,,,,,,,Tillie,1629681.0,,,
697,PT03M02.00S,2021-11-29T01:14:21.6Z,4,REGULAR,block,,[],1629681,,,1610612758,119,89,2021-11-29T01:14:23Z,6920000,,,0,,K. Tillie BLOCK (2 BLK),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT02M58.00S,2021-11-29T01:14:25.6Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,119,89,2021-11-29T01:14:27Z,6930000,,,0,,J. Konchar REBOUND (Off:3 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,696.0,8.0,5.0,3.0,,,,,
699,PT02M55.00S,2021-11-29T01:14:28.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,72.88107752956637,18.137254901960784,1610612763,122,89,2021-11-29T01:14:35Z,6940000,-159.0,202.0,1,right,J. Konchar 25' 3PT  (9 PTS) (J. Culver 1 AST),"[1629723, 1629633]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,25.76,Made,9.0,J. Culver,1629633.0,1.0,,,,,,,,,,,,,,,
