actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
258,PT06M39.00S,2025-11-02T23:52:15.8Z,2,REGULAR,substitution,out,[],1641750,,,1610612766,57,32,2025-11-02T23:52:38Z,2550000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M39.00S,2025-11-02T23:52:15.8Z,2,REGULAR,substitution,out,[],203994,,,1610612766,57,32,2025-11-02T23:52:38Z,2560000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M39.00S,2025-11-02T23:52:15.8Z,2,REGULAR,substitution,in,[],1631217,,,1610612766,57,32,2025-11-02T23:52:38Z,2570000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M39.00S,2025-11-02T23:52:15.8Z,2,REGULAR,substitution,in,[],1630544,,,1610612766,57,32,2025-11-02T23:52:38Z,2580000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M39.00S,2025-11-02T23:52:15.8Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,57,32,2025-11-02T23:52:38Z,2590000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M39.00S,2025-11-02T23:52:15.8Z,2,REGULAR,substitution,in,[],203937,,,1610612766,57,32,2025-11-02T23:52:38Z,2600000,False,,,0,,SUB in: K. Anderson,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M39.00S,2025-11-02T23:52:42.9Z,2,REGULAR,freethrow,2 of 2,[],1642354,,,1610612766,58,32,2025-11-02T23:52:42Z,2610000,False,,,0,,K. Simpson Free Throw 2 of 2 (2 PTS),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
265,PT06M13.00S,2025-11-02T23:53:09.5Z,2,REGULAR,3pt,Jump Shot,[],1628374,66.3107752956636,61.029411764705884,1610612762,58,32,2025-11-02T23:53:13Z,2620000,False,55.0,264.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,26.99,Missed,,,,,,,,,,,,,
266,PT06M12.00S,2025-11-02T23:53:10.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,58,32,2025-11-02T23:53:17Z,2630000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,
267,PT06M08.00S,2025-11-02T23:53:21.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642354,26.10052562417871,81.61764705882352,1610612766,58,32,2025-11-02T23:58:56Z,2640000,False,-158.0,193.0,1,left,MISS K. Simpson 24' running 3PT,[1642354],1610612766.0,CHA,running,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,,,,,,24.93,Missed,,,,,,,,,,,,,
268,PT06M05.00S,2025-11-02T23:53:24.3Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,58,32,2025-11-02T23:58:56Z,2650000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,267.0,1.0,1.0,0.0,,,,,,,,,
269,PT05M56.00S,2025-11-02T23:53:26.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,66.5735873850197,45.83333333333333,1610612762,58,32,2025-11-02T23:59:43Z,2660000,False,-21.0,262.0,1,right,MISS K. George 26' running pullup 3PT,[1641718],1610612762.0,UTA,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,26.25,Missed,,,,,,,,,,,,,
270,PT05M53.00S,2025-11-02T23:53:29.8Z,2,REGULAR,rebound,defensive,[],1642354,,,1610612766,58,32,2025-11-02T23:59:43Z,2670000,False,,,0,,K. Simpson REBOUND (Off:1 Def:1),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,,269.0,2.0,1.0,1.0,,,,,,,,,
271,PT05M31.00S,2025-11-02T23:53:51.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,19.004599211563733,55.63725490196079,1610612766,60,32,2025-11-02T23:53:55Z,2680000,False,-28.0,126.0,1,left,T. Mann 12' pullup Jump Shot (7 PTS),[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.92,Made,,,,,7.0,,,,,,,,
272,PT05M23.00S,2025-11-02T23:54:03.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628374,91.67214191852825,53.431372549019606,1610612762,60,34,2025-11-02T23:54:15Z,2690000,False,17.0,26.0,1,right,L. Markkanen cutting Layup (16 PTS) (K. Anderson 1 AST),"[1628374, 203937]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,3.1,Made,,,,,16.0,,,,,,K. Anderson,203937.0,1.0
274,PT05M23.00S,2025-11-02T23:54:08.6Z,2,REGULAR,violation,defensive goaltending,[],1631217,,,1610612762,60,34,2025-11-02T23:54:15Z,2710000,False,,,0,,M. Diabaté defensive goaltending VIOLATION,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
275,PT05M07.00S,2025-11-02T23:54:26.9Z,2,REGULAR,3pt,Jump Shot,[],1630544,33.065045992115635,25.98039215686275,1610612766,60,34,2025-11-02T23:54:33Z,2720000,False,120.0,258.0,1,left,MISS T. Mann 28' 3PT,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,28.49,Missed,,,,,,,,,,,,,
276,PT05M06.00S,2025-11-02T23:54:27.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,60,34,2025-11-02T23:55:40Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,275.0,,,,,,,,,,,,
277,PT05M06.00S,2025-11-02T23:54:33.5Z,2,REGULAR,foul,personal,[],203937,,,1610612766,60,34,2025-11-02T23:54:45Z,2740000,False,,,0,,K. Anderson loose ball personal FOUL (1 PF),"[203937, 1631217]",1610612762.0,UTA,loose ball,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,0.0,Diabaté,1631217.0,,,,,,,,,,,,,,,
279,PT04M55.00S,2025-11-02T23:55:06.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,6.783837056504599,46.32352941176471,1610612766,60,34,2025-11-02T23:55:15Z,2760000,False,18.0,11.0,1,left,MISS M. Diabaté Layup,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,2.16,Missed,,,,,,,,,,,,,
280,PT04M53.00S,2025-11-02T23:55:08.6Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,60,34,2025-11-02T23:55:08Z,2770000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:2),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,,,,,279.0,2.0,2.0,0.0,,,,,,,,,
282,PT04M48.00S,2025-11-02T23:55:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641707,92.46057818659659,53.431372549019606,1610612762,60,34,2025-11-02T23:55:19Z,2780000,False,17.0,18.0,1,right,MISS T. Hendricks running Layup - blocked,"[1641707, 1626192]",1610612762.0,UTA,running,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,2.52,Missed,,,,,,,,,Connaughton,1626192.0,,,
283,PT04M48.00S,2025-11-02T23:55:13.4Z,2,REGULAR,block,,[],1626192,,,1610612762,60,34,2025-11-02T23:55:16Z,2790000,False,,,0,,P. Connaughton BLOCK (1 BLK),[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT04M48.00S,2025-11-02T23:55:13.4Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,60,34,2025-11-02T23:55:19Z,2800000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,282.0,3.0,3.0,0.0,,,,,,,,,
285,PT04M35.00S,2025-11-02T23:55:26.9Z,2,REGULAR,3pt,Jump Shot,[],1628970,26.49474375821288,81.12745098039215,1610612766,60,34,2025-11-02T23:55:30Z,2810000,False,-156.0,197.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,25.07,Missed,,,,,,,,,,,,,
286,PT04M31.00S,2025-11-02T23:55:29.2Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,60,34,2025-11-02T23:55:29Z,2820000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,285.0,3.0,2.0,1.0,,,,,,,,,
287,PT04M20.00S,2025-11-02T23:55:44.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,87.07293035479631,49.26470588235294,1610612762,60,34,2025-11-03T00:02:43Z,2830000,False,-4.0,69.0,1,right,MISS L. Markkanen 6' floating Shot,[1628374],1610612762.0,UTA,floating,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.91,Missed,,,,,,,,,,,,,
288,PT04M17.00S,2025-11-02T23:55:47.3Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,60,34,2025-11-03T00:02:43Z,2840000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,287.0,4.0,2.0,2.0,,,,,,,,,
289,PT04M17.00S,2025-11-02T23:55:47.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,94.40999984741211,50.0,1610612762,60,36,2025-11-02T23:55:47Z,2850000,False,0.0,0.0,1,right,L. Markkanen tip Layup (18 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,18.0,,,,,,,,
290,PT04M17.00S,2025-11-02T23:55:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,60,36,2025-11-02T23:55:52Z,2860000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M17.00S,2025-11-02T23:56:13.5Z,2,REGULAR,substitution,out,[],1626192,,,1610612766,60,36,2025-11-02T23:59:00Z,2870000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M17.00S,2025-11-02T23:56:13.5Z,2,REGULAR,substitution,out,[],1641718,,,1610612766,60,36,2025-11-02T23:59:00Z,2880000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M17.00S,2025-11-02T23:56:13.5Z,2,REGULAR,substitution,out,[],1628374,,,1610612766,60,36,2025-11-02T23:59:00Z,2890000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M17.00S,2025-11-02T23:56:13.5Z,2,REGULAR,substitution,in,[],1642851,,,1610612766,60,36,2025-11-02T23:59:00Z,2900000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M17.00S,2025-11-02T23:56:13.5Z,2,REGULAR,substitution,in,[],1642262,,,1610612766,60,36,2025-11-02T23:59:00Z,2910000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M17.00S,2025-11-02T23:56:13.5Z,2,REGULAR,substitution,in,[],1642383,,,1610612766,60,36,2025-11-02T23:59:00Z,2920000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M01.00S,2025-11-02T23:59:08.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,6.652431011826544,46.568627450980394,1610612766,60,36,2025-11-02T23:59:16Z,2930000,False,17.0,10.0,1,left,MISS M. Diabaté alley-oop DUNK,[1631217],1610612766.0,CHA,alley-oop,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,1.99,Missed,,,,,,,,,,,,,
298,PT03M58.00S,2025-11-02T23:59:11.1Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,60,36,2025-11-02T23:59:16Z,2940000,False,,,0,,C. Williams REBOUND (Off:0 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,297.0,1.0,1.0,0.0,,,,,,,,,
299,PT03M49.00S,2025-11-02T23:59:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642383,92.19776609724047,54.41176470588235,1610612762,60,36,2025-11-02T23:59:23Z,2950000,False,22.0,21.0,1,right,MISS W. Clayton Jr. driving Layup,[1642383],1610612762.0,UTA,driving,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,,,,,,3.03,Missed,,,,,,,,,,,,,
300,PT03M47.00S,2025-11-02T23:59:22.4Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,60,36,2025-11-02T23:59:22Z,2960000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,299.0,4.0,4.0,0.0,,,,,,,,,
301,PT03M43.00S,2025-11-02T23:59:27.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,31.488173455978973,62.00980392156863,1610612766,60,36,2025-11-03T00:05:11Z,2970000,False,-60.0,243.0,1,left,MISS M. Bridges 25' running 3PT,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,25.08,Missed,,,,,,,,,,,,,
302,PT03M39.00S,2025-11-02T23:59:31.1Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,60,36,2025-11-03T00:05:11Z,2980000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,,,,,,301.0,5.0,4.0,1.0,,,,,,,,,
303,PT03M26.00S,2025-11-02T23:59:43.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,41.737844940867284,59.31372549019608,1610612766,60,36,2025-11-02T23:59:49Z,2990000,False,-47.0,340.0,1,left,MISS M. Bridges 34' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,34.3,Missed,,,,,,,,,,,,,
304,PT03M23.00S,2025-11-02T23:59:46.9Z,2,REGULAR,rebound,defensive,[],1641707,,,1610612762,60,36,2025-11-02T23:59:49Z,3000000,False,,,0,,T. Hendricks REBOUND (Off:2 Def:2),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,,,,,,,,303.0,4.0,2.0,2.0,,,,,,,,,
305,PT03M14.00S,2025-11-02T23:59:59.6Z,2,REGULAR,foul,personal,[],1631217,,,1610612762,60,36,2025-11-03T00:00:08Z,3010000,False,,,0,,M. Diabaté personal FOUL (1 PF),"[1631217, 203937]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,200832.0,1.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
307,PT03M14.00S,2025-11-03T00:00:11.6Z,2,REGULAR,substitution,out,[],1642354,,,1610612762,60,36,2025-11-03T00:00:17Z,3030000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M14.00S,2025-11-03T00:00:11.6Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,60,36,2025-11-03T00:00:17Z,3040000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M01.00S,2025-11-03T00:00:35.6Z,2,REGULAR,3pt,Jump Shot,[],1629004,67.23061760840999,20.34313725490196,1610612762,60,39,2025-11-03T00:07:28Z,3050000,False,-148.0,256.0,1,right,S. Mykhailiuk 29' 3PT step back (3 PTS),[1629004],1610612762.0,UTA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,,,,29.54,Made,,,,,3.0,,,,,,,,
310,PT02M47.00S,2025-11-03T00:00:50.7Z,2,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612766,60,39,2025-11-03T00:01:04Z,3060000,False,,,0,,S. Mykhailiuk shooting personal FOUL (2 PF) (Bridges 2 FT),"[1629004, 1628970]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,200832.0,2.0,0.0,Bridges,1628970.0,,,,,,,,,,,,,,,
312,PT02M47.00S,2025-11-03T00:01:13.8Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,61,39,2025-11-03T00:01:13Z,3080000,False,,,0,,M. Bridges Free Throw 1 of 2 (13 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
313,PT02M47.00S,2025-11-03T00:01:28.2Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,62,39,2025-11-03T00:01:28Z,3090000,False,,,0,,M. Bridges Free Throw 2 of 2 (14 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,,,,,14.0,,,,,,,,
314,PT02M30.00S,2025-11-03T00:01:55.0Z,2,REGULAR,foul,offensive,[],203937,,,1610612762,62,39,2025-11-03T00:06:41Z,3100000,False,,,0,,K. Anderson offensive FOUL (2 PF),"[203937, 1631217]",1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,200832.0,2.0,0.0,Diabaté,1631217.0,,,,,,,,,,,,,,,
322,PT02M30.00S,2025-11-03T00:01:55.0Z,2,REGULAR,turnover,offensive foul,[],203937,,,1610612762,62,39,2025-11-03T00:01:55Z,3115000,False,,,0,,K. Anderson offensive foul TURNOVER (1 TO),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,1.0,,,,,,,
317,PT02M30.00S,2025-11-03T00:03:04.1Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612766,62,39,2025-11-03T00:06:51Z,3130000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M30.00S,2025-11-03T00:03:08.3Z,2,REGULAR,substitution,out,[],1641707,,,1610612766,62,39,2025-11-03T00:01:55Z,3140000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M30.00S,2025-11-03T00:03:08.3Z,2,REGULAR,substitution,out,[],1629004,,,1610612766,62,39,2025-11-03T00:01:55Z,3150000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M30.00S,2025-11-03T00:03:08.3Z,2,REGULAR,substitution,in,[],1628374,,,1610612766,62,39,2025-11-03T00:01:55Z,3160000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M30.00S,2025-11-03T00:03:08.3Z,2,REGULAR,substitution,in,[],1641718,,,1610612766,62,39,2025-11-03T00:01:55Z,3170000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M18.00S,2025-11-03T00:06:50.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631217,7.703679369250986,49.01960784313725,1610612766,64,39,2025-11-03T00:06:54Z,3180000,False,5.0,20.0,1,left,M. Diabaté alley-oop DUNK (4 PTS) (C. Sexton 3 AST),"[1631217, 1629012]",1610612766.0,CHA,alley-oop,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,2.05,Made,,,,,4.0,,,,,,C. Sexton,1629012.0,3.0
325,PT01M48.00S,2025-11-03T00:07:20.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,94.08672798948751,58.84650735294118,1610612762,64,41,2025-11-03T00:07:54Z,3200000,False,44.0,3.0,1,right,L. Markkanen bank Jump Shot (20 PTS) (K. George 5 AST),"[1628374, 1641718]",1610612762.0,UTA,bank,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.43,Made,,,,,20.0,,,,,,K. George,1641718.0,5.0
327,PT01M40.00S,2025-11-03T00:07:42.6Z,2,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612766,64,41,2025-11-03T00:07:49Z,3220000,False,,,0,,C. Sexton lost ball out-of-bounds TURNOVER (4 TO),[1629012],1610612766.0,CHA,lost ball,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,201638.0,,,,,,,,,,,,4.0,,,,,,,
328,PT01M25.00S,2025-11-03T00:07:54.8Z,2,REGULAR,turnover,lost ball,[],1642262,,,1610612762,64,41,2025-11-03T00:07:58Z,3230000,False,,,0,,C. Williams lost ball TURNOVER (1 TO),"[1642262, 1642851]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Knueppel,1642851.0,,,,,
329,PT01M25.00S,2025-11-03T00:07:54.8Z,2,REGULAR,steal,,[],1642851,,,1610612766,64,41,2025-11-03T00:07:56Z,3240000,False,,,0,,K. Knueppel STEAL (1 STL),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
330,PT01M21.00S,2025-11-03T00:08:02.6Z,2,REGULAR,foul,personal,[],1641718,,,1610612766,64,41,2025-11-03T00:08:17Z,3250000,False,,,0,,K. George personal FOUL (1 PF),"[1641718, 1631217]",1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,202056.0,1.0,0.0,Diabaté,1631217.0,,,,,,,,,,,,,,,
332,PT01M08.00S,2025-11-03T00:08:35.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,6.783837056504599,43.872549019607845,1610612766,66,41,2025-11-03T00:11:32Z,3270000,False,31.0,11.0,1,left,M. Diabaté driving Layup (6 PTS) (C. Sexton 4 AST),"[1631217, 1629012]",1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,3.26,Made,,,,,6.0,,,,,,C. Sexton,1629012.0,4.0
334,PT00M57.20S,2025-11-03T00:08:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,92.06636005256242,53.92156862745098,1610612762,66,43,2025-11-03T00:08:50Z,3290000,False,20.0,22.0,1,right,K. George driving Layup (8 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,2.95,Made,,,,,8.0,,,,,,,,
335,PT00M37.00S,2025-11-03T00:09:12.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,8.360709592641262,62.00980392156863,1610612766,66,43,2025-11-03T00:17:59Z,3300000,False,-60.0,26.0,1,left,MISS T. Mann 6' driving floating Shot,[1630544],1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.54,Missed,,,,,,,,,,,,,
336,PT00M34.10S,2025-11-03T00:09:14.9Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,66,43,2025-11-03T00:17:59Z,3310000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,335.0,6.0,4.0,2.0,,,,,,,,,
337,PT00M34.10S,2025-11-03T00:09:16.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631217,5.590000152587891,50.0,1610612766,68,43,2025-11-03T00:18:04Z,3320000,False,0.0,0.0,1,left,M. Diabaté putback Layup (8 PTS),[1631217],1610612766.0,CHA,putback,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,8.0,,,,,,,,
338,PT00M32.10S,2025-11-03T00:09:27.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630544,,,1610612762,68,43,2025-11-03T00:09:57Z,3330000,False,,,0,,T. Mann loose ball personal FOUL (1 PF) (George 2 FT),"[1630544, 1641718]",1610612766.0,CHA,loose ball,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,200832.0,1.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
340,PT00M32.10S,2025-11-03T00:10:03.6Z,2,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,68,44,2025-11-03T00:10:03Z,3350000,False,,,0,,K. George Free Throw 1 of 2 (9 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
