actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
85,PT05M46.00S,2026-04-10T23:26:45.0Z,1,REGULAR,3pt,Jump Shot,[],1642883,76.42904073587385,89.2156862745098,1610612766,17,17,2026-04-10T23:26:48Z,850000,False,196.0,169.0,1,right,MISS S. James 25' 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
86,PT05M45.00S,2026-04-10T23:26:46.0Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,17,17,2026-04-10T23:26:48Z,860000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,,,
87,PT05M37.00S,2026-04-10T23:26:55.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,14.14257555847569,50.98039215686274,1610612765,17,19,2026-04-10T23:27:05Z,870000,False,-5.0,80.0,1,left,A. Thompson 8' turnaround bank Jump Shot (4 PTS),[1641709],1610612765.0,DET,turnaround bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,8.05,Made,,,,,,,,,,,,4.0,,,,,,
88,PT05M19.00S,2026-04-10T23:27:12.3Z,1,REGULAR,3pt,Jump Shot,[],1641706,89.30683311432325,94.85294117647058,1610612766,17,19,2026-04-10T23:27:17Z,880000,False,224.0,48.0,1,right,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
89,PT05M18.00S,2026-04-10T23:27:16.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,17,19,2026-04-10T23:27:16Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Right Corner 3,24+ Right,,,88.0,,,,,,,,,,,,,,,,,
91,PT05M18.00S,2026-04-10T23:27:19.2Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,17,19,2026-04-10T23:27:36Z,910000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M18.00S,2026-04-10T23:27:19.2Z,1,REGULAR,substitution,out,[],1641709,,,1610612766,17,19,2026-04-10T23:27:36Z,920000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M18.00S,2026-04-10T23:27:19.2Z,1,REGULAR,substitution,out,[],1629130,,,1610612766,17,19,2026-04-10T23:27:36Z,930000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M18.00S,2026-04-10T23:27:19.2Z,1,REGULAR,substitution,in,[],1629632,,,1610612766,17,19,2026-04-10T23:27:36Z,940000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M18.00S,2026-04-10T23:27:19.2Z,1,REGULAR,substitution,in,[],1627747,,,1610612766,17,19,2026-04-10T23:27:36Z,950000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M18.00S,2026-04-10T23:27:19.2Z,1,REGULAR,substitution,in,[],1628989,,,1610612766,17,19,2026-04-10T23:27:36Z,960000,False,,,0,,SUB in: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M05.00S,2026-04-10T23:27:56.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641706,90.09526938239159,38.970588235294116,1610612766,17,19,2026-04-10T23:28:30Z,970000,False,-55.0,41.0,1,right,MISS B. Miller 6' driving floating bank Shot,[1641706],1610612766.0,CHA,driving floating bank,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
98,PT05M03.00S,2026-04-10T23:27:58.9Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612765,17,19,2026-04-10T23:28:01Z,980000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT04M59.00S,2026-04-10T23:28:02.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,31.750985545335087,63.725490196078425,1610612765,17,19,2026-04-10T23:29:03Z,990000,False,-69.0,246.0,1,left,MISS K. Huerter 25' running 3PT,[1628989],1610612765.0,DET,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.54,Missed,,,,,,,,,,,,,,,,,,
100,PT04M57.00S,2026-04-10T23:28:04.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,17,19,2026-04-10T23:28:07Z,1000000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,,
101,PT04M53.00S,2026-04-10T23:28:13.4Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612766,17,19,2026-04-10T23:28:27Z,1010000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Bridges 2 FT),"[202699, 1628970]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101283.0,1.0,0.0,Bridges,1628970.0,,,,,,,
103,PT04M53.00S,2026-04-10T23:28:35.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628970,,,1610612766,18,19,2026-04-10T23:29:00Z,1030000,False,,,0,,M. Bridges Free Throw 1 of 2 (5 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
104,PT04M53.00S,2026-04-10T23:28:37.3Z,1,REGULAR,substitution,out,[],1642883,,,1610612766,18,19,2026-04-10T23:28:46Z,1040000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M53.00S,2026-04-10T23:28:37.3Z,1,REGULAR,substitution,in,[],1629684,,,1610612766,18,19,2026-04-10T23:28:46Z,1050000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M53.00S,2026-04-10T23:28:35.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628970,,,1610612766,18,19,2026-04-10T23:29:00Z,1060000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
107,PT04M50.00S,2026-04-10T23:28:38.4Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612766,18,19,2026-04-10T23:29:00Z,1070000,False,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,106.0,1.0,0.0,1.0,,,,,,,,,,,,,,
108,PT04M46.00S,2026-04-10T23:29:03.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,67.49342969776609,36.76470588235294,1610612766,18,19,2026-04-10T23:29:06Z,1080000,False,-66.0,253.0,1,right,MISS C. White 26' 3PT,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
109,PT04M44.00S,2026-04-10T23:29:05.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,18,19,2026-04-10T23:29:06Z,1090000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,108.0,3.0,3.0,0.0,,,,,,,,,,,,,,
110,PT04M38.00S,2026-04-10T23:29:15.5Z,1,REGULAR,2pt,Jump Shot,[],202699,13.485545335085414,30.14705882352941,1610612765,18,21,2026-04-10T23:29:19Z,1100000,False,99.0,74.0,1,left,T. Harris 12' fadeaway Jump Shot (2 PTS),[202699],1610612765.0,DET,fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,12.4,Made,,,,,,,,,,,,2.0,,,,,,
111,PT04M38.00S,2026-04-10T23:29:18.8Z,1,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612765,18,21,2026-04-10T23:29:26Z,1110000,False,,,0,,C. White shooting personal FOUL (1 PF) (Harris 1 FT),"[1629632, 202699]",1610612766.0,CHA,shooting,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,,,,,,1627961.0,1.0,0.0,Harris,202699.0,,,,,,,
113,PT04M38.00S,2026-04-10T23:29:27.5Z,1,REGULAR,substitution,out,[],1628970,,,1610612765,18,21,2026-04-10T23:30:38Z,1130000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M38.00S,2026-04-10T23:29:27.5Z,1,REGULAR,substitution,in,[],1642883,,,1610612765,18,21,2026-04-10T23:30:38Z,1140000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M38.00S,2026-04-10T23:30:09.2Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,18,21,2026-04-10T23:30:38Z,1150000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M38.00S,2026-04-10T23:30:09.2Z,1,REGULAR,substitution,in,[],1630191,,,1610612765,18,21,2026-04-10T23:30:38Z,1160000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M38.00S,2026-04-10T23:30:17.8Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,18,21,2026-04-10T23:30:43Z,1170000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,
118,PT04M38.00S,2026-04-10T23:30:34.1Z,1,REGULAR,freethrow,1 of 1,[],202699,,,1610612765,18,21,2026-04-10T23:30:34Z,1180000,False,,,0,,MISS T. Harris Free Throw 1 of 1,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
119,PT04M37.00S,2026-04-10T23:30:35.1Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,18,21,2026-04-10T23:30:39Z,1190000,False,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,118.0,1.0,0.0,1.0,,,,,,,,,,,,,,
120,PT04M37.00S,2026-04-10T23:30:39.9Z,1,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612765,18,21,2026-04-10T23:30:50Z,1200000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Stewart 2 FT),"[1641706, 1630191]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,2004.0,1.0,1.0,Stewart,1630191.0,,,,,,,
122,PT04M37.00S,2026-04-10T23:30:56.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630191,,,1610612765,18,22,2026-04-10T23:31:15Z,1220000,False,,,0,,I. Stewart Free Throw 1 of 2 (1 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
123,PT04M37.00S,2026-04-10T23:30:56.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630191,,,1610612765,18,22,2026-04-10T23:31:15Z,1230000,False,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT04M35.00S,2026-04-10T23:30:58.8Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,18,22,2026-04-10T23:31:15Z,1240000,False,,,0,,S. James REBOUND (Off:0 Def:1),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT04M12.00S,2026-04-10T23:31:38.7Z,1,REGULAR,2pt,Jump Shot,[],1629632,90.3580814717477,25.49019607843137,1610612766,18,22,2026-04-10T23:32:52Z,1250000,False,-123.0,38.0,1,right,MISS C. White 12' fadeaway Shot - blocked,"[1629632, 1642450]",1610612766.0,CHA,fadeaway,,,White,C. White,,,,,Mid-Range,8-16 Left,12.83,Missed,,,,,Jenkins,1642450.0,,,,,,,,,,,,
126,PT04M12.00S,2026-04-10T23:31:38.7Z,1,REGULAR,block,,[],1642450,,,1610612766,18,22,2026-04-10T23:31:42Z,1260000,False,,,0,,D. Jenkins BLOCK (1 BLK),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
127,PT04M12.00S,2026-04-10T23:31:38.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,18,22,2026-04-10T23:31:45Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,8-16 Left,,,125.0,,,,,,,,,,,,,,,,,
128,PT04M12.00S,2026-04-10T23:31:50.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612766,18,22,2026-04-10T23:33:11Z,1325000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,,,,,,,,,,,
129,PT04M12.00S,2026-04-10T23:32:04.7Z,1,REGULAR,substitution,out,[],202699,,,1610612765,18,22,2026-04-10T23:33:22Z,1327500,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT04M12.00S,2026-04-10T23:32:04.7Z,1,REGULAR,substitution,out,[],1642450,,,1610612765,18,22,2026-04-10T23:33:22Z,1328750,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT04M12.00S,2026-04-10T23:32:04.7Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,18,22,2026-04-10T23:33:22Z,1329375,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT04M12.00S,2026-04-10T23:32:04.7Z,1,REGULAR,substitution,in,[],1630595,,,1610612765,18,22,2026-04-10T23:33:22Z,1329687,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT04M00.00S,2026-04-10T23:32:20.5Z,1,REGULAR,turnover,lost ball,[],1630595,,,1610612765,18,22,2026-04-10T23:32:24Z,1330000,False,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 1629684]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,Williams,1629684.0,,,
134,PT04M00.00S,2026-04-10T23:32:20.5Z,1,REGULAR,steal,,[],1629684,,,1610612766,18,22,2026-04-10T23:32:22Z,1340000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT03M51.00S,2026-04-10T23:32:30.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641706,86.41590013140605,58.82352941176471,1610612766,20,22,2026-04-10T23:32:34Z,1350000,False,44.0,75.0,1,right,B. Miller 8' pullup Jump Shot (8 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,8.72,Made,,,,,,,,,,,,8.0,,,,,,
136,PT03M24.00S,2026-04-10T23:32:56.2Z,1,REGULAR,3pt,Jump Shot,[],1641842,13.354139290407357,2.696078431372549,1610612765,20,25,2026-04-10T23:32:59Z,1360000,False,237.0,73.0,1,left,R. Holland II 24' 3PT  (3 PTS) (C. LeVert 1 AST),"[1641842, 1627747]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,24.75,Made,,,,,,,,,,,,3.0,,,,C. LeVert,1627747.0,1.0
138,PT03M07.00S,2026-04-10T23:33:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642883,88.64980289093299,49.754901960784316,1610612766,20,25,2026-04-10T23:34:59Z,1380000,False,-1.0,54.0,1,right,MISS S. James driving floating Shot,[1642883],1610612766.0,CHA,driving floating,,,James,S. James,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
139,PT03M03.00S,2026-04-10T23:33:17.3Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,20,25,2026-04-10T23:33:17Z,1390000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,138.0,1.0,0.0,1.0,,,,,,,,,,,,,,
140,PT03M03.00S,2026-04-10T23:33:17.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641750,94.40999984741211,50.0,1610612766,22,25,2026-04-10T23:33:17Z,1400000,False,0.0,0.0,1,right,R. Kalkbrenner putback DUNK (2 PTS),[1641750],1610612766.0,CHA,putback,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,2.0,,,,,,
141,PT02M48.00S,2026-04-10T23:33:32.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.478975032851512,51.470588235294116,1610612765,22,25,2026-04-10T23:33:36Z,1410000,False,-7.0,121.0,1,left,MISS C. Cunningham 12' fadeaway Shot,[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,12.14,Missed,,,,,,,,,,,,,,,,,,
142,PT02M45.00S,2026-04-10T23:33:35.4Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612766,22,25,2026-04-10T23:33:35Z,1420000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT02M39.00S,2026-04-10T23:33:42.0Z,1,REGULAR,3pt,Jump Shot,[],1629632,73.80091984231275,15.441176470588236,1610612766,25,25,2026-04-10T23:35:48Z,1430000,False,-173.0,194.0,1,right,C. White 25' 3PT step back (3 PTS),[1629632],1610612766.0,CHA,step back,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.97,Made,,,,,,,,,,,,3.0,,,,,,
144,PT02M22.00S,2026-04-10T23:33:59.5Z,1,REGULAR,3pt,Jump Shot,[],1641842,25.443495400788436,15.196078431372548,1610612765,25,28,2026-04-10T23:34:02Z,1440000,False,174.0,187.0,1,left,R. Holland II 25' 3PT  (6 PTS) (C. LeVert 2 AST),"[1641842, 1627747]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,25.52,Made,,,,,,,,,,,,6.0,,,,C. LeVert,1627747.0,2.0
146,PT02M01.00S,2026-04-10T23:34:19.9Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612766,25,28,2026-04-10T23:34:24Z,1460000,False,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1628989]",1610612766.0,CHA,,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,Huerter,1628989.0,,,
147,PT02M01.00S,2026-04-10T23:34:19.9Z,1,REGULAR,steal,,[],1628989,,,1610612765,25,28,2026-04-10T23:34:22Z,1470000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
148,PT01M57.00S,2026-04-10T23:34:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,6.783837056504599,53.67647058823529,1610612765,25,28,2026-04-10T23:34:33Z,1480000,False,-18.0,11.0,1,left,MISS C. LeVert running Layup,[1627747],1610612765.0,DET,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
149,PT01M52.00S,2026-04-10T23:34:30.1Z,1,REGULAR,rebound,offensive,[],1641842,,,1610612765,25,28,2026-04-10T23:34:33Z,1490000,False,,,0,,R. Holland II REBOUND (Off:1 Def:0),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,,
150,PT01M52.00S,2026-04-10T23:34:29.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1641842,5.590000152587891,50.0,1610612765,25,30,2026-04-10T23:37:07Z,1500000,False,0.0,0.0,1,left,R. Holland II tip DUNK (8 PTS),[1641842],1610612765.0,DET,tip,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,8.0,,,,,,
151,PT01M28.00S,2026-04-10T23:34:52.9Z,1,REGULAR,turnover,bad pass,[],1641750,,,1610612766,25,30,2026-04-10T23:34:57Z,1510000,False,,,0,,R. Kalkbrenner bad pass TURNOVER (1 TO),"[1641750, 1630191]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,1.0,Stewart,1630191.0,,,
152,PT01M28.00S,2026-04-10T23:34:52.9Z,1,REGULAR,steal,,[],1630191,,,1610612765,25,30,2026-04-10T23:44:30Z,1520000,False,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
153,PT01M24.00S,2026-04-10T23:34:57.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641842,6.915243101182654,50.0,1610612765,25,32,2026-04-10T23:35:02Z,1530000,False,0.0,13.0,1,left,R. Holland II running DUNK (10 PTS) (K. Huerter 1 AST),"[1641842, 1628989]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,,,10.0,,,,K. Huerter,1628989.0,1.0
155,PT01M01.00S,2026-04-10T23:35:24.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612766,25,32,2026-04-10T23:35:33Z,1550000,False,,,0,,R. Holland II shooting personal FOUL (1 PF) (White 2 FT),"[1641842, 1629632]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,1.0,0.0,White,1629632.0,,,,,,,
157,PT01M01.00S,2026-04-10T23:35:45.4Z,1,REGULAR,freethrow,1 of 2,[],1629632,,,1610612766,26,32,2026-04-10T23:35:45Z,1570000,False,,,0,,C. White Free Throw 1 of 2 (4 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
158,PT01M01.00S,2026-04-10T23:35:47.0Z,1,REGULAR,substitution,out,[],1641750,,,1610612766,26,32,2026-04-10T23:35:54Z,1580000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M01.00S,2026-04-10T23:35:47.0Z,1,REGULAR,substitution,out,[],1641706,,,1610612766,26,32,2026-04-10T23:35:54Z,1590000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT01M01.00S,2026-04-10T23:35:47.0Z,1,REGULAR,substitution,in,[],1631217,,,1610612766,26,32,2026-04-10T23:35:54Z,1600000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M01.00S,2026-04-10T23:35:47.0Z,1,REGULAR,substitution,in,[],1642851,,,1610612766,26,32,2026-04-10T23:35:54Z,1610000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT01M01.00S,2026-04-10T23:36:01.8Z,1,REGULAR,freethrow,2 of 2,[],1629632,,,1610612766,27,32,2026-04-10T23:36:01Z,1620000,False,,,0,,C. White Free Throw 2 of 2 (5 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
163,PT00M50.60S,2026-04-10T23:36:28.8Z,1,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612765,27,32,2026-04-10T23:36:39Z,1630000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (LeVert 2 FT),"[1631217, 1627747]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,1627961.0,1.0,0.0,LeVert,1627747.0,,,,,,,
168,PT00M50.60S,2026-04-10T23:37:07.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612765,27,32,2026-04-10T23:37:07Z,1680000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M50.60S,2026-04-10T23:40:05.2Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612765,27,33,2026-04-10T23:40:05Z,1690000,False,,,0,,C. LeVert Free Throw 1 of 2 (1 PTS),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
