actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT06M23.00S,2026-03-17T23:22:38.5Z,1,REGULAR,substitution,in,[],1631323,,,1610612766,14,8,2026-03-17T23:23:01Z,840000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M23.00S,2026-03-17T23:22:38.5Z,1,REGULAR,substitution,in,[],1631170,,,1610612766,14,8,2026-03-17T23:23:01Z,850000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M05.00S,2026-03-17T23:23:08.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,91.93495400788436,4.166666666666666,1610612766,14,8,2026-03-18T00:02:58Z,860000,False,-229.0,23.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
90,PT06M02.00S,2026-03-17T23:23:10.3Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612748,14,8,2026-03-17T23:23:10Z,870000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,
91,PT05M55.00S,2026-03-17T23:23:17.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631323,6.258212877792378,49.754901960784316,1610612748,14,10,2026-03-17T23:51:23Z,880000,False,1.0,6.0,1,left,S. Fontecchio DUNK (2 PTS) (J. Jaquez Jr. 1 AST),"[1631323, 1631170]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,,,2.0,,J. Jaquez Jr.,1631170.0,1.0,,,,
93,PT05M46.00S,2026-03-17T23:23:27.1Z,1,REGULAR,3pt,Jump Shot,[],1630163,73.9323258869908,16.666666666666664,1610612766,14,10,2026-03-17T23:32:39Z,900000,False,-167.0,193.0,1,right,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
94,PT05M43.00S,2026-03-17T23:23:30.1Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,14,10,2026-03-17T23:23:31Z,910000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT05M38.00S,2026-03-17T23:23:35.1Z,1,REGULAR,turnover,lost ball,[],1631170,,,1610612748,14,10,2026-03-17T23:23:41Z,920000,False,,,0,,J. Jaquez Jr. lost ball TURNOVER (1 TO),"[1631170, 1628970]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,,,Bridges,1628970.0
96,PT05M38.00S,2026-03-17T23:23:35.1Z,1,REGULAR,steal,,[],1628970,,,1610612766,14,10,2026-03-17T23:23:36Z,930000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
97,PT05M32.00S,2026-03-17T23:23:41.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,91.5407358738502,50.0,1610612766,14,10,2026-03-17T23:23:45Z,940000,False,0.0,27.0,1,right,MISS M. Bridges running DUNK,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
98,PT05M30.00S,2026-03-17T23:23:43.1Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,14,10,2026-03-17T23:23:43Z,950000,False,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,97.0,3.0,2.0,1.0,,,,,,,,,,,,,,
99,PT05M25.00S,2026-03-17T23:23:47.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630558,7.30946123521682,44.85294117647059,1610612748,14,12,2026-03-17T23:52:30Z,960000,False,26.0,16.0,1,left,D. Mitchell running pullup Jump Shot (2 PTS) (T. Herro 1 AST),"[1630558, 1629639]",1610612748.0,MIA,running pullup,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,,,,,,2.0,,T. Herro,1629639.0,1.0,,,,
101,PT05M00.00S,2026-03-17T23:24:12.7Z,1,REGULAR,3pt,Jump Shot,[],1628970,69.33311432325887,20.098039215686274,1610612766,14,12,2026-03-17T23:24:17Z,980000,False,-150.0,236.0,1,right,MISS M. Bridges 27' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,27.92,Missed,,,,,,,,,,,,,,,,,,
102,PT04M58.00S,2026-03-17T23:24:14.7Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,14,12,2026-03-17T23:24:17Z,990000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,101.0,2.0,2.0,0.0,,,,,,,,,,,,,,
103,PT04M51.00S,2026-03-17T23:24:27.3Z,1,REGULAR,foul,personal,[],1630182,,,1610612748,14,12,2026-03-17T23:24:34Z,1000000,False,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1629639]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,,,,,,,1155.0,1.0,0.0,Herro,1629639.0,,,,,,,,,
105,PT04M51.00S,2026-03-17T23:24:34.9Z,1,REGULAR,substitution,out,[],1628970,,,1610612748,14,12,2026-03-17T23:24:47Z,1020000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M51.00S,2026-03-17T23:24:34.9Z,1,REGULAR,substitution,out,[],1630163,,,1610612748,14,12,2026-03-17T23:24:47Z,1030000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M51.00S,2026-03-17T23:24:34.9Z,1,REGULAR,substitution,in,[],1629632,,,1610612748,14,12,2026-03-17T23:24:47Z,1040000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M51.00S,2026-03-17T23:24:34.9Z,1,REGULAR,substitution,in,[],1629684,,,1610612748,14,12,2026-03-17T23:24:47Z,1050000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M41.00S,2026-03-17T23:25:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.30946123521682,51.9607843137255,1610612748,14,14,2026-03-17T23:25:25Z,1060000,False,-10.0,16.0,1,left,T. Herro cutting Layup (6 PTS) (K. Ware 1 AST),"[1629639, 1642276]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,,,,6.0,,K. Ware,1642276.0,1.0,,,,
111,PT04M41.00S,2026-03-17T23:25:08.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,14,14,2026-03-17T23:25:08Z,1080000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M41.00S,2026-03-17T23:25:08.9Z,1,REGULAR,substitution,out,[],1631217,,,1610612766,14,14,2026-03-17T23:28:01Z,1090000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M41.00S,2026-03-17T23:25:08.9Z,1,REGULAR,substitution,in,[],1641750,,,1610612766,14,14,2026-03-17T23:28:01Z,1100000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M24.00S,2026-03-17T23:28:18.5Z,1,REGULAR,3pt,Jump Shot,[],1641706,66.70499342969777,32.59803921568628,1610612766,17,14,2026-03-17T23:28:31Z,1110000,False,-87.0,260.0,1,right,B. Miller 27' 3PT  (3 PTS) (R. Kalkbrenner 1 AST),"[1641706, 1641750]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,27.46,Made,,,,,,,,,,3.0,,R. Kalkbrenner,1641750.0,1.0,,,,
116,PT04M04.00S,2026-03-17T23:28:38.3Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612748,17,14,2026-03-18T00:21:37Z,1130000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1641706]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,,,Miller,1641706.0
117,PT04M04.00S,2026-03-17T23:28:38.3Z,1,REGULAR,steal,,[],1641706,,,1610612766,17,14,2026-03-18T00:13:03Z,1140000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
118,PT03M55.00S,2026-03-17T23:28:47.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,65.91655716162943,35.78431372549019,1610612766,17,14,2026-03-17T23:28:51Z,1150000,False,-71.0,268.0,1,right,MISS C. White 27' pullup 3PT,[1629632],1610612766.0,CHA,pullup,,,White,C. White,,,,,Above the Break 3,24+ Center,27.72,Missed,,,,,,,,,,,,,,,,,,
119,PT03M51.00S,2026-03-17T23:28:51.1Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,17,14,2026-03-17T23:28:51Z,1160000,False,,,0,,K. Ware REBOUND (Off:0 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,118.0,3.0,3.0,0.0,,,,,,,,,,,,,,
120,PT03M46.00S,2026-03-17T23:28:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,12.302890932982917,46.32352941176471,1610612748,17,14,2026-03-17T23:29:02Z,1170000,False,18.0,63.0,1,left,MISS T. Herro 6' running Layup,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
121,PT03M44.00S,2026-03-17T23:28:58.5Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,17,14,2026-03-17T23:29:02Z,1180000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT03M34.00S,2026-03-17T23:29:10.5Z,1,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612766,17,14,2026-03-17T23:29:26Z,1190000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (White 2 FT),"[1631323, 1629632]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,1.0,0.0,White,1629632.0,,,,,,,,,
124,PT03M34.00S,2026-03-17T23:29:45.0Z,1,REGULAR,freethrow,1 of 2,[],1629632,,,1610612766,18,14,2026-03-17T23:29:45Z,1210000,False,,,0,,C. White Free Throw 1 of 2 (1 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
125,PT03M34.00S,2026-03-17T23:29:47.1Z,1,REGULAR,substitution,out,[],1642276,,,1610612766,18,14,2026-03-17T23:29:54Z,1220000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M34.00S,2026-03-17T23:29:47.1Z,1,REGULAR,substitution,in,[],1642352,,,1610612766,18,14,2026-03-17T23:29:54Z,1230000,False,,,0,,SUB in: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M34.00S,2026-03-17T23:30:00.7Z,1,REGULAR,freethrow,2 of 2,[],1629632,,,1610612766,19,14,2026-03-17T23:30:00Z,1240000,False,,,0,,C. White Free Throw 2 of 2 (2 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
128,PT03M24.00S,2026-03-17T23:30:12.6Z,1,REGULAR,3pt,Jump Shot,[],1642352,23.47240473061761,12.5,1610612748,19,14,2026-03-17T23:30:17Z,1250000,False,188.0,168.0,1,left,MISS K. Johnson 25' 3PT,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
129,PT03M21.00S,2026-03-17T23:30:15.6Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612766,19,14,2026-03-17T23:30:17Z,1260000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT03M13.00S,2026-03-17T23:30:26.9Z,1,REGULAR,foul,personal,['2freethrow'],1642352,,,1610612766,19,14,2026-03-17T23:30:37Z,1270000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Williams 2 FT),"[1642352, 1629684]",1610612748.0,MIA,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,1.0,0.0,Williams,1629684.0,,,,,,,,,
132,PT03M13.00S,2026-03-17T23:30:51.8Z,1,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,19,14,2026-03-17T23:30:51Z,1290000,False,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT03M13.00S,2026-03-17T23:30:51.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,19,14,2026-03-17T23:30:51Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,
134,PT03M13.00S,2026-03-17T23:30:56.2Z,1,REGULAR,substitution,out,[],1629639,,,1610612766,19,14,2026-03-17T23:31:11Z,1310000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M13.00S,2026-03-17T23:30:56.2Z,1,REGULAR,substitution,out,[],1630558,,,1610612766,19,14,2026-03-17T23:31:11Z,1320000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M13.00S,2026-03-17T23:30:56.2Z,1,REGULAR,substitution,in,[],1642857,,,1610612766,19,14,2026-03-17T23:31:11Z,1330000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M13.00S,2026-03-17T23:30:56.2Z,1,REGULAR,substitution,in,[],1626181,,,1610612766,19,14,2026-03-17T23:31:11Z,1340000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT03M13.00S,2026-03-17T23:31:14.5Z,1,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,20,14,2026-03-17T23:31:14Z,1350000,False,,,0,,G. Williams Free Throw 2 of 2 (1 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
139,PT03M03.00S,2026-03-17T23:31:23.7Z,1,REGULAR,3pt,Jump Shot,[],1631323,31.750985545335087,62.745098039215684,1610612748,20,14,2026-03-18T00:26:26Z,1360000,False,-64.0,246.0,1,left,MISS S. Fontecchio 25' step back 3PT,[1631323],1610612748.0,MIA,step back,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
140,PT03M02.00S,2026-03-17T23:31:25.6Z,1,REGULAR,rebound,offensive,[],1642352,,,1610612748,20,14,2026-03-17T23:31:25Z,1370000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,139.0,1.0,0.0,1.0,,,,,,,,,,,,,,
141,PT02M57.00S,2026-03-17T23:31:29.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642352,6.258212877792378,51.225490196078425,1610612748,20,16,2026-03-18T00:30:33Z,1380000,False,-6.0,6.0,1,left,K. Johnson driving reverse DUNK (2 PTS) (J. Jaquez Jr. 2 AST),"[1642352, 1631170]",1610612748.0,MIA,driving reverse,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,2.0,,J. Jaquez Jr.,1631170.0,2.0,,,,
143,PT02M44.00S,2026-03-17T23:31:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,86.67871222076215,54.41176470588235,1610612766,20,16,2026-03-17T23:31:45Z,1400000,False,22.0,73.0,1,right,MISS B. Miller 7' turnaround fadeaway Shot,[1641706],1610612766.0,CHA,turnaround fadeaway,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
144,PT02M42.00S,2026-03-17T23:31:44.7Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,20,16,2026-03-17T23:31:45Z,1410000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT02M32.00S,2026-03-17T23:31:55.1Z,1,REGULAR,3pt,Jump Shot,[],1642857,33.722076215505915,35.294117647058826,1610612748,20,16,2026-03-17T23:32:00Z,1420000,False,74.0,264.0,1,left,MISS K. Jakučionis 27' 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Center,27.45,Missed,,,,,,,,,,,,,,,,,,
146,PT02M27.00S,2026-03-17T23:32:00.1Z,1,REGULAR,rebound,defensive,[],1641750,,,1610612766,20,16,2026-03-17T23:32:00Z,1430000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT02M23.00S,2026-03-17T23:32:03.4Z,1,REGULAR,turnover,bad pass,[],1641750,,,1610612766,20,16,2026-03-17T23:32:08Z,1440000,False,,,0,,R. Kalkbrenner bad pass TURNOVER (1 TO),"[1641750, 1642352]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1.0,,,,,,Johnson,1642352.0
148,PT02M23.00S,2026-03-17T23:32:03.4Z,1,REGULAR,steal,,[],1642352,,,1610612748,20,16,2026-03-17T23:32:06Z,1450000,False,,,0,,K. Johnson STEAL (1 STL),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
150,PT02M22.00S,2026-03-17T23:32:12.9Z,1,REGULAR,substitution,out,[],1630182,,,1610612748,20,16,2026-03-17T23:32:17Z,1470000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M22.00S,2026-03-17T23:32:12.9Z,1,REGULAR,substitution,in,[],1642883,,,1610612748,20,16,2026-03-17T23:32:17Z,1480000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M01.00S,2026-03-17T23:32:45.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631170,17.95335085413929,22.794117647058822,1610612748,20,18,2026-03-17T23:32:57Z,1490000,False,136.0,116.0,1,left,J. Jaquez Jr. 17' fadeaway Jump Shot (2 PTS) (N. Powell 1 AST),"[1631170, 1626181]",1610612748.0,MIA,fadeaway,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Right Center,17.89,Made,,,,,,,,,,2.0,,N. Powell,1626181.0,1.0,,,,
154,PT01M41.00S,2026-03-17T23:33:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641750,91.80354796320631,44.36274509803921,1610612766,20,18,2026-03-17T23:33:07Z,1510000,False,-28.0,25.0,1,right,MISS R. Kalkbrenner alley-oop Layup,[1641750],1610612766.0,CHA,alley-oop,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
155,PT01M38.00S,2026-03-17T23:33:06.9Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,20,18,2026-03-17T23:33:06Z,1520000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,154.0,2.0,1.0,1.0,,,,,,,,,,,,,,
156,PT01M38.00S,2026-03-17T23:33:06.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641750,94.40999984741211,50.0,1610612766,22,18,2026-03-18T00:30:54Z,1530000,False,0.0,0.0,1,right,R. Kalkbrenner tip Layup (2 PTS),[1641750],1610612766.0,CHA,tip,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,2.0,,,,,,,,
157,PT01M32.00S,2026-03-17T23:33:13.2Z,1,REGULAR,3pt,Jump Shot,[],1631323,6.915243101182654,3.431372549019608,1610612748,22,21,2026-03-18T00:31:08Z,1540000,False,233.0,13.0,1,left,S. Fontecchio 3PT pullup (5 PTS) (K. Jakučionis 1 AST),"[1631323, 1642857]",1610612748.0,MIA,pullup,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.31,Made,,,,,,,,,,5.0,,K. Jakučionis,1642857.0,1.0,,,,
159,PT01M23.00S,2026-03-17T23:33:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.46057818659659,53.92156862745098,1610612766,24,21,2026-03-17T23:33:27Z,1560000,False,20.0,18.0,1,right,C. White driving Layup (4 PTS),[1629632],1610612766.0,CHA,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,,,,4.0,,,,,,,,
160,PT01M10.00S,2026-03-17T23:33:35.5Z,1,REGULAR,3pt,Jump Shot,[],1631323,17.559132720105126,4.6568627450980395,1610612748,24,21,2026-03-17T23:33:39Z,1570000,False,227.0,113.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
161,PT01M08.00S,2026-03-17T23:33:37.5Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612766,24,21,2026-03-17T23:33:39Z,1580000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT01M03.00S,2026-03-17T23:33:42.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641706,92.32917214191852,51.9607843137255,1610612766,26,21,2026-03-17T23:33:49Z,1590000,False,10.0,20.0,1,right,B. Miller running alley-oop DUNK (5 PTS) (C. White 1 AST),"[1641706, 1629632]",1610612766.0,CHA,running alley-oop,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,,5.0,,C. White,1629632.0,1.0,,,,
164,PT00M54.50S,2026-03-17T23:33:53.0Z,1,REGULAR,3pt,Jump Shot,[],1642352,7.178055190538765,2.941176470588235,1610612748,26,24,2026-03-17T23:33:57Z,1610000,False,235.0,15.0,1,left,K. Johnson 3PT  (5 PTS) (N. Powell 2 AST),"[1642352, 1626181]",1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,,,,,,5.0,,N. Powell,1626181.0,2.0,,,,
166,PT00M29.70S,2026-03-17T23:34:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,89.83245729303549,53.431372549019606,1610612766,26,24,2026-03-18T00:31:24Z,1630000,False,17.0,43.0,1,right,MISS B. Miller driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,,,,,,,,,,,,,,,,,
167,PT00M27.60S,2026-03-17T23:34:24.4Z,1,REGULAR,rebound,defensive,[],1642352,,,1610612748,26,24,2026-03-17T23:34:41Z,1640000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,166.0,2.0,1.0,1.0,,,,,,,,,,,,,,
168,PT00M13.00S,2026-03-17T23:34:43.1Z,1,REGULAR,foul,personal,[],1641706,,,1610612748,26,24,2026-03-17T23:34:52Z,1650000,False,,,0,,B. Miller personal FOUL (2 PF),"[1641706, 1626181]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,,,,,,,1155.0,2.0,0.0,Powell,1626181.0,,,,,,,,,
