actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
519,PT03M25.00S,2026-02-12T01:48:03.1Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612737,85,68,2026-02-12T01:48:03Z,5030000,False,,,0,,C. McCollum Free Throw 1 of 2 (10 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
520,PT03M25.00S,2026-02-12T01:48:06.1Z,3,REGULAR,substitution,out,[],1630163,,,1610612737,85,68,2026-02-12T01:48:22Z,5040000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT03M25.00S,2026-02-12T01:48:06.1Z,3,REGULAR,substitution,out,[],1641706,,,1610612737,85,68,2026-02-12T01:48:22Z,5050000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT03M25.00S,2026-02-12T01:48:06.1Z,3,REGULAR,substitution,out,[],1630552,,,1610612737,85,68,2026-02-12T01:48:22Z,5060000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT03M25.00S,2026-02-12T01:48:06.1Z,3,REGULAR,substitution,in,[],1630544,,,1610612737,85,68,2026-02-12T01:48:22Z,5070000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT03M25.00S,2026-02-12T01:48:06.1Z,3,REGULAR,substitution,in,[],1642851,,,1610612737,85,68,2026-02-12T01:48:22Z,5080000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT03M25.00S,2026-02-12T01:48:06.1Z,3,REGULAR,substitution,in,[],1631243,,,1610612737,85,68,2026-02-12T01:48:22Z,5090000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT03M25.00S,2026-02-12T01:48:28.9Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612737,85,69,2026-02-12T01:48:28Z,5100000,False,,,0,,C. McCollum Free Throw 2 of 2 (11 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
527,PT03M10.00S,2026-02-12T01:48:45.4Z,3,REGULAR,3pt,Jump Shot,[],1642851,31.882391590013142,40.19607843137255,1610612766,85,69,2026-02-12T01:49:56Z,5110000,False,49.0,247.0,1,left,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.2,,,,,,,,,,,,
528,PT03M10.00S,2026-02-12T01:48:45.4Z,3,REGULAR,rebound,offensive,[],1642851,,,1610612766,85,69,2026-02-12T01:49:56Z,5120000,False,,,0,,K. Knueppel REBOUND (Off:2 Def:3),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,,,,,,,527.0,5.0,3.0,2.0,,,,,,,,
529,PT03M10.00S,2026-02-12T01:48:52.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612766,85,69,2026-02-12T01:49:06Z,5130000,False,,,0,,J. Landale shooting personal FOUL (3 PF) (Knueppel 2 FT),"[1629111, 1642851]",1610612737.0,ATL,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Knueppel,1642851.0,,,,,,,,,,,,,,,
531,PT03M10.00S,2026-02-12T01:49:17.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642851,,,1610612766,86,69,2026-02-12T01:49:17Z,5150000,False,,,0,,K. Knueppel Free Throw 1 of 2 (15 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
532,PT03M10.00S,2026-02-12T01:49:29.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642851,,,1610612766,87,69,2026-02-12T01:49:29Z,5160000,False,,,0,,K. Knueppel Free Throw 2 of 2 (16 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
533,PT03M01.00S,2026-02-12T01:49:40.5Z,3,REGULAR,3pt,Jump Shot,[],1629638,78.66294349540078,9.803921568627452,1610612737,87,69,2026-02-12T01:49:45Z,5170000,False,-201.0,148.0,1,right,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.97,,,,,,,,,,,,
534,PT02M57.00S,2026-02-12T01:49:43.4Z,3,REGULAR,rebound,defensive,[],1641790,,,1610612766,87,69,2026-02-12T01:49:43Z,5180000,False,,,0,,P. Hall REBOUND (Off:3 Def:6),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,533.0,9.0,6.0,3.0,,,,,,,,
535,PT02M51.00S,2026-02-12T01:49:52.2Z,3,REGULAR,turnover,out-of-bounds,[],1641790,,,1610612766,87,69,2026-02-12T01:50:00Z,5190000,False,,,0,,P. Hall bad pass out-of-bounds TURNOVER (1 TO),[1641790],1610612766.0,CHA,bad pass,,,Hall,P. Hall,,,,,Mid-Range,8-16 Right,203591.0,,,,,,,,,,,,,,,1.0,,,,
536,PT02M51.00S,2026-02-12T01:50:04.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,87,69,2026-02-12T01:50:04Z,5200000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT02M51.00S,2026-02-12T01:50:05.9Z,3,REGULAR,substitution,out,[],1630182,,,1610612737,87,69,2026-02-12T01:52:59Z,5210000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT02M51.00S,2026-02-12T01:50:05.9Z,3,REGULAR,substitution,in,[],1642275,,,1610612737,87,69,2026-02-12T01:52:59Z,5220000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT02M32.00S,2026-02-12T01:53:16.6Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612737,87,69,2026-02-12T01:53:20Z,5230000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 1642851]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,,,Knueppel,1642851.0
540,PT02M32.00S,2026-02-12T01:53:16.6Z,3,REGULAR,steal,,[],1642851,,,1610612766,87,69,2026-02-12T01:53:18Z,5240000,False,,,0,,K. Knueppel STEAL (2 STL),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
541,PT02M17.00S,2026-02-12T01:53:30.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642883,24.917871222076215,14.950980392156863,1610612766,87,69,2026-02-12T01:53:36Z,5250000,False,175.0,182.0,1,left,MISS S. James 25' 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.24,,,,,,,,,,,,
542,PT02M15.00S,2026-02-12T01:53:32.9Z,3,REGULAR,rebound,offensive,[],1641790,,,1610612766,87,69,2026-02-12T01:53:36Z,5260000,False,,,0,,P. Hall REBOUND (Off:4 Def:6),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,541.0,10.0,6.0,4.0,,,,,,,,
543,PT02M14.00S,2026-02-12T01:53:34.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641790,8.229303547963205,51.470588235294116,1610612766,87,69,2026-02-12T01:59:10Z,5270000,False,-7.0,25.0,1,left,MISS P. Hall putback Layup,[1641790],1610612766.0,CHA,putback,,,Hall,P. Hall,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.6,,,,,,,,,,,,
544,PT02M14.00S,2026-02-12T01:53:34.9Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,87,69,2026-02-12T01:53:38Z,5280000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,543.0,1.0,1.0,0.0,,,,,,,,
546,PT01M55.00S,2026-02-12T01:54:11.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,86.41590013140605,43.872549019607845,1610612737,87,71,2026-02-12T01:54:15Z,5300000,False,-31.0,75.0,1,right,C. McCollum 8' driving floating Jump Shot (13 PTS),[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,13.0,8.12,,,,,,,,,,,,
547,PT01M35.00S,2026-02-12T01:54:31.2Z,3,REGULAR,3pt,Jump Shot,[],1630544,6.389618922470433,3.9215686274509802,1610612766,87,71,2026-02-12T01:54:35Z,5310000,False,230.0,8.0,1,left,MISS T. Mann 3PT,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.05,,,,,,,,,,,,
548,PT01M32.00S,2026-02-12T01:54:33.6Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,87,71,2026-02-12T01:54:33Z,5320000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,,,,547.0,2.0,2.0,0.0,,,,,,,,
549,PT01M25.00S,2026-02-12T01:54:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,89.83245729303549,41.42156862745098,1610612737,87,71,2026-02-12T01:54:45Z,5330000,False,-43.0,43.0,1,right,MISS N. Alexander-Walker 6' driving Layup,[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.08,,,,,,,,,,,,
551,PT01M22.00S,2026-02-12T01:54:44.3Z,3,REGULAR,rebound,defensive,[],1642851,,,1610612766,87,71,2026-02-12T01:54:45Z,5350000,False,,,0,,K. Knueppel REBOUND (Off:2 Def:4),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,549.0,6.0,4.0,2.0,,,,,,,,
552,PT01M16.00S,2026-02-12T01:54:49.8Z,3,REGULAR,2pt,Jump Shot,[],1630544,8.492115637319317,20.588235294117645,1610612766,89,71,2026-02-12T01:54:54Z,5360000,False,147.0,27.0,1,left,T. Mann 14' pullup Jump Shot (5 PTS) (K. Knueppel 4 AST),"[1630544, 1642851]",1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,Made,5.0,14.96,,,,,K. Knueppel,1642851.0,4.0,,,,,
554,PT00M55.30S,2026-02-12T01:55:11.0Z,3,REGULAR,3pt,Jump Shot,[],1629638,70.12155059132719,76.7156862745098,1610612737,89,71,2026-02-12T01:55:16Z,5380000,False,134.0,228.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.46,,,,,,,,,,,,
555,PT00M52.90S,2026-02-12T01:55:13.4Z,3,REGULAR,rebound,offensive,[],203468,,,1610612737,89,71,2026-02-12T01:55:16Z,5390000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,554.0,2.0,1.0,1.0,,,,,,,,
556,PT00M51.30S,2026-02-12T01:55:17.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629111,90.3580814717477,21.813725490196077,1610612737,89,73,2026-02-12T01:55:20Z,5400000,False,-141.0,38.0,1,right,J. Landale 14' Jump Shot (4 PTS) (C. McCollum 5 AST),"[1629111, 203468]",1610612737.0,ATL,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,,,,,,Made,4.0,14.6,,,,,C. McCollum,203468.0,5.0,,,,,
559,PT00M24.70S,2026-02-12T01:55:44.6Z,3,REGULAR,3pt,Jump Shot,[],1642851,28.597240473061763,77.45098039215686,1610612766,89,73,2026-02-12T01:55:48Z,5430000,False,-137.0,216.0,1,left,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.62,,,,,,,,,,,,
560,PT00M24.70S,2026-02-12T01:55:44.6Z,3,REGULAR,rebound,defensive,[],203468,,,1610612737,89,73,2026-02-12T01:55:48Z,5440000,False,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,559.0,3.0,2.0,1.0,,,,,,,,
561,PT00M24.70S,2026-02-12T01:55:47.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,92.46057818659659,50.73529411764706,1610612737,89,75,2026-02-12T01:55:52Z,5450000,False,4.0,18.0,1,right,C. McCollum running Layup (15 PTS),[203468],1610612737.0,ATL,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,1.88,,,,,,,,,,,,
562,PT00M00.00S,2026-02-12T01:56:17.4Z,3,REGULAR,2pt,Jump Shot,[],1630544,20.05584756898817,31.127450980392158,1610612766,89,75,2026-02-12T01:56:22Z,5460000,False,94.0,136.0,1,left,MISS T. Mann 16' driving floating Shot,[1630544],1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,16.56,,,,,,,,,,,,
563,PT00M00.00S,2026-02-12T01:56:19.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,89,75,2026-02-12T01:56:19Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,562.0,,,,,,,,,,,
564,PT00M00.00S,2026-02-12T01:56:21.8Z,3,REGULAR,period,end,[],0,,,1610612766,89,75,2026-02-12T01:56:21Z,5480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2026-02-12T01:56:24.8Z,4,REGULAR,substitution,out,['startperiod'],1642883,,,1610612766,89,75,2026-02-12T01:59:07Z,5490000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2026-02-12T01:56:24.8Z,4,REGULAR,substitution,out,['startperiod'],1641790,,,1610612766,89,75,2026-02-12T01:59:07Z,5500000,False,,,0,,SUB out: P. Hall,[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2026-02-12T01:56:24.8Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,89,75,2026-02-12T01:59:07Z,5510000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2026-02-12T01:56:24.8Z,4,REGULAR,substitution,in,['startperiod'],1641750,,,1610612766,89,75,2026-02-12T01:59:07Z,5520000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2026-02-12T01:59:03.6Z,4,REGULAR,period,start,[],0,,,1610612737,89,75,2026-02-12T01:59:07Z,5530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT11M51.00S,2026-02-12T01:59:11.7Z,4,REGULAR,2pt,Jump Shot,[],1629638,82.86793692509855,76.7156862745098,1610612737,89,75,2026-02-12T01:59:16Z,5540000,False,134.0,109.0,1,right,MISS N. Alexander-Walker 17' pullup Shot,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,17.21,,,,,,,,,,,,
571,PT11M46.00S,2026-02-12T01:59:16.7Z,4,REGULAR,rebound,offensive,[],1631243,,,1610612737,89,75,2026-02-12T01:59:16Z,5550000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Right Center,,,,,,,,,570.0,2.0,1.0,1.0,,,,,,,,
572,PT11M45.00S,2026-02-12T01:59:17.4Z,4,REGULAR,turnover,bad pass,[],1631243,,,1610612737,89,75,2026-02-12T01:59:20Z,5560000,False,,,0,,M. Gueye bad pass TURNOVER (1 TO),"[1631243, 1641750]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Kalkbrenner,1641750.0
573,PT11M45.00S,2026-02-12T01:59:17.4Z,4,REGULAR,steal,,[],1641750,,,1610612766,89,75,2026-02-12T01:59:19Z,5570000,False,,,0,,R. Kalkbrenner STEAL (2 STL),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
574,PT11M37.00S,2026-02-12T01:59:25.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641750,5.732588699080158,48.28431372549019,1610612766,91,75,2026-02-12T01:59:29Z,5580000,False,9.0,1.0,1,left,R. Kalkbrenner alley-oop DUNK (4 PTS) (L. Ball 6 AST),"[1641750, 1630163]",1610612766.0,CHA,alley-oop,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.87,,,,,L. Ball,1630163.0,6.0,,,,,
576,PT11M25.00S,2026-02-12T01:59:40.9Z,4,REGULAR,foul,personal,['2freethrow'],1641750,,,1610612737,91,75,2026-02-12T01:59:51Z,5600000,False,,,0,,R. Kalkbrenner shooting personal FOUL (4 PF) (Kispert 2 FT),"[1641750, 1630557]",1610612766.0,CHA,shooting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,2003.0,4.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
578,PT11M25.00S,2026-02-12T02:00:04.9Z,4,REGULAR,freethrow,1 of 2,[],1630557,,,1610612737,91,76,2026-02-12T02:00:04Z,5620000,False,,,0,,C. Kispert Free Throw 1 of 2 (1 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
579,PT11M25.00S,2026-02-12T02:00:20.9Z,4,REGULAR,freethrow,2 of 2,[],1630557,,,1610612737,91,77,2026-02-12T02:00:20Z,5630000,False,,,0,,C. Kispert Free Throw 2 of 2 (2 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
580,PT11M08.00S,2026-02-12T02:00:38.0Z,4,REGULAR,2pt,Jump Shot,[],1642851,7.440867279894875,21.813725490196077,1610612766,91,77,2026-02-12T02:00:42Z,5640000,False,141.0,17.0,1,left,MISS K. Knueppel 14' pullup Shot,[1642851],1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Mid-Range,8-16 Right,,,,,,Missed,,14.2,,,,,,,,,,,,
581,PT11M06.00S,2026-02-12T02:00:40.0Z,4,REGULAR,rebound,defensive,[],203468,,,1610612737,91,77,2026-02-12T02:00:42Z,5650000,False,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,,,580.0,4.0,3.0,1.0,,,,,,,,
582,PT11M04.00S,2026-02-12T02:00:57.8Z,4,REGULAR,foul,personal,[],1642851,,,1610612737,91,77,2026-02-12T02:01:17Z,5660000,False,,,0,,K. Knueppel personal FOUL (2 PF),"[1642851, 1629111]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,8-16 Left,1193.0,2.0,0.0,Landale,1629111.0,,,,,,,,,,,,,,,
584,PT10M49.00S,2026-02-12T02:01:21.2Z,4,REGULAR,3pt,Jump Shot,[],1631243,88.25558475689881,95.34313725490196,1610612737,91,80,2026-02-12T02:01:25Z,5680000,False,227.0,58.0,1,right,M. Gueye 3PT  (3 PTS) (N. Alexander-Walker 3 AST),"[1631243, 1629638]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.4,,,,,N. Alexander-Walker,1629638.0,3.0,,,,,
586,PT10M37.00S,2026-02-12T02:01:31.9Z,4,REGULAR,2pt,Jump Shot,[],1630163,19.66162943495401,32.1078431372549,1610612766,91,80,2026-02-12T02:01:35Z,5700000,False,89.0,132.0,1,left,MISS L. Ball 15' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,,,,Missed,,15.97,,,,,,,,,,,,
587,PT10M35.00S,2026-02-12T02:01:33.9Z,4,REGULAR,rebound,defensive,[],1631243,,,1610612737,91,80,2026-02-12T02:04:32Z,5710000,False,,,0,,M. Gueye REBOUND (Off:1 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Right,,,,,,,,,586.0,3.0,2.0,1.0,,,,,,,,
588,PT10M25.00S,2026-02-12T02:01:44.0Z,4,REGULAR,2pt,Jump Shot,[],203468,76.95466491458606,30.637254901960787,1610612737,91,82,2026-02-12T02:01:49Z,5720000,False,-97.0,164.0,1,right,C. McCollum 19' pullup Jump Shot (17 PTS),[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,Made,17.0,19.05,,,,,,,,,,,,
589,PT10M24.00S,2026-02-12T02:01:55.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,91,82,2026-02-12T02:01:55Z,5730000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M13.00S,2026-02-12T02:04:57.4Z,4,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612766,91,82,2026-02-12T02:05:14Z,5740000,False,,,0,,J. Landale shooting personal FOUL (4 PF) (Salaün 2 FT),"[1629111, 1642275]",1610612737.0,ATL,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,203591.0,4.0,0.0,Salaün,1642275.0,,,,,,,,,,,,,,,
592,PT10M13.00S,2026-02-12T02:05:21.9Z,4,REGULAR,freethrow,1 of 2,[],1642275,,,1610612766,92,82,2026-02-12T02:05:21Z,5760000,False,,,0,,T. Salaün Free Throw 1 of 2 (2 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
593,PT10M13.00S,2026-02-12T02:05:35.7Z,4,REGULAR,freethrow,2 of 2,[],1642275,,,1610612766,93,82,2026-02-12T02:05:35Z,5770000,False,,,0,,T. Salaün Free Throw 2 of 2 (3 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
594,PT09M58.00S,2026-02-12T02:05:52.0Z,4,REGULAR,3pt,Jump Shot,[],203468,71.43561103810775,78.18627450980392,1610612737,93,82,2026-02-12T02:05:57Z,5780000,False,141.0,216.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.79,,,,,,,,,,,,
595,PT09M58.00S,2026-02-12T02:05:52.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,93,82,2026-02-12T02:05:57Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,594.0,,,,,,,,,,,
596,PT09M58.00S,2026-02-12T02:05:57.4Z,4,REGULAR,foul,personal,[],1642851,,,1610612737,93,82,2026-02-12T02:06:09Z,5800000,False,,,0,,K. Knueppel loose ball personal FOUL (3 PF),"[1642851, 1629111]",1610612766.0,CHA,loose ball,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,203591.0,3.0,0.0,Landale,1629111.0,,,,,,,,,,,,,,,
598,PT09M54.00S,2026-02-12T02:06:25.9Z,4,REGULAR,foul,personal,[],1642851,,,1610612737,93,82,2026-02-12T02:06:33Z,5820000,False,,,0,,K. Knueppel personal FOUL (4 PF),"[1642851, 1630557]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,16-24 Center,203591.0,4.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
600,PT09M54.00S,2026-02-12T02:06:35.1Z,4,REGULAR,substitution,out,[],1642851,,,1610612737,93,82,2026-02-12T02:06:43Z,5840000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT09M54.00S,2026-02-12T02:06:35.1Z,4,REGULAR,substitution,out,[],1642275,,,1610612737,93,82,2026-02-12T02:06:43Z,5850000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT09M54.00S,2026-02-12T02:06:35.1Z,4,REGULAR,substitution,in,[],1629684,,,1610612737,93,82,2026-02-12T02:06:43Z,5860000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT09M54.00S,2026-02-12T02:06:35.1Z,4,REGULAR,substitution,in,[],1641706,,,1610612737,93,82,2026-02-12T02:06:43Z,5870000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
