actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
465,PT02M43.00S,2022-04-03T23:42:50.1Z,3,REGULAR,substitution,out,[],1629628,,,1610612752,60,90,2022-04-03T23:42:55Z,4510000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,
466,PT02M43.00S,2022-04-03T23:42:50.1Z,3,REGULAR,substitution,in,[],1629656,,,1610612752,60,90,2022-04-03T23:42:55Z,4520000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
467,PT02M43.00S,2022-04-03T23:43:12.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202692,,,1610612752,60,91,2022-04-03T23:43:12Z,4530000,,,0,,A. Burks Free Throw 2 of 2 (19 PTS),[202692],1610612752.0,NYK,,Burks,A. Burks,,,Made,,,,,19.0,,,,,,,,,,,,,
468,PT02M25.00S,2022-04-03T23:43:36.9Z,3,REGULAR,turnover,out-of-bounds,[],201577,,,1610612753,60,91,2022-04-03T23:43:46Z,4540000,,,0,,R. Lopez lost ball out-of-bounds TURNOVER (1 TO),[201577],1610612753.0,ORL,204059.0,Lopez,R. Lopez,lost ball,,,,,,,,,,,,,,,,,1.0,,,
469,PT02M03.00S,2022-04-03T23:44:21.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,15.850854139290407,53.18627450980392,1610612752,60,91,2022-04-03T23:45:42Z,4550000,-16.0,96.0,1,left,MISS I. Quickley 9' driving bank Shot,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,driving bank,9.78,Missed,,,,,,,,,,,,,,,,,,
470,PT02M00.00S,2022-04-03T23:44:24.4Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612752,60,91,2022-04-03T23:44:27Z,4560000,,,0,,Q. Grimes REBOUND (Off:1 Def:2),[1629656],1610612752.0,NYK,,Grimes,Q. Grimes,,,,469.0,3.0,2.0,1.0,,,,,,,,,,,,,,
471,PT01M57.00S,2022-04-03T23:44:27.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630167,32.40801576872536,32.35294117647059,1610612752,60,94,2022-04-03T23:44:32Z,4570000,88.0,252.0,1,left,O. Toppin 26' 3PT  (20 PTS) (Q. Grimes 1 AST),"[1630167, 1629656]",1610612752.0,NYK,,Toppin,O. Toppin,,26.71,Made,,,,,20.0,,,,,,,Q. Grimes,1629656.0,1.0,,,,
473,PT01M31.00S,2022-04-03T23:44:54.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201577,89.70105124835742,39.21568627450981,1610612753,60,94,2022-04-03T23:44:59Z,4590000,-54.0,44.0,1,right,MISS R. Lopez 6' turnaround Hook,[201577],1610612753.0,ORL,,Lopez,R. Lopez,turnaround,6.98,Missed,,,,,,,,,,,,,,,,,,
474,PT01M28.00S,2022-04-03T23:44:57.0Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,60,94,2022-04-03T23:44:59Z,4600000,,,0,,A. Burks REBOUND (Off:0 Def:6),[202692],1610612752.0,NYK,,Burks,A. Burks,,,,473.0,6.0,6.0,0.0,,,,,,,,,,,,,,
475,PT01M14.00S,2022-04-03T23:45:11.3Z,3,REGULAR,3pt,Jump Shot,[],1630167,17.559132720105126,93.38235294117648,1610612752,60,94,2022-04-03T23:45:15Z,4610000,-217.0,113.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,24.44,Missed,,,,,,,,,,,,,,,,,,
476,PT01M09.00S,2022-04-03T23:45:16.3Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,60,94,2022-04-03T23:45:15Z,4620000,,,0,,M. Wagner REBOUND (Off:2 Def:2),[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,,475.0,4.0,2.0,2.0,,,,,,,,,,,,,,
477,PT00M58.40S,2022-04-03T23:45:26.5Z,3,REGULAR,3pt,Jump Shot,[],1629649,66.44218134034165,47.05882352941176,1610612753,60,94,2022-04-03T23:45:32Z,4630000,-15.0,263.0,1,right,MISS I. Brazdeikis 26' 3PT,[1629649],1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,,26.33,Missed,,,,,,,,,,,,,,,,,,
478,PT00M56.10S,2022-04-03T23:45:28.8Z,3,REGULAR,rebound,offensive,[],1629649,,,1610612753,60,94,2022-04-03T23:45:32Z,4640000,,,0,,I. Brazdeikis REBOUND (Off:1 Def:3),[1629649],1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,,,,477.0,4.0,3.0,1.0,,,,,,,,,,,,,,
479,PT00M54.30S,2022-04-03T23:45:31.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,68.41327201051249,68.13725490196079,1610612753,60,94,2022-04-03T23:45:36Z,4650000,91.0,244.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,26.07,Missed,,,,,,,,,,,,,,,,,,
480,PT00M51.20S,2022-04-03T23:45:34.7Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,60,94,2022-04-03T23:45:36Z,4660000,,,0,,A. Burks REBOUND (Off:0 Def:7),[202692],1610612752.0,NYK,,Burks,A. Burks,,,,479.0,7.0,7.0,0.0,,,,,,,,,,,,,,
481,PT00M33.70S,2022-04-03T23:45:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.835085413929041,58.08823529411765,1610612752,60,94,2022-04-03T23:45:58Z,4670000,-40.0,21.0,1,left,MISS O. Toppin cutting Layup,[1630167],1610612752.0,NYK,,Toppin,O. Toppin,cutting,4.56,Missed,,,,,,,,,,,,,,,,,,
482,PT00M31.00S,2022-04-03T23:45:54.8Z,3,REGULAR,rebound,defensive,[],1628365,,,1610612753,60,94,2022-04-03T23:45:54Z,4680000,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,Fultz,M. Fultz,,,,481.0,3.0,3.0,0.0,,,,,,,,,,,,,,
483,PT00M29.10S,2022-04-03T23:45:58.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629021,92.9862023653088,49.26470588235294,1610612753,62,94,2022-04-03T23:46:05Z,4690000,-4.0,13.0,1,right,M. Wagner running DUNK (15 PTS) (M. Fultz 6 AST),"[1629021, 1628365]",1610612753.0,ORL,,Wagner,M. Wagner,running,1.39,Made,,,,,15.0,,,,,,,M. Fultz,1628365.0,6.0,,,,
485,PT00M07.80S,2022-04-03T23:46:21.0Z,3,REGULAR,3pt,Jump Shot,[],1630167,5.863994743758213,95.58823529411765,1610612752,62,94,2022-04-03T23:48:02Z,4710000,-228.0,3.0,1,left,MISS O. Toppin step back 3PT,[1630167],1610612752.0,NYK,,Toppin,O. Toppin,step back,22.79,Missed,,,,,,,,,,,,,,,,,,
486,PT00M05.70S,2022-04-03T23:46:23.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,62,94,2022-04-03T23:46:26Z,4720000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,485.0,,,,,,,,,,,,,,,,,
487,PT00M05.70S,2022-04-03T23:46:28.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,62,94,2022-04-03T23:46:28Z,4730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M00.00S,2022-04-03T23:46:40.2Z,3,REGULAR,3pt,Jump Shot,[],203082,68.54467805519053,19.852941176470587,1610612753,62,94,2022-04-03T23:46:54Z,4740000,-151.0,243.0,1,right,MISS T. Ross 28' 3PT,[203082],1610612753.0,ORL,,Ross,T. Ross,,28.61,Missed,,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2022-04-03T23:46:40.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,62,94,2022-04-03T23:46:54Z,4750000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,488.0,,,,,,,,,,,,,,,,,
490,PT00M00.00S,2022-04-03T23:46:45.4Z,3,REGULAR,period,end,[],0,,,1610612753,62,94,2022-04-03T23:46:45Z,4760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-04-03T23:48:49.4Z,4,REGULAR,substitution,out,['startperiod'],1629649,,,1610612753,62,94,2022-04-03T23:49:18Z,4770000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-04-03T23:48:49.4Z,4,REGULAR,substitution,out,['startperiod'],201577,,,1610612753,62,94,2022-04-03T23:49:18Z,4780000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-04-03T23:48:49.4Z,4,REGULAR,substitution,out,['startperiod'],202692,,,1610612753,62,94,2022-04-03T23:49:18Z,4790000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-04-03T23:48:49.4Z,4,REGULAR,substitution,in,['startperiod'],1628964,,,1610612753,62,94,2022-04-03T23:49:18Z,4800000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-04-03T23:48:49.4Z,4,REGULAR,substitution,in,['startperiod'],1629962,,,1610612753,62,94,2022-04-03T23:49:18Z,4810000,,,0,,SUB in: D. Cannady,[1629962],1610612753.0,ORL,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-04-03T23:48:49.4Z,4,REGULAR,substitution,in,['startperiod'],1630540,,,1610612753,62,94,2022-04-03T23:49:18Z,4820000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-04-03T23:49:32.9Z,4,REGULAR,period,start,[],0,,,1610612753,62,94,2022-04-03T23:49:32Z,4830000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M44.00S,2022-04-03T23:49:48.2Z,4,REGULAR,turnover,lost ball,[],1628365,,,1610612753,62,94,2022-04-03T23:49:56Z,4840000,,,0,,M. Fultz lost ball TURNOVER (2 TO),"[1628365, 1630579]",1610612753.0,ORL,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,2.0,Sims,1630579.0,
499,PT11M44.00S,2022-04-03T23:49:48.2Z,4,REGULAR,steal,,[],1630579,,,1610612752,62,94,2022-04-03T23:49:50Z,4850000,,,0,,J. Sims STEAL (1 STL),[1630579],1610612752.0,NYK,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,
500,PT11M39.00S,2022-04-03T23:49:53.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629656,19.92444152431012,9.068627450980392,1610612752,62,94,2022-04-03T23:50:02Z,4860000,205.0,135.0,1,left,MISS Q. Grimes 24' running 3PT,[1629656],1610612752.0,NYK,,Grimes,Q. Grimes,running,24.51,Missed,,,,,,,,,,,,,,,,,,
501,PT11M38.00S,2022-04-03T23:49:54.1Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,62,94,2022-04-03T23:50:22Z,4870000,,,0,,J. Sims REBOUND (Off:3 Def:2),[1630579],1610612752.0,NYK,,Sims,J. Sims,,,,500.0,5.0,2.0,3.0,,,,,,,,,,,,,,
502,PT11M38.00S,2022-04-03T23:50:00.7Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630579,5.590000152587891,50.0,1610612752,62,96,2022-04-03T23:50:39Z,4880000,0.0,0.0,1,left,J. Sims tip DUNK (2 PTS),[1630579],1610612752.0,NYK,,Sims,J. Sims,tip,0.0,Made,,,,,2.0,,,,,,,,,,,,,
503,PT11M23.00S,2022-04-03T23:50:09.8Z,4,REGULAR,2pt,Jump Shot,[],1628365,85.75886990801577,76.7156862745098,1610612753,64,96,2022-04-03T23:50:16Z,4890000,134.0,81.0,1,right,M. Fultz 15' pullup Jump Shot (7 PTS),[1628365],1610612753.0,ORL,,Fultz,M. Fultz,pullup,15.64,Made,,,,,7.0,,,,,,,,,,,,,
504,PT11M02.00S,2022-04-03T23:50:30.0Z,4,REGULAR,3pt,Jump Shot,[],1630167,5.732588699080158,95.58823529411765,1610612752,64,96,2022-04-03T23:50:34Z,4900000,-228.0,1.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,22.79,Missed,,,,,,,,,,,,,,,,,,
505,PT10M59.00S,2022-04-03T23:50:33.0Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,64,96,2022-04-03T23:50:34Z,4910000,,,0,,M. Wagner REBOUND (Off:2 Def:3),[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,,504.0,5.0,3.0,2.0,,,,,,,,,,,,,,
506,PT10M57.00S,2022-04-03T23:50:37.8Z,4,REGULAR,turnover,out-of-bounds,[],1629021,,,1610612753,64,96,2022-04-03T23:50:49Z,4920000,,,0,,M. Wagner lost ball out-of-bounds TURNOVER (1 TO),[1629021],1610612753.0,ORL,202007.0,Wagner,M. Wagner,lost ball,,,,,,,,,,,,,,,,,1.0,,,
507,PT10M46.00S,2022-04-03T23:50:53.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,26.49474375821288,16.911764705882355,1610612752,64,96,2022-04-03T23:50:59Z,4930000,165.0,197.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,pullup,25.69,Missed,,,,,,,,,,,,,,,,,,
508,PT10M42.00S,2022-04-03T23:50:56.7Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612752,64,96,2022-04-03T23:50:56Z,4940000,,,0,,I. Quickley REBOUND (Off:1 Def:7),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,507.0,8.0,7.0,1.0,,,,,,,,,,,,,,
509,PT10M39.00S,2022-04-03T23:51:00.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630540,32.14520367936925,58.57843137254902,1610612752,64,99,2022-04-03T23:51:05Z,4950000,-43.0,250.0,1,left,M. McBride 25' 3PT  (3 PTS) (Q. Grimes 2 AST),"[1630540, 1629656]",1610612752.0,NYK,,McBride,M. McBride,,25.34,Made,,,,,3.0,,,,,,,Q. Grimes,1629656.0,2.0,,,,
511,PT10M19.00S,2022-04-03T23:51:19.5Z,4,REGULAR,3pt,Jump Shot,[],1628964,66.3107752956636,41.911764705882355,1610612753,67,99,2022-04-03T23:51:26Z,4970000,-40.0,264.0,1,right,M. Bamba 26' 3PT  (5 PTS) (D. Cannady 2 AST),"[1628964, 1629962]",1610612753.0,ORL,,Bamba,M. Bamba,,26.73,Made,,,,,5.0,,,,,,,D. Cannady,1629962.0,2.0,,,,
513,PT10M01.00S,2022-04-03T23:51:38.3Z,4,REGULAR,2pt,Jump Shot,[],1630193,16.770696452036795,31.372549019607842,1610612752,67,99,2022-04-03T23:53:13Z,4990000,93.0,105.0,1,left,MISS I. Quickley 14' pullup Shot,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,pullup,14.04,Missed,,,,,,,,,,,,,,,,,,
514,PT10M01.00S,2022-04-03T23:51:38.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,67,99,2022-04-03T23:51:46Z,5000000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,513.0,,,,,,,,,,,,,,,,,
515,PT10M01.00S,2022-04-03T23:51:45.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,67,99,2022-04-03T23:51:45Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M01.00S,2022-04-03T23:51:47.1Z,4,REGULAR,substitution,out,[],1630167,,,1610612753,67,99,2022-04-03T23:51:54Z,5020000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,
517,PT10M01.00S,2022-04-03T23:51:47.1Z,4,REGULAR,substitution,in,[],201959,,,1610612753,67,99,2022-04-03T23:51:54Z,5030000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,
518,PT09M53.00S,2022-04-03T23:52:04.9Z,4,REGULAR,foul,personal,[],1630540,,,1610612753,67,99,2022-04-03T23:52:11Z,5040000,,,0,,M. McBride personal FOUL (2 PF),"[1630540, 1628365]",1610612752.0,NYK,204059.0,McBride,M. McBride,,,,,,,,,2.0,0.0,Fultz,1628365.0,,,,,,,,,
520,PT09M43.00S,2022-04-03T23:52:26.7Z,4,REGULAR,3pt,Jump Shot,[],203082,63.288436268068324,81.37254901960785,1610612753,67,99,2022-04-03T23:52:33Z,5060000,157.0,293.0,1,right,MISS T. Ross 33' pullup 3PT,[203082],1610612753.0,ORL,,Ross,T. Ross,pullup,33.2,Missed,,,,,,,,,,,,,,,,,,
521,PT09M42.00S,2022-04-03T23:52:27.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,67,99,2022-04-03T23:52:33Z,5070000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,520.0,,,,,,,,,,,,,,,,,
522,PT09M42.00S,2022-04-03T23:52:34.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,67,99,2022-04-03T23:52:34Z,5080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M29.00S,2022-04-03T23:52:52.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.521024967148489,49.26470588235294,1610612752,67,101,2022-04-03T23:52:59Z,5090000,4.0,9.0,1,left,J. Sims alley-oop DUNK (4 PTS) (I. Quickley 10 AST),"[1630579, 1630193]",1610612752.0,NYK,,Sims,J. Sims,alley-oop,0.95,Made,,,,,4.0,,,,,,,I. Quickley,1630193.0,10.0,,,,
525,PT09M29.00S,2022-04-03T23:53:05.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,67,101,2022-04-03T23:53:05Z,5110000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M17.00S,2022-04-03T23:55:59.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,93.24901445466492,48.77450980392157,1610612753,69,101,2022-04-03T23:56:33Z,5120000,-6.0,11.0,1,right,M. Wagner driving DUNK (17 PTS) (T. Ross 1 AST),"[1629021, 203082]",1610612753.0,ORL,,Wagner,M. Wagner,driving,1.26,Made,,,,,17.0,,,,,,,T. Ross,203082.0,1.0,,,,
528,PT08M54.00S,2022-04-03T23:56:21.2Z,4,REGULAR,3pt,Jump Shot,[],1629656,28.33442838370565,78.92156862745098,1610612752,69,101,2022-04-03T23:56:25Z,5140000,-145.0,214.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,Grimes,Q. Grimes,,25.81,Missed,,,,,,,,,,,,,,,,,,
529,PT08M51.00S,2022-04-03T23:56:24.2Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,69,101,2022-04-03T23:56:25Z,5150000,,,0,,M. Bamba REBOUND (Off:2 Def:6),[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,,,528.0,8.0,6.0,2.0,,,,,,,,,,,,,,
530,PT08M42.00S,2022-04-03T23:56:33.3Z,4,REGULAR,2pt,Jump Shot,[],1628365,91.80354796320631,33.82352941176471,1610612753,69,101,2022-04-03T23:56:39Z,5160000,-81.0,25.0,1,right,MISS M. Fultz 8' turnaround fadeaway Shot,[1628365],1610612753.0,ORL,,Fultz,M. Fultz,turnaround fadeaway,8.45,Missed,,,,,,,,,,,,,,,,,,
531,PT08M38.00S,2022-04-03T23:56:36.5Z,4,REGULAR,rebound,defensive,[],201959,,,1610612752,69,101,2022-04-03T23:56:36Z,5170000,,,0,,T. Gibson REBOUND (Off:2 Def:2),[201959],1610612752.0,NYK,,Gibson,T. Gibson,,,,530.0,4.0,2.0,2.0,,,,,,,,,,,,,,
532,PT08M22.00S,2022-04-03T23:56:52.5Z,4,REGULAR,3pt,Jump Shot,[],1630540,29.38567674113009,17.647058823529413,1610612752,69,101,2022-04-03T23:57:31Z,5180000,162.0,224.0,1,left,MISS M. McBride 27' pullup 3PT,[1630540],1610612752.0,NYK,,McBride,M. McBride,pullup,27.61,Missed,,,,,,,,,,,,,,,,,,
533,PT08M19.00S,2022-04-03T23:56:55.5Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,69,101,2022-04-03T23:56:57Z,5190000,,,0,,M. Bamba REBOUND (Off:2 Def:7),[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,,,532.0,9.0,7.0,2.0,,,,,,,,,,,,,,
534,PT08M08.00S,2022-04-03T23:57:06.6Z,4,REGULAR,3pt,Jump Shot,[],1628365,68.15045992115637,68.38235294117648,1610612753,72,101,2022-04-03T23:57:11Z,5200000,92.0,247.0,1,right,M. Fultz 26' 3PT  (10 PTS) (D. Cannady 3 AST),"[1628365, 1629962]",1610612753.0,ORL,,Fultz,M. Fultz,,26.34,Made,,,,,10.0,,,,,,,D. Cannady,1629962.0,3.0,,,,
536,PT07M49.00S,2022-04-03T23:57:25.2Z,4,REGULAR,3pt,Jump Shot,[],1630193,29.6484888304862,25.0,1610612752,72,101,2022-04-03T23:58:08Z,5220000,125.0,226.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,pullup,25.84,Missed,,,,,,,,,,,,,,,,,,
537,PT07M46.00S,2022-04-03T23:57:28.2Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,72,101,2022-04-03T23:57:32Z,5230000,,,0,,M. Wagner REBOUND (Off:2 Def:4),[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,,536.0,6.0,4.0,2.0,,,,,,,,,,,,,,
538,PT07M31.00S,2022-04-03T23:57:44.6Z,4,REGULAR,2pt,Jump Shot,[],1628964,76.82325886990802,37.254901960784316,1610612753,74,101,2022-04-03T23:58:39Z,5240000,-64.0,165.0,1,right,M. Bamba 17' pullup Jump Shot (7 PTS),[1628964],1610612753.0,ORL,,Bamba,M. Bamba,pullup,17.72,Made,,,,,7.0,,,,,,,,,,,,,
539,PT07M14.00S,2022-04-03T23:58:03.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,74,101,2022-04-03T23:58:03Z,5250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M06.00S,2022-04-03T23:58:25.1Z,4,REGULAR,2pt,Jump Shot,[],1630540,23.340998685939553,38.970588235294116,1610612752,74,103,2022-04-03T23:58:31Z,5260000,55.0,167.0,1,left,M. McBride 17' step back Jump Shot (5 PTS),[1630540],1610612752.0,NYK,,McBride,M. McBride,step back,17.58,Made,,,,,5.0,,,,,,,,,,,,,
541,PT06M52.00S,2022-04-03T23:58:38.2Z,4,REGULAR,3pt,Jump Shot,[],1628964,75.50919842312747,11.76470588235294,1610612753,77,103,2022-04-03T23:58:46Z,5270000,-191.0,178.0,1,right,M. Bamba 26' 3PT  (10 PTS) (M. Wagner 1 AST),"[1628964, 1629021]",1610612753.0,ORL,,Bamba,M. Bamba,,26.1,Made,,,,,10.0,,,,,,,M. Wagner,1629021.0,1.0,,,,
543,PT06M28.00S,2022-04-03T23:59:02.4Z,4,REGULAR,3pt,Jump Shot,[],1629656,25.04927726675427,85.7843137254902,1610612752,77,103,2022-04-03T23:59:07Z,5290000,-179.0,183.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,Grimes,Q. Grimes,,25.59,Missed,,,,,,,,,,,,,,,,,,
544,PT06M25.00S,2022-04-03T23:59:05.4Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,77,103,2022-04-03T23:59:07Z,5300000,,,0,,M. Bamba REBOUND (Off:2 Def:8),[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,,,543.0,10.0,8.0,2.0,,,,,,,,,,,,,,
545,PT06M15.00S,2022-04-03T23:59:19.1Z,4,REGULAR,3pt,Jump Shot,[],1628964,68.15045992115637,68.38235294117648,1610612753,80,103,2022-04-03T23:59:23Z,5310000,92.0,247.0,1,right,M. Bamba 26' 3PT  (13 PTS) (T. Ross 2 AST),"[1628964, 203082]",1610612753.0,ORL,,Bamba,M. Bamba,,26.34,Made,,,,,13.0,,,,,,,T. Ross,203082.0,2.0,,,,
550,PT06M15.00S,2022-04-04T00:00:02.2Z,4,REGULAR,foul,personal,['1freethrow'],1630579,,,1610612753,80,103,2022-04-04T00:02:15Z,5360000,,,0,,J. Sims away-from-play personal FOUL (5 PF) (Wagner 1 FT),"[1630579, 1629021]",1610612752.0,NYK,204059.0,Sims,J. Sims,away-from-play,,,,,,,,5.0,0.0,Wagner,1629021.0,,,,,,,,,
553,PT06M15.00S,2022-04-04T00:00:18.8Z,4,REGULAR,instantreplay,request,[],0,,,1610612753,80,103,2022-04-04T00:00:30Z,5390000,,,0,,,[],,,204059.0,,,support,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
555,PT06M15.00S,2022-04-04T00:00:40.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,80,103,2022-04-04T00:08:47Z,5395000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M15.00S,2022-04-04T00:01:02.6Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612753,80,103,2022-04-04T00:04:32Z,5400000,,,0,,,[],1610612752.0,NYK,204059.0,,,support,,,,,,,,,,,,,,,,,,,,
556,PT06M15.00S,2022-04-04T00:02:22.1Z,4,REGULAR,substitution,out,[],1630540,,,1610612753,80,103,2022-04-04T00:02:57Z,5410000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,
557,PT06M15.00S,2022-04-04T00:02:22.1Z,4,REGULAR,substitution,out,[],1629656,,,1610612753,80,103,2022-04-04T00:02:57Z,5420000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
558,PT06M15.00S,2022-04-04T00:02:22.1Z,4,REGULAR,substitution,out,[],1630579,,,1610612753,80,103,2022-04-04T00:02:57Z,5430000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,
559,PT06M15.00S,2022-04-04T00:02:22.1Z,4,REGULAR,substitution,in,[],1629628,,,1610612753,80,103,2022-04-04T00:02:57Z,5440000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,
