actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
547,PT06M41.00S,2021-12-18T01:59:52.6Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,90,105,2021-12-18T01:59:57Z,5430000,,,0,,G. Vincent bad pass TURNOVER (4 TO),"[1629216, 1630532]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,4.0,Wagner,1630532.0,,
548,PT06M41.00S,2021-12-18T01:59:52.6Z,4,REGULAR,steal,,[],1630532,,,1610612753,90,105,2021-12-18T01:59:54Z,5440000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M39.00S,2021-12-18T01:59:57.3Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612753,90,105,2021-12-18T02:00:10Z,5450000,,,0,,M. Strus shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629622, 1630532]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,1627539.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
551,PT06M39.00S,2021-12-18T02:00:22.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630532,,,1610612753,91,105,2021-12-18T02:00:22Z,5470000,,,0,,F. Wagner Free Throw 1 of 2 (24 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,24.0,,,,,,,,,,,,
553,PT06M39.00S,2021-12-18T02:00:36.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630532,,,1610612753,92,105,2021-12-18T02:00:36Z,5480000,,,0,,F. Wagner Free Throw 2 of 2 (25 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,25.0,,,,,,,,,,,,
554,PT06M19.00S,2021-12-18T02:00:59.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,6.783837056504599,47.549019607843135,1610612748,92,107,2021-12-18T02:01:05Z,5490000,12.0,11.0,1,left,O. Yurtseven cutting DUNK (5 PTS) (P. Tucker 4 AST),"[1630209, 200782]",1610612748.0,MIA,cutting,,,Yurtseven,O. Yurtseven,,,,,,,,,,1.67,Made,5.0,P. Tucker,200782.0,4.0,,,,,,,,,
556,PT05M58.00S,2021-12-18T02:01:19.0Z,4,REGULAR,2pt,Jump Shot,[],1630532,78.26872536136662,51.470588235294116,1610612753,92,107,2021-12-18T02:01:27Z,5510000,7.0,152.0,1,right,MISS F. Wagner 15' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,,,,,,15.2,Missed,,,,,,,,,,,,,
557,PT05M52.00S,2021-12-18T02:01:25.0Z,4,REGULAR,rebound,offensive,[],201577,,,1610612753,92,107,2021-12-18T02:01:27Z,5520000,,,0,,R. Lopez REBOUND (Off:3 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,556.0,5.0,2.0,3.0,,,,,
558,PT05M51.00S,2021-12-18T02:01:26.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201577,91.01511169513797,51.470588235294116,1610612753,94,107,2021-12-18T02:01:32Z,5530000,7.0,32.0,1,right,R. Lopez putback Layup (14 PTS),[201577],1610612753.0,ORL,putback,,,Lopez,R. Lopez,,,,,,,,,,3.28,Made,14.0,,,,,,,,,,,,
559,PT05M44.00S,2021-12-18T02:01:33.9Z,4,REGULAR,2pt,Jump Shot,[],1629216,24.52365308804205,44.36274509803921,1610612748,94,107,2021-12-18T02:01:38Z,5540000,28.0,178.0,1,left,MISS G. Vincent 18' pullup Shot,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,,,,18.02,Missed,,,,,,,,,,,,,
560,PT05M42.00S,2021-12-18T02:01:35.9Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,94,107,2021-12-18T02:01:38Z,5550000,,,0,,C. Okeke REBOUND (Off:1 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,559.0,7.0,6.0,1.0,,,,,
561,PT05M29.00S,2021-12-18T02:01:54.6Z,4,REGULAR,foul,technical,['1freethrow'],1630209,,,1610612753,94,107,2021-12-18T02:02:05Z,5560000,,,0,,O. Yurtseven defensive-3-second technical FOUL (1 Tech),[1630209],1610612748.0,MIA,defensive-3-second,,,Yurtseven,O. Yurtseven,,,,,202037.0,1.0,1.0,,,,,,,,,,,,,,,,,
562,PT05M29.00S,2021-12-18T02:02:13.2Z,4,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,94,107,2021-12-18T02:02:13Z,5570000,,,0,,MISS G. Harris technical Free Throw 1 of 1,[203914],1610612753.0,ORL,technical,,,Harris,G. Harris,,,,,,,,,,,Missed,,,,,,,,,,,,,
563,PT05M29.00S,2021-12-18T02:02:13.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,94,107,2021-12-18T02:02:13Z,5580000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,562.0,,,,,,,,
564,PT05M29.00S,2021-12-18T02:02:14.3Z,4,REGULAR,substitution,out,[],1630209,,,1610612753,94,107,2021-12-18T02:02:19Z,5590000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M29.00S,2021-12-18T02:02:14.3Z,4,REGULAR,substitution,in,[],203473,,,1610612753,94,107,2021-12-18T02:02:19Z,5600000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M19.00S,2021-12-18T02:02:39.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201577,89.43823915900131,63.970588235294116,1610612753,96,107,2021-12-18T02:02:44Z,5610000,70.0,47.0,1,right,R. Lopez 8' driving Hook (16 PTS),[201577],1610612753.0,ORL,driving,,,Lopez,R. Lopez,,,,,,,,,,8.41,Made,16.0,,,,,,,,,,,,
567,PT04M57.00S,2021-12-18T02:03:02.0Z,4,REGULAR,3pt,Jump Shot,[],200782,1.0019710906701709,95.83333333333334,1610612748,96,107,2021-12-18T02:03:06Z,5620000,-229.0,-43.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,23.32,Missed,,,,,,,,,,,,,
568,PT04M54.00S,2021-12-18T02:03:05.0Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,96,107,2021-12-18T02:03:06Z,5630000,,,0,,C. Okeke REBOUND (Off:1 Def:7),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,567.0,8.0,7.0,1.0,,,,,
569,PT04M42.00S,2021-12-18T02:03:17.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.46057818659659,46.07843137254902,1610612753,98,107,2021-12-18T02:03:30Z,5640000,-20.0,18.0,1,right,F. Wagner driving Layup (27 PTS) (H. Gravett 3 AST),"[1630532, 1629755]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,,2.69,Made,27.0,H. Gravett,1629755.0,3.0,,,,,,,,,
571,PT04M42.00S,2021-12-18T02:03:39.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,98,107,2021-12-18T02:03:39Z,5660000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M22.00S,2021-12-18T02:06:27.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,12.171484888304862,38.970588235294116,1610612748,98,107,2021-12-18T02:06:33Z,5670000,55.0,62.0,1,left,MISS G. Vincent 8' driving floating Shot,[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,,,,,,8.29,Missed,,,,,,,,,,,,,
573,PT04M18.00S,2021-12-18T02:06:31.0Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,98,107,2021-12-18T02:06:31Z,5680000,,,0,,F. Wagner REBOUND (Off:2 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,572.0,6.0,4.0,2.0,,,,,
574,PT04M03.00S,2021-12-18T02:06:46.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,80.50262812089356,45.588235294117645,1610612753,98,107,2021-12-18T02:06:51Z,5690000,-22.0,131.0,1,right,MISS F. Wagner 13' turnaround Shot,[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,,,,,,13.27,Missed,,,,,,,,,,,,,
575,PT04M01.00S,2021-12-18T02:06:48.8Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,98,107,2021-12-18T02:06:51Z,5700000,,,0,,M. Strus REBOUND (Off:0 Def:6),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,574.0,6.0,6.0,0.0,,,,,
576,PT03M50.00S,2021-12-18T02:06:59.8Z,4,REGULAR,foul,personal,['3freethrow'],201577,,,1610612748,98,107,2021-12-18T02:07:10Z,5710000,,,0,,R. Lopez shooting personal FOUL (3 PF) (Lowry 3 FT),"[201577, 200768]",1610612753.0,ORL,shooting,,,Lopez,R. Lopez,,,,,1627539.0,3.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,
578,PT03M50.00S,2021-12-18T02:07:35.9Z,4,REGULAR,freethrow,1 of 3,[],200768,,,1610612748,98,108,2021-12-18T02:07:35Z,5730000,,,0,,K. Lowry Free Throw 1 of 3 (9 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
579,PT03M50.00S,2021-12-18T02:07:47.8Z,4,REGULAR,freethrow,2 of 3,[],200768,,,1610612748,98,109,2021-12-18T02:07:47Z,5740000,,,0,,K. Lowry Free Throw 2 of 3 (10 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
580,PT03M50.00S,2021-12-18T02:08:00.7Z,4,REGULAR,freethrow,3 of 3,[],200768,,,1610612748,98,110,2021-12-18T02:08:00Z,5750000,,,0,,K. Lowry Free Throw 3 of 3 (11 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
581,PT03M36.00S,2021-12-18T02:08:18.8Z,4,REGULAR,3pt,Jump Shot,[],1629643,66.5735873850197,54.65686274509803,1610612753,101,110,2021-12-18T02:08:23Z,5760000,23.0,262.0,1,right,C. Okeke 26' 3PT  (18 PTS) (G. Harris 5 AST),"[1629643, 203914]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,26.27,Made,18.0,G. Harris,203914.0,5.0,,,,,,,,,
583,PT03M14.00S,2021-12-18T02:08:40.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203473,11.12023653088042,45.83333333333333,1610612748,101,110,2021-12-18T02:08:45Z,5780000,21.0,52.0,1,left,MISS D. Dedmon Hook,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,5.6,Missed,,,,,,,,,,,,,
584,PT03M11.00S,2021-12-18T02:08:43.8Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,101,110,2021-12-18T02:08:45Z,5790000,,,0,,C. Okeke REBOUND (Off:1 Def:8),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,583.0,9.0,8.0,1.0,,,,,
585,PT03M00.00S,2021-12-18T02:08:56.2Z,4,REGULAR,3pt,Jump Shot,[],203914,70.64717477003943,78.18627450980392,1610612753,101,110,2021-12-18T02:09:02Z,5800000,141.0,223.0,1,right,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,26.41,Missed,,,,,,,,,,,,,
586,PT02M55.00S,2021-12-18T02:09:01.2Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,101,110,2021-12-18T02:09:02Z,5810000,,,0,,M. Strus REBOUND (Off:0 Def:7),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,585.0,7.0,7.0,0.0,,,,,
587,PT02M44.00S,2021-12-18T02:09:11.5Z,4,REGULAR,2pt,Jump Shot,[],200768,21.107095926412615,57.107843137254896,1610612748,101,110,2021-12-18T02:09:18Z,5820000,-36.0,146.0,1,left,MISS K. Lowry 15' turnaround fadeaway Shot,[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,,,,,,15.02,Missed,,,,,,,,,,,,,
588,PT02M41.00S,2021-12-18T02:09:14.5Z,4,REGULAR,rebound,defensive,[],201577,,,1610612753,101,110,2021-12-18T02:09:18Z,5830000,,,0,,R. Lopez REBOUND (Off:3 Def:3),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,587.0,6.0,3.0,3.0,,,,,
589,PT02M36.00S,2021-12-18T02:09:19.3Z,4,REGULAR,turnover,lost ball,[],1629643,,,1610612753,101,110,2021-12-18T02:09:24Z,5840000,,,0,,C. Okeke lost ball TURNOVER (1 TO),"[1629643, 200782]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,1.0,Tucker,200782.0,,
590,PT02M36.00S,2021-12-18T02:09:19.3Z,4,REGULAR,steal,,[],200782,,,1610612748,101,110,2021-12-18T02:09:21Z,5850000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M30.00S,2021-12-18T02:09:25.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",200782,2.578843626806833,95.09803921568627,1610612748,101,113,2021-12-18T02:09:33Z,5860000,-225.0,-28.0,1,left,P. Tucker 3PT running (13 PTS) (K. Lowry 14 AST),"[200782, 200768]",1610612748.0,MIA,running,,,Tucker,P. Tucker,,,,,,,,,,22.73,Made,13.0,K. Lowry,200768.0,14.0,,,,,,,,,
593,PT02M08.00S,2021-12-18T02:09:46.9Z,4,REGULAR,3pt,Jump Shot,[],1629643,94.43166885676742,97.05882352941177,1610612753,101,113,2021-12-18T02:09:51Z,5880000,235.0,0.0,1,right,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,23.53,Missed,,,,,,,,,,,,,
594,PT02M06.00S,2021-12-18T02:09:48.9Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,101,113,2021-12-18T02:09:51Z,5890000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,593.0,2.0,2.0,0.0,,,,,
595,PT01M47.00S,2021-12-18T02:10:10.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,9.149145860709593,50.73529411764706,1610612748,101,113,2021-12-18T02:10:16Z,5900000,-4.0,34.0,1,left,MISS G. Vincent driving Layup - blocked,"[1629216, 1629643]",1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,,,,,,3.37,Missed,,,,,,,,,,,,Okeke,1629643.0
596,PT01M47.00S,2021-12-18T02:10:10.2Z,4,REGULAR,block,,[],1629643,,,1610612748,101,113,2021-12-18T02:10:12Z,5910000,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
597,PT01M47.00S,2021-12-18T02:10:10.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,101,113,2021-12-18T02:14:17Z,5920000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,595.0,,,,,,,,
598,PT01M47.00S,2021-12-18T02:10:15.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,101,113,2021-12-18T02:14:17Z,5930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT01M47.00S,2021-12-18T02:10:37.7Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612753,101,113,2021-12-18T02:14:17Z,5940000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT01M47.00S,2021-12-18T02:10:57.8Z,4,REGULAR,instantreplay,request,[],0,,,1610612753,101,113,2021-12-18T02:14:17Z,5950000,,,0,,,[],,,overturned,,,,,,,,,2715.0,,,,,,,,,,,,,,,,,,,
601,PT01M36.00S,2021-12-18T02:12:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203914,91.93495400788436,46.32352941176471,1610612753,103,113,2021-12-18T02:12:53Z,5960000,-18.0,23.0,1,right,G. Harris driving Layup (20 PTS) (F. Wagner 4 AST),"[203914, 1630532]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,,,,,,2.97,Made,20.0,F. Wagner,1630532.0,4.0,,,,,,,,,
603,PT01M21.00S,2021-12-18T02:12:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200782,5.995400788436268,44.6078431372549,1610612748,103,115,2021-12-18T02:13:06Z,5980000,27.0,4.0,1,left,P. Tucker cutting Layup (15 PTS) (K. Lowry 15 AST),"[200782, 200768]",1610612748.0,MIA,cutting,,,Tucker,P. Tucker,,,,,,,,,,2.73,Made,15.0,K. Lowry,200768.0,15.0,,,,,,,,,
605,PT01M11.00S,2021-12-18T02:13:18.3Z,4,REGULAR,3pt,Jump Shot,[],203914,80.76544021024968,4.411764705882353,1610612753,103,115,2021-12-18T02:13:24Z,6000000,-228.0,128.0,1,right,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,26.15,Missed,,,,,,,,,,,,,
606,PT01M06.00S,2021-12-18T02:13:23.3Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,103,115,2021-12-18T02:13:24Z,6010000,,,0,,D. Dedmon REBOUND (Off:2 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,605.0,6.0,4.0,2.0,,,,,
607,PT01M03.00S,2021-12-18T02:13:28.2Z,4,REGULAR,foul,personal,[],1629755,,,1610612748,103,115,2021-12-18T02:13:43Z,6020000,,,0,,H. Gravett personal FOUL (4 PF),"[1629755, 200768]",1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,1627539.0,4.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,
609,PT00M43.90S,2021-12-18T02:14:05.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201577,,,1610612748,103,115,2021-12-18T02:14:41Z,6040000,,,0,,R. Lopez shooting personal FOUL (4 PF) (Dedmon 2 FT),"[201577, 203473]",1610612753.0,ORL,shooting,,,Lopez,R. Lopez,,,,,202037.0,4.0,0.0,Dedmon,203473.0,,,,,,,,,,,,,,,
611,PT00M43.90S,2021-12-18T02:14:42.0Z,4,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,103,115,2021-12-18T02:15:07Z,6060000,,,0,,MISS D. Dedmon Free Throw 1 of 2,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Missed,,,,,,,,,,,,,
612,PT00M43.90S,2021-12-18T02:14:42.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,103,115,2021-12-18T02:15:07Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,611.0,,,,,,,,
613,PT00M43.90S,2021-12-18T02:14:44.3Z,4,REGULAR,substitution,out,[],200782,,,1610612748,103,115,2021-12-18T02:14:49Z,6080000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M43.90S,2021-12-18T02:14:44.3Z,4,REGULAR,substitution,in,[],1629644,,,1610612748,103,115,2021-12-18T02:14:49Z,6090000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M43.90S,2021-12-18T02:14:42.0Z,4,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,103,115,2021-12-18T02:15:07Z,6100000,,,0,,MISS D. Dedmon Free Throw 2 of 2,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Missed,,,,,,,,,,,,,
616,PT00M43.60S,2021-12-18T02:14:42.3Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,103,115,2021-12-18T02:15:21Z,6110000,,,0,,C. Okeke REBOUND (Off:1 Def:9),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,615.0,10.0,9.0,1.0,,,,,
617,PT00M43.60S,2021-12-18T02:15:12.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,103,115,2021-12-18T02:15:12Z,6120000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M38.40S,2021-12-18T02:16:39.0Z,4,REGULAR,2pt,Hook,[],1630532,91.01511169513797,67.64705882352942,1610612753,103,115,2021-12-18T02:16:46Z,6130000,88.0,32.0,1,right,MISS F. Wagner 9' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,,9.38,Missed,,,,,,,,,,,,,
619,PT00M35.30S,2021-12-18T02:16:43.9Z,4,REGULAR,rebound,offensive,[],201577,,,1610612753,103,115,2021-12-18T02:16:43Z,6140000,,,0,,R. Lopez REBOUND (Off:4 Def:3),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,618.0,7.0,3.0,4.0,,,,,
620,PT00M35.30S,2021-12-18T02:16:43.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201577,94.40999984741211,50.0,1610612753,105,115,2021-12-18T02:16:49Z,6150000,0.0,0.0,1,right,R. Lopez tip Layup (18 PTS),[201577],1610612753.0,ORL,tip,,,Lopez,R. Lopez,,,,,,,,,,0.0,Made,18.0,,,,,,,,,,,,
621,PT00M13.20S,2021-12-18T02:17:07.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,105,115,2021-12-18T02:17:22Z,6160000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,2715.0,,,,,,,,,,,,,,,,,,,
622,PT00M00.00S,2021-12-18T02:17:39.5Z,4,REGULAR,period,end,[],0,,,1610612753,105,115,2021-12-18T02:17:39Z,6170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M00.00S,2021-12-18T02:17:42.7Z,4,REGULAR,game,end,[],0,,,0,105,115,2021-12-18T02:17:42Z,6180000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
