actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
540,PT08M19.00S,2021-12-24T02:01:53.0Z,4,REGULAR,rebound,defensive,[],1630273,,,1610612753,82,88,2021-12-24T02:01:54Z,5190000,,,0,,F. Gillespie REBOUND (Off:1 Def:5),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,539.0,6.0,5.0,1.0,,,
541,PT08M10.00S,2021-12-24T02:02:00.9Z,4,REGULAR,2pt,Jump Shot,[],204025,16.90210249671485,27.696078431372552,1610612753,82,88,2021-12-24T02:02:04Z,5200000,112.0,106.0,1,left,MISS T. Frazier 15' pullup Shot,[204025],1610612753.0,ORL,pullup,,,Frazier,T. Frazier,,,,,15.41,Missed,,,,,,,,,,,,,,,,,,,
542,PT08M07.00S,2021-12-24T02:02:03.9Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,82,88,2021-12-24T02:02:04Z,5210000,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,541.0,3.0,2.0,1.0,,,
543,PT07M51.00S,2021-12-24T02:02:19.6Z,4,REGULAR,3pt,Jump Shot,[],1628984,68.67608409986859,33.088235294117645,1610612740,82,88,2021-12-24T02:02:29Z,5220000,-85.0,242.0,1,right,MISS D. Graham 25' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
544,PT07M49.00S,2021-12-24T02:02:25.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,82,88,2021-12-24T02:02:25Z,5230000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,543.0,,,,,,
545,PT07M49.00S,2021-12-24T02:02:27.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,82,88,2021-12-24T02:02:27Z,5240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M31.00S,2021-12-24T02:02:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,7.490144546649145,45.27037377450981,1610612753,84,88,2021-12-24T02:02:59Z,5250000,24.0,18.0,1,left,C. Okeke driving Layup (6 PTS),[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,2.96,Made,6.0,,,,,,,,,,,,,,,,,,
548,PT07M12.00S,2021-12-24T02:03:07.5Z,4,REGULAR,3pt,Jump Shot,[],202066,91.93495400788436,0.49019607843137253,1610612740,84,91,2021-12-24T02:03:14Z,5260000,-248.0,23.0,1,right,G. Temple 24' 3PT  (8 PTS) (J. Hart 5 AST),"[202066, 1628404]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,24.86,Made,8.0,,,,,,,,,J. Hart,1628404.0,5.0,,,,,,,
550,PT07M00.00S,2021-12-24T02:03:22.4Z,4,REGULAR,foul,offensive,[],204025,,,1610612753,84,91,2021-12-24T02:23:56Z,5280000,,,0,,T. Frazier offensive FOUL (3 PF),"[204025, 1628404]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,1628171.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,
552,PT07M00.00S,2021-12-24T02:03:22.4Z,4,REGULAR,turnover,offensive foul,[],204025,,,1610612753,84,91,2021-12-24T02:03:22Z,5300000,,,0,,T. Frazier offensive foul TURNOVER (1 TO),[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,1.0,,,1628171.0,,,,,,,,,,,,,,
553,PT07M00.00S,2021-12-24T02:03:29.1Z,4,REGULAR,substitution,out,[],204025,,,1610612740,84,91,2021-12-24T02:04:04Z,5310000,,,0,,SUB out: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M00.00S,2021-12-24T02:03:29.1Z,4,REGULAR,substitution,out,[],1629678,,,1610612740,84,91,2021-12-24T02:04:04Z,5320000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M00.00S,2021-12-24T02:03:29.1Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,84,91,2021-12-24T02:04:04Z,5330000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M00.00S,2021-12-24T02:03:29.1Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,84,91,2021-12-24T02:04:04Z,5340000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M00.00S,2021-12-24T02:03:29.1Z,4,REGULAR,substitution,in,[],1630532,,,1610612740,84,91,2021-12-24T02:04:04Z,5350000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M00.00S,2021-12-24T02:03:29.1Z,4,REGULAR,substitution,in,[],203914,,,1610612740,84,91,2021-12-24T02:04:04Z,5360000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M00.00S,2021-12-24T02:03:29.1Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,84,91,2021-12-24T02:04:04Z,5370000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M00.00S,2021-12-24T02:03:29.1Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,84,91,2021-12-24T02:04:04Z,5380000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M45.00S,2021-12-24T02:03:58.7Z,4,REGULAR,turnover,lost ball,[],1630529,,,1610612740,84,91,2021-12-24T02:06:46Z,5395000,,,0,,H. Jones lost ball TURNOVER (2 TO),"[1630529, 203914]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,2.0,Harris,203914.0,,,,,,,,,,,,,,,
569,PT06M45.00S,2021-12-24T02:03:58.7Z,4,REGULAR,steal,,[],203914,,,1610612753,84,91,2021-12-24T02:06:46Z,5402500,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M26.00S,2021-12-24T02:04:28.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,31.61957950065703,23.774509803921568,1610612753,84,91,2021-12-24T02:24:36Z,5410000,131.0,245.0,1,left,MISS C. Okeke 27' step back 3PT,[1629643],1610612753.0,ORL,step back,,,Okeke,C. Okeke,,,,,27.76,Missed,,,,,,,,,,,,,,,,,,,
564,PT06M23.00S,2021-12-24T02:04:31.4Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,84,91,2021-12-24T02:04:31Z,5420000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,563.0,4.0,4.0,0.0,,,
565,PT06M19.00S,2021-12-24T02:04:35.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.85479632063075,47.794117647058826,1610612740,84,93,2021-12-24T02:04:59Z,5430000,-11.0,15.0,1,right,J. Hart running Layup (14 PTS),[1628404],1610612740.0,NOP,running,,,Hart,J. Hart,,,,,1.84,Made,14.0,,,,,,,,,,,,,,,,,,
566,PT06M19.00S,2021-12-24T02:04:41.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,84,93,2021-12-24T02:04:41Z,5440000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M19.00S,2021-12-24T02:05:09.9Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,84,93,2021-12-24T02:07:12Z,5450000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M19.00S,2021-12-24T02:05:09.9Z,4,REGULAR,substitution,out,[],1630273,,,1610612753,84,93,2021-12-24T02:07:12Z,5460000,,,0,,SUB out: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M19.00S,2021-12-24T02:05:09.9Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,84,93,2021-12-24T02:07:12Z,5470000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M19.00S,2021-12-24T02:05:09.9Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,84,93,2021-12-24T02:07:12Z,5480000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M09.00S,2021-12-24T02:07:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.389618922470433,47.30392156862745,1610612753,86,93,2021-12-24T02:07:51Z,5490000,13.0,8.0,1,left,C. Anthony driving Layup (16 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,1.55,Made,16.0,,,,,,,,,,,,,,,,,,
575,PT05M50.00S,2021-12-24T02:08:01.2Z,4,REGULAR,3pt,Jump Shot,[],202066,86.81011826544021,94.6078431372549,1610612740,86,93,2021-12-24T02:08:07Z,5500000,223.0,71.0,1,right,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
576,PT05M50.00S,2021-12-24T02:08:01.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,86,93,2021-12-24T02:08:07Z,5510000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,575.0,,,,,,
577,PT05M50.00S,2021-12-24T02:08:09.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,86,93,2021-12-24T02:08:09Z,5520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M31.00S,2021-12-24T02:08:28.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203914,5.863994743758213,50.73529411764706,1610612753,88,93,2021-12-24T02:08:38Z,5530000,-4.0,3.0,1,left,G. Harris driving finger roll Layup (19 PTS) (C. Anthony 11 AST),"[203914, 1630175]",1610612753.0,ORL,driving finger roll,,,Harris,G. Harris,,,,,0.45,Made,19.0,,,,,,,,,C. Anthony,1630175.0,11.0,,,,,,,
580,PT05M11.00S,2021-12-24T02:08:47.8Z,4,REGULAR,turnover,bad pass,[],1627742,,,1610612740,88,93,2021-12-24T02:08:52Z,5550000,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 1630175]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,2.0,Anthony,1630175.0,,,,,,,,,,,,,,,
581,PT05M11.00S,2021-12-24T02:08:47.8Z,4,REGULAR,steal,,[],1630175,,,1610612753,88,93,2021-12-24T02:08:50Z,5560000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M00.00S,2021-12-24T02:09:02.1Z,4,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612753,88,93,2021-12-24T02:09:56Z,5570000,,,0,,J. Hayes shooting personal FOUL (6 PF) (Carter Jr. 2 FT),"[1629637, 1628976]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,201638.0,6.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,
584,PT05M00.00S,2021-12-24T02:09:27.1Z,4,REGULAR,substitution,out,[],1629637,,,1610612753,88,93,2021-12-24T02:09:36Z,5590000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M00.00S,2021-12-24T02:09:27.1Z,4,REGULAR,substitution,in,[],1626195,,,1610612753,88,93,2021-12-24T02:09:36Z,5600000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M00.00S,2021-12-24T02:09:57.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628976,,,1610612753,89,93,2021-12-24T02:09:57Z,5610000,,,0,,W. Carter Jr. Free Throw 1 of 2 (14 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
587,PT05M00.00S,2021-12-24T02:10:11.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628976,,,1610612753,90,93,2021-12-24T02:10:11Z,5620000,,,0,,W. Carter Jr. Free Throw 2 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
588,PT04M46.00S,2021-12-24T02:10:28.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,85.75886990801577,52.450980392156865,1610612740,90,93,2021-12-24T02:26:21Z,5630000,12.0,81.0,1,right,MISS H. Jones 8' floating Shot - blocked,"[1630529, 1628976]",1610612740.0,NOP,floating,,,Jones,H. Jones,,,,,8.23,Missed,,,,,,,,,,,,,,,,,Carter Jr.,1628976.0,
589,PT04M46.00S,2021-12-24T02:10:28.1Z,4,REGULAR,block,,[],1628976,,,1610612740,90,93,2021-12-24T02:10:31Z,5640000,,,0,,W. Carter Jr. BLOCK (3 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M42.00S,2021-12-24T02:10:32.1Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,90,93,2021-12-24T02:10:36Z,5650000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,588.0,7.0,4.0,3.0,,,
591,PT04M29.00S,2021-12-24T02:10:44.7Z,4,REGULAR,turnover,bad pass,[],203914,,,1610612753,90,93,2021-12-24T02:10:49Z,5660000,,,0,,G. Harris bad pass TURNOVER (1 TO),"[203914, 1626195]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,1.0,Hernangomez,1626195.0,,,,,,,,,,,,,,,
592,PT04M29.00S,2021-12-24T02:10:44.7Z,4,REGULAR,steal,,[],1626195,,,1610612740,90,93,2021-12-24T02:10:47Z,5670000,,,0,,W. Hernangomez STEAL (1 STL),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M20.00S,2021-12-24T02:10:56.3Z,4,REGULAR,foul,personal,[],203914,,,1610612740,90,93,2021-12-24T02:11:28Z,5680000,,,0,,G. Harris personal FOUL (3 PF),"[203914, 202066]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,201638.0,3.0,0.0,Temple,202066.0,,,,,,,,,,
595,PT04M20.00S,2021-12-24T02:11:07.9Z,4,REGULAR,substitution,out,[],202066,,,1610612740,90,93,2021-12-24T02:11:14Z,5700000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M20.00S,2021-12-24T02:11:07.9Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,90,93,2021-12-24T02:11:14Z,5710000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M10.00S,2021-12-24T02:11:33.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,70.25295663600527,21.568627450980394,1610612740,90,93,2021-12-24T02:11:44Z,5720000,-142.0,227.0,1,right,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
598,PT04M06.00S,2021-12-24T02:11:37.4Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,90,93,2021-12-24T02:11:44Z,5730000,,,0,,H. Jones REBOUND (Off:3 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,597.0,6.0,3.0,3.0,,,
599,PT04M01.00S,2021-12-24T02:11:41.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628404,75.1149802890933,84.31372549019608,1610612740,90,96,2021-12-24T02:11:49Z,5740000,172.0,181.0,1,right,J. Hart 24' 3PT  (17 PTS) (D. Graham 4 AST),"[1628404, 1628984]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,24.97,Made,17.0,,,,,,,,,D. Graham,1628984.0,4.0,,,,,,,
601,PT03M43.00S,2021-12-24T02:11:59.9Z,4,REGULAR,3pt,Jump Shot,[],1630532,33.196452036793694,42.40196078431372,1610612753,90,96,2021-12-24T02:28:46Z,5760000,38.0,260.0,1,left,MISS F. Wagner 26' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
602,PT03M40.00S,2021-12-24T02:12:02.9Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,90,96,2021-12-24T02:12:06Z,5770000,,,0,,D. Graham REBOUND (Off:0 Def:4),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,601.0,4.0,4.0,0.0,,,
603,PT03M28.00S,2021-12-24T02:12:14.6Z,4,REGULAR,3pt,Jump Shot,[],1628404,88.91261498028909,2.2058823529411766,1610612740,90,99,2021-12-24T02:12:19Z,5780000,-239.0,52.0,1,right,J. Hart 24' 3PT  (20 PTS) (D. Graham 5 AST),"[1628404, 1628984]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,24.45,Made,20.0,,,,,,,,,D. Graham,1628984.0,5.0,,,,,,,
605,PT03M26.00S,2021-12-24T02:12:20.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,90,99,2021-12-24T02:12:20Z,5800000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M08.00S,2021-12-24T02:15:29.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,3.7614980289093296,45.34313725490196,1610612753,90,99,2021-12-24T02:15:35Z,5810000,23.0,-17.0,1,left,MISS F. Wagner driving reverse Layup,[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,2.89,Missed,,,,,,,,,,,,,,,,,,,
607,PT03M05.00S,2021-12-24T02:15:32.5Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,90,99,2021-12-24T02:15:35Z,5820000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,606.0,8.0,4.0,4.0,,,
608,PT03M03.00S,2021-12-24T02:15:35.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203914,5.338370565045992,95.83333333333334,1610612753,93,99,2021-12-24T02:15:39Z,5830000,-229.0,-2.0,1,left,G. Harris 3PT  (22 PTS) (W. Carter Jr. 3 AST),"[203914, 1628976]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.92,Made,22.0,,,,,,,,,W. Carter Jr.,1628976.0,3.0,,,,,,,
610,PT02M44.00S,2021-12-24T02:15:52.9Z,4,REGULAR,2pt,Jump Shot,[],1627742,94.30026281208936,17.892156862745097,1610612740,93,99,2021-12-24T02:15:59Z,5850000,-161.0,1.0,1,right,MISS B. Ingram 16' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,16.05,Missed,,,,,,,,,,,,,,,,,,,
611,PT02M42.00S,2021-12-24T02:15:54.9Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,93,99,2021-12-24T02:15:59Z,5860000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,610.0,9.0,5.0,4.0,,,
612,PT02M31.00S,2021-12-24T02:16:06.1Z,4,REGULAR,2pt,Jump Shot,[],1630175,21.369908015768726,35.53921568627451,1610612753,95,99,2021-12-24T02:30:04Z,5870000,72.0,148.0,1,left,C. Anthony 16' step back Jump Shot (18 PTS),[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,16.51,Made,18.0,,,,,,,,,,,,,,,,,,
613,PT02M07.00S,2021-12-24T02:16:31.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,92.9862023653088,41.66666666666667,1610612740,95,99,2021-12-24T02:30:44Z,5880000,-42.0,13.0,1,right,MISS W. Hernangomez Layup,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,4.38,Missed,,,,,,,,,,,,,,,,,,,
614,PT02M03.00S,2021-12-24T02:16:35.0Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,95,99,2021-12-24T02:16:42Z,5890000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,613.0,10.0,6.0,4.0,,,
615,PT01M54.00S,2021-12-24T02:16:45.5Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630175,15.456636005256241,37.745098039215684,1610612753,97,99,2021-12-24T02:16:58Z,5900000,61.0,93.0,1,left,C. Anthony 11' driving floating bank Jump Shot (20 PTS),[1630175],1610612753.0,ORL,driving floating bank,,,Anthony,C. Anthony,,,,,11.12,Made,20.0,,,,,,,,,,,,,,,,,,
616,PT01M42.00S,2021-12-24T02:16:58.2Z,4,REGULAR,3pt,Jump Shot,[],1628984,66.3107752956636,28.676470588235293,1610612740,97,102,2021-12-24T02:31:10Z,5910000,-107.0,264.0,1,right,D. Graham 28' 3PT pullup (16 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,28.49,Made,16.0,,,,,,,,,,,,,,,,,,
617,PT01M31.00S,2021-12-24T02:17:15.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,10.200394218134035,41.66666666666667,1610612753,99,102,2021-12-24T02:31:29Z,5920000,42.0,43.0,1,left,C. Anthony 6' driving floating Jump Shot (22 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,6.02,Made,22.0,,,,,,,,,,,,,,,,,,
618,PT01M13.00S,2021-12-24T02:17:34.5Z,4,REGULAR,2pt,Jump Shot,[],1627742,77.21747700394218,59.80392156862745,1610612740,99,104,2021-12-24T02:17:38Z,5930000,49.0,162.0,1,right,B. Ingram 16' pullup Jump Shot (31 PTS) (D. Graham 6 AST),"[1627742, 1628984]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,16.9,Made,31.0,,,,,,,,,D. Graham,1628984.0,6.0,,,,,,,
620,PT00M58.30S,2021-12-24T02:17:56.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,17.427726675427067,35.53921568627451,1610612753,99,104,2021-12-24T02:18:02Z,5950000,72.0,111.0,1,left,MISS F. Wagner 13' turnaround Shot,[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,13.27,Missed,,,,,,,,,,,,,,,,,,,
621,PT00M56.00S,2021-12-24T02:17:58.9Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,99,104,2021-12-24T02:18:02Z,5960000,,,0,,W. Hernangomez REBOUND (Off:7 Def:9),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,620.0,16.0,9.0,7.0,,,
622,PT00M37.20S,2021-12-24T02:18:17.7Z,4,REGULAR,3pt,Jump Shot,[],1628984,65.1281208935611,25.98039215686275,1610612740,99,104,2021-12-24T02:18:27Z,5970000,-120.0,275.0,1,right,MISS D. Graham 30' bank 3PT,[1628984],1610612740.0,NOP,bank,,,Graham,D. Graham,,,,,30.04,Missed,,,,,,,,,,,,,,,,,,,
623,PT00M33.90S,2021-12-24T02:18:21.0Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,99,104,2021-12-24T02:18:27Z,5980000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,622.0,11.0,7.0,4.0,,,
624,PT00M28.90S,2021-12-24T02:18:26.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,30.962549277266753,66.91176470588235,1610612753,99,104,2021-12-24T02:18:43Z,5990000,-85.0,239.0,1,left,MISS C. Anthony 25' pullup bank 3PT,[1630175],1610612753.0,ORL,pullup bank,,,Anthony,C. Anthony,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
625,PT00M25.20S,2021-12-24T02:18:29.7Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,99,104,2021-12-24T02:18:43Z,6000000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,624.0,5.0,5.0,0.0,,,
626,PT00M25.20S,2021-12-24T02:18:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612740,99,104,2021-12-24T02:32:30Z,6010000,,,0,,F. Wagner take personal FOUL (3 PF) (Hart 2 FT),"[1630532, 1628404]",1610612753.0,ORL,take,,,Wagner,F. Wagner,,,,,,,,,,,201640.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,
628,PT00M25.20S,2021-12-24T02:19:06.0Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,99,105,2021-12-24T02:19:06Z,6030000,,,0,,J. Hart Free Throw 1 of 2 (21 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
630,PT00M25.20S,2021-12-24T02:19:09.1Z,4,REGULAR,substitution,in,[],202066,,,1610612740,99,105,2021-12-24T02:19:12Z,6050000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
