actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
538,PT07M13.00S,2021-11-04T00:56:26.4Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612738,63,84,2021-11-04T00:57:50Z,5360000,,,0,,J. Richardson REBOUND (Off:2 Def:4),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,537.0,6.0,4.0,2.0,,,,,,,,,,,,,
539,PT07M04.00S,2021-11-04T00:56:34.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,69.59592641261499,77.20588235294117,1610612738,63,84,2021-11-04T00:59:49Z,5370000,136.0,233.0,1,right,MISS J. Brown 27' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,
540,PT07M00.00S,2021-11-04T00:56:38.5Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,63,84,2021-11-04T00:56:39Z,5380000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,539.0,11.0,10.0,1.0,,,,,,,,,,,,,
541,PT06M54.00S,2021-11-04T00:56:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,13.66622864651774,42.693014705882355,1610612753,63,84,2021-11-04T00:57:22Z,5390000,37.0,76.0,1,left,MISS C. Anthony 8' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,8.43,Missed,,,,,,,,,,,,,,,,,,
542,PT06M52.00S,2021-11-04T00:56:47.3Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,63,84,2021-11-04T00:56:47Z,5400000,,,0,,C. Okeke REBOUND (Off:1 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,541.0,3.0,2.0,1.0,,,,,,,,,,,,,
543,PT06M45.00S,2021-11-04T00:56:54.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,7.178055190538765,47.30392156862745,1610612753,65,84,2021-11-04T00:57:02Z,5410000,13.0,15.0,1,left,F. Wagner driving Layup (9 PTS) (T. Ross 2 AST),"[1630532, 203082]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.02,Made,9.0,,,,,T. Ross,203082.0,2.0,,,,,,,,,,
545,PT06M24.00S,2021-11-04T00:57:19.2Z,4,REGULAR,foul,personal,[],1629643,,,1610612738,65,84,2021-11-04T01:01:24Z,5430000,,,0,,C. Okeke personal FOUL (2 PF),"[1629643, 1628369]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Tatum,1628369.0,,
547,PT06M24.00S,2021-11-04T00:57:49.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,65,84,2021-11-04T00:57:49Z,5450000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M24.00S,2021-11-04T00:58:09.2Z,4,REGULAR,substitution,out,[],1626196,,,1610612738,65,84,2021-11-04T01:00:20Z,5460000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M24.00S,2021-11-04T00:58:09.2Z,4,REGULAR,substitution,in,[],203935,,,1610612738,65,84,2021-11-04T01:00:20Z,5470000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M14.00S,2021-11-04T01:00:29.7Z,4,REGULAR,3pt,Jump Shot,[],1627759,89.88173455978975,3.944546568627451,1610612738,65,84,2021-11-04T01:00:41Z,5480000,-230.0,43.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,
551,PT06M12.00S,2021-11-04T01:00:31.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,65,84,2021-11-04T01:00:41Z,5490000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,
552,PT06M12.00S,2021-11-04T01:00:35.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,65,84,2021-11-04T01:00:35Z,5500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M01.00S,2021-11-04T01:00:48.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203082,6.258212877792378,50.0,1610612753,67,84,2021-11-04T01:00:55Z,5510000,0.0,6.0,1,left,T. Ross cutting DUNK (8 PTS) (W. Carter Jr. 4 AST),"[203082, 1628976]",1610612753.0,ORL,cutting,,,Ross,T. Ross,,,,,0.63,Made,8.0,,,,,W. Carter Jr.,1628976.0,4.0,,,,,,,,,,
555,PT05M38.00S,2021-11-04T01:01:11.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629057,93.11760840998686,53.18627450980392,1610612738,67,84,2021-11-04T01:01:19Z,5530000,16.0,12.0,1,right,MISS R. Williams III floating Shot,[1629057],1610612738.0,BOS,floating,,,Williams III,R. Williams III,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,
556,PT05M35.00S,2021-11-04T01:01:14.8Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,67,84,2021-11-04T01:01:19Z,5540000,,,0,,C. Okeke REBOUND (Off:1 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,555.0,4.0,3.0,1.0,,,,,,,,,,,,,
557,PT05M31.00S,2021-11-04T01:01:18.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630175,7.046649145860711,48.529411764705884,1610612753,67,84,2021-11-04T01:01:31Z,5550000,7.0,14.0,1,left,MISS C. Anthony Layup,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,
558,PT05M29.00S,2021-11-04T01:01:20.4Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,67,84,2021-11-04T01:01:20Z,5560000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,557.0,12.0,10.0,2.0,,,,,,,,,,,,,
559,PT05M29.00S,2021-11-04T01:01:21.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,7.30946123521682,51.225490196078425,1610612753,67,84,2021-11-04T01:01:41Z,5570000,-6.0,16.0,1,left,MISS W. Carter Jr. putback Layup,[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,
560,PT05M20.00S,2021-11-04T01:01:30.1Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,67,84,2021-11-04T01:01:35Z,5580000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,559.0,13.0,10.0,3.0,,,,,,,,,,,,,
561,PT05M20.00S,2021-11-04T01:01:28.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628976,5.590000152587891,50.0,1610612753,69,84,2021-11-04T01:01:37Z,5590000,0.0,0.0,1,left,W. Carter Jr. putback Layup (13 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,
562,PT04M54.00S,2021-11-04T01:01:58.3Z,4,REGULAR,foul,personal,[],1630532,,,1610612738,69,84,2021-11-04T01:02:18Z,5600000,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1628369]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Tatum,1628369.0,,
564,PT04M39.00S,2021-11-04T01:02:30.8Z,4,REGULAR,2pt,Jump Shot,[],203471,90.75229960578186,10.294117647058822,1610612738,69,84,2021-11-04T01:02:35Z,5620000,-199.0,34.0,1,right,MISS D. Schroder 20' Jump Shot,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,20.15,Missed,,,,,,,,,,,,,,,,,,
565,PT04M37.00S,2021-11-04T01:02:33.4Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,69,84,2021-11-04T01:02:33Z,5630000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,564.0,3.0,3.0,0.0,,,,,,,,,,,,,
566,PT04M28.00S,2021-11-04T01:02:43.2Z,4,REGULAR,3pt,Jump Shot,[],1630175,31.35676741130092,37.745098039215684,1610612753,69,84,2021-11-04T01:06:31Z,5640000,61.0,242.0,1,left,MISS C. Anthony 24' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
567,PT04M24.00S,2021-11-04T01:02:47.2Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,69,84,2021-11-04T01:02:47Z,5650000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,566.0,6.0,3.0,3.0,,,,,,,,,,,,,
568,PT04M12.00S,2021-11-04T01:03:00.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612738,69,84,2021-11-04T01:03:11Z,5660000,,,0,,F. Wagner shooting personal FOUL (3 PF) (Tatum 2 FT),"[1630532, 1628369]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Tatum,1628369.0,,
570,PT04M12.00S,2021-11-04T01:03:26.0Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,69,84,2021-11-04T01:04:08Z,5680000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,
571,PT04M12.00S,2021-11-04T01:03:26.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,69,84,2021-11-04T01:04:08Z,5690000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,570.0,,,,,,,,,,,,,,,,
572,PT04M12.00S,2021-11-04T01:03:26.8Z,4,REGULAR,substitution,out,[],203082,,,1610612738,69,84,2021-11-04T01:03:31Z,5700000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M12.00S,2021-11-04T01:03:26.8Z,4,REGULAR,substitution,in,[],1630181,,,1610612738,69,84,2021-11-04T01:03:31Z,5710000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M12.00S,2021-11-04T01:03:40.7Z,4,REGULAR,substitution,out,[],1629643,,,1610612738,69,84,2021-11-04T01:03:47Z,5720000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M12.00S,2021-11-04T01:03:40.7Z,4,REGULAR,substitution,in,[],1628964,,,1610612738,69,84,2021-11-04T01:03:47Z,5730000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M12.00S,2021-11-04T01:03:26.0Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,69,84,2021-11-04T01:04:08Z,5740000,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,
577,PT04M09.00S,2021-11-04T01:03:29.0Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,69,84,2021-11-04T01:04:08Z,5750000,,,0,,M. Bamba REBOUND (Off:2 Def:8),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,576.0,10.0,8.0,2.0,,,,,,,,,,,,,
578,PT03M59.00S,2021-11-04T01:04:18.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612753,69,84,2021-11-04T01:04:28Z,5760000,,,0,,D. Schroder personal FOUL (3 PF) (Hampton 2 FT),"[203471, 1630181]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Hampton,1630181.0,,
580,PT03M59.00S,2021-11-04T01:04:42.3Z,4,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,69,84,2021-11-04T01:04:42Z,5780000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,
581,PT03M59.00S,2021-11-04T01:04:42.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,69,84,2021-11-04T01:04:42Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,,
582,PT03M59.00S,2021-11-04T01:04:55.7Z,4,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,70,84,2021-11-04T01:04:55Z,5800000,,,0,,R. Hampton Free Throw 2 of 2 (10 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
583,PT03M46.00S,2021-11-04T01:05:13.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612738,70,84,2021-11-04T01:05:24Z,5810000,,,0,,M. Bamba shooting personal FOUL (6 PF) (Brown 2 FT),"[1628964, 1627759]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,2882.0,6.0,0.0,Brown,1627759.0,,
585,PT03M46.00S,2021-11-04T01:05:59.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,70,84,2021-11-04T01:09:05Z,5830000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M46.00S,2021-11-04T01:06:21.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,70,84,2021-11-04T01:07:18Z,5840000,,,0,,,[],1610612753.0,ORL,stands,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,
587,PT03M46.00S,2021-11-04T01:07:28.7Z,4,REGULAR,substitution,out,[],1628964,,,1610612738,70,84,2021-11-04T01:08:02Z,5850000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M46.00S,2021-11-04T01:07:28.7Z,4,REGULAR,substitution,in,[],1628539,,,1610612738,70,84,2021-11-04T01:08:02Z,5860000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M46.00S,2021-11-04T01:08:19.4Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,70,84,2021-11-04T01:08:19Z,5870000,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT03M46.00S,2021-11-04T01:08:19.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,70,84,2021-11-04T01:08:19Z,5880000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,589.0,,,,,,,,,,,,,,,,
591,PT03M46.00S,2021-11-04T01:08:35.2Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,70,85,2021-11-04T01:08:35Z,5890000,,,0,,J. Brown Free Throw 2 of 2 (28 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
592,PT03M36.00S,2021-11-04T01:08:46.5Z,4,REGULAR,3pt,Jump Shot,[],1630532,30.699737187910642,32.59803921568628,1610612753,70,85,2021-11-04T01:08:55Z,5900000,87.0,236.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,
593,PT03M32.00S,2021-11-04T01:08:49.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,70,85,2021-11-04T01:08:49Z,5910000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,592.0,4.0,4.0,0.0,,,,,,,,,,,,,
594,PT03M22.00S,2021-11-04T01:09:02.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612738,70,85,2021-11-04T01:09:27Z,5920000,,,0,,F. Wagner shooting personal FOUL (4 PF) (Tatum 2 FT),"[1630532, 1628369]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,1627961.0,4.0,0.0,Tatum,1628369.0,,
596,PT03M22.00S,2021-11-04T01:09:29.8Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,70,86,2021-11-04T01:09:29Z,5940000,,,0,,J. Tatum Free Throw 1 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
597,PT03M22.00S,2021-11-04T01:09:41.8Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,70,87,2021-11-04T01:09:41Z,5950000,,,0,,J. Tatum Free Throw 2 of 2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
598,PT03M07.00S,2021-11-04T01:09:59.1Z,4,REGULAR,3pt,Jump Shot,[],1630532,14.536793692509855,1.9607843137254901,1610612753,70,87,2021-11-04T01:10:05Z,5960000,240.0,84.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
599,PT03M02.00S,2021-11-04T01:10:04.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,70,87,2021-11-04T01:10:05Z,5970000,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,598.0,5.0,5.0,0.0,,,,,,,,,,,,,
600,PT02M53.00S,2021-11-04T01:10:12.1Z,4,REGULAR,turnover,bad pass,[],1628369,,,1610612738,70,87,2021-11-04T01:10:18Z,5980000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1628976]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,2.0,Carter Jr.,1628976.0,,,,,,,
601,PT02M53.00S,2021-11-04T01:10:12.1Z,4,REGULAR,steal,,[],1628976,,,1610612753,70,87,2021-11-04T01:10:14Z,5990000,,,0,,W. Carter Jr. STEAL (2 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M52.00S,2021-11-04T01:10:18.1Z,4,REGULAR,turnover,traveling,[],1628539,,,1610612753,70,87,2021-11-04T01:10:29Z,6000000,,,0,,M. Mulder traveling TURNOVER (1 TO),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,1.0,,,1627961.0,,,,,,
603,PT02M52.00S,2021-11-04T01:10:26.1Z,4,REGULAR,substitution,out,[],1630532,,,1610612738,70,87,2021-11-04T01:10:38Z,6010000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M52.00S,2021-11-04T01:10:26.1Z,4,REGULAR,substitution,out,[],1628976,,,1610612738,70,87,2021-11-04T01:10:38Z,6020000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M52.00S,2021-11-04T01:10:26.1Z,4,REGULAR,substitution,in,[],1629021,,,1610612738,70,87,2021-11-04T01:10:38Z,6030000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M52.00S,2021-11-04T01:10:26.1Z,4,REGULAR,substitution,in,[],1629649,,,1610612738,70,87,2021-11-04T01:10:38Z,6040000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M38.00S,2021-11-04T01:10:56.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,90.88370565045992,45.588235294117645,1610612738,70,89,2021-11-04T01:11:02Z,6050000,-22.0,33.0,1,right,R. Williams III alley-oop DUNK (12 PTS) (D. Schroder 3 AST),"[1629057, 203471]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,3.99,Made,12.0,,,,,D. Schroder,203471.0,3.0,,,,,,,,,,
609,PT02M29.00S,2021-11-04T01:11:07.9Z,4,REGULAR,3pt,Jump Shot,[],1629649,5.206964520367937,95.09803921568627,1610612753,70,89,2021-11-04T01:11:13Z,6070000,-225.0,-4.0,1,left,MISS I. Brazdeikis 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
610,PT02M29.00S,2021-11-04T01:11:07.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,70,89,2021-11-04T01:11:13Z,6080000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,,
611,PT02M29.00S,2021-11-04T01:11:12.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612738,70,89,2021-11-04T01:11:31Z,6090000,,,0,,M. Wagner loose ball personal FOUL (2 PF) (Smart 2 FT),"[1629021, 203935]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Smart,203935.0,,
613,PT02M29.00S,2021-11-04T01:11:42.3Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,70,89,2021-11-04T01:11:42Z,6110000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,
614,PT02M29.00S,2021-11-04T01:11:42.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,70,89,2021-11-04T01:11:42Z,6120000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,,
615,PT02M29.00S,2021-11-04T01:11:43.9Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,70,89,2021-11-04T01:12:00Z,6130000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M29.00S,2021-11-04T01:11:43.9Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,70,89,2021-11-04T01:12:00Z,6140000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M29.00S,2021-11-04T01:11:43.9Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,70,89,2021-11-04T01:12:00Z,6150000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M29.00S,2021-11-04T01:11:43.9Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,70,89,2021-11-04T01:12:00Z,6160000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M29.00S,2021-11-04T01:11:43.9Z,4,REGULAR,substitution,in,[],1628981,,,1610612738,70,89,2021-11-04T01:12:00Z,6170000,,,0,,SUB in: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M29.00S,2021-11-04T01:11:43.9Z,4,REGULAR,substitution,in,[],1630174,,,1610612738,70,89,2021-11-04T01:12:00Z,6180000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M29.00S,2021-11-04T01:11:42.3Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,70,89,2021-11-04T01:12:15Z,6190000,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,
622,PT02M26.00S,2021-11-04T01:11:45.3Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,70,89,2021-11-04T01:12:15Z,6200000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,621.0,2.0,2.0,0.0,,,,,,,,,,,,,
623,PT02M10.00S,2021-11-04T01:12:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,7.046649145860711,46.81372549019608,1610612753,70,89,2021-11-04T01:12:36Z,6210000,16.0,14.0,1,left,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,
624,PT02M08.00S,2021-11-04T01:12:32.6Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,70,89,2021-11-04T01:12:36Z,6220000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,623.0,2.0,2.0,0.0,,,,,,,,,,,,,
625,PT01M59.00S,2021-11-04T01:12:43.0Z,4,REGULAR,3pt,Jump Shot,[],1630174,68.54467805519053,66.17647058823529,1610612738,70,92,2021-11-04T01:18:19Z,6230000,81.0,243.0,1,right,A. Nesmith 25' 3PT  (3 PTS) (B. Fernando 1 AST),"[1630174, 1628981]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,25.63,Made,3.0,,,,,B. Fernando,1628981.0,1.0,,,,,,,,,,
