actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
543,PT10M06.00S,2021-12-29T02:04:16.7Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,87,104,2021-12-29T02:04:18Z,5370000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,542.0,1.0,1.0,0.0,,,,,,,,,,,,,,
544,PT09M50.00S,2021-12-29T02:04:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202083,92.32917214191852,46.81372549019608,1610612749,87,104,2021-12-29T02:04:36Z,5380000,-16.0,20.0,1,right,MISS W. Matthews cutting Layup,[202083],1610612749.0,MIL,cutting,,,Matthews,W. Matthews,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
545,PT09M47.00S,2021-12-29T02:04:35.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,87,104,2021-12-29T02:04:36Z,5390000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,544.0,8.0,8.0,0.0,,,,,,,,,,,,,,
546,PT09M38.00S,2021-12-29T02:04:46.9Z,4,REGULAR,foul,personal,[],202083,,,1610612753,87,104,2021-12-29T02:04:54Z,5400000,,,0,,W. Matthews personal FOUL (3 PF),"[202083, 1630181]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,1151.0,3.0,0.0,,Hampton,1630181.0,,,,,
548,PT09M38.00S,2021-12-29T02:04:55.0Z,4,REGULAR,substitution,out,[],203507,,,1610612753,87,104,2021-12-29T02:05:02Z,5420000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M38.00S,2021-12-29T02:04:55.0Z,4,REGULAR,substitution,in,[],1626192,,,1610612753,87,104,2021-12-29T02:05:02Z,5430000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M38.00S,2021-12-29T02:04:55.0Z,4,REGULAR,substitution,out,[],202083,,,1610612753,87,104,2021-12-29T02:05:11Z,5440000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M38.00S,2021-12-29T02:04:55.0Z,4,REGULAR,substitution,in,[],203114,,,1610612753,87,104,2021-12-29T02:05:11Z,5450000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M28.00S,2021-12-29T02:05:28.9Z,4,REGULAR,2pt,Jump Shot,[],204025,22.946780551905388,21.813725490196077,1610612753,87,104,2021-12-29T02:05:33Z,5460000,141.0,163.0,1,left,MISS T. Frazier 21' pullup Shot,[204025],1610612753.0,ORL,pullup,,,Frazier,T. Frazier,,,,,21.56,Missed,,,,,,,,,,,,,,,,,,,
553,PT09M25.00S,2021-12-29T02:05:31.9Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,87,104,2021-12-29T02:05:33Z,5470000,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,552.0,2.0,1.0,1.0,,,,,,,,,,,,,,
554,PT09M09.00S,2021-12-29T02:05:50.7Z,4,REGULAR,foul,offensive,[],1626171,,,1610612749,87,104,2021-12-29T02:06:00Z,5480000,,,0,,B. Portis offensive FOUL (2 PF),"[1626171, 1629678]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,202056.0,2.0,0.0,,Schofield,1629678.0,,,,,
556,PT09M09.00S,2021-12-29T02:05:50.7Z,4,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,87,104,2021-12-29T02:05:50Z,5500000,,,0,,B. Portis offensive foul TURNOVER (2 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,202056.0,,,2.0,,,,,,,
557,PT09M09.00S,2021-12-29T02:06:01.3Z,4,REGULAR,substitution,out,[],1629678,,,1610612753,87,104,2021-12-29T02:06:10Z,5510000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M09.00S,2021-12-29T02:06:01.3Z,4,REGULAR,substitution,out,[],1630273,,,1610612753,87,104,2021-12-29T02:06:10Z,5520000,,,0,,SUB out: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M09.00S,2021-12-29T02:06:01.3Z,4,REGULAR,substitution,in,[],203914,,,1610612753,87,104,2021-12-29T02:06:10Z,5530000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M09.00S,2021-12-29T02:06:01.3Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,87,104,2021-12-29T02:06:10Z,5540000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M53.00S,2021-12-29T02:06:28.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630181,7.703679369250986,45.588235294117645,1610612753,89,104,2021-12-29T02:06:33Z,5550000,22.0,20.0,1,left,R. Hampton driving Layup (6 PTS),[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,2.97,Made,6.0,,,,,,,,,,,,,,,,,,
563,PT08M46.00S,2021-12-29T02:06:40.3Z,4,REGULAR,foul,personal,[],203914,,,1610612749,89,104,2021-12-29T02:06:45Z,5570000,,,0,,G. Harris personal FOUL (3 PF),"[203914, 1626171]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,1151.0,3.0,0.0,,Portis,1626171.0,,,,,
565,PT08M33.00S,2021-12-29T02:07:09.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,91.93495400788436,38.970588235294116,1610612749,89,106,2021-12-29T02:09:27Z,5590000,-55.0,23.0,1,right,K. Middleton floating Jump Shot (17 PTS),[203114],1610612749.0,MIL,floating,,,Middleton,K. Middleton,,,,,5.98,Made,17.0,,,,,,,,,,,,,,,,,,
566,PT08M17.00S,2021-12-29T02:07:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.521024967148489,52.450980392156865,1610612753,91,106,2021-12-29T02:07:30Z,5600000,-12.0,9.0,1,left,F. Wagner Layup (27 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,1.51,Made,27.0,,,,,,,,,,,,,,,,,,
567,PT08M10.00S,2021-12-29T02:07:33.2Z,4,REGULAR,turnover,bad pass,[],1626192,,,1610612749,91,106,2021-12-29T02:07:40Z,5610000,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1630181]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,1.0,,,,,Hampton,1630181.0,
568,PT08M10.00S,2021-12-29T02:07:33.2Z,4,REGULAR,steal,,[],1630181,,,1610612753,91,106,2021-12-29T02:07:36Z,5620000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M03.00S,2021-12-29T02:07:39.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630532,2.578843626806833,95.34313725490196,1610612753,94,106,2021-12-29T02:07:50Z,5630000,-227.0,-28.0,1,left,F. Wagner 3PT running (30 PTS) (R. Hampton 2 AST),"[1630532, 1630181]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,22.85,Made,30.0,,,,,R. Hampton,1630181.0,2.0,,,,,,,,,,,
571,PT07M57.00S,2021-12-29T02:07:51.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,94,106,2021-12-29T02:07:51Z,5650000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M57.00S,2021-12-29T02:07:52.5Z,4,REGULAR,substitution,out,[],201588,,,1610612749,94,106,2021-12-29T02:10:29Z,5660000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M57.00S,2021-12-29T02:07:52.5Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,94,106,2021-12-29T02:10:29Z,5670000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M57.00S,2021-12-29T02:07:52.5Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,94,106,2021-12-29T02:10:29Z,5680000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M57.00S,2021-12-29T02:07:52.5Z,4,REGULAR,substitution,in,[],1628978,,,1610612749,94,106,2021-12-29T02:10:29Z,5690000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M57.00S,2021-12-29T02:07:52.5Z,4,REGULAR,substitution,in,[],201950,,,1610612749,94,106,2021-12-29T02:10:29Z,5700000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M57.00S,2021-12-29T02:07:52.5Z,4,REGULAR,substitution,in,[],203507,,,1610612749,94,106,2021-12-29T02:10:29Z,5710000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M47.00S,2021-12-29T02:10:48.6Z,4,REGULAR,turnover,bad pass,[],203114,,,1610612749,94,106,2021-12-29T02:10:55Z,5720000,,,0,,K. Middleton bad pass TURNOVER (4 TO),"[203114, 1628976]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,4.0,,,,,Carter Jr.,1628976.0,
579,PT07M47.00S,2021-12-29T02:10:48.6Z,4,REGULAR,steal,,[],1628976,,,1610612753,94,106,2021-12-29T02:10:50Z,5730000,,,0,,W. Carter Jr. STEAL (2 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M43.00S,2021-12-29T02:10:52.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204025,6.652431011826544,51.225490196078425,1610612753,96,106,2021-12-29T02:11:00Z,5740000,-6.0,10.0,1,left,T. Frazier running Layup (5 PTS) (R. Hampton 3 AST),"[204025, 1630181]",1610612753.0,ORL,running,,,Frazier,T. Frazier,,,,,1.17,Made,5.0,,,,,R. Hampton,1630181.0,3.0,,,,,,,,,,,
582,PT07M28.00S,2021-12-29T02:11:07.0Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612749,96,106,2021-12-29T02:11:20Z,5760000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1630181]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,2.0,,,,,Hampton,1630181.0,
583,PT07M28.00S,2021-12-29T02:11:07.0Z,4,REGULAR,steal,,[],1630181,,,1610612753,96,106,2021-12-29T02:11:12Z,5770000,,,0,,R. Hampton STEAL (2 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M28.00S,2021-12-29T02:11:22.7Z,4,REGULAR,foul,personal,[],201950,,,1610612753,96,106,2021-12-29T02:11:36Z,5790000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1630181]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1151.0,2.0,1.0,,Hampton,1630181.0,,,,,
587,PT07M28.00S,2021-12-29T02:11:36.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612753,96,106,2021-12-29T02:12:12Z,5810000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,,Common Foul Upheld
588,PT07M18.00S,2021-12-29T02:12:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,10.988830486202366,41.17647058823529,1610612753,98,106,2021-12-29T02:12:52Z,5820000,44.0,51.0,1,left,F. Wagner 6' driving Layup (32 PTS) (T. Frazier 3 AST),"[1630532, 204025]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,6.73,Made,32.0,,,,,T. Frazier,204025.0,3.0,,,,,,,,,,,
589,PT07M05.00S,2021-12-29T02:12:57.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,98,106,2021-12-29T02:12:57Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M58.00S,2021-12-29T02:13:12.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.51182654402102,43.627450980392155,1610612749,98,106,2021-12-29T02:13:17Z,5840000,-32.0,8.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,,
591,PT06M57.00S,2021-12-29T02:13:13.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,98,106,2021-12-29T02:13:17Z,5850000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,590.0,9.0,9.0,0.0,,,,,,,,,,,,,,
592,PT06M47.00S,2021-12-29T02:13:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204025,9.149145860709593,48.03921568627451,1610612753,98,106,2021-12-29T02:13:28Z,5860000,10.0,34.0,1,left,MISS T. Frazier cutting Layup,[204025],1610612753.0,ORL,cutting,,,Frazier,T. Frazier,,,,,3.49,Missed,,,,,,,,,,,,,,,,,,,
593,PT06M44.00S,2021-12-29T02:13:27.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,98,106,2021-12-29T02:13:28Z,5870000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,592.0,6.0,6.0,0.0,,,,,,,,,,,,,,
594,PT06M38.00S,2021-12-29T02:13:34.6Z,4,REGULAR,foul,personal,['2freethrow'],203914,,,1610612749,98,106,2021-12-29T02:13:46Z,5880000,,,0,,G. Harris shooting personal FOUL (4 PF) (Middleton 2 FT),"[203914, 203114]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,,,,,1151.0,4.0,0.0,,Middleton,203114.0,,,,,
596,PT06M38.00S,2021-12-29T02:13:59.0Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,98,106,2021-12-29T02:13:59Z,5900000,,,0,,MISS K. Middleton Free Throw 1 of 2,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
597,PT06M38.00S,2021-12-29T02:13:59.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,98,106,2021-12-29T02:13:59Z,5910000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,,,
598,PT06M38.00S,2021-12-29T02:14:18.1Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,98,107,2021-12-29T02:14:18Z,5920000,,,0,,K. Middleton Free Throw 2 of 2 (18 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
600,PT06M25.00S,2021-12-29T02:14:32.8Z,4,REGULAR,3pt,Jump Shot,[],1630532,32.802233902759525,47.05882352941176,1610612753,98,107,2021-12-29T02:14:37Z,5930000,15.0,256.0,1,left,MISS F. Wagner 25' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
601,PT06M21.00S,2021-12-29T02:14:36.8Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612749,98,107,2021-12-29T02:14:37Z,5940000,,,0,,D. DiVincenzo REBOUND (Off:3 Def:2),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,600.0,5.0,2.0,3.0,,,,,,,,,,,,,,
602,PT06M18.00S,2021-12-29T02:14:39.7Z,4,REGULAR,turnover,lost ball,[],1628978,,,1610612749,98,107,2021-12-29T02:14:46Z,5950000,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1628976]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,1.0,,,,,Carter Jr.,1628976.0,
603,PT06M18.00S,2021-12-29T02:14:39.7Z,4,REGULAR,steal,,[],1628976,,,1610612753,98,107,2021-12-29T02:15:30Z,5960000,,,0,,W. Carter Jr. STEAL (3 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M09.00S,2021-12-29T02:14:48.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203914,11.645860709592641,2.696078431372549,1610612753,98,107,2021-12-29T02:14:53Z,5970000,237.0,57.0,1,left,MISS G. Harris 24' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,,
605,PT06M06.00S,2021-12-29T02:14:51.4Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612749,98,107,2021-12-29T02:14:53Z,5980000,,,0,,D. DiVincenzo REBOUND (Off:3 Def:3),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,604.0,6.0,3.0,3.0,,,,,,,,,,,,,,
606,PT06M00.00S,2021-12-29T02:14:56.8Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203114,90.75229960578186,77.94117647058823,1610612749,98,109,2021-12-29T02:15:04Z,5990000,140.0,34.0,1,right,K. Middleton 14' step back Jump Shot (20 PTS) (J. Holiday 9 AST),"[203114, 201950]",1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,14.39,Made,20.0,,,,,J. Holiday,201950.0,9.0,,,,,,,,,,,
607,PT05M39.00S,2021-12-29T02:15:17.6Z,4,REGULAR,3pt,Jump Shot,[],1630181,12.302890932982917,2.696078431372549,1610612753,98,109,2021-12-29T02:15:24Z,6000000,237.0,63.0,1,left,MISS R. Hampton 24' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,24.48,Missed,,,,,,,,,,,,,,,,,,,
608,PT05M37.00S,2021-12-29T02:15:19.6Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,98,109,2021-12-29T02:15:24Z,6010000,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,607.0,4.0,4.0,0.0,,,,,,,,,,,,,,
609,PT05M28.00S,2021-12-29T02:15:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.14651773981603,48.529411764705884,1610612749,98,111,2021-12-29T02:15:34Z,6020000,-7.0,31.0,1,right,J. Holiday Layup (11 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,3.16,Made,11.0,,,,,,,,,,,,,,,,,,
610,PT05M04.00S,2021-12-29T02:15:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,10.463206307490145,53.92156862745098,1610612753,98,111,2021-12-29T02:15:59Z,6030000,-20.0,46.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,4.99,Missed,,,,,,,,,,,,,,,,,,,
611,PT05M01.00S,2021-12-29T02:15:57.0Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,98,111,2021-12-29T02:15:59Z,6040000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,610.0,4.0,3.0,1.0,,,,,,,,,,,,,,
612,PT04M56.00S,2021-12-29T02:16:01.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,91.80354796320631,2.450980392156863,1610612749,98,111,2021-12-29T02:16:08Z,6050000,-238.0,25.0,1,right,MISS D. DiVincenzo running 3PT,[1628978],1610612749.0,MIL,running,,,DiVincenzo,D. DiVincenzo,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
613,PT04M55.00S,2021-12-29T02:16:02.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,98,111,2021-12-29T02:19:46Z,6060000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,612.0,,,,,,,,,,,,,,,,,
614,PT04M55.00S,2021-12-29T02:16:12.3Z,4,REGULAR,foul,personal,[],203507,,,1610612753,98,111,2021-12-29T02:19:46Z,6070000,,,0,,G. Antetokounmpo loose ball personal FOUL (5 PF),"[203507, 1628976]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202056.0,5.0,0.0,,Carter Jr.,1628976.0,,,,,
617,PT04M55.00S,2021-12-29T02:16:25.3Z,4,REGULAR,substitution,out,[],203507,,,1610612753,98,111,2021-12-29T02:16:30Z,6100000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M55.00S,2021-12-29T02:16:25.3Z,4,REGULAR,substitution,in,[],1626171,,,1610612753,98,111,2021-12-29T02:16:30Z,6110000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M55.00S,2021-12-29T02:16:38.7Z,4,REGULAR,substitution,out,[],1628978,,,1610612753,98,111,2021-12-29T02:16:50Z,6120000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M55.00S,2021-12-29T02:16:38.7Z,4,REGULAR,substitution,in,[],201588,,,1610612753,98,111,2021-12-29T02:16:50Z,6130000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M48.00S,2021-12-29T02:16:56.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,98,111,2021-12-29T02:16:56Z,6140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M42.00S,2021-12-29T02:17:02.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,16.376478318002626,41.42156862745098,1610612753,98,111,2021-12-29T02:20:53Z,6150000,43.0,101.0,1,left,MISS W. Carter Jr. 11' floating Shot,[1628976],1610612753.0,ORL,floating,,,Carter Jr.,W. Carter Jr.,,,,,11.01,Missed,,,,,,,,,,,,,,,,,,,
623,PT04M37.00S,2021-12-29T02:17:07.1Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,98,111,2021-12-29T02:17:10Z,6160000,,,0,,P. Connaughton REBOUND (Off:0 Def:5),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,622.0,5.0,5.0,0.0,,,,,,,,,,,,,,
624,PT04M32.00S,2021-12-29T02:17:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.32917214191852,49.754901960784316,1610612749,98,113,2021-12-29T02:17:23Z,6170000,-1.0,20.0,1,right,J. Holiday driving Layup (13 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.96,Made,13.0,,,,,,,,,,,,,,,,,,
625,PT04M15.00S,2021-12-29T02:17:29.6Z,4,REGULAR,3pt,Jump Shot,[],1630181,30.831143232588698,19.852941176470587,1610612753,101,113,2021-12-29T02:17:36Z,6180000,151.0,237.0,1,left,R. Hampton 28' 3PT  (9 PTS) (G. Harris 4 AST),"[1630181, 203914]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,28.11,Made,9.0,,,,,G. Harris,203914.0,4.0,,,,,,,,,,,
627,PT04M02.00S,2021-12-29T02:17:42.3Z,4,REGULAR,3pt,Jump Shot,[],203114,66.3107752956636,44.6078431372549,1610612749,101,113,2021-12-29T02:17:50Z,6200000,-27.0,264.0,1,right,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.56,Missed,,,,,,,,,,,,,,,,,,,
628,PT03M59.00S,2021-12-29T02:17:45.3Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612753,101,113,2021-12-29T02:17:50Z,6210000,,,0,,R. Hampton REBOUND (Off:1 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,627.0,3.0,2.0,1.0,,,,,,,,,,,,,,
629,PT03M53.00S,2021-12-29T02:17:51.6Z,4,REGULAR,3pt,Jump Shot,[],1628976,32.933639947437584,61.51960784313726,1610612753,104,113,2021-12-29T02:17:58Z,6220000,-58.0,257.0,1,left,W. Carter Jr. 26' 3PT  (19 PTS) (R. Hampton 4 AST),"[1628976, 1630181]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.35,Made,19.0,,,,,R. Hampton,1630181.0,4.0,,,,,,,,,,,
631,PT03M42.00S,2021-12-29T02:18:10.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,104,113,2021-12-29T02:18:10Z,6240000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M42.00S,2021-12-29T02:18:11.3Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,104,113,2021-12-29T02:19:41Z,6250000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M42.00S,2021-12-29T02:18:11.3Z,4,REGULAR,substitution,in,[],203507,,,1610612749,104,113,2021-12-29T02:19:41Z,6260000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
