actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
453,PT02M25.00S,2021-11-27T01:42:57.9Z,3,REGULAR,substitution,in,[],201942,,,1610612741,65,83,2021-11-27T01:43:14Z,4340000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M25.00S,2021-11-27T01:42:57.9Z,3,REGULAR,substitution,in,[],1628366,,,1610612741,65,83,2021-11-27T01:43:14Z,4350000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M18.00S,2021-11-27T01:43:18.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629632,80.6340341655716,49.754901960784316,1610612741,65,85,2021-11-27T01:43:23Z,4360000,-1.0,130.0,1,right,C. White 12' pullup Jump Shot (16 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,12.95,Made,,16.0,,,,,,,,,,,,,,,,
456,PT02M00.00S,2021-11-27T01:43:34.9Z,3,REGULAR,3pt,Jump Shot,[],1629021,30.699737187910642,32.35294117647059,1610612753,65,85,2021-11-27T01:43:40Z,4370000,88.0,236.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
457,PT01M58.00S,2021-11-27T01:43:36.9Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,65,85,2021-11-27T01:43:40Z,4380000,,,0,,L. Ball REBOUND (Off:0 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,456.0,,,,,4.0,4.0,0.0,,,,,,,,,,
458,PT01M53.00S,2021-11-27T01:43:43.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,66.17936925098554,50.245098039215684,1610612741,65,85,2021-11-27T01:43:52Z,4390000,1.0,265.0,1,right,MISS N. Vucevic 26' running 3PT,[202696],1610612741.0,CHI,running,,,Vucevic,N. Vucevic,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
459,PT01M52.00S,2021-11-27T01:43:44.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,65,85,2021-11-27T01:43:52Z,4400000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,,,
460,PT01M52.00S,2021-11-27T01:43:50.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,65,85,2021-11-27T01:43:50Z,4410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M52.00S,2021-11-27T01:43:56.7Z,3,REGULAR,substitution,out,[],203914,,,1610612753,65,85,2021-11-27T01:44:11Z,4420000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M52.00S,2021-11-27T01:43:56.7Z,3,REGULAR,substitution,in,[],1630181,,,1610612753,65,85,2021-11-27T01:44:11Z,4430000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M35.00S,2021-11-27T01:44:21.8Z,3,REGULAR,turnover,bad pass,[],1630532,,,1610612753,65,85,2021-11-27T01:44:27Z,4440000,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 1627936]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,2.0,Caruso,1627936.0,,
464,PT01M35.00S,2021-11-27T01:44:21.8Z,3,REGULAR,steal,,[],1627936,,,1610612741,65,85,2021-11-27T01:44:24Z,4450000,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M25.00S,2021-11-27T01:44:30.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,89.70105124835742,44.11764705882353,1610612741,65,87,2021-11-27T01:44:35Z,4460000,-29.0,44.0,1,right,N. Vucevic turnaround Hook (11 PTS) (A. Caruso 3 AST),"[202696, 1627936]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,5.32,Made,,11.0,A. Caruso,1627936.0,3.0,,,,,,,,,,,,,
467,PT01M12.00S,2021-11-27T01:44:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.732588699080158,54.41176470588235,1610612753,65,87,2021-11-27T01:44:58Z,4480000,-22.0,1.0,1,left,MISS M. Wagner cutting Layup,[1629021],1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,
468,PT01M12.00S,2021-11-27T01:44:51.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,65,87,2021-11-27T01:44:51Z,4490000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,467.0,,,,,,,,,,,,,,,,,
469,PT01M12.00S,2021-11-27T01:44:53.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,65,87,2021-11-27T01:44:53Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M08.00S,2021-11-27T01:45:11.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612753,65,87,2021-11-27T01:45:37Z,4510000,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Wagner 2 FT),"[202696, 1630532]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,2715.0,3.0,0.0,Wagner,1630532.0,,,,,
472,PT01M08.00S,2021-11-27T01:45:41.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,65,87,2021-11-27T01:45:41Z,4530000,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,
473,PT01M08.00S,2021-11-27T01:45:41.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,65,87,2021-11-27T01:45:41Z,4540000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,,
474,PT01M08.00S,2021-11-27T01:46:01.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,66,87,2021-11-27T01:46:01Z,4550000,,,0,,F. Wagner Free Throw 2 of 2 (13 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
475,PT00M57.40S,2021-11-27T01:46:18.3Z,3,REGULAR,foul,personal,[],1629021,,,1610612741,66,87,2021-11-27T01:46:26Z,4560000,,,0,,M. Wagner personal FOUL (2 PF),"[1629021, 202696]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,2715.0,2.0,0.0,Vucevic,202696.0,,,,,
477,PT00M49.70S,2021-11-27T01:46:49.4Z,3,REGULAR,3pt,Jump Shot,[],202696,66.5735873850197,41.911764705882355,1610612741,66,90,2021-11-27T01:46:55Z,4580000,-40.0,262.0,1,right,N. Vucevic 26' 3PT  (14 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.48,Made,,14.0,C. White,1629632.0,1.0,,,,,,,,,,,,,
479,PT00M42.90S,2021-11-27T01:47:03.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612753,66,90,2021-11-27T01:47:17Z,4600000,,,0,,C. White personal FOUL (1 PF) (Hampton 2 FT),"[1629632, 1630181]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,2715.0,1.0,0.0,Hampton,1630181.0,,,,,
481,PT00M42.90S,2021-11-27T01:47:27.4Z,3,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,67,90,2021-11-27T01:47:45Z,4620000,,,0,,R. Hampton Free Throw 1 of 2 (1 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
482,PT00M42.90S,2021-11-27T01:47:27.4Z,3,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,67,90,2021-11-27T01:47:45Z,4630000,,,0,,MISS R. Hampton Free Throw 2 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT00M40.00S,2021-11-27T01:47:30.3Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,67,90,2021-11-27T01:47:45Z,4640000,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,482.0,,,,,4.0,3.0,1.0,,,,,,,,,,
484,PT00M28.40S,2021-11-27T01:47:55.5Z,3,REGULAR,3pt,Jump Shot,[],1629632,72.09264126149803,9.803921568627452,1610612741,67,90,2021-11-27T01:48:00Z,4650000,-201.0,210.0,1,right,MISS C. White 29' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,29.05,Missed,,,,,,,,,,,,,,,,,,
485,PT00M24.50S,2021-11-27T01:47:59.4Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,67,90,2021-11-27T01:48:00Z,4660000,,,0,,C. Okeke REBOUND (Off:0 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,484.0,,,,,4.0,4.0,0.0,,,,,,,,,,
486,PT00M04.00S,2021-11-27T01:48:21.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,6.258212877792378,50.0,1610612753,69,90,2021-11-27T01:48:27Z,4670000,0.0,6.0,1,left,F. Wagner cutting DUNK (15 PTS) (C. Okeke 1 AST),"[1630532, 1629643]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,0.63,Made,,15.0,C. Okeke,1629643.0,1.0,,,,,,,,,,,,,
488,PT00M00.40S,2021-11-27T01:48:29.4Z,3,REGULAR,turnover,traveling,[],1628366,,,1610612741,69,90,2021-11-27T01:49:03Z,4690000,,,0,,L. Ball traveling TURNOVER (3 TO),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,1628168.0,,,,,3.0,,,,
489,PT00M00.00S,2021-11-27T01:48:49.4Z,3,REGULAR,period,end,[],0,,,1610612753,69,90,2021-11-27T01:48:49Z,4700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-11-27T01:50:46.2Z,4,REGULAR,substitution,out,['startperiod'],1629643,,,1610612753,69,90,2021-11-27T01:51:19Z,4710000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-11-27T01:50:46.2Z,4,REGULAR,substitution,out,['startperiod'],1630532,,,1610612753,69,90,2021-11-27T01:51:19Z,4720000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-11-27T01:50:46.2Z,4,REGULAR,substitution,in,['startperiod'],1628964,,,1610612753,69,90,2021-11-27T01:51:19Z,4730000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-11-27T01:50:46.2Z,4,REGULAR,substitution,in,['startperiod'],1628539,,,1610612753,69,90,2021-11-27T01:51:19Z,4740000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-11-27T01:51:25.4Z,4,REGULAR,period,start,[],0,,,1610612753,69,90,2021-11-27T01:51:25Z,4750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M37.00S,2021-11-27T01:51:47.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,9.806176084099869,42.15686274509804,1610612753,69,90,2021-11-27T01:51:55Z,4760000,39.0,40.0,1,left,MISS M. Bamba turnaround Hook,[1628964],1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,5.58,Missed,,,,,,,,,,,,,,,,,,
496,PT11M37.00S,2021-11-27T01:51:47.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,69,90,2021-11-27T01:51:55Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,,,
497,PT11M37.00S,2021-11-27T01:51:54.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,69,90,2021-11-27T01:51:54Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M28.00S,2021-11-27T01:52:18.6Z,4,REGULAR,foul,offensive,[],203082,,,1610612753,69,90,2021-11-27T01:52:37Z,4790000,,,0,,T. Ross charge offensive FOUL (1 PF),"[203082, 1627936]",1610612753.0,ORL,charge,,,Ross,T. Ross,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Caruso,1627936.0,,,,,
500,PT11M28.00S,2021-11-27T01:52:18.6Z,4,REGULAR,turnover,offensive foul,[],203082,,,1610612753,69,90,2021-11-27T01:52:18Z,4810000,,,0,,T. Ross offensive foul TURNOVER (2 TO),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,1628168.0,,,,,2.0,,,,
502,PT11M28.00S,2021-11-27T01:53:09.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612741,69,90,2021-11-27T01:56:15Z,4830000,,,0,,,[],1610612753.0,ORL,support,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,
503,PT11M28.00S,2021-11-27T01:53:09.5Z,4,REGULAR,foul,technical,['1freethrow'],1630175,,,1610612741,69,90,2021-11-27T02:16:37Z,4840000,,,0,,C. Anthony technical FOUL (1 Tech),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,2715.0,0.0,1.0,,,,,,,
526,PT11M28.00S,2021-11-27T01:54:26.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,69,90,2021-11-27T01:59:47Z,4845000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M28.00S,2021-11-27T01:55:42.7Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,69,91,2021-11-27T01:55:42Z,4850000,,,0,,D. DeRozan technical Free Throw 1 of 1 (19 PTS),[201942],1610612741.0,CHI,technical,,,DeRozan,D. DeRozan,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
505,PT11M12.00S,2021-11-27T01:56:13.9Z,4,REGULAR,turnover,lost ball,[],202696,,,1610612741,69,91,2021-11-27T02:03:13Z,4860000,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 1629021]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,1.0,Wagner,1629021.0,,
506,PT11M12.00S,2021-11-27T01:56:13.9Z,4,REGULAR,steal,,[],1629021,,,1610612753,69,91,2021-11-27T02:03:13Z,4870000,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M02.00S,2021-11-27T01:56:23.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629021,5.338370565045992,47.549019607843135,1610612753,71,91,2021-11-27T01:59:14Z,4880000,12.0,-2.0,1,left,M. Wagner driving DUNK (2 PTS) (M. Bamba 2 AST),"[1629021, 1628964]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,1.25,Made,,2.0,M. Bamba,1628964.0,2.0,,,,,,,,,,,,,
509,PT10M39.00S,2021-11-27T01:56:46.7Z,4,REGULAR,2pt,Hook,[],202696,86.81011826544021,77.94117647058823,1610612741,71,93,2021-11-27T01:56:56Z,4900000,140.0,71.0,1,right,N. Vucevic 15' turnaround Hook (16 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,15.69,Made,,16.0,,,,,,,,,,,,,,,,
510,PT10M31.00S,2021-11-27T01:56:58.5Z,4,REGULAR,turnover,lost ball,[],1630181,,,1610612753,71,93,2021-11-27T01:57:20Z,4910000,,,0,,R. Hampton lost ball TURNOVER (2 TO),"[1630181, 1627936]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,2.0,Caruso,1627936.0,,
511,PT10M31.00S,2021-11-27T01:56:58.5Z,4,REGULAR,steal,,[],1627936,,,1610612741,71,93,2021-11-27T01:57:00Z,4920000,,,0,,A. Caruso STEAL (4 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M29.00S,2021-11-27T01:57:10.4Z,4,REGULAR,foul,personal,[],1630181,,,1610612741,71,93,2021-11-27T01:59:48Z,4930000,,,0,,R. Hampton take personal FOUL (2 PF),"[1630181, 1627936]",1610612753.0,ORL,take,,,Hampton,R. Hampton,,,,,,,,,,,,,,,1628168.0,2.0,0.0,Caruso,1627936.0,,,,,
514,PT10M09.00S,2021-11-27T01:57:36.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,90.75229960578186,2.696078431372549,1610612741,71,96,2021-11-27T01:58:08Z,4950000,-237.0,34.0,1,right,L. Ball 3PT  (13 PTS) (D. DeRozan 4 AST),"[1628366, 201942]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,23.9,Made,,13.0,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,
515,PT09M49.00S,2021-11-27T01:57:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628539,10.33180026281209,48.529411764705884,1610612753,71,96,2021-11-27T02:00:47Z,4960000,7.0,45.0,1,left,MISS M. Mulder driving Layup,[1628539],1610612753.0,ORL,driving,,,Mulder,M. Mulder,,,,,4.52,Missed,,,,,,,,,,,,,,,,,,
516,PT09M49.00S,2021-11-27T01:57:55.8Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,71,96,2021-11-27T01:58:11Z,4970000,,,0,,N. Vucevic REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,515.0,,,,,7.0,5.0,2.0,,,,,,,,,,
517,PT09M46.00S,2021-11-27T01:57:59.2Z,4,REGULAR,turnover,bad pass,[],202696,,,1610612741,71,96,2021-11-27T01:58:15Z,4980000,,,0,,N. Vucevic bad pass TURNOVER (2 TO),"[202696, 1628539]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,2.0,Mulder,1628539.0,,
518,PT09M46.00S,2021-11-27T01:57:59.2Z,4,REGULAR,steal,,[],1628539,,,1610612753,71,96,2021-11-27T01:58:00Z,4990000,,,0,,M. Mulder STEAL (1 STL),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M45.00S,2021-11-27T01:58:04.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,34.21484888304862,51.96078431372549,1610612753,71,96,2021-11-27T02:02:14Z,5000000,-10.0,269.0,1,left,MISS R. Hampton 26' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,
520,PT09M44.00S,2021-11-27T01:58:05.1Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,71,96,2021-11-27T02:02:14Z,5010000,,,0,,N. Vucevic REBOUND (Off:2 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,519.0,,,,,8.0,6.0,2.0,,,,,,,,,,
521,PT09M30.00S,2021-11-27T01:58:14.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,84.57621550591328,54.90196078431373,1610612741,71,96,2021-11-27T01:58:28Z,5020000,25.0,92.0,1,right,MISS D. DeRozan 9' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,9.57,Missed,,,,,,,,,,,,,,,,,,
522,PT09M26.00S,2021-11-27T01:58:18.4Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,71,96,2021-11-27T01:58:23Z,5030000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,521.0,,,,,2.0,2.0,0.0,,,,,,,,,,
523,PT09M15.00S,2021-11-27T01:58:34.6Z,4,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612753,71,96,2021-11-27T01:58:44Z,5040000,,,0,,A. Caruso shooting personal FOUL (1 PF) (Hampton 2 FT),"[1627936, 1630181]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Hampton,1630181.0,,,,,
525,PT09M15.00S,2021-11-27T01:58:49.5Z,4,REGULAR,foul,technical,['1freethrow'],1627936,,,1610612753,71,96,2021-11-27T01:59:07Z,5060000,,,0,,A. Caruso technical FOUL (1 Tech),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,2715.0,1.0,1.0,,,,,,,
527,PT09M15.00S,2021-11-27T01:59:02.0Z,4,REGULAR,freethrow,1 of 1,[],1630181,,,1610612753,72,96,2021-11-27T01:59:02Z,5070000,,,0,,R. Hampton technical Free Throw 1 of 1 (2 PTS),[1630181],1610612753.0,ORL,technical,,,Hampton,R. Hampton,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
528,PT09M15.00S,2021-11-27T01:59:08.1Z,4,REGULAR,substitution,out,[],202696,,,1610612753,72,96,2021-11-27T01:59:12Z,5080000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M15.00S,2021-11-27T01:59:08.1Z,4,REGULAR,substitution,in,[],1629750,,,1610612753,72,96,2021-11-27T01:59:12Z,5090000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M15.00S,2021-11-27T01:59:35.3Z,4,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,72,96,2021-11-27T01:59:51Z,5100000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT09M15.00S,2021-11-27T01:59:35.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,72,96,2021-11-27T01:59:51Z,5110000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,
532,PT09M15.00S,2021-11-27T01:59:35.3Z,4,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,72,96,2021-11-27T01:59:51Z,5120000,,,0,,MISS R. Hampton Free Throw 2 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,
533,PT09M13.00S,2021-11-27T01:59:37.3Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,72,96,2021-11-27T01:59:51Z,5130000,,,0,,J. Green REBOUND (Off:1 Def:7),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,532.0,,,,,8.0,7.0,1.0,,,,,,,,,,
534,PT08M58.00S,2021-11-27T02:00:05.7Z,4,REGULAR,violation,kicked ball,[],1629021,,,1610612741,72,96,2021-11-27T02:00:13Z,5140000,,,0,,M. Wagner kicked ball VIOLATION,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,2715.0,,,,,,,,,
536,PT08M50.00S,2021-11-27T02:00:23.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,80.1084099868594,62.5,1610612741,72,98,2021-11-27T02:05:18Z,5150000,62.0,134.0,1,right,D. DeRozan 14' fadeaway Jump Shot (21 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,14.83,Made,,21.0,,,,,,,,,,,,,,,,
537,PT08M35.00S,2021-11-27T02:00:39.3Z,4,REGULAR,3pt,Jump Shot,[],1628539,15.193823915900131,95.34313725490196,1610612753,72,98,2021-11-27T02:00:48Z,5160000,-227.0,90.0,1,left,MISS M. Mulder 24' 3PT,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,
538,PT08M33.00S,2021-11-27T02:00:41.3Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,72,98,2021-11-27T02:00:48Z,5170000,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,537.0,,,,,4.0,4.0,0.0,,,,,,,,,,
539,PT08M26.00S,2021-11-27T02:00:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,91.27792378449409,46.07843137254902,1610612741,72,100,2021-11-27T02:06:00Z,5180000,-20.0,29.0,1,right,D. DeRozan driving reverse Layup (23 PTS),[201942],1610612741.0,CHI,driving reverse,,,DeRozan,D. DeRozan,,,,,3.54,Made,,23.0,,,,,,,,,,,,,,,,
540,PT08M26.00S,2021-11-27T02:00:58.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,72,100,2021-11-27T02:00:58Z,5190000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M26.00S,2021-11-27T02:02:58.7Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,72,100,2021-11-27T02:03:33Z,5200000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M26.00S,2021-11-27T02:02:58.7Z,4,REGULAR,substitution,out,[],203082,,,1610612753,72,100,2021-11-27T02:03:33Z,5210000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M26.00S,2021-11-27T02:02:58.7Z,4,REGULAR,substitution,in,[],1629649,,,1610612753,72,100,2021-11-27T02:03:33Z,5220000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
