actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
621,PT04M45.00S,2022-01-18T02:09:20.9Z,4,REGULAR,foul,personal,['2freethrow'],203496,,,1610612753,73,92,2022-01-18T02:10:16Z,6110000,,,0,,R. Covington shooting personal FOUL (3 PF) (Lopez 2 FT),"[203496, 201577]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Lopez,201577.0,
623,PT04M45.00S,2022-01-18T02:09:33.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201577,,,1610612753,74,92,2022-01-18T02:09:33Z,6130000,,,0,,R. Lopez Free Throw 1 of 2 (8 PTS),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
624,PT04M45.00S,2022-01-18T02:09:42.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201577,,,1610612753,74,92,2022-01-18T02:09:42Z,6140000,,,0,,MISS R. Lopez Free Throw 2 of 2,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
625,PT04M42.00S,2022-01-18T02:09:44.1Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,74,92,2022-01-18T02:09:44Z,6150000,,,0,,J. Nurkic REBOUND (Off:4 Def:17),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,624.0,21.0,17.0,4.0,,,,,,,,,,,,,,
626,PT04M25.00S,2022-01-18T02:10:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,7.30946123521682,48.77450980392157,1610612757,74,94,2022-01-18T02:11:07Z,6160000,6.0,16.0,1,left,R. Covington driving finger roll Layup (7 PTS) (A. Simons 5 AST),"[203496, 1629014]",1610612757.0,POR,driving finger roll,,,Covington,R. Covington,,,,,1.73,Made,7.0,,,,,,,A. Simons,1629014.0,5.0,,,,,,,,,
627,PT04M12.00S,2022-01-18T02:10:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.85479632063075,54.65686274509803,1610612753,76,94,2022-01-18T02:10:23Z,6170000,23.0,15.0,1,right,F. Wagner driving Layup (14 PTS) (C. Okeke 2 AST),"[1630532, 1629643]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.75,Made,14.0,,,,,,,C. Okeke,1629643.0,2.0,,,,,,,,,
629,PT03M57.00S,2022-01-18T02:10:28.1Z,4,REGULAR,3pt,Jump Shot,[],203496,27.414586070959263,21.813725490196077,1610612757,76,94,2022-01-18T02:10:34Z,6180000,141.0,205.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
630,PT03M55.00S,2022-01-18T02:10:30.1Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,76,94,2022-01-18T02:10:34Z,6190000,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,629.0,5.0,5.0,0.0,,,,,,,,,,,,,,
632,PT03M42.00S,2022-01-18T02:10:43.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,93.77463863337714,63.725490196078425,1610612753,78,94,2022-01-18T02:10:50Z,6200000,69.0,6.0,1,right,G. Harris 6' driving floating Jump Shot (10 PTS) (C. Anthony 6 AST),"[203914, 1630175]",1610612753.0,ORL,driving floating,,,Harris,G. Harris,,,,,6.89,Made,10.0,,,,,,,C. Anthony,1630175.0,6.0,,,,,,,,,
634,PT03M42.00S,2022-01-18T02:10:50.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,78,94,2022-01-18T02:10:50Z,6220000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M42.00S,2022-01-18T02:12:43.6Z,4,REGULAR,substitution,out,[],201577,,,1610612757,78,94,2022-01-18T02:13:25Z,6230000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M42.00S,2022-01-18T02:12:43.6Z,4,REGULAR,substitution,in,[],1628964,,,1610612757,78,94,2022-01-18T02:13:25Z,6240000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M22.00S,2022-01-18T02:13:59.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,7.046649145860711,40.68627450980392,1610612757,78,94,2022-01-18T02:14:06Z,6250000,47.0,14.0,1,left,MISS R. Covington driving floating Shot - blocked,"[203496, 1628964]",1610612757.0,POR,driving floating,,,Covington,R. Covington,,,,,4.86,Missed,,,,,,Bamba,1628964.0,,,,,,,,,,,,
638,PT03M22.00S,2022-01-18T02:13:59.4Z,4,REGULAR,block,,[],1628964,,,1610612757,78,94,2022-01-18T02:14:02Z,6260000,,,0,,M. Bamba BLOCK (4 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M18.00S,2022-01-18T02:14:03.4Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,78,94,2022-01-18T02:14:06Z,6270000,,,0,,M. Bamba REBOUND (Off:0 Def:9),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,637.0,9.0,9.0,0.0,,,,,,,,,,,,,,
640,PT03M12.00S,2022-01-18T02:14:09.5Z,4,REGULAR,3pt,Jump Shot,[],1630175,69.99014454664915,79.90196078431373,1610612753,81,94,2022-01-18T02:14:14Z,6280000,150.0,230.0,1,right,C. Anthony 27' 3PT  (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.4,Made,9.0,,,,,,,,,,,,,,,,,,
642,PT02M49.00S,2022-01-18T02:14:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.178055190538765,45.588235294117645,1610612757,81,96,2022-01-18T02:14:39Z,6300000,22.0,15.0,1,left,J. Nurkic cutting Layup (19 PTS) (A. Simons 6 AST),"[203994, 1629014]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,2.67,Made,19.0,,,,,,,A. Simons,1629014.0,6.0,,,,,,,,,
653,PT02M40.00S,2022-01-18T02:14:42.7Z,4,REGULAR,violation,kicked ball,[],203496,,,1610612753,81,96,2022-01-18T02:16:45Z,6325000,,,0,,R. Covington kicked ball VIOLATION,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M40.00S,2022-01-18T02:14:52.5Z,4,REGULAR,substitution,out,[],203468,,,1610612753,81,96,2022-01-18T02:15:01Z,6340000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M40.00S,2022-01-18T02:14:52.5Z,4,REGULAR,substitution,in,[],203463,,,1610612753,81,96,2022-01-18T02:15:01Z,6350000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M28.00S,2022-01-18T02:15:16.7Z,4,REGULAR,3pt,Jump Shot,[],1630175,66.3107752956636,62.5,1610612753,81,96,2022-01-18T02:16:56Z,6360000,62.0,264.0,1,right,MISS C. Anthony 27' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,,
649,PT02M23.00S,2022-01-18T02:15:20.8Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,81,96,2022-01-18T02:15:20Z,6370000,,,0,,J. Nurkic REBOUND (Off:4 Def:18),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,648.0,22.0,18.0,4.0,,,,,,,,,,,,,,
650,PT02M11.00S,2022-01-18T02:15:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.623521681997373,47.794117647058826,1610612757,81,98,2022-01-18T02:17:07Z,6380000,11.0,29.0,1,left,J. Nurkic cutting Layup (21 PTS) (A. Simons 7 AST),"[203994, 1629014]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,3.06,Made,21.0,,,,,,,A. Simons,1629014.0,7.0,,,,,,,,,
652,PT02M11.00S,2022-01-18T02:15:44.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,81,98,2022-01-18T02:15:44Z,6400000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,81,98,2022-01-18T02:17:16Z,6410000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,81,98,2022-01-18T02:17:16Z,6420000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],203914,,,1610612753,81,98,2022-01-18T02:17:16Z,6430000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],1630532,,,1610612753,81,98,2022-01-18T02:17:16Z,6440000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,81,98,2022-01-18T02:17:16Z,6450000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],1629014,,,1610612753,81,98,2022-01-18T02:17:16Z,6460000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],1629642,,,1610612753,81,98,2022-01-18T02:17:16Z,6470000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],203994,,,1610612753,81,98,2022-01-18T02:17:16Z,6480000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],203496,,,1610612753,81,98,2022-01-18T02:17:16Z,6490000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,out,[],203463,,,1610612753,81,98,2022-01-18T02:17:16Z,6500000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],1629649,,,1610612753,81,98,2022-01-18T02:17:16Z,6510000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],1629021,,,1610612753,81,98,2022-01-18T02:17:16Z,6520000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],1629678,,,1610612753,81,98,2022-01-18T02:17:16Z,6530000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,81,98,2022-01-18T02:17:16Z,6540000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],1630181,,,1610612753,81,98,2022-01-18T02:17:16Z,6550000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],1630570,,,1610612753,81,98,2022-01-18T02:17:16Z,6560000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],1628372,,,1610612753,81,98,2022-01-18T02:17:16Z,6570000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],1629833,,,1610612753,81,98,2022-01-18T02:17:16Z,6580000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],203503,,,1610612753,81,98,2022-01-18T02:17:16Z,6590000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M11.00S,2022-01-18T02:16:29.1Z,4,REGULAR,substitution,in,[],1630535,,,1610612753,81,98,2022-01-18T02:17:16Z,6600000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M48.00S,2022-01-18T02:17:41.5Z,4,REGULAR,3pt,Jump Shot,[],1629021,90.48948751642575,3.6764705882352944,1610612753,81,98,2022-01-18T02:17:49Z,6610000,-232.0,37.0,1,right,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
675,PT01M42.00S,2022-01-18T02:17:47.5Z,4,REGULAR,rebound,offensive,[],1629678,,,1610612753,81,98,2022-01-18T02:17:49Z,6620000,,,0,,A. Schofield REBOUND (Off:1 Def:0),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,674.0,1.0,0.0,1.0,,,,,,,,,,,,,,
676,PT01M36.00S,2022-01-18T02:17:55.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,91.67214191852825,54.65686274509803,1610612753,83,98,2022-01-18T02:18:26Z,6630000,23.0,26.0,1,right,J. Suggs driving reverse Layup (10 PTS),[1630591],1610612753.0,ORL,driving reverse,,,Suggs,J. Suggs,,,,,3.48,Made,10.0,,,,,,,,,,,,,,,,,,
677,PT01M21.00S,2022-01-18T02:18:14.9Z,4,REGULAR,foul,personal,[],1630591,,,1610612757,83,98,2022-01-18T02:18:22Z,6640000,,,0,,J. Suggs personal FOUL (3 PF),"[1630591, 1630570]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Watford,1630570.0,
679,PT01M13.00S,2022-01-18T02:18:42.8Z,4,REGULAR,3pt,Jump Shot,[],1629833,25.312089356110377,81.61764705882352,1610612757,83,98,2022-01-18T02:18:48Z,6660000,-158.0,185.0,1,left,MISS K. Blevins 24' 3PT,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,,
680,PT01M08.00S,2022-01-18T02:18:47.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,83,98,2022-01-18T02:18:48Z,6670000,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,679.0,4.0,4.0,0.0,,,,,,,,,,,,,,
681,PT01M01.00S,2022-01-18T02:18:54.0Z,4,REGULAR,3pt,Jump Shot,[],1629678,68.54467805519053,29.65686274509804,1610612753,83,98,2022-01-18T02:18:59Z,6680000,-102.0,243.0,1,right,MISS A. Schofield 26' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
682,PT00M57.20S,2022-01-18T02:18:57.8Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,83,98,2022-01-18T02:18:59Z,6690000,,,0,,G. Brown III REBOUND (Off:0 Def:1),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,681.0,1.0,1.0,0.0,,,,,,,,,,,,,,
683,PT00M47.60S,2022-01-18T02:19:07.7Z,4,REGULAR,3pt,Jump Shot,[],1629833,30.436925098554536,26.47058823529412,1610612757,83,98,2022-01-18T02:19:14Z,6700000,118.0,234.0,1,left,MISS K. Blevins 26' pullup 3PT,[1629833],1610612757.0,POR,pullup,,,Blevins,K. Blevins,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
684,PT00M44.80S,2022-01-18T02:19:10.5Z,4,REGULAR,rebound,defensive,[],1629649,,,1610612753,83,98,2022-01-18T02:19:14Z,6710000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,683.0,1.0,1.0,0.0,,,,,,,,,,,,,,
685,PT00M37.80S,2022-01-18T02:19:19.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,91.67214191852825,50.73529411764706,1610612753,85,98,2022-01-18T02:19:31Z,6720000,4.0,26.0,1,right,M. Wagner reverse DUNK (14 PTS) (I. Brazdeikis 1 AST),"[1629021, 1629649]",1610612753.0,ORL,reverse,,,Wagner,M. Wagner,,,,,2.61,Made,14.0,,,,,,,I. Brazdeikis,1629649.0,1.0,,,,,,,,,
687,PT00M27.40S,2022-01-18T02:19:37.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,85,98,2022-01-18T02:19:37Z,6740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M21.20S,2022-01-18T02:19:56.2Z,4,REGULAR,3pt,Jump Shot,[],1630570,13.748357424441524,4.901960784313726,1610612757,85,98,2022-01-18T02:20:01Z,6750000,225.0,77.0,1,left,MISS T. Watford 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
689,PT00M17.40S,2022-01-18T02:20:00.0Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,85,98,2022-01-18T02:20:00Z,6760000,,,0,,J. Suggs REBOUND (Off:1 Def:5),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,688.0,6.0,5.0,1.0,,,,,,,,,,,,,,
690,PT00M02.90S,2022-01-18T02:20:14.4Z,4,REGULAR,3pt,Jump Shot,[],1630181,71.96123521681997,15.686274509803921,1610612753,88,98,2022-01-18T02:20:19Z,6770000,-172.0,211.0,1,right,R. Hampton 27' 3PT  (9 PTS) (M. Wagner 2 AST),"[1630181, 1629021]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,27.2,Made,9.0,,,,,,,M. Wagner,1629021.0,2.0,,,,,,,,,
692,PT00M00.00S,2022-01-18T02:20:25.2Z,4,REGULAR,period,end,[],0,,,1610612757,88,98,2022-01-18T02:20:25Z,6790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M00.00S,2022-01-18T02:20:31.8Z,4,REGULAR,game,end,[],0,,,0,88,98,2022-01-18T02:20:31Z,6800000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
