actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
448,PT02M45.00S,2022-01-24T00:46:56.5Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,79,68,2022-01-24T00:46:56Z,4430000,,,0,,D. DeRozan Free Throw 2 of 2 (24 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
449,PT02M29.00S,2022-01-24T00:47:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629678,18.2161629434954,92.40196078431373,1610612753,79,68,2022-01-24T00:47:18Z,4440000,-212.0,119.0,1,left,MISS A. Schofield 24' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,,
450,PT02M24.00S,2022-01-24T00:47:18.2Z,3,REGULAR,rebound,defensive,[],1629744,,,1610612741,79,68,2022-01-24T00:47:18Z,4450000,,,0,,M. Thomas REBOUND (Off:0 Def:1),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,449.0,1.0,1.0,0.0,,,,,,,,,,,,,,
451,PT02M07.00S,2022-01-24T00:47:37.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629649,,,1610612741,79,68,2022-01-24T00:47:51Z,4460000,,,0,,I. Brazdeikis shooting personal FOUL (2 PF) (Vucevic 2 FT),"[1629649, 202696]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,1201.0,2.0,0.0,Vucevic,202696.0,,,,,,,,,
453,PT02M07.00S,2022-01-24T00:48:04.9Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,79,69,2022-01-24T00:48:04Z,4480000,,,0,,N. Vucevic Free Throw 1 of 2 (12 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
454,PT02M07.00S,2022-01-24T00:48:22.6Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,79,70,2022-01-24T00:48:22Z,4490000,,,0,,N. Vucevic Free Throw 2 of 2 (13 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
455,PT01M51.00S,2022-01-24T00:48:39.3Z,3,REGULAR,3pt,Jump Shot,[],1629021,8.229303547963205,95.58823529411765,1610612753,79,70,2022-01-24T00:48:48Z,4500000,-228.0,25.0,1,left,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,,
456,PT01M43.00S,2022-01-24T00:48:47.3Z,3,REGULAR,rebound,defensive,[],1629744,,,1610612741,79,70,2022-01-24T00:48:48Z,4510000,,,0,,M. Thomas REBOUND (Off:0 Def:2),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,455.0,2.0,2.0,0.0,,,,,,,,,,,,,,
457,PT01M33.00S,2022-01-24T00:48:57.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.33574244415243,51.71568627450981,1610612741,79,70,2022-01-24T00:49:01Z,4520000,9.0,67.0,1,right,MISS N. Vucevic 6' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,6.71,Missed,,,,,,,,,,,,,,,,,,,
458,PT01M30.00S,2022-01-24T00:49:00.6Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,79,70,2022-01-24T00:49:01Z,4530000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,457.0,1.0,1.0,0.0,,,,,,,,,,,,,,
459,PT01M28.00S,2022-01-24T00:49:04.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612753,79,70,2022-01-24T00:49:19Z,4540000,,,0,,A. Dosunmu personal FOUL (2 PF) (Suggs 2 FT),"[1630245, 1630591]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,204059.0,2.0,0.0,Suggs,1630591.0,,,,,,,,,
461,PT01M28.00S,2022-01-24T00:49:29.1Z,3,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,80,70,2022-01-24T00:49:29Z,4560000,,,0,,J. Suggs Free Throw 1 of 2 (2 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
462,PT01M28.00S,2022-01-24T00:50:13.9Z,3,REGULAR,violation,double lane,[],1629021,,,1610612753,80,70,2022-01-24T00:50:14Z,4570000,,,0,,M. Wagner double lane VIOLATION,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M28.00S,2022-01-24T00:50:13.9Z,3,REGULAR,violation,double lane,[],202696,,,1610612753,80,70,2022-01-24T00:50:14Z,4580000,,,0,,N. Vucevic double lane VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M18.00S,2022-01-24T00:50:49.3Z,3,REGULAR,jumpball,recovered,[],1629021,,,1610612753,80,70,2022-01-24T00:50:49Z,4590000,,,0,,Jump Ball M. Wagner vs. N. Vucevic: Tip to M. Wagner,"[1629021, 1629021, 202696]",1610612753.0,ORL,doubleviolation,M. Wagner,1629021.0,Wagner,M. Wagner,Wagner,1629021.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,
467,PT01M15.00S,2022-01-24T00:50:52.8Z,3,REGULAR,3pt,Jump Shot,[],1629649,30.042706964520367,19.852941176470587,1610612753,83,70,2022-01-24T00:51:02Z,4620000,151.0,230.0,1,left,I. Brazdeikis 27' 3PT  (11 PTS) (A. Schofield 3 AST),"[1629649, 1629678]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,27.49,Made,11.0,,,,,,,,,,,,,,,A. Schofield,1629678.0,3.0,
469,PT00M52.60S,2022-01-24T00:51:16.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,85.49605781865965,49.754901960784316,1610612741,83,70,2022-01-24T00:51:23Z,4640000,-1.0,84.0,1,right,MISS D. DeRozan 8' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,8.38,Missed,,,,,,,,,,,,,,,,,,,
470,PT00M49.90S,2022-01-24T00:51:19.1Z,3,REGULAR,rebound,defensive,[],1629649,,,1610612753,83,70,2022-01-24T00:51:19Z,4650000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:3),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,469.0,3.0,3.0,0.0,,,,,,,,,,,,,,
471,PT00M40.70S,2022-01-24T00:51:28.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,10.463206307490145,47.30392156862745,1610612753,83,70,2022-01-24T00:51:37Z,4660000,13.0,46.0,1,left,MISS J. Suggs driving floating Shot - blocked,"[1630591, 1630245]",1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,4.78,Missed,,,,,,,,,,,,Dosunmu,1630245.0,,,,,,
472,PT00M40.70S,2022-01-24T00:51:28.4Z,3,REGULAR,block,,[],1630245,,,1610612753,83,70,2022-01-24T00:51:31Z,4670000,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M37.20S,2022-01-24T00:51:31.9Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,83,70,2022-01-24T00:51:37Z,4680000,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,471.0,3.0,2.0,1.0,,,,,,,,,,,,,,
474,PT00M36.70S,2022-01-24T00:51:34.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629649,,,1610612741,83,70,2022-01-24T00:51:50Z,4690000,,,0,,I. Brazdeikis personal FOUL (3 PF) (Thomas 2 FT),"[1629649, 1629744]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,1626302.0,3.0,0.0,Thomas,1629744.0,,,,,,,,,
476,PT00M36.70S,2022-01-24T00:52:02.7Z,3,REGULAR,freethrow,1 of 2,[],1629744,,,1610612741,83,71,2022-01-24T00:52:02Z,4710000,,,0,,M. Thomas Free Throw 1 of 2 (4 PTS),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
477,PT00M36.70S,2022-01-24T00:52:15.4Z,3,REGULAR,freethrow,2 of 2,[],1629744,,,1610612741,83,72,2022-01-24T00:52:15Z,4720000,,,0,,M. Thomas Free Throw 2 of 2 (5 PTS),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
478,PT00M32.20S,2022-01-24T00:52:23.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,12.171484888304862,45.588235294117645,1610612753,85,72,2022-01-24T00:52:27Z,4730000,22.0,62.0,1,left,J. Suggs 6' driving floating bank Jump Shot (4 PTS),[1630591],1610612753.0,ORL,driving floating bank,,,Suggs,J. Suggs,,,,,6.57,Made,4.0,,,,,,,,,,,,,,,,,,
479,PT00M16.20S,2022-01-24T00:52:42.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629678,,,1610612741,85,72,2022-01-24T00:52:51Z,4740000,,,0,,A. Schofield shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1629678, 201942]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,,,,,,,,204059.0,4.0,0.0,DeRozan,201942.0,,,,,,,,,
481,PT00M16.20S,2022-01-24T00:53:04.0Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,85,73,2022-01-24T00:53:04Z,4760000,,,0,,D. DeRozan Free Throw 1 of 2 (25 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
482,PT00M16.20S,2022-01-24T00:53:04.9Z,3,REGULAR,substitution,out,[],202696,,,1610612741,85,73,2022-01-24T00:53:13Z,4770000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M16.20S,2022-01-24T00:53:04.9Z,3,REGULAR,substitution,in,[],1629076,,,1610612741,85,73,2022-01-24T00:53:13Z,4780000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M16.20S,2022-01-24T00:53:29.2Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,85,74,2022-01-24T00:53:29Z,4790000,,,0,,D. DeRozan Free Throw 2 of 2 (26 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
485,PT00M04.50S,2022-01-24T00:53:45.6Z,3,REGULAR,foul,offensive,['inpenalty'],1630591,,,1610612753,85,74,2022-01-24T00:54:16Z,4800000,,,0,,J. Suggs offensive FOUL (4 PF),"[1630591, 1629076]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,204059.0,4.0,0.0,Cook,1629076.0,,,,,,,,,
487,PT00M04.50S,2022-01-24T00:53:45.6Z,3,REGULAR,turnover,offensive foul,[],1630591,,,1610612753,85,74,2022-01-24T00:53:45Z,4820000,,,0,,J. Suggs offensive foul TURNOVER (1 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,204059.0,,,,,1.0,,,,,,,,
488,PT00M04.50S,2022-01-24T00:53:55.7Z,3,REGULAR,substitution,out,[],1628972,,,1610612741,85,74,2022-01-24T00:54:13Z,4830000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M04.50S,2022-01-24T00:53:55.7Z,3,REGULAR,substitution,out,[],1629076,,,1610612741,85,74,2022-01-24T00:54:13Z,4840000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M04.50S,2022-01-24T00:53:55.7Z,3,REGULAR,substitution,in,[],202696,,,1610612741,85,74,2022-01-24T00:54:13Z,4850000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M04.50S,2022-01-24T00:53:55.7Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,85,74,2022-01-24T00:54:13Z,4860000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2022-01-24T00:54:21.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,71.43561103810775,79.65686274509804,1610612741,85,74,2022-01-24T00:55:00Z,4870000,148.0,216.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M00.00S,2022-01-24T00:54:21.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,85,74,2022-01-24T00:54:29Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,492.0,,,,,,,,,,,,,,,,,
494,PT00M00.00S,2022-01-24T00:54:29.7Z,3,REGULAR,period,end,[],0,,,1610612741,85,74,2022-01-24T00:54:29Z,4890000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-01-24T00:56:30.8Z,4,REGULAR,substitution,out,['startperiod'],1629678,,,1610612741,85,74,2022-01-24T00:56:59Z,4900000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-01-24T00:56:30.8Z,4,REGULAR,substitution,out,['startperiod'],201942,,,1610612741,85,74,2022-01-24T00:56:59Z,4910000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-01-24T00:56:30.8Z,4,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,85,74,2022-01-24T00:56:59Z,4920000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-01-24T00:56:30.8Z,4,REGULAR,substitution,in,['startperiod'],1629643,,,1610612741,85,74,2022-01-24T00:56:59Z,4930000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-01-24T00:56:30.8Z,4,REGULAR,substitution,in,['startperiod'],1628035,,,1610612741,85,74,2022-01-24T00:56:59Z,4940000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-01-24T00:56:30.8Z,4,REGULAR,substitution,in,['startperiod'],1628972,,,1610612741,85,74,2022-01-24T00:56:59Z,4950000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-01-24T00:57:13.4Z,4,REGULAR,period,start,[],0,,,1610612753,85,74,2022-01-24T00:57:13Z,4960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M47.00S,2022-01-24T00:57:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,11.908672798948752,42.15686274509804,1610612753,87,74,2022-01-24T00:57:30Z,4970000,39.0,59.0,1,left,F. Wagner 7' driving floating Jump Shot (14 PTS) (J. Suggs 5 AST),"[1630532, 1630591]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,7.12,Made,14.0,,,,,,,,,,,,,,,J. Suggs,1630591.0,5.0,
504,PT11M33.00S,2022-01-24T00:57:44.6Z,4,REGULAR,foul,offensive,[],202696,,,1610612741,87,74,2022-01-24T00:57:55Z,4990000,,,0,,N. Vucevic charge offensive FOUL (4 PF),"[202696, 1629021]",1610612741.0,CHI,charge,,,Vucevic,N. Vucevic,,,,,,,,,,,,1626302.0,4.0,0.0,Wagner,1629021.0,,,,,,,,,
506,PT11M33.00S,2022-01-24T00:57:44.6Z,4,REGULAR,turnover,offensive foul,[],202696,,,1610612741,87,74,2022-01-24T00:57:44Z,5010000,,,0,,N. Vucevic offensive foul TURNOVER (4 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,1626302.0,,,,,4.0,,,,,,,,
507,PT11M24.00S,2022-01-24T00:58:07.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,31.61957950065703,34.31372549019608,1610612753,87,74,2022-01-24T00:58:14Z,5020000,78.0,245.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
508,PT11M19.00S,2022-01-24T00:58:12.8Z,4,REGULAR,rebound,defensive,[],1628035,,,1610612741,87,74,2022-01-24T00:58:14Z,5030000,,,0,,A. McKinnie REBOUND (Off:0 Def:1),[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,507.0,1.0,1.0,0.0,,,,,,,,,,,,,,
509,PT11M12.00S,2022-01-24T00:58:25.0Z,4,REGULAR,foul,offensive,[],202696,,,1610612741,87,74,2022-01-24T00:58:32Z,5040000,,,0,,N. Vucevic charge offensive FOUL (5 PF),"[202696, 1629021]",1610612741.0,CHI,charge,,,Vucevic,N. Vucevic,,,,,,,,,,,,1201.0,5.0,0.0,Wagner,1629021.0,,,,,,,,,
511,PT11M12.00S,2022-01-24T00:58:25.0Z,4,REGULAR,turnover,offensive foul,[],202696,,,1610612741,87,74,2022-01-24T00:58:25Z,5060000,,,0,,N. Vucevic offensive foul TURNOVER (5 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,1201.0,,,,,5.0,,,,,,,,
512,PT11M12.00S,2022-01-24T00:58:55.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,87,74,2022-01-24T01:00:27Z,5070000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M12.00S,2022-01-24T00:59:15.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612753,87,74,2022-01-24T01:02:06Z,5080000,,,0,,,[],1610612741.0,CHI,support,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,
514,PT10M58.00S,2022-01-24T01:01:49.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629649,5.732588699080158,50.98039215686274,1610612753,87,74,2022-01-24T01:01:55Z,5090000,-5.0,1.0,1,left,MISS I. Brazdeikis driving Layup,[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,0.51,Missed,,,,,,,,,,,,,,,,,,,
515,PT10M55.00S,2022-01-24T01:01:52.7Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,87,74,2022-01-24T01:01:52Z,5100000,,,0,,N. Vucevic REBOUND (Off:3 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,514.0,12.0,9.0,3.0,,,,,,,,,,,,,,
516,PT10M39.00S,2022-01-24T01:02:09.2Z,4,REGULAR,2pt,Jump Shot,[],202696,73.66951379763469,33.82352941176471,1610612741,87,74,2022-01-24T01:02:14Z,5110000,-81.0,195.0,1,right,MISS N. Vucevic 21' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,21.11,Missed,,,,,,,,,,,,,,,,,,,
517,PT10M36.00S,2022-01-24T01:02:12.2Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,87,74,2022-01-24T01:02:14Z,5120000,,,0,,C. Okeke REBOUND (Off:1 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,516.0,4.0,3.0,1.0,,,,,,,,,,,,,,
518,PT10M32.00S,2022-01-24T01:02:16.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,6.389618922470433,49.01960784313725,1610612753,89,74,2022-01-24T01:02:23Z,5130000,5.0,8.0,1,left,M. Wagner driving DUNK (20 PTS) (C. Okeke 3 AST),"[1629021, 1629643]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,0.9,Made,20.0,,,,,,,,,,,,,,,C. Okeke,1629643.0,3.0,
519,PT10M16.00S,2022-01-24T01:02:32.2Z,4,REGULAR,3pt,Jump Shot,[],202696,66.83639947437582,56.127450980392155,1610612741,89,74,2022-01-24T01:02:36Z,5140000,31.0,259.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
520,PT10M13.00S,2022-01-24T01:02:35.2Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,89,74,2022-01-24T01:02:36Z,5150000,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,519.0,2.0,2.0,0.0,,,,,,,,,,,,,,
521,PT10M09.00S,2022-01-24T01:02:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.075558475689881,49.50980392156863,1610612753,91,74,2022-01-24T01:02:50Z,5160000,2.0,-5.0,1,left,M. Wagner cutting Layup (22 PTS) (J. Suggs 6 AST),"[1629021, 1630591]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,0.54,Made,22.0,,,,,,,,,,,,,,,J. Suggs,1630591.0,6.0,
523,PT10M09.00S,2022-01-24T01:02:47.9Z,4,REGULAR,foul,personal,['1freethrow'],1628035,,,1610612753,91,74,2022-01-24T01:02:58Z,5180000,,,0,,A. McKinnie shooting personal FOUL (1 PF) (Wagner 1 FT),"[1628035, 1629021]",1610612741.0,CHI,shooting,,,McKinnie,A. McKinnie,,,,,,,,,,,,1626302.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,
525,PT10M09.00S,2022-01-24T01:03:00.2Z,4,REGULAR,substitution,out,[],202696,,,1610612753,91,74,2022-01-24T01:03:54Z,5200000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M09.00S,2022-01-24T01:03:00.2Z,4,REGULAR,substitution,out,[],1629744,,,1610612753,91,74,2022-01-24T01:03:54Z,5210000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M09.00S,2022-01-24T01:03:00.2Z,4,REGULAR,substitution,out,[],1628035,,,1610612753,91,74,2022-01-24T01:03:54Z,5220000,,,0,,SUB out: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M09.00S,2022-01-24T01:03:00.2Z,4,REGULAR,substitution,in,[],1629632,,,1610612753,91,74,2022-01-24T01:03:54Z,5230000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M09.00S,2022-01-24T01:03:00.2Z,4,REGULAR,substitution,in,[],201942,,,1610612753,91,74,2022-01-24T01:03:54Z,5240000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M09.00S,2022-01-24T01:03:00.2Z,4,REGULAR,substitution,in,[],1629076,,,1610612753,91,74,2022-01-24T01:03:54Z,5250000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M09.00S,2022-01-24T01:03:28.1Z,4,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,92,74,2022-01-24T01:03:28Z,5260000,,,0,,M. Wagner Free Throw 1 of 1 (23 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
532,PT09M57.00S,2022-01-24T01:03:38.5Z,4,REGULAR,2pt,Jump Shot,[],201942,79.58278580814718,38.23529411764706,1610612741,92,76,2022-01-24T01:03:45Z,5270000,-59.0,139.0,1,right,D. DeRozan 15' pullup Jump Shot (28 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,15.13,Made,28.0,,,,,,,,,,,,,,,,,,
533,PT09M43.00S,2022-01-24T01:03:51.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,11.645860709592641,48.77450980392157,1610612753,92,76,2022-01-24T01:03:57Z,5280000,6.0,57.0,1,left,MISS F. Wagner driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,5.73,Missed,,,,,,,,,,,,,,,,,,,
534,PT09M40.00S,2022-01-24T01:03:54.4Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,92,76,2022-01-24T01:03:57Z,5290000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,533.0,3.0,2.0,1.0,,,,,,,,,,,,,,
535,PT09M34.00S,2022-01-24T01:04:00.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629076,91.27792378449409,44.85294117647059,1610612741,92,76,2022-01-24T01:04:05Z,5300000,-26.0,29.0,1,right,MISS T. Cook turnaround Shot,[1629076],1610612741.0,CHI,turnaround,,,Cook,T. Cook,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
536,PT09M31.00S,2022-01-24T01:04:03.7Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,92,76,2022-01-24T01:04:05Z,5310000,,,0,,C. Okeke REBOUND (Off:1 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,535.0,5.0,4.0,1.0,,,,,,,,,,,,,,
