actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
541,PT06M30.00S,2022-01-27T02:02:31.6Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,86,91,2022-01-27T02:02:36Z,5380000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M30.00S,2022-01-27T02:02:53.6Z,4,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,87,91,2022-01-27T02:02:53Z,5390000,,,0,,W. Carter Jr. Free Throw 1 of 1 (11 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
543,PT06M17.00S,2022-01-27T02:03:09.2Z,4,REGULAR,2pt,Jump Shot,[],202704,76.16622864651774,42.8921568627451,1610612746,87,91,2022-01-27T02:04:00Z,5400000,-36.0,172.0,1,right,MISS R. Jackson 17' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,,,Missed,,,,,,17.51,,,,,,,,,
544,PT06M13.00S,2022-01-27T02:03:13.2Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,87,91,2022-01-27T02:03:14Z,5410000,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,543.0,3.0,3.0,0.0,,,,,,,,,,
545,PT06M07.00S,2022-01-27T02:03:18.5Z,4,REGULAR,3pt,Jump Shot,[],1630175,35.167542706964525,59.31372549019608,1610612753,87,91,2022-01-27T02:03:25Z,5420000,-47.0,278.0,1,left,MISS C. Anthony 28' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,,,,28.2,,,,,,,,,
546,PT06M04.00S,2022-01-27T02:03:21.5Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,87,91,2022-01-27T02:03:25Z,5430000,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,545.0,3.0,3.0,0.0,,,,,,,,,,
547,PT05M58.00S,2022-01-27T02:03:28.2Z,4,REGULAR,3pt,Jump Shot,[],1628379,71.04139290407359,77.69607843137256,1610612746,87,91,2022-01-27T02:03:34Z,5440000,138.0,220.0,1,right,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,Missed,,,,,,25.97,,,,,,,,,
548,PT05M56.00S,2022-01-27T02:03:33.0Z,4,REGULAR,rebound,offensive,[],1626159,,,1610612746,87,91,2022-01-27T02:03:33Z,5450000,,,0,,J. Winslow REBOUND (Off:1 Def:3),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,547.0,4.0,3.0,1.0,,,,,,,,,,
549,PT05M56.00S,2022-01-27T02:03:33.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626159,94.40999984741211,50.0,1610612746,87,91,2022-01-27T02:03:40Z,5460000,0.0,0.0,1,right,MISS J. Winslow tip Layup,[1626159],1610612746.0,LAC,tip,,,Winslow,J. Winslow,,,,,,,,,,Missed,,,,,,0.0,,,,,,,,,
550,PT05M56.00S,2022-01-27T02:03:33.0Z,4,REGULAR,rebound,offensive,[],1626159,,,1610612746,87,91,2022-01-27T02:03:40Z,5470000,,,0,,J. Winslow REBOUND (Off:2 Def:3),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,549.0,5.0,3.0,2.0,,,,,,,,,,
551,PT05M56.00S,2022-01-27T02:03:40.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612746,87,91,2022-01-27T02:03:50Z,5480000,,,0,,W. Carter Jr. shooting personal FOUL (5 PF) (Winslow 2 FT),"[1628976, 1626159]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,1627541.0,5.0,0.0,Winslow,1626159.0,,,,,,,,,,,,,,,,
553,PT05M56.00S,2022-01-27T02:04:01.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626159,,,1610612746,87,92,2022-01-27T02:04:01Z,5500000,,,0,,J. Winslow Free Throw 1 of 2 (3 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
554,PT05M56.00S,2022-01-27T02:04:20.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626159,,,1610612746,87,93,2022-01-27T02:04:20Z,5510000,,,0,,J. Winslow Free Throw 2 of 2 (4 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
555,PT05M55.00S,2022-01-27T02:04:35.4Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612753,87,93,2022-01-27T02:04:35Z,5520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M36.00S,2022-01-27T02:05:13.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,9.149145860709593,52.94117647058824,1610612753,87,93,2022-01-27T02:05:18Z,5530000,-15.0,34.0,1,left,MISS M. Bamba turnaround Hook,[1628964],1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,,,,,,Missed,,,,,,3.66,,,,,,,,,
557,PT05M34.00S,2022-01-27T02:05:15.9Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,87,93,2022-01-27T02:05:18Z,5540000,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,556.0,7.0,6.0,1.0,,,,,,,,,,
558,PT05M31.00S,2022-01-27T02:05:19.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202704,66.3107752956636,58.57843137254902,1610612746,87,96,2022-01-27T02:05:30Z,5550000,43.0,264.0,1,right,R. Jackson 26' 3PT running (5 PTS) (J. Winslow 3 AST),"[202704, 1626159]",1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,,,,,,Made,5.0,,,,,26.77,J. Winslow,1626159.0,3.0,,,,,,
560,PT05M17.00S,2022-01-27T02:05:33.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,19.530223390275953,44.85294117647059,1610612753,87,96,2022-01-27T02:05:39Z,5570000,26.0,131.0,1,left,MISS C. Anthony 13' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,,,,13.36,,,,,,,,,
561,PT05M14.00S,2022-01-27T02:05:36.4Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612746,87,96,2022-01-27T02:05:39Z,5580000,,,0,,J. Winslow REBOUND (Off:2 Def:4),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,560.0,6.0,4.0,2.0,,,,,,,,,,
562,PT04M55.00S,2022-01-27T02:05:55.8Z,4,REGULAR,turnover,bad pass,[],202704,,,1610612746,87,96,2022-01-27T02:06:02Z,5590000,,,0,,R. Jackson bad pass TURNOVER (4 TO),"[202704, 1630175]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,4.0,Anthony,1630175.0,,,
563,PT04M55.00S,2022-01-27T02:05:55.8Z,4,REGULAR,steal,,[],1630175,,,1610612753,87,96,2022-01-27T02:05:58Z,5600000,,,0,,C. Anthony STEAL (2 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M50.00S,2022-01-27T02:06:00.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,6.389618922470433,53.92156862745098,1610612753,87,96,2022-01-27T02:06:11Z,5610000,-20.0,8.0,1,left,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,,,,,,Missed,,,,,,2.1,,,,,,,,,
565,PT04M50.00S,2022-01-27T02:06:00.2Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,87,96,2022-01-27T02:06:11Z,5620000,,,0,,M. Bamba REBOUND (Off:3 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,564.0,8.0,5.0,3.0,,,,,,,,,,
566,PT04M50.00S,2022-01-27T02:06:04.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1628964,5.590000152587891,50.0,1610612753,89,96,2022-01-27T02:06:36Z,5630000,0.0,0.0,1,left,M. Bamba tip DUNK (10 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,,,,,,Made,10.0,,,,,0.0,,,,,,,,,
567,PT04M50.00S,2022-01-27T02:06:17.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,89,96,2022-01-27T02:06:17Z,5640000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M50.00S,2022-01-27T02:08:20.9Z,4,REGULAR,substitution,out,[],1630175,,,1610612746,89,96,2022-01-27T02:08:48Z,5650000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M50.00S,2022-01-27T02:08:20.9Z,4,REGULAR,substitution,in,[],203914,,,1610612746,89,96,2022-01-27T02:08:48Z,5660000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M28.00S,2022-01-27T02:09:18.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.32917214191852,40.931372549019606,1610612746,89,98,2022-01-27T02:09:23Z,5670000,-45.0,20.0,1,right,I. Zubac Hook (8 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,Made,8.0,,,,,4.94,,,,,,,,,
571,PT04M08.00S,2022-01-27T02:09:38.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,15.193823915900131,54.65686274509803,1610612753,89,98,2022-01-27T02:09:43Z,5680000,-23.0,90.0,1,left,MISS W. Carter Jr. 9' turnaround Shot,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,,,,9.33,,,,,,,,,
572,PT04M06.00S,2022-01-27T02:09:40.2Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,89,98,2022-01-27T02:09:43Z,5690000,,,0,,A. Coffey REBOUND (Off:1 Def:5),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,571.0,6.0,5.0,1.0,,,,,,,,,,
573,PT03M51.00S,2022-01-27T02:09:55.4Z,4,REGULAR,3pt,Jump Shot,[],202704,66.17936925098554,65.44117647058823,1610612746,89,98,2022-01-27T02:09:59Z,5700000,77.0,265.0,1,right,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Missed,,,,,,27.64,,,,,,,,,
574,PT03M48.00S,2022-01-27T02:09:58.4Z,4,REGULAR,rebound,offensive,[],1626159,,,1610612746,89,98,2022-01-27T02:09:59Z,5710000,,,0,,J. Winslow REBOUND (Off:3 Def:4),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,573.0,7.0,4.0,3.0,,,,,,,,,,
575,PT03M40.00S,2022-01-27T02:10:08.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612746,89,98,2022-01-27T02:10:24Z,5720000,,,0,,J. Suggs shooting personal FOUL (3 PF) (Winslow 2 FT),"[1630591, 1626159]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,1627541.0,3.0,0.0,Winslow,1626159.0,,,,,,,,,,,,,,,,
577,PT03M40.00S,2022-01-27T02:10:35.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626159,,,1610612746,89,99,2022-01-27T02:10:35Z,5740000,,,0,,J. Winslow Free Throw 1 of 2 (5 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
578,PT03M40.00S,2022-01-27T02:10:54.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626159,,,1610612746,89,100,2022-01-27T02:10:54Z,5750000,,,0,,J. Winslow Free Throw 2 of 2 (6 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
579,PT03M27.00S,2022-01-27T02:11:12.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,89,100,2022-01-27T02:11:12Z,5760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M27.00S,2022-01-27T02:11:14.3Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,89,100,2022-01-27T02:11:20Z,5770000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M27.00S,2022-01-27T02:11:14.3Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,89,100,2022-01-27T02:11:20Z,5780000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M16.00S,2022-01-27T02:11:38.4Z,4,REGULAR,2pt,Jump Shot,[],1630175,9.543363994743759,83.82352941176471,1610612753,89,100,2022-01-27T02:11:43Z,5790000,-169.0,37.0,1,left,MISS C. Anthony 17' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,,,,17.31,,,,,,,,,
583,PT03M13.00S,2022-01-27T02:11:41.4Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,89,100,2022-01-27T02:11:43Z,5800000,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,582.0,4.0,4.0,0.0,,,,,,,,,,
584,PT02M53.00S,2022-01-27T02:12:01.8Z,4,REGULAR,2pt,Jump Shot,[],202704,75.77201051248358,31.61764705882353,1610612746,89,102,2022-01-27T02:12:09Z,5810000,-92.0,175.0,1,right,R. Jackson 19' pullup Jump Shot (7 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,,,Made,7.0,,,,,19.78,,,,,,,,,
585,PT02M32.00S,2022-01-27T02:12:21.8Z,4,REGULAR,3pt,Jump Shot,[],1628976,24.78646517739816,81.12745098039215,1610612753,89,102,2022-01-27T02:12:44Z,5820000,-156.0,180.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,,,,23.83,,,,,,,,,
586,PT02M26.00S,2022-01-27T02:12:27.8Z,4,REGULAR,rebound,offensive,[],1630591,,,1610612753,89,102,2022-01-27T02:12:44Z,5830000,,,0,,J. Suggs REBOUND (Off:1 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,585.0,4.0,3.0,1.0,,,,,,,,,,
587,PT02M21.00S,2022-01-27T02:13:23.4Z,4,REGULAR,jumpball,recovered,[],1627826,,,1610612753,89,102,2022-01-27T02:13:23Z,5840000,,,0,,Jump Ball J. Winslow vs. J. Suggs: Tip to I. Zubac,"[1627826, 1626159, 1630591]",1610612746.0,LAC,heldball,I. Zubac,1627826.0,Zubac,I. Zubac,Winslow,1626159.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,,,,,
590,PT02M21.00S,2022-01-27T02:13:23.4Z,4,REGULAR,turnover,lost ball,[],1630591,,,1610612753,89,102,2022-01-27T02:13:23Z,5870000,,,0,,J. Suggs lost ball TURNOVER (3 TO),"[1630591, 1626159]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,3.0,Winslow,1626159.0,,,
591,PT02M21.00S,2022-01-27T02:13:23.4Z,4,REGULAR,steal,,[],1626159,,,1610612746,89,102,2022-01-27T02:13:23Z,5880000,,,0,,J. Winslow STEAL (2 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M12.00S,2022-01-27T02:13:34.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612746,89,102,2022-01-27T02:13:46Z,5890000,,,0,,F. Wagner shooting personal FOUL (2 PF) (Jackson 2 FT),"[1630532, 202704]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,200834.0,2.0,0.0,Jackson,202704.0,,,,,,,,,,,,,,,,
594,PT02M12.00S,2022-01-27T02:14:08.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202704,,,1610612746,89,103,2022-01-27T02:14:08Z,5910000,,,0,,R. Jackson Free Throw 1 of 2 (8 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
595,PT02M12.00S,2022-01-27T02:14:33.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202704,,,1610612746,89,104,2022-01-27T02:14:33Z,5920000,,,0,,R. Jackson Free Throw 2 of 2 (9 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
613,PT02M02.00S,2022-01-27T02:14:40.0Z,4,REGULAR,turnover,out-of-bounds,[],203914,,,1610612753,89,104,2022-01-27T02:17:49Z,5920937,,,0,,G. Harris step out-of-bounds TURNOVER (1 TO),[203914],1610612753.0,ORL,step,,,Harris,G. Harris,,,,,203593.0,,,,,,,,,,,,,,,1.0,,,,,
661,PT02M02.00S,2022-01-27T02:14:55.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612746,89,104,2022-01-27T02:36:39Z,5935468,,,0,,,[],,,overturned,,,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,,Out of Bounds - Overturn Call
598,PT01M39.00S,2022-01-27T02:15:11.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612746,89,104,2022-01-27T02:15:35Z,5950000,,,0,,J. Suggs shooting personal FOUL (4 PF) (Coffey 2 FT),"[1630591, 1629599]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,203593.0,4.0,0.0,Coffey,1629599.0,,,,,,,,,,,,,,,,
600,PT01M39.00S,2022-01-27T02:17:05.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629599,,,1610612746,89,105,2022-01-27T02:22:10Z,5970000,,,0,,A. Coffey Free Throw 1 of 2 (16 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
601,PT01M39.00S,2022-01-27T02:17:06.7Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,89,105,2022-01-27T02:17:11Z,5980000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT01M39.00S,2022-01-27T02:17:06.7Z,4,REGULAR,substitution,in,[],1628392,,,1610612746,89,105,2022-01-27T02:17:11Z,5990000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M39.00S,2022-01-27T02:17:25.0Z,4,REGULAR,substitution,out,[],202704,,,1610612746,89,105,2022-01-27T02:17:37Z,6000000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M39.00S,2022-01-27T02:17:25.0Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,89,105,2022-01-27T02:17:37Z,6010000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT01M39.00S,2022-01-27T02:17:25.0Z,4,REGULAR,substitution,in,[],1630527,,,1610612746,89,105,2022-01-27T02:17:37Z,6020000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M39.00S,2022-01-27T02:17:25.0Z,4,REGULAR,substitution,in,[],1630206,,,1610612746,89,105,2022-01-27T02:17:37Z,6030000,,,0,,SUB in: J. Scrubb,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M39.00S,2022-01-27T02:17:05.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629599,,,1610612746,89,106,2022-01-27T02:22:10Z,6040000,,,0,,A. Coffey Free Throw 2 of 2 (17 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
658,PT01M39.00S,2022-01-27T02:17:41.7Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,89,106,2022-01-27T02:29:57Z,6045000,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M28.00S,2022-01-27T02:17:50.1Z,4,REGULAR,3pt,Jump Shot,[],203914,27.283180026281208,16.911764705882355,1610612753,89,106,2022-01-27T02:32:19Z,6047500,165.0,204.0,1,left,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,Missed,,,,,,26.26,,,,,,,,,
660,PT01M28.00S,2022-01-27T02:17:50.1Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612746,89,106,2022-01-27T02:32:19Z,6048750,,,0,,B. Boston Jr. REBOUND (Off:0 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,659.0,3.0,3.0,0.0,,,,,,,,,,
616,PT01M09.00S,2022-01-27T02:18:14.0Z,4,REGULAR,3pt,Jump Shot,[],1629599,77.7431011826544,93.38235294117648,1610612746,89,106,2022-01-27T02:32:28Z,6070000,217.0,157.0,1,right,MISS A. Coffey 26' pullup 3PT,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,,,,,,Missed,,,,,,26.76,,,,,,,,,
617,PT01M06.00S,2022-01-27T02:18:19.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,89,106,2022-01-27T02:18:19Z,6080000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,616.0,,,,,,,,,,,,,
618,PT01M06.00S,2022-01-27T02:18:24.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,89,106,2022-01-27T02:18:24Z,6090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M55.30S,2022-01-27T02:18:37.7Z,4,REGULAR,3pt,Jump Shot,[],1630532,32.933639947437584,54.65686274509803,1610612753,92,106,2022-01-27T02:18:49Z,6100000,-23.0,257.0,1,left,F. Wagner 25' 3PT  (14 PTS) (C. Anthony 9 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Made,14.0,,,,,25.82,C. Anthony,1630175.0,9.0,,,,,,
621,PT00M43.40S,2022-01-27T02:18:52.2Z,4,REGULAR,2pt,Jump Shot,[],1628392,91.67214191852825,33.82352941176471,1610612746,92,106,2022-01-27T02:30:45Z,6120000,-81.0,26.0,1,right,MISS I. Hartenstein 8' floating Shot,[1628392],1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,,,,,,Missed,,,,,,8.49,,,,,,,,,
622,PT00M42.00S,2022-01-27T02:18:53.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,92,106,2022-01-27T02:19:02Z,6130000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,621.0,,,,,,,,,,,,,
623,PT00M42.00S,2022-01-27T02:18:59.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,92,106,2022-01-27T02:18:59Z,6140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M42.00S,2022-01-27T02:19:00.0Z,4,REGULAR,foul,personal,[],1630206,,,1610612753,92,106,2022-01-27T02:34:11Z,6150000,,,0,,J. Scrubb loose ball personal FOUL (1 PF),"[1630206, 1630532]",1610612746.0,LAC,loose ball,,,Scrubb,J. Scrubb,,,,,200834.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,,
626,PT00M38.50S,2022-01-27T02:19:10.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.09789750328515,51.470588235294116,1610612753,94,106,2022-01-27T02:31:29Z,6170000,-7.0,24.0,1,left,F. Wagner driving Layup (16 PTS) (J. Suggs 3 AST),"[1630532, 1630591]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,,Made,16.0,,,,,2.47,J. Suggs,1630591.0,3.0,,,,,,
627,PT00M34.50S,2022-01-27T02:19:21.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612746,94,106,2022-01-27T02:31:50Z,6180000,,,0,,J. Suggs take personal FOUL (5 PF) (Winslow 2 FT),"[1630591, 1626159]",1610612753.0,ORL,take,,,Suggs,J. Suggs,,,,,203593.0,5.0,0.0,Winslow,1626159.0,,,,,,,,,,,,,,,,
629,PT00M34.50S,2022-01-27T02:19:42.9Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612746,94,106,2022-01-27T02:19:42Z,6200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M34.50S,2022-01-27T02:20:21.0Z,4,REGULAR,freethrow,1 of 2,[],1626159,,,1610612746,94,106,2022-01-27T02:20:21Z,6210000,,,0,,MISS J. Winslow Free Throw 1 of 2,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,Missed,,,,,,,,,,,,,,,
631,PT00M34.50S,2022-01-27T02:20:21.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,94,106,2022-01-27T02:20:21Z,6220000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,630.0,,,,,,,,,,,,,
632,PT00M34.50S,2022-01-27T02:20:40.1Z,4,REGULAR,freethrow,2 of 2,[],1626159,,,1610612746,94,107,2022-01-27T02:20:40Z,6230000,,,0,,J. Winslow Free Throw 2 of 2 (7 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
