actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
452,PT04M13.00S,2021-11-25T01:35:43.5Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,71,67,2021-11-25T01:35:47Z,4380000,,,0,,M. Bamba REBOUND (Off:2 Def:9),[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,451.0,11.0,9.0,2.0,,,,,,,,,
453,PT04M03.00S,2021-11-25T01:35:54.0Z,3,REGULAR,3pt,Jump Shot,[],1628964,66.96780551905388,32.84313725490196,1610612753,74,67,2021-11-25T01:36:02Z,4390000,-86.0,258.0,1,right,M. Bamba 27' 3PT  (16 PTS) (R. Hampton 4 AST),"[1628964, 1630181]",1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,27.19,Made,,,,,,,16.0,R. Hampton,1630181.0,4.0,,,
455,PT03M51.00S,2021-11-25T01:36:08.9Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612766,74,67,2021-11-25T01:36:30Z,4410000,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1628976, 1626162]",1610612753.0,ORL,shooting,,,,,,204059.0,2.0,0.0,Carter Jr.,W. Carter Jr.,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,
457,PT03M51.00S,2021-11-25T01:36:38.3Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,74,68,2021-11-25T01:36:38Z,4430000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (11 PTS),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,Made,,,,,,,11.0,,,,,,
458,PT03M51.00S,2021-11-25T01:36:40.2Z,3,REGULAR,substitution,out,[],1628976,,,1610612766,74,68,2021-11-25T01:36:51Z,4440000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
459,PT03M51.00S,2021-11-25T01:36:40.2Z,3,REGULAR,substitution,out,[],1630208,,,1610612766,74,68,2021-11-25T01:36:51Z,4450000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
460,PT03M51.00S,2021-11-25T01:36:40.2Z,3,REGULAR,substitution,in,[],1629643,,,1610612766,74,68,2021-11-25T01:36:51Z,4460000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,,,,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,
461,PT03M51.00S,2021-11-25T01:36:40.2Z,3,REGULAR,substitution,in,[],1628970,,,1610612766,74,68,2021-11-25T01:36:51Z,4470000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
462,PT03M51.00S,2021-11-25T01:37:02.6Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,74,69,2021-11-25T01:37:02Z,4480000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (12 PTS),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,Made,,,,,,,12.0,,,,,,
463,PT03M29.00S,2021-11-25T01:37:25.7Z,3,REGULAR,2pt,Jump Shot,[],1628964,88.5676741130092,91.44454656862744,1610612753,74,69,2021-11-25T01:37:59Z,4490000,207.0,55.0,1,right,MISS M. Bamba 21' Jump Shot - blocked,"[1628964, 1628998]",1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,21.44,Missed,,,,,Martin,1628998.0,,,,,,,
464,PT03M29.00S,2021-11-25T01:37:25.7Z,3,REGULAR,block,,[],1628998,,,1610612753,74,69,2021-11-25T01:37:29Z,4500000,,,0,,C. Martin BLOCK (2 BLK),[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
465,PT03M25.00S,2021-11-25T01:37:29.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,74,69,2021-11-25T01:37:33Z,4510000,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,463.0,6.0,6.0,0.0,,,,,,,,,
466,PT03M15.00S,2021-11-25T01:37:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,5.863994743758213,49.754901960784316,1610612766,74,71,2021-11-25T01:37:45Z,4520000,1.0,3.0,1,left,K. Oubre Jr. cutting DUNK (14 PTS) (C. Martin 4 AST),"[1626162, 1628998]",1610612766.0,CHA,cutting,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,0.29,Made,,,,,,,14.0,C. Martin,1628998.0,4.0,,,
468,PT03M00.00S,2021-11-25T01:37:54.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,86.81011826544021,50.245098039215684,1610612753,74,71,2021-11-25T01:38:04Z,4540000,1.0,71.0,1,right,MISS M. Bamba 7' turnaround Hook,[1628964],1610612753.0,ORL,turnaround,,,,,,,,,Bamba,M. Bamba,,,,7.15,Missed,,,,,,,,,,,,,
469,PT02M56.00S,2021-11-25T01:37:58.9Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,74,71,2021-11-25T01:38:04Z,4550000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,,,468.0,3.0,2.0,1.0,,,,,,,,,
470,PT02M54.00S,2021-11-25T01:38:03.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629667,6.652431011826544,50.245098039215684,1610612766,74,73,2021-11-25T01:38:24Z,4560000,-1.0,10.0,1,left,J. McDaniels driving Layup (5 PTS),[1629667],1610612766.0,CHA,driving,,,,,,,,,McDaniels,J. McDaniels,,,,1.01,Made,,,,,,,5.0,,,,,,
472,PT02M54.00S,2021-11-25T01:38:15.9Z,3,REGULAR,violation,defensive goaltending,[],1628964,,,1610612766,74,73,2021-11-25T01:38:20Z,4580000,,,0,,M. Bamba defensive goaltending VIOLATION,[1628964],1610612753.0,ORL,,,,,,,203177.0,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,
473,PT02M40.00S,2021-11-25T01:38:34.6Z,3,REGULAR,2pt,Jump Shot,[],1630181,78.66294349540078,57.107843137254896,1610612753,74,73,2021-11-25T01:38:40Z,4590000,36.0,148.0,1,right,MISS R. Hampton 15' pullup Shot,[1630181],1610612753.0,ORL,pullup,,,,,,,,,Hampton,R. Hampton,,,,15.23,Missed,,,,,,,,,,,,,
474,PT02M34.00S,2021-11-25T01:38:40.6Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,74,73,2021-11-25T01:38:40Z,4600000,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,473.0,4.0,4.0,0.0,,,,,,,,,
475,PT02M30.00S,2021-11-25T01:38:44.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628970,6.915243101182654,50.73529411764706,1610612766,74,75,2021-11-25T01:39:20Z,4610000,-4.0,13.0,1,left,M. Bridges running Layup (9 PTS) (C. Martin 5 AST),"[1628970, 1628998]",1610612766.0,CHA,running,,,,,,,,,Bridges,M. Bridges,,,,1.3,Made,,,,,,,9.0,C. Martin,1628998.0,5.0,,,
476,PT02M11.00S,2021-11-25T01:39:03.1Z,3,REGULAR,3pt,Jump Shot,[],1629643,73.80091984231275,85.7843137254902,1610612753,74,75,2021-11-25T01:39:10Z,4620000,179.0,194.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,,,,,,,Okeke,C. Okeke,,,,26.37,Missed,,,,,,,,,,,,,
477,PT02M05.00S,2021-11-25T01:39:09.1Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,74,75,2021-11-25T01:39:10Z,4630000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,476.0,3.0,3.0,0.0,,,,,,,,,
480,PT02M05.00S,2021-11-25T01:39:20.4Z,3,REGULAR,violation,kicked ball,[],1630181,,,1610612766,74,75,2021-11-25T01:39:32Z,4660000,,,0,,R. Hampton kicked ball VIOLATION,[1630181],1610612753.0,ORL,,,,,,,203177.0,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,
502,PT02M05.00S,2021-11-25T01:39:24.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,74,75,2021-11-25T01:42:10Z,4665000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M05.00S,2021-11-25T01:39:28.0Z,3,REGULAR,substitution,out,[],1628964,,,1610612766,74,75,2021-11-25T01:39:31Z,4670000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,
483,PT02M05.00S,2021-11-25T01:39:28.0Z,3,REGULAR,substitution,in,[],1629021,,,1610612766,74,75,2021-11-25T01:39:31Z,4680000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,,,,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,
484,PT01M56.00S,2021-11-25T01:39:40.0Z,3,REGULAR,3pt,Jump Shot,[],1626162,28.465834428383708,21.323529411764707,1610612766,74,78,2021-11-25T01:39:46Z,4690000,143.0,215.0,1,left,K. Oubre Jr. 25' 3PT  (17 PTS) (M. Bridges 5 AST),"[1626162, 1628970]",1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,25.85,Made,,,,,,,17.0,M. Bridges,1628970.0,5.0,,,
485,PT01M44.00S,2021-11-25T01:39:52.4Z,3,REGULAR,turnover,bad pass,[],1629643,,,1610612753,74,78,2021-11-25T01:39:58Z,4700000,,,0,,C. Okeke bad pass TURNOVER (1 TO),"[1629643, 1628970]",1610612753.0,ORL,,,,,,,,,,Okeke,C. Okeke,,,1.0,,,,,,,,,,,,,Bridges,1628970.0,
486,PT01M44.00S,2021-11-25T01:39:52.4Z,3,REGULAR,steal,,[],1628970,,,1610612766,74,78,2021-11-25T01:40:48Z,4710000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
487,PT01M38.00S,2021-11-25T01:39:58.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,29.122864651773984,78.18627450980392,1610612766,74,78,2021-11-25T01:44:11Z,4720000,-141.0,221.0,1,left,MISS T. Rozier 26' running 3PT,[1626179],1610612766.0,CHA,running,,,,,,,,,Rozier,T. Rozier,,,,26.23,Missed,,,,,,,,,,,,,
488,PT01M35.00S,2021-11-25T01:40:01.7Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,74,78,2021-11-25T01:40:04Z,4730000,,,0,,C. Okeke REBOUND (Off:1 Def:5),[1629643],1610612753.0,ORL,,,,,,,,,,Okeke,C. Okeke,,,,,,487.0,6.0,5.0,1.0,,,,,,,,,
489,PT01M31.00S,2021-11-25T01:40:05.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630181,71.04139290407359,21.323529411764707,1610612753,74,78,2021-11-25T01:44:30Z,4740000,-143.0,220.0,1,right,MISS R. Hampton 26' running pullup 3PT,[1630181],1610612753.0,ORL,running pullup,,,,,,,,,Hampton,R. Hampton,,,,26.24,Missed,,,,,,,,,,,,,
490,PT01M27.00S,2021-11-25T01:40:09.6Z,3,REGULAR,rebound,offensive,[],1629021,,,1610612753,74,78,2021-11-25T01:45:53Z,4750000,,,0,,M. Wagner REBOUND (Off:2 Def:1),[1629021],1610612753.0,ORL,,,,,,,,,,Wagner,M. Wagner,,,,,,489.0,3.0,1.0,2.0,,,,,,,,,
491,PT01M22.00S,2021-11-25T01:40:14.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629643,93.11760840998686,53.431372549019606,1610612753,74,78,2021-11-25T01:40:24Z,4760000,17.0,12.0,1,right,MISS C. Okeke driving Layup,[1629643],1610612753.0,ORL,driving,,,,,,,,,Okeke,C. Okeke,,,,2.11,Missed,,,,,,,,,,,,,
493,PT01M22.00S,2021-11-25T01:40:14.1Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,74,78,2021-11-25T01:40:24Z,4770000,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,491.0,7.0,7.0,0.0,,,,,,,,,
494,PT01M17.00S,2021-11-25T01:40:20.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,6.652431011826544,44.6078431372549,1610612766,74,80,2021-11-25T01:40:39Z,4780000,27.0,10.0,1,left,T. Rozier running alley-oop Layup (23 PTS) (C. Martin 6 AST),"[1626179, 1628998]",1610612766.0,CHA,running alley-oop,,,,,,,,,Rozier,T. Rozier,,,,2.88,Made,,,,,,,23.0,C. Martin,1628998.0,6.0,,,
496,PT00M50.20S,2021-11-25T01:40:46.3Z,3,REGULAR,3pt,Jump Shot,[],1628539,68.54467805519053,27.205882352941174,1610612753,74,80,2021-11-25T01:40:53Z,4800000,-114.0,243.0,1,right,MISS M. Mulder 26' 3PT,[1628539],1610612753.0,ORL,,,,,,,,,,Mulder,M. Mulder,,,,26.86,Missed,,,,,,,,,,,,,
497,PT00M47.00S,2021-11-25T01:40:49.5Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,74,80,2021-11-25T01:40:53Z,4810000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,,,496.0,4.0,3.0,1.0,,,,,,,,,
498,PT00M33.30S,2021-11-25T01:41:04.2Z,3,REGULAR,3pt,Jump Shot,[],1626179,29.77989487516426,73.2843137254902,1610612766,74,80,2021-11-25T02:22:07Z,4820000,-116.0,227.0,1,left,MISS T. Rozier 25' step back 3PT,[1626179],1610612766.0,CHA,step back,,,,,,,,,Rozier,T. Rozier,,,,25.55,Missed,,,,,,,,,,,,,
499,PT00M30.30S,2021-11-25T01:41:07.2Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612766,74,80,2021-11-25T02:22:07Z,4830000,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,498.0,5.0,4.0,1.0,,,,,,,,,
500,PT00M20.10S,2021-11-25T01:41:18.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628998,7.30946123521682,47.794117647058826,1610612766,74,82,2021-11-25T01:41:25Z,4840000,11.0,16.0,1,left,C. Martin driving DUNK (5 PTS) (T. Rozier 5 AST),"[1628998, 1626179]",1610612766.0,CHA,driving,,,,,,,,,Martin,C. Martin,,,,1.96,Made,,,,,,,5.0,T. Rozier,1626179.0,5.0,,,
503,PT00M05.10S,2021-11-25T01:41:44.2Z,3,REGULAR,foul,personal,[],1628998,,,1610612753,74,82,2021-11-25T01:42:08Z,4860000,,,0,,C. Martin personal FOUL (2 PF),"[1628998, 1630181]",1610612766.0,CHA,,,,,,,202901.0,2.0,0.0,Martin,C. Martin,Hampton,1630181.0,,,,,,,,,,,,,,,,
505,PT00M00.00S,2021-11-25T01:42:15.8Z,3,REGULAR,3pt,Jump Shot,[],1629021,65.52233902759527,62.254901960784316,1610612753,77,82,2021-11-25T01:42:21Z,4880000,61.0,272.0,1,right,M. Wagner 27' 3PT  (13 PTS) (R. Hampton 5 AST),"[1629021, 1630181]",1610612753.0,ORL,,,,,,,,,,Wagner,M. Wagner,,,,27.84,Made,,,,,,,13.0,R. Hampton,1630181.0,5.0,,,
508,PT00M00.00S,2021-11-25T01:42:18.5Z,3,REGULAR,instantreplay,request,[],0,,,1610612766,77,82,2021-11-25T01:43:20Z,4895000,,,0,,,[],,,support,,,,,,204059.0,,,,,,,,,,,,,,,,,,,,,,
507,PT00M00.00S,2021-11-25T01:42:21.3Z,3,REGULAR,period,end,[],0,,,1610612766,77,82,2021-11-25T01:42:21Z,4900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2021-11-25T01:43:24.7Z,4,REGULAR,substitution,out,['startperiod'],1630532,,,1610612766,77,82,2021-11-25T01:45:02Z,4910000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,,,,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-11-25T01:43:24.7Z,4,REGULAR,substitution,in,['startperiod'],203914,,,1610612766,77,82,2021-11-25T01:45:02Z,4920000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-11-25T01:45:16.0Z,4,REGULAR,period,start,[],0,,,1610612753,77,82,2021-11-25T01:45:16Z,4930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-11-25T01:45:16.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,77,82,2021-11-25T01:45:29Z,4940000,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,,,,
513,PT11M42.00S,2021-11-25T01:45:34.2Z,4,REGULAR,3pt,Jump Shot,[],1629021,69.59592641261499,73.52941176470588,1610612753,77,82,2021-11-25T01:45:39Z,4950000,118.0,233.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,,,,,,,Wagner,M. Wagner,,,,26.13,Missed,,,,,,,,,,,,,
514,PT11M39.00S,2021-11-25T01:45:37.2Z,4,REGULAR,rebound,offensive,[],203914,,,1610612753,77,82,2021-11-25T01:45:39Z,4960000,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,,,513.0,3.0,2.0,1.0,,,,,,,,,
515,PT11M37.00S,2021-11-25T01:45:48.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,77,82,2021-11-25T01:45:48Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M28.00S,2021-11-25T01:46:04.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630181,92.19776609724047,50.245098039215684,1610612753,77,82,2021-11-25T01:48:18Z,4980000,1.0,21.0,1,right,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,driving,,,,,,,,,Hampton,R. Hampton,,,,2.08,Missed,,,,,,,,,,,,,
517,PT11M23.00S,2021-11-25T01:46:09.6Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,77,82,2021-11-25T01:46:11Z,4990000,,,0,,M. Wagner REBOUND (Off:3 Def:1),[1629021],1610612753.0,ORL,,,,,,,,,,Wagner,M. Wagner,,,,,,516.0,4.0,1.0,3.0,,,,,,,,,
518,PT11M23.00S,2021-11-25T01:46:09.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629021,94.40999984741211,50.0,1610612753,77,82,2021-11-25T01:46:17Z,5000000,0.0,0.0,1,right,MISS M. Wagner tip Layup - blocked,"[1629021, 1629667]",1610612753.0,ORL,tip,,,,,,,,,Wagner,M. Wagner,,,,0.0,Missed,,,,,McDaniels,1629667.0,,,,,,,
540,PT11M23.00S,2021-11-25T01:46:09.7Z,4,REGULAR,block,,[],1629667,,,1610612753,77,82,2021-11-25T01:49:31Z,5005000,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
519,PT11M23.00S,2021-11-25T01:46:09.7Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,77,82,2021-11-25T01:49:27Z,5010000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,518.0,4.0,4.0,0.0,,,,,,,,,
520,PT11M20.00S,2021-11-25T01:46:12.2Z,4,REGULAR,3pt,Jump Shot,[],1626179,24.78646517739816,15.686274509803921,1610612766,77,82,2021-11-25T01:48:05Z,5020000,172.0,180.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,24.91,Missed,,,,,,,,,,,,,
521,PT11M20.00S,2021-11-25T01:46:12.2Z,4,REGULAR,rebound,offensive,[],1629667,,,1610612766,77,82,2021-11-25T01:48:05Z,5030000,,,0,,J. McDaniels REBOUND (Off:2 Def:3),[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,,,520.0,5.0,3.0,2.0,,,,,,,,,
522,PT11M07.00S,2021-11-25T01:46:25.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628998,31.61957950065703,62.00980392156863,1610612766,77,85,2021-11-25T01:48:11Z,5040000,-60.0,245.0,1,left,C. Martin 25' 3PT  (8 PTS),[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,25.19,Made,,,,,,,8.0,,,,,,
523,PT10M38.00S,2021-11-25T01:46:53.6Z,4,REGULAR,2pt,Jump Shot,[],203914,80.50262812089356,71.32352941176471,1610612753,77,85,2021-11-25T01:48:22Z,5050000,107.0,131.0,1,right,MISS G. Harris 16' Jump Shot,[203914],1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,16.87,Missed,,,,,,,,,,,,,
524,PT10M38.00S,2021-11-25T01:46:53.6Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,77,85,2021-11-25T01:48:22Z,5060000,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,523.0,8.0,8.0,0.0,,,,,,,,,
525,PT10M20.00S,2021-11-25T01:47:11.8Z,4,REGULAR,3pt,Jump Shot,[],1626162,33.065045992115635,61.274509803921575,1610612766,77,85,2021-11-25T01:48:26Z,5070000,-56.0,258.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,26.44,Missed,,,,,,,,,,,,,
526,PT10M16.00S,2021-11-25T01:47:15.8Z,4,REGULAR,rebound,offensive,[],1629667,,,1610612766,77,85,2021-11-25T01:48:26Z,5080000,,,0,,J. McDaniels REBOUND (Off:3 Def:3),[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,,,525.0,6.0,3.0,3.0,,,,,,,,,
527,PT10M15.00S,2021-11-25T01:47:16.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,31.61957950065703,36.029411764705884,1610612766,77,85,2021-11-25T01:48:30Z,5090000,70.0,245.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,25.45,Missed,,,,,,,,,,,,,
528,PT10M15.00S,2021-11-25T01:47:16.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,77,85,2021-11-25T01:48:30Z,5100000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,
529,PT10M15.00S,2021-11-25T01:47:21.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,77,85,2021-11-25T01:47:21Z,5110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M55.00S,2021-11-25T01:47:39.1Z,4,REGULAR,3pt,Jump Shot,[],1628539,95.18725361366623,4.411764705882348,1610612753,77,85,2021-11-25T01:52:56Z,5125000,-228.0,-7.0,1,right,MISS M. Mulder 3PT - blocked,"[1628539, 1628970]",1610612753.0,ORL,,,,,,,,,,Mulder,M. Mulder,,,,22.8,Missed,,,,,Bridges,1628970.0,,,,,,,
582,PT09M55.00S,2021-11-25T01:47:39.1Z,4,REGULAR,block,,[],1628970,,,1610612753,77,85,2021-11-25T01:54:36Z,5128750,,,0,,M. Bridges BLOCK (3 BLK),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
568,PT09M55.00S,2021-11-25T01:47:39.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,77,85,2021-11-25T01:52:56Z,5132500,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,567.0,,,,,,,,,,,,
532,PT09M52.00S,2021-11-25T01:47:56.4Z,4,REGULAR,foul,personal,[],1628998,,,1610612753,77,85,2021-11-25T01:53:54Z,5140000,,,0,,C. Martin loose ball personal FOUL (3 PF),"[1628998, 1629643]",1610612766.0,CHA,loose ball,,,,,,203177.0,3.0,0.0,Martin,C. Martin,Okeke,1629643.0,,,,,,,,,,,,,,,,
534,PT09M43.00S,2021-11-25T01:48:18.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203914,91.27792378449409,4.6568627450980395,1610612753,80,85,2021-11-25T01:52:56Z,5160000,-227.0,29.0,1,right,G. Harris 3PT  (10 PTS) (R. Hampton 6 AST),"[203914, 1630181]",1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,22.86,Made,,,,,,,10.0,R. Hampton,1630181.0,6.0,,,
536,PT09M22.00S,2021-11-25T01:48:41.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,4.28712220762155,51.470588235294116,1610612766,80,85,2021-11-25T01:57:07Z,5180000,-7.0,-12.0,1,left,MISS M. Bridges cutting DUNK,[1628970],1610612766.0,CHA,cutting,,,,,,,,,Bridges,M. Bridges,,,,1.43,Missed,,,,,,,,,,,,,
537,PT09M21.00S,2021-11-25T01:48:42.0Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612766,80,85,2021-11-25T01:57:07Z,5190000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,536.0,5.0,4.0,1.0,,,,,,,,,
594,PT09M20.00S,2021-11-25T01:48:53.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,7.276609724047319,46.07843137254902,1610612766,80,85,2021-11-25T01:57:45Z,5195000,20.0,16.0,1,left,MISS K. Oubre Jr. putback Layup,[1626162],1610612766.0,CHA,putback,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,2.52,Missed,,,,,,,,,,,,,
