actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
452,PT04M24.00S,2022-03-18T00:40:05.7Z,3,REGULAR,substitution,out,[],1629021,,,1610612765,81,91,2022-03-18T00:40:27Z,4470000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M24.00S,2022-03-18T00:40:05.7Z,3,REGULAR,substitution,out,[],203585,,,1610612765,81,91,2022-03-18T00:40:27Z,4480000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M24.00S,2022-03-18T00:40:05.7Z,3,REGULAR,substitution,in,[],1629678,,,1610612765,81,91,2022-03-18T00:40:27Z,4490000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M24.00S,2022-03-18T00:40:05.7Z,3,REGULAR,substitution,in,[],201577,,,1610612765,81,91,2022-03-18T00:40:27Z,4500000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M24.00S,2022-03-18T00:40:05.7Z,3,REGULAR,substitution,in,[],1628365,,,1610612765,81,91,2022-03-18T00:40:27Z,4510000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M24.00S,2022-03-18T00:40:05.7Z,3,REGULAR,substitution,in,[],1630587,,,1610612765,81,91,2022-03-18T00:40:27Z,4520000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M24.00S,2022-03-18T00:40:31.5Z,3,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,81,92,2022-03-18T00:40:31Z,4530000,,,0,,I. Stewart Free Throw 2 of 2 (16 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
459,PT04M06.00S,2022-03-18T00:40:50.3Z,3,REGULAR,3pt,Jump Shot,[],1630532,68.67608409986859,71.07843137254902,1610612753,84,92,2022-03-18T00:40:55Z,4540000,105.0,242.0,1,right,F. Wagner 26' 3PT step back (23 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,26.39,Made,23.0,,,,,,,,,,,,,,,,,
460,PT03M56.00S,2022-03-18T00:41:02.4Z,3,REGULAR,foul,personal,[],1630175,,,1610612765,84,92,2022-03-18T00:41:15Z,4550000,,,0,,C. Anthony personal FOUL (2 PF),"[1630175, 202709]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,1155.0,2.0,0.0,Joseph,202709.0,,,,,,,,,
462,PT03M56.00S,2022-03-18T00:41:14.8Z,3,REGULAR,substitution,out,[],202709,,,1610612765,84,92,2022-03-18T00:41:21Z,4570000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M56.00S,2022-03-18T00:41:14.8Z,3,REGULAR,substitution,in,[],1630240,,,1610612765,84,92,2022-03-18T00:41:21Z,4580000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M49.00S,2022-03-18T00:41:37.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,15.982260183968464,50.49019607843137,1610612765,84,92,2022-03-18T00:41:43Z,4590000,-2.0,98.0,1,left,MISS S. Bey 9' driving floating Shot,[1630180],1610612765.0,DET,driving floating,,,Bey,S. Bey,,,,,9.77,Missed,,,,,,,,,,,,,,,,,,
465,PT03M45.00S,2022-03-18T00:41:41.0Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,84,92,2022-03-18T00:41:43Z,4600000,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,464.0,4.0,3.0,1.0,,,,
466,PT03M39.00S,2022-03-18T00:41:46.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,91.27792378449409,47.549019607843135,1610612753,86,92,2022-03-18T00:41:52Z,4610000,-12.0,29.0,1,right,F. Wagner driving Hook (25 PTS) (M. Fultz 2 AST),"[1630532, 1628365]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.2,Made,25.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,,,,
468,PT03M38.00S,2022-03-18T00:41:56.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,86,92,2022-03-18T00:42:10Z,4630000,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,
469,PT03M38.00S,2022-03-18T00:42:05.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612765,86,92,2022-03-18T00:42:05Z,4640000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M38.00S,2022-03-18T00:43:00.1Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,86,92,2022-03-18T00:44:40Z,4650000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M38.00S,2022-03-18T00:43:00.1Z,3,REGULAR,substitution,in,[],203482,,,1610612765,86,92,2022-03-18T00:44:40Z,4660000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M24.00S,2022-03-18T00:45:13.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630240,15.456636005256241,49.26470588235294,1610612765,86,94,2022-03-18T00:45:18Z,4670000,4.0,93.0,1,left,S. Lee 9' driving floating Jump Shot (6 PTS),[1630240],1610612765.0,DET,driving floating,,,Lee,S. Lee,,,,,9.29,Made,6.0,,,,,,,,,,,,,,,,,
473,PT03M11.00S,2022-03-18T00:45:27.8Z,3,REGULAR,foul,personal,['2freethrow'],1630240,,,1610612753,86,94,2022-03-18T00:45:35Z,4680000,,,0,,S. Lee shooting personal FOUL (3 PF) (Wagner 2 FT),"[1630240, 1630532]",1610612765.0,DET,shooting,,,Lee,S. Lee,,,,,,,,,,,1155.0,3.0,0.0,Wagner,1630532.0,,,,,,,,,
475,PT03M11.00S,2022-03-18T00:45:54.5Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,87,94,2022-03-18T00:46:13Z,4700000,,,0,,F. Wagner Free Throw 1 of 2 (26 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
476,PT03M11.00S,2022-03-18T00:45:54.5Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,87,94,2022-03-18T00:46:13Z,4710000,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,
477,PT03M08.00S,2022-03-18T00:45:57.5Z,3,REGULAR,rebound,defensive,[],203482,,,1610612765,87,94,2022-03-18T00:46:13Z,4720000,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,476.0,3.0,2.0,1.0,,,,
478,PT02M56.00S,2022-03-18T00:46:24.4Z,3,REGULAR,3pt,Jump Shot,[],1630240,29.911300919842315,24.754901960784316,1610612765,87,94,2022-03-18T00:46:30Z,4730000,126.0,229.0,1,left,MISS S. Lee 26' pullup 3PT,[1630240],1610612765.0,DET,pullup,,,Lee,S. Lee,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,
479,PT02M52.00S,2022-03-18T00:46:28.4Z,3,REGULAR,rebound,defensive,[],1628365,,,1610612753,87,94,2022-03-18T00:46:30Z,4740000,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,478.0,3.0,3.0,0.0,,,,
480,PT02M45.00S,2022-03-18T00:46:35.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,96.40275952693824,50.73529411764706,1610612753,87,94,2022-03-18T00:48:01Z,4750000,4.0,-19.0,1,right,MISS F. Wagner reverse Layup,[1630532],1610612753.0,ORL,reverse,,,Wagner,F. Wagner,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,
481,PT02M43.00S,2022-03-18T00:46:37.8Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,87,94,2022-03-18T00:46:43Z,4760000,,,0,,M. Bagley III REBOUND (Off:2 Def:7),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,480.0,9.0,7.0,2.0,,,,
482,PT02M24.00S,2022-03-18T00:46:56.4Z,3,REGULAR,2pt,Jump Shot,[],1630587,18.74178712220762,32.84313725490196,1610612765,87,94,2022-03-18T00:48:29Z,4770000,86.0,124.0,1,left,MISS I. Livers 15' pullup Shot,[1630587],1610612765.0,DET,pullup,,,Livers,I. Livers,,,,,15.05,Missed,,,,,,,,,,,,,,,,,,
483,PT02M21.00S,2022-03-18T00:46:59.4Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,87,94,2022-03-18T00:47:06Z,4780000,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,482.0,5.0,4.0,1.0,,,,
484,PT02M13.00S,2022-03-18T00:47:07.0Z,3,REGULAR,turnover,lost ball,[],1628365,,,1610612753,87,94,2022-03-18T00:47:15Z,4790000,,,0,,M. Fultz lost ball TURNOVER (3 TO),"[1628365, 1630180]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,3.0,,,,,Bey,1630180.0,,
485,PT02M13.00S,2022-03-18T00:47:07.0Z,3,REGULAR,steal,,[],1630180,,,1610612765,87,94,2022-03-18T01:09:33Z,4800000,,,0,,S. Bey STEAL (3 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M08.00S,2022-03-18T00:47:12.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630587,6.389618922470433,94.85294117647058,1610612765,87,97,2022-03-18T00:47:20Z,4810000,-224.0,8.0,1,left,I. Livers 3PT running (3 PTS) (S. Lee 3 AST),"[1630587, 1630240]",1610612765.0,DET,running,,,Livers,I. Livers,,,,,22.44,Made,3.0,S. Lee,1630240.0,3.0,,,,,,,,,,,,,,
488,PT01M49.00S,2022-03-18T00:47:31.9Z,3,REGULAR,3pt,Jump Shot,[],1629678,87.46714848883047,94.85294117647058,1610612753,90,97,2022-03-18T00:47:37Z,4830000,224.0,65.0,1,right,A. Schofield 3PT  (5 PTS) (M. Fultz 3 AST),"[1629678, 1628365]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,23.36,Made,5.0,M. Fultz,1628365.0,3.0,,,,,,,,,,,,,,
490,PT01M34.00S,2022-03-18T00:47:46.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,8.754927726675426,57.35294117647059,1610612765,90,99,2022-03-18T00:47:50Z,4850000,-37.0,30.0,1,left,M. Bagley III driving floating Jump Shot (18 PTS) (S. Lee 4 AST),"[1628963, 1630240]",1610612765.0,DET,driving floating,,,Bagley III,M. Bagley III,,,,,4.74,Made,18.0,S. Lee,1630240.0,4.0,,,,,,,,,,,,,,
492,PT01M09.00S,2022-03-18T00:48:12.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201577,92.19776609724047,51.225490196078425,1610612753,92,99,2022-03-18T00:50:53Z,4870000,6.0,21.0,1,right,R. Lopez bank Hook (6 PTS),[201577],1610612753.0,ORL,bank,,,Lopez,R. Lopez,,,,,2.17,Made,6.0,,,,,,,,,,,,,,,,,
493,PT01M09.00S,2022-03-18T00:48:16.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628963,,,1610612753,92,99,2022-03-18T00:48:55Z,4880000,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Lopez 1 FT),"[1628963, 201577]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,1628954.0,3.0,0.0,Lopez,201577.0,,,,,,,,,
495,PT01M09.00S,2022-03-18T00:48:24.2Z,3,REGULAR,substitution,out,[],1628963,,,1610612753,92,99,2022-03-18T00:48:34Z,4900000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M09.00S,2022-03-18T00:48:24.2Z,3,REGULAR,substitution,in,[],1630691,,,1610612753,92,99,2022-03-18T00:48:34Z,4910000,,,0,,SUB in: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M09.00S,2022-03-18T00:48:40.5Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,92,99,2022-03-18T00:48:54Z,4920000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M09.00S,2022-03-18T00:48:40.5Z,3,REGULAR,substitution,out,[],1630175,,,1610612753,92,99,2022-03-18T00:48:54Z,4930000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M09.00S,2022-03-18T00:48:40.5Z,3,REGULAR,substitution,in,[],203082,,,1610612753,92,99,2022-03-18T00:48:54Z,4940000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M09.00S,2022-03-18T00:48:40.5Z,3,REGULAR,substitution,in,[],1629649,,,1610612753,92,99,2022-03-18T00:48:54Z,4950000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M09.00S,2022-03-18T00:48:57.0Z,3,REGULAR,freethrow,1 of 1,[],201577,,,1610612753,92,99,2022-03-18T00:49:03Z,4960000,,,0,,MISS R. Lopez Free Throw 1 of 1,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Missed,,,,,,,,,,,,,,,,,,
502,PT00M58.70S,2022-03-18T00:49:07.3Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,92,99,2022-03-18T00:49:29Z,4970000,,,0,,S. Bey REBOUND (Off:0 Def:7),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,501.0,7.0,7.0,0.0,,,,
503,PT00M58.70S,2022-03-18T00:49:00.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628365,,,1610612765,92,99,2022-03-18T00:49:16Z,4980000,,,0,,M. Fultz shooting personal FOUL (1 PF) (Lee 2 FT),"[1628365, 1630240]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,,,,,,,1628954.0,1.0,0.0,Lee,1630240.0,,,,,,,,,
505,PT00M58.70S,2022-03-18T00:49:25.6Z,3,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,92,100,2022-03-18T00:49:25Z,5000000,,,0,,S. Lee Free Throw 1 of 2 (7 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
506,PT00M58.70S,2022-03-18T00:49:45.9Z,3,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,92,101,2022-03-18T00:49:45Z,5010000,,,0,,S. Lee Free Throw 2 of 2 (8 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
507,PT00M46.50S,2022-03-18T00:49:59.9Z,3,REGULAR,turnover,lost ball,[],1628365,,,1610612753,92,101,2022-03-18T00:50:04Z,5020000,,,0,,M. Fultz lost ball TURNOVER (4 TO),"[1628365, 203482]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,4.0,,,,,Olynyk,203482.0,,
508,PT00M46.50S,2022-03-18T00:49:59.9Z,3,REGULAR,steal,,[],203482,,,1610612765,92,101,2022-03-18T00:50:02Z,5030000,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M41.60S,2022-03-18T00:50:04.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,27.283180026281208,77.69607843137256,1610612765,92,104,2022-03-18T00:52:19Z,5040000,-138.0,204.0,1,left,S. Bey 24' 3PT running (36 PTS) (S. Lee 5 AST),"[1630180, 1630240]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,24.66,Made,36.0,S. Lee,1630240.0,5.0,,,,,,,,,,,,,,
511,PT00M31.90S,2022-03-18T00:50:17.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,91.80354796320631,45.09803921568628,1610612753,94,104,2022-03-18T00:50:21Z,5060000,-25.0,25.0,1,right,T. Ross driving Layup (13 PTS),[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,3.46,Made,13.0,,,,,,,,,,,,,,,,,
512,PT00M09.20S,2022-03-18T00:50:42.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630587,12.302890932982917,47.794117647058826,1610612765,94,106,2022-03-18T00:50:47Z,5070000,11.0,63.0,1,left,I. Livers 6' driving floating Jump Shot (5 PTS) (S. Lee 6 AST),"[1630587, 1630240]",1610612765.0,DET,driving floating,,,Livers,I. Livers,,,,,6.41,Made,5.0,S. Lee,1630240.0,6.0,,,,,,,,,,,,,,
514,PT00M00.00S,2022-03-18T00:50:55.5Z,3,REGULAR,turnover,lost ball,[],1628365,,,1610612753,94,106,2022-03-18T00:51:00Z,5090000,,,0,,M. Fultz lost ball TURNOVER (5 TO),"[1628365, 1630240]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,5.0,,,,,Lee,1630240.0,,
515,PT00M00.00S,2022-03-18T00:50:55.5Z,3,REGULAR,steal,,[],1630240,,,1610612765,94,106,2022-03-18T00:51:54Z,5100000,,,0,,S. Lee STEAL (3 STL),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M00.00S,2022-03-18T00:51:06.3Z,3,REGULAR,period,end,[],0,,,1610612765,94,106,2022-03-18T00:51:06Z,5110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-03-18T00:51:21.5Z,4,REGULAR,substitution,out,['startperiod'],1630180,,,1610612765,94,106,2022-03-18T00:53:38Z,5120000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-03-18T00:51:21.5Z,4,REGULAR,substitution,in,['startperiod'],203585,,,1610612765,94,106,2022-03-18T00:53:38Z,5130000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-03-18T00:53:39.4Z,4,REGULAR,period,start,[],0,,,1610612753,94,106,2022-03-18T00:53:39Z,5140000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M42.00S,2022-03-18T00:53:56.9Z,4,REGULAR,2pt,Jump Shot,[],1628365,94.03745072273325,70.09803921568627,1610612753,96,106,2022-03-18T00:54:06Z,5150000,100.0,4.0,1,right,M. Fultz 10' turnaround Jump Shot (7 PTS),[1628365],1610612753.0,ORL,turnaround,,,Fultz,M. Fultz,,,,,10.06,Made,7.0,,,,,,,,,,,,,,,,,
521,PT11M26.00S,2022-03-18T00:54:11.9Z,4,REGULAR,3pt,Jump Shot,[],1630587,30.436925098554536,23.03921568627451,1610612765,96,106,2022-03-18T00:54:17Z,5160000,135.0,234.0,1,left,MISS I. Livers 26' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,
522,PT11M23.00S,2022-03-18T00:54:14.9Z,4,REGULAR,rebound,defensive,[],1629678,,,1610612753,96,106,2022-03-18T00:54:17Z,5170000,,,0,,A. Schofield REBOUND (Off:0 Def:4),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,521.0,4.0,4.0,0.0,,,,
523,PT11M18.00S,2022-03-18T00:54:20.5Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628365,78.9257555847569,38.48039215686275,1610612753,96,106,2022-03-18T00:54:36Z,5180000,-58.0,146.0,1,right,MISS M. Fultz 15' running pullup Shot,[1628365],1610612753.0,ORL,running pullup,,,Fultz,M. Fultz,,,,,15.66,Missed,,,,,,,,,,,,,,,,,,
524,PT11M14.00S,2022-03-18T00:54:24.5Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612765,96,106,2022-03-18T00:54:31Z,5190000,,,0,,I. Livers REBOUND (Off:0 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,523.0,2.0,2.0,0.0,,,,
525,PT11M02.00S,2022-03-18T00:54:36.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630691,10.200394218134035,48.529411764705884,1610612765,96,108,2022-03-18T00:54:47Z,5200000,7.0,43.0,1,left,J. Pickett cutting finger roll Layup (2 PTS) (S. Lee 7 AST),"[1630691, 1630240]",1610612765.0,DET,cutting finger roll,,,Pickett,J. Pickett,,,,,4.4,Made,2.0,S. Lee,1630240.0,7.0,,,,,,,,,,,,,,
527,PT10M48.00S,2022-03-18T00:54:50.8Z,4,REGULAR,turnover,bad pass,[],1628365,,,1610612753,96,108,2022-03-18T00:54:55Z,5220000,,,0,,M. Fultz bad pass TURNOVER (6 TO),"[1628365, 1630587]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,6.0,,,,,Livers,1630587.0,,
528,PT10M48.00S,2022-03-18T00:54:50.8Z,4,REGULAR,steal,,[],1630587,,,1610612765,96,108,2022-03-18T00:54:53Z,5230000,,,0,,I. Livers STEAL (1 STL),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M44.00S,2022-03-18T00:54:54.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630240,8.360709592641262,50.245098039215684,1610612765,96,110,2022-03-18T00:55:11Z,5240000,-1.0,26.0,1,left,S. Lee running alley-oop DUNK (10 PTS) (R. McGruder 3 AST),"[1630240, 203585]",1610612765.0,DET,running alley-oop,,,Lee,S. Lee,,,,,2.61,Made,10.0,R. McGruder,203585.0,3.0,,,,,,,,,,,,,,
531,PT10M23.00S,2022-03-18T00:55:18.2Z,4,REGULAR,turnover,out-of-bounds,[],203082,,,1610612753,96,110,2022-03-18T00:55:28Z,5260000,,,0,,T. Ross lost ball out-of-bounds TURNOVER (1 TO),[203082],1610612753.0,ORL,lost ball,,,Ross,T. Ross,,,,,,,,,,,1155.0,,,,,1.0,,,,,,,,
532,PT10M11.00S,2022-03-18T00:55:43.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203482,25.969119579500656,8.088235294117647,1610612765,96,113,2022-03-18T00:55:48Z,5270000,210.0,192.0,1,left,K. Olynyk 28' 3PT  (9 PTS) (R. McGruder 4 AST),"[203482, 203585]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,28.4,Made,9.0,R. McGruder,203585.0,4.0,,,,,,,,,,,,,,
534,PT09M57.00S,2022-03-18T00:55:59.5Z,4,REGULAR,foul,personal,['2freethrow'],1630587,,,1610612753,96,113,2022-03-18T00:56:12Z,5290000,,,0,,I. Livers shooting personal FOUL (4 PF) (Ross 2 FT),"[1630587, 203082]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,,,,,,,1628954.0,4.0,0.0,Ross,203082.0,,,,,,,,,
536,PT09M57.00S,2022-03-18T00:56:37.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,96,113,2022-03-18T01:00:16Z,5310000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M57.00S,2022-03-18T00:56:52.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612753,96,113,2022-03-18T00:57:44Z,5320000,,,0,,,[],1610612765.0,DET,support,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
538,PT09M57.00S,2022-03-18T00:59:24.3Z,4,REGULAR,freethrow,1 of 2,[],203082,,,1610612753,97,113,2022-03-18T00:59:24Z,5330000,,,0,,T. Ross Free Throw 1 of 2 (14 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
539,PT09M57.00S,2022-03-18T00:59:37.4Z,4,REGULAR,freethrow,2 of 2,[],203082,,,1610612753,98,113,2022-03-18T00:59:37Z,5340000,,,0,,T. Ross Free Throw 2 of 2 (15 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
541,PT09M43.00S,2022-03-18T01:00:04.6Z,4,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612765,98,113,2022-03-18T01:00:17Z,5360000,,,0,,A. Schofield shooting personal FOUL (4 PF) (Lee 2 FT),"[1629678, 1630240]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,,,,,,,1155.0,4.0,0.0,Lee,1630240.0,,,,,,,,,
543,PT09M43.00S,2022-03-18T01:00:35.7Z,4,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,98,114,2022-03-18T01:00:35Z,5380000,,,0,,S. Lee Free Throw 1 of 2 (11 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
544,PT09M43.00S,2022-03-18T01:00:50.9Z,4,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,98,115,2022-03-18T01:00:50Z,5390000,,,0,,S. Lee Free Throw 2 of 2 (12 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
