actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
439,PT04M37.00S,2021-11-14T01:33:01.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,49,68,2021-11-14T01:33:01Z,4310000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M37.00S,2021-11-14T01:34:58.4Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,49,68,2021-11-14T01:35:26Z,4320000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M37.00S,2021-11-14T01:34:58.4Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,49,68,2021-11-14T01:35:26Z,4330000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M37.00S,2021-11-14T01:34:58.4Z,3,REGULAR,substitution,out,[],1630175,,,1610612753,49,68,2021-11-14T01:35:26Z,4340000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M37.00S,2021-11-14T01:34:58.4Z,3,REGULAR,substitution,in,[],1630591,,,1610612753,49,68,2021-11-14T01:35:26Z,4350000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M37.00S,2021-11-14T01:34:58.4Z,3,REGULAR,substitution,in,[],203914,,,1610612753,49,68,2021-11-14T01:35:26Z,4360000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M37.00S,2021-11-14T01:34:58.4Z,3,REGULAR,substitution,in,[],1628964,,,1610612753,49,68,2021-11-14T01:35:26Z,4370000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M21.00S,2021-11-14T01:35:57.9Z,3,REGULAR,2pt,Jump Shot,[],203914,19.44809461235218,85.27113970588235,1610612753,51,68,2021-11-14T01:46:14Z,4380000,-176.0,130.0,1,left,G. Harris 21' Jump Shot (2 PTS) (M. Bamba 2 AST),"[203914, 1628964]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,21.93,Made,,,,,,,,,,2.0,M. Bamba,1628964.0,2.0,,,
528,PT04M21.00S,2021-11-14T01:36:07.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612764,51,68,2021-11-14T01:48:59Z,4395000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,1193.0,,,,,,,,,,,Changed to 2-pt FG
448,PT04M04.00S,2021-11-14T01:36:17.7Z,3,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612764,51,68,2021-11-14T01:36:24Z,4400000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1629643, 1628398]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,,,1193.0,1.0,0.0,Kuzma,1628398.0,,,,,,,
450,PT04M04.00S,2021-11-14T01:36:47.6Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,51,69,2021-11-14T01:37:05Z,4420000,,,0,,K. Kuzma Free Throw 1 of 2 (16 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Made,,,,,,,,,,16.0,,,,,,
451,PT04M04.00S,2021-11-14T01:36:47.6Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,51,69,2021-11-14T01:37:05Z,4430000,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,,
452,PT04M01.00S,2021-11-14T01:36:50.6Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,51,69,2021-11-14T01:37:05Z,4440000,,,0,,M. Bamba REBOUND (Off:4 Def:9),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,451.0,13.0,9.0,4.0,,,,,,,,,,,,
453,PT03M50.00S,2021-11-14T01:37:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,8.196452036793687,43.13725490196079,1610612753,53,69,2021-11-14T01:37:23Z,4450000,34.0,25.0,1,left,M. Bamba cutting Layup (6 PTS) (J. Suggs 2 AST),"[1628964, 1630591]",1610612753.0,ORL,cutting,,,Bamba,M. Bamba,,,,,,,,4.22,Made,,,,,,,,,,6.0,J. Suggs,1630591.0,2.0,,,
455,PT03M34.00S,2021-11-14T01:37:30.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,86.90867279894876,36.76470588235294,1610612764,53,71,2021-11-14T01:37:35Z,4470000,-66.0,71.0,1,right,R. Neto 9' driving floating Jump Shot (5 PTS),[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,,,,9.68,Made,,,,,,,,,,5.0,,,,,,
456,PT03M23.00S,2021-11-14T01:37:41.5Z,3,REGULAR,3pt,Jump Shot,[],203914,7.802233902759525,4.166666666666657,1610612753,53,71,2021-11-14T01:37:46Z,4480000,229.0,21.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,23.01,Missed,,,,,,,,,,,,,,,,
457,PT03M20.00S,2021-11-14T01:37:44.5Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,53,71,2021-11-14T01:44:33Z,4490000,,,0,,J. Suggs REBOUND (Off:2 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,456.0,3.0,1.0,2.0,,,,,,,,,,,,
458,PT03M17.00S,2021-11-14T01:37:47.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,10.167542706964511,52.205882352941174,1610612753,55,71,2021-11-14T01:41:13Z,4500000,-11.0,43.0,1,left,J. Suggs driving Layup (6 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,4.45,Made,,,,,,,,,,6.0,,,,,,
460,PT02M54.00S,2021-11-14T01:38:10.2Z,3,REGULAR,3pt,Jump Shot,[],1630166,69.95729303547964,73.2843137254902,1610612764,55,71,2021-11-14T01:38:15Z,4520000,116.0,230.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,25.77,Missed,,,,,,,,,,,,,,,,
461,PT02M50.00S,2021-11-14T01:38:14.2Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,55,71,2021-11-14T01:38:15Z,4530000,,,0,,M. Bamba REBOUND (Off:4 Def:10),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,460.0,14.0,10.0,4.0,,,,,,,,,,,,
462,PT02M38.00S,2021-11-14T01:38:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,12.66425755584757,55.63725490196079,1610612753,55,71,2021-11-14T01:38:31Z,4540000,-28.0,67.0,1,left,MISS G. Harris 7' turnaround fadeaway Shot,[203914],1610612753.0,ORL,turnaround fadeaway,,,Harris,G. Harris,,,,,,,,7.22,Missed,,,,,,,,,,,,,,,,
463,PT02M36.00S,2021-11-14T01:38:29.4Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,55,71,2021-11-14T01:38:32Z,4550000,,,0,,M. Harrell REBOUND (Off:0 Def:5),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,462.0,5.0,5.0,0.0,,,,,,,,,,,,
464,PT02M19.00S,2021-11-14T01:38:46.7Z,3,REGULAR,2pt,Jump Shot,[],203526,78.23587385019711,50.0,1610612764,55,73,2021-11-14T01:38:51Z,4560000,0.0,152.0,1,right,R. Neto 15' pullup Jump Shot (7 PTS) (M. Harrell 5 AST),"[203526, 1626149]",1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,,,,15.21,Made,,,,,,,,,,7.0,M. Harrell,1626149.0,5.0,,,
466,PT02M11.00S,2021-11-14T01:38:57.3Z,3,REGULAR,foul,personal,[],203526,,,1610612753,55,73,2021-11-14T01:39:06Z,4580000,,,0,,R. Neto take personal FOUL (3 PF),"[203526, 1630591]",1610612764.0,WAS,take,,,Neto,R. Neto,,,,,,,,,,,,,,1151.0,3.0,0.0,Suggs,1630591.0,,,,,,,
468,PT02M11.00S,2021-11-14T01:39:03.5Z,3,REGULAR,substitution,out,[],203526,,,1610612753,55,73,2021-11-14T01:39:20Z,4600000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M11.00S,2021-11-14T01:39:03.5Z,3,REGULAR,substitution,out,[],1628398,,,1610612753,55,73,2021-11-14T01:39:20Z,4610000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M11.00S,2021-11-14T01:39:03.5Z,3,REGULAR,substitution,in,[],1630264,,,1610612753,55,73,2021-11-14T01:39:20Z,4620000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M11.00S,2021-11-14T01:39:03.5Z,3,REGULAR,substitution,in,[],203915,,,1610612753,55,73,2021-11-14T01:39:20Z,4630000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M56.00S,2021-11-14T01:39:35.7Z,3,REGULAR,3pt,Jump Shot,[],1628964,22.913929040735866,92.6470588235294,1610612753,55,73,2021-11-14T01:39:41Z,4640000,-213.0,163.0,1,left,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,26.83,Missed,,,,,,,,,,,,,,,,
473,PT01M53.00S,2021-11-14T01:39:38.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,55,73,2021-11-14T01:39:41Z,4650000,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,472.0,6.0,5.0,1.0,,,,,,,,,,,,
477,PT01M46.00S,2021-11-14T01:39:54.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,94.40999984741211,50.0,1610612764,55,75,2021-11-14T01:51:25Z,4690000,0.0,0.0,1,right,M. Harrell DUNK (12 PTS) (S. Dinwiddie 5 AST),"[1626149, 203915]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,0.0,Made,,,,,,,,,,12.0,S. Dinwiddie,203915.0,5.0,,,
478,PT01M46.00S,2021-11-14T01:39:55.6Z,3,REGULAR,foul,personal,['1freethrow'],203914,,,1610612764,55,75,2021-11-14T01:40:00Z,4700000,,,0,,G. Harris shooting personal FOUL (1 PF) (Harrell 1 FT),"[203914, 1626149]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,,,,1627529.0,1.0,0.0,Harrell,1626149.0,,,,,,,
480,PT01M46.00S,2021-11-14T01:40:19.0Z,3,REGULAR,freethrow,1 of 1,[],1626149,,,1610612764,55,76,2021-11-14T01:51:06Z,4720000,,,0,,M. Harrell Free Throw 1 of 1 (13 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,Made,,,,,,,,,,13.0,,,,,,
481,PT01M39.00S,2021-11-14T01:40:32.8Z,3,REGULAR,foul,personal,[],203915,,,1610612753,55,76,2021-11-14T01:40:43Z,4730000,,,0,,S. Dinwiddie personal FOUL (3 PF),"[203915, 1630591]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,1193.0,3.0,0.0,Suggs,1630591.0,,,,,,,
483,PT01M28.00S,2021-11-14T01:40:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,8.722076215505908,58.82352941176471,1610612753,55,76,2021-11-14T01:41:05Z,4750000,-44.0,29.0,1,left,MISS M. Bamba cutting Layup,[1628964],1610612753.0,ORL,cutting,,,Bamba,M. Bamba,,,,,,,,5.31,Missed,,,,,,,,,,,,,,,,
484,PT01M23.00S,2021-11-14T01:41:04.7Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,55,76,2021-11-14T01:41:05Z,4760000,,,0,,M. Bamba REBOUND (Off:5 Def:10),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,483.0,15.0,10.0,5.0,,,,,,,,,,,,
485,PT01M23.00S,2021-11-14T01:41:04.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,5.590000152587891,50.0,1610612753,57,76,2021-11-14T02:20:15Z,4770000,0.0,0.0,1,left,M. Bamba tip Layup (8 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,,,,0.0,Made,,,,,,,,,,8.0,,,,,,
486,PT01M08.00S,2021-11-14T01:41:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,94.3988173455979,56.127450980392155,1610612764,57,78,2021-11-14T02:20:43Z,4780000,31.0,0.0,1,right,M. Harrell cutting Layup (15 PTS) (D. Avdija 1 AST),"[1626149, 1630166]",1610612764.0,WAS,cutting,,,Harrell,M. Harrell,,,,,,,,3.06,Made,,,,,,,,,,15.0,D. Avdija,1630166.0,1.0,,,
488,PT01M08.00S,2021-11-14T01:41:24.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203914,,,1610612764,57,78,2021-11-14T01:41:32Z,4800000,,,0,,G. Harris shooting personal FOUL (2 PF) (Harrell 1 FT),"[203914, 1626149]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,,,,1151.0,2.0,0.0,Harrell,1626149.0,,,,,,,
490,PT01M08.00S,2021-11-14T01:41:57.5Z,3,REGULAR,freethrow,1 of 1,[],1626149,,,1610612764,57,79,2021-11-14T01:41:57Z,4820000,,,0,,M. Harrell Free Throw 1 of 1 (16 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,Made,,,,,,,,,,16.0,,,,,,
491,PT00M52.40S,2021-11-14T01:42:15.4Z,3,REGULAR,3pt,Jump Shot,[],1629643,23.176741130091983,90.44117647058823,1610612753,57,79,2021-11-14T01:42:22Z,4830000,-202.0,165.0,1,left,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,26.12,Missed,,,,,,,,,,,,,,,,
492,PT00M48.20S,2021-11-14T01:42:19.6Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,57,79,2021-11-14T01:42:22Z,4840000,,,0,,M. Harrell REBOUND (Off:0 Def:6),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,491.0,6.0,6.0,0.0,,,,,,,,,,,,
493,PT00M36.40S,2021-11-14T01:42:32.1Z,3,REGULAR,3pt,Jump Shot,[],203915,60.49605781865966,50.49019607843137,1610612764,57,79,2021-11-14T01:42:41Z,4850000,2.0,319.0,1,right,MISS S. Dinwiddie 31' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,,,,31.88,Missed,,,,,,,,,,,,,,,,
494,PT00M33.20S,2021-11-14T01:42:35.3Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,57,79,2021-11-14T01:42:41Z,4860000,,,0,,M. Bamba REBOUND (Off:5 Def:11),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,493.0,16.0,11.0,5.0,,,,,,,,,,,,
495,PT00M26.60S,2021-11-14T01:42:42.1Z,3,REGULAR,2pt,Jump Shot,[],1629643,13.584099868593952,92.6470588235294,1610612753,57,79,2021-11-14T02:21:37Z,4870000,-213.0,75.0,1,left,MISS C. Okeke 22' running Shot,[1629643],1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,,,,22.61,Missed,,,,,,,,,,,,,,,,
496,PT00M24.30S,2021-11-14T01:42:44.4Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,57,79,2021-11-14T01:42:46Z,4880000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:7),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,495.0,8.0,7.0,1.0,,,,,,,,,,,,
497,PT00M04.90S,2021-11-14T01:43:03.8Z,3,REGULAR,3pt,Jump Shot,[],1630166,69.30026281208936,81.61764705882354,1610612764,57,82,2021-11-14T01:43:10Z,4890000,158.0,236.0,1,right,D. Avdija 28' 3PT  (6 PTS) (S. Dinwiddie 6 AST),"[1630166, 203915]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,28.41,Made,,,,,,,,,,6.0,S. Dinwiddie,203915.0,6.0,,,
499,PT00M00.00S,2021-11-14T01:43:15.5Z,3,REGULAR,2pt,Jump Shot,[],1630591,24.490801576872528,37.254901960784316,1610612753,59,82,2021-11-14T01:44:01Z,4910000,64.0,178.0,1,left,J. Suggs 18' driving floating bank Jump Shot (8 PTS),[1630591],1610612753.0,ORL,driving floating bank,,,Suggs,J. Suggs,,,,,,,,18.88,Made,,,,,,,,,,8.0,,,,,,
500,PT00M00.00S,2021-11-14T01:43:23.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612764,59,82,2021-11-14T01:43:37Z,4920000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,,,End Period - Good Basket
501,PT00M00.00S,2021-11-14T01:44:14.7Z,3,REGULAR,period,end,[],0,,,1610612764,59,82,2021-11-14T01:44:14Z,4930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-11-14T01:44:17.9Z,4,REGULAR,substitution,out,['startperiod'],1629643,,,1610612764,59,82,2021-11-14T01:46:01Z,4940000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-11-14T01:44:17.9Z,4,REGULAR,substitution,out,['startperiod'],203914,,,1610612764,59,82,2021-11-14T01:46:01Z,4950000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-11-14T01:44:17.9Z,4,REGULAR,substitution,in,['startperiod'],1630532,,,1610612764,59,82,2021-11-14T01:46:01Z,4960000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-11-14T01:44:17.9Z,4,REGULAR,substitution,in,['startperiod'],1630181,,,1610612764,59,82,2021-11-14T01:46:01Z,4970000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-11-14T01:45:53.3Z,4,REGULAR,period,start,[],0,,,1610612753,59,82,2021-11-14T01:46:02Z,4980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M47.00S,2021-11-14T01:46:05.9Z,4,REGULAR,3pt,Jump Shot,[],203082,33.42641261498029,61.51960784313725,1610612753,59,82,2021-11-14T01:46:28Z,4990000,-58.0,262.0,1,left,MISS T. Ross 26' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,26.8,Missed,,,,,,,,,,,,,,,,
508,PT11M46.00S,2021-11-14T01:46:08.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,59,82,2021-11-14T01:46:08Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,507.0,,,,,,,,,,,,,,,
509,PT11M46.00S,2021-11-14T01:46:10.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,59,82,2021-11-14T01:46:10Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M40.00S,2021-11-14T01:46:26.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630181,18.971747700394218,55.3921568627451,1610612753,59,82,2021-11-14T01:47:01Z,5020000,-27.0,126.0,1,left,MISS R. Hampton 12' Jump Shot,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,12.87,Missed,,,,,,,,,,,,,,,,
511,PT11M40.00S,2021-11-14T01:46:26.4Z,4,REGULAR,rebound,defensive,[],203915,,,1610612764,59,82,2021-11-14T01:47:01Z,5030000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:8),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,510.0,9.0,8.0,1.0,,,,,,,,,,,,
512,PT11M27.00S,2021-11-14T01:46:43.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,59,82,2021-11-14T01:46:43Z,5040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M27.00S,2021-11-14T01:47:02.0Z,4,REGULAR,substitution,out,[],1630591,,,1610612764,59,82,2021-11-14T01:47:05Z,5050000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M27.00S,2021-11-14T01:47:02.0Z,4,REGULAR,substitution,in,[],1630175,,,1610612764,59,82,2021-11-14T01:47:05Z,5060000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M17.00S,2021-11-14T01:47:32.1Z,4,REGULAR,2pt,Jump Shot,[],203915,71.92838370565046,51.71568627450981,1610612764,59,84,2021-11-14T01:47:38Z,5070000,9.0,211.0,1,right,S. Dinwiddie 21' Jump Shot (19 PTS) (M. Harrell 6 AST),"[203915, 1626149]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,21.16,Made,,,,,,,,,,19.0,M. Harrell,1626149.0,6.0,,,
517,PT11M09.00S,2021-11-14T01:47:39.8Z,4,REGULAR,3pt,Jump Shot,[],1628964,30.66688567674113,75.0,1610612753,62,84,2021-11-14T01:47:44Z,5090000,-125.0,236.0,1,left,M. Bamba 26' 3PT  (11 PTS) (T. Ross 4 AST),"[1628964, 203082]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,26.69,Made,,,,,,,,,,11.0,T. Ross,203082.0,4.0,,,
519,PT10M51.00S,2021-11-14T01:47:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,95.05584756898817,44.85294117647059,1610612764,62,86,2021-11-14T01:53:46Z,5110000,-26.0,-6.0,1,right,S. Dinwiddie driving finger roll Layup (21 PTS),[203915],1610612764.0,WAS,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,,,,2.64,Made,,,,,,,,,,21.0,,,,,,
520,PT10M33.00S,2021-11-14T01:48:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.984888304862025,58.82352941176471,1610612753,62,86,2021-11-14T01:58:51Z,5120000,-44.0,32.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,5.45,Missed,,,,,,,,,,,,,,,,
521,PT10M30.00S,2021-11-14T01:48:23.1Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,62,86,2021-11-14T01:58:51Z,5130000,,,0,,M. Bamba REBOUND (Off:6 Def:11),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,520.0,17.0,11.0,6.0,,,,,,,,,,,,
524,PT10M29.00S,2021-11-14T01:48:30.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,34.74047306176085,55.88235294117647,1610612753,65,86,2021-11-14T01:59:15Z,5160000,-29.0,274.0,1,left,C. Anthony 27' 3PT  (15 PTS) (M. Bamba 3 AST),"[1630175, 1628964]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,27.57,Made,,,,,,,,,,15.0,M. Bamba,1628964.0,3.0,,,
526,PT10M07.00S,2021-11-14T01:48:46.1Z,4,REGULAR,foul,personal,[],1630181,,,1610612764,65,86,2021-11-14T01:48:53Z,5180000,,,0,,R. Hampton personal FOUL (1 PF),"[1630181, 203915]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,1151.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,
529,PT10M07.00S,2021-11-14T01:48:53.6Z,4,REGULAR,substitution,out,[],1630264,,,1610612764,65,86,2021-11-14T01:49:03Z,5200000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M07.00S,2021-11-14T01:48:53.6Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,65,86,2021-11-14T01:49:03Z,5210000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M07.00S,2021-11-14T01:48:53.6Z,4,REGULAR,substitution,in,[],1628988,,,1610612764,65,86,2021-11-14T01:49:03Z,5220000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M07.00S,2021-11-14T01:48:53.6Z,4,REGULAR,substitution,in,[],203484,,,1610612764,65,86,2021-11-14T01:49:03Z,5230000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M53.00S,2021-11-14T01:49:30.0Z,4,REGULAR,2pt,Layup,[],1628988,90.5880420499343,32.59803921568627,1610612764,65,86,2021-11-14T01:50:19Z,5240000,-87.0,36.0,1,right,MISS A. Holiday 9' driving Layup - blocked,"[1628988, 1628964]",1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,,,,9.42,Missed,,,,,,,,,,,,,,Bamba,1628964.0,
534,PT09M53.00S,2021-11-14T01:49:30.0Z,4,REGULAR,block,,[],1628964,,,1610612764,65,86,2021-11-14T01:49:32Z,5250000,,,0,,M. Bamba BLOCK (3 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
