actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
454,PT01M59.00S,2022-02-17T01:43:11.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,76,98,2022-02-17T01:43:23Z,4520000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M59.00S,2022-02-17T01:43:11.8Z,3,REGULAR,substitution,in,[],1629678,,,1610612753,76,98,2022-02-17T01:43:23Z,4530000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M44.00S,2022-02-17T01:43:31.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203082,66.04796320630749,33.088235294117645,1610612753,76,98,2022-02-17T01:43:36Z,4540000,-85.0,267.0,1,right,MISS T. Ross 27' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,27.97,Missed,,,,,,,,,,,,,,,,,,
457,PT01M41.00S,2022-02-17T01:43:34.7Z,3,REGULAR,rebound,defensive,[],1628995,,,1610612737,76,98,2022-02-17T01:43:36Z,4550000,,,0,,K. Knox II REBOUND (Off:0 Def:2),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,,
458,PT01M31.00S,2022-02-17T01:43:47.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629643,,,1610612737,76,98,2022-02-17T01:44:04Z,4560000,,,0,,C. Okeke personal FOUL (1 PF) (Williams 2 FT),"[1629643, 101150]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Williams,101150.0,,,
460,PT01M31.00S,2022-02-17T01:44:11.2Z,3,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,76,99,2022-02-17T01:44:11Z,4580000,,,0,,L. Williams Free Throw 1 of 2 (3 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
461,PT01M31.00S,2022-02-17T01:44:21.2Z,3,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,76,100,2022-02-17T01:44:21Z,4590000,,,0,,L. Williams Free Throw 2 of 2 (4 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
462,PT01M18.00S,2022-02-17T01:44:35.4Z,3,REGULAR,3pt,Jump Shot,[],1629678,76.69185282522996,90.44117647058823,1610612753,76,100,2022-02-17T01:44:40Z,4600000,202.0,167.0,1,right,MISS A. Schofield 26' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
463,PT01M14.00S,2022-02-17T01:44:39.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,76,100,2022-02-17T01:44:40Z,4610000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,462.0,3.0,2.0,1.0,,,,,,,,,,
464,PT01M04.00S,2022-02-17T01:44:49.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,13.222733245729303,58.08823529411765,1610612737,76,102,2022-02-17T01:44:55Z,4620000,-40.0,72.0,1,left,D. Wright 8' driving floating Jump Shot (5 PTS),[1626153],1610612737.0,ATL,driving floating,,,Wright,D. Wright,,,,,8.24,Made,5.0,,,,,,,,,,,,,,,,,
465,PT00M54.10S,2022-02-17T01:44:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.09526938239159,43.38235294117647,1610612753,76,102,2022-02-17T01:45:06Z,4630000,-33.0,41.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 1630168]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,5.24,Missed,,,,,,,,,Okongwu,1630168.0,,,,,,,,
466,PT00M54.10S,2022-02-17T01:44:59.6Z,3,REGULAR,block,,[],1630168,,,1610612753,76,102,2022-02-17T01:45:02Z,4640000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M50.20S,2022-02-17T01:45:03.5Z,3,REGULAR,rebound,offensive,[],1629678,,,1610612753,76,102,2022-02-17T01:45:06Z,4650000,,,0,,A. Schofield REBOUND (Off:2 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,465.0,3.0,1.0,2.0,,,,,,,,,,
468,PT00M46.50S,2022-02-17T01:45:11.6Z,3,REGULAR,foul,personal,[],1628995,,,1610612753,76,102,2022-02-17T01:45:26Z,4660000,,,0,,K. Knox II personal FOUL (1 PF),"[1628995, 203914]",1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Harris,203914.0,,,
470,PT00M37.60S,2022-02-17T01:45:36.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203914,91.27792378449409,94.6078431372549,1610612753,79,102,2022-02-17T01:45:42Z,4680000,223.0,29.0,1,right,G. Harris 3PT  (9 PTS) (F. Wagner 2 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.49,Made,9.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,,,
472,PT00M21.20S,2022-02-17T01:45:58.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,15.850854139290407,49.50980392156863,1610612737,79,104,2022-02-17T01:46:03Z,4700000,2.0,96.0,1,left,B. Bogdanovic 9' pullup Jump Shot (17 PTS) (L. Williams 2 AST),"[203992, 101150]",1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,9.65,Made,17.0,L. Williams,101150.0,2.0,,,,,,,,,,,,,,
474,PT00M02.60S,2022-02-17T01:46:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.38042049934296,50.49019607843137,1610612753,81,104,2022-02-17T01:46:26Z,4720000,2.0,10.0,1,right,F. Wagner driving Layup (11 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.0,Made,11.0,,,,,,,,,,,,,,,,,
475,PT00M02.60S,2022-02-17T01:46:24.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628995,,,1610612753,81,104,2022-02-17T01:46:34Z,4730000,,,0,,K. Knox II shooting personal FOUL (2 PF) (Wagner 1 FT),"[1628995, 1630532]",1610612737.0,ATL,shooting,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Wagner,1630532.0,,,
477,PT00M02.60S,2022-02-17T01:46:44.7Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,82,104,2022-02-17T01:46:44Z,4750000,,,0,,F. Wagner Free Throw 1 of 1 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
478,PT00M00.00S,2022-02-17T01:47:04.7Z,3,REGULAR,period,end,[],0,,,1610612737,82,104,2022-02-17T01:47:04Z,4760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-02-17T01:47:08.4Z,4,REGULAR,substitution,out,['startperiod'],203914,,,1610612737,82,104,2022-02-17T01:49:39Z,4770000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-02-17T01:47:08.4Z,4,REGULAR,substitution,out,['startperiod'],1630532,,,1610612737,82,104,2022-02-17T01:49:39Z,4780000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-02-17T01:47:08.4Z,4,REGULAR,substitution,out,['startperiod'],1628995,,,1610612737,82,104,2022-02-17T01:49:39Z,4790000,,,0,,SUB out: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-02-17T01:47:08.4Z,4,REGULAR,substitution,in,['startperiod'],1629649,,,1610612737,82,104,2022-02-17T01:49:39Z,4800000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-02-17T01:47:08.4Z,4,REGULAR,substitution,in,['startperiod'],1630591,,,1610612737,82,104,2022-02-17T01:49:39Z,4810000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-02-17T01:47:08.4Z,4,REGULAR,substitution,in,['startperiod'],201568,,,1610612737,82,104,2022-02-17T01:49:39Z,4820000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-02-17T01:49:37.0Z,4,REGULAR,period,start,[],0,,,1610612753,82,104,2022-02-17T01:49:40Z,4830000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M51.00S,2022-02-17T01:49:45.4Z,4,REGULAR,3pt,Jump Shot,[],1629643,74.45795006570303,87.25490196078431,1610612753,82,104,2022-02-17T01:49:51Z,4840000,186.0,188.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,
487,PT11M48.00S,2022-02-17T01:49:48.4Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,82,104,2022-02-17T01:49:51Z,4850000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,486.0,2.0,2.0,0.0,,,,,,,,,,
488,PT11M33.00S,2022-02-17T01:50:03.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203992,5.469776609724048,52.94117647058824,1610612737,82,106,2022-02-17T01:50:41Z,4860000,-15.0,-1.0,1,left,B. Bogdanovic driving reverse DUNK (19 PTS),[203992],1610612737.0,ATL,driving reverse,,,Bogdanovic,B. Bogdanovic,,,,,1.47,Made,19.0,,,,,,,,,,,,,,,,,
489,PT11M26.00S,2022-02-17T01:50:12.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,90.62089356110381,50.49019607843137,1610612753,82,106,2022-02-17T01:55:51Z,4870000,2.0,36.0,1,right,MISS A. Schofield driving Layup,[1629678],1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,
490,PT11M25.00S,2022-02-17T01:50:13.4Z,4,REGULAR,rebound,offensive,[],1629678,,,1610612753,82,106,2022-02-17T01:55:51Z,4880000,,,0,,A. Schofield REBOUND (Off:3 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,489.0,4.0,1.0,3.0,,,,,,,,,,
520,PT11M25.00S,2022-02-17T01:50:16.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629678,92.16491458607096,56.61764705882353,1610612753,82,106,2022-02-17T01:56:17Z,4885000,33.0,21.0,1,right,MISS A. Schofield tip Layup - blocked,"[1629678, 1630168]",1610612753.0,ORL,tip,,,Schofield,A. Schofield,,,,,3.93,Missed,,,,,,,,,Okongwu,1630168.0,,,,,,,,
521,PT11M25.00S,2022-02-17T01:50:16.3Z,4,REGULAR,block,,[],1630168,,,1610612753,82,106,2022-02-17T01:56:17Z,4887500,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M24.00S,2022-02-17T01:50:17.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,82,106,2022-02-17T01:56:17Z,4888750,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,
491,PT11M24.00S,2022-02-17T01:50:20.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,82,106,2022-02-17T01:50:20Z,4890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M18.00S,2022-02-17T01:50:36.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629649,76.03482260183968,77.94117647058823,1610612753,82,106,2022-02-17T01:56:17Z,4900000,140.0,173.0,1,right,MISS I. Brazdeikis 22' pullup Shot,[1629649],1610612753.0,ORL,pullup,,,Brazdeikis,I. Brazdeikis,,,,,22.22,Missed,,,,,,,,,,,,,,,,,,
493,PT11M15.00S,2022-02-17T01:50:39.6Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,82,106,2022-02-17T01:50:41Z,4910000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,492.0,3.0,3.0,0.0,,,,,,,,,,
495,PT11M03.00S,2022-02-17T01:50:52.3Z,4,REGULAR,2pt,Jump Shot,[],101150,11.251642575558476,80.14705882352942,1610612737,82,108,2022-02-17T01:51:03Z,4930000,-151.0,53.0,1,left,L. Williams 15' fadeaway Jump Shot (6 PTS),[101150],1610612737.0,ATL,fadeaway,,,Williams,L. Williams,,,,,15.98,Made,6.0,,,,,,,,,,,,,,,,,
496,PT10M53.00S,2022-02-17T01:51:02.1Z,4,REGULAR,turnover,bad pass,[],1629678,,,1610612753,82,108,2022-02-17T01:51:08Z,4940000,,,0,,A. Schofield bad pass TURNOVER (1 TO),"[1629678, 1626153]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,1.0,Wright,1626153.0
497,PT10M53.00S,2022-02-17T01:51:02.1Z,4,REGULAR,steal,,[],1626153,,,1610612737,82,108,2022-02-17T01:51:04Z,4950000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M48.00S,2022-02-17T01:51:06.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626153,5.338370565045992,48.529411764705884,1610612737,82,110,2022-02-17T01:51:14Z,4960000,7.0,-2.0,1,left,D. Wright running DUNK (7 PTS),[1626153],1610612737.0,ATL,running,,,Wright,D. Wright,,,,,0.77,Made,7.0,,,,,,,,,,,,,,,,,
499,PT10M32.00S,2022-02-17T01:51:22.7Z,4,REGULAR,3pt,Jump Shot,[],1629643,66.17936925098554,61.51960784313726,1610612753,82,110,2022-02-17T01:51:28Z,4970000,58.0,265.0,1,right,MISS C. Okeke 27' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,
500,PT10M31.00S,2022-02-17T01:51:23.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,82,110,2022-02-17T01:51:28Z,4980000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,
501,PT10M31.00S,2022-02-17T01:51:29.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,82,110,2022-02-17T01:51:29Z,4990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M23.00S,2022-02-17T01:51:43.7Z,4,REGULAR,turnover,out-of-bounds,[],203992,,,1610612737,82,110,2022-02-17T01:51:51Z,5000000,,,0,,B. Bogdanovic bad pass out-of-bounds TURNOVER (1 TO),[203992],1610612737.0,ATL,bad pass,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,202007.0,,,,,1.0,,
503,PT10M13.00S,2022-02-17T01:51:58.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630591,92.72339027595268,48.529411764705884,1610612753,82,110,2022-02-17T01:58:07Z,5010000,-7.0,16.0,1,right,MISS J. Suggs driving finger roll Layup,[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,1.75,Missed,,,,,,,,,,,,,,,,,,
504,PT10M10.00S,2022-02-17T01:52:01.1Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,82,110,2022-02-17T01:52:03Z,5020000,,,0,,D. Wright REBOUND (Off:0 Def:6),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,503.0,6.0,6.0,0.0,,,,,,,,,,
505,PT10M02.00S,2022-02-17T01:52:09.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.732588699080158,49.01960784313725,1610612737,82,112,2022-02-17T01:52:13Z,5030000,5.0,1.0,1,left,O. Okongwu DUNK (10 PTS) (B. Bogdanovic 5 AST),"[1630168, 203992]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,0.51,Made,10.0,B. Bogdanovic,203992.0,5.0,,,,,,,,,,,,,,
507,PT10M02.00S,2022-02-17T01:52:19.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,82,112,2022-02-17T01:52:19Z,5050000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M02.00S,2022-02-17T01:54:23.0Z,4,REGULAR,substitution,out,[],1629678,,,1610612753,82,112,2022-02-17T01:54:53Z,5060000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M02.00S,2022-02-17T01:54:23.0Z,4,REGULAR,substitution,in,[],1628964,,,1610612753,82,112,2022-02-17T01:54:53Z,5070000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M40.00S,2022-02-17T01:55:20.6Z,4,REGULAR,3pt,Jump Shot,[],203082,72.7496714848883,83.33333333333334,1610612753,82,112,2022-02-17T01:55:25Z,5080000,167.0,204.0,1,right,MISS T. Ross 26' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,
511,PT09M37.00S,2022-02-17T01:55:23.6Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,82,112,2022-02-17T01:55:25Z,5090000,,,0,,M. Bamba REBOUND (Off:2 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,510.0,6.0,4.0,2.0,,,,,,,,,,
512,PT09M35.00S,2022-02-17T01:55:25.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628964,85.23324572930355,50.0,1610612753,82,112,2022-02-17T01:59:06Z,5100000,0.0,86.0,1,right,MISS M. Bamba 8' turnaround fadeaway Shot,[1628964],1610612753.0,ORL,turnaround fadeaway,,,Bamba,M. Bamba,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,
513,PT09M32.00S,2022-02-17T01:55:28.8Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,82,112,2022-02-17T01:55:34Z,5110000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,512.0,4.0,4.0,0.0,,,,,,,,,,
514,PT09M18.00S,2022-02-17T01:55:43.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,13.091327201051248,51.71568627450981,1610612737,82,112,2022-02-17T01:55:47Z,5120000,-9.0,71.0,1,left,MISS O. Okongwu 7' Hook,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,7.11,Missed,,,,,,,,,,,,,,,,,,
515,PT09M15.00S,2022-02-17T01:55:46.1Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,82,112,2022-02-17T01:55:47Z,5130000,,,0,,M. Bamba REBOUND (Off:2 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,514.0,7.0,5.0,2.0,,,,,,,,,,
516,PT09M01.00S,2022-02-17T01:55:59.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,91.27792378449409,62.745098039215684,1610612753,84,112,2022-02-17T01:56:06Z,5140000,64.0,29.0,1,right,T. Ross 7' driving floating Jump Shot (4 PTS) (I. Brazdeikis 1 AST),"[203082, 1629649]",1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,7.02,Made,4.0,I. Brazdeikis,1629649.0,1.0,,,,,,,,,,,,,,
518,PT08M48.00S,2022-02-17T01:56:12.2Z,4,REGULAR,3pt,Jump Shot,[],101150,33.459264126149804,33.57843137254902,1610612737,84,115,2022-02-17T02:00:05Z,5160000,82.0,262.0,1,left,L. Williams 27' 3PT pullup (9 PTS) (B. Bogdanovic 6 AST),"[101150, 203992]",1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,27.46,Made,9.0,B. Bogdanovic,203992.0,6.0,,,,,,,,,,,,,,
523,PT08M37.00S,2022-02-17T01:56:23.9Z,4,REGULAR,3pt,Jump Shot,[],1629649,69.33311432325887,20.833333333333336,1610612753,87,115,2022-02-17T01:56:30Z,5180000,-146.0,236.0,1,right,I. Brazdeikis 27' 3PT  (3 PTS) (M. Bamba 1 AST),"[1629649, 1628964]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,27.72,Made,3.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,,,,
525,PT08M37.00S,2022-02-17T01:56:29.8Z,4,REGULAR,foul,personal,['1freethrow'],101150,,,1610612753,87,115,2022-02-17T01:56:46Z,5200000,,,0,,L. Williams shooting personal FOUL (1 PF) (Brazdeikis 1 FT),"[101150, 1629649]",1610612737.0,ATL,shooting,,,Williams,L. Williams,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Brazdeikis,1629649.0,,,
527,PT08M37.00S,2022-02-17T01:56:47.5Z,4,REGULAR,substitution,out,[],201568,,,1610612753,87,115,2022-02-17T01:56:52Z,5220000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M37.00S,2022-02-17T01:56:47.5Z,4,REGULAR,substitution,in,[],1629631,,,1610612753,87,115,2022-02-17T01:56:52Z,5230000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M37.00S,2022-02-17T01:56:58.0Z,4,REGULAR,freethrow,1 of 1,[],1629649,,,1610612753,88,115,2022-02-17T01:56:58Z,5240000,,,0,,I. Brazdeikis Free Throw 1 of 1 (4 PTS),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
530,PT08M16.00S,2022-02-17T01:57:20.6Z,4,REGULAR,3pt,Jump Shot,[],1626153,30.962549277266753,48.03921568627451,1610612737,88,118,2022-02-17T01:57:26Z,5250000,10.0,239.0,1,left,D. Wright 3PT pullup (10 PTS),[1626153],1610612737.0,ATL,pullup,,,Wright,D. Wright,,,,,23.87,Made,10.0,,,,,,,,,,,,,,,,,
531,PT08M01.00S,2022-02-17T01:57:35.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,84.1819973718791,63.725490196078425,1610612753,88,118,2022-02-17T01:57:40Z,5260000,69.0,96.0,1,right,MISS T. Ross 11' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,11.82,Missed,,,,,,,,,,,,,,,,,,
532,PT07M58.00S,2022-02-17T01:57:39.0Z,4,REGULAR,rebound,offensive,[],1630591,,,1610612753,88,118,2022-02-17T01:57:39Z,5270000,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,531.0,1.0,0.0,1.0,,,,,,,,,,
533,PT07M50.00S,2022-02-17T01:57:47.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203082,74.90144546649145,28.699448529411764,1610612753,88,118,2022-02-17T01:58:00Z,5280000,-107.0,183.0,1,right,MISS T. Ross 21' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,21.21,Missed,,,,,,,,,,,,,,,,,,
534,PT07M44.00S,2022-02-17T01:57:53.4Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,88,118,2022-02-17T01:58:00Z,5290000,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,533.0,4.0,3.0,1.0,,,,,,,,,,
535,PT07M33.00S,2022-02-17T01:58:03.2Z,4,REGULAR,2pt,Jump Shot,[],101150,5.075558475689881,78.43137254901961,1610612737,88,118,2022-02-17T01:58:37Z,5300000,-142.0,-5.0,1,left,MISS L. Williams 14' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,14.23,Missed,,,,,,,,,,,,,,,,,,
536,PT07M29.00S,2022-02-17T01:58:07.2Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,88,118,2022-02-17T01:58:37Z,5310000,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,535.0,5.0,3.0,2.0,,,,,,,,,,
537,PT07M29.00S,2022-02-17T01:58:07.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,88,120,2022-02-17T01:58:07Z,5320000,0.0,0.0,1,left,O. Okongwu tip Layup (12 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,
538,PT07M16.00S,2022-02-17T01:58:21.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.59198423127464,51.9607843137255,1610612753,90,120,2022-02-17T01:58:27Z,5330000,10.0,17.0,1,right,J. Suggs driving Layup (13 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,1.97,Made,13.0,,,,,,,,,,,,,,,,,
539,PT06M59.00S,2022-02-17T01:58:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,9.280551905387648,52.450980392156865,1610612737,90,122,2022-02-17T01:58:42Z,5340000,-12.0,35.0,1,left,B. Bogdanovic driving Layup (21 PTS) (L. Williams 3 AST),"[203992, 101150]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,3.68,Made,21.0,L. Williams,101150.0,3.0,,,,,,,,,,,,,,
