actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
356,PT07M34.00S,2022-01-31T01:26:07.3Z,3,REGULAR,substitution,out,[],203939,,,1610612742,73,64,2022-01-31T01:26:12Z,3530000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT07M34.00S,2022-01-31T01:26:07.3Z,3,REGULAR,substitution,in,[],1627737,,,1610612742,73,64,2022-01-31T01:26:12Z,3540000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT07M26.00S,2022-01-31T01:26:29.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627737,7.30946123521682,43.38235294117647,1610612742,73,64,2022-01-31T01:26:34Z,3550000,33.0,16.0,1,left,MISS M. Chriss driving Layup - blocked,"[1627737, 1630591]",1610612742.0,DAL,driving,,,Chriss,M. Chriss,,,,,3.69,Missed,,,,,,,,,,,,,,,,,Suggs,1630591.0,
359,PT07M26.00S,2022-01-31T01:26:29.3Z,3,REGULAR,block,,[],1630591,,,1610612742,73,64,2022-01-31T01:26:31Z,3560000,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M23.00S,2022-01-31T01:26:32.3Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,73,64,2022-01-31T01:26:34Z,3570000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,358.0,10.0,7.0,3.0,,,,,,,,,,,
361,PT07M20.00S,2022-01-31T01:26:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,92.06636005256242,57.107843137254896,1610612753,75,64,2022-01-31T01:26:43Z,3580000,36.0,22.0,1,right,F. Wagner running finger roll Layup (12 PTS) (C. Anthony 5 AST),"[1630532, 1630175]",1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,4.18,Made,12.0,C. Anthony,1630175.0,5.0,,,,,,,,,,,,,,,
363,PT07M08.00S,2022-01-31T01:26:47.2Z,3,REGULAR,2pt,Jump Shot,[],1628973,21.50131406044678,77.20588235294117,1610612742,75,64,2022-01-31T01:26:53Z,3600000,-136.0,150.0,1,left,MISS J. Brunson 20' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,20.22,Missed,,,,,,,,,,,,,,,,,,,
364,PT07M04.00S,2022-01-31T01:26:51.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,75,64,2022-01-31T01:26:53Z,3610000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,363.0,11.0,8.0,3.0,,,,,,,,,,,
365,PT06M52.00S,2022-01-31T01:27:02.6Z,3,REGULAR,3pt,Jump Shot,[],1630591,77.4802890932983,89.70588235294117,1610612753,75,64,2022-01-31T01:27:09Z,3620000,199.0,159.0,1,right,MISS J. Suggs 25' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
366,PT06M50.00S,2022-01-31T01:27:04.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,75,64,2022-01-31T01:27:09Z,3630000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,365.0,6.0,6.0,0.0,,,,,,,,,,,
367,PT06M42.00S,2022-01-31T01:27:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627737,8.09789750328515,53.431372549019606,1610612742,75,66,2022-01-31T01:27:21Z,3640000,-17.0,24.0,1,left,M. Chriss cutting Layup (4 PTS) (J. Brunson 1 AST),"[1627737, 1628973]",1610612742.0,DAL,cutting,,,Chriss,M. Chriss,,,,,2.92,Made,4.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,,
369,PT06M18.00S,2022-01-31T01:27:37.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,71.56701708278581,14.705882352941178,1610612753,75,66,2022-01-31T01:27:42Z,3660000,-176.0,215.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.8,Missed,,,,,,,,,,,,,,,,,,,
370,PT06M13.00S,2022-01-31T01:27:42.2Z,3,REGULAR,rebound,defensive,[],1627737,,,1610612742,75,66,2022-01-31T01:27:42Z,3670000,,,0,,M. Chriss REBOUND (Off:1 Def:2),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,369.0,3.0,2.0,1.0,,,,,,,,,,,
371,PT06M09.00S,2022-01-31T01:27:52.7Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,75,66,2022-01-31T01:28:00Z,3680000,,,0,,L. Doncic step out-of-bounds TURNOVER (3 TO),[1629029],1610612742.0,DAL,step,,,Doncic,L. Doncic,,,,,,,,,,,,,,,202049.0,3.0,,,,,,,,,
372,PT06M09.00S,2022-01-31T01:28:07.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,75,66,2022-01-31T01:28:07Z,3690000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M09.00S,2022-01-31T01:29:10.4Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,75,66,2022-01-31T01:30:38Z,3700000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M09.00S,2022-01-31T01:29:10.4Z,3,REGULAR,substitution,out,[],1628467,,,1610612753,75,66,2022-01-31T01:30:38Z,3710000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M09.00S,2022-01-31T01:29:10.4Z,3,REGULAR,substitution,in,[],203914,,,1610612753,75,66,2022-01-31T01:30:38Z,3720000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M09.00S,2022-01-31T01:29:10.4Z,3,REGULAR,substitution,in,[],203493,,,1610612753,75,66,2022-01-31T01:30:38Z,3730000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M00.00S,2022-01-31T01:30:58.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628964,69.46452036793693,75.0,1610612753,75,66,2022-01-31T01:31:13Z,3740000,125.0,235.0,1,right,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
381,PT05M57.00S,2022-01-31T01:31:01.9Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,75,66,2022-01-31T01:31:02Z,3750000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,380.0,3.0,3.0,0.0,,,,,,,,,,,
382,PT05M41.00S,2022-01-31T01:31:23.3Z,3,REGULAR,foul,technical,['1freethrow'],1628964,,,1610612742,75,66,2022-01-31T01:31:34Z,3760000,,,0,,M. Bamba defensive-3-second technical FOUL (2 Tech),[1628964],1610612753.0,ORL,defensive-3-second,,,Bamba,M. Bamba,,,,,,,,,,,,,,,1363.0,,,,0.0,2.0,,,,,
383,PT05M41.00S,2022-01-31T01:31:37.9Z,3,REGULAR,freethrow,1 of 1,[],203493,,,1610612742,75,67,2022-01-31T01:31:37Z,3770000,,,0,,R. Bullock technical Free Throw 1 of 1 (1 PTS),[203493],1610612742.0,DAL,technical,,,Bullock,R. Bullock,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
384,PT05M32.00S,2022-01-31T01:31:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629029,11.12023653088042,38.72549019607843,1610612742,75,69,2022-01-31T01:32:19Z,3780000,56.0,52.0,1,left,L. Doncic 7' Layup (21 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,7.67,Made,21.0,,,,,,,,,,,,,,,,,,
385,PT05M32.00S,2022-01-31T01:32:04.0Z,3,REGULAR,violation,defensive goaltending,[],1628964,,,1610612742,75,69,2022-01-31T01:32:19Z,3790000,,,0,,M. Bamba defensive goaltending VIOLATION,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,1363.0,,,,,,,,,,
386,PT05M20.00S,2022-01-31T01:32:24.1Z,3,REGULAR,3pt,Jump Shot,[],1630532,66.44218134034165,42.8921568627451,1610612753,75,69,2022-01-31T01:32:29Z,3800000,-36.0,263.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
387,PT05M16.00S,2022-01-31T01:32:28.1Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,75,69,2022-01-31T01:32:29Z,3810000,,,0,,R. Bullock REBOUND (Off:0 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,386.0,4.0,4.0,0.0,,,,,,,,,,,
388,PT05M04.00S,2022-01-31T01:32:51.2Z,3,REGULAR,foul,personal,[],1628976,,,1610612742,75,69,2022-01-31T01:34:51Z,3820000,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 1629029]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,202049.0,,,,1.0,0.0,Doncic,1629029.0,,,
445,PT05M04.00S,2022-01-31T01:32:59.3Z,3,REGULAR,substitution,in,[],1629643,,,1610612742,75,69,2022-01-31T01:41:49Z,3833750,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M04.00S,2022-01-31T01:32:59.3Z,3,REGULAR,substitution,out,[],1628964,,,1610612742,75,69,2022-01-31T01:44:53Z,3834375,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M04.00S,2022-01-31T01:32:59.3Z,3,REGULAR,substitution,out,[],1628973,,,1610612742,75,69,2022-01-31T02:27:25Z,3834687,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M04.00S,2022-01-31T01:32:59.3Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,75,69,2022-01-31T02:27:25Z,3834843,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M02.00S,2022-01-31T01:33:07.5Z,3,REGULAR,3pt,Jump Shot,[],1627827,31.225361366622867,76.47058823529412,1610612742,75,69,2022-01-31T01:36:08Z,3835000,-132.0,241.0,1,left,MISS D. Finney-Smith 27' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,,
397,PT05M02.00S,2022-01-31T01:33:07.5Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,75,69,2022-01-31T01:41:54Z,3837500,,,0,,C. Okeke REBOUND (Off:1 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,396.0,3.0,2.0,1.0,,,,,,,,,,,
390,PT04M48.00S,2022-01-31T01:33:23.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,90.62089356110381,43.872549019607845,1610612753,77,69,2022-01-31T01:33:31Z,3840000,-31.0,36.0,1,right,W. Carter Jr. Layup (12 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,4.7,Made,12.0,,,,,,,,,,,,,,,,,,
391,PT04M38.00S,2022-01-31T01:33:33.8Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,77,69,2022-01-31T01:36:12Z,3850000,,,0,,L. Doncic lost ball TURNOVER (4 TO),"[1629029, 203914]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,4.0,Harris,203914.0,,,,,,,
392,PT04M38.00S,2022-01-31T01:33:33.8Z,3,REGULAR,steal,,[],203914,,,1610612753,77,69,2022-01-31T01:33:36Z,3860000,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M34.00S,2022-01-31T01:33:38.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629643,90.3580814717477,53.92156862745098,1610612753,79,69,2022-01-31T02:01:28Z,3870000,20.0,38.0,1,right,C. Okeke DUNK (12 PTS) (C. Anthony 6 AST),"[1629643, 1630175]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,4.28,Made,12.0,C. Anthony,1630175.0,6.0,,,,,,,,,,,,,,,
395,PT04M34.00S,2022-01-31T01:34:02.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612742,79,69,2022-01-31T01:34:02Z,3890000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M27.00S,2022-01-31T01:36:42.0Z,3,REGULAR,foul,personal,[],1630532,,,1610612742,79,69,2022-01-31T01:37:02Z,3940000,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1629029]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,1626300.0,,,,2.0,0.0,Doncic,1629029.0,,,
404,PT04M17.00S,2022-01-31T01:37:02.3Z,3,REGULAR,3pt,Jump Shot,[],203493,9.017739816031538,3.6764705882352944,1610612742,79,72,2022-01-31T01:37:12Z,3960000,232.0,32.0,1,left,R. Bullock 3PT  (4 PTS) (L. Doncic 8 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.38,Made,4.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,,,,,
406,PT04M01.00S,2022-01-31T01:37:18.0Z,3,REGULAR,3pt,Jump Shot,[],203914,87.72996057818659,96.07843137254902,1610612753,79,72,2022-01-31T01:37:24Z,3980000,230.0,63.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.88,Missed,,,,,,,,,,,,,,,,,,,
407,PT03M56.00S,2022-01-31T01:37:23.0Z,3,REGULAR,rebound,defensive,[],1627737,,,1610612742,79,72,2022-01-31T01:37:24Z,3990000,,,0,,M. Chriss REBOUND (Off:1 Def:3),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,406.0,4.0,3.0,1.0,,,,,,,,,,,
408,PT03M51.00S,2022-01-31T01:37:27.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627737,6.1268068331143235,48.529411764705884,1610612742,79,74,2022-01-31T01:37:34Z,4000000,7.0,5.0,1,left,M. Chriss alley-oop DUNK (6 PTS) (L. Doncic 9 AST),"[1627737, 1629029]",1610612742.0,DAL,alley-oop,,,Chriss,M. Chriss,,,,,0.9,Made,6.0,L. Doncic,1629029.0,9.0,,,,,,,,,,,,,,,
410,PT03M31.00S,2022-01-31T01:37:47.5Z,3,REGULAR,3pt,Jump Shot,[],1630175,69.33311432325887,67.8921568627451,1610612753,79,74,2022-01-31T01:37:54Z,4020000,89.0,236.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
411,PT03M29.00S,2022-01-31T01:37:49.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,79,74,2022-01-31T01:37:54Z,4030000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,410.0,7.0,7.0,0.0,,,,,,,,,,,
412,PT03M27.00S,2022-01-31T01:37:56.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612742,79,74,2022-01-31T01:38:07Z,4040000,,,0,,C. Anthony personal FOUL (2 PF) (Chriss 2 FT),"[1630175, 1627737]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1363.0,,,,2.0,0.0,Chriss,1627737.0,,,
414,PT03M27.00S,2022-01-31T01:38:22.5Z,3,REGULAR,freethrow,1 of 2,[],1627737,,,1610612742,79,75,2022-01-31T01:38:22Z,4060000,,,0,,M. Chriss Free Throw 1 of 2 (7 PTS),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
415,PT03M27.00S,2022-01-31T01:38:25.3Z,3,REGULAR,substitution,out,[],1630532,,,1610612742,79,75,2022-01-31T01:38:41Z,4070000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M27.00S,2022-01-31T01:38:25.3Z,3,REGULAR,substitution,out,[],1628976,,,1610612742,79,75,2022-01-31T01:38:41Z,4080000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M27.00S,2022-01-31T01:38:25.3Z,3,REGULAR,substitution,in,[],203082,,,1610612742,79,75,2022-01-31T01:38:41Z,4090000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M27.00S,2022-01-31T01:38:25.3Z,3,REGULAR,substitution,in,[],1629021,,,1610612742,79,75,2022-01-31T01:38:41Z,4100000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M27.00S,2022-01-31T01:38:43.2Z,3,REGULAR,freethrow,2 of 2,[],1627737,,,1610612742,79,76,2022-01-31T01:38:43Z,4110000,,,0,,M. Chriss Free Throw 2 of 2 (8 PTS),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
420,PT03M11.00S,2022-01-31T01:39:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,88.12417871222075,44.36274509803921,1610612753,79,76,2022-01-31T01:39:05Z,4120000,-28.0,59.0,1,right,MISS C. Anthony 6' driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,6.55,Missed,,,,,,,,,,,,,,,,,,,
421,PT03M07.00S,2022-01-31T01:39:04.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,79,76,2022-01-31T01:39:05Z,4130000,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,420.0,8.0,8.0,0.0,,,,,,,,,,,
422,PT03M01.00S,2022-01-31T01:39:09.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,22.552562417871222,88.48039215686273,1610612742,79,79,2022-01-31T01:39:14Z,4140000,-192.0,159.0,1,left,L. Doncic 24' 3PT pullup (24 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,24.99,Made,24.0,,,,,,,,,,,,,,,,,,
423,PT02M43.00S,2022-01-31T01:39:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,86.02168199737189,47.30392156862745,1610612753,79,79,2022-01-31T01:39:32Z,4150000,-13.0,79.0,1,right,MISS T. Ross 8' driving Layup - blocked,"[203082, 1627737]",1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,8.0,Missed,,,,,,,,,,,,,,,,,Chriss,1627737.0,
424,PT02M43.00S,2022-01-31T01:39:27.5Z,3,REGULAR,block,,[],1627737,,,1610612753,79,79,2022-01-31T01:39:29Z,4160000,,,0,,M. Chriss BLOCK (2 BLK),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M39.00S,2022-01-31T01:39:31.5Z,3,REGULAR,rebound,offensive,[],1629021,,,1610612753,79,79,2022-01-31T01:39:32Z,4170000,,,0,,M. Wagner REBOUND (Off:1 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,423.0,3.0,2.0,1.0,,,,,,,,,,,
426,PT02M38.00S,2022-01-31T01:39:31.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,89.17542706964521,49.01960784313725,1610612753,81,79,2022-01-31T01:39:38Z,4180000,-5.0,49.0,1,right,M. Wagner putback Layup (6 PTS),[1629021],1610612753.0,ORL,putback,,,Wagner,M. Wagner,,,,,4.95,Made,6.0,,,,,,,,,,,,,,,,,,
427,PT02M21.00S,2022-01-31T01:39:50.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627737,8.360709592641262,53.18627450980392,1610612742,81,81,2022-01-31T01:39:53Z,4190000,-16.0,26.0,1,left,M. Chriss Layup (10 PTS) (L. Doncic 10 AST),"[1627737, 1629029]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,3.06,Made,10.0,L. Doncic,1629029.0,10.0,,,,,,,,,,,,,,,
429,PT02M10.00S,2022-01-31T01:40:00.3Z,3,REGULAR,3pt,Jump Shot,[],1629021,66.70499342969777,50.245098039215684,1610612753,81,81,2022-01-31T01:40:06Z,4210000,1.0,260.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
430,PT02M06.00S,2022-01-31T01:40:05.2Z,3,REGULAR,rebound,offensive,[],1629643,,,1610612753,81,81,2022-01-31T01:40:05Z,4220000,,,0,,C. Okeke REBOUND (Off:2 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,429.0,4.0,2.0,2.0,,,,,,,,,,,
431,PT01M58.00S,2022-01-31T01:40:16.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630175,87.99277266754271,49.50980392156863,1610612753,83,81,2022-01-31T01:40:19Z,4230000,-2.0,60.0,1,right,C. Anthony 6' pullup Jump Shot (14 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,6.05,Made,14.0,,,,,,,,,,,,,,,,,,
432,PT01M58.00S,2022-01-31T01:40:18.8Z,3,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612753,83,81,2022-01-31T01:40:27Z,4240000,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Anthony 1 FT),"[1627827, 1630175]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1626300.0,,,,3.0,0.0,Anthony,1630175.0,,,
434,PT01M58.00S,2022-01-31T01:40:28.6Z,3,REGULAR,substitution,out,[],1627827,,,1610612753,83,81,2022-01-31T01:41:01Z,4260000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M58.00S,2022-01-31T01:40:28.6Z,3,REGULAR,substitution,out,[],1627737,,,1610612753,83,81,2022-01-31T01:41:01Z,4270000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M58.00S,2022-01-31T01:40:28.6Z,3,REGULAR,substitution,in,[],203504,,,1610612753,83,81,2022-01-31T01:41:01Z,4280000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M58.00S,2022-01-31T01:40:28.6Z,3,REGULAR,substitution,in,[],1628467,,,1610612753,83,81,2022-01-31T01:41:01Z,4290000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M58.00S,2022-01-31T01:40:59.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630175,,,1610612753,83,81,2022-01-31T01:41:03Z,4300000,,,0,,MISS C. Anthony Free Throw 1 of 1,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
439,PT01M48.00S,2022-01-31T01:41:09.7Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,83,81,2022-01-31T01:41:03Z,4310000,,,0,,L. Doncic REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,438.0,9.0,9.0,0.0,,,,,,,,,,,
440,PT01M43.00S,2022-01-31T01:41:07.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629029,6.521024967148489,52.20588235294118,1610612742,83,83,2022-01-31T01:41:17Z,4320000,-11.0,9.0,1,left,L. Doncic turnaround bank Jump Shot (26 PTS),[1629029],1610612742.0,DAL,turnaround bank,,,Doncic,L. Doncic,,,,,1.41,Made,26.0,,,,,,,,,,,,,,,,,,
441,PT01M34.00S,2022-01-31T01:41:18.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612753,83,83,2022-01-31T01:41:25Z,4330000,,,0,,R. Bullock personal FOUL (2 PF) (Okeke 2 FT),"[203493, 1629643]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,1363.0,,,,2.0,0.0,Okeke,1629643.0,,,
443,PT01M34.00S,2022-01-31T01:41:45.7Z,3,REGULAR,freethrow,1 of 2,[],1629643,,,1610612753,84,83,2022-01-31T01:41:45Z,4350000,,,0,,C. Okeke Free Throw 1 of 2 (13 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
446,PT01M34.00S,2022-01-31T01:41:46.6Z,3,REGULAR,substitution,out,[],1630175,,,1610612753,84,83,2022-01-31T01:41:50Z,4360000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
