actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
262,PT03M23.00S,2021-11-05T23:50:43.3Z,2,REGULAR,2pt,Hook,['fastbreak'],1630181,9.280551905387648,33.57843137254902,1610612753,31,41,2021-11-05T23:51:15Z,2570000,82.0,35.0,1,left,MISS R. Hampton 8' bank Hook,[1630181],1610612753.0,ORL,bank,,,Hampton,R. Hampton,,,,,8.91,Missed,,,,,,,,,,,,,,,,,,,
263,PT03M20.00S,2021-11-05T23:50:46.3Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,31,41,2021-11-05T23:51:15Z,2580000,,,0,,D. Murray REBOUND (Off:0 Def:8),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,262.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
264,PT03M17.00S,2021-11-05T23:50:59.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,31,41,2021-11-05T23:50:59Z,2590000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M17.00S,2021-11-05T23:52:56.6Z,2,REGULAR,substitution,out,[],1630181,,,1610612759,31,41,2021-11-05T23:53:49Z,2600000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M17.00S,2021-11-05T23:52:56.6Z,2,REGULAR,substitution,out,[],1630532,,,1610612759,31,41,2021-11-05T23:53:49Z,2610000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M17.00S,2021-11-05T23:52:56.6Z,2,REGULAR,substitution,out,[],1628976,,,1610612759,31,41,2021-11-05T23:53:49Z,2620000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M17.00S,2021-11-05T23:52:56.6Z,2,REGULAR,substitution,out,[],201152,,,1610612759,31,41,2021-11-05T23:53:49Z,2630000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M17.00S,2021-11-05T23:52:56.6Z,2,REGULAR,substitution,in,[],1630591,,,1610612759,31,41,2021-11-05T23:53:49Z,2640000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M17.00S,2021-11-05T23:52:56.6Z,2,REGULAR,substitution,in,[],1629643,,,1610612759,31,41,2021-11-05T23:53:49Z,2650000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M17.00S,2021-11-05T23:52:56.6Z,2,REGULAR,substitution,in,[],1628964,,,1610612759,31,41,2021-11-05T23:53:49Z,2660000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M17.00S,2021-11-05T23:52:56.6Z,2,REGULAR,substitution,in,[],1629234,,,1610612759,31,41,2021-11-05T23:53:49Z,2670000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M05.00S,2021-11-05T23:54:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.72339027595268,55.63725490196079,1610612759,31,41,2021-11-05T23:54:52Z,2680000,28.0,16.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,,
274,PT03M05.00S,2021-11-05T23:54:09.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,31,41,2021-11-05T23:54:52Z,2690000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,,
275,PT03M05.00S,2021-11-05T23:54:18.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,31,41,2021-11-05T23:54:18Z,2700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M05.00S,2021-11-05T23:54:19.2Z,2,REGULAR,substitution,out,[],1627854,,,1610612753,31,41,2021-11-05T23:54:21Z,2710000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M05.00S,2021-11-05T23:54:19.2Z,2,REGULAR,substitution,in,[],1628401,,,1610612753,31,41,2021-11-05T23:54:21Z,2720000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M46.00S,2021-11-05T23:54:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,5.732588699080158,52.69607843137255,1610612753,31,41,2021-11-05T23:54:58Z,2730000,-13.0,1.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,,
279,PT02M43.00S,2021-11-05T23:54:50.1Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,31,41,2021-11-05T23:54:58Z,2740000,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
280,PT02M38.00S,2021-11-05T23:54:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,92.06636005256242,56.127450980392155,1610612759,31,41,2021-11-05T23:55:03Z,2750000,31.0,22.0,1,right,MISS D. Eubanks Layup - blocked,"[1629234, 1628964]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,3.77,Missed,,,,,,,,,,,Bamba,1628964.0,,,,,,,
281,PT02M38.00S,2021-11-05T23:54:56.5Z,2,REGULAR,block,,[],1628964,,,1610612759,31,41,2021-11-05T23:54:59Z,2760000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M38.00S,2021-11-05T23:54:56.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,31,41,2021-11-05T23:55:03Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,,
283,PT02M36.00S,2021-11-05T23:55:13.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203926,90.09526938239159,72.54901960784314,1610612759,31,43,2021-11-05T23:55:23Z,2780000,113.0,41.0,1,right,D. McDermott 11' fadeaway Jump Shot (5 PTS) (D. Murray 2 AST),"[203926, 1627749]",1610612759.0,SAS,fadeaway,,,McDermott,D. McDermott,,,,,11.98,Made,,,,,5.0,D. Murray,1627749.0,2.0,,,,,,,,,,,
285,PT02M17.00S,2021-11-05T23:55:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.915243101182654,49.754901960784316,1610612753,33,43,2021-11-05T23:55:46Z,2800000,1.0,13.0,1,left,J. Suggs driving Layup (6 PTS) (C. Okeke 1 AST),"[1630591, 1629643]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,1.26,Made,,,,,6.0,C. Okeke,1629643.0,1.0,,,,,,,,,,,
287,PT02M17.00S,2021-11-05T23:55:38.1Z,2,REGULAR,foul,personal,['1freethrow'],203926,,,1610612753,33,43,2021-11-05T23:55:49Z,2820000,,,0,,D. McDermott shooting personal FOUL (1 PF) (Suggs 1 FT),"[203926, 1630591]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Suggs,1630591.0,,,
289,PT02M17.00S,2021-11-05T23:56:01.3Z,2,REGULAR,freethrow,1 of 1,[],1630591,,,1610612753,34,43,2021-11-05T23:56:01Z,2840000,,,0,,J. Suggs Free Throw 1 of 1 (7 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
290,PT02M03.00S,2021-11-05T23:56:16.3Z,2,REGULAR,2pt,Jump Shot,[],1627749,74.19513797634691,39.46078431372549,1610612759,34,45,2021-11-05T23:56:21Z,2850000,-53.0,190.0,1,right,D. Murray 19' pullup Jump Shot (10 PTS) (D. Eubanks 1 AST),"[1627749, 1629234]",1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,19.73,Made,,,,,10.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,
291,PT01M54.00S,2021-11-05T23:56:25.6Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,34,45,2021-11-05T23:56:30Z,2860000,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 1629234]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,3.0,,,,,,,Eubanks,1629234.0,
292,PT01M54.00S,2021-11-05T23:56:25.6Z,2,REGULAR,steal,,[],1629234,,,1610612759,34,45,2021-11-05T23:57:28Z,2870000,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M51.00S,2021-11-05T23:56:32.0Z,2,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612759,34,45,2021-11-05T23:56:49Z,2880000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630175, 1629640]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Johnson,1629640.0,,,
296,PT01M51.00S,2021-11-05T23:56:57.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629640,,,1610612759,34,46,2021-11-05T23:56:57Z,2900000,,,0,,K. Johnson Free Throw 1 of 2 (10 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
297,PT01M51.00S,2021-11-05T23:57:11.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629640,,,1610612759,34,47,2021-11-05T23:57:11Z,2910000,,,0,,K. Johnson Free Throw 2 of 2 (11 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
298,PT01M40.00S,2021-11-05T23:57:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,6.258212877792378,47.30392156862745,1610612753,34,47,2021-11-05T23:57:34Z,2920000,13.0,6.0,1,left,MISS C. Okeke driving Layup,[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M39.00S,2021-11-05T23:57:32.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,34,47,2021-11-05T23:57:32Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,
300,PT01M39.00S,2021-11-05T23:57:33.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,34,47,2021-11-05T23:57:33Z,2940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M37.00S,2021-11-05T23:57:46.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,28.597240473061763,25.49019607843137,1610612753,34,47,2021-11-05T23:57:54Z,2950000,123.0,216.0,1,left,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M30.00S,2021-11-05T23:57:53.5Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612759,34,47,2021-11-05T23:57:54Z,2960000,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
303,PT01M26.00S,2021-11-05T23:57:57.3Z,2,REGULAR,turnover,bad pass,[],203926,,,1610612759,34,47,2021-11-05T23:58:01Z,2970000,,,0,,D. McDermott bad pass TURNOVER (1 TO),"[203926, 1630175]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,1.0,,,,,,,Anthony,1630175.0,
304,PT01M26.00S,2021-11-05T23:57:57.3Z,2,REGULAR,steal,,[],1630175,,,1610612753,34,47,2021-11-05T23:57:59Z,2980000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M21.00S,2021-11-05T23:58:02.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629643,5.206964520367937,46.81372549019608,1610612753,36,47,2021-11-05T23:58:08Z,2990000,16.0,-4.0,1,left,C. Okeke running DUNK (4 PTS) (G. Harris 1 AST),"[1629643, 203914]",1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,1.63,Made,,,,,4.0,G. Harris,203914.0,1.0,,,,,,,,,,,
307,PT00M56.40S,2021-11-05T23:58:27.0Z,2,REGULAR,2pt,Jump Shot,[],1629640,69.20170827858082,51.71568627450981,1610612759,36,47,2021-11-06T00:07:15Z,3010000,9.0,237.0,1,right,MISS K. Johnson 23' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,,
308,PT00M53.70S,2021-11-05T23:58:29.7Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,36,47,2021-11-05T23:58:32Z,3020000,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,307.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
309,PT00M47.20S,2021-11-05T23:58:37.1Z,2,REGULAR,turnover,bad pass,[],1629643,,,1610612753,36,47,2021-11-05T23:58:42Z,3030000,,,0,,C. Okeke bad pass TURNOVER (1 TO),"[1629643, 1629640]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,1.0,,,,,,,Johnson,1629640.0,
310,PT00M47.20S,2021-11-05T23:58:37.1Z,2,REGULAR,steal,,[],1629640,,,1610612759,36,47,2021-11-05T23:58:39Z,3040000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M27.40S,2021-11-05T23:58:51.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,90.82210906701708,46.346507352941174,1610612759,36,47,2021-11-06T00:02:16Z,3055000,-18.0,34.0,1,right,MISS D. White Layup,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,3.84,Missed,,,,,,,,,,,,,,,,,,,
323,PT00M27.40S,2021-11-05T23:58:51.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,36,47,2021-11-06T00:01:26Z,3062500,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,322.0,,,,,,,,,,,,,,,,,,
313,PT00M27.40S,2021-11-05T23:59:05.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612759,36,47,2021-11-06T00:00:12Z,3070000,,,0,,G. Harris loose ball personal FOUL (1 PF) (Eubanks 2 FT),"[203914, 1629234]",1610612753.0,ORL,loose ball,,,Harris,G. Harris,,,,,,,,,,,,,,,1627961.0,,,,1.0,0.0,Eubanks,1629234.0,,,
315,PT00M27.40S,2021-11-05T23:59:31.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629234,,,1610612759,36,48,2021-11-06T00:01:26Z,3090000,,,0,,D. Eubanks Free Throw 1 of 2 (4 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
316,PT00M27.40S,2021-11-05T23:59:47.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629234,,,1610612759,36,49,2021-11-06T00:01:26Z,3100000,,,0,,D. Eubanks Free Throw 2 of 2 (5 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
317,PT00M06.80S,2021-11-06T00:00:17.9Z,2,REGULAR,3pt,Jump Shot,[],1630175,32.276609724047304,49.754901960784316,1610612753,36,49,2021-11-06T00:07:39Z,3110000,1.0,251.0,1,left,MISS C. Anthony 25' step back 3PT,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M03.70S,2021-11-06T00:00:21.0Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,36,49,2021-11-06T00:00:21Z,3120000,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,317.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
319,PT00M00.00S,2021-11-06T00:00:27.4Z,2,REGULAR,turnover,lost ball,[],1628401,,,1610612759,36,49,2021-11-06T00:00:33Z,3130000,,,0,,D. White lost ball TURNOVER (2 TO),"[1628401, 1630175]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,2.0,,,,,,,Anthony,1630175.0,
320,PT00M00.00S,2021-11-06T00:00:27.4Z,2,REGULAR,steal,,[],1630175,,,1610612753,36,49,2021-11-06T00:00:30Z,3140000,,,0,,C. Anthony STEAL (2 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M00.00S,2021-11-06T00:00:31.6Z,2,REGULAR,period,end,[],0,,,1610612753,36,49,2021-11-06T00:00:31Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-11-06T00:14:35.4Z,3,REGULAR,substitution,out,['startperiod'],1629643,,,1610612753,36,49,2021-11-06T00:15:43Z,3160000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-11-06T00:14:35.4Z,3,REGULAR,substitution,out,['startperiod'],203914,,,1610612753,36,49,2021-11-06T00:15:43Z,3170000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-11-06T00:14:35.4Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,36,49,2021-11-06T00:15:43Z,3180000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-11-06T00:14:35.4Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,36,49,2021-11-06T00:15:43Z,3190000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-11-06T00:15:46.8Z,3,REGULAR,period,start,[],0,,,1610612759,36,49,2021-11-06T00:15:46Z,3200000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M46.00S,2021-11-06T00:16:00.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,9.806176084099869,2.941176470588235,1610612759,36,49,2021-11-06T00:16:05Z,3210000,235.0,40.0,1,left,MISS D. White 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,23.86,Missed,,,,,,,,,,,,,,,,,,,
330,PT11M43.00S,2021-11-06T00:16:03.3Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,36,49,2021-11-06T00:16:05Z,3220000,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,329.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
331,PT11M27.00S,2021-11-06T00:16:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.06636005256242,48.529411764705884,1610612753,38,49,2021-11-06T00:16:23Z,3230000,-7.0,22.0,1,right,J. Suggs driving Layup (9 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.33,Made,,,,,9.0,,,,,,,,,,,,,,
332,PT11M13.00S,2021-11-06T00:16:32.5Z,3,REGULAR,3pt,Jump Shot,[],1628401,8.754927726675426,2.696078431372549,1610612759,38,52,2021-11-06T00:16:37Z,3240000,237.0,30.0,1,left,D. White 3PT  (8 PTS) (D. Murray 3 AST),"[1628401, 1627749]",1610612759.0,SAS,,,,White,D. White,,,,,23.84,Made,,,,,8.0,D. Murray,1627749.0,3.0,,,,,,,,,,,
334,PT10M49.00S,2021-11-06T00:16:56.4Z,3,REGULAR,3pt,Jump Shot,[],1630532,69.85873850197109,77.94117647058823,1610612753,38,52,2021-11-06T00:17:01Z,3260000,140.0,231.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
335,PT10M47.00S,2021-11-06T00:16:58.4Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612759,38,52,2021-11-06T00:17:01Z,3270000,,,0,,D. White REBOUND (Off:0 Def:5),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,334.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
336,PT10M43.00S,2021-11-06T00:17:05.2Z,3,REGULAR,foul,offensive,[],1629640,,,1610612759,38,52,2021-11-06T00:17:18Z,3280000,,,0,,K. Johnson charge offensive FOUL (1 PF),"[1629640, 1630175]",1610612759.0,SAS,charge,,,Johnson,K. Johnson,,,,,,,,,,,,,,,2534.0,,,,1.0,0.0,Anthony,1630175.0,,,
338,PT10M43.00S,2021-11-06T00:17:05.2Z,3,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,38,52,2021-11-06T00:17:05Z,3300000,,,0,,K. Johnson offensive foul TURNOVER (2 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,2534.0,2.0,,,,,,,,,
339,PT10M29.00S,2021-11-06T00:17:41.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628976,91.67214191852825,52.20588235294118,1610612753,40,52,2021-11-06T00:17:46Z,3310000,11.0,26.0,1,right,W. Carter Jr. DUNK (6 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,2.8,Made,,,,,6.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,
341,PT10M17.00S,2021-11-06T00:17:53.4Z,3,REGULAR,3pt,Jump Shot,[],203926,31.225361366622867,61.029411764705884,1610612759,40,52,2021-11-06T00:19:13Z,3330000,-55.0,241.0,1,left,MISS D. McDermott 24' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
342,PT10M13.00S,2021-11-06T00:17:57.4Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,40,52,2021-11-06T00:17:59Z,3340000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,341.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
343,PT10M10.00S,2021-11-06T00:18:01.4Z,3,REGULAR,3pt,Jump Shot,[],1630175,69.85873850197109,28.186274509803923,1610612753,43,52,2021-11-06T00:19:18Z,3350000,-109.0,231.0,1,right,C. Anthony 25' 3PT pullup (8 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,25.53,Made,,,,,8.0,,,,,,,,,,,,,,
344,PT10M08.00S,2021-11-06T00:18:10.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,43,52,2021-11-06T00:18:10Z,3360000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT09M57.00S,2021-11-06T00:21:06.5Z,3,REGULAR,2pt,Jump Shot,[],1628401,17.296320630749015,25.735294117647058,1610612759,43,52,2021-11-06T00:21:11Z,3370000,121.0,110.0,1,left,MISS D. White 16' pullup Shot,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,16.38,Missed,,,,,,,,,,,,,,,,,,,
346,PT09M54.00S,2021-11-06T00:21:09.5Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,43,52,2021-11-06T00:21:11Z,3380000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,345.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
347,PT09M48.00S,2021-11-06T00:21:16.1Z,3,REGULAR,3pt,Jump Shot,[],1630591,66.3107752956636,62.745098039215684,1610612753,43,52,2021-11-06T01:27:57Z,3390000,64.0,264.0,1,right,MISS J. Suggs 27' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,27.18,Missed,,,,,,,,,,,,,,,,,,,
348,PT09M44.00S,2021-11-06T00:21:20.1Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612759,43,52,2021-11-06T00:21:22Z,3400000,,,0,,D. White REBOUND (Off:0 Def:6),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,347.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
352,PT09M32.00S,2021-11-06T00:21:31.5Z,3,REGULAR,2pt,Jump Shot,[],1627749,15.325229960578188,77.69607843137256,1610612759,43,52,2021-11-06T01:28:05Z,3440000,-138.0,92.0,1,left,MISS D. Murray 16' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,16.61,Missed,,,,,,,,,,,,,,,,,,,
353,PT09M32.00S,2021-11-06T00:21:31.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,43,52,2021-11-06T00:21:37Z,3450000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,,,
354,PT09M30.00S,2021-11-06T00:21:38.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,43,52,2021-11-06T00:21:38Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
