actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
446,PT01M32.00S,2022-01-10T03:39:42.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203469,,,1610612758,80,61,2022-01-10T03:39:52Z,4420000,,,0,,C. Zeller personal FOUL (1 PF) (Thompson 2 FT),"[203469, 202684]",1610612757.0,POR,,,,Zeller,C. Zeller,,,,,1629183.0,,1.0,0.0,Thompson,202684.0,,,,,,,,,,,,,,,
448,PT01M32.00S,2022-01-10T03:40:10.6Z,3,REGULAR,freethrow,1 of 2,[],202684,,,1610612758,80,61,2022-01-10T03:40:10Z,4440000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,Missed,,,,,,,,,,,,,
449,PT01M32.00S,2022-01-10T03:40:10.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,80,61,2022-01-10T03:40:10Z,4450000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,448.0,,,,,,,,,,,,
450,PT01M32.00S,2022-01-10T03:40:29.2Z,3,REGULAR,freethrow,2 of 2,[],202684,,,1610612758,80,62,2022-01-10T03:40:29Z,4460000,,,0,,T. Thompson Free Throw 2 of 2 (1 PTS),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
451,PT01M18.00S,2022-01-10T03:40:45.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,11.514454664914586,48.529411764705884,1610612757,80,62,2022-01-10T03:40:48Z,4470000,7.0,56.0,1,left,MISS T. Watford turnaround Shot,[1630570],1610612757.0,POR,turnaround,,,Watford,T. Watford,,,,,,,,,,,5.62,Missed,,,,,,,,,,,,,
452,PT01M15.00S,2022-01-10T03:40:48.0Z,3,REGULAR,rebound,defensive,[],1629056,,,1610612758,80,62,2022-01-10T03:40:48Z,4480000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,451.0,2.0,2.0,0.0,,,,,,,,,
453,PT01M12.00S,2022-01-10T03:40:55.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203503,,,1610612758,80,62,2022-01-10T03:41:02Z,4490000,,,0,,T. Snell personal FOUL (1 PF) (Davis 2 FT),"[203503, 1629056]",1610612757.0,POR,,,,Snell,T. Snell,,,,,1627963.0,,1.0,0.0,Davis,1629056.0,,,,,,,,,,,,,,,
455,PT01M12.00S,2022-01-10T03:41:19.1Z,3,REGULAR,freethrow,1 of 2,[],1629056,,,1610612758,80,63,2022-01-10T03:41:19Z,4510000,,,0,,T. Davis Free Throw 1 of 2 (1 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
456,PT01M12.00S,2022-01-10T03:41:19.9Z,3,REGULAR,substitution,out,[],202684,,,1610612758,80,63,2022-01-10T03:41:22Z,4520000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M12.00S,2022-01-10T03:41:19.9Z,3,REGULAR,substitution,in,[],1628963,,,1610612758,80,63,2022-01-10T03:41:22Z,4530000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M12.00S,2022-01-10T03:41:37.8Z,3,REGULAR,freethrow,2 of 2,[],1629056,,,1610612758,80,64,2022-01-10T03:41:37Z,4540000,,,0,,T. Davis Free Throw 2 of 2 (2 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
459,PT01M05.00S,2022-01-10T03:41:46.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203469,8.229303547963205,49.01960784313725,1610612757,80,64,2022-01-10T03:41:51Z,4550000,5.0,25.0,1,left,MISS C. Zeller cutting DUNK - blocked,"[203469, 1628963]",1610612757.0,POR,cutting,,,Zeller,C. Zeller,,,,,,,,,,,2.54,Missed,,,,,,,,,Bagley III,1628963.0,,,
460,PT01M05.00S,2022-01-10T03:41:46.7Z,3,REGULAR,block,,[],1628963,,,1610612757,80,64,2022-01-10T03:41:48Z,4560000,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M03.00S,2022-01-10T03:41:48.7Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,80,64,2022-01-10T03:41:51Z,4570000,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,459.0,3.0,2.0,1.0,,,,,,,,,
462,PT00M50.80S,2022-01-10T03:42:03.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612758,80,64,2022-01-10T03:42:15Z,4580000,,,0,,T. Watford personal FOUL (1 PF) (Bagley III 2 FT),"[1630570, 1628963]",1610612757.0,POR,,,,Watford,T. Watford,,,,,2004.0,,1.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
464,PT00M50.80S,2022-01-10T03:42:35.6Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612758,80,65,2022-01-10T03:42:35Z,4600000,,,0,,M. Bagley III Free Throw 1 of 2 (5 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
465,PT00M50.80S,2022-01-10T03:42:53.2Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612758,80,66,2022-01-10T03:42:53Z,4610000,,,0,,M. Bagley III Free Throw 2 of 2 (6 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
466,PT00M46.00S,2022-01-10T03:42:58.5Z,3,REGULAR,turnover,bad pass,[],1630570,,,1610612757,80,66,2022-01-10T03:44:25Z,4620000,,,0,,T. Watford bad pass TURNOVER (1 TO),"[1630570, 1627741]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,1.0,,,,,,,,,,,,,,,,,Hield,1627741.0,
467,PT00M46.00S,2022-01-10T03:42:58.5Z,3,REGULAR,steal,,[],1627741,,,1610612758,80,66,2022-01-10T03:43:00Z,4630000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M46.00S,2022-01-10T03:43:09.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612758,80,66,2022-01-10T03:46:23Z,4640000,,,0,,D. Smith Jr. loose ball personal FOUL (1 PF) (Mitchell 2 FT),"[1628372, 1630558]",1610612757.0,POR,loose ball,,,Smith Jr.,D. Smith Jr.,,,,,1629183.0,,1.0,0.0,Mitchell,1630558.0,,,,,,,,,,,,,,,
470,PT00M46.00S,2022-01-10T03:43:27.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630558,,,1610612758,80,66,2022-01-10T03:43:27Z,4660000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Missed,,,,,,,,,,,,,
471,PT00M46.00S,2022-01-10T03:43:27.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,80,66,2022-01-10T03:43:27Z,4670000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,
472,PT00M46.00S,2022-01-10T03:43:42.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630558,,,1610612758,80,67,2022-01-10T03:43:42Z,4680000,,,0,,D. Mitchell Free Throw 2 of 2 (3 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
473,PT00M31.50S,2022-01-10T03:44:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,5.863994743758213,52.94117647058824,1610612757,80,67,2022-01-10T03:44:06Z,4690000,-15.0,3.0,1,left,MISS D. Smith Jr. driving Layup,[1628372],1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,1.49,Missed,,,,,,,,,,,,,
474,PT00M30.50S,2022-01-10T03:44:01.2Z,3,REGULAR,rebound,offensive,[],203469,,,1610612757,80,67,2022-01-10T03:44:06Z,4700000,,,0,,C. Zeller REBOUND (Off:1 Def:1),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,473.0,2.0,1.0,1.0,,,,,,,,,
475,PT00M30.50S,2022-01-10T03:44:05.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203469,5.590000152587891,50.0,1610612757,80,67,2022-01-10T03:44:05Z,4710000,0.0,0.0,1,left,MISS C. Zeller tip Layup,[203469],1610612757.0,POR,tip,,,Zeller,C. Zeller,,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,
476,PT00M30.50S,2022-01-10T03:44:06.0Z,3,REGULAR,rebound,offensive,[],203469,,,1610612757,80,67,2022-01-10T03:44:06Z,4720000,,,0,,C. Zeller REBOUND (Off:2 Def:1),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,475.0,3.0,1.0,2.0,,,,,,,,,
477,PT00M30.50S,2022-01-10T03:44:08.8Z,3,REGULAR,foul,personal,[],1627741,,,1610612757,80,67,2022-01-10T03:44:27Z,4730000,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 203469]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,1629183.0,,2.0,0.0,Zeller,203469.0,,,,,,,,,,,,,,,
479,PT00M25.10S,2022-01-10T03:44:39.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612757,80,67,2022-01-10T03:44:48Z,4750000,,,0,,T. Davis personal FOUL (2 PF) (Zeller 2 FT),"[1629056, 203469]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,1627963.0,,2.0,0.0,Zeller,203469.0,,,,,,,,,,,,,,,
481,PT00M25.10S,2022-01-10T03:45:01.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203469,,,1610612757,81,67,2022-01-10T03:45:01Z,4770000,,,0,,C. Zeller Free Throw 1 of 2 (7 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
482,PT00M25.10S,2022-01-10T03:45:17.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203469,,,1610612757,82,67,2022-01-10T03:45:17Z,4780000,,,0,,C. Zeller Free Throw 2 of 2 (8 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
483,PT00M03.30S,2022-01-10T03:45:42.9Z,3,REGULAR,turnover,offensive goaltending,[],1628963,,,1610612758,82,67,2022-01-10T03:45:52Z,4790000,,,0,,M. Bagley III offensive goaltending TURNOVER (1 TO),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,2004.0,1.0,,,,,,,,,,,,,,,,,,,
484,PT00M00.00S,2022-01-10T03:45:58.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628372,46.59986859395532,12.990196078431374,1610612757,82,67,2022-01-10T03:48:45Z,4800000,185.0,386.0,1,left,MISS D. Smith Jr. 42' running pullup 3PT,[1628372],1610612757.0,POR,running pullup,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,42.76,Missed,,,,,,,,,,,,,
485,PT00M00.00S,2022-01-10T03:45:58.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,82,67,2022-01-10T03:48:45Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,,
486,PT00M00.00S,2022-01-10T03:46:00.8Z,3,REGULAR,period,end,[],0,,,1610612757,82,67,2022-01-10T03:46:00Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-01-10T03:47:02.7Z,4,REGULAR,substitution,out,['startperiod'],203503,,,1610612757,82,67,2022-01-10T03:48:35Z,4830000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-01-10T03:47:02.7Z,4,REGULAR,substitution,in,['startperiod'],1629642,,,1610612757,82,67,2022-01-10T03:48:35Z,4840000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-01-10T03:48:39.6Z,4,REGULAR,period,start,[],0,,,1610612757,82,67,2022-01-10T03:48:39Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M37.00S,2022-01-10T03:49:03.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,82,67,2022-01-10T03:49:03Z,4860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M37.00S,2022-01-10T03:49:22.1Z,4,REGULAR,foul,offensive,[],203469,,,1610612757,82,67,2022-01-10T03:49:42Z,4870000,,,0,,C. Zeller offensive FOUL (2 PF),"[203469, 1629056]",1610612757.0,POR,,,,Zeller,C. Zeller,,,,,1629183.0,,2.0,0.0,Davis,1629056.0,,,,,,,,,,,,,,,
493,PT11M37.00S,2022-01-10T03:49:22.1Z,4,REGULAR,turnover,offensive foul,[],203469,,,1610612757,82,67,2022-01-10T03:49:22Z,4890000,,,0,,C. Zeller offensive foul TURNOVER (1 TO),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,1629183.0,1.0,,,,,,,,,,,,,,,,,,,
494,PT11M26.00S,2022-01-10T03:49:46.1Z,4,REGULAR,foul,offensive,[],1628963,,,1610612758,82,67,2022-01-10T03:49:56Z,4900000,,,0,,M. Bagley III offensive FOUL (1 PF),"[1628963, 1629642]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,1627963.0,,1.0,0.0,Little,1629642.0,,,,,,,,,,,,,,,
496,PT11M26.00S,2022-01-10T03:49:46.1Z,4,REGULAR,turnover,offensive foul,[],1628963,,,1610612758,82,67,2022-01-10T03:49:46Z,4920000,,,0,,M. Bagley III offensive foul TURNOVER (2 TO),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,1627963.0,2.0,,,,,,,,,,,,,,,,,,,
497,PT11M04.00S,2022-01-10T03:50:17.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628372,25.706307490144546,84.06862745098039,1610612757,82,67,2022-01-10T03:50:23Z,4930000,-170.0,189.0,1,left,MISS D. Smith Jr. 25' pullup 3PT,[1628372],1610612757.0,POR,pullup,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,25.45,Missed,,,,,,,,,,,,,
498,PT11M00.00S,2022-01-10T03:50:21.9Z,4,REGULAR,rebound,offensive,[],1630570,,,1610612757,82,67,2022-01-10T03:50:23Z,4940000,,,0,,T. Watford REBOUND (Off:1 Def:5),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,497.0,6.0,5.0,1.0,,,,,,,,,
499,PT10M55.00S,2022-01-10T03:50:26.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629642,28.465834428383708,22.30392156862745,1610612757,85,67,2022-01-10T03:50:31Z,4950000,138.0,215.0,1,left,N. Little 25' 3PT  (13 PTS) (C. Zeller 1 AST),"[1629642, 203469]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,25.58,Made,,,,,13.0,C. Zeller,203469.0,1.0,,,,,
501,PT10M54.00S,2022-01-10T03:50:31.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,85,67,2022-01-10T03:50:31Z,4970000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M54.00S,2022-01-10T03:51:16.6Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,85,67,2022-01-10T03:53:55Z,4980000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M54.00S,2022-01-10T03:51:16.6Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,85,67,2022-01-10T03:53:55Z,4990000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M29.00S,2022-01-10T03:54:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,82.21090670170827,48.77450980392157,1610612758,85,67,2022-01-10T03:54:38Z,5000000,-6.0,115.0,1,right,MISS M. Bagley III 11' driving floating Shot,[1628963],1610612758.0,SAC,driving floating,,,Bagley III,M. Bagley III,,,,,,,,,,,11.49,Missed,,,,,,,,,,,,,
505,PT10M25.00S,2022-01-10T03:54:34.7Z,4,REGULAR,rebound,defensive,[],203469,,,1610612757,85,67,2022-01-10T03:54:34Z,5010000,,,0,,C. Zeller REBOUND (Off:2 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,504.0,4.0,2.0,2.0,,,,,,,,,
506,PT10M02.00S,2022-01-10T03:54:57.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628372,16.376478318002626,48.77450980392157,1610612757,85,67,2022-01-10T03:55:01Z,5020000,6.0,101.0,1,left,MISS D. Smith Jr. 10' turnaround Hook,[1628372],1610612757.0,POR,turnaround,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,10.16,Missed,,,,,,,,,,,,,
507,PT10M00.00S,2022-01-10T03:54:59.7Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,85,67,2022-01-10T03:55:01Z,5030000,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,506.0,4.0,3.0,1.0,,,,,,,,,
508,PT09M55.00S,2022-01-10T03:55:04.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629056,89.96386333771353,4.6568627450980395,1610612758,85,67,2022-01-10T03:55:10Z,5040000,-227.0,42.0,1,right,MISS T. Davis running 3PT,[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,,,,,,,23.05,Missed,,,,,,,,,,,,,
509,PT09M52.00S,2022-01-10T03:55:07.6Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,85,67,2022-01-10T03:55:10Z,5050000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,508.0,3.0,2.0,1.0,,,,,,,,,
510,PT09M48.00S,2022-01-10T03:55:14.7Z,4,REGULAR,foul,personal,[],1627741,,,1610612757,85,67,2022-01-10T03:55:30Z,5060000,,,0,,B. Hield personal FOUL (3 PF),"[1627741, 1629642]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,2004.0,,3.0,0.0,Little,1629642.0,,,,,,,,,,,,,,,
512,PT09M42.00S,2022-01-10T03:55:44.9Z,4,REGULAR,2pt,Jump Shot,[],1629642,9.280551905387648,77.69607843137256,1610612757,85,67,2022-01-10T03:55:49Z,5080000,-138.0,35.0,1,left,MISS N. Little 14' turnaround fadeaway Shot,[1629642],1610612757.0,POR,turnaround fadeaway,,,Little,N. Little,,,,,,,,,,,14.28,Missed,,,,,,,,,,,,,
513,PT09M38.00S,2022-01-10T03:55:48.9Z,4,REGULAR,rebound,offensive,[],1629604,,,1610612757,85,67,2022-01-10T03:55:48Z,5090000,,,0,,C. Elleby REBOUND (Off:1 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,512.0,3.0,2.0,1.0,,,,,,,,,
514,PT09M38.00S,2022-01-10T03:55:48.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629604,5.590000152587891,50.0,1610612757,85,67,2022-01-10T03:55:52Z,5100000,0.0,0.0,1,left,MISS C. Elleby tip Layup,[1629604],1610612757.0,POR,tip,,,Elleby,C. Elleby,,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,
515,PT09M38.00S,2022-01-10T03:55:48.9Z,4,REGULAR,rebound,offensive,[],1629604,,,1610612757,85,67,2022-01-10T03:55:52Z,5110000,,,0,,C. Elleby REBOUND (Off:2 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,514.0,4.0,2.0,2.0,,,,,,,,,
516,PT09M31.00S,2022-01-10T03:55:55.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628372,11.908672798948752,37.745098039215684,1610612757,85,67,2022-01-10T03:55:59Z,5120000,61.0,59.0,1,left,MISS D. Smith Jr. 8' turnaround Shot,[1628372],1610612757.0,POR,turnaround,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,8.54,Missed,,,,,,,,,,,,,
517,PT09M30.00S,2022-01-10T03:55:56.5Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,85,67,2022-01-10T03:55:59Z,5130000,,,0,,T. Davis REBOUND (Off:0 Def:3),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,516.0,3.0,3.0,0.0,,,,,,,,,
518,PT09M25.00S,2022-01-10T03:56:02.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,73.66951379763469,15.931372549019606,1610612758,85,70,2022-01-10T03:56:06Z,5140000,-170.0,195.0,1,right,B. Hield 25' 3PT running (5 PTS) (T. Davis 2 AST),"[1627741, 1629056]",1610612758.0,SAC,running,,,Hield,B. Hield,,,,,,,,,,,25.89,Made,,,,,5.0,T. Davis,1629056.0,2.0,,,,,
520,PT09M24.00S,2022-01-10T03:56:11.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,85,70,2022-01-10T03:56:11Z,5160000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M24.00S,2022-01-10T03:57:25.0Z,4,REGULAR,substitution,out,[],1630570,,,1610612757,85,70,2022-01-10T03:58:42Z,5170000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M24.00S,2022-01-10T03:57:25.0Z,4,REGULAR,substitution,out,[],1629604,,,1610612757,85,70,2022-01-10T03:58:42Z,5180000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M24.00S,2022-01-10T03:57:25.0Z,4,REGULAR,substitution,out,[],203469,,,1610612757,85,70,2022-01-10T03:58:42Z,5190000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M24.00S,2022-01-10T03:57:25.0Z,4,REGULAR,substitution,out,[],1629056,,,1610612757,85,70,2022-01-10T03:58:42Z,5200000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M24.00S,2022-01-10T03:57:25.0Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,85,70,2022-01-10T03:58:42Z,5210000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M24.00S,2022-01-10T03:57:25.0Z,4,REGULAR,substitution,in,[],203496,,,1610612757,85,70,2022-01-10T03:58:42Z,5220000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M24.00S,2022-01-10T03:57:25.0Z,4,REGULAR,substitution,in,[],203994,,,1610612757,85,70,2022-01-10T03:58:42Z,5230000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M24.00S,2022-01-10T03:57:25.0Z,4,REGULAR,substitution,in,[],203084,,,1610612757,85,70,2022-01-10T03:58:42Z,5240000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M08.00S,2022-01-10T03:59:19.9Z,4,REGULAR,2pt,Jump Shot,[],1629014,21.369908015768726,76.22549019607843,1610612757,87,70,2022-01-10T03:59:23Z,5250000,-131.0,148.0,1,left,A. Simons 19' pullup Jump Shot (18 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,,19.8,Made,,,,,18.0,,,,,,,,
530,PT08M52.00S,2022-01-10T03:59:36.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,86.94152431011827,48.28431372549019,1610612758,87,70,2022-01-10T03:59:40Z,5260000,-9.0,70.0,1,right,MISS D. Fox 7' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,,,,7.07,Missed,,,,,,,,,,,,,
532,PT08M49.00S,2022-01-10T03:59:39.2Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,87,70,2022-01-10T03:59:40Z,5280000,,,0,,J. Nurkic REBOUND (Off:3 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,530.0,14.0,11.0,3.0,,,,,,,,,
533,PT08M39.00S,2022-01-10T03:59:50.8Z,4,REGULAR,turnover,traveling,[],203496,,,1610612757,87,70,2022-01-10T03:59:56Z,5290000,,,0,,R. Covington traveling TURNOVER (1 TO),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,1627963.0,1.0,,,,,,,,,,,,,,,,,,,
534,PT08M39.00S,2022-01-10T03:59:52.9Z,4,REGULAR,substitution,out,[],1628963,,,1610612758,87,70,2022-01-10T03:59:56Z,5300000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M39.00S,2022-01-10T03:59:52.9Z,4,REGULAR,substitution,in,[],203458,,,1610612758,87,70,2022-01-10T03:59:56Z,5310000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
