actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
183,PT09M49.00S,2021-12-03T03:40:51.0Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,28,34,2021-12-03T03:40:51Z,1830000,,,0,,N. Powell Free Throw 2 of 2 (7 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
184,PT09M26.00S,2021-12-03T03:41:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.863994743758213,50.49019607843137,1610612759,28,36,2021-12-03T03:41:20Z,1840000,-2.0,3.0,1,left,K. Johnson driving Layup (2 PTS) (D. McDermott 1 AST),"[1629640, 203926]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,0.36,Made,,,,,,,2.0,D. McDermott,203926.0,1.0,,,,,,,,
186,PT09M18.00S,2021-12-03T03:41:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629014,68.41327201051249,33.088235294117645,1610612757,28,36,2021-12-03T03:43:27Z,1860000,-85.0,244.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
187,PT09M12.00S,2021-12-03T03:41:30.9Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,28,36,2021-12-03T03:41:34Z,1870000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,
188,PT09M06.00S,2021-12-03T03:41:37.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203926,4.812746386333772,53.431372549019606,1610612759,28,36,2021-12-03T03:41:46Z,1880000,-17.0,-7.0,1,left,MISS D. McDermott running Layup,[203926],1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,
189,PT09M03.00S,2021-12-03T03:41:39.7Z,2,REGULAR,rebound,offensive,[],203926,,,1610612759,28,36,2021-12-03T03:41:39Z,1890000,,,0,,D. McDermott REBOUND (Off:1 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,
190,PT09M03.00S,2021-12-03T03:41:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,5.590000152587891,50.0,1610612759,28,38,2021-12-03T03:41:39Z,1900000,0.0,0.0,1,left,D. McDermott tip Layup (8 PTS),[203926],1610612759.0,SAS,tip,,,McDermott,D. McDermott,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,
191,PT08M57.00S,2021-12-03T03:42:01.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,28,38,2021-12-03T03:42:01Z,1910000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M57.00S,2021-12-03T03:43:10.9Z,2,REGULAR,substitution,out,[],1629014,,,1610612757,28,38,2021-12-03T03:44:46Z,1920000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M57.00S,2021-12-03T03:43:10.9Z,2,REGULAR,substitution,out,[],1628372,,,1610612757,28,38,2021-12-03T03:44:46Z,1930000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M57.00S,2021-12-03T03:43:10.9Z,2,REGULAR,substitution,out,[],1626204,,,1610612757,28,38,2021-12-03T03:44:46Z,1940000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M57.00S,2021-12-03T03:43:10.9Z,2,REGULAR,substitution,out,[],203503,,,1610612757,28,38,2021-12-03T03:44:46Z,1950000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M57.00S,2021-12-03T03:43:10.9Z,2,REGULAR,substitution,in,[],203468,,,1610612757,28,38,2021-12-03T03:44:46Z,1960000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M57.00S,2021-12-03T03:43:10.9Z,2,REGULAR,substitution,in,[],203994,,,1610612757,28,38,2021-12-03T03:44:46Z,1970000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M57.00S,2021-12-03T03:43:10.9Z,2,REGULAR,substitution,in,[],203496,,,1610612757,28,38,2021-12-03T03:44:46Z,1980000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M57.00S,2021-12-03T03:43:10.9Z,2,REGULAR,substitution,in,[],203463,,,1610612757,28,38,2021-12-03T03:44:46Z,1990000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M45.00S,2021-12-03T03:45:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.06636005256242,55.14705882352941,1610612757,28,38,2021-12-03T03:45:08Z,2000000,26.0,22.0,1,right,MISS N. Powell driving Layup,[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,3.39,Missed,,,,,,,,,,,,,,,,,,
201,PT08M43.00S,2021-12-03T03:45:02.5Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,28,38,2021-12-03T03:45:02Z,2010000,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,200.0,3.0,2.0,1.0,,,,,,,,,,,,
202,PT08M38.00S,2021-12-03T03:45:06.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203463,83.13074901445466,3.9215686274509802,1610612757,28,38,2021-12-03T03:45:13Z,2020000,-230.0,106.0,1,right,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,
203,PT08M38.00S,2021-12-03T03:45:06.7Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,28,38,2021-12-03T03:45:13Z,2030000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,202.0,4.0,4.0,0.0,,,,,,,,,,,,
204,PT08M26.00S,2021-12-03T03:45:18.9Z,2,REGULAR,2pt,Jump Shot,[],203926,19.793035479632064,66.17647058823529,1610612759,28,40,2021-12-03T03:45:24Z,2040000,-81.0,134.0,1,left,D. McDermott 15' driving floating Jump Shot (10 PTS) (D. Murray 6 AST),"[203926, 1627749]",1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,15.62,Made,,,,,,,10.0,D. Murray,1627749.0,6.0,,,,,,,,
206,PT08M06.00S,2021-12-03T03:45:38.9Z,2,REGULAR,2pt,Jump Shot,[],203468,74.98357424441524,31.61764705882353,1610612757,30,40,2021-12-03T03:45:42Z,2060000,-92.0,183.0,1,right,C. McCollum 20' pullup Jump Shot (6 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,20.45,Made,,,,,,,6.0,,,,,,,,,,,
207,PT07M45.00S,2021-12-03T03:45:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,6.389618922470433,49.754901960784316,1610612759,30,42,2021-12-03T03:46:03Z,2070000,1.0,8.0,1,left,D. McDermott driving Layup (12 PTS) (D. Murray 7 AST),"[203926, 1627749]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,0.77,Made,,,,,,,12.0,D. Murray,1627749.0,7.0,,,,,,,,
209,PT07M35.00S,2021-12-03T03:46:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.77463863337714,54.166666666666664,1610612757,32,42,2021-12-03T03:46:14Z,2090000,21.0,6.0,1,right,J. Nurkic driving Layup (4 PTS) (C. McCollum 1 AST),"[203994, 203468]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,2.16,Made,,,,,,,4.0,C. McCollum,203468.0,1.0,,,,,,,,
211,PT07M18.00S,2021-12-03T03:46:27.0Z,2,REGULAR,3pt,Jump Shot,[],1627749,32.14520367936925,62.745098039215684,1610612759,32,42,2021-12-03T03:46:34Z,2110000,-64.0,250.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
212,PT07M16.00S,2021-12-03T03:46:28.9Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,32,42,2021-12-03T03:46:28Z,2120000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,211.0,4.0,3.0,1.0,,,,,,,,,,,,
213,PT07M08.00S,2021-12-03T03:46:37.2Z,2,REGULAR,2pt,Jump Shot,[],203468,71.69842312746385,48.03921568627451,1610612757,32,42,2021-12-03T03:48:53Z,2130000,-10.0,214.0,1,right,MISS C. McCollum 21' step back Shot,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,21.37,Missed,,,,,,,,,,,,,,,,,,
214,PT07M07.00S,2021-12-03T03:46:38.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,32,42,2021-12-03T03:46:41Z,2140000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,
215,PT07M07.00S,2021-12-03T03:46:42.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,32,42,2021-12-03T03:46:42Z,2150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M07.00S,2021-12-03T03:46:43.0Z,2,REGULAR,substitution,out,[],201152,,,1610612759,32,42,2021-12-03T03:46:48Z,2160000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M07.00S,2021-12-03T03:46:43.0Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,32,42,2021-12-03T03:46:48Z,2170000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M48.00S,2021-12-03T03:47:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,11.908672798948752,35.78431372549019,1610612759,32,42,2021-12-03T03:47:21Z,2180000,71.0,59.0,1,left,MISS T. Jones 9' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,9.26,Missed,,,,,,,,,,,,,,,,,,
219,PT06M45.00S,2021-12-03T03:47:19.2Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,32,42,2021-12-03T03:47:21Z,2190000,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,218.0,5.0,4.0,1.0,,,,,,,,,,,,
220,PT06M45.00S,2021-12-03T03:47:19.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,32,44,2021-12-03T03:47:19Z,2200000,0.0,0.0,1,left,J. Poeltl tip Layup (6 PTS),[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,
221,PT06M41.00S,2021-12-03T03:47:29.3Z,2,REGULAR,foul,offensive,[],203496,,,1610612757,32,44,2021-12-03T03:47:33Z,2210000,,,0,,R. Covington offensive FOUL (2 PF),"[203496, 1630200]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Jones,1630200.0,,,
223,PT06M41.00S,2021-12-03T03:47:29.3Z,2,REGULAR,turnover,offensive foul,[],203496,,,1610612757,32,44,2021-12-03T03:47:29Z,2230000,,,0,,R. Covington offensive foul TURNOVER (1 TO),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,202027.0,,,,,1.0,,
224,PT06M28.00S,2021-12-03T03:48:00.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,15.193823915900131,95.83333333333334,1610612759,32,47,2021-12-03T03:48:04Z,2240000,-229.0,90.0,1,left,D. Murray 24' 3PT  (8 PTS) (T. Jones 2 AST),"[1627749, 1630200]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,24.63,Made,,,,,,,8.0,T. Jones,1630200.0,2.0,,,,,,,,
226,PT06M15.00S,2021-12-03T03:48:17.2Z,2,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612757,32,47,2021-12-03T03:48:27Z,2260000,,,0,,T. Jones shooting personal FOUL (1 PF) (Powell 2 FT),"[1630200, 1626181]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Powell,1626181.0,,,
228,PT06M15.00S,2021-12-03T03:48:47.4Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,33,47,2021-12-03T03:48:47Z,2280000,,,0,,N. Powell Free Throw 1 of 2 (8 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
229,PT06M15.00S,2021-12-03T03:48:47.9Z,2,REGULAR,substitution,out,[],1630200,,,1610612757,33,47,2021-12-03T03:48:51Z,2290000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M15.00S,2021-12-03T03:48:47.9Z,2,REGULAR,substitution,in,[],1628401,,,1610612757,33,47,2021-12-03T03:48:51Z,2300000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M15.00S,2021-12-03T03:49:03.5Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,34,47,2021-12-03T03:49:03Z,2310000,,,0,,N. Powell Free Throw 2 of 2 (9 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
232,PT05M58.00S,2021-12-03T03:49:22.5Z,2,REGULAR,3pt,Jump Shot,[],1627749,19.92444152431012,8.57843137254902,1610612759,34,50,2021-12-03T03:49:27Z,2320000,207.0,135.0,1,left,D. Murray 24' 3PT  (11 PTS) (D. White 3 AST),"[1627749, 1628401]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,24.71,Made,,,,,,,11.0,D. White,1628401.0,3.0,,,,,,,,
234,PT05M44.00S,2021-12-03T03:49:35.4Z,2,REGULAR,3pt,Jump Shot,[],203496,68.15045992115637,18.627450980392158,1610612757,34,50,2021-12-03T03:49:41Z,2340000,-157.0,247.0,1,right,MISS R. Covington 29' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,29.25,Missed,,,,,,,,,,,,,,,,,,
235,PT05M42.00S,2021-12-03T03:49:37.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,34,50,2021-12-03T03:49:41Z,2350000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,234.0,,,,,,,,,,,,,,,
236,PT05M42.00S,2021-12-03T03:49:41.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,34,50,2021-12-03T03:49:41Z,2360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M27.00S,2021-12-03T03:50:03.0Z,2,REGULAR,3pt,Jump Shot,[],1627749,32.14520367936925,28.186274509803923,1610612759,34,50,2021-12-03T03:50:07Z,2370000,109.0,250.0,1,left,MISS D. Murray 27' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,27.25,Missed,,,,,,,,,,,,,,,,,,
238,PT05M25.00S,2021-12-03T03:50:04.9Z,2,REGULAR,rebound,offensive,[],203926,,,1610612759,34,50,2021-12-03T03:50:04Z,2380000,,,0,,D. McDermott REBOUND (Off:2 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,237.0,3.0,1.0,2.0,,,,,,,,,,,,
239,PT05M23.00S,2021-12-03T03:50:07.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,5.601182654402102,55.14705882352941,1610612759,34,52,2021-12-03T03:50:13Z,2390000,-26.0,0.0,1,left,D. McDermott Layup (14 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,2.57,Made,,,,,,,14.0,,,,,,,,,,,
240,PT05M07.00S,2021-12-03T03:50:22.7Z,2,REGULAR,3pt,Jump Shot,[],203468,68.15045992115637,77.94117647058823,1610612757,34,52,2021-12-03T03:50:29Z,2400000,140.0,247.0,1,right,MISS C. McCollum 28' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,28.37,Missed,,,,,,,,,,,,,,,,,,
241,PT05M04.00S,2021-12-03T03:50:25.7Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,34,52,2021-12-03T03:50:29Z,2410000,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,240.0,5.0,5.0,0.0,,,,,,,,,,,,
242,PT04M59.00S,2021-12-03T03:50:32.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,7.178055190538765,49.50980392156863,1610612759,34,54,2021-12-03T03:51:05Z,2420000,2.0,15.0,1,left,K. Johnson running reverse Layup (4 PTS) (D. Murray 8 AST),"[1629640, 1627749]",1610612759.0,SAS,running reverse,,,Johnson,K. Johnson,,,,,1.52,Made,,,,,,,4.0,D. Murray,1627749.0,8.0,,,,,,,,
244,PT04M59.00S,2021-12-03T03:50:36.4Z,2,REGULAR,foul,personal,['1freethrow'],203994,,,1610612759,34,54,2021-12-03T03:50:49Z,2440000,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Johnson 1 FT),"[203994, 1629640]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Johnson,1629640.0,,,
246,PT04M59.00S,2021-12-03T03:50:44.2Z,2,REGULAR,substitution,out,[],203926,,,1610612759,34,54,2021-12-03T03:50:49Z,2460000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M59.00S,2021-12-03T03:50:44.2Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,34,54,2021-12-03T03:50:49Z,2470000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M59.00S,2021-12-03T03:50:59.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629640,,,1610612759,34,55,2021-12-03T03:50:59Z,2480000,,,0,,K. Johnson Free Throw 1 of 1 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
249,PT04M48.00S,2021-12-03T03:51:11.7Z,2,REGULAR,3pt,Jump Shot,[],203463,85.3646517739816,4.411764705882353,1610612757,34,55,2021-12-03T03:51:16Z,2490000,-228.0,85.0,1,right,MISS B. McLemore 24' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,
250,PT04M45.00S,2021-12-03T03:51:14.7Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612759,34,55,2021-12-03T03:51:16Z,2500000,,,0,,D. White REBOUND (Off:1 Def:4),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,249.0,5.0,4.0,1.0,,,,,,,,,,,,
251,PT04M38.00S,2021-12-03T03:51:21.8Z,2,REGULAR,3pt,Jump Shot,[],1628401,35.03613666228647,39.950980392156865,1610612759,34,55,2021-12-03T03:51:26Z,2510000,50.0,277.0,1,left,MISS D. White 28' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,28.13,Missed,,,,,,,,,,,,,,,,,,
252,PT04M36.00S,2021-12-03T03:51:23.8Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,34,55,2021-12-03T03:51:26Z,2520000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,251.0,2.0,2.0,0.0,,,,,,,,,,,,
253,PT04M29.00S,2021-12-03T03:51:32.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,64.73390275952694,52.94117647058824,1610612757,37,55,2021-12-03T03:51:38Z,2530000,15.0,279.0,1,right,N. Powell 27' 3PT  (12 PTS) (B. McLemore 1 AST),"[1626181, 203463]",1610612757.0,POR,,,,Powell,N. Powell,,,,,27.94,Made,,,,,,,12.0,B. McLemore,203463.0,1.0,,,,,,,,
255,PT04M27.00S,2021-12-03T03:51:37.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,37,55,2021-12-03T03:51:37Z,2550000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M27.00S,2021-12-03T03:53:53.7Z,2,REGULAR,substitution,out,[],1627749,,,1610612759,37,55,2021-12-03T03:54:18Z,2560000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M27.00S,2021-12-03T03:53:53.7Z,2,REGULAR,substitution,in,[],1629022,,,1610612759,37,55,2021-12-03T03:54:18Z,2570000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M13.00S,2021-12-03T03:54:45.8Z,2,REGULAR,3pt,Jump Shot,[],1629640,7.703679369250986,4.901960784313726,1610612759,37,58,2021-12-03T03:54:55Z,2580000,225.0,20.0,1,left,K. Johnson 3PT  (8 PTS) (L. Walker IV 1 AST),"[1629640, 1629022]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,22.64,Made,,,,,,,8.0,L. Walker IV,1629022.0,1.0,,,,,,,,
260,PT03M57.00S,2021-12-03T03:55:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.43166885676742,54.166666666666664,1610612757,37,58,2021-12-03T03:55:05Z,2600000,21.0,0.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1627751]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,2.08,Missed,Poeltl,1627751.0,,,,,,,,,,,,,,,,
261,PT03M57.00S,2021-12-03T03:55:01.7Z,2,REGULAR,block,,[],1627751,,,1610612757,37,58,2021-12-03T03:55:03Z,2610000,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M55.00S,2021-12-03T03:55:03.7Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,37,58,2021-12-03T03:55:05Z,2620000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,,,,
263,PT03M47.00S,2021-12-03T03:55:11.8Z,2,REGULAR,3pt,Jump Shot,[],1628401,30.17411300919842,30.392156862745097,1610612759,37,61,2021-12-03T03:55:18Z,2630000,98.0,231.0,1,left,D. White 25' 3PT  (9 PTS) (L. Walker IV 2 AST),"[1628401, 1629022]",1610612759.0,SAS,,,,White,D. White,,,,,25.1,Made,,,,,,,9.0,L. Walker IV,1629022.0,2.0,,,,,,,,
265,PT03M34.00S,2021-12-03T03:55:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.11760840998686,51.71568627450981,1610612757,39,61,2021-12-03T03:55:28Z,2650000,9.0,12.0,1,right,J. Nurkic Layup (6 PTS) (B. McLemore 2 AST),"[203994, 203463]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1.49,Made,,,,,,,6.0,B. McLemore,203463.0,2.0,,,,,,,,
266,PT03M21.00S,2021-12-03T03:55:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.389618922470433,54.166666666666664,1610612759,39,63,2021-12-03T03:55:41Z,2660000,-21.0,8.0,1,left,J. Poeltl cutting Layup (8 PTS) (L. Walker IV 3 AST),"[1627751, 1629022]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,2.21,Made,,,,,,,8.0,L. Walker IV,1629022.0,3.0,,,,,,,,
268,PT03M08.00S,2021-12-03T03:55:50.7Z,2,REGULAR,turnover,bad pass,[],203496,,,1610612757,39,63,2021-12-03T03:55:53Z,2680000,,,0,,R. Covington bad pass TURNOVER (2 TO),"[203496, 1628401]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,2.0,White,1628401.0
269,PT03M08.00S,2021-12-03T03:55:50.7Z,2,REGULAR,steal,,[],1628401,,,1610612759,39,63,2021-12-03T03:55:52Z,2690000,,,0,,D. White STEAL (1 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M04.00S,2021-12-03T03:55:54.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629022,24.78646517739816,12.745098039215685,1610612759,39,63,2021-12-03T03:58:18Z,2700000,186.0,180.0,1,left,MISS L. Walker IV 25' running pullup 3PT,[1629022],1610612759.0,SAS,running pullup,,,Walker IV,L. Walker IV,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,
271,PT03M02.00S,2021-12-03T03:55:56.8Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,39,63,2021-12-03T03:55:59Z,2710000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,,,,
272,PT02M57.00S,2021-12-03T03:56:01.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203496,75.50919842312747,11.519607843137255,1610612757,42,63,2021-12-03T03:56:08Z,2720000,-192.0,178.0,1,right,R. Covington 26' 3PT running (8 PTS) (B. McLemore 3 AST),"[203496, 203463]",1610612757.0,POR,running,,,Covington,R. Covington,,,,,26.19,Made,,,,,,,8.0,B. McLemore,203463.0,3.0,,,,,,,,
