actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
456,PT05M10.00S,2021-10-21T03:41:21.7Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,72,85,2021-10-21T03:41:21Z,4410000,,,0,,N. Powell Free Throw 2 of 2 (6 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
457,PT05M00.00S,2021-10-21T03:41:32.2Z,3,REGULAR,3pt,Jump Shot,[],203084,69.99014454664915,75.98039215686273,1610612758,72,88,2021-10-21T03:41:37Z,4420000,130.0,230.0,1,right,H. Barnes 26' 3PT  (23 PTS) (D. Mitchell 2 AST),"[203084, 1630558]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.38,Made,,,,,,,23.0,D. Mitchell,1630558.0,2.0,,,,,,,,,
459,PT04M41.00S,2021-10-21T03:41:50.5Z,3,REGULAR,2pt,Jump Shot,[],203081,25.706307490144546,70.58823529411765,1610612757,74,88,2021-10-21T03:41:54Z,4440000,-103.0,189.0,1,left,D. Lillard 21' pullup Jump Shot (16 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,21.53,Made,,,,,,,16.0,,,,,,,,,,,,
460,PT04M25.00S,2021-10-21T03:42:07.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,92.06636005256242,3.1862745098039214,1610612758,74,88,2021-10-21T03:42:11Z,4450000,-234.0,22.0,1,right,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,,
461,PT04M22.00S,2021-10-21T03:42:10.4Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,74,88,2021-10-21T03:42:11Z,4460000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:3),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,460.0,3.0,3.0,0.0,,,,,,,,,,,,,
462,PT04M13.00S,2021-10-21T03:42:22.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612757,74,88,2021-10-21T03:42:34Z,4470000,,,0,,D. Fox personal FOUL (3 PF) (Powell 2 FT),"[1628368, 1626181]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Powell,1626181.0,
464,PT04M13.00S,2021-10-21T03:42:49.1Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,75,88,2021-10-21T03:42:49Z,4490000,,,0,,N. Powell Free Throw 1 of 2 (7 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
465,PT04M13.00S,2021-10-21T03:43:05.9Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,76,88,2021-10-21T03:43:05Z,4500000,,,0,,N. Powell Free Throw 2 of 2 (8 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
466,PT03M54.00S,2021-10-21T03:43:27.4Z,3,REGULAR,3pt,Jump Shot,[],1630558,72.22404730617609,18.627450980392158,1610612758,76,88,2021-10-21T03:43:34Z,4510000,-157.0,209.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
467,PT03M50.00S,2021-10-21T03:43:31.4Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,76,88,2021-10-21T03:43:34Z,4520000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,466.0,1.0,1.0,0.0,,,,,,,,,,,,,
468,PT03M37.00S,2021-10-21T03:43:44.4Z,3,REGULAR,3pt,Jump Shot,[],1626204,30.436925098554536,72.79411764705883,1610612757,76,88,2021-10-21T03:43:51Z,4530000,-114.0,234.0,1,left,MISS L. Nance Jr. 25' 3PT,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
469,PT03M33.00S,2021-10-21T03:43:48.4Z,3,REGULAR,rebound,offensive,[],1629642,,,1610612757,76,88,2021-10-21T03:43:51Z,4540000,,,0,,N. Little REBOUND (Off:1 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,468.0,2.0,1.0,1.0,,,,,,,,,,,,,
470,PT03M31.00S,2021-10-21T03:43:48.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629642,6.389618922470433,57.84313725490197,1610612757,76,88,2021-10-21T03:43:54Z,4550000,-39.0,8.0,1,left,MISS N. Little Hook,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,3.99,Missed,,,,,,,,,,,,,,,,,,,
471,PT03M31.00S,2021-10-21T03:43:48.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,76,88,2021-10-21T03:43:54Z,4560000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,
472,PT03M23.00S,2021-10-21T03:44:15.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203081,10.726018396846255,51.71568627450981,1610612757,76,88,2021-10-21T03:44:19Z,4570000,-9.0,48.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,4.91,Missed,,,,,,,,,,,,,,,,,,,
473,PT03M21.00S,2021-10-21T03:44:17.3Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,76,88,2021-10-21T03:44:19Z,4580000,,,0,,B. Hield REBOUND (Off:0 Def:5),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,472.0,5.0,5.0,0.0,,,,,,,,,,,,,
474,PT03M16.00S,2021-10-21T03:44:22.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627741,87.59855453350855,50.49019607843137,1610612758,76,88,2021-10-21T03:44:30Z,4590000,2.0,64.0,1,right,MISS B. Hield 6' driving floating Shot,[1627741],1610612758.0,SAC,driving floating,,,Hield,B. Hield,,,,,6.41,Missed,,,,,,,,,,,,,,,,,,,
475,PT03M12.00S,2021-10-21T03:44:26.2Z,3,REGULAR,rebound,defensive,[],203469,,,1610612757,76,88,2021-10-21T03:44:30Z,4600000,,,0,,C. Zeller REBOUND (Off:2 Def:3),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,474.0,5.0,3.0,2.0,,,,,,,,,,,,,
476,PT02M59.00S,2021-10-21T03:44:38.5Z,3,REGULAR,3pt,Jump Shot,[],203081,29.6484888304862,23.284313725490197,1610612757,76,88,2021-10-21T03:44:44Z,4610000,134.0,226.0,1,left,MISS D. Lillard 26' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
477,PT02M57.00S,2021-10-21T03:44:40.5Z,3,REGULAR,rebound,offensive,[],1629642,,,1610612757,76,88,2021-10-21T03:44:44Z,4620000,,,0,,N. Little REBOUND (Off:2 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,476.0,3.0,1.0,2.0,,,,,,,,,,,,,
478,PT02M50.00S,2021-10-21T03:44:48.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629642,7.046649145860711,3.6764705882352944,1610612757,79,88,2021-10-21T03:44:52Z,4630000,232.0,14.0,1,left,N. Little 3PT  (5 PTS) (D. Lillard 10 AST),"[1629642, 203081]",1610612757.0,POR,,,,Little,N. Little,,,,,23.2,Made,,,,,,,5.0,D. Lillard,203081.0,10.0,,,,,,,,,
480,PT02M50.00S,2021-10-21T03:44:54.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,79,88,2021-10-21T03:44:54Z,4650000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M50.00S,2021-10-21T03:46:45.3Z,3,REGULAR,substitution,out,[],1626181,,,1610612758,79,88,2021-10-21T03:47:40Z,4660000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M50.00S,2021-10-21T03:46:45.3Z,3,REGULAR,substitution,out,[],202684,,,1610612758,79,88,2021-10-21T03:47:40Z,4670000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M50.00S,2021-10-21T03:46:45.3Z,3,REGULAR,substitution,in,[],1629014,,,1610612758,79,88,2021-10-21T03:47:40Z,4680000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M50.00S,2021-10-21T03:46:45.3Z,3,REGULAR,substitution,in,[],1626158,,,1610612758,79,88,2021-10-21T03:47:40Z,4690000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M25.00S,2021-10-21T03:48:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.97043363994744,42.15686274509804,1610612758,79,90,2021-10-21T03:48:19Z,4700000,-39.0,89.0,1,right,D. Fox 9' turnaround Jump Shot (22 PTS),[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,9.71,Made,,,,,,,22.0,,,,,,,,,,,,
486,PT01M56.00S,2021-10-21T03:48:43.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612757,79,90,2021-10-21T03:48:53Z,4710000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,,
487,PT01M46.00S,2021-10-21T03:49:07.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626158,94.03745072273325,49.26470588235294,1610612758,79,92,2021-10-21T03:49:14Z,4720000,-4.0,4.0,1,right,R. Holmes cutting DUNK (16 PTS) (D. Fox 5 AST),"[1626158, 1628368]",1610612758.0,SAC,cutting,,,Holmes,R. Holmes,,,,,0.51,Made,,,,,,,16.0,D. Fox,1628368.0,5.0,,,,,,,,,
489,PT01M31.00S,2021-10-21T03:49:22.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,20.05584756898817,35.294117647058826,1610612757,81,92,2021-10-21T03:49:27Z,4740000,74.0,136.0,1,left,N. Little 15' pullup Jump Shot (7 PTS) (A. Simons 1 AST),"[1629642, 1629014]",1610612757.0,POR,pullup,,,Little,N. Little,,,,,15.46,Made,,,,,,,7.0,A. Simons,1629014.0,1.0,,,,,,,,,
491,PT01M02.00S,2021-10-21T03:49:51.4Z,3,REGULAR,3pt,Jump Shot,[],1626158,68.01905387647832,28.186274509803923,1610612758,81,95,2021-10-21T03:49:55Z,4760000,-109.0,248.0,1,right,R. Holmes 27' 3PT  (19 PTS) (B. Hield 1 AST),"[1626158, 1627741]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,27.1,Made,,,,,,,19.0,B. Hield,1627741.0,1.0,,,,,,,,,
493,PT00M52.00S,2021-10-21T03:50:04.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,5.863994743758213,51.225490196078425,1610612757,83,95,2021-10-21T03:50:10Z,4780000,-6.0,3.0,1,left,L. Nance Jr. cutting DUNK (2 PTS) (A. Simons 2 AST),"[1626204, 1629014]",1610612757.0,POR,cutting,,,Nance Jr.,L. Nance Jr.,,,,,0.66,Made,,,,,,,2.0,A. Simons,1629014.0,2.0,,,,,,,,,
495,PT00M44.50S,2021-10-21T03:50:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.11760840998686,48.77450980392157,1610612758,83,97,2021-10-21T03:50:19Z,4800000,-6.0,12.0,1,right,D. Fox driving Layup (24 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,1.36,Made,,,,,,,24.0,,,,,,,,,,,,
496,PT00M29.50S,2021-10-21T03:50:32.9Z,3,REGULAR,3pt,Jump Shot,[],203081,31.61957950065703,24.754901960784316,1610612757,83,97,2021-10-21T03:50:38Z,4810000,126.0,245.0,1,left,MISS D. Lillard 27' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,,
497,PT00M25.10S,2021-10-21T03:50:37.3Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,83,97,2021-10-21T03:50:38Z,4820000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,496.0,2.0,2.0,0.0,,,,,,,,,,,,,
498,PT00M05.80S,2021-10-21T03:50:56.4Z,3,REGULAR,3pt,Jump Shot,[],203084,95.6143232588699,3.431372549019608,1610612758,83,100,2021-10-21T03:51:02Z,4830000,-233.0,-11.0,1,right,H. Barnes 3PT  (26 PTS) (B. Hield 2 AST),"[203084, 1627741]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.31,Made,,,,,,,26.0,B. Hield,1627741.0,2.0,,,,,,,,,
500,PT00M00.70S,2021-10-21T03:51:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,5.863994743758213,52.69607843137255,1610612757,85,100,2021-10-21T03:51:11Z,4850000,-13.0,3.0,1,left,A. Simons driving Layup (8 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,1.37,Made,,,,,,,8.0,,,,,,,,,,,,
501,PT00M00.00S,2021-10-21T03:51:14.3Z,3,REGULAR,period,end,[],0,,,1610612758,85,100,2021-10-21T03:51:14Z,4860000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-10-21T03:53:00.8Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612758,85,100,2021-10-21T03:53:53Z,4870000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-10-21T03:53:00.8Z,4,REGULAR,substitution,out,['startperiod'],1628368,,,1610612758,85,100,2021-10-21T03:53:53Z,4880000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-10-21T03:53:00.8Z,4,REGULAR,substitution,out,['startperiod'],203084,,,1610612758,85,100,2021-10-21T03:53:53Z,4890000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-10-21T03:53:00.8Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612758,85,100,2021-10-21T03:53:53Z,4900000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-10-21T03:53:00.8Z,4,REGULAR,substitution,in,['startperiod'],1629056,,,1610612758,85,100,2021-10-21T03:53:53Z,4910000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-10-21T03:53:00.8Z,4,REGULAR,substitution,in,['startperiod'],203090,,,1610612758,85,100,2021-10-21T03:53:53Z,4920000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-10-21T03:53:53.7Z,4,REGULAR,period,start,[],0,,,1610612757,85,100,2021-10-21T03:53:53Z,4930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M47.00S,2021-10-21T03:54:06.2Z,4,REGULAR,turnover,lost ball,[],1629642,,,1610612757,85,100,2021-10-21T03:54:09Z,4940000,,,0,,N. Little lost ball TURNOVER (1 TO),"[1629642, 1626158]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,1.0,Holmes,1626158.0,,,,,
510,PT11M47.00S,2021-10-21T03:54:06.2Z,4,REGULAR,steal,,[],1626158,,,1610612758,85,100,2021-10-21T03:54:08Z,4950000,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M43.00S,2021-10-21T03:54:09.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,69.46452036793693,16.42156862745098,1610612758,85,103,2021-10-21T03:54:23Z,4960000,-168.0,235.0,1,right,B. Hield 28' 3PT running pullup (15 PTS),[1627741],1610612758.0,SAC,running pullup,,,Hield,B. Hield,,,,,28.84,Made,,,,,,,15.0,,,,,,,,,,,,
512,PT11M29.00S,2021-10-21T03:54:23.6Z,4,REGULAR,3pt,Jump Shot,[],1629014,7.178055190538765,96.32352941176471,1610612757,88,103,2021-10-21T03:54:30Z,4970000,-232.0,15.0,1,left,A. Simons 3PT  (11 PTS) (L. Nance Jr. 1 AST),"[1629014, 1626204]",1610612757.0,POR,,,,Simons,A. Simons,,,,,23.21,Made,,,,,,,11.0,L. Nance Jr.,1626204.0,1.0,,,,,,,,,
514,PT11M10.00S,2021-10-21T03:54:41.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,83.52496714848883,53.431372549019606,1610612758,88,105,2021-10-21T03:54:46Z,4990000,17.0,102.0,1,right,R. Holmes 10' floating Jump Shot (21 PTS) (D. Mitchell 3 AST),"[1626158, 1630558]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,10.38,Made,,,,,,,21.0,D. Mitchell,1630558.0,3.0,,,,,,,,,
516,PT11M01.00S,2021-10-21T03:54:51.7Z,4,REGULAR,3pt,Jump Shot,[],203468,28.728646517739815,22.058823529411764,1610612757,88,105,2021-10-21T03:54:56Z,5010000,140.0,218.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
517,PT10M58.00S,2021-10-21T03:54:54.1Z,4,REGULAR,rebound,offensive,[],203468,,,1610612757,88,105,2021-10-21T03:54:54Z,5020000,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,516.0,4.0,3.0,1.0,,,,,,,,,,,,,
518,PT10M57.00S,2021-10-21T03:54:55.1Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612757,88,105,2021-10-21T03:54:59Z,5030000,,,0,,C. McCollum bad pass TURNOVER (5 TO),"[203468, 1629056]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,5.0,Davis,1629056.0,,,,,
519,PT10M57.00S,2021-10-21T03:54:55.1Z,4,REGULAR,steal,,[],1629056,,,1610612758,88,105,2021-10-21T03:54:56Z,5040000,,,0,,T. Davis STEAL (1 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M53.00S,2021-10-21T03:54:59.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,66.96780551905388,75.24509803921569,1610612758,88,105,2021-10-21T03:55:04Z,5050000,126.0,258.0,1,right,MISS B. Hield 28' running 3PT,[1627741],1610612758.0,SAC,running,,,Hield,B. Hield,,,,,28.72,Missed,,,,,,,,,,,,,,,,,,,
521,PT10M51.00S,2021-10-21T03:55:01.2Z,4,REGULAR,rebound,defensive,[],203469,,,1610612757,88,105,2021-10-21T03:55:04Z,5060000,,,0,,C. Zeller REBOUND (Off:2 Def:4),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,520.0,6.0,4.0,2.0,,,,,,,,,,,,,
522,PT10M37.00S,2021-10-21T03:55:18.6Z,4,REGULAR,foul,personal,[],203090,,,1610612757,88,105,2021-10-21T03:55:30Z,5070000,,,0,,M. Harkless personal FOUL (1 PF),"[203090, 203469]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Zeller,203469.0,
524,PT10M31.00S,2021-10-21T03:55:47.0Z,4,REGULAR,3pt,Jump Shot,[],203468,33.722076215505915,25.98039215686275,1610612757,91,105,2021-10-21T03:55:53Z,5090000,120.0,264.0,1,left,C. McCollum 29' 3PT  (24 PTS) (L. Nance Jr. 2 AST),"[203468, 1626204]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,29.05,Made,,,,,,,24.0,L. Nance Jr.,1626204.0,2.0,,,,,,,,,
526,PT10M29.00S,2021-10-21T03:55:56.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,91,105,2021-10-21T03:55:56Z,5110000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M29.00S,2021-10-21T03:57:53.9Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,91,105,2021-10-21T03:58:30Z,5120000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M29.00S,2021-10-21T03:57:53.9Z,4,REGULAR,substitution,in,[],202684,,,1610612758,91,105,2021-10-21T03:58:30Z,5130000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M16.00S,2021-10-21T03:59:00.8Z,4,REGULAR,3pt,Jump Shot,[],1630558,66.3107752956636,45.83333333333333,1610612758,91,105,2021-10-21T03:59:16Z,5140000,-21.0,264.0,1,right,MISS D. Mitchell 26' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
530,PT10M15.00S,2021-10-21T03:59:01.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,91,105,2021-10-21T03:59:16Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,529.0,,,,,,,,,,,,,,,,
531,PT10M15.00S,2021-10-21T03:59:07.9Z,4,REGULAR,foul,personal,[],203468,,,1610612758,91,105,2021-10-21T03:59:12Z,5160000,,,0,,C. McCollum loose ball personal FOUL (4 PF),"[203468, 202684]",1610612757.0,POR,loose ball,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,2882.0,,,,4.0,0.0,Thompson,202684.0,
533,PT10M15.00S,2021-10-21T03:59:14.7Z,4,REGULAR,substitution,out,[],1629642,,,1610612758,91,105,2021-10-21T03:59:20Z,5180000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M15.00S,2021-10-21T03:59:14.7Z,4,REGULAR,substitution,in,[],1626181,,,1610612758,91,105,2021-10-21T03:59:20Z,5190000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M13.00S,2021-10-21T03:59:39.7Z,4,REGULAR,turnover,out-of-bounds,[],203090,,,1610612758,91,105,2021-10-21T03:59:45Z,5200000,,,0,,M. Harkless bad pass out-of-bounds TURNOVER (1 TO),[203090],1610612758.0,SAC,bad pass,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,2882.0,1.0,,,,,,,
537,PT10M13.00S,2021-10-21T03:59:54.0Z,4,REGULAR,substitution,in,[],1630169,,,1610612757,91,105,2021-10-21T04:00:02Z,5220000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M13.00S,2021-10-21T03:59:54.0Z,4,REGULAR,substitution,out,[],1627741,,,1610612757,91,105,2021-10-21T04:00:10Z,5230000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M00.00S,2021-10-21T04:00:18.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,16.90210249671485,73.2843137254902,1610612757,93,105,2021-10-21T04:00:23Z,5240000,-116.0,106.0,1,left,C. McCollum 15' turnaround fadeaway Jump Shot (26 PTS),[203468],1610612757.0,POR,turnaround fadeaway,,,McCollum,C. McCollum,,,,,15.77,Made,,,,,,,26.0,,,,,,,,,,,,
540,PT09M50.00S,2021-10-21T04:00:30.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629056,85.3646517739816,35.53921568627451,1610612758,93,105,2021-10-21T04:00:37Z,5250000,-72.0,85.0,1,right,MISS T. Davis 11' driving floating Shot - blocked,"[1629056, 203469]",1610612758.0,SAC,driving floating,,,Davis,T. Davis,,,,,11.17,Missed,Zeller,203469.0,,,,,,,,,,,,,,,,,
541,PT09M50.00S,2021-10-21T04:00:30.0Z,4,REGULAR,block,,[],203469,,,1610612758,93,105,2021-10-21T04:00:32Z,5260000,,,0,,C. Zeller BLOCK (1 BLK),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M50.00S,2021-10-21T04:00:30.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,93,105,2021-10-21T04:00:37Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,,
543,PT09M42.00S,2021-10-21T04:00:51.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630558,76.82325886990802,27.696078431372552,1610612758,93,107,2021-10-21T04:00:56Z,5280000,-112.0,165.0,1,right,D. Mitchell 19' step back Jump Shot (2 PTS),[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,19.95,Made,,,,,,,2.0,,,,,,,,,,,,
544,PT09M27.00S,2021-10-21T04:01:06.6Z,4,REGULAR,3pt,Jump Shot,[],203468,7.178055190538765,3.6764705882352944,1610612757,96,107,2021-10-21T04:01:10Z,5290000,232.0,15.0,1,left,C. McCollum 3PT  (29 PTS) (A. Simons 3 AST),"[203468, 1629014]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,23.21,Made,,,,,,,29.0,A. Simons,1629014.0,3.0,,,,,,,,,
