actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
371,PT08M33.00S,2022-01-06T04:34:26.3Z,3,REGULAR,rebound,offensive,[],1626181,,,1610612757,57,68,2022-01-06T04:35:12Z,3690000,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,370.0,3.0,2.0,1.0,,,,,,,,,,,
372,PT08M30.00S,2022-01-06T04:34:34.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,57,68,2022-01-06T04:34:34Z,3700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M20.00S,2022-01-06T04:35:00.9Z,3,REGULAR,turnover,lost ball,[],1629642,,,1610612757,57,68,2022-01-06T04:35:04Z,3710000,,,0,,N. Little lost ball TURNOVER (1 TO),"[1629642, 1629639]",1610612757.0,POR,,,,Little,N. Little,,,,,1.0,Herro,1629639.0,,,,,,,,,,,,,,,,,
374,PT08M20.00S,2022-01-06T04:35:00.9Z,3,REGULAR,steal,,[],1629639,,,1610612748,57,68,2022-01-06T04:35:02Z,3720000,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M18.00S,2022-01-06T04:35:07.8Z,3,REGULAR,foul,offensive,[],1629639,,,1610612748,57,68,2022-01-06T04:35:14Z,3730000,,,0,,T. Herro offensive FOUL (2 PF),"[1629639, 1629642]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Little,1629642.0
377,PT08M18.00S,2022-01-06T04:35:07.8Z,3,REGULAR,turnover,offensive foul,[],1629639,,,1610612748,57,68,2022-01-06T04:35:07Z,3750000,,,0,,T. Herro offensive foul TURNOVER (1 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,1.0,,,,,,,,,,,,,,,1363.0,,,,
378,PT08M07.00S,2022-01-06T04:35:36.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,36.61300919842313,50.73529411764706,1610612757,60,68,2022-01-06T04:35:40Z,3760000,-4.0,292.0,1,left,A. Simons 29' 3PT pullup (15 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,29.17,Made,,,,,,,15.0,,,,,,,,
379,PT07M41.00S,2022-01-06T04:36:02.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,94.95729303547962,46.81372549019608,1610612748,60,70,2022-01-06T04:36:08Z,3770000,-16.0,-5.0,1,right,M. Strus cutting Layup (16 PTS) (P. Tucker 3 AST),"[1629622, 200782]",1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,,,,1.67,Made,,,,,,,16.0,P. Tucker,200782.0,3.0,,,,,
381,PT07M28.00S,2022-01-06T04:36:14.2Z,3,REGULAR,3pt,Jump Shot,[],1629014,35.955978975032856,48.77450980392157,1610612757,63,70,2022-01-06T04:36:19Z,3790000,6.0,285.0,1,left,A. Simons 28' 3PT  (18 PTS) (L. Nance Jr. 2 AST),"[1629014, 1626204]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,28.56,Made,,,,,,,18.0,L. Nance Jr.,1626204.0,2.0,,,,,
383,PT07M02.00S,2022-01-06T04:36:40.5Z,3,REGULAR,3pt,Jump Shot,[],1629622,88.51839684625493,3.431372549019608,1610612748,63,70,2022-01-06T04:36:45Z,3810000,-233.0,55.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,23.93,Missed,,,,,,,,,,,,,,,
384,PT07M00.00S,2022-01-06T04:36:42.5Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,63,70,2022-01-06T04:36:45Z,3820000,,,0,,P. Tucker REBOUND (Off:4 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,383.0,8.0,4.0,4.0,,,,,,,,,,,
385,PT06M55.00S,2022-01-06T04:36:47.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,94.30026281208936,49.01960784313725,1610612748,63,72,2022-01-06T04:36:51Z,3830000,-5.0,1.0,1,right,C. Martin driving Layup (7 PTS) (P. Tucker 4 AST),"[1628997, 200782]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,,,,0.5,Made,,,,,,,7.0,P. Tucker,200782.0,4.0,,,,,
387,PT06M35.00S,2022-01-06T04:37:07.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,8.09789750328515,56.127450980392155,1610612757,65,72,2022-01-06T04:37:14Z,3850000,-31.0,24.0,1,left,N. Powell driving floating bank Jump Shot (11 PTS),[1626181],1610612757.0,POR,driving floating bank,,,Powell,N. Powell,,,,,,,,3.86,Made,,,,,,,11.0,,,,,,,,
389,PT06M20.00S,2022-01-06T04:37:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,94.1688567674113,46.32352941176471,1610612748,65,72,2022-01-06T04:37:26Z,3870000,-18.0,2.0,1,right,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,,1.85,Missed,,,,,,,,,,,,,,,
390,PT06M17.00S,2022-01-06T04:37:25.5Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612748,65,72,2022-01-06T04:37:25Z,3880000,,,0,,O. Yurtseven REBOUND (Off:1 Def:7),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,389.0,8.0,7.0,1.0,,,,,,,,,,,
391,PT06M17.00S,2022-01-06T04:37:25.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630209,94.40999984741211,50.0,1610612748,65,74,2022-01-06T04:37:25Z,3890000,0.0,0.0,1,right,O. Yurtseven tip DUNK (8 PTS),[1630209],1610612748.0,MIA,tip,,,Yurtseven,O. Yurtseven,,,,,,,,0.0,Made,,,,,,,8.0,,,,,,,,
392,PT06M08.00S,2022-01-06T04:37:34.4Z,3,REGULAR,3pt,Jump Shot,[],1629014,28.465834428383708,77.45098039215686,1610612757,68,74,2022-01-06T04:37:38Z,3900000,-137.0,215.0,1,left,A. Simons 25' 3PT pullup (21 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,25.52,Made,,,,,,,21.0,,,,,,,,
393,PT06M07.00S,2022-01-06T04:37:40.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,68,74,2022-01-06T04:37:40Z,3910000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M07.00S,2022-01-06T04:39:40.4Z,3,REGULAR,substitution,out,[],1629642,,,1610612748,68,74,2022-01-06T04:40:41Z,3920000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M07.00S,2022-01-06T04:39:40.4Z,3,REGULAR,substitution,out,[],1626204,,,1610612748,68,74,2022-01-06T04:40:41Z,3930000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M07.00S,2022-01-06T04:39:40.4Z,3,REGULAR,substitution,in,[],203496,,,1610612748,68,74,2022-01-06T04:40:41Z,3940000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M07.00S,2022-01-06T04:39:40.4Z,3,REGULAR,substitution,in,[],203463,,,1610612748,68,74,2022-01-06T04:40:41Z,3950000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M45.00S,2022-01-06T04:40:58.5Z,3,REGULAR,3pt,Jump Shot,[],200782,93.77463863337714,96.07843137254902,1610612748,68,74,2022-01-06T04:41:02Z,3960000,230.0,6.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,23.05,Missed,,,,,,,,,,,,,,,
399,PT05M42.00S,2022-01-06T04:41:01.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,68,74,2022-01-06T04:41:02Z,3970000,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,398.0,10.0,9.0,1.0,,,,,,,,,,,
400,PT05M35.00S,2022-01-06T04:41:07.9Z,3,REGULAR,3pt,Jump Shot,[],203496,24.52365308804205,87.25490196078431,1610612757,68,74,2022-01-06T04:41:11Z,3980000,-186.0,178.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,25.77,Missed,,,,,,,,,,,,,,,
401,PT05M32.00S,2022-01-06T04:41:10.9Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,68,74,2022-01-06T04:41:11Z,3990000,,,0,,M. Strus REBOUND (Off:0 Def:5),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,400.0,5.0,5.0,0.0,,,,,,,,,,,
402,PT05M22.00S,2022-01-06T04:41:20.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630209,92.32917214191852,43.872549019607845,1610612748,68,74,2022-01-06T04:41:24Z,4000000,-31.0,20.0,1,right,MISS O. Yurtseven Hook,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,3.63,Missed,,,,,,,,,,,,,,,
403,PT05M21.00S,2022-01-06T04:41:22.0Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612748,68,74,2022-01-06T04:41:22Z,4010000,,,0,,O. Yurtseven REBOUND (Off:2 Def:7),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,402.0,9.0,7.0,2.0,,,,,,,,,,,
404,PT05M20.00S,2022-01-06T04:41:23.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,91.01511169513797,44.6078431372549,1610612748,68,74,2022-01-06T04:41:31Z,4020000,-27.0,32.0,1,right,MISS O. Yurtseven Hook,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,4.19,Missed,,,,,,,,,,,,,,,
405,PT05M19.00S,2022-01-06T04:41:24.1Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612748,68,74,2022-01-06T04:41:24Z,4030000,,,0,,O. Yurtseven REBOUND (Off:3 Def:7),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,404.0,10.0,7.0,3.0,,,,,,,,,,,
406,PT05M17.00S,2022-01-06T04:41:26.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,94.03745072273325,50.49019607843137,1610612748,68,74,2022-01-06T04:41:38Z,4040000,2.0,4.0,1,right,MISS O. Yurtseven Hook,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,0.43,Missed,,,,,,,,,,,,,,,
407,PT05M16.00S,2022-01-06T04:41:27.0Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,68,74,2022-01-06T04:41:38Z,4050000,,,0,,J. Nurkic REBOUND (Off:1 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,406.0,11.0,10.0,1.0,,,,,,,,,,,
408,PT05M01.00S,2022-01-06T04:41:41.7Z,3,REGULAR,3pt,Jump Shot,[],1626181,7.178055190538765,95.83333333333334,1610612757,71,74,2022-01-06T04:41:46Z,4060000,-229.0,15.0,1,left,N. Powell 3PT  (14 PTS) (B. McLemore 1 AST),"[1626181, 203463]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,22.97,Made,,,,,,,14.0,B. McLemore,203463.0,1.0,,,,,
410,PT04M42.00S,2022-01-06T04:42:00.9Z,3,REGULAR,3pt,Jump Shot,[],1628997,89.96386333771353,3.6764705882352944,1610612748,71,74,2022-01-06T04:42:05Z,4080000,-232.0,42.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,23.53,Missed,,,,,,,,,,,,,,,
411,PT04M38.00S,2022-01-06T04:42:04.9Z,3,REGULAR,rebound,offensive,[],1629639,,,1610612748,71,74,2022-01-06T04:42:05Z,4090000,,,0,,T. Herro REBOUND (Off:2 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,410.0,4.0,2.0,2.0,,,,,,,,,,,
412,PT04M38.00S,2022-01-06T04:42:05.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,73.53810775295663,34.31372549019608,1610612748,71,74,2022-01-06T04:42:22Z,4100000,-78.0,196.0,1,right,MISS T. Herro 21' Jump Shot,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,21.13,Missed,,,,,,,,,,,,,,,
413,PT04M36.00S,2022-01-06T04:42:07.1Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612748,71,74,2022-01-06T04:42:07Z,4110000,,,0,,O. Yurtseven REBOUND (Off:4 Def:7),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,412.0,11.0,7.0,4.0,,,,,,,,,,,
414,PT04M26.00S,2022-01-06T04:42:16.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,74.72076215505913,84.80392156862744,1610612748,71,74,2022-01-06T04:42:24Z,4120000,174.0,185.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,25.4,Missed,,,,,,,,,,,,,,,
415,PT04M24.00S,2022-01-06T04:42:18.0Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,71,74,2022-01-06T04:42:24Z,4130000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,414.0,2.0,2.0,0.0,,,,,,,,,,,
416,PT04M17.00S,2022-01-06T04:42:25.5Z,3,REGULAR,3pt,Jump Shot,[],1629014,26.757555847568987,82.1078431372549,1610612757,71,74,2022-01-06T04:42:35Z,4140000,-161.0,199.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,25.57,Missed,,,,,,,,,,,,,,,
417,PT04M16.00S,2022-01-06T04:42:26.5Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,71,74,2022-01-06T04:42:35Z,4150000,,,0,,O. Yurtseven REBOUND (Off:4 Def:8),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,416.0,12.0,8.0,4.0,,,,,,,,,,,
418,PT04M00.00S,2022-01-06T04:42:43.8Z,3,REGULAR,foul,personal,['2freethrow'],203463,,,1610612748,71,74,2022-01-06T04:42:53Z,4160000,,,0,,B. McLemore shooting personal FOUL (3 PF) (Tucker 2 FT),"[203463, 200782]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,1627526.0,3.0,0.0,Tucker,200782.0
420,PT04M00.00S,2022-01-06T04:43:15.1Z,3,REGULAR,freethrow,1 of 2,[],200782,,,1610612748,71,74,2022-01-06T04:44:02Z,4180000,,,0,,MISS P. Tucker Free Throw 1 of 2,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Missed,,,,,,,,,,,,,,,
421,PT04M00.00S,2022-01-06T04:43:15.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,71,74,2022-01-06T04:44:02Z,4190000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,
422,PT04M00.00S,2022-01-06T04:43:16.0Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,71,74,2022-01-06T04:43:23Z,4200000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M00.00S,2022-01-06T04:43:16.0Z,3,REGULAR,substitution,out,[],1629622,,,1610612748,71,74,2022-01-06T04:43:23Z,4210000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M00.00S,2022-01-06T04:43:16.0Z,3,REGULAR,substitution,out,[],1630209,,,1610612748,71,74,2022-01-06T04:43:23Z,4220000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M00.00S,2022-01-06T04:43:16.0Z,3,REGULAR,substitution,in,[],1629657,,,1610612748,71,74,2022-01-06T04:43:23Z,4230000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M00.00S,2022-01-06T04:43:16.0Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,71,74,2022-01-06T04:43:23Z,4240000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M00.00S,2022-01-06T04:43:16.0Z,3,REGULAR,substitution,in,[],1629735,,,1610612748,71,74,2022-01-06T04:43:23Z,4250000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M00.00S,2022-01-06T04:43:26.5Z,3,REGULAR,substitution,out,[],1626181,,,1610612748,71,74,2022-01-06T04:43:34Z,4260000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M00.00S,2022-01-06T04:43:26.5Z,3,REGULAR,substitution,out,[],203994,,,1610612748,71,74,2022-01-06T04:43:34Z,4270000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M00.00S,2022-01-06T04:43:26.5Z,3,REGULAR,substitution,in,[],1628372,,,1610612748,71,74,2022-01-06T04:43:34Z,4280000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M00.00S,2022-01-06T04:43:26.5Z,3,REGULAR,substitution,in,[],1626204,,,1610612748,71,74,2022-01-06T04:43:34Z,4290000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M00.00S,2022-01-06T04:43:15.1Z,3,REGULAR,freethrow,2 of 2,[],200782,,,1610612748,71,74,2022-01-06T04:44:02Z,4300000,,,0,,MISS P. Tucker Free Throw 2 of 2,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Missed,,,,,,,,,,,,,,,
433,PT03M58.00S,2022-01-06T04:43:17.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,71,74,2022-01-06T04:44:02Z,4310000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,
434,PT03M58.00S,2022-01-06T04:44:01.5Z,3,REGULAR,foul,personal,[],203463,,,1610612748,71,74,2022-01-06T04:44:12Z,4320000,,,0,,B. McLemore loose ball personal FOUL (4 PF),"[203463, 1629735]",1610612757.0,POR,loose ball,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,1363.0,4.0,0.0,Silva,1629735.0
436,PT03M49.00S,2022-01-06T04:44:34.8Z,3,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612748,71,74,2022-01-06T04:44:47Z,4340000,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Tucker 2 FT),"[1628372, 200782]",1610612757.0,POR,shooting,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Tucker,200782.0
438,PT03M49.00S,2022-01-06T04:44:59.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],200782,,,1610612748,71,74,2022-01-06T04:44:59Z,4360000,,,0,,MISS P. Tucker Free Throw 1 of 2,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Missed,,,,,,,,,,,,,,,
439,PT03M49.00S,2022-01-06T04:44:59.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,71,74,2022-01-06T04:44:59Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,,
440,PT03M49.00S,2022-01-06T04:45:18.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],200782,,,1610612748,71,75,2022-01-06T04:45:18Z,4380000,,,0,,P. Tucker Free Throw 2 of 2 (8 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
441,PT03M33.00S,2022-01-06T04:45:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,8.229303547963205,41.42156862745098,1610612757,71,75,2022-01-06T04:45:39Z,4390000,43.0,25.0,1,left,MISS R. Covington driving floating bank Shot,[203496],1610612757.0,POR,driving floating bank,,,Covington,R. Covington,,,,,,,,4.96,Missed,,,,,,,,,,,,,,,
442,PT03M31.00S,2022-01-06T04:45:37.6Z,3,REGULAR,rebound,defensive,[],1629735,,,1610612748,71,75,2022-01-06T04:45:39Z,4400000,,,0,,C. Silva REBOUND (Off:2 Def:1),[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,441.0,3.0,1.0,2.0,,,,,,,,,,,
443,PT03M12.00S,2022-01-06T04:45:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,94.1688567674113,50.98039215686274,1610612748,71,77,2022-01-06T04:46:00Z,4410000,5.0,2.0,1,right,C. Martin driving Layup (9 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,,,,0.54,Made,,,,,,,9.0,,,,,,,,
444,PT02M45.00S,2022-01-06T04:46:23.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,38.84691195795006,71.32352941176471,1610612757,71,77,2022-01-06T04:46:28Z,4420000,-107.0,313.0,1,left,MISS A. Simons 33' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,33.04,Missed,,,,,,,,,,,,,,,
445,PT02M41.00S,2022-01-06T04:46:26.6Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,71,77,2022-01-06T04:46:26Z,4430000,,,0,,P. Tucker REBOUND (Off:4 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,444.0,9.0,5.0,4.0,,,,,,,,,,,
446,PT02M32.00S,2022-01-06T04:46:39.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612748,71,77,2022-01-06T04:46:47Z,4440000,,,0,,D. Smith Jr. personal FOUL (2 PF) (Tucker 2 FT),"[1628372, 200782]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,1627526.0,2.0,0.0,Tucker,200782.0
448,PT02M32.00S,2022-01-06T04:47:10.6Z,3,REGULAR,freethrow,1 of 2,[],200782,,,1610612748,71,78,2022-01-06T04:47:10Z,4460000,,,0,,P. Tucker Free Throw 1 of 2 (9 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
449,PT02M32.00S,2022-01-06T04:47:34.6Z,3,REGULAR,freethrow,2 of 2,[],200782,,,1610612748,71,79,2022-01-06T04:47:34Z,4470000,,,0,,P. Tucker Free Throw 2 of 2 (10 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
450,PT02M15.00S,2022-01-06T04:47:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,9.674770039421814,50.245098039215684,1610612757,71,79,2022-01-06T04:48:43Z,4480000,-1.0,38.0,1,left,MISS D. Smith Jr. cutting Layup - blocked,"[1628372, 200782]",1610612757.0,POR,cutting,,,Smith Jr.,D. Smith Jr.,,,,,,,,3.84,Missed,,,,,Tucker,200782.0,,,,,,,,,
451,PT02M15.00S,2022-01-06T04:47:57.7Z,3,REGULAR,block,,[],200782,,,1610612757,71,79,2022-01-06T04:48:00Z,4490000,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M15.00S,2022-01-06T04:47:57.7Z,3,REGULAR,rebound,offensive,[],203496,,,1610612757,71,79,2022-01-06T04:48:43Z,4500000,,,0,,R. Covington REBOUND (Off:1 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,450.0,3.0,2.0,1.0,,,,,,,,,,,
453,PT02M15.00S,2022-01-06T04:48:06.7Z,3,REGULAR,foul,personal,['2freethrow'],1629735,,,1610612757,71,79,2022-01-06T04:48:11Z,4510000,,,0,,C. Silva shooting personal FOUL (4 PF) (Covington 2 FT),"[1629735, 203496]",1610612748.0,MIA,shooting,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,1363.0,4.0,0.0,Covington,203496.0
455,PT02M15.00S,2022-01-06T04:48:32.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203496,,,1610612757,72,79,2022-01-06T04:48:32Z,4530000,,,0,,R. Covington Free Throw 1 of 2 (4 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
456,PT02M15.00S,2022-01-06T04:48:33.5Z,3,REGULAR,substitution,out,[],1629735,,,1610612757,72,79,2022-01-06T04:48:37Z,4540000,,,0,,SUB out: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M15.00S,2022-01-06T04:48:33.5Z,3,REGULAR,substitution,in,[],1629312,,,1610612757,72,79,2022-01-06T04:48:37Z,4550000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M15.00S,2022-01-06T04:48:56.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203496,,,1610612757,73,79,2022-01-06T04:48:56Z,4560000,,,0,,R. Covington Free Throw 2 of 2 (5 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
