actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
461,PT05M39.00S,2022-02-25T04:52:39.3Z,3,REGULAR,3pt,Jump Shot,[],1630228,68.41327201051249,37.5,1610612744,67,84,2022-02-25T04:52:44Z,4510000,-62.0,244.0,1,right,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,25.23,Missed,,,,,,,,,,,,,,,
462,PT05M35.00S,2022-02-25T04:52:42.7Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612744,67,84,2022-02-25T04:52:42Z,4520000,,,0,,J. Poole REBOUND (Off:1 Def:0),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,461.0,1.0,0.0,1.0,,,,,,,,,,,
463,PT05M34.00S,2022-02-25T04:52:43.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,92.85479632063075,50.0,1610612744,67,86,2022-02-25T04:52:50Z,4530000,0.0,15.0,1,right,J. Poole driving Layup (10 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,,,1.47,Made,,,,,,,,,,10.0,,,,,
464,PT05M12.00S,2022-02-25T04:53:09.4Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612757,67,86,2022-02-25T04:53:22Z,4540000,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Elleby 2 FT),"[203952, 1629604]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,202027.0,3.0,0.0,Elleby,1629604.0,,,,,,
466,PT05M12.00S,2022-02-25T04:53:39.9Z,3,REGULAR,freethrow,1 of 2,[],1629604,,,1610612757,67,86,2022-02-25T04:53:39Z,4560000,,,0,,MISS C. Elleby Free Throw 1 of 2,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,Missed,,,,,,,,,,,,,,,
467,PT05M12.00S,2022-02-25T04:53:39.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,67,86,2022-02-25T04:53:39Z,4570000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,466.0,,,,,,,,,,,,,,
468,PT05M12.00S,2022-02-25T04:53:41.0Z,3,REGULAR,substitution,out,[],1628404,,,1610612757,67,86,2022-02-25T04:53:49Z,4580000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M12.00S,2022-02-25T04:53:41.0Z,3,REGULAR,substitution,out,[],1629234,,,1610612757,67,86,2022-02-25T04:53:49Z,4590000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M12.00S,2022-02-25T04:53:41.0Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,67,86,2022-02-25T04:53:49Z,4600000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M12.00S,2022-02-25T04:53:41.0Z,3,REGULAR,substitution,in,[],1630553,,,1610612757,67,86,2022-02-25T04:53:49Z,4610000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M12.00S,2022-02-25T04:53:59.6Z,3,REGULAR,freethrow,2 of 2,[],1629604,,,1610612757,68,86,2022-02-25T04:53:59Z,4620000,,,0,,C. Elleby Free Throw 2 of 2 (5 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,Made,,,,,,,,,,5.0,,,,,
473,PT04M48.00S,2022-02-25T04:54:26.1Z,3,REGULAR,3pt,Jump Shot,[],203952,68.01905387647832,62.5,1610612744,68,89,2022-02-25T04:54:30Z,4630000,62.0,248.0,1,right,A. Wiggins 25' 3PT  (8 PTS) (J. Poole 3 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,25.59,Made,,,,,,,,,,8.0,J. Poole,1629673.0,3.0,,
475,PT04M28.00S,2022-02-25T04:54:46.7Z,3,REGULAR,2pt,Jump Shot,[],1629014,26.10052562417871,37.99019607843137,1610612757,68,89,2022-02-25T04:54:50Z,4650000,60.0,193.0,1,left,MISS A. Simons 20' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,20.19,Missed,,,,,,,,,,,,,,,
476,PT04M24.00S,2022-02-25T04:54:49.5Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,68,89,2022-02-25T04:54:49Z,4660000,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,475.0,3.0,2.0,1.0,,,,,,,,,,,
477,PT04M17.00S,2022-02-25T04:54:57.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,93.51182654402102,51.225490196078425,1610612744,68,91,2022-02-25T04:55:25Z,4670000,6.0,8.0,1,right,K. Looney DUNK (10 PTS) (S. Curry 14 AST),"[1626172, 201939]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,1.05,Made,,,,,,,,,,10.0,S. Curry,201939.0,14.0,,
479,PT04M17.00S,2022-02-25T04:55:04.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,68,91,2022-02-25T04:55:04Z,4690000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M17.00S,2022-02-25T04:58:33.3Z,3,REGULAR,substitution,out,[],1629604,,,1610612757,68,91,2022-02-25T04:58:53Z,4700000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M17.00S,2022-02-25T04:58:33.3Z,3,REGULAR,substitution,out,[],201939,,,1610612757,68,91,2022-02-25T04:58:53Z,4710000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M17.00S,2022-02-25T04:58:33.3Z,3,REGULAR,substitution,in,[],203463,,,1610612757,68,91,2022-02-25T04:58:53Z,4720000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M17.00S,2022-02-25T04:58:33.3Z,3,REGULAR,substitution,in,[],203490,,,1610612757,68,91,2022-02-25T04:58:53Z,4730000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M17.00S,2022-02-25T04:58:33.3Z,3,REGULAR,substitution,out,[],1626172,,,1610612757,68,91,2022-02-25T04:59:41Z,4745000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
491,PT04M17.00S,2022-02-25T04:58:33.3Z,3,REGULAR,substitution,in,[],202691,,,1610612757,68,91,2022-02-25T04:59:41Z,4752500,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M57.00S,2022-02-25T04:59:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,5.338370565045992,51.9607843137255,1610612757,70,91,2022-02-25T04:59:05Z,4760000,-10.0,-2.0,1,left,A. Simons driving Layup (24 PTS) (B. McLemore 2 AST),"[1629014, 203463]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,,,,1.01,Made,,,,,,,,,,24.0,B. McLemore,203463.0,2.0,,
487,PT03M46.00S,2022-02-25T04:59:13.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,89.17542706964521,48.28431372549019,1610612744,70,91,2022-02-25T04:59:22Z,4770000,-9.0,49.0,1,right,MISS J. Kuminga driving Layup - blocked,"[1630228, 1630535]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,,,,5.0,Missed,,,,,,,,,,,,,,Brown III,1630535.0
488,PT03M46.00S,2022-02-25T04:59:13.5Z,3,REGULAR,block,,[],1630535,,,1610612744,70,91,2022-02-25T04:59:17Z,4780000,,,0,,G. Brown III BLOCK (2 BLK),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M46.00S,2022-02-25T04:59:13.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,70,91,2022-02-25T04:59:22Z,4790000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,487.0,,,,,,,,,,,,,,
498,PT03M46.00S,2022-02-25T04:59:27.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,70,91,2022-02-25T05:01:06Z,4795000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M39.00S,2022-02-25T04:59:41.7Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,70,91,2022-02-25T05:00:29Z,4800000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,1.0,,,,,,,,,202027.0,,,,,,,,,,
493,PT03M30.00S,2022-02-25T04:59:55.3Z,3,REGULAR,foul,offensive,[],1630535,,,1610612757,70,91,2022-02-25T05:00:06Z,4810000,,,0,,G. Brown III offensive FOUL (1 PF),"[1630535, 203952]",1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,1146.0,1.0,0.0,Wiggins,203952.0,,,,,,
495,PT03M30.00S,2022-02-25T04:59:55.3Z,3,REGULAR,turnover,offensive foul,[],1630535,,,1610612757,70,91,2022-02-25T04:59:55Z,4830000,,,0,,G. Brown III offensive foul TURNOVER (1 TO),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,1.0,,,,,,,,,1146.0,,,,,,,,,,
496,PT03M11.00S,2022-02-25T05:00:25.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203952,79.58278580814718,66.17647058823529,1610612744,70,93,2022-02-25T05:00:57Z,4840000,81.0,139.0,1,right,A. Wiggins 16' pullup Jump Shot (10 PTS),[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,,,,16.12,Made,,,,,,,,,,10.0,,,,,
497,PT02M59.00S,2022-02-25T05:00:41.3Z,3,REGULAR,turnover,traveling,[],1630553,,,1610612757,70,93,2022-02-25T05:00:49Z,4850000,,,0,,K. Johnson traveling TURNOVER (1 TO),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,1.0,,,,,,,,,202027.0,,,,,,,,,,
499,PT02M47.00S,2022-02-25T05:01:05.3Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,70,93,2022-02-25T05:01:12Z,4860000,,,0,,J. Poole lost ball out-of-bounds TURNOVER (2 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,2.0,,,,,,,,,202027.0,,,,,,,,,,
501,PT02M28.00S,2022-02-25T05:01:26.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629014,11.777266754270697,64.4607843137255,1610612757,70,93,2022-02-25T05:01:49Z,4870000,-72.0,58.0,1,left,MISS A. Simons 9' driving floating Shot - blocked,"[1629014, 1630228]",1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,,,,9.28,Missed,,,,,,,,,,,,,,Kuminga,1630228.0
503,PT02M28.00S,2022-02-25T05:01:26.2Z,3,REGULAR,block,,[],1630228,,,1610612757,70,93,2022-02-25T05:02:51Z,4875000,,,0,,J. Kuminga BLOCK (2 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M28.00S,2022-02-25T05:01:26.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,70,93,2022-02-25T05:01:49Z,4880000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,501.0,,,,,,,,,,,,,,
514,PT02M28.00S,2022-02-25T05:01:35.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,70,93,2022-02-25T05:03:09Z,4885000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT02M20.00S,2022-02-25T05:01:44.2Z,3,REGULAR,violation,kicked ball,[],1630570,,,1610612744,70,93,2022-02-25T05:01:56Z,4890000,,,0,,T. Watford kicked ball VIOLATION,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,202037.0,,,,,,,,,,
505,PT02M20.00S,2022-02-25T05:01:59.5Z,3,REGULAR,substitution,out,[],1629014,,,1610612744,70,93,2022-02-25T05:02:10Z,4900000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M20.00S,2022-02-25T05:01:59.5Z,3,REGULAR,substitution,in,[],1630314,,,1610612744,70,93,2022-02-25T05:02:10Z,4910000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M16.00S,2022-02-25T05:02:16.1Z,3,REGULAR,turnover,bad pass,[],203490,,,1610612744,70,93,2022-02-25T05:02:21Z,4920000,,,0,,O. Porter Jr. bad pass TURNOVER (2 TO),"[203490, 1630535]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,2.0,Brown III,1630535.0,,,,,,,,,,,,,,,,,
508,PT02M16.00S,2022-02-25T05:02:16.1Z,3,REGULAR,steal,,[],1630535,,,1610612757,70,93,2022-02-25T05:02:19Z,4930000,,,0,,G. Brown III STEAL (1 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M14.00S,2022-02-25T05:02:21.1Z,3,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612757,70,93,2022-02-25T05:02:32Z,4940000,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Brown III 2 FT),"[1630228, 1630535]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,202037.0,2.0,0.0,Brown III,1630535.0,,,,,,
511,PT02M14.00S,2022-02-25T05:02:48.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630535,,,1610612757,71,93,2022-02-25T05:03:09Z,4960000,,,0,,G. Brown III Free Throw 1 of 2 (8 PTS),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,Made,,,,,,,,,,8.0,,,,,
512,PT02M14.00S,2022-02-25T05:02:48.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630535,,,1610612757,71,93,2022-02-25T05:03:09Z,4970000,,,0,,MISS G. Brown III Free Throw 2 of 2,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,Missed,,,,,,,,,,,,,,,
513,PT02M12.00S,2022-02-25T05:02:50.3Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,71,93,2022-02-25T05:03:09Z,4980000,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,512.0,2.0,1.0,1.0,,,,,,,,,,,
515,PT01M55.00S,2022-02-25T05:03:22.2Z,3,REGULAR,2pt,Jump Shot,[],203952,91.27792378449409,11.519607843137255,1610612744,71,93,2022-02-25T05:03:31Z,4990000,-192.0,29.0,1,right,MISS A. Wiggins 19' Jump Shot,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,19.46,Missed,,,,,,,,,,,,,,,
516,PT01M54.00S,2022-02-25T05:03:23.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,71,93,2022-02-25T05:03:31Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,515.0,,,,,,,,,,,,,,
517,PT01M54.00S,2022-02-25T05:03:28.6Z,3,REGULAR,foul,personal,[],1630570,,,1610612744,71,93,2022-02-25T05:03:47Z,5010000,,,0,,T. Watford loose ball personal FOUL (2 PF),"[1630570, 203490]",1610612757.0,POR,loose ball,,,Watford,T. Watford,,,,,,,,,,,,,,202027.0,2.0,0.0,Porter Jr.,203490.0,,,,,,
519,PT01M54.00S,2022-02-25T05:03:42.7Z,3,REGULAR,substitution,out,[],1630553,,,1610612744,71,93,2022-02-25T05:03:51Z,5030000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
520,PT01M54.00S,2022-02-25T05:03:42.7Z,3,REGULAR,substitution,out,[],203952,,,1610612744,71,93,2022-02-25T05:03:51Z,5040000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M54.00S,2022-02-25T05:03:42.7Z,3,REGULAR,substitution,in,[],1628404,,,1610612744,71,93,2022-02-25T05:03:51Z,5050000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M54.00S,2022-02-25T05:03:42.7Z,3,REGULAR,substitution,in,[],1627814,,,1610612744,71,93,2022-02-25T05:03:51Z,5060000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
523,PT01M47.00S,2022-02-25T05:04:04.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630228,73.40670170827858,83.57843137254902,1610612744,71,96,2022-02-25T05:04:09Z,5070000,168.0,197.0,1,right,J. Kuminga 25' 3PT  (13 PTS) (J. Poole 4 AST),"[1630228, 1629673]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,25.92,Made,,,,,,,,,,13.0,J. Poole,1629673.0,4.0,,
525,PT01M33.00S,2022-02-25T05:04:17.1Z,3,REGULAR,3pt,Jump Shot,[],203463,29.38567674113009,23.52941176470588,1610612757,71,96,2022-02-25T05:04:26Z,5090000,132.0,224.0,1,left,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,25.99,Missed,,,,,,,,,,,,,,,
526,PT01M31.00S,2022-02-25T05:04:19.1Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,71,96,2022-02-25T05:04:26Z,5100000,,,0,,K. Thompson REBOUND (Off:1 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,525.0,5.0,4.0,1.0,,,,,,,,,,,
527,PT01M21.00S,2022-02-25T05:04:29.2Z,3,REGULAR,2pt,Jump Shot,[],202691,86.28449408672799,25.0,1610612744,71,96,2022-02-25T05:04:36Z,5110000,-125.0,76.0,1,right,MISS K. Thompson 14' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,,,,14.65,Missed,,,,,,,,,,,,,,,
528,PT01M17.00S,2022-02-25T05:04:33.4Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,71,96,2022-02-25T05:04:33Z,5120000,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,527.0,5.0,4.0,1.0,,,,,,,,,,,
529,PT01M17.00S,2022-02-25T05:04:33.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630228,94.40999984741211,50.0,1610612744,71,98,2022-02-25T05:05:10Z,5130000,0.0,0.0,1,right,J. Kuminga tip Layup (15 PTS),[1630228],1610612744.0,GSW,tip,,,Kuminga,J. Kuminga,,,,,,,,0.0,Made,,,,,,,,,,15.0,,,,,
530,PT00M59.50S,2022-02-25T05:04:52.3Z,3,REGULAR,3pt,Jump Shot,[],1630314,32.802233902759525,41.42156862745098,1610612757,71,98,2022-02-25T05:05:00Z,5140000,43.0,256.0,1,left,MISS B. Williams 25' step back 3PT,[1630314],1610612757.0,POR,step back,,,Williams,B. Williams,,,,,,,,25.94,Missed,,,,,,,,,,,,,,,
531,PT00M57.20S,2022-02-25T05:04:54.6Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,71,98,2022-02-25T05:04:54Z,5150000,,,0,,J. Kuminga REBOUND (Off:1 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,530.0,6.0,5.0,1.0,,,,,,,,,,,
532,PT00M50.50S,2022-02-25T05:05:01.3Z,3,REGULAR,2pt,Jump Shot,[],202691,78.13731931668858,23.284313725490197,1610612744,71,100,2022-02-25T05:05:07Z,5160000,-134.0,153.0,1,right,K. Thompson 20' pullup Jump Shot (18 PTS) (J. Kuminga 1 AST),"[202691, 1630228]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,,,,20.31,Made,,,,,,,,,,18.0,J. Kuminga,1630228.0,1.0,,
533,PT00M32.30S,2022-02-25T05:05:25.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,8.623521681997373,55.14705882352941,1610612757,71,100,2022-02-25T05:05:41Z,5170000,-26.0,29.0,1,left,MISS T. Watford driving Layup,[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,,,,3.85,Missed,,,,,,,,,,,,,,,
534,PT00M29.10S,2022-02-25T05:05:28.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,71,100,2022-02-25T05:05:41Z,5180000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,
535,PT00M29.10S,2022-02-25T05:05:38.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,71,100,2022-02-25T05:05:38Z,5190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT00M18.00S,2022-02-25T05:06:08.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630314,9.149145860709593,40.931372549019606,1610612757,73,100,2022-02-25T05:06:17Z,5200000,45.0,34.0,1,left,B. Williams driving finger roll Layup (5 PTS),[1630314],1610612757.0,POR,driving finger roll,,,Williams,B. Williams,,,,,,,,5.63,Made,,,,,,,,,,5.0,,,,,
537,PT00M00.00S,2022-02-25T05:06:32.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,81.8166885676741,57.84313725490197,1610612744,73,100,2022-02-25T05:06:37Z,5210000,39.0,118.0,1,right,MISS K. Thompson 12' driving floating Shot,[202691],1610612744.0,GSW,driving floating,,,Thompson,K. Thompson,,,,,,,,12.47,Missed,,,,,,,,,,,,,,,
538,PT00M00.00S,2022-02-25T05:06:32.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,73,100,2022-02-25T05:06:37Z,5220000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,537.0,,,,,,,,,,,,,,
539,PT00M00.00S,2022-02-25T05:06:39.6Z,3,REGULAR,period,end,[],0,,,1610612744,73,100,2022-02-25T05:06:39Z,5230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-02-25T05:08:58.3Z,4,REGULAR,substitution,out,['startperiod'],202691,,,1610612744,73,100,2022-02-25T05:09:43Z,5240000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-02-25T05:08:58.3Z,4,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,73,100,2022-02-25T05:09:43Z,5250000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2022-02-25T05:08:58.3Z,4,REGULAR,substitution,in,['startperiod'],1629308,,,1610612744,73,100,2022-02-25T05:09:43Z,5260000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2022-02-25T05:08:58.3Z,4,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,73,100,2022-02-25T05:09:43Z,5270000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2022-02-25T05:10:10.8Z,4,REGULAR,period,start,[],0,,,1610612757,73,100,2022-02-25T05:10:10Z,5280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT11M43.00S,2022-02-25T05:10:26.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,14.14257555847569,36.029411764705884,1610612757,75,100,2022-02-25T05:10:33Z,5290000,70.0,80.0,1,left,T. Watford 10' driving floating Jump Shot (5 PTS),[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,,,,10.65,Made,,,,,,,,,,5.0,,,,,
547,PT11M28.00S,2022-02-25T05:10:46.2Z,4,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612744,75,100,2022-02-25T05:10:59Z,5300000,,,0,,B. Williams shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1630314, 1630228]",1610612757.0,POR,shooting,,,Williams,B. Williams,,,,,,,,,,,,,,202037.0,1.0,0.0,Kuminga,1630228.0,,,,,,
549,PT11M28.00S,2022-02-25T05:11:14.4Z,4,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,75,101,2022-02-25T05:11:14Z,5320000,,,0,,J. Kuminga Free Throw 1 of 2 (16 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,,,,,,16.0,,,,,
550,PT11M28.00S,2022-02-25T05:11:27.4Z,4,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,75,102,2022-02-25T05:11:27Z,5330000,,,0,,J. Kuminga Free Throw 2 of 2 (17 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,,,,,,17.0,,,,,
551,PT11M13.00S,2022-02-25T05:11:43.1Z,4,REGULAR,3pt,Jump Shot,[],1628404,27.020367936925098,80.63725490196079,1610612757,75,102,2022-02-25T05:11:48Z,5340000,-153.0,201.0,1,left,MISS J. Hart 25' pullup 3PT,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,,,,25.31,Missed,,,,,,,,,,,,,,,
