actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
275,PT05M27.00S,2022-01-11T03:59:17.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203463,,,1610612757,46,46,2022-01-11T03:59:17Z,2720000,,,0,,B. McLemore Free Throw 1 of 2 (6 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
276,PT05M27.00S,2022-01-11T03:59:37.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203463,,,1610612757,47,46,2022-01-11T03:59:37Z,2730000,,,0,,B. McLemore Free Throw 2 of 2 (7 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
277,PT05M10.00S,2022-01-11T03:59:55.9Z,2,REGULAR,3pt,Jump Shot,[],201142,32.14520367936925,33.088235294117645,1610612751,47,46,2022-01-11T04:00:57Z,2740000,85.0,250.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,
278,PT05M05.00S,2022-01-11T04:00:00.9Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,47,46,2022-01-11T04:00:01Z,2750000,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,277.0,3.0,1.0,2.0,,,,,,,,,,,,,,
279,PT05M05.00S,2022-01-11T04:00:00.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,5.590000152587891,50.0,1610612751,47,48,2022-01-11T04:00:52Z,2760000,0.0,0.0,1,left,D. Sharpe tip Layup (6 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,0.0,Made,,,,,,,,,,,,,6.0,,,,,
280,PT04M40.00S,2022-01-11T04:00:25.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,80.76544021024968,92.40196078431373,1610612757,47,48,2022-01-11T04:00:50Z,2770000,212.0,128.0,1,right,MISS A. Simons 24' step back 3PT - blocked,"[1629014, 1630549]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,24.78,Missed,,,,,,,,,,,,,,,,,Sharpe,1630549.0
281,PT04M40.00S,2022-01-11T04:00:25.7Z,2,REGULAR,block,,[],1630549,,,1610612757,47,48,2022-01-11T04:00:28Z,2780000,,,0,,D. Sharpe BLOCK (2 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M40.00S,2022-01-11T04:00:25.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,47,48,2022-01-11T04:00:50Z,2790000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,
283,PT04M40.00S,2022-01-11T04:00:43.6Z,2,REGULAR,substitution,out,[],1630556,,,1610612757,47,48,2022-01-11T04:00:47Z,2800000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M40.00S,2022-01-11T04:00:43.6Z,2,REGULAR,substitution,in,[],1627761,,,1610612757,47,48,2022-01-11T04:00:47Z,2810000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M40.00S,2022-01-11T04:00:52.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,47,48,2022-01-11T04:00:52Z,2820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M40.00S,2022-01-11T04:00:55.5Z,2,REGULAR,substitution,out,[],203463,,,1610612757,47,48,2022-01-11T04:01:00Z,2830000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M40.00S,2022-01-11T04:00:55.5Z,2,REGULAR,substitution,in,[],1629604,,,1610612757,47,48,2022-01-11T04:01:00Z,2840000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M38.00S,2022-01-11T04:01:06.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203994,79.84559789750328,91.91176470588235,1610612757,47,48,2022-01-11T04:01:12Z,2850000,210.0,137.0,1,right,MISS J. Nurkic 25' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
289,PT04M33.00S,2022-01-11T04:01:09.5Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,47,48,2022-01-11T04:01:09Z,2860000,,,0,,D. Sharpe REBOUND (Off:2 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,288.0,4.0,2.0,2.0,,,,,,,,,,,,,,
290,PT04M27.00S,2022-01-11T04:01:16.0Z,2,REGULAR,3pt,Jump Shot,[],202681,15.193823915900131,95.83333333333334,1610612751,47,51,2022-01-11T04:01:20Z,2870000,-229.0,90.0,1,left,K. Irving 24' 3PT  (14 PTS) (K. Durant 1 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,24.63,Made,,,,,,,,,,,,,14.0,K. Durant,201142.0,1.0,,
292,PT04M04.00S,2022-01-11T04:01:39.4Z,2,REGULAR,2pt,Jump Shot,[],1629014,93.51182654402102,70.34313725490196,1610612757,49,51,2022-01-11T04:01:43Z,2890000,102.0,8.0,1,right,A. Simons 10' driving floating Jump Shot (8 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,10.21,Made,,,,,,,,,,,,,8.0,,,,,
293,PT03M56.00S,2022-01-11T04:01:48.2Z,2,REGULAR,3pt,Jump Shot,[],201142,18.084756898817346,94.85294117647058,1610612751,49,54,2022-01-11T04:01:53Z,2900000,-224.0,117.0,1,left,K. Durant 25' 3PT pullup (18 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.32,Made,,,,,,,,,,,,,18.0,,,,,
294,PT03M43.00S,2022-01-11T04:02:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629604,93.77463863337714,47.05882352941176,1610612757,49,54,2022-01-11T04:02:05Z,2910000,-15.0,6.0,1,right,MISS C. Elleby cutting Layup,[1629604],1610612757.0,POR,cutting,,,Elleby,C. Elleby,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
295,PT03M41.00S,2022-01-11T04:02:02.9Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,49,54,2022-01-11T04:02:05Z,2920000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,,,
296,PT03M38.00S,2022-01-11T04:02:05.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201142,32.670827858081466,26.715686274509803,1610612751,49,54,2022-01-11T04:02:10Z,2930000,116.0,255.0,1,left,MISS K. Durant 27' running pullup 3PT,[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,27.99,Missed,,,,,,,,,,,,,,,,,,
297,PT03M35.00S,2022-01-11T04:02:08.7Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,49,54,2022-01-11T04:02:10Z,2940000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,,,
298,PT03M27.00S,2022-01-11T04:02:15.7Z,2,REGULAR,3pt,Jump Shot,[],203496,80.23981603153744,91.66666666666666,1610612757,52,54,2022-01-11T04:02:19Z,2950000,208.0,133.0,1,right,R. Covington 24' 3PT  (9 PTS) (A. Simons 4 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,24.72,Made,,,,,,,,,,,,,9.0,A. Simons,1629014.0,4.0,,
300,PT03M12.00S,2022-01-11T04:02:30.8Z,2,REGULAR,3pt,Jump Shot,[],202681,20.318659658344284,90.44117647058823,1610612751,52,54,2022-01-11T04:02:36Z,2970000,-202.0,138.0,1,left,MISS K. Irving 24' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,
301,PT03M10.00S,2022-01-11T04:02:32.8Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,52,54,2022-01-11T04:02:36Z,2980000,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,300.0,2.0,2.0,0.0,,,,,,,,,,,,,,
302,PT02M56.00S,2022-01-11T04:02:47.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,69.07030223390277,73.2843137254902,1610612757,52,54,2022-01-11T04:02:51Z,2990000,116.0,238.0,1,right,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,
303,PT02M54.00S,2022-01-11T04:02:49.0Z,2,REGULAR,rebound,defensive,[],1627761,,,1610612751,52,54,2022-01-11T04:02:51Z,3000000,,,0,,D. Bembry REBOUND (Off:0 Def:1),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,302.0,1.0,1.0,0.0,,,,,,,,,,,,,,
304,PT02M49.00S,2022-01-11T04:02:54.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201988,6.652431011826544,3.431372549019608,1610612751,52,54,2022-01-11T04:03:01Z,3010000,233.0,10.0,1,left,MISS P. Mills running 3PT,[201988],1610612751.0,BKN,running,,,Mills,P. Mills,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
305,PT02M46.00S,2022-01-11T04:02:57.0Z,2,REGULAR,rebound,offensive,[],1627761,,,1610612751,52,54,2022-01-11T04:02:57Z,3020000,,,0,,D. Bembry REBOUND (Off:1 Def:1),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,304.0,2.0,1.0,1.0,,,,,,,,,,,,,,
306,PT02M45.00S,2022-01-11T04:02:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627761,7.440867279894875,49.26470588235294,1610612751,52,54,2022-01-11T04:03:05Z,3030000,4.0,17.0,1,left,MISS D. Bembry putback Layup,[1627761],1610612751.0,BKN,putback,,,Bembry,D. Bembry,,,,,1.78,Missed,,,,,,,,,,,,,,,,,,
307,PT02M43.00S,2022-01-11T04:03:00.4Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,52,54,2022-01-11T04:03:05Z,3040000,,,0,,D. Sharpe REBOUND (Off:3 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,306.0,5.0,2.0,3.0,,,,,,,,,,,,,,
308,PT02M43.00S,2022-01-11T04:03:00.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,52,56,2022-01-11T04:03:00Z,3050000,0.0,0.0,1,left,D. Sharpe tip Layup (8 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,0.0,Made,,,,,,,,,,,,,8.0,,,,,
309,PT02M33.00S,2022-01-11T04:03:16.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,52,56,2022-01-11T04:03:16Z,3060000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M33.00S,2022-01-11T04:05:23.6Z,2,REGULAR,substitution,out,[],202681,,,1610612757,52,56,2022-01-11T04:05:53Z,3070000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M33.00S,2022-01-11T04:05:23.6Z,2,REGULAR,substitution,in,[],1630560,,,1610612757,52,56,2022-01-11T04:05:53Z,3080000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M26.00S,2022-01-11T04:06:13.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,93.51182654402102,45.09803921568628,1610612757,52,56,2022-01-11T04:06:18Z,3090000,-25.0,8.0,1,right,MISS N. Little driving Layup - blocked,"[1629642, 201142]",1610612757.0,POR,driving,,,Little,N. Little,,,,,2.59,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
314,PT02M26.00S,2022-01-11T04:06:13.0Z,2,REGULAR,block,,[],201142,,,1610612757,52,56,2022-01-11T04:06:15Z,3100000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M23.00S,2022-01-11T04:06:16.0Z,2,REGULAR,rebound,offensive,[],1629642,,,1610612757,52,56,2022-01-11T04:06:18Z,3110000,,,0,,N. Little REBOUND (Off:1 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,313.0,3.0,2.0,1.0,,,,,,,,,,,,,,
316,PT02M21.00S,2022-01-11T04:06:18.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629604,94.1688567674113,3.6764705882352944,1610612757,52,56,2022-01-11T04:06:23Z,3120000,-232.0,2.0,1,right,MISS C. Elleby 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
317,PT02M18.00S,2022-01-11T04:06:21.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,52,56,2022-01-11T04:06:23Z,3130000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,316.0,5.0,5.0,0.0,,,,,,,,,,,,,,
318,PT02M00.00S,2022-01-11T04:06:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,5.863994743758213,49.754901960784316,1610612751,52,58,2022-01-11T04:06:44Z,3140000,1.0,3.0,1,left,D. Bembry cutting Layup (2 PTS) (K. Durant 2 AST),"[1627761, 201142]",1610612751.0,BKN,cutting,,,Bembry,D. Bembry,,,,,0.29,Made,,,,,,,,,,,,,2.0,K. Durant,201142.0,2.0,,
320,PT01M41.00S,2022-01-11T04:06:58.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612757,52,58,2022-01-11T04:07:09Z,3160000,,,0,,K. Durant shooting personal FOUL (2 PF) (Nurkic 2 FT),"[201142, 203994]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,1146.0,2.0,0.0,Nurkic,203994.0,,,,,,
322,PT01M41.00S,2022-01-11T04:07:25.7Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,52,58,2022-01-11T04:07:25Z,3180000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT01M41.00S,2022-01-11T04:07:25.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,52,58,2022-01-11T04:07:25Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,322.0,,,,,,,,,,,,,,,,,
324,PT01M41.00S,2022-01-11T04:07:37.2Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,53,58,2022-01-11T04:07:37Z,3200000,,,0,,J. Nurkic Free Throw 2 of 2 (10 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
326,PT01M24.00S,2022-01-11T04:07:55.7Z,2,REGULAR,2pt,Jump Shot,[],201142,20.97568988173456,40.44117647058824,1610612751,53,58,2022-01-11T04:07:59Z,3210000,48.0,145.0,1,left,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.24,Missed,,,,,,,,,,,,,,,,,,
327,PT01M22.00S,2022-01-11T04:07:57.7Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,53,58,2022-01-11T04:07:59Z,3220000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,326.0,1.0,1.0,0.0,,,,,,,,,,,,,,
328,PT01M15.00S,2022-01-11T04:08:04.6Z,2,REGULAR,3pt,Jump Shot,[],203496,78.26872536136662,90.68627450980392,1610612757,53,58,2022-01-11T04:11:57Z,3230000,203.0,152.0,1,right,MISS R. Covington 25' running 3PT,[203496],1610612757.0,POR,running,,,Covington,R. Covington,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,
329,PT01M11.00S,2022-01-11T04:08:08.6Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,53,58,2022-01-11T04:08:09Z,3240000,,,0,,D. Sharpe REBOUND (Off:3 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,328.0,6.0,3.0,3.0,,,,,,,,,,,,,,
330,PT01M02.00S,2022-01-11T04:08:18.3Z,2,REGULAR,2pt,Jump Shot,[],201142,26.49474375821288,49.50980392156863,1610612751,53,60,2022-01-11T04:08:22Z,3250000,2.0,197.0,1,left,K. Durant 19' pullup Jump Shot (20 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,19.66,Made,,,,,,,,,,,,,20.0,,,,,
331,PT00M49.30S,2022-01-11T04:08:36.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,93.11760840998686,60.5392156862745,1610612757,53,60,2022-01-11T04:08:40Z,3260000,53.0,12.0,1,right,MISS J. Nurkic turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,5.41,Missed,,,,,,,,,,,,,,,,,,
332,PT00M47.40S,2022-01-11T04:08:38.6Z,2,REGULAR,rebound,offensive,[],1629604,,,1610612757,53,60,2022-01-11T04:08:38Z,3270000,,,0,,C. Elleby REBOUND (Off:1 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,331.0,2.0,1.0,1.0,,,,,,,,,,,,,,
333,PT00M45.90S,2022-01-11T04:08:42.2Z,2,REGULAR,foul,offensive,['inpenalty'],1629604,,,1610612757,53,60,2022-01-11T04:08:54Z,3280000,,,0,,C. Elleby offensive FOUL (2 PF),"[1629604, 201988]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,1627963.0,2.0,0.0,Mills,201988.0,,,,,,
335,PT00M45.90S,2022-01-11T04:08:42.2Z,2,REGULAR,turnover,offensive foul,[],1629604,,,1610612757,53,60,2022-01-11T04:08:42Z,3300000,,,0,,C. Elleby offensive foul TURNOVER (1 TO),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,1.0,,,1627963.0,,,,,,,,,,
336,PT00M45.90S,2022-01-11T04:08:57.8Z,2,REGULAR,substitution,out,[],1627761,,,1610612751,53,60,2022-01-11T04:09:05Z,3310000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M45.90S,2022-01-11T04:08:57.8Z,2,REGULAR,substitution,in,[],202681,,,1610612751,53,60,2022-01-11T04:09:05Z,3320000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M36.90S,2022-01-11T04:09:22.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,26.757555847568987,81.12745098039215,1610612751,53,60,2022-01-11T04:09:28Z,3330000,-156.0,199.0,1,left,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
339,PT00M34.10S,2022-01-11T04:09:25.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,53,60,2022-01-11T04:09:28Z,3340000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,338.0,4.0,3.0,1.0,,,,,,,,,,,,,,
340,PT00M10.00S,2022-01-11T04:09:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.1688567674113,49.01960784313725,1610612757,55,60,2022-01-11T04:09:58Z,3350000,-5.0,2.0,1,right,A. Simons driving Layup (10 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,0.54,Made,,,,,,,,,,,,,10.0,,,,,
341,PT00M10.00S,2022-01-11T04:09:54.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630549,,,1610612757,55,60,2022-01-11T04:09:59Z,3360000,,,0,,D. Sharpe shooting personal FOUL (3 PF) (Simons 1 FT),"[1630549, 1629014]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,1146.0,3.0,0.0,Simons,1629014.0,,,,,,
343,PT00M10.00S,2022-01-11T04:10:25.5Z,2,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,55,60,2022-01-11T04:10:27Z,3380000,,,0,,MISS A. Simons Free Throw 1 of 1,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Missed,,,,,,,,,,,,,,,,,,
344,PT00M08.40S,2022-01-11T04:10:27.1Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,55,60,2022-01-11T04:10:27Z,3390000,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,343.0,1.0,1.0,0.0,,,,,,,,,,,,,,
345,PT00M03.80S,2022-01-11T04:10:31.2Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630560,11.383048620236531,71.81372549019608,1610612751,55,62,2022-01-11T04:10:39Z,3400000,-109.0,55.0,1,left,C. Thomas 12' running pullup Jump Shot (8 PTS),[1630560],1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,12.2,Made,,,,,,,,,,,,,8.0,,,,,
346,PT00M00.00S,2022-01-11T04:10:39.1Z,2,REGULAR,3pt,Jump Shot,[],1629014,55.00985545335085,49.01960784313725,1610612757,55,62,2022-01-11T04:14:44Z,3410000,-5.0,370.0,1,right,MISS A. Simons 37' running pullup 3PT,[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,37.04,Missed,,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2022-01-11T04:10:39.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,55,62,2022-01-11T04:14:44Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,346.0,,,,,,,,,,,,,,,,,
348,PT00M00.00S,2022-01-11T04:10:42.7Z,2,REGULAR,period,end,[],0,,,1610612757,55,62,2022-01-11T04:10:42Z,3430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-01-11T04:24:44.7Z,3,REGULAR,substitution,out,['startperiod'],1629604,,,1610612757,55,62,2022-01-11T04:25:59Z,3440000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-01-11T04:24:44.7Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612757,55,62,2022-01-11T04:25:59Z,3450000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-01-11T04:24:44.7Z,3,REGULAR,substitution,out,['startperiod'],1630549,,,1610612757,55,62,2022-01-11T04:25:59Z,3460000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-01-11T04:24:44.7Z,3,REGULAR,substitution,out,['startperiod'],1630560,,,1610612757,55,62,2022-01-11T04:25:59Z,3470000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-01-11T04:24:44.7Z,3,REGULAR,substitution,in,['startperiod'],203463,,,1610612757,55,62,2022-01-11T04:25:59Z,3480000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-01-11T04:24:44.7Z,3,REGULAR,substitution,in,['startperiod'],1627761,,,1610612757,55,62,2022-01-11T04:25:59Z,3490000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-01-11T04:24:44.7Z,3,REGULAR,substitution,in,['startperiod'],1630561,,,1610612757,55,62,2022-01-11T04:25:59Z,3500000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-01-11T04:24:44.7Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612757,55,62,2022-01-11T04:25:59Z,3510000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-01-11T04:26:09.3Z,3,REGULAR,period,start,[],0,,,1610612751,55,62,2022-01-11T04:26:09Z,3520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M46.00S,2022-01-11T04:26:22.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.64323258869908,50.245098039215684,1610612751,55,64,2022-01-11T04:43:41Z,3530000,1.0,7.0,1,right,N. Claxton cutting DUNK (2 PTS) (D. Bembry 1 AST),"[1629651, 1627761]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,0.74,Made,,,,,,,,,,,,,2.0,D. Bembry,1627761.0,1.0,,
360,PT11M28.00S,2022-01-11T04:26:39.4Z,3,REGULAR,3pt,Jump Shot,[],203463,11.251642575558476,3.6764705882352944,1610612757,58,64,2022-01-11T04:26:44Z,3550000,232.0,53.0,1,left,B. McLemore 3PT  (10 PTS) (A. Simons 5 AST),"[203463, 1629014]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.77,Made,,,,,,,,,,,,,10.0,A. Simons,1629014.0,5.0,,
