actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
548,PT10M57.00S,2021-12-13T04:01:16.8Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,86,89,2021-12-13T04:01:23Z,5420000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,547.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
549,PT10M43.00S,2021-12-13T04:01:31.6Z,4,REGULAR,3pt,Jump Shot,[],203463,7.440867279894875,4.6568627450980395,1610612757,89,89,2021-12-13T04:01:37Z,5430000,227.0,17.0,1,left,B. McLemore 3PT pullup (15 PTS) (A. Simons 2 AST),"[203463, 1629014]",1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,22.74,Made,,,,,,,,,,15.0,,,,A. Simons,1629014.0,2.0,,,
551,PT10M40.00S,2021-12-13T04:01:40.2Z,4,REGULAR,stoppage,other,[],0,,,1610612750,89,89,2021-12-13T04:01:40Z,5450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M33.00S,2021-12-13T04:01:58.7Z,4,REGULAR,foul,personal,[],1629014,,,1610612750,89,89,2021-12-13T04:02:04Z,5460000,,,0,,A. Simons personal FOUL (3 PF),"[1629014, 201976]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,202053.0,3.0,0.0,Beverley,201976.0,,,,,,,,,,
554,PT10M33.00S,2021-12-13T04:02:02.8Z,4,REGULAR,substitution,out,[],203496,,,1610612750,89,89,2021-12-13T04:02:09Z,5480000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M33.00S,2021-12-13T04:02:02.8Z,4,REGULAR,substitution,in,[],203081,,,1610612750,89,89,2021-12-13T04:02:09Z,5490000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M33.00S,2021-12-13T04:02:15.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,89,89,2021-12-13T04:02:22Z,5500000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT10M33.00S,2021-12-13T04:02:15.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,89,89,2021-12-13T04:02:22Z,5510000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT10M23.00S,2021-12-13T04:02:42.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201976,92.59198423127464,63.23529411764706,1610612750,89,89,2021-12-13T04:02:45Z,5520000,66.0,17.0,1,right,MISS P. Beverley 6' driving Hook,[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,6.84,Missed,,,,,,,,,,,,,,,,,,,
559,PT10M21.00S,2021-12-13T04:02:44.0Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,89,89,2021-12-13T04:02:45Z,5530000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:4),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,558.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
560,PT10M14.00S,2021-12-13T04:02:50.6Z,4,REGULAR,3pt,Jump Shot,[],203081,25.969119579500656,90.19607843137256,1610612757,89,89,2021-12-13T04:02:55Z,5540000,-201.0,192.0,1,left,MISS D. Lillard 27' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,,
561,PT10M10.00S,2021-12-13T04:02:54.7Z,4,REGULAR,rebound,offensive,[],203463,,,1610612757,89,89,2021-12-13T04:02:54Z,5550000,,,0,,B. McLemore REBOUND (Off:1 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,560.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
562,PT10M08.00S,2021-12-13T04:02:56.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,30.962549277266753,25.735294117647058,1610612757,92,89,2021-12-13T04:03:01Z,5560000,121.0,239.0,1,left,A. Simons 26' 3PT  (21 PTS) (B. McLemore 2 AST),"[1629014, 203463]",1610612757.0,POR,,,,Simons,A. Simons,,,,,26.76,Made,,,,,,,,,,21.0,,,,B. McLemore,203463.0,2.0,,,
564,PT10M04.00S,2021-12-13T04:03:04.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,92,89,2021-12-13T04:03:04Z,5580000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M49.00S,2021-12-13T04:06:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.03745072273325,50.0,1610612750,92,91,2021-12-13T04:06:20Z,5590000,0.0,4.0,1,right,A. Edwards driving Layup (17 PTS) (K. Towns 4 AST),"[1630162, 1626157]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.35,Made,,,,,,,,,,17.0,,,,K. Towns,1626157.0,4.0,,,
568,PT09M25.00S,2021-12-13T04:06:40.6Z,4,REGULAR,3pt,Jump Shot,[],1629014,32.013797634691194,25.0,1610612757,95,91,2021-12-13T04:06:44Z,5610000,125.0,248.0,1,left,A. Simons 27' 3PT  (24 PTS) (D. Lillard 5 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,27.81,Made,,,,,,,,,,24.0,,,,D. Lillard,203081.0,5.0,,,
570,PT09M12.00S,2021-12-13T04:06:53.4Z,4,REGULAR,3pt,Jump Shot,[],1630162,66.44218134034165,50.49019607843137,1610612750,95,91,2021-12-13T04:07:01Z,5630000,2.0,263.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
571,PT09M09.00S,2021-12-13T04:06:56.4Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,95,91,2021-12-13T04:07:01Z,5640000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:5),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,570.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
572,PT09M00.00S,2021-12-13T04:07:05.6Z,4,REGULAR,2pt,Jump Shot,[],1629014,13.748357424441524,12.5,1610612757,95,91,2021-12-13T04:07:09Z,5650000,188.0,77.0,1,left,MISS A. Simons 20' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,20.26,Missed,,,,,,,,,,,,,,,,,,,
573,PT08M58.00S,2021-12-13T04:07:07.6Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,95,91,2021-12-13T04:07:09Z,5660000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,572.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
574,PT08M51.00S,2021-12-13T04:07:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.43166885676742,50.245098039215684,1610612750,95,93,2021-12-13T04:07:18Z,5670000,1.0,0.0,1,right,A. Edwards driving Layup (19 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.12,Made,,,,,,,,,,19.0,,,,,,,,,
575,PT08M29.00S,2021-12-13T04:07:37.8Z,4,REGULAR,3pt,Jump Shot,[],1629642,24.129434954007884,86.27450980392157,1610612757,98,93,2021-12-13T04:07:41Z,5680000,-181.0,174.0,1,left,N. Little 25' 3PT  (8 PTS) (L. Nance Jr. 2 AST),"[1629642, 1626204]",1610612757.0,POR,,,,Little,N. Little,,,,,25.16,Made,,,,,,,,,,8.0,,,,L. Nance Jr.,1626204.0,2.0,,,
577,PT08M12.00S,2021-12-13T04:07:53.6Z,4,REGULAR,2pt,Jump Shot,[],1629669,88.12417871222075,31.372549019607842,1610612750,98,93,2021-12-13T04:07:59Z,5700000,-93.0,59.0,1,right,MISS J. Nowell 11' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,11.03,Missed,,,,,,,,,,,,,,,,,,,
578,PT08M11.00S,2021-12-13T04:07:54.6Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,98,93,2021-12-13T04:07:59Z,5710000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:6),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,577.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
579,PT07M51.00S,2021-12-13T04:08:15.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629642,5.863994743758213,50.0,1610612757,100,93,2021-12-13T04:08:19Z,5720000,0.0,3.0,1,left,N. Little driving DUNK (10 PTS) (A. Simons 3 AST),"[1629642, 1629014]",1610612757.0,POR,driving,,,Little,N. Little,,,,,0.26,Made,,,,,,,,,,10.0,,,,A. Simons,1629014.0,3.0,,,
581,PT07M28.00S,2021-12-13T04:08:37.2Z,4,REGULAR,3pt,Jump Shot,[],1630183,89.56964520367937,3.9215686274509802,1610612750,100,93,2021-12-13T04:08:41Z,5740000,-230.0,46.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,,
582,PT07M24.00S,2021-12-13T04:08:41.2Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,100,93,2021-12-13T04:08:41Z,5750000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:7),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,581.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
583,PT07M20.00S,2021-12-13T04:08:45.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203081,37.27003942181341,12.990196078431374,1610612757,100,93,2021-12-13T04:08:50Z,5760000,185.0,298.0,1,left,MISS D. Lillard 35' running 3PT,[203081],1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,35.06,Missed,,,,,,,,,,,,,,,,,,,
584,PT07M17.00S,2021-12-13T04:08:48.6Z,4,REGULAR,rebound,defensive,[],201976,,,1610612750,100,93,2021-12-13T04:08:50Z,5770000,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,583.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
585,PT07M14.00S,2021-12-13T04:08:52.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,94.69448094612353,49.50980392156863,1610612750,100,95,2021-12-13T04:09:00Z,5780000,-2.0,-3.0,1,right,J. McDaniels running finger roll Layup (10 PTS) (P. Beverley 4 AST),"[1630183, 201976]",1610612750.0,MIN,running finger roll,,,McDaniels,J. McDaniels,,,,,0.36,Made,,,,,,,,,,10.0,,,,P. Beverley,201976.0,4.0,,,
587,PT07M08.00S,2021-12-13T04:09:01.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,100,95,2021-12-13T04:09:01Z,5800000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M08.00S,2021-12-13T04:11:11.0Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,100,95,2021-12-13T04:11:51Z,5810000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M08.00S,2021-12-13T04:11:11.0Z,4,REGULAR,substitution,out,[],203463,,,1610612757,100,95,2021-12-13T04:11:51Z,5820000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M08.00S,2021-12-13T04:11:11.0Z,4,REGULAR,substitution,out,[],1630183,,,1610612757,100,95,2021-12-13T04:11:51Z,5830000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M08.00S,2021-12-13T04:11:11.0Z,4,REGULAR,substitution,out,[],1629669,,,1610612757,100,95,2021-12-13T04:11:51Z,5840000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M08.00S,2021-12-13T04:11:11.0Z,4,REGULAR,substitution,in,[],203994,,,1610612757,100,95,2021-12-13T04:11:51Z,5850000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M08.00S,2021-12-13T04:11:11.0Z,4,REGULAR,substitution,in,[],1626181,,,1610612757,100,95,2021-12-13T04:11:51Z,5860000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M08.00S,2021-12-13T04:11:11.0Z,4,REGULAR,substitution,in,[],1626156,,,1610612757,100,95,2021-12-13T04:11:51Z,5870000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M08.00S,2021-12-13T04:11:11.0Z,4,REGULAR,substitution,in,[],1629020,,,1610612757,100,95,2021-12-13T04:11:51Z,5880000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M52.00S,2021-12-13T04:12:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.075558475689881,48.28431372549019,1610612757,100,95,2021-12-13T04:12:19Z,5890000,9.0,-5.0,1,left,MISS N. Powell driving reverse Layup,[1626181],1610612757.0,POR,driving reverse,,,Powell,N. Powell,,,,,0.98,Missed,,,,,,,,,,,,,,,,,,,
597,PT06M48.00S,2021-12-13T04:12:19.7Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612757,100,95,2021-12-13T04:12:19Z,5900000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:7),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,596.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
598,PT06M48.00S,2021-12-13T04:12:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,5.590000152587891,50.0,1610612757,100,95,2021-12-13T04:12:18Z,5910000,0.0,0.0,1,left,MISS L. Nance Jr. tip Layup,[1626204],1610612757.0,POR,tip,,,Nance Jr.,L. Nance Jr.,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
599,PT06M48.00S,2021-12-13T04:12:18.9Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,100,95,2021-12-13T04:12:18Z,5920000,,,0,,D. Russell REBOUND (Off:1 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,598.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
600,PT06M36.00S,2021-12-13T04:12:30.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,71.30420499342969,78.18627450980392,1610612750,100,95,2021-12-13T04:12:34Z,5930000,141.0,217.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
601,PT06M34.00S,2021-12-13T04:12:32.7Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,100,95,2021-12-13T04:12:34Z,5940000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:8),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,600.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
602,PT06M22.00S,2021-12-13T04:12:46.0Z,4,REGULAR,3pt,Jump Shot,[],203081,29.911300919842315,70.34313725490196,1610612757,100,95,2021-12-13T04:12:51Z,5950000,-102.0,229.0,1,left,MISS D. Lillard 25' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
603,PT06M20.00S,2021-12-13T04:12:48.0Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,100,95,2021-12-13T04:12:51Z,5960000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,602.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
604,PT06M10.00S,2021-12-13T04:12:59.4Z,4,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612750,100,95,2021-12-13T04:13:07Z,5970000,,,0,,N. Little shooting personal FOUL (3 PF) (Edwards 2 FT),"[1629642, 1630162]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,204059.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,
606,PT06M10.00S,2021-12-13T04:13:21.3Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,100,96,2021-12-13T04:13:56Z,5990000,,,0,,A. Edwards Free Throw 1 of 2 (20 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,,,,20.0,,,,,,,,,
607,PT06M10.00S,2021-12-13T04:13:31.8Z,4,REGULAR,substitution,out,[],1629642,,,1610612750,100,96,2021-12-13T04:13:35Z,6000000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M10.00S,2021-12-13T04:13:31.8Z,4,REGULAR,substitution,in,[],1629014,,,1610612750,100,96,2021-12-13T04:13:35Z,6010000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M10.00S,2021-12-13T04:13:21.3Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,100,96,2021-12-13T04:13:56Z,6020000,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
610,PT06M07.00S,2021-12-13T04:13:24.3Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,100,96,2021-12-13T04:13:56Z,6030000,,,0,,D. Lillard REBOUND (Off:2 Def:7),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,609.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
611,PT05M58.00S,2021-12-13T04:14:10.9Z,4,REGULAR,violation,kicked ball,[],1630162,,,1610612757,100,96,2021-12-13T04:14:15Z,6040000,,,0,,A. Edwards kicked ball VIOLATION,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,1627962.0,,,,,,,,,,,,,,
612,PT05M44.00S,2021-12-13T04:14:41.0Z,4,REGULAR,foul,offensive,[],203994,,,1610612757,100,96,2021-12-13T04:14:48Z,6050000,,,0,,J. Nurkic offensive FOUL (5 PF),"[203994, 1626157]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,202053.0,5.0,0.0,Towns,1626157.0,,,,,,,,,,
614,PT05M44.00S,2021-12-13T04:14:41.0Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612757,100,96,2021-12-13T04:14:41Z,6070000,,,0,,J. Nurkic offensive foul TURNOVER (3 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,202053.0,,,,,,3.0,,,,,,,,
615,PT05M31.00S,2021-12-13T04:15:11.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629020,93.38042049934296,48.77450980392157,1610612750,100,98,2021-12-13T04:15:18Z,6080000,-6.0,10.0,1,right,J. Vanderbilt driving DUNK (12 PTS) (A. Edwards 2 AST),"[1629020, 1630162]",1610612750.0,MIN,driving,,,Vanderbilt,J. Vanderbilt,,,,,1.15,Made,,,,,,,,,,12.0,,,,A. Edwards,1630162.0,2.0,,,
617,PT05M20.00S,2021-12-13T04:15:21.9Z,4,REGULAR,3pt,Jump Shot,[],1629014,20.844283837056505,90.68627450980392,1610612757,100,98,2021-12-13T04:15:27Z,6100000,-203.0,143.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
618,PT05M15.00S,2021-12-13T04:15:26.9Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612757,100,98,2021-12-13T04:15:27Z,6110000,,,0,,L. Nance Jr. REBOUND (Off:3 Def:8),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,617.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
619,PT05M15.00S,2021-12-13T04:15:26.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626204,5.590000152587891,50.0,1610612757,102,98,2021-12-13T04:15:26Z,6120000,0.0,0.0,1,left,L. Nance Jr. tip DUNK (4 PTS),[1626204],1610612757.0,POR,tip,,,Nance Jr.,L. Nance Jr.,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,,
620,PT04M58.00S,2021-12-13T04:15:43.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201976,90.3580814717477,62.00980392156863,1610612750,102,98,2021-12-13T04:16:15Z,6130000,60.0,38.0,1,right,MISS P. Beverley 7' driving Hook,[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,7.11,Missed,,,,,,,,,,,,,,,,,,,
621,PT04M57.00S,2021-12-13T04:15:44.8Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,102,98,2021-12-13T04:15:48Z,6140000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,620.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
622,PT04M52.00S,2021-12-13T04:16:38.8Z,4,REGULAR,jumpball,recovered,[],1626156,,,1610612750,102,98,2021-12-13T04:16:38Z,6150000,,,0,,Jump Ball J. Vanderbilt vs. L. Nance Jr.: Tip to D. Russell,"[1626156, 1629020, 1626204]",1610612750.0,MIN,heldball,D. Russell,1626156.0,Russell,D. Russell,Vanderbilt,1629020.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,,,,,,
625,PT04M46.00S,2021-12-13T04:16:44.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,93.77463863337714,3.9215686274509802,1610612750,102,98,2021-12-13T04:16:48Z,6180000,-230.0,6.0,1,right,MISS K. Towns 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
626,PT04M44.00S,2021-12-13T04:16:46.0Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,102,98,2021-12-13T04:16:48Z,6190000,,,0,,D. Lillard REBOUND (Off:2 Def:8),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,625.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
627,PT04M37.00S,2021-12-13T04:16:53.8Z,4,REGULAR,3pt,Jump Shot,[],203081,18.478975032851512,6.61764705882353,1610612757,102,98,2021-12-13T04:16:57Z,6200000,217.0,121.0,1,left,MISS D. Lillard 24' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
628,PT04M34.00S,2021-12-13T04:16:56.9Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,102,98,2021-12-13T04:16:56Z,6210000,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,627.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
629,PT04M34.00S,2021-12-13T04:16:59.7Z,4,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,102,98,2021-12-13T04:17:12Z,6220000,,,0,,J. Nurkic lost ball out-of-bounds TURNOVER (4 TO),[203994],1610612757.0,POR,lost ball,,,Nurkic,J. Nurkic,,,,,,,,,,,204059.0,,,,,,4.0,,,,,,,,
630,PT04M16.00S,2021-12-13T04:17:27.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,71.04139290407359,74.75490196078431,1610612750,102,101,2021-12-13T04:17:33Z,6230000,124.0,220.0,1,right,D. Russell 25' 3PT pullup (13 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,25.22,Made,,,,,,,,,,13.0,,,,,,,,,
631,PT03M56.00S,2021-12-13T04:17:46.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,13.091327201051248,58.333333333333336,1610612757,104,101,2021-12-13T04:17:51Z,6240000,-42.0,71.0,1,left,A. Simons 8' driving floating Jump Shot (26 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,8.2,Made,,,,,,,,,,26.0,,,,,,,,,
632,PT03M39.00S,2021-12-13T04:18:03.5Z,4,REGULAR,3pt,Jump Shot,[],1626156,68.01905387647832,27.205882352941174,1610612750,104,104,2021-12-13T04:18:13Z,6250000,-114.0,248.0,1,right,D. Russell 27' 3PT pullup (16 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,27.3,Made,,,,,,,,,,16.0,,,,,,,,,
633,PT03M38.00S,2021-12-13T04:18:10.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,104,104,2021-12-13T04:18:10Z,6260000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M38.00S,2021-12-13T04:19:05.7Z,4,REGULAR,substitution,out,[],203994,,,1610612757,104,104,2021-12-13T04:19:37Z,6270000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M38.00S,2021-12-13T04:19:05.7Z,4,REGULAR,substitution,in,[],203496,,,1610612757,104,104,2021-12-13T04:19:37Z,6280000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M21.00S,2021-12-13T04:19:56.9Z,4,REGULAR,2pt,Jump Shot,[],203081,10.726018396846255,66.42156862745098,1610612757,104,104,2021-12-13T04:20:06Z,6290000,-82.0,48.0,1,left,MISS D. Lillard 9' pullup Shot,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,9.53,Missed,,,,,,,,,,,,,,,,,,,
