actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,value
548,PT06M36.00S,2021-11-21T05:08:36.9Z,4,REGULAR,substitution,in,[],203994,,,1610612755,97,92,2021-11-21T05:09:38Z,5380000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M36.00S,2021-11-21T05:08:36.9Z,4,REGULAR,substitution,in,[],203496,,,1610612755,97,92,2021-11-21T05:09:38Z,5390000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M36.00S,2021-11-21T05:08:36.9Z,4,REGULAR,substitution,in,[],203552,,,1610612755,97,92,2021-11-21T05:09:38Z,5400000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M36.00S,2021-11-21T05:09:31.5Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630178,,,1610612755,97,93,2021-11-21T05:09:31Z,5410000,,,0,,T. Maxey Free Throw 1 of 1 (18 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
552,PT06M24.00S,2021-11-21T05:09:44.2Z,4,REGULAR,2pt,Jump Shot,[],203081,8.672798948751643,90.70925245098039,1610612757,97,93,2021-11-21T05:11:15Z,5420000,-204.0,29.0,1,left,MISS D. Lillard 20' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,20.56,Missed,,,,,,,,,,,,,,,,,,,
553,PT06M21.00S,2021-11-21T05:09:47.2Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,97,93,2021-11-21T05:09:50Z,5430000,,,0,,T. Harris REBOUND (Off:0 Def:8),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,552.0,8.0,8.0,0.0,,,,,,,,,,,,,,
554,PT06M18.00S,2021-11-21T05:09:50.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,93.9060446780552,51.71568627450981,1610612755,97,95,2021-11-21T05:09:59Z,5440000,9.0,5.0,1,right,T. Harris running Layup (28 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,0.98,Made,28.0,,,,,,,,,,,,,,,,,,
555,PT06M02.00S,2021-11-21T05:10:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.863994743758213,49.50980392156863,1610612757,99,95,2021-11-21T05:10:11Z,5450000,2.0,3.0,1,left,N. Powell driving Layup (15 PTS) (R. Covington 2 AST),"[1626181, 203496]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,0.36,Made,15.0,,,,,,,,,,,,,R. Covington,203496.0,2.0,,,
557,PT05M46.00S,2021-11-21T05:10:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.32917214191852,44.6078431372549,1610612755,99,95,2021-11-21T05:10:25Z,5470000,-27.0,20.0,1,right,MISS T. Harris cutting Layup - blocked,"[202699, 203496]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,3.34,Missed,,,,,,Covington,203496.0,,,,,,,,,,,,
558,PT05M46.00S,2021-11-21T05:10:22.0Z,4,REGULAR,block,,[],203496,,,1610612755,99,95,2021-11-21T05:10:23Z,5480000,,,0,,R. Covington BLOCK (3 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M44.00S,2021-11-21T05:10:24.0Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,99,95,2021-11-21T05:10:25Z,5490000,,,0,,C. McCollum REBOUND (Off:0 Def:6),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,557.0,6.0,6.0,0.0,,,,,,,,,,,,,,
560,PT05M37.00S,2021-11-21T05:10:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.995400788436268,48.77450980392157,1610612757,101,95,2021-11-21T05:10:36Z,5500000,6.0,4.0,1,left,J. Nurkic driving Layup (11 PTS) (C. McCollum 4 AST),"[203994, 203468]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,0.72,Made,11.0,,,,,,,,,,,,,C. McCollum,203468.0,4.0,,,
562,PT05M20.00S,2021-11-21T05:10:48.8Z,4,REGULAR,3pt,Jump Shot,[],202699,68.28186596583443,25.49019607843137,1610612755,101,95,2021-11-21T05:10:52Z,5520000,-123.0,246.0,1,right,MISS T. Harris 27' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,,
563,PT05M18.00S,2021-11-21T05:10:50.8Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,101,95,2021-11-21T05:10:52Z,5530000,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,562.0,10.0,9.0,1.0,,,,,,,,,,,,,,
564,PT05M10.00S,2021-11-21T05:10:58.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,4.944152431011826,52.450980392156865,1610612757,103,95,2021-11-21T05:11:05Z,5540000,-12.0,-6.0,1,left,D. Lillard driving reverse Layup (31 PTS),[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,1.37,Made,31.0,,,,,,,,,,,,,,,,,,
565,PT04M47.00S,2021-11-21T05:11:21.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,91.85282522996057,39.89736519607843,1610612755,103,95,2021-11-21T05:11:44Z,5550000,-51.0,24.0,1,right,MISS T. Harris driving floating Shot - blocked,"[202699, 203994]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,5.6,Missed,,,,,,Nurkic,203994.0,,,,,,,,,,,,
566,PT04M47.00S,2021-11-21T05:11:21.2Z,4,REGULAR,block,,[],203994,,,1610612755,103,95,2021-11-21T05:11:23Z,5560000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M45.00S,2021-11-21T05:11:23.2Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,103,95,2021-11-21T05:11:28Z,5570000,,,0,,J. Nurkic REBOUND (Off:1 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,565.0,11.0,10.0,1.0,,,,,,,,,,,,,,
568,PT04M39.00S,2021-11-21T05:11:32.6Z,4,REGULAR,foul,personal,['2freethrow'],203552,,,1610612757,103,95,2021-11-21T05:11:41Z,5580000,,,0,,S. Curry shooting personal FOUL (4 PF) (Lillard 2 FT),"[203552, 203081]",1610612755.0,PHI,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,202035.0,4.0,0.0,Lillard,203081.0,,,,,,,
570,PT04M39.00S,2021-11-21T05:12:08.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203081,,,1610612757,104,95,2021-11-21T05:12:08Z,5600000,,,0,,D. Lillard Free Throw 1 of 2 (32 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,32.0,,,,,,,,,,,,,,,,,,
571,PT04M39.00S,2021-11-21T05:12:08.5Z,4,REGULAR,substitution,out,[],1629680,,,1610612757,104,95,2021-11-21T05:12:10Z,5610000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M39.00S,2021-11-21T05:12:08.5Z,4,REGULAR,substitution,in,[],1627777,,,1610612757,104,95,2021-11-21T05:12:10Z,5620000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M39.00S,2021-11-21T05:12:27.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203081,,,1610612757,105,95,2021-11-21T05:12:27Z,5630000,,,0,,D. Lillard Free Throw 2 of 2 (33 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,33.0,,,,,,,,,,,,,,,,,,
574,PT04M27.00S,2021-11-21T05:12:42.8Z,4,REGULAR,foul,personal,[],203994,,,1610612755,105,95,2021-11-21T05:12:48Z,5640000,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 1630178]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,203592.0,3.0,0.0,Maxey,1630178.0,,,,,,,
576,PT04M23.00S,2021-11-21T05:13:03.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612755,105,95,2021-11-21T05:13:09Z,5660000,,,0,,J. Nurkic personal FOUL (4 PF) (Maxey 2 FT),"[203994, 1630178]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,202035.0,4.0,0.0,Maxey,1630178.0,,,,,,,
578,PT04M23.00S,2021-11-21T05:13:35.3Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,105,96,2021-11-21T05:13:35Z,5680000,,,0,,T. Maxey Free Throw 1 of 2 (19 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
579,PT04M23.00S,2021-11-21T05:13:35.9Z,4,REGULAR,substitution,out,[],203994,,,1610612755,105,96,2021-11-21T05:13:38Z,5690000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M23.00S,2021-11-21T05:13:35.9Z,4,REGULAR,substitution,in,[],1626204,,,1610612755,105,96,2021-11-21T05:13:38Z,5700000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M23.00S,2021-11-21T05:13:54.9Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,105,97,2021-11-21T05:13:54Z,5710000,,,0,,T. Maxey Free Throw 2 of 2 (20 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
582,PT04M07.00S,2021-11-21T05:14:11.8Z,4,REGULAR,2pt,Jump Shot,[],203081,23.47240473061761,80.14705882352942,1610612757,105,97,2021-11-21T05:14:16Z,5720000,-151.0,168.0,1,left,MISS D. Lillard 22' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
583,PT04M06.00S,2021-11-21T05:14:12.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,105,97,2021-11-21T05:14:16Z,5730000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,582.0,,,,,,,,,,,,,,,,,
584,PT04M06.00S,2021-11-21T05:14:17.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,105,97,2021-11-21T05:14:17Z,5740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M58.00S,2021-11-21T05:14:34.0Z,4,REGULAR,2pt,Jump Shot,[],1630178,91.27792378449409,66.42156862745098,1610612755,105,99,2021-11-21T05:14:42Z,5750000,82.0,29.0,1,right,T. Maxey 8' driving floating Jump Shot (22 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,8.72,Made,22.0,,,,,,,,,,,,,,,,,,
586,PT03M58.00S,2021-11-21T05:14:37.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626204,,,1610612755,105,99,2021-11-21T05:14:43Z,5760000,,,0,,L. Nance Jr. shooting personal FOUL (3 PF) (Maxey 1 FT),"[1626204, 1630178]",1610612757.0,POR,shooting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,203592.0,3.0,0.0,Maxey,1630178.0,,,,,,,
588,PT03M58.00S,2021-11-21T05:15:01.4Z,4,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,105,100,2021-11-21T05:15:01Z,5780000,,,0,,T. Maxey Free Throw 1 of 1 (23 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
589,PT03M41.00S,2021-11-21T05:15:20.0Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612757,105,100,2021-11-21T05:15:23Z,5790000,,,0,,C. McCollum bad pass TURNOVER (3 TO),"[203468, 1627788]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,3.0,,,,Korkmaz,1627788.0,
590,PT03M41.00S,2021-11-21T05:15:20.0Z,4,REGULAR,steal,,[],1627788,,,1610612755,105,100,2021-11-21T05:15:21Z,5800000,,,0,,F. Korkmaz STEAL (2 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M27.00S,2021-11-21T05:15:33.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,67.7562417871222,21.07843137254902,1610612755,105,100,2021-11-21T05:15:38Z,5810000,-145.0,251.0,1,right,MISS T. Maxey 28' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,28.93,Missed,,,,,,,,,,,,,,,,,,,
592,PT03M24.00S,2021-11-21T05:15:36.2Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,105,100,2021-11-21T05:15:38Z,5820000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,591.0,4.0,4.0,0.0,,,,,,,,,,,,,,
593,PT03M16.00S,2021-11-21T05:15:44.6Z,4,REGULAR,2pt,Jump Shot,[],203081,16.376478318002626,11.029411764705882,1610612757,107,100,2021-11-21T05:15:50Z,5830000,195.0,101.0,1,left,D. Lillard 21' step back Jump Shot (35 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,21.97,Made,35.0,,,,,,,,,,,,,,,,,,
594,PT02M52.00S,2021-11-21T05:16:07.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,91.40932982917214,49.26470588235294,1610612755,107,100,2021-11-21T05:16:11Z,5840000,-4.0,28.0,1,right,MISS S. Curry driving floating Shot,[203552],1610612755.0,PHI,driving floating,,,Curry,S. Curry,,,,,2.85,Missed,,,,,,,,,,,,,,,,,,,
595,PT02M51.00S,2021-11-21T05:16:09.4Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,107,100,2021-11-21T05:16:09Z,5850000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,594.0,5.0,5.0,0.0,,,,,,,,,,,,,,
596,PT02M36.00S,2021-11-21T05:16:24.1Z,4,REGULAR,3pt,Jump Shot,[],203496,26.757555847568987,80.14705882352942,1610612757,107,100,2021-11-21T05:16:28Z,5860000,-151.0,199.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
597,PT02M33.00S,2021-11-21T05:16:27.1Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,107,100,2021-11-21T05:16:28Z,5870000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,596.0,3.0,3.0,0.0,,,,,,,,,,,,,,
598,PT02M25.00S,2021-11-21T05:16:34.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,94.1688567674113,57.107843137254896,1610612755,107,100,2021-11-21T05:16:37Z,5880000,36.0,2.0,1,right,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,3.56,Missed,,,,,,,,,,,,,,,,,,,
599,PT02M24.00S,2021-11-21T05:16:35.6Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,107,100,2021-11-21T05:16:37Z,5890000,,,0,,R. Covington REBOUND (Off:0 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,598.0,6.0,6.0,0.0,,,,,,,,,,,,,,
600,PT02M23.00S,2021-11-21T05:16:43.2Z,4,REGULAR,foul,personal,[],1627777,,,1610612757,107,100,2021-11-21T05:20:02Z,5900000,,,0,,G. Niang take personal FOUL (4 PF),"[1627777, 1626181]",1610612755.0,PHI,take,,,Niang,G. Niang,,,,,,,,,,,,,,1830.0,4.0,0.0,Powell,1626181.0,,,,,,,
602,PT02M23.00S,2021-11-21T05:16:53.3Z,4,REGULAR,substitution,out,[],202699,,,1610612757,107,100,2021-11-21T05:17:13Z,5920000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M23.00S,2021-11-21T05:16:53.3Z,4,REGULAR,substitution,out,[],1627788,,,1610612757,107,100,2021-11-21T05:17:13Z,5930000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M23.00S,2021-11-21T05:16:53.3Z,4,REGULAR,substitution,in,[],1629680,,,1610612757,107,100,2021-11-21T05:17:13Z,5940000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M23.00S,2021-11-21T05:16:53.3Z,4,REGULAR,substitution,in,[],1630198,,,1610612757,107,100,2021-11-21T05:17:13Z,5950000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M09.00S,2021-11-21T05:17:24.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,5.601182654402102,49.754901960784316,1610612757,109,100,2021-11-21T05:17:27Z,5960000,1.0,0.0,1,left,L. Nance Jr. DUNK (7 PTS) (D. Lillard 7 AST),"[1626204, 203081]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,0.12,Made,7.0,,,,,,,,,,,,,D. Lillard,203081.0,7.0,,,
608,PT01M44.00S,2021-11-21T05:17:48.5Z,4,REGULAR,3pt,Jump Shot,[],1630178,67.88764783180025,20.098039215686274,1610612755,109,103,2021-11-21T05:17:52Z,5980000,-150.0,249.0,1,right,T. Maxey 29' 3PT  (26 PTS) (I. Joe 1 AST),"[1630178, 1630198]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,29.08,Made,26.0,,,,,,,,,,,,,I. Joe,1630198.0,1.0,,,
610,PT01M23.00S,2021-11-21T05:18:13.9Z,4,REGULAR,3pt,Jump Shot,[],203496,6.258212877792378,5.147058823529411,1610612757,112,103,2021-11-21T05:18:18Z,6000000,224.0,6.0,1,left,R. Covington 3PT  (6 PTS) (C. McCollum 5 AST),"[203496, 203468]",1610612757.0,POR,,,,Covington,R. Covington,,,,,22.44,Made,6.0,,,,,,,,,,,,,C. McCollum,203468.0,5.0,,,
612,PT01M11.00S,2021-11-21T05:18:28.6Z,4,REGULAR,3pt,Jump Shot,[],203552,75.3777923784494,86.51960784313727,1610612755,112,106,2021-11-21T05:18:32Z,6020000,183.0,179.0,1,right,S. Curry 25' 3PT  (10 PTS) (T. Maxey 8 AST),"[203552, 1630178]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,25.56,Made,10.0,,,,,,,,,,,,,T. Maxey,1630178.0,8.0,,,
614,PT00M48.60S,2021-11-21T05:18:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,4.944152431011826,51.470588235294116,1610612757,114,106,2021-11-21T05:19:28Z,6032500,-7.0,-6.0,1,left,N. Powell driving Layup (17 PTS) (R. Covington 3 AST),"[1626181, 203496]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,0.95,Made,17.0,,,,,,,,,,,,,R. Covington,203496.0,3.0,,,
616,PT00M48.60S,2021-11-21T05:18:59.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,114,106,2021-11-21T05:30:04Z,6035000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M45.40S,2021-11-21T05:21:07.1Z,4,REGULAR,foul,offensive,[],203552,,,1610612755,114,106,2021-11-21T05:24:10Z,6080000,,,0,,S. Curry offensive FOUL (5 PF),"[203552, 203468]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,203592.0,5.0,0.0,McCollum,203468.0,,,,,,,
622,PT00M45.40S,2021-11-21T05:21:07.1Z,4,REGULAR,turnover,offensive foul,[],203552,,,1610612755,114,106,2021-11-21T05:24:10Z,6095000,,,0,,S. Curry offensive foul TURNOVER (3 TO),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,203592.0,,,,,3.0,,,,,,
620,PT00M45.40S,2021-11-21T05:21:39.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612757,114,106,2021-11-21T05:24:10Z,6100000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M45.40S,2021-11-21T05:22:01.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612757,114,106,2021-11-21T05:24:10Z,6110000,,,0,,,[],1610612757.0,POR,overturned,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,Corrected to Offensive Foul on S. Curry
623,PT00M39.90S,2021-11-21T05:24:11.4Z,4,REGULAR,foul,personal,[],1627777,,,1610612757,114,106,2021-11-21T05:25:28Z,6120000,,,0,,G. Niang personal FOUL (5 PF),"[1627777, 203081]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,203592.0,5.0,0.0,Lillard,203081.0,,,,,,,
625,PT00M39.90S,2021-11-21T05:24:26.1Z,4,REGULAR,substitution,out,[],203552,,,1610612757,114,106,2021-11-21T05:24:31Z,6140000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M39.90S,2021-11-21T05:24:26.1Z,4,REGULAR,substitution,in,[],1627788,,,1610612757,114,106,2021-11-21T05:24:31Z,6150000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M31.90S,2021-11-21T05:24:49.6Z,4,REGULAR,turnover,backcourt,[],203081,,,1610612757,114,106,2021-11-21T05:24:57Z,6160000,,,0,,D. Lillard backcourt TURNOVER (4 TO),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,203592.0,,,,,4.0,,,,,,
628,PT00M31.90S,2021-11-21T05:24:56.9Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,114,106,2021-11-21T05:24:59Z,6170000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M31.90S,2021-11-21T05:24:56.9Z,4,REGULAR,substitution,in,[],203552,,,1610612755,114,106,2021-11-21T05:24:59Z,6180000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M27.00S,2021-11-21T05:25:15.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,93.77463863337714,51.470588235294116,1610612755,114,108,2021-11-21T05:25:19Z,6190000,7.0,6.0,1,right,T. Maxey driving Layup (28 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,0.95,Made,28.0,,,,,,,,,,,,,,,,,,
631,PT00M17.90S,2021-11-21T05:25:29.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612757,114,108,2021-11-21T05:25:36Z,6200000,,,0,,T. Maxey take personal FOUL (3 PF) (Lillard 2 FT),"[1630178, 203081]",1610612755.0,PHI,take,,,Maxey,T. Maxey,,,,,,,,,,,,,,203592.0,3.0,0.0,Lillard,203081.0,,,,,,,
633,PT00M17.90S,2021-11-21T05:25:59.0Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,115,108,2021-11-21T05:25:59Z,6220000,,,0,,D. Lillard Free Throw 1 of 2 (36 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,36.0,,,,,,,,,,,,,,,,,,
634,PT00M17.90S,2021-11-21T05:26:14.0Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,116,108,2021-11-21T05:26:14Z,6230000,,,0,,D. Lillard Free Throw 2 of 2 (37 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,37.0,,,,,,,,,,,,,,,,,,
635,PT00M12.10S,2021-11-21T05:26:29.6Z,4,REGULAR,3pt,Jump Shot,[],1630198,70.38436268068331,77.20588235294117,1610612755,116,111,2021-11-21T05:28:13Z,6240000,136.0,226.0,1,right,I. Joe 26' 3PT  (3 PTS) (T. Maxey 9 AST),"[1630198, 1630178]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,26.37,Made,3.0,,,,,,,,,,,,,T. Maxey,1630178.0,9.0,,,
636,PT00M09.30S,2021-11-21T05:26:40.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627788,,,1610612757,116,111,2021-11-21T05:26:46Z,6250000,,,0,,F. Korkmaz take personal FOUL (1 PF) (Lillard 2 FT),"[1627788, 203081]",1610612755.0,PHI,take,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,203592.0,1.0,0.0,Lillard,203081.0,,,,,,,
638,PT00M09.30S,2021-11-21T05:27:05.7Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,117,111,2021-11-21T05:27:05Z,6270000,,,0,,D. Lillard Free Throw 1 of 2 (38 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,38.0,,,,,,,,,,,,,,,,,,
639,PT00M09.30S,2021-11-21T05:27:21.5Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,118,111,2021-11-21T05:27:21Z,6280000,,,0,,D. Lillard Free Throw 2 of 2 (39 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,39.0,,,,,,,,,,,,,,,,,,
640,PT00M00.00S,2021-11-21T05:28:14.8Z,4,REGULAR,period,end,[],0,,,1610612755,118,111,2021-11-21T05:28:14Z,6290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
