actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
543,PT11M18.00S,2022-03-31T04:00:53.7Z,4,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,85,86,2022-03-31T04:00:53Z,5360000,,,0,,C. McCollum Free Throw 1 of 2 (20 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Made,,20.0,,,,,,,,,,,,,
544,PT11M18.00S,2022-03-31T04:01:10.2Z,4,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,85,86,2022-03-31T04:01:10Z,5370000,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,
545,PT11M15.00S,2022-03-31T04:01:12.6Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,85,86,2022-03-31T04:01:12Z,5380000,,,0,,G. Brown III REBOUND (Off:0 Def:2),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,544.0,,,,,,2.0,2.0,0.0,,,,,,
546,PT11M07.00S,2022-03-31T04:01:22.5Z,4,REGULAR,turnover,traveling,[],1630535,,,1610612757,85,86,2022-03-31T04:01:31Z,5390000,,,0,,G. Brown III traveling TURNOVER (2 TO),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,202026.0,,,,,,,,,,,,,,,2.0,,,,,
547,PT10M52.00S,2022-03-31T04:01:48.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,25.18068331143233,52.94117647058824,1610612740,85,86,2022-03-31T04:01:52Z,5400000,-15.0,184.0,1,left,MISS C. McCollum 18' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,18.48,,,,,,,,,,,,
548,PT10M49.00S,2022-03-31T04:01:51.1Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,85,86,2022-03-31T04:01:52Z,5410000,,,0,,G. Brown III REBOUND (Off:0 Def:3),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,547.0,,,,,,3.0,3.0,0.0,,,,,,
549,PT10M35.00S,2022-03-31T04:02:05.0Z,4,REGULAR,3pt,Jump Shot,[],203463,74.06373193166885,15.686274509803921,1610612757,85,86,2022-03-31T04:02:09Z,5420000,-172.0,191.0,1,right,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,25.7,,,,,,,,,,,,
550,PT10M31.00S,2022-03-31T04:02:09.0Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,85,86,2022-03-31T04:02:09Z,5430000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,549.0,,,,,,4.0,3.0,1.0,,,,,,
551,PT10M27.00S,2022-03-31T04:02:12.6Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203468,15.850854139290407,25.245098039215684,1610612740,85,88,2022-03-31T04:02:22Z,5440000,124.0,96.0,1,left,C. McCollum 15' running pullup Jump Shot (22 PTS),[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,,,,,,Made,,22.0,15.7,,,,,,,,,,,,
552,PT10M04.00S,2022-03-31T04:02:36.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,89.96386333771353,45.83333333333333,1610612757,85,88,2022-03-31T04:03:01Z,5450000,-21.0,42.0,1,right,MISS K. Dunn driving Layup - blocked,"[1627739, 1630230]",1610612757.0,POR,driving,,,Dunn,K. Dunn,,,,,,,,,,Missed,,,4.67,,,,,,,,,,Marshall,1630230.0,
553,PT10M04.00S,2022-03-31T04:02:36.1Z,4,REGULAR,block,,[],1630230,,,1610612757,85,88,2022-03-31T04:02:39Z,5460000,,,0,,N. Marshall BLOCK (1 BLK),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M04.00S,2022-03-31T04:02:36.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,85,88,2022-03-31T04:03:01Z,5470000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,552.0,,,,,,,,,,,,,,
555,PT10M04.00S,2022-03-31T04:02:41.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,85,88,2022-03-31T04:02:41Z,5480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M04.00S,2022-03-31T04:02:42.6Z,4,REGULAR,substitution,out,[],1630230,,,1610612757,85,88,2022-03-31T04:02:54Z,5490000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT10M04.00S,2022-03-31T04:02:42.6Z,4,REGULAR,substitution,in,[],202685,,,1610612757,85,88,2022-03-31T04:02:54Z,5500000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT10M01.00S,2022-03-31T04:03:12.9Z,4,REGULAR,turnover,bad pass,[],1627739,,,1610612757,85,88,2022-03-31T04:03:16Z,5510000,,,0,,K. Dunn bad pass TURNOVER (2 TO),"[1627739, 202685]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,2.0,Valanciunas,202685.0,,,
559,PT10M01.00S,2022-03-31T04:03:12.9Z,4,REGULAR,steal,,[],202685,,,1610612740,85,88,2022-03-31T04:03:15Z,5520000,,,0,,J. Valanciunas STEAL (4 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M57.00S,2022-03-31T04:03:18.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,8.886333771353483,89.95098039215686,1610612740,85,88,2022-03-31T04:14:40Z,5530000,-200.0,31.0,1,left,MISS C. McCollum 20' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,20.22,,,,,,,,,,,,
561,PT09M55.00S,2022-03-31T04:03:20.9Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,85,88,2022-03-31T04:14:40Z,5540000,,,0,,T. Murphy III REBOUND (Off:2 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,560.0,,,,,,4.0,2.0,2.0,,,,,,
562,PT09M55.00S,2022-03-31T04:03:23.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630530,5.590000152587891,50.0,1610612740,85,88,2022-03-31T04:14:56Z,5550000,0.0,0.0,1,left,MISS T. Murphy III tip DUNK,[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,,0.0,,,,,,,,,,,,
563,PT09M54.00S,2022-03-31T04:03:24.3Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612757,85,88,2022-03-31T04:14:56Z,5560000,,,0,,D. Eubanks REBOUND (Off:2 Def:6),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,562.0,,,,,,8.0,6.0,2.0,,,,,,
564,PT09M44.00S,2022-03-31T04:03:28.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629604,91.93495400788436,2.941176470588235,1610612757,85,88,2022-03-31T04:16:02Z,5570000,-235.0,23.0,1,right,MISS C. Elleby 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,Missed,,,23.65,,,,,,,,,,,,
565,PT09M41.00S,2022-03-31T04:03:31.9Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,85,88,2022-03-31T04:03:38Z,5580000,,,0,,J. Valanciunas REBOUND (Off:4 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,564.0,,,,,,9.0,5.0,4.0,,,,,,
566,PT09M31.00S,2022-03-31T04:03:46.0Z,4,REGULAR,turnover,out-of-bounds,[],202685,,,1610612740,85,88,2022-03-31T04:04:12Z,5590000,,,0,,J. Valanciunas step out-of-bounds TURNOVER (4 TO),[202685],1610612740.0,NOP,step,,,Valanciunas,J. Valanciunas,,,,,202026.0,,,,,,,,,,,,,,,4.0,,,,,
567,PT09M31.00S,2022-03-31T04:03:49.1Z,4,REGULAR,substitution,out,[],1628984,,,1610612757,85,88,2022-03-31T04:03:57Z,5600000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M31.00S,2022-03-31T04:03:49.1Z,4,REGULAR,substitution,in,[],1630631,,,1610612757,85,88,2022-03-31T04:03:57Z,5610000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M07.00S,2022-03-31T04:04:28.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629604,67.49342969776609,42.15686274509804,1610612757,85,88,2022-03-31T04:04:44Z,5620000,-39.0,253.0,1,right,MISS C. Elleby 25' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,Missed,,,25.61,,,,,,,,,,,,
570,PT09M04.00S,2022-03-31T04:04:31.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,85,88,2022-03-31T04:04:44Z,5630000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,569.0,,,,,,,,,,,,,,
571,PT09M04.00S,2022-03-31T04:04:39.9Z,4,REGULAR,foul,personal,[],1629234,,,1610612740,85,88,2022-03-31T04:05:06Z,5640000,,,0,,D. Eubanks loose ball personal FOUL (4 PF),"[1629234, 202685]",1610612757.0,POR,loose ball,,,Eubanks,D. Eubanks,,,,,1628954.0,4.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
573,PT08M53.00S,2022-03-31T04:05:16.8Z,4,REGULAR,foul,personal,[],1629234,,,1610612740,85,88,2022-03-31T04:05:38Z,5660000,,,0,,D. Eubanks personal FOUL (5 PF),"[1629234, 202685]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,202026.0,5.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
575,PT08M53.00S,2022-03-31T04:05:24.0Z,4,REGULAR,substitution,out,[],203463,,,1610612740,85,88,2022-03-31T04:05:36Z,5680000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M53.00S,2022-03-31T04:05:24.0Z,4,REGULAR,substitution,out,[],1629234,,,1610612740,85,88,2022-03-31T04:05:36Z,5690000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M53.00S,2022-03-31T04:05:24.0Z,4,REGULAR,substitution,in,[],1630553,,,1610612740,85,88,2022-03-31T04:05:36Z,5700000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M53.00S,2022-03-31T04:05:24.0Z,4,REGULAR,substitution,in,[],1629617,,,1610612740,85,88,2022-03-31T04:05:36Z,5710000,,,0,,SUB in: R. Perry,[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M45.00S,2022-03-31T04:05:54.0Z,4,REGULAR,3pt,Jump Shot,[],1630530,8.886333771353483,97.05882352941177,1610612740,85,91,2022-03-31T04:05:58Z,5720000,-235.0,31.0,1,left,T. Murphy III 3PT  (7 PTS) (J. Alvarado 3 AST),"[1630530, 1630631]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,,7.0,23.73,J. Alvarado,1630631.0,3.0,,,,,,,,,
581,PT08M30.00S,2022-03-31T04:06:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629617,88.64980289093299,47.549019607843135,1610612757,85,91,2022-03-31T04:06:14Z,5740000,-12.0,54.0,1,right,MISS R. Perry floating Shot,[1629617],1610612757.0,POR,floating,,,Perry,R. Perry,,,,,,,,,,Missed,,,5.56,,,,,,,,,,,,
582,PT08M27.00S,2022-03-31T04:06:12.1Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,85,91,2022-03-31T04:06:14Z,5750000,,,0,,T. Murphy III REBOUND (Off:2 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,581.0,,,,,,5.0,3.0,2.0,,,,,,
583,PT08M21.00S,2022-03-31T04:06:18.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626204,6.521024967148489,49.26470588235294,1610612740,85,93,2022-03-31T04:17:28Z,5760000,4.0,9.0,1,left,L. Nance Jr. cutting DUNK (6 PTS) (C. McCollum 3 AST),"[1626204, 203468]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,Made,,6.0,0.95,C. McCollum,203468.0,3.0,,,,,,,,,
585,PT08M20.00S,2022-03-31T04:06:25.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,85,93,2022-03-31T04:06:25Z,5780000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M03.00S,2022-03-31T04:09:32.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,84.1819973718791,55.88235294117647,1610612757,87,93,2022-03-31T04:09:42Z,5790000,29.0,96.0,1,right,K. Dunn 10' driving floating Jump Shot (6 PTS),[1627739],1610612757.0,POR,driving floating,,,Dunn,K. Dunn,,,,,,,,,,Made,,6.0,10.06,,,,,,,,,,,,
587,PT08M03.00S,2022-03-31T04:09:36.0Z,4,REGULAR,foul,personal,['1freethrow'],1626204,,,1610612757,87,93,2022-03-31T04:09:45Z,5800000,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Dunn 1 FT),"[1626204, 1627739]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,202026.0,1.0,0.0,Dunn,1627739.0,,,,,,,,,,,,,,,,
589,PT08M03.00S,2022-03-31T04:09:48.3Z,4,REGULAR,substitution,out,[],1629604,,,1610612757,87,93,2022-03-31T04:10:23Z,5820000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M03.00S,2022-03-31T04:09:48.3Z,4,REGULAR,substitution,in,[],1629833,,,1610612757,87,93,2022-03-31T04:10:23Z,5830000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M03.00S,2022-03-31T04:10:07.1Z,4,REGULAR,freethrow,1 of 1,[],1627739,,,1610612757,88,93,2022-03-31T04:10:07Z,5840000,,,0,,K. Dunn Free Throw 1 of 1 (7 PTS),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
592,PT07M51.00S,2022-03-31T04:10:21.9Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612740,88,93,2022-03-31T04:10:27Z,5850000,,,0,,C. McCollum bad pass TURNOVER (4 TO),"[203468, 1627739]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,4.0,Dunn,1627739.0,,,
593,PT07M51.00S,2022-03-31T04:10:21.9Z,4,REGULAR,steal,,[],1627739,,,1610612757,88,93,2022-03-31T04:10:23Z,5860000,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M47.00S,2022-03-31T04:10:25.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630553,92.72339027595268,49.50980392156863,1610612757,90,93,2022-03-31T04:10:32Z,5870000,-2.0,16.0,1,right,K. Johnson running DUNK (7 PTS) (K. Dunn 6 AST),"[1630553, 1627739]",1610612757.0,POR,running,,,Johnson,K. Johnson,,,,,,,,,,Made,,7.0,1.61,K. Dunn,1627739.0,6.0,,,,,,,,,
596,PT07M25.00S,2022-03-31T04:10:48.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,5.995400788436268,52.20588235294118,1610612740,90,95,2022-03-31T04:10:52Z,5890000,-11.0,4.0,1,left,L. Nance Jr. cutting Layup (8 PTS) (J. Valanciunas 3 AST),"[1626204, 202685]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,Made,,8.0,1.17,J. Valanciunas,202685.0,3.0,,,,,,,,,
598,PT07M07.00S,2022-03-31T04:11:05.5Z,4,REGULAR,turnover,bad pass,[],1627739,,,1610612757,90,95,2022-03-31T04:11:12Z,5910000,,,0,,K. Dunn bad pass TURNOVER (3 TO),"[1627739, 1630530]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,3.0,Murphy III,1630530.0,,,
599,PT07M07.00S,2022-03-31T04:11:05.5Z,4,REGULAR,steal,,[],1630530,,,1610612740,90,95,2022-03-31T04:13:08Z,5920000,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M02.00S,2022-03-31T04:11:10.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630530,30.436925098554536,30.14705882352941,1610612740,90,95,2022-03-31T04:11:23Z,5930000,99.0,234.0,1,left,MISS T. Murphy III 25' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,,25.38,,,,,,,,,,,,
601,PT07M00.00S,2022-03-31T04:11:12.7Z,4,REGULAR,rebound,defensive,[],1629617,,,1610612757,90,95,2022-03-31T04:11:23Z,5940000,,,0,,R. Perry REBOUND (Off:4 Def:2),[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,600.0,,,,,,6.0,2.0,4.0,,,,,,
602,PT06M38.00S,2022-03-31T04:11:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629617,90.22667542706965,58.82352941176471,1610612757,92,95,2022-03-31T04:11:40Z,5950000,44.0,39.0,1,right,R. Perry driving Layup (11 PTS) (K. Dunn 7 AST),"[1629617, 1627739]",1610612757.0,POR,driving,,,Perry,R. Perry,,,,,,,,,,Made,,11.0,5.91,K. Dunn,1627739.0,7.0,,,,,,,,,
604,PT06M23.00S,2022-03-31T04:11:49.7Z,4,REGULAR,3pt,Jump Shot,[],1630530,29.122864651773984,18.38235294117647,1610612740,92,98,2022-03-31T04:11:53Z,5970000,158.0,221.0,1,left,T. Murphy III 27' 3PT  (10 PTS) (J. Valanciunas 4 AST),"[1630530, 202685]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,,10.0,27.2,J. Valanciunas,202685.0,4.0,,,,,,,,,
606,PT06M02.00S,2022-03-31T04:12:11.4Z,4,REGULAR,2pt,Jump Shot,[],1629617,74.45795006570303,47.30392156862745,1610612757,94,98,2022-03-31T04:12:21Z,5990000,-13.0,188.0,1,right,R. Perry 18' Jump Shot (13 PTS) (K. Dunn 8 AST),"[1629617, 1627739]",1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,Made,,13.0,18.81,K. Dunn,1627739.0,8.0,,,,,,,,,
608,PT05M42.00S,2022-03-31T04:12:31.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,13.87976346911958,34.068627450980394,1610612740,94,98,2022-03-31T04:12:35Z,6010000,80.0,78.0,1,left,MISS L. Nance Jr. 11' turnaround fadeaway Shot,[1626204],1610612740.0,NOP,turnaround fadeaway,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,Missed,,,11.15,,,,,,,,,,,,
609,PT05M39.00S,2022-03-31T04:12:34.3Z,4,REGULAR,rebound,offensive,[],1630631,,,1610612740,94,98,2022-03-31T04:12:35Z,6020000,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,608.0,,,,,,3.0,2.0,1.0,,,,,,
610,PT05M37.00S,2022-03-31T04:12:35.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,31.09395532194481,69.6078431372549,1610612740,94,98,2022-03-31T04:12:43Z,6030000,-98.0,240.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,,25.91,,,,,,,,,,,,
611,PT05M36.00S,2022-03-31T04:12:36.1Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,94,98,2022-03-31T04:12:43Z,6040000,,,0,,J. Valanciunas REBOUND (Off:5 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,610.0,,,,,,10.0,5.0,5.0,,,,,,
612,PT05M36.00S,2022-03-31T04:12:41.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,94,100,2022-03-31T04:12:41Z,6050000,0.0,0.0,1,left,J. Valanciunas tip Layup (11 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,,11.0,0.0,,,,,,,,,,,,
613,PT05M36.00S,2022-03-31T04:12:43.2Z,4,REGULAR,foul,personal,['1freethrow'],1629617,,,1610612740,94,100,2022-03-31T04:13:04Z,6060000,,,0,,R. Perry shooting personal FOUL (4 PF) (Valanciunas 1 FT),"[1629617, 202685]",1610612757.0,POR,shooting,,,Perry,R. Perry,,,,,202026.0,4.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
615,PT05M36.00S,2022-03-31T04:12:53.0Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,94,100,2022-03-31T04:13:03Z,6080000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M36.00S,2022-03-31T04:12:53.0Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,94,100,2022-03-31T04:13:03Z,6090000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M36.00S,2022-03-31T04:12:53.0Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,94,100,2022-03-31T04:13:03Z,6100000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M36.00S,2022-03-31T04:12:53.0Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,94,100,2022-03-31T04:13:03Z,6110000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M36.00S,2022-03-31T04:13:14.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],202685,,,1610612740,94,101,2022-03-31T04:13:14Z,6120000,,,0,,J. Valanciunas Free Throw 1 of 1 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,,12.0,,,,,,,,,,,,,
620,PT05M14.00S,2022-03-31T04:13:40.4Z,4,REGULAR,2pt,Jump Shot,[],1627739,74.32654402102497,33.82352941176471,1610612757,96,101,2022-03-31T04:13:45Z,6130000,-81.0,189.0,1,right,K. Dunn 20' step back Jump Shot (9 PTS) (K. Johnson 3 AST),"[1627739, 1630553]",1610612757.0,POR,step back,,,Dunn,K. Dunn,,,,,,,,,,Made,,9.0,20.54,K. Johnson,1630553.0,3.0,,,,,,,,,
621,PT04M58.00S,2022-03-31T04:13:56.8Z,4,REGULAR,2pt,Jump Shot,[],1627742,21.369908015768726,43.627450980392155,1610612740,96,103,2022-03-31T04:14:23Z,6140000,32.0,148.0,1,left,B. Ingram 15' fadeaway Jump Shot (15 PTS) (C. McCollum 4 AST),"[1627742, 203468]",1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,,,,,,Made,,15.0,15.18,C. McCollum,203468.0,4.0,,,,,,,,,
622,PT04M58.00S,2022-03-31T04:14:00.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630553,,,1610612740,96,103,2022-03-31T04:14:07Z,6150000,,,0,,K. Johnson shooting personal FOUL (5 PF) (Ingram 1 FT),"[1630553, 1627742]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,202026.0,5.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
624,PT04M58.00S,2022-03-31T04:14:24.1Z,4,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,96,104,2022-03-31T04:14:24Z,6170000,,,0,,B. Ingram Free Throw 1 of 1 (16 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,,16.0,,,,,,,,,,,,,
625,PT04M47.00S,2022-03-31T04:14:38.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629617,90.48948751642575,47.549019607843135,1610612757,98,104,2022-03-31T04:14:42Z,6180000,-12.0,37.0,1,right,R. Perry cutting Layup (15 PTS) (K. Johnson 4 AST),"[1629617, 1630553]",1610612757.0,POR,cutting,,,Perry,R. Perry,,,,,,,,,,Made,,15.0,3.89,K. Johnson,1630553.0,4.0,,,,,,,,,
627,PT04M32.00S,2022-03-31T04:14:53.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,13.61695137976347,46.07843137254902,1610612740,98,106,2022-03-31T04:14:57Z,6200000,20.0,75.0,1,left,J. Valanciunas 7' driving Hook (14 PTS) (B. Ingram 4 AST),"[202685, 1627742]",1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,,14.0,7.8,B. Ingram,1627742.0,4.0,,,,,,,,,
630,PT04M16.00S,2022-03-31T04:15:09.0Z,4,REGULAR,turnover,bad pass,[],1630553,,,1610612757,98,106,2022-03-31T04:15:12Z,6220000,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1630553, 1630529]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,2.0,Jones,1630529.0,,,
631,PT04M16.00S,2022-03-31T04:15:09.0Z,4,REGULAR,steal,,[],1630529,,,1610612740,98,106,2022-03-31T04:15:10Z,6230000,,,0,,H. Jones STEAL (4 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
