actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
462,PT00M48.90S,2021-11-24T04:47:22.1Z,3,REGULAR,3pt,Jump Shot,[],203468,32.670827858081466,53.92156862745098,1610612757,88,79,2021-11-24T04:47:25Z,4530000,-20.0,255.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
463,PT00M46.60S,2021-11-24T04:47:24.4Z,3,REGULAR,rebound,offensive,[],1629642,,,1610612757,88,79,2021-11-24T04:47:24Z,4540000,,,0,,N. Little REBOUND (Off:2 Def:0),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,462.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
464,PT00M38.40S,2021-11-24T04:47:32.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203468,14.4053876478318,15.686274509803921,1610612757,88,79,2021-11-24T04:47:40Z,4550000,172.0,83.0,1,left,MISS C. McCollum 19' pullup Shot,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,19.06,Missed,,,,,,,,,,,,,,,,,,,
465,PT00M35.40S,2021-11-24T04:47:35.6Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,88,79,2021-11-24T04:47:36Z,4560000,,,0,,W. Barton REBOUND (Off:2 Def:6),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,464.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
466,PT00M21.60S,2021-11-24T04:47:49.3Z,3,REGULAR,3pt,Jump Shot,[],203085,81.94809461235218,93.38235294117648,1610612743,88,79,2021-11-24T04:47:53Z,4570000,217.0,117.0,1,right,MISS A. Rivers 24' pullup 3PT,[203085],1610612743.0,DEN,pullup,,,Rivers,A. Rivers,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
467,PT00M18.80S,2021-11-24T04:47:52.2Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,88,79,2021-11-24T04:47:52Z,4580000,,,0,,N. Little REBOUND (Off:2 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,466.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
468,PT00M06.00S,2021-11-24T04:48:06.7Z,3,REGULAR,foul,personal,[],203085,,,1610612757,88,79,2021-11-24T04:55:27Z,4590000,,,0,,A. Rivers take personal FOUL (2 PF),"[203085, 1629014]",1610612743.0,DEN,take,,,Rivers,A. Rivers,,,,,,,,,,,,,1627961.0,,,,,2.0,0.0,Simons,1629014.0,,,,
470,PT00M06.00S,2021-11-24T04:48:19.5Z,3,REGULAR,substitution,out,[],203932,,,1610612757,88,79,2021-11-24T04:48:23Z,4610000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M06.00S,2021-11-24T04:48:19.5Z,3,REGULAR,substitution,in,[],201145,,,1610612757,88,79,2021-11-24T04:48:23Z,4620000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M00.50S,2021-11-24T04:48:40.0Z,3,REGULAR,2pt,Jump Shot,[],203468,12.171484888304862,65.93137254901961,1610612757,90,79,2021-11-24T04:48:46Z,4630000,-80.0,62.0,1,left,C. McCollum 10' driving floating Jump Shot (27 PTS),[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,10.09,Made,,,,,,,,,27.0,,,,,,,,,,
473,PT00M00.00S,2021-11-24T04:48:48.0Z,3,REGULAR,period,end,[],0,,,1610612743,90,79,2021-11-24T04:48:48Z,4640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-11-24T04:51:20.9Z,4,REGULAR,substitution,out,['startperiod'],203469,,,1610612743,90,79,2021-11-24T04:52:22Z,4650000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2021-11-24T04:51:20.9Z,4,REGULAR,substitution,in,['startperiod'],203503,,,1610612743,90,79,2021-11-24T04:52:22Z,4660000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2021-11-24T04:52:22.0Z,4,REGULAR,period,start,[],0,,,1610612757,90,79,2021-11-24T04:52:23Z,4670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M38.00S,2021-11-24T04:52:43.7Z,4,REGULAR,3pt,Jump Shot,[],203503,28.203022339027594,77.20588235294117,1610612757,90,79,2021-11-24T04:52:51Z,4680000,-136.0,213.0,1,left,MISS T. Snell 25' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
478,PT11M33.00S,2021-11-24T04:52:48.7Z,4,REGULAR,rebound,offensive,[],1629014,,,1610612757,90,79,2021-11-24T04:53:34Z,4690000,,,0,,A. Simons REBOUND (Off:2 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,477.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
479,PT11M23.00S,2021-11-24T04:52:58.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629014,24.129434954007884,37.254901960784316,1610612757,92,79,2021-11-24T04:53:04Z,4700000,64.0,174.0,1,left,A. Simons 18' step back Jump Shot (10 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,18.56,Made,,,,,,,,,10.0,,,,,,,,,,
480,PT11M08.00S,2021-11-24T04:53:13.2Z,4,REGULAR,turnover,lost ball,[],1630192,,,1610612743,92,79,2021-11-24T04:53:16Z,4710000,,,0,,Z. Nnaji lost ball TURNOVER (3 TO),"[1630192, 1626204]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,3.0,,Nance Jr.,1626204.0,,,,,,,,
481,PT11M08.00S,2021-11-24T04:53:13.2Z,4,REGULAR,steal,,[],1626204,,,1610612757,92,79,2021-11-24T04:53:14Z,4720000,,,0,,L. Nance Jr. STEAL (2 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT11M04.00S,2021-11-24T04:53:19.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629642,6.258212877792378,47.794117647058826,1610612757,94,79,2021-11-24T04:53:46Z,4730000,11.0,6.0,1,left,N. Little running Layup (8 PTS) (L. Nance Jr. 2 AST),"[1629642, 1626204]",1610612757.0,POR,running,,,Little,N. Little,,,,,1.27,Made,,,,,,,,,8.0,,,,,,,L. Nance Jr.,1626204.0,2.0,
484,PT11M04.00S,2021-11-24T04:53:20.9Z,4,REGULAR,foul,personal,['1freethrow'],1630267,,,1610612757,94,79,2021-11-24T04:53:40Z,4750000,,,0,,F. Campazzo shooting personal FOUL (3 PF) (Little 1 FT),"[1630267, 1629642]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,,,1626302.0,,,,,3.0,0.0,Little,1629642.0,,,,
486,PT11M04.00S,2021-11-24T04:53:41.5Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629642,,,1610612757,95,79,2021-11-24T04:53:41Z,4770000,,,0,,N. Little Free Throw 1 of 1 (9 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,Made,,,,,,,,,9.0,,,,,,,,,,
487,PT10M50.00S,2021-11-24T04:54:01.9Z,4,REGULAR,foul,personal,[],1629642,,,1610612743,95,79,2021-11-24T04:54:09Z,4780000,,,0,,N. Little personal FOUL (1 PF),"[1629642, 203115]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,1627961.0,,,,,1.0,0.0,Barton,203115.0,,,,
489,PT10M44.00S,2021-11-24T04:54:29.3Z,4,REGULAR,3pt,Jump Shot,[],1630192,75.77201051248358,12.745098039215685,1610612743,95,79,2021-11-24T04:54:34Z,4800000,-186.0,175.0,1,right,MISS Z. Nnaji 25' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
490,PT10M41.00S,2021-11-24T04:54:32.3Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,95,79,2021-11-24T04:54:34Z,4810000,,,0,,N. Little REBOUND (Off:2 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,489.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
491,PT10M26.00S,2021-11-24T04:54:46.5Z,4,REGULAR,2pt,Jump Shot,[],1629014,15.325229960578188,82.35294117647058,1610612757,95,79,2021-11-24T04:54:54Z,4820000,-162.0,92.0,1,left,MISS A. Simons 18' pullup bank Shot,[1629014],1610612757.0,POR,pullup bank,,,Simons,A. Simons,,,,,18.59,Missed,,,,,,,,,,,,,,,,,,,
492,PT10M24.00S,2021-11-24T04:54:48.5Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,95,79,2021-11-24T04:54:54Z,4830000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,491.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
493,PT10M05.00S,2021-11-24T04:55:08.4Z,4,REGULAR,3pt,Jump Shot,[],1630192,94.69448094612353,96.56862745098039,1610612743,95,82,2021-11-24T04:55:13Z,4840000,233.0,-3.0,1,right,Z. Nnaji 3PT  (8 PTS) (A. Rivers 2 AST),"[1630192, 203085]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,23.28,Made,,,,,,,,,8.0,,,,,,,A. Rivers,203085.0,2.0,
495,PT09M43.00S,2021-11-24T04:55:29.4Z,4,REGULAR,2pt,Jump Shot,[],203468,10.988830486202366,33.33333333333333,1610612757,97,82,2021-11-24T04:55:34Z,4860000,83.0,51.0,1,left,C. McCollum 9' driving floating bank Jump Shot (29 PTS),[203468],1610612757.0,POR,driving floating bank,,,McCollum,C. McCollum,,,,,9.76,Made,,,,,,,,,29.0,,,,,,,,,,
496,PT09M17.00S,2021-11-24T04:55:57.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,97,82,2021-11-24T04:56:05Z,4870000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,1627961.0,,,,,,,,,,,,
497,PT09M17.00S,2021-11-24T04:56:06.4Z,4,REGULAR,substitution,out,[],203468,,,1610612757,97,82,2021-11-24T04:56:09Z,4880000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M17.00S,2021-11-24T04:56:06.4Z,4,REGULAR,substitution,in,[],203081,,,1610612757,97,82,2021-11-24T04:56:09Z,4890000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M55.00S,2021-11-24T04:56:38.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629014,5.338370565045992,65.44117647058823,1610612757,99,82,2021-11-24T04:56:45Z,4900000,-77.0,-2.0,1,left,A. Simons 7' driving floating bank Jump Shot (12 PTS),[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,7.72,Made,,,,,,,,,12.0,,,,,,,,,,
501,PT08M35.00S,2021-11-24T04:56:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,94.43166885676742,49.01960784313725,1610612743,99,84,2021-11-24T04:57:02Z,4920000,-5.0,0.0,1,right,J. Green driving Layup (19 PTS),[201145],1610612743.0,DEN,driving,,,Green,J. Green,,,,,0.49,Made,,,,,,,,,19.0,,,,,,,,,,
502,PT08M20.00S,2021-11-24T04:57:12.8Z,4,REGULAR,3pt,Jump Shot,[],1629014,24.52365308804205,85.04901960784314,1610612757,99,84,2021-11-24T04:57:18Z,4930000,-175.0,178.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
503,PT08M17.00S,2021-11-24T04:57:15.8Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,99,84,2021-11-24T04:57:18Z,4940000,,,0,,Z. Nnaji REBOUND (Off:1 Def:6),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,502.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
504,PT08M04.00S,2021-11-24T04:57:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,94.1688567674113,47.549019607843135,1610612743,99,86,2021-11-24T04:57:37Z,4950000,-12.0,2.0,1,right,J. Green cutting Layup (21 PTS) (W. Barton 7 AST),"[201145, 203115]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,1.25,Made,,,,,,,,,21.0,,,,,,,W. Barton,203115.0,7.0,
506,PT08M04.00S,2021-11-24T04:57:34.2Z,4,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612743,99,86,2021-11-24T04:57:45Z,4970000,,,0,,A. Simons shooting personal FOUL (3 PF) (Green 1 FT),"[1629014, 201145]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,2714.0,,,,,3.0,0.0,Green,201145.0,,,,
508,PT08M04.00S,2021-11-24T04:57:46.5Z,4,REGULAR,substitution,out,[],203503,,,1610612743,99,86,2021-11-24T04:59:22Z,4990000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M04.00S,2021-11-24T04:57:46.5Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,99,86,2021-11-24T04:59:22Z,5000000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M04.00S,2021-11-24T04:57:46.5Z,4,REGULAR,substitution,out,[],203085,,,1610612743,99,86,2021-11-24T04:59:22Z,5010000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M04.00S,2021-11-24T04:57:46.5Z,4,REGULAR,substitution,in,[],1626181,,,1610612743,99,86,2021-11-24T04:59:22Z,5020000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M04.00S,2021-11-24T04:57:46.5Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,99,86,2021-11-24T04:59:22Z,5030000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M04.00S,2021-11-24T04:57:46.5Z,4,REGULAR,substitution,in,[],203932,,,1610612743,99,86,2021-11-24T04:59:22Z,5040000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M04.00S,2021-11-24T04:58:14.0Z,4,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,99,87,2021-11-24T04:58:14Z,5050000,,,0,,J. Green Free Throw 1 of 1 (22 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,,,22.0,,,,,,,,,,
515,PT07M46.00S,2021-11-24T04:58:34.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,12.040078843626807,58.82352941176471,1610612757,101,87,2021-11-24T04:58:43Z,5060000,-44.0,61.0,1,left,A. Simons 7' driving floating Jump Shot (14 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,7.5,Made,,,,,,,,,14.0,,,,,,,,,,
516,PT07M23.00S,2021-11-24T04:58:58.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,94.03745072273325,47.05882352941176,1610612743,101,89,2021-11-24T04:59:02Z,5070000,-15.0,4.0,1,right,M. Morris driving Layup (16 PTS) (J. Green 3 AST),"[1628420, 201145]",1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,1.51,Made,,,,,,,,,16.0,,,,,,,J. Green,201145.0,3.0,
518,PT07M07.00S,2021-11-24T04:59:13.7Z,4,REGULAR,3pt,Jump Shot,[],203081,36.74441524310118,59.31372549019608,1610612757,104,89,2021-11-24T04:59:22Z,5090000,-47.0,293.0,1,left,D. Lillard 29' 3PT pullup (23 PTS) (A. Simons 2 AST),"[203081, 1629014]",1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,29.66,Made,,,,,,,,,23.0,,,,,,,A. Simons,1629014.0,2.0,
520,PT06M49.00S,2021-11-24T04:59:32.0Z,4,REGULAR,turnover,lost ball,[],201145,,,1610612743,104,89,2021-11-24T04:59:35Z,5110000,,,0,,J. Green lost ball TURNOVER (1 TO),"[201145, 1626181]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,1.0,,Powell,1626181.0,,,,,,,,
521,PT06M49.00S,2021-11-24T04:59:32.0Z,4,REGULAR,steal,,[],1626181,,,1610612757,104,89,2021-11-24T04:59:33Z,5120000,,,0,,N. Powell STEAL (3 STL),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M43.00S,2021-11-24T04:59:37.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,26.888961892247043,82.84313725490196,1610612757,104,89,2021-11-24T04:59:42Z,5130000,-164.0,200.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
523,PT06M40.00S,2021-11-24T04:59:40.9Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,104,89,2021-11-24T04:59:42Z,5140000,,,0,,J. Green REBOUND (Off:1 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,522.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
524,PT06M32.00S,2021-11-24T04:59:48.6Z,4,REGULAR,3pt,Jump Shot,[],203115,87.99277266754271,3.6764705882352944,1610612743,104,92,2021-11-24T04:59:59Z,5150000,-232.0,60.0,1,right,W. Barton 3PT step back (11 PTS),[203115],1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,23.93,Made,,,,,,,,,11.0,,,,,,,,,,
525,PT06M31.00S,2021-11-24T04:59:57.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,104,92,2021-11-24T04:59:57Z,5160000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M31.00S,2021-11-24T05:01:47.9Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,104,92,2021-11-24T05:03:03Z,5170000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M31.00S,2021-11-24T05:01:47.9Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,104,92,2021-11-24T05:03:03Z,5180000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M31.00S,2021-11-24T05:01:47.9Z,4,REGULAR,substitution,out,[],1626204,,,1610612757,104,92,2021-11-24T05:03:03Z,5190000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT06M31.00S,2021-11-24T05:01:47.9Z,4,REGULAR,substitution,in,[],203994,,,1610612757,104,92,2021-11-24T05:03:03Z,5200000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M31.00S,2021-11-24T05:01:47.9Z,4,REGULAR,substitution,in,[],203468,,,1610612757,104,92,2021-11-24T05:03:03Z,5210000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M31.00S,2021-11-24T05:01:47.9Z,4,REGULAR,substitution,in,[],203496,,,1610612757,104,92,2021-11-24T05:03:03Z,5220000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M14.00S,2021-11-24T05:03:39.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,104,92,2021-11-24T05:03:39Z,5230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M12.00S,2021-11-24T05:03:58.1Z,4,REGULAR,3pt,Jump Shot,[],203468,14.799605781865965,3.6764705882352944,1610612757,107,92,2021-11-24T05:04:06Z,5240000,232.0,87.0,1,left,C. McCollum 24' 3PT  (32 PTS) (D. Lillard 4 AST),"[203468, 203081]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,24.73,Made,,,,,,,,,32.0,,,,,,,D. Lillard,203081.0,4.0,
535,PT05M47.00S,2021-11-24T05:04:22.5Z,4,REGULAR,3pt,Jump Shot,[],203932,93.9060446780552,95.83333333333334,1610612743,107,92,2021-11-24T05:04:27Z,5260000,229.0,5.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,,
536,PT05M44.00S,2021-11-24T05:04:25.5Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,107,92,2021-11-24T05:04:27Z,5270000,,,0,,R. Covington REBOUND (Off:1 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,535.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
537,PT05M38.00S,2021-11-24T05:04:32.4Z,4,REGULAR,3pt,Jump Shot,[],203081,7.046649145860711,4.901960784313726,1610612757,107,92,2021-11-24T05:04:38Z,5280000,225.0,14.0,1,left,MISS D. Lillard step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,22.59,Missed,,,,,,,,,,,,,,,,,,,
538,PT05M33.00S,2021-11-24T05:04:37.4Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,107,92,2021-11-24T05:04:38Z,5290000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,537.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
539,PT05M26.00S,2021-11-24T05:04:43.4Z,4,REGULAR,3pt,Jump Shot,[],1628420,80.3712220762155,6.372549019607843,1610612743,107,92,2021-11-24T05:06:14Z,5300000,-218.0,132.0,1,right,MISS M. Morris 25' pullup 3PT,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
540,PT05M26.00S,2021-11-24T05:04:43.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,107,92,2021-11-24T05:04:50Z,5310000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,,,
541,PT05M26.00S,2021-11-24T05:04:48.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,107,92,2021-11-24T05:04:48Z,5320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M11.00S,2021-11-24T05:05:09.5Z,4,REGULAR,turnover,bad pass,[],203081,,,1610612757,107,92,2021-11-24T05:05:13Z,5330000,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1630267]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,1.0,,Campazzo,1630267.0,,,,,,,,
543,PT05M11.00S,2021-11-24T05:05:09.5Z,4,REGULAR,steal,,[],1630267,,,1610612743,107,92,2021-11-24T05:05:11Z,5340000,,,0,,F. Campazzo STEAL (2 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M03.00S,2021-11-24T05:05:17.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203115,72.22404730617609,17.401960784313726,1610612743,107,92,2021-11-24T05:05:21Z,5350000,-163.0,209.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
545,PT05M00.00S,2021-11-24T05:05:20.6Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,107,92,2021-11-24T05:05:21Z,5360000,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,544.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
546,PT04M49.00S,2021-11-24T05:05:33.4Z,4,REGULAR,foul,personal,['2freethrow'],203115,,,1610612757,107,92,2021-11-24T05:05:42Z,5370000,,,0,,W. Barton shooting personal FOUL (2 PF) (Nurkic 2 FT),"[203115, 203994]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,,,1626302.0,,,,,2.0,0.0,Nurkic,203994.0,,,,
548,PT04M49.00S,2021-11-24T05:05:54.9Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,108,92,2021-11-24T05:05:54Z,5390000,,,0,,J. Nurkic Free Throw 1 of 2 (5 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,5.0,,,,,,,,,,
549,PT04M49.00S,2021-11-24T05:05:55.7Z,4,REGULAR,substitution,out,[],1630267,,,1610612757,108,92,2021-11-24T05:06:03Z,5400000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT04M49.00S,2021-11-24T05:05:55.7Z,4,REGULAR,substitution,in,[],203210,,,1610612757,108,92,2021-11-24T05:06:03Z,5410000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M49.00S,2021-11-24T05:06:10.5Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,109,92,2021-11-24T05:06:10Z,5420000,,,0,,J. Nurkic Free Throw 2 of 2 (6 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,6.0,,,,,,,,,,
