actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
556,PT06M01.00S,2021-11-06T04:03:53.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,90,94,2021-11-06T04:03:53Z,5410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M51.00S,2021-11-06T04:04:10.8Z,4,REGULAR,3pt,Jump Shot,[],1626167,67.36202365308804,48.77450980392157,1610612754,90,97,2021-11-06T04:04:15Z,5420000,-6.0,254.0,1,right,M. Turner 25' 3PT  (11 PTS) (T. McConnell 2 AST),"[1626167, 204456]",1610612754.0,IND,,,,Turner,M. Turner,,,,,25.44,Made,11.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,,,
559,PT05M30.00S,2021-11-06T04:04:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.258212877792378,48.77450980392157,1610612757,92,97,2021-11-06T04:04:35Z,5440000,6.0,6.0,1,left,J. Nurkic driving Layup (8 PTS) (D. Lillard 11 AST),"[203994, 203081]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,0.88,Made,8.0,D. Lillard,203081.0,11.0,,,,,,,,,,,,,,,
561,PT05M14.00S,2021-11-06T04:04:47.4Z,4,REGULAR,2pt,Jump Shot,[],204456,79.71419185282524,33.088235294117645,1610612754,92,99,2021-11-06T04:05:01Z,5460000,-85.0,138.0,1,right,T. McConnell 16' pullup Jump Shot (19 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,16.2,Made,19.0,,,,,,,,,,,,,,,,,,
562,PT05M05.00S,2021-11-06T04:05:03.5Z,4,REGULAR,foul,offensive,[],203994,,,1610612757,92,99,2021-11-06T04:05:10Z,5470000,,,0,,J. Nurkic offensive FOUL (3 PF),"[203994, 1626167]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,1151.0,3.0,0.0,Turner,1626167.0,
564,PT05M05.00S,2021-11-06T04:05:03.5Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612757,92,99,2021-11-06T04:05:03Z,5490000,,,0,,J. Nurkic offensive foul TURNOVER (1 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,1.0,,,,,,,,,1151.0,,,,,
565,PT04M48.00S,2021-11-06T04:05:32.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626167,81.15965834428384,54.65686274509803,1610612754,92,101,2021-11-06T04:05:38Z,5500000,23.0,125.0,1,right,M. Turner 12' turnaround fadeaway Jump Shot (13 PTS) (J. Holiday 3 AST),"[1626167, 203200]",1610612754.0,IND,turnaround fadeaway,,,Turner,M. Turner,,,,,12.68,Made,13.0,J. Holiday,203200.0,3.0,,,,,,,,,,,,,,,
567,PT04M32.00S,2021-11-06T04:05:47.9Z,4,REGULAR,3pt,Jump Shot,[],203468,31.61957950065703,63.970588235294116,1610612757,95,101,2021-11-06T04:05:52Z,5520000,-70.0,245.0,1,left,C. McCollum 25' 3PT step back (25 PTS),[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,25.45,Made,25.0,,,,,,,,,,,,,,,,,,
568,PT04M15.00S,2021-11-06T04:06:05.5Z,4,REGULAR,3pt,Jump Shot,[],1626167,70.38436268068331,73.77450980392157,1610612754,95,101,2021-11-06T04:06:09Z,5530000,119.0,226.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
569,PT04M11.00S,2021-11-06T04:06:09.5Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,95,101,2021-11-06T04:06:09Z,5540000,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,568.0,7.0,6.0,1.0,,,,,,,,
570,PT03M55.00S,2021-11-06T04:06:25.3Z,4,REGULAR,3pt,Jump Shot,[],203496,17.559132720105126,95.34313725490196,1610612757,98,101,2021-11-06T04:06:29Z,5550000,-227.0,113.0,1,left,R. Covington 25' 3PT  (13 PTS) (N. Powell 1 AST),"[203496, 1626181]",1610612757.0,POR,,,,Covington,R. Covington,,,,,25.31,Made,13.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,,
572,PT03M53.00S,2021-11-06T04:06:38.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,98,101,2021-11-06T04:06:38Z,5570000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M53.00S,2021-11-06T04:07:26.0Z,4,REGULAR,substitution,out,[],1630537,,,1610612754,98,101,2021-11-06T04:08:03Z,5580000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M53.00S,2021-11-06T04:07:26.0Z,4,REGULAR,substitution,out,[],1629103,,,1610612754,98,101,2021-11-06T04:08:03Z,5590000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M53.00S,2021-11-06T04:07:26.0Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,98,101,2021-11-06T04:08:03Z,5600000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M53.00S,2021-11-06T04:07:26.0Z,4,REGULAR,substitution,in,[],1627747,,,1610612754,98,101,2021-11-06T04:08:03Z,5610000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M39.00S,2021-11-06T04:08:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.38042049934296,51.225490196078425,1610612754,98,101,2021-11-06T04:08:45Z,5620000,6.0,10.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
578,PT03M37.00S,2021-11-06T04:08:29.8Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,98,101,2021-11-06T04:08:29Z,5630000,,,0,,J. Nurkic REBOUND (Off:1 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,577.0,8.0,7.0,1.0,,,,,,,,
579,PT03M33.00S,2021-11-06T04:08:35.5Z,4,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612757,98,101,2021-11-06T04:08:48Z,5640000,,,0,,M. Turner shooting personal FOUL (2 PF) (Powell 2 FT),"[1626167, 1626181]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Powell,1626181.0,
581,PT03M33.00S,2021-11-06T04:09:05.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626181,,,1610612757,99,101,2021-11-06T04:09:05Z,5660000,,,0,,N. Powell Free Throw 1 of 2 (24 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
582,PT03M33.00S,2021-11-06T04:09:25.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626181,,,1610612757,100,101,2021-11-06T04:09:25Z,5670000,,,0,,N. Powell Free Throw 2 of 2 (25 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
583,PT03M20.00S,2021-11-06T04:09:40.6Z,4,REGULAR,turnover,lost ball,[],1627734,,,1610612754,100,101,2021-11-06T04:09:44Z,5680000,,,0,,D. Sabonis lost ball TURNOVER (5 TO),"[1627734, 1626181]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,5.0,Powell,1626181.0,,,,,,,,,,,,
584,PT03M20.00S,2021-11-06T04:09:40.6Z,4,REGULAR,steal,,[],1626181,,,1610612757,100,101,2021-11-06T04:09:42Z,5690000,,,0,,N. Powell STEAL (1 STL),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M03.00S,2021-11-06T04:09:58.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,6.1268068331143235,47.794117647058826,1610612757,102,101,2021-11-06T04:11:55Z,5700000,11.0,5.0,1,left,C. McCollum driving finger roll Layup (27 PTS),[203468],1610612757.0,POR,driving finger roll,,,McCollum,C. McCollum,,,,,1.21,Made,27.0,,,,,,,,,,,,,,,,,,
588,PT02M41.00S,2021-11-06T04:10:42.7Z,4,REGULAR,foul,offensive,[],1627734,,,1610612754,102,101,2021-11-06T04:14:24Z,5730000,,,0,,D. Sabonis offensive FOUL (3 PF),"[1627734, 203994]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Nurkic,203994.0,
592,PT02M41.00S,2021-11-06T04:10:42.7Z,4,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,102,101,2021-11-06T04:14:24Z,5745000,,,0,,D. Sabonis offensive foul TURNOVER (6 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,6.0,,,,,,,,,203593.0,,,,,
590,PT02M30.00S,2021-11-06T04:10:53.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,5.995400788436268,50.0,1610612757,104,101,2021-11-06T04:12:52Z,5750000,0.0,4.0,1,left,J. Nurkic Layup (10 PTS) (N. Powell 2 AST),"[203994, 1626181]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,0.39,Made,10.0,N. Powell,1626181.0,2.0,,,,,,,,,,,,,,,
593,PT02M09.00S,2021-11-06T04:11:14.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.77463863337714,46.568627450980394,1610612754,104,103,2021-11-06T04:13:26Z,5770000,-17.0,6.0,1,right,D. Sabonis Layup (15 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,1.82,Made,15.0,,,,,,,,,,,,,,,,,,
594,PT01M48.00S,2021-11-06T04:11:34.7Z,4,REGULAR,3pt,Jump Shot,[],203496,31.09395532194481,70.34313725490196,1610612757,107,103,2021-11-06T04:11:38Z,5780000,-102.0,240.0,1,left,R. Covington 26' 3PT  (16 PTS) (C. McCollum 5 AST),"[203496, 203468]",1610612757.0,POR,,,,Covington,R. Covington,,,,,26.05,Made,16.0,C. McCollum,203468.0,5.0,,,,,,,,,,,,,,,
596,PT01M33.00S,2021-11-06T04:11:54.7Z,4,REGULAR,turnover,bad pass,[],1626167,,,1610612754,107,103,2021-11-06T04:12:00Z,5800000,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1626181]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,1.0,Powell,1626181.0,,,,,,,,,,,,
597,PT01M33.00S,2021-11-06T04:11:54.7Z,4,REGULAR,steal,,[],1626181,,,1610612757,107,103,2021-11-06T04:11:56Z,5810000,,,0,,N. Powell STEAL (2 STL),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT01M10.00S,2021-11-06T04:12:17.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,5.469776609724048,48.28431372549019,1610612757,107,103,2021-11-06T04:12:22Z,5820000,9.0,-1.0,1,left,MISS D. Lillard driving finger roll Layup,[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,,
599,PT01M06.00S,2021-11-06T04:12:21.1Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,107,103,2021-11-06T04:12:22Z,5830000,,,0,,J. Nurkic REBOUND (Off:2 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,598.0,9.0,7.0,2.0,,,,,,,,
600,PT01M06.00S,2021-11-06T04:12:20.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203994,5.590000152587891,50.0,1610612757,107,103,2021-11-06T04:12:20Z,5840000,0.0,0.0,1,left,MISS J. Nurkic tip Layup,[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
601,PT01M05.00S,2021-11-06T04:12:21.4Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,107,103,2021-11-06T04:12:21Z,5850000,,,0,,D. Sabonis REBOUND (Off:1 Def:11),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,600.0,12.0,11.0,1.0,,,,,,,,
602,PT01M01.00S,2021-11-06T04:12:26.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,65.1281208935611,50.0,1610612754,107,106,2021-11-06T04:12:34Z,5860000,0.0,275.0,1,right,M. Turner 27' 3PT running (16 PTS) (C. LeVert 6 AST),"[1626167, 1627747]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,27.53,Made,16.0,C. LeVert,1627747.0,6.0,,,,,,,,,,,,,,,
604,PT00M46.00S,2021-11-06T04:12:46.2Z,4,REGULAR,2pt,Jump Shot,[],203468,11.514454664914586,15.686274509803921,1610612757,107,106,2021-11-06T04:12:52Z,5880000,172.0,56.0,1,left,MISS C. McCollum 18' step back Shot,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,18.04,Missed,,,,,,,,,,,,,,,,,,,
605,PT00M43.60S,2021-11-06T04:12:48.6Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,107,106,2021-11-06T04:12:52Z,5890000,,,0,,T. McConnell REBOUND (Off:1 Def:6),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,604.0,7.0,6.0,1.0,,,,,,,,
606,PT00M43.60S,2021-11-06T04:12:54.4Z,4,REGULAR,foul,personal,[],203994,,,1610612754,107,106,2021-11-06T04:13:06Z,5900000,,,0,,J. Nurkic personal FOUL (4 PF),"[203994, 204456]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,203593.0,4.0,0.0,McConnell,204456.0,
608,PT00M34.50S,2021-11-06T04:13:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.38042049934296,52.69607843137255,1610612754,107,106,2021-11-06T04:13:29Z,5920000,13.0,10.0,1,right,MISS T. McConnell driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,,
609,PT00M32.70S,2021-11-06T04:13:27.7Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,107,106,2021-11-06T04:13:27Z,5930000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,608.0,5.0,5.0,0.0,,,,,,,,
610,PT00M14.70S,2021-11-06T04:13:45.8Z,4,REGULAR,3pt,Jump Shot,[],203496,28.33442838370565,23.284313725490197,1610612757,110,106,2021-11-06T04:13:51Z,5940000,134.0,214.0,1,left,R. Covington 25' 3PT  (19 PTS) (C. McCollum 6 AST),"[203496, 203468]",1610612757.0,POR,,,,Covington,R. Covington,,,,,25.21,Made,19.0,C. McCollum,203468.0,6.0,,,,,,,,,,,,,,,
612,PT00M14.00S,2021-11-06T04:13:51.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,110,106,2021-11-06T04:13:51Z,5960000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M14.00S,2021-11-06T04:14:57.5Z,4,REGULAR,substitution,out,[],203994,,,1610612754,110,106,2021-11-06T04:15:22Z,5970000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M14.00S,2021-11-06T04:14:57.5Z,4,REGULAR,substitution,out,[],204456,,,1610612754,110,106,2021-11-06T04:15:22Z,5980000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M14.00S,2021-11-06T04:14:57.5Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,110,106,2021-11-06T04:15:22Z,5990000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M14.00S,2021-11-06T04:14:57.5Z,4,REGULAR,substitution,in,[],1626204,,,1610612754,110,106,2021-11-06T04:15:22Z,6000000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M14.00S,2021-11-06T04:14:57.5Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,110,106,2021-11-06T04:15:22Z,6010000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M14.00S,2021-11-06T04:14:57.5Z,4,REGULAR,substitution,in,[],1629103,,,1610612754,110,106,2021-11-06T04:15:22Z,6020000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M09.30S,2021-11-06T04:15:41.3Z,4,REGULAR,3pt,Jump Shot,[],1627747,71.96123521681997,18.872549019607842,1610612754,110,106,2021-11-06T04:15:48Z,6030000,-156.0,211.0,1,right,MISS C. LeVert 26' pullup 3PT,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
620,PT00M04.30S,2021-11-06T04:15:46.3Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,110,106,2021-11-06T04:15:46Z,6040000,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,619.0,4.0,4.0,0.0,,,,,,,,
621,PT00M02.10S,2021-11-06T04:15:51.6Z,4,REGULAR,foul,personal,[],1627734,,,1610612757,110,106,2021-11-06T04:16:09Z,6050000,,,0,,D. Sabonis take personal FOUL (4 PF),"[1627734, 203081]",1610612754.0,IND,take,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,203593.0,4.0,0.0,Lillard,203081.0,
623,PT00M00.00S,2021-11-06T04:16:16.0Z,4,REGULAR,period,end,[],0,,,1610612757,110,106,2021-11-06T04:16:16Z,6070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M00.00S,2021-11-06T04:16:18.1Z,4,REGULAR,game,end,[],0,,,0,110,106,2021-11-06T04:16:18Z,6080000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
