actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
456,PT01M20.00S,2021-12-15T04:44:46.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,69,73,2021-12-15T04:47:59Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,
457,PT01M20.00S,2021-12-15T04:44:57.5Z,3,REGULAR,foul,personal,[],1626166,,,1610612757,69,73,2021-12-15T04:48:05Z,4480000,,,0,,C. Payne loose ball personal FOUL (2 PF),"[1626166, 1626204]",1610612756.0,PHX,loose ball,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Nance Jr.,1626204.0,,,
459,PT01M06.00S,2021-12-15T04:45:24.7Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629014,75.90341655716163,30.637254901960787,1610612757,69,73,2021-12-15T04:45:30Z,4500000,-97.0,174.0,1,right,MISS A. Simons 19' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,19.91,Missed,,,,,,,,,,,,,,,,
460,PT01M03.00S,2021-12-15T04:45:27.7Z,3,REGULAR,rebound,offensive,[],1629014,,,1610612757,69,73,2021-12-15T04:50:51Z,4510000,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,459.0,2.0,1.0,1.0,,,,,,,,,,,,
461,PT00M58.60S,2021-12-15T04:45:33.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203496,69.46452036793693,27.941176470588236,1610612757,72,73,2021-12-15T04:45:38Z,4520000,-110.0,235.0,1,right,R. Covington 25' 3PT  (5 PTS) (L. Nance Jr. 4 AST),"[203496, 1626204]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,25.91,Made,,,,,5.0,L. Nance Jr.,1626204.0,4.0,,,,,,,,
463,PT00M48.30S,2021-12-15T04:45:47.3Z,3,REGULAR,3pt,Jump Shot,[],1628969,19.793035479632064,93.13725490196079,1610612756,72,73,2021-12-15T04:45:52Z,4540000,-216.0,134.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,25.37,Missed,,,,,,,,,,,,,,,,
464,PT00M45.20S,2021-12-15T04:45:50.4Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,72,73,2021-12-15T04:45:52Z,4550000,,,0,,R. Covington REBOUND (Off:1 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,463.0,5.0,4.0,1.0,,,,,,,,,,,,
465,PT00M37.10S,2021-12-15T04:45:58.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,69.33311432325887,77.69607843137256,1610612757,72,73,2021-12-15T04:46:02Z,4560000,138.0,236.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,27.35,Missed,,,,,,,,,,,,,,,,
466,PT00M34.40S,2021-12-15T04:46:01.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,72,73,2021-12-15T04:46:02Z,4570000,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,465.0,7.0,5.0,2.0,,,,,,,,,,,,
467,PT00M23.50S,2021-12-15T04:46:12.2Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612756,72,73,2021-12-15T04:46:19Z,4580000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1626204]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,1.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,,,
468,PT00M23.50S,2021-12-15T04:46:12.2Z,3,REGULAR,steal,,[],1626204,,,1610612757,72,73,2021-12-15T04:46:14Z,4590000,,,0,,L. Nance Jr. STEAL (3 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M00.20S,2021-12-15T04:46:35.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203496,88.12417871222075,96.81372549019608,1610612757,75,73,2021-12-15T04:46:40Z,4600000,234.0,59.0,1,right,R. Covington 24' 3PT  (8 PTS) (D. Lillard 6 AST),"[203496, 203081]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,24.14,Made,,,,,8.0,D. Lillard,203081.0,6.0,,,,,,,,
471,PT00M00.00S,2021-12-15T04:46:49.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612756,75,73,2021-12-15T04:47:25Z,4620000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,End Period - Good Basket
472,PT00M00.00S,2021-12-15T04:47:27.7Z,3,REGULAR,period,end,[],0,,,1610612756,75,73,2021-12-15T04:47:27Z,4630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2021-12-15T04:48:07.9Z,4,REGULAR,substitution,out,['startperiod'],1629013,,,1610612756,75,73,2021-12-15T04:49:58Z,4640000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-12-15T04:48:07.9Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,75,73,2021-12-15T04:49:58Z,4650000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2021-12-15T04:50:13.3Z,4,REGULAR,period,start,[],0,,,1610612756,75,73,2021-12-15T04:50:13Z,4660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M39.00S,2021-12-15T04:50:33.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.915243101182654,47.30392156862745,1610612756,75,73,2021-12-15T04:50:38Z,4670000,13.0,13.0,1,left,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,,,,1.84,Missed,,,,,,,,,,,,,,,,
477,PT11M39.00S,2021-12-15T04:50:33.6Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,75,73,2021-12-15T04:50:38Z,4680000,,,0,,D. Ayton REBOUND (Off:3 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,476.0,8.0,5.0,3.0,,,,,,,,,,,,
478,PT11M39.00S,2021-12-15T04:50:38.8Z,4,REGULAR,foul,personal,['2freethrow'],203496,,,1610612756,75,73,2021-12-15T04:50:43Z,4690000,,,0,,R. Covington shooting personal FOUL (2 PF) (Ayton 2 FT),"[203496, 1629028]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Ayton,1629028.0,,,
480,PT11M39.00S,2021-12-15T04:51:02.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629028,,,1610612756,75,73,2021-12-15T04:51:02Z,4710000,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,Missed,,,,,,,,,,,,,,,,
481,PT11M39.00S,2021-12-15T04:51:02.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,75,73,2021-12-15T04:51:02Z,4720000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,
482,PT11M39.00S,2021-12-15T04:51:21.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629028,,,1610612756,75,74,2021-12-15T04:51:21Z,4730000,,,0,,D. Ayton Free Throw 2 of 2 (20 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,
483,PT11M27.00S,2021-12-15T04:51:33.8Z,4,REGULAR,3pt,Jump Shot,[],203081,64.33968462549278,49.754901960784316,1610612757,78,74,2021-12-15T04:51:38Z,4740000,-1.0,283.0,1,right,D. Lillard 28' 3PT pullup (20 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,28.27,Made,,,,,20.0,,,,,,,,,,,
484,PT11M12.00S,2021-12-15T04:51:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,5.601182654402102,55.14705882352941,1610612756,78,76,2021-12-15T04:51:54Z,4750000,-26.0,0.0,1,left,C. Payne driving Layup (8 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,,,,2.57,Made,,,,,8.0,,,,,,,,,,,
485,PT10M59.00S,2021-12-15T04:52:01.3Z,4,REGULAR,2pt,Jump Shot,[],1629014,79.188567674113,60.78431372549019,1610612757,78,76,2021-12-15T04:52:50Z,4760000,54.0,143.0,1,right,MISS A. Simons 15' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,15.29,Missed,,,,,,,,,,,,,,,,
486,PT10M58.00S,2021-12-15T04:52:02.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,78,76,2021-12-15T04:52:12Z,4770000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,
487,PT10M58.00S,2021-12-15T04:52:07.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,78,76,2021-12-15T04:52:07Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT10M41.00S,2021-12-15T04:52:26.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,17.69053876478318,49.26470588235294,1610612756,78,76,2021-12-15T04:52:32Z,4790000,4.0,114.0,1,left,MISS D. Ayton 11' floating Shot,[1629028],1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,,,,11.39,Missed,,,,,,,,,,,,,,,,
489,PT10M38.00S,2021-12-15T04:52:29.9Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,78,76,2021-12-15T04:52:32Z,4800000,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,488.0,2.0,2.0,0.0,,,,,,,,,,,,
490,PT10M29.00S,2021-12-15T04:52:38.3Z,4,REGULAR,3pt,Jump Shot,[],203496,69.85873850197109,26.225490196078432,1610612757,78,76,2021-12-15T04:52:47Z,4810000,-119.0,231.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,25.96,Missed,,,,,,,,,,,,,,,,
491,PT10M26.00S,2021-12-15T04:52:41.3Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,78,76,2021-12-15T04:52:47Z,4820000,,,0,,C. Payne REBOUND (Off:1 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,490.0,2.0,1.0,1.0,,,,,,,,,,,,
492,PT10M17.00S,2021-12-15T04:52:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.1268068331143235,50.98039215686274,1610612756,78,78,2021-12-15T04:52:59Z,4830000,-5.0,5.0,1,left,C. Payne driving reverse Layup (10 PTS),[1626166],1610612756.0,PHX,driving reverse,,,Payne,C. Payne,,,,,,,,0.71,Made,,,,,10.0,,,,,,,,,,,
493,PT10M00.00S,2021-12-15T04:53:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.30026281208936,49.754901960784316,1610612757,80,78,2021-12-15T04:53:14Z,4840000,-1.0,1.0,1,right,D. Lillard driving reverse Layup (22 PTS),[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,,,,0.16,Made,,,,,22.0,,,,,,,,,,,
494,PT09M42.00S,2021-12-15T04:53:25.5Z,4,REGULAR,3pt,Jump Shot,[],101108,20.45006570302234,90.68627450980392,1610612756,80,81,2021-12-15T04:53:46Z,4850000,-203.0,140.0,1,left,C. Paul 24' 3PT  (15 PTS) (C. Payne 3 AST),"[101108, 1626166]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,24.68,Made,,,,,15.0,C. Payne,1626166.0,3.0,,,,,,,,
495,PT09M24.00S,2021-12-15T04:53:44.3Z,4,REGULAR,3pt,Jump Shot,[],203503,90.22667542706965,96.32352941176471,1610612757,83,81,2021-12-15T04:53:48Z,4860000,232.0,39.0,1,right,T. Snell 3PT  (5 PTS) (D. Lillard 7 AST),"[203503, 203081]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,23.49,Made,,,,,5.0,D. Lillard,203081.0,7.0,,,,,,,,
498,PT09M01.00S,2021-12-15T04:54:06.4Z,4,REGULAR,3pt,Jump Shot,[],1629661,6.783837056504599,4.166666666666666,1610612756,83,81,2021-12-15T04:54:12Z,4880000,229.0,11.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,22.95,Missed,,,,,,,,,,,,,,,,
499,PT08M59.00S,2021-12-15T04:54:08.4Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,83,81,2021-12-15T04:54:12Z,4890000,,,0,,R. Covington REBOUND (Off:1 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,498.0,6.0,5.0,1.0,,,,,,,,,,,,
500,PT08M45.00S,2021-12-15T04:54:23.2Z,4,REGULAR,3pt,Jump Shot,[],203503,89.56964520367937,96.56862745098039,1610612757,86,81,2021-12-15T04:54:28Z,4900000,233.0,46.0,1,right,T. Snell 3PT  (8 PTS) (D. Lillard 8 AST),"[203503, 203081]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,23.72,Made,,,,,8.0,D. Lillard,203081.0,8.0,,,,,,,,
502,PT08M44.00S,2021-12-15T04:54:27.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,86,81,2021-12-15T04:54:27Z,4920000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M44.00S,2021-12-15T04:55:39.2Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,86,81,2021-12-15T04:58:00Z,4930000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M44.00S,2021-12-15T04:55:39.2Z,4,REGULAR,substitution,in,[],203109,,,1610612756,86,81,2021-12-15T04:58:00Z,4940000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M29.00S,2021-12-15T04:58:14.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101108,6.521024967148489,49.754901960784316,1610612756,86,83,2021-12-15T04:58:19Z,4950000,1.0,9.0,1,left,C. Paul driving Layup (17 PTS) (C. Payne 4 AST),"[101108, 1626166]",1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,,,,0.89,Made,,,,,17.0,C. Payne,1626166.0,4.0,,,,,,,,
507,PT08M12.00S,2021-12-15T04:58:31.1Z,4,REGULAR,3pt,Jump Shot,[],203081,72.48685939553219,14.950980392156863,1610612757,89,83,2021-12-15T04:58:38Z,4970000,-175.0,206.0,1,right,D. Lillard 27' 3PT pullup (25 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,27.05,Made,,,,,25.0,,,,,,,,,,,
508,PT07M53.00S,2021-12-15T04:58:50.7Z,4,REGULAR,3pt,Jump Shot,[],1628969,14.011169513797633,5.637254901960785,1610612756,89,83,2021-12-15T04:58:58Z,4980000,222.0,79.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,23.55,Missed,,,,,,,,,,,,,,,,
509,PT07M50.00S,2021-12-15T04:58:53.7Z,4,REGULAR,rebound,defensive,[],203503,,,1610612757,89,83,2021-12-15T04:58:58Z,4990000,,,0,,T. Snell REBOUND (Off:1 Def:1),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,508.0,2.0,1.0,1.0,,,,,,,,,,,,
510,PT07M36.00S,2021-12-15T04:59:10.7Z,4,REGULAR,foul,personal,['2freethrow'],101108,,,1610612757,89,83,2021-12-15T04:59:19Z,5000000,,,0,,C. Paul shooting personal FOUL (3 PF) (Nance Jr. 2 FT),"[101108, 1626204]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Nance Jr.,1626204.0,,,
512,PT07M36.00S,2021-12-15T04:59:34.9Z,4,REGULAR,freethrow,1 of 2,[],1626204,,,1610612757,89,83,2021-12-15T05:00:03Z,5020000,,,0,,MISS L. Nance Jr. Free Throw 1 of 2,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,
513,PT07M36.00S,2021-12-15T04:59:34.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,89,83,2021-12-15T05:00:03Z,5030000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,512.0,,,,,,,,,,,,,,,
514,PT07M36.00S,2021-12-15T04:59:40.4Z,4,REGULAR,substitution,out,[],1628969,,,1610612757,89,83,2021-12-15T04:59:45Z,5040000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M36.00S,2021-12-15T04:59:40.4Z,4,REGULAR,substitution,in,[],1629661,,,1610612757,89,83,2021-12-15T04:59:45Z,5050000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M36.00S,2021-12-15T04:59:34.9Z,4,REGULAR,freethrow,2 of 2,[],1626204,,,1610612757,89,83,2021-12-15T05:00:03Z,5060000,,,0,,MISS L. Nance Jr. Free Throw 2 of 2,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,
517,PT07M33.00S,2021-12-15T04:59:37.9Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,89,83,2021-12-15T05:00:03Z,5070000,,,0,,D. Ayton REBOUND (Off:3 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,516.0,9.0,6.0,3.0,,,,,,,,,,,,
518,PT07M28.00S,2021-12-15T05:00:12.5Z,4,REGULAR,foul,personal,[],203503,,,1610612756,89,83,2021-12-15T05:00:17Z,5080000,,,0,,T. Snell personal FOUL (3 PF),"[203503, 101108]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Paul,101108.0,,,
520,PT07M28.00S,2021-12-15T05:00:25.2Z,4,REGULAR,substitution,out,[],1626204,,,1610612756,89,83,2021-12-15T05:00:33Z,5100000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M28.00S,2021-12-15T05:00:25.2Z,4,REGULAR,substitution,in,[],203994,,,1610612756,89,83,2021-12-15T05:00:33Z,5110000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M17.00S,2021-12-15T05:00:52.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,19.793035479632064,35.294117647058826,1610612756,89,83,2021-12-15T05:00:57Z,5120000,74.0,134.0,1,left,MISS J. Crowder 15' pullup Shot,[203109],1610612756.0,PHX,pullup,,,Crowder,J. Crowder,,,,,,,,15.25,Missed,,,,,,,,,,,,,,,,
523,PT07M12.00S,2021-12-15T05:00:57.2Z,4,REGULAR,rebound,offensive,[],1626166,,,1610612756,89,83,2021-12-15T05:00:57Z,5130000,,,0,,C. Payne REBOUND (Off:2 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,522.0,3.0,1.0,2.0,,,,,,,,,,,,
524,PT07M10.00S,2021-12-15T05:00:58.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626166,5.863994743758213,66.17647058823529,1610612756,89,83,2021-12-15T05:01:02Z,5140000,-81.0,3.0,1,left,MISS C. Payne 8' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,8.09,Missed,,,,,,,,,,,,,,,,
525,PT07M08.00S,2021-12-15T05:01:00.6Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,89,83,2021-12-15T05:01:02Z,5150000,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,524.0,3.0,2.0,1.0,,,,,,,,,,,,
526,PT06M52.00S,2021-12-15T05:01:22.2Z,4,REGULAR,turnover,bad pass,[],203081,,,1610612757,89,83,2021-12-15T05:02:44Z,5160000,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 101108]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,3.0,Paul,101108.0,,,,,,,,,,,,,,,,,,
527,PT06M52.00S,2021-12-15T05:01:22.2Z,4,REGULAR,steal,,[],101108,,,1610612756,89,83,2021-12-15T05:01:24Z,5170000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M52.00S,2021-12-15T05:01:28.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,89,83,2021-12-15T05:01:28Z,5180000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT06M52.00S,2021-12-15T05:03:52.8Z,4,REGULAR,substitution,out,[],203503,,,1610612756,89,83,2021-12-15T05:04:32Z,5190000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M52.00S,2021-12-15T05:03:52.8Z,4,REGULAR,substitution,in,[],1626181,,,1610612756,89,83,2021-12-15T05:04:32Z,5200000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M37.00S,2021-12-15T05:05:08.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629028,6.389618922470433,46.32352941176471,1610612756,89,85,2021-12-15T05:05:12Z,5210000,18.0,8.0,1,left,D. Ayton turnaround Hook (22 PTS) (C. Paul 11 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,,1.99,Made,,,,,22.0,C. Paul,101108.0,11.0,,,,,,,,
533,PT06M15.00S,2021-12-15T05:05:29.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,88.38699080157687,38.970588235294116,1610612757,89,85,2021-12-15T05:05:35Z,5230000,-55.0,57.0,1,right,MISS D. Lillard 7' driving floating bank Shot,[203081],1610612757.0,POR,driving floating bank,,,Lillard,D. Lillard,,,,,,,,7.91,Missed,,,,,,,,,,,,,,,,
534,PT06M13.00S,2021-12-15T05:05:31.6Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,89,85,2021-12-15T05:05:35Z,5240000,,,0,,D. Ayton REBOUND (Off:3 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,533.0,10.0,7.0,3.0,,,,,,,,,,,,
535,PT06M05.00S,2021-12-15T05:05:42.8Z,4,REGULAR,turnover,out-of-bounds,[],101108,,,1610612756,89,85,2021-12-15T05:05:51Z,5250000,,,0,,C. Paul bad pass out-of-bounds TURNOVER (3 TO),[101108],1610612756.0,PHX,bad pass,,,Paul,C. Paul,,,,,3.0,,,,,,,,,,,,,1627962.0,,,,,,,
536,PT05M45.00S,2021-12-15T05:06:06.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,92.9862023653088,48.77450980392157,1610612757,89,85,2021-12-15T05:06:11Z,5260000,-6.0,13.0,1,right,MISS D. Lillard driving finger roll Layup,[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,,,,1.47,Missed,,,,,,,,,,,,,,,,
537,PT05M44.00S,2021-12-15T05:06:07.9Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,89,85,2021-12-15T05:06:11Z,5270000,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,536.0,5.0,5.0,0.0,,,,,,,,,,,,
538,PT05M39.00S,2021-12-15T05:06:13.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,19.004599211563733,91.66666666666666,1610612756,89,88,2021-12-15T05:06:22Z,5280000,-208.0,126.0,1,left,C. Johnson 24' 3PT running (9 PTS) (C. Paul 12 AST),"[1629661, 101108]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,,24.35,Made,,,,,9.0,C. Paul,101108.0,12.0,,,,,,,,
540,PT05M17.00S,2021-12-15T05:06:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.1688567674113,57.35294117647059,1610612757,89,88,2021-12-15T05:06:41Z,5300000,37.0,2.0,1,right,MISS N. Powell driving finger roll Layup,[1626181],1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,,,,3.69,Missed,,,,,,,,,,,,,,,,
541,PT05M14.00S,2021-12-15T05:06:38.3Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,89,88,2021-12-15T05:06:41Z,5310000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,540.0,4.0,4.0,0.0,,,,,,,,,,,,
542,PT05M10.00S,2021-12-15T05:06:44.3Z,4,REGULAR,foul,personal,[],203496,,,1610612756,89,88,2021-12-15T05:07:01Z,5320000,,,0,,R. Covington take personal FOUL (3 PF),"[203496, 101108]",1610612757.0,POR,take,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Paul,101108.0,,,
544,PT05M06.00S,2021-12-15T05:07:12.8Z,4,REGULAR,2pt,Jump Shot,[],101108,6.652431011826544,18.137254901960784,1610612756,89,88,2021-12-15T05:07:17Z,5340000,159.0,10.0,1,left,MISS C. Paul 15' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,15.96,Missed,,,,,,,,,,,,,,,,
