actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
267,PT04M30.00S,2021-10-30T02:57:43.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,42,30,2021-10-30T02:57:43Z,2580000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M30.00S,2021-10-30T02:59:12.2Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,42,30,2021-10-30T03:00:25Z,2590000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M30.00S,2021-10-30T02:59:12.2Z,2,REGULAR,substitution,in,[],202704,,,1610612746,42,30,2021-10-30T03:00:25Z,2600000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M13.00S,2021-10-30T03:00:48.7Z,2,REGULAR,3pt,Jump Shot,[],202704,95.3515111695138,5.637254901960785,1610612746,42,30,2021-10-30T03:00:53Z,2610000,-222.0,-9.0,1,right,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,22.2,Missed,,,,,,,,,,,,,,,,,,,
271,PT04M10.00S,2021-10-30T03:00:51.7Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,42,30,2021-10-30T03:00:53Z,2620000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:5),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,270.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
272,PT04M03.00S,2021-10-30T03:00:58.9Z,2,REGULAR,2pt,Jump Shot,[],1626181,7.966491458607096,11.76470588235294,1610612757,42,30,2021-10-30T03:01:03Z,2630000,191.0,22.0,1,left,MISS N. Powell 19' Jump Shot,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,19.25,Missed,,,,,,,,,,,,,,,,,,,
273,PT04M01.00S,2021-10-30T03:01:00.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,42,30,2021-10-30T03:01:03Z,2640000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,,
274,PT04M01.00S,2021-10-30T03:01:03.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,42,30,2021-10-30T03:01:03Z,2650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M50.00S,2021-10-30T03:01:19.3Z,2,REGULAR,3pt,Jump Shot,[],1628379,66.44218134034165,16.911764705882355,1610612746,42,30,2021-10-30T03:01:23Z,2660000,-165.0,263.0,1,right,MISS L. Kennard 31' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,31.06,Missed,,,,,,,,,,,,,,,,,,,
276,PT03M47.00S,2021-10-30T03:01:22.3Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,42,30,2021-10-30T03:01:23Z,2670000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:6),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,275.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
277,PT03M41.00S,2021-10-30T03:01:28.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203468,9.937582128777924,50.245098039215684,1610612757,42,30,2021-10-30T03:01:46Z,2680000,-1.0,41.0,1,left,MISS C. McCollum running Layup,[203468],1610612757.0,POR,running,,,McCollum,C. McCollum,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M38.00S,2021-10-30T03:01:31.3Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,42,30,2021-10-30T03:01:35Z,2690000,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,277.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
279,PT03M31.00S,2021-10-30T03:01:38.3Z,2,REGULAR,3pt,Jump Shot,[],202339,92.32917214191852,3.9215686274509802,1610612746,42,30,2021-10-30T03:01:42Z,2700000,-230.0,20.0,1,right,MISS E. Bledsoe 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,23.12,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M29.00S,2021-10-30T03:01:40.3Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,42,30,2021-10-30T03:01:42Z,2710000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,279.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
281,PT03M24.00S,2021-10-30T03:01:48.3Z,2,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,42,30,2021-10-30T03:01:56Z,2720000,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (3 TO),[203081],1610612757.0,POR,bad pass,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,3.0,,,200833.0,,,,,
282,PT03M24.00S,2021-10-30T03:01:55.0Z,2,REGULAR,substitution,out,[],203468,,,1610612746,42,30,2021-10-30T03:01:59Z,2730000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M24.00S,2021-10-30T03:01:55.0Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,42,30,2021-10-30T03:01:59Z,2740000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M24.00S,2021-10-30T03:01:55.0Z,2,REGULAR,substitution,in,[],1629642,,,1610612746,42,30,2021-10-30T03:01:59Z,2750000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M24.00S,2021-10-30T03:01:55.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612746,42,30,2021-10-30T03:01:59Z,2760000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M09.00S,2021-10-30T03:02:19.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202339,92.85479632063075,54.41176470588235,1610612746,42,30,2021-10-30T03:02:25Z,2770000,22.0,15.0,1,right,MISS E. Bledsoe driving Layup,[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M08.00S,2021-10-30T03:02:20.8Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,42,30,2021-10-30T03:02:25Z,2780000,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,286.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
288,PT02M55.00S,2021-10-30T03:02:38.3Z,2,REGULAR,foul,personal,['2freethrow'],202339,,,1610612757,42,30,2021-10-30T03:02:43Z,2790000,,,0,,E. Bledsoe shooting personal FOUL (1 PF) (Lillard 2 FT),"[202339, 203081]",1610612746.0,LAC,shooting,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Lillard,203081.0,
290,PT02M55.00S,2021-10-30T03:03:06.7Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,43,30,2021-10-30T03:03:06Z,2810000,,,0,,D. Lillard Free Throw 1 of 2 (9 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
291,PT02M55.00S,2021-10-30T03:03:23.6Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,44,30,2021-10-30T03:03:23Z,2820000,,,0,,D. Lillard Free Throw 2 of 2 (10 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
292,PT02M36.00S,2021-10-30T03:03:43.3Z,2,REGULAR,3pt,Jump Shot,[],202331,87.86136662286465,3.9215686274509802,1610612746,44,33,2021-10-30T03:03:47Z,2830000,-230.0,62.0,1,right,P. George 3PT  (18 PTS) (R. Jackson 2 AST),"[202331, 202704]",1610612746.0,LAC,,,,George,P. George,,,,,23.85,Made,,,,,18.0,,,R. Jackson,202704.0,2.0,,,,,,,,,
294,PT02M17.00S,2021-10-30T03:04:01.7Z,2,REGULAR,3pt,Jump Shot,[],1629642,30.831143232588698,63.970588235294116,1610612757,44,33,2021-10-30T03:04:05Z,2850000,-70.0,237.0,1,left,MISS N. Little 24' pullup 3PT,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M14.00S,2021-10-30T03:04:04.7Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,44,33,2021-10-30T03:04:05Z,2860000,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
296,PT02M07.00S,2021-10-30T03:04:12.3Z,2,REGULAR,turnover,bad pass,[],202339,,,1610612746,44,33,2021-10-30T03:05:21Z,2870000,,,0,,E. Bledsoe bad pass TURNOVER (3 TO),"[202339, 203081]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,3.0,Lillard,203081.0,,,,,,
297,PT02M07.00S,2021-10-30T03:04:12.3Z,2,REGULAR,steal,,[],203081,,,1610612757,44,33,2021-10-30T03:04:14Z,2880000,,,0,,D. Lillard STEAL (1 STL),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M04.00S,2021-10-30T03:04:16.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629642,6.258212877792378,48.28431372549019,1610612757,44,33,2021-10-30T03:23:30Z,2890000,9.0,6.0,1,left,MISS N. Little running DUNK,[1629642],1610612757.0,POR,running,,,Little,N. Little,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
299,PT02M02.00S,2021-10-30T03:04:18.4Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,44,33,2021-10-30T03:04:25Z,2900000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,298.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
300,PT01M52.00S,2021-10-30T03:04:27.1Z,2,REGULAR,2pt,Jump Shot,[],202331,92.19776609724047,81.37254901960785,1610612746,44,35,2021-10-30T03:04:35Z,2910000,157.0,21.0,1,right,P. George 15' fadeaway Jump Shot (20 PTS) (L. Kennard 1 AST),"[202331, 1628379]",1610612746.0,LAC,fadeaway,,,George,P. George,,,,,15.83,Made,,,,,20.0,,,L. Kennard,1628379.0,1.0,,,,,,,,,
302,PT01M33.00S,2021-10-30T03:04:47.7Z,2,REGULAR,3pt,Jump Shot,[],203496,13.091327201051248,3.9215686274509802,1610612757,47,35,2021-10-30T03:04:54Z,2930000,230.0,71.0,1,left,R. Covington 24' 3PT  (9 PTS) (N. Little 1 AST),"[203496, 1629642]",1610612757.0,POR,,,,Covington,R. Covington,,,,,24.1,Made,,,,,9.0,,,N. Little,1629642.0,1.0,,,,,,,,,
304,PT01M16.00S,2021-10-30T03:05:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,94.03745072273325,54.65686274509803,1610612746,47,35,2021-10-30T03:05:12Z,2950000,23.0,4.0,1,right,MISS P. George driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
305,PT01M16.00S,2021-10-30T03:05:03.7Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,47,35,2021-10-30T03:05:35Z,2960000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:7),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,304.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
306,PT01M16.00S,2021-10-30T03:05:08.9Z,2,REGULAR,foul,personal,[],202331,,,1610612757,47,35,2021-10-30T03:05:27Z,2970000,,,0,,P. George personal FOUL (1 PF),"[202331, 1626204]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Nance Jr.,1626204.0,
308,PT01M16.00S,2021-10-30T03:05:15.0Z,2,REGULAR,substitution,out,[],1626204,,,1610612757,47,35,2021-10-30T03:05:22Z,2990000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M16.00S,2021-10-30T03:05:15.0Z,2,REGULAR,substitution,out,[],202339,,,1610612757,47,35,2021-10-30T03:05:22Z,3000000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M16.00S,2021-10-30T03:05:15.0Z,2,REGULAR,substitution,in,[],203994,,,1610612757,47,35,2021-10-30T03:05:22Z,3010000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M16.00S,2021-10-30T03:05:15.0Z,2,REGULAR,substitution,in,[],1629611,,,1610612757,47,35,2021-10-30T03:05:22Z,3020000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M09.00S,2021-10-30T03:05:46.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612757,47,35,2021-10-30T03:05:53Z,3030000,,,0,,R. Jackson personal FOUL (1 PF) (Nurkic 2 FT),"[202704, 203994]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Nurkic,203994.0,
314,PT01M09.00S,2021-10-30T03:06:03.8Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,47,35,2021-10-30T03:06:03Z,3050000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
315,PT01M09.00S,2021-10-30T03:06:03.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,47,35,2021-10-30T03:06:03Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,,
316,PT01M09.00S,2021-10-30T03:06:15.3Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,48,35,2021-10-30T03:06:15Z,3070000,,,0,,J. Nurkic Free Throw 2 of 2 (5 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
317,PT00M47.80S,2021-10-30T03:06:38.1Z,2,REGULAR,2pt,Jump Shot,[],202331,74.98357424441524,35.049019607843135,1610612746,48,35,2021-10-30T03:06:41Z,3080000,-75.0,183.0,1,right,MISS P. George 19' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,19.74,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M45.30S,2021-10-30T03:06:40.6Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,48,35,2021-10-30T03:06:41Z,3090000,,,0,,D. Lillard REBOUND (Off:1 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,317.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
319,PT00M33.90S,2021-10-30T03:06:55.3Z,2,REGULAR,foul,offensive,[],203081,,,1610612757,48,35,2021-10-30T03:07:11Z,3100000,,,0,,D. Lillard charge offensive FOUL (2 PF),"[203081, 202704]",1610612757.0,POR,charge,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Jackson,202704.0,
321,PT00M33.90S,2021-10-30T03:06:55.3Z,2,REGULAR,turnover,offensive foul,[],203081,,,1610612757,48,35,2021-10-30T03:06:55Z,3120000,,,0,,D. Lillard offensive foul TURNOVER (4 TO),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,4.0,,,1627529.0,,,,,
323,PT00M33.90S,2021-10-30T03:07:17.3Z,2,REGULAR,substitution,in,[],203468,,,1610612746,48,35,2021-10-30T03:07:24Z,3140000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M33.90S,2021-10-30T03:07:17.3Z,2,REGULAR,substitution,out,[],203994,,,1610612746,48,35,2021-10-30T03:07:50Z,3145000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M28.10S,2021-10-30T03:07:48.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,91.14651773981603,95.58823529411765,1610612746,48,38,2021-10-30T03:07:56Z,3150000,228.0,31.0,1,right,L. Kennard 3PT  (3 PTS) (R. Jackson 3 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,23.0,Made,,,,,3.0,,,R. Jackson,202704.0,3.0,,,,,,,,,
327,PT00M15.20S,2021-10-30T03:08:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.652431011826544,46.07843137254902,1610612757,48,38,2021-10-30T03:08:10Z,3170000,20.0,10.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,,
328,PT00M13.70S,2021-10-30T03:08:06.4Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,48,38,2021-10-30T03:08:06Z,3180000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,327.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
329,PT00M13.50S,2021-10-30T03:08:13.8Z,2,REGULAR,foul,personal,[],203496,,,1610612746,48,38,2021-10-30T03:23:43Z,3190000,,,0,,R. Covington take personal FOUL (1 PF),"[203496, 202331]",1610612757.0,POR,take,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,George,202331.0,
332,PT00M02.10S,2021-10-30T03:08:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,94.1688567674113,52.20588235294118,1610612746,48,40,2021-10-30T03:08:51Z,3210000,11.0,2.0,1,right,P. George driving Layup (22 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,1.12,Made,,,,,22.0,,,,,,,,,,,,,,
333,PT00M00.00S,2021-10-30T03:08:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,6.783837056504599,48.529411764705884,1610612757,48,40,2021-10-30T03:09:07Z,3220000,7.0,11.0,1,left,MISS N. Little Layup,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2021-10-30T03:08:59.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,48,40,2021-10-30T03:09:07Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2021-10-30T03:09:02.7Z,2,REGULAR,period,end,[],0,,,1610612757,48,40,2021-10-30T03:09:02Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-10-30T03:23:14.6Z,3,REGULAR,substitution,out,['startperiod'],1629014,,,1610612757,48,40,2021-10-30T03:24:03Z,3250000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-10-30T03:23:14.6Z,3,REGULAR,substitution,out,['startperiod'],1629642,,,1610612757,48,40,2021-10-30T03:24:03Z,3260000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-10-30T03:23:14.6Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612757,48,40,2021-10-30T03:24:03Z,3270000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-10-30T03:23:14.6Z,3,REGULAR,substitution,out,['startperiod'],1629611,,,1610612757,48,40,2021-10-30T03:24:03Z,3280000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-10-30T03:23:14.6Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,48,40,2021-10-30T03:24:03Z,3290000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-10-30T03:23:14.6Z,3,REGULAR,substitution,in,['startperiod'],1626181,,,1610612757,48,40,2021-10-30T03:24:03Z,3300000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-10-30T03:23:14.6Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612757,48,40,2021-10-30T03:24:03Z,3310000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-10-30T03:23:14.6Z,3,REGULAR,substitution,in,['startperiod'],202339,,,1610612757,48,40,2021-10-30T03:24:03Z,3320000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-10-30T03:24:15.2Z,3,REGULAR,period,start,[],0,,,1610612757,48,40,2021-10-30T03:24:15Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M44.00S,2021-10-30T03:24:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.46057818659659,48.28431372549019,1610612757,48,40,2021-10-30T03:24:38Z,3340000,-9.0,18.0,1,right,MISS J. Nurkic driving Layup - blocked,"[203994, 1627826]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,2.03,Missed,,,,,,Zubac,1627826.0,,,,,,,,,,,,
346,PT11M44.00S,2021-10-30T03:24:30.6Z,3,REGULAR,block,,[],1627826,,,1610612757,48,40,2021-10-30T03:24:32Z,3350000,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M41.00S,2021-10-30T03:24:33.6Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,48,40,2021-10-30T03:24:38Z,3360000,,,0,,J. Nurkic REBOUND (Off:4 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,345.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
348,PT11M40.00S,2021-10-30T03:24:33.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,93.64323258869908,47.30392156862745,1610612757,50,40,2021-10-30T03:24:41Z,3370000,-13.0,7.0,1,right,J. Nurkic putback Layup (7 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,1.53,Made,,,,,7.0,,,,,,,,,,,,,,
349,PT11M30.00S,2021-10-30T03:24:45.9Z,3,REGULAR,foul,personal,['2freethrow'],203496,,,1610612746,50,40,2021-10-30T03:24:57Z,3380000,,,0,,R. Covington shooting personal FOUL (2 PF) (George 2 FT),"[203496, 202331]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,George,202331.0,
351,PT11M30.00S,2021-10-30T03:25:22.8Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,50,40,2021-10-30T03:25:22Z,3400000,,,0,,MISS P. George Free Throw 1 of 2,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Missed,,,,,,,,,,,,,,,,,,,
352,PT11M30.00S,2021-10-30T03:25:22.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,50,40,2021-10-30T03:25:22Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,,,
353,PT11M30.00S,2021-10-30T03:25:40.8Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,50,41,2021-10-30T03:25:40Z,3420000,,,0,,P. George Free Throw 2 of 2 (23 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
354,PT11M08.00S,2021-10-30T03:26:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.1688567674113,45.83333333333333,1610612757,50,41,2021-10-30T03:30:33Z,3430000,-21.0,2.0,1,right,MISS N. Powell driving finger roll Layup,[1626181],1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
355,PT11M08.00S,2021-10-30T03:26:03.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,50,41,2021-10-30T03:26:08Z,3440000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,354.0,,,,,,,,,,,,,,,,,,
356,PT11M08.00S,2021-10-30T03:26:08.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,50,41,2021-10-30T03:26:08Z,3450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT10M52.00S,2021-10-30T03:26:25.0Z,3,REGULAR,3pt,Jump Shot,[],202704,29.77989487516426,25.0,1610612746,50,41,2021-10-30T03:26:33Z,3460000,125.0,227.0,1,left,MISS R. Jackson 25' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
