actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
439,PT02M12.00S,2023-03-15T00:44:33.5Z,3,REGULAR,3pt,Jump Shot,[],1629731,92.59198423127464,97.05882352941177,1610612739,69,89,2023-03-15T00:44:37Z,4210000,False,235.0,17.0,1,right,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
440,PT02M10.00S,2023-03-15T00:44:35.5Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,69,89,2023-03-15T00:44:37Z,4220000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,439.0,,,,,,,5.0,4.0,1.0,,,,,,,,
441,PT01M56.00S,2023-03-15T00:44:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,8.229303547963205,50.245098039215684,1610612766,69,89,2023-03-15T00:44:53Z,4230000,False,-1.0,25.0,1,left,MISS T. Rozier driving finger roll Layup,[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
442,PT01M54.00S,2023-03-15T00:44:51.6Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,69,89,2023-03-15T00:44:53Z,4240000,False,,,0,,C. LeVert REBOUND (Off:2 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,441.0,,,,,,,4.0,2.0,2.0,,,,,,,,
443,PT01M52.00S,2023-03-15T00:45:00.6Z,3,REGULAR,foul,personal,[],1628372,,,1610612739,69,89,2023-03-15T00:45:19Z,4250000,False,,,0,,D. Smith Jr. personal FOUL (1 PF),"[1628372, 1626224]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1155.0,1.0,0.0,Osman,1626224.0,,,
445,PT01M52.00S,2023-03-15T00:45:11.3Z,3,REGULAR,substitution,out,[],1626179,,,1610612739,69,89,2023-03-15T00:45:24Z,4270000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M52.00S,2023-03-15T00:45:11.3Z,3,REGULAR,substitution,out,[],1630550,,,1610612739,69,89,2023-03-15T00:45:24Z,4280000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M52.00S,2023-03-15T00:45:11.3Z,3,REGULAR,substitution,out,[],1630205,,,1610612739,69,89,2023-03-15T00:45:24Z,4290000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M52.00S,2023-03-15T00:45:11.3Z,3,REGULAR,substitution,in,[],1630539,,,1610612739,69,89,2023-03-15T00:45:24Z,4300000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M52.00S,2023-03-15T00:45:11.3Z,3,REGULAR,substitution,in,[],1629004,,,1610612739,69,89,2023-03-15T00:45:24Z,4310000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M52.00S,2023-03-15T00:45:11.3Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,69,89,2023-03-15T00:45:24Z,4320000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M47.00S,2023-03-15T00:45:26.3Z,3,REGULAR,3pt,Jump Shot,[],1626224,69.59592641261499,72.30392156862744,1610612739,69,92,2023-03-15T00:45:30Z,4330000,False,112.0,233.0,1,right,C. Osman 25' 3PT  (15 PTS) (R. Rubio 4 AST),"[1626224, 201937]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,25.86,Made,,15.0,R. Rubio,201937.0,4.0,,,,,,,,,,,,,
453,PT01M29.00S,2023-03-15T00:45:44.3Z,3,REGULAR,3pt,Jump Shot,[],1629004,24.78646517739816,86.02941176470588,1610612766,72,92,2023-03-15T00:45:48Z,4350000,False,-180.0,180.0,1,left,S. Mykhailiuk 25' 3PT  (3 PTS) (D. Smith Jr. 4 AST),"[1629004, 1628372]",1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,25.5,Made,,3.0,D. Smith Jr.,1628372.0,4.0,,,,,,,,,,,,,
455,PT01M19.00S,2023-03-15T00:45:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,90.62089356110381,43.627450980392155,1610612739,72,92,2023-03-15T00:46:02Z,4370000,False,-32.0,36.0,1,right,MISS E. Mobley driving Layup - blocked,"[1630596, 1629004]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,Mykhailiuk,1629004.0,,,,,,,,,,,
456,PT01M19.00S,2023-03-15T00:45:55.1Z,3,REGULAR,block,,[],1629004,,,1610612739,72,92,2023-03-15T00:50:06Z,4380000,False,,,0,,S. Mykhailiuk BLOCK (1 BLK),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT01M13.00S,2023-03-15T00:46:01.1Z,3,REGULAR,rebound,defensive,[],1630539,,,1610612766,72,92,2023-03-15T00:50:06Z,4390000,False,,,0,,K. Jones REBOUND (Off:1 Def:4),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,455.0,,,,,,,5.0,4.0,1.0,,,,,,,,
458,PT01M06.00S,2023-03-15T00:46:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,9.017739816031538,59.80392156862745,1610612766,72,92,2023-03-15T00:46:22Z,4400000,False,-49.0,32.0,1,left,MISS D. Smith Jr. driving Layup - blocked,"[1628372, 1627747]",1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,LeVert,1627747.0,,,,,,,,,,,
459,PT01M06.00S,2023-03-15T00:46:15.0Z,3,REGULAR,block,,[],1627747,,,1610612766,72,92,2023-03-15T00:46:20Z,4410000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT01M06.00S,2023-03-15T00:46:15.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,72,92,2023-03-15T00:46:22Z,4420000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,458.0,,,,,,,,,,,,,,,,,
462,PT00M58.20S,2023-03-15T00:46:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628372,7.5722733245729295,52.450980392156865,1610612766,74,92,2023-03-15T00:46:44Z,4440000,False,-12.0,19.0,1,left,D. Smith Jr. driving Layup (4 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.24,Made,,4.0,,,,,,,,,,,,,,,,
464,PT00M34.70S,2023-03-15T00:47:26.7Z,3,REGULAR,3pt,Jump Shot,[],1626224,73.01248357424441,86.76470588235294,1610612739,74,95,2023-03-15T00:47:31Z,4460000,False,184.0,201.0,1,right,C. Osman 27' 3PT  (18 PTS) (C. LeVert 7 AST),"[1626224, 1627747]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,27.25,Made,,18.0,C. LeVert,1627747.0,7.0,,,,,,,,,,,,,
466,PT00M19.50S,2023-03-15T00:47:50.8Z,3,REGULAR,foul,personal,[],1626224,,,1610612766,74,95,2023-03-15T00:48:11Z,4480000,False,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1629023]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,200832.0,1.0,0.0,Washington,1629023.0,,,
468,PT00M19.50S,2023-03-15T00:48:09.8Z,3,REGULAR,substitution,out,[],201937,,,1610612766,74,95,2023-03-15T00:48:13Z,4500000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M19.50S,2023-03-15T00:48:09.8Z,3,REGULAR,substitution,in,[],1630171,,,1610612766,74,95,2023-03-15T00:48:13Z,4510000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M13.30S,2023-03-15T00:48:26.8Z,3,REGULAR,3pt,Jump Shot,[],1626162,31.488173455978973,35.78431372549019,1610612766,74,95,2023-03-15T00:48:33Z,4520000,False,71.0,243.0,1,left,MISS K. Oubre Jr. 25' step back 3PT,[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,25.37,Missed,,,,,,,,,,,,,,,,,,
471,PT00M08.70S,2023-03-15T00:48:31.4Z,3,REGULAR,rebound,offensive,[],1628372,,,1610612766,74,95,2023-03-15T00:48:31Z,4530000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,470.0,,,,,,,3.0,2.0,1.0,,,,,,,,
472,PT00M04.50S,2023-03-15T00:48:38.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628372,6.1268068331143235,51.71568627450981,1610612766,76,95,2023-03-15T00:48:42Z,4540000,False,-9.0,5.0,1,left,D. Smith Jr. driving DUNK (6 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.0,Made,,6.0,,,,,,,,,,,,,,,,
473,PT00M00.00S,2023-03-15T00:48:46.7Z,3,REGULAR,3pt,Jump Shot,[],1626224,69.33311432325887,10.53921568627451,1610612739,76,98,2023-03-15T00:48:53Z,4550000,False,-197.0,236.0,1,right,C. Osman 30' 3PT pullup (21 PTS),[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,30.75,Made,,21.0,,,,,,,,,,,,,,,,
474,PT00M00.00S,2023-03-15T00:49:01.2Z,3,REGULAR,period,end,[],0,,,1610612766,76,98,2023-03-15T00:49:01Z,4560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-03-15T00:49:08.3Z,4,REGULAR,substitution,out,['startperiod'],1630171,,,1610612766,76,98,2023-03-15T00:51:24Z,4570000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-03-15T00:49:08.3Z,4,REGULAR,substitution,in,['startperiod'],201937,,,1610612766,76,98,2023-03-15T00:51:24Z,4580000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-03-15T00:51:24.7Z,4,REGULAR,period,start,[],0,,,1610612739,76,98,2023-03-15T00:51:24Z,4590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M45.00S,2023-03-15T00:51:39.7Z,4,REGULAR,3pt,Jump Shot,[],1629731,73.27529566360053,18.627450980392158,1610612739,76,98,2023-03-15T00:51:45Z,4600000,False,-157.0,199.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
479,PT11M40.00S,2023-03-15T00:51:44.7Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,76,98,2023-03-15T00:51:45Z,4610000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:5),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,478.0,,,,,,,6.0,5.0,1.0,,,,,,,,
480,PT11M33.00S,2023-03-15T00:51:53.7Z,4,REGULAR,turnover,traveling,[],1629023,,,1610612766,76,98,2023-03-15T00:51:59Z,4620000,False,,,0,,P. Washington traveling TURNOVER (2 TO),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,200832.0,,,,,2.0,,
481,PT11M23.00S,2023-03-15T00:52:16.0Z,4,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612739,76,98,2023-03-15T00:52:29Z,4630000,False,,,0,,K. Oubre Jr. shooting personal FOUL (4 PF) (LeVert 2 FT),"[1626162, 1627747]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,4.0,0.0,LeVert,1627747.0,,,
483,PT11M23.00S,2023-03-15T00:52:41.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627747,,,1610612739,76,99,2023-03-15T00:53:00Z,4650000,False,,,0,,C. LeVert Free Throw 1 of 2 (22 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,22.0,,,,,,,,,,,,,,,,
484,PT11M23.00S,2023-03-15T00:52:41.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627747,,,1610612739,76,99,2023-03-15T00:53:00Z,4660000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT11M20.00S,2023-03-15T00:52:44.5Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,76,99,2023-03-15T00:53:00Z,4670000,False,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,484.0,,,,,,,4.0,4.0,0.0,,,,,,,,
486,PT11M12.00S,2023-03-15T00:53:12.6Z,4,REGULAR,foul,personal,[],201937,,,1610612766,76,99,2023-03-15T00:53:22Z,4680000,False,,,0,,R. Rubio personal FOUL (3 PF),"[201937, 1626162]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628484.0,3.0,0.0,Oubre Jr.,1626162.0,,,
488,PT11M00.00S,2023-03-15T00:53:37.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630539,7.046649145860711,44.36274509803921,1610612766,76,99,2023-03-15T00:53:42Z,4700000,False,28.0,14.0,1,left,MISS K. Jones turnaround Hook,[1630539],1610612766.0,CHA,turnaround,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
489,PT10M57.00S,2023-03-15T00:53:40.4Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,76,99,2023-03-15T00:53:42Z,4710000,False,,,0,,R. Rubio REBOUND (Off:0 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,,,488.0,,,,,,,3.0,3.0,0.0,,,,,,,,
490,PT10M49.00S,2023-03-15T00:53:47.6Z,4,REGULAR,3pt,Jump Shot,[],1626224,93.24901445466492,3.9215686274509802,1610612739,76,99,2023-03-15T00:53:52Z,4720000,False,-230.0,11.0,1,right,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
491,PT10M46.00S,2023-03-15T00:53:50.6Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612766,76,99,2023-03-15T00:53:52Z,4730000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:3),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Left Corner 3,24+ Left,,,490.0,,,,,,,4.0,3.0,1.0,,,,,,,,
492,PT10M42.00S,2023-03-15T00:53:55.6Z,4,REGULAR,turnover,bad pass,[],1626162,,,1610612766,76,99,2023-03-15T00:54:01Z,4740000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (4 TO),"[1626162, 1627747]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,4.0,LeVert,1627747.0
493,PT10M42.00S,2023-03-15T00:53:55.6Z,4,REGULAR,steal,,[],1627747,,,1610612739,76,99,2023-03-15T00:53:59Z,4750000,False,,,0,,C. LeVert STEAL (4 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
494,PT10M36.00S,2023-03-15T00:54:04.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201937,86.5473061760841,25.245098039215684,1610612739,76,101,2023-03-15T01:18:43Z,4760000,False,-124.0,74.0,1,right,R. Rubio 14' driving floating bank Jump Shot (4 PTS),[201937],1610612739.0,CLE,driving floating bank,,,Rubio,R. Rubio,,,,,Mid-Range,8-16 Left,14.42,Made,,4.0,,,,,,,,,,,,,,,,
495,PT10M36.00S,2023-03-15T00:54:09.7Z,4,REGULAR,foul,personal,['1freethrow'],1628372,,,1610612739,76,101,2023-03-15T00:54:18Z,4770000,False,,,0,,D. Smith Jr. shooting personal FOUL (2 PF) (Rubio 1 FT),"[1628372, 201937]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1155.0,2.0,0.0,Rubio,201937.0,,,
497,PT10M36.00S,2023-03-15T00:54:19.3Z,4,REGULAR,substitution,out,[],1629004,,,1610612739,76,101,2023-03-15T00:55:13Z,4790000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M36.00S,2023-03-15T00:54:19.3Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,76,101,2023-03-15T00:55:13Z,4800000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M36.00S,2023-03-15T00:54:19.3Z,4,REGULAR,substitution,in,[],1626179,,,1610612739,76,101,2023-03-15T00:55:13Z,4810000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M36.00S,2023-03-15T00:54:19.3Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,76,101,2023-03-15T00:55:13Z,4820000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M36.00S,2023-03-15T00:54:40.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],201937,,,1610612739,76,102,2023-03-15T00:54:40Z,4830000,False,,,0,,R. Rubio Free Throw 1 of 1 (5 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
502,PT10M17.00S,2023-03-15T00:55:03.7Z,4,REGULAR,foul,personal,[],1630171,,,1610612766,76,102,2023-03-15T00:55:13Z,4840000,False,,,0,,I. Okoro personal FOUL (4 PF),"[1630171, 1629023]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1155.0,4.0,0.0,Washington,1629023.0,,,
504,PT10M05.00S,2023-03-15T00:55:36.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,16.245072273324574,45.588235294117645,1610612766,78,102,2023-03-15T00:55:40Z,4860000,False,22.0,100.0,1,left,T. Rozier 10' pullup Jump Shot (22 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,10.26,Made,,22.0,,,,,,,,,,,,,,,,
505,PT09M51.00S,2023-03-15T00:55:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,93.11760840998686,54.65686274509803,1610612739,78,102,2023-03-15T00:55:56Z,4870000,False,23.0,12.0,1,right,MISS R. Rubio driving Layup - blocked,"[201937, 1628372]",1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,Smith Jr.,1628372.0,,,,,,,,,,,
506,PT09M51.00S,2023-03-15T00:55:50.9Z,4,REGULAR,block,,[],1628372,,,1610612739,78,102,2023-03-15T00:55:54Z,4880000,False,,,0,,D. Smith Jr. BLOCK (2 BLK),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT09M47.00S,2023-03-15T00:55:54.9Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,78,102,2023-03-15T00:55:56Z,4890000,False,,,0,,P. Washington REBOUND (Off:0 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,505.0,,,,,,,5.0,5.0,0.0,,,,,,,,
508,PT09M45.00S,2023-03-15T00:55:56.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626162,5.732588699080158,51.470588235294116,1610612766,80,102,2023-03-15T00:56:05Z,4900000,False,-7.0,1.0,1,left,K. Oubre Jr. running DUNK (19 PTS) (P. Washington 2 AST),"[1626162, 1629023]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.75,Made,,19.0,P. Washington,1629023.0,2.0,,,,,,,,,,,,,
510,PT09M34.00S,2023-03-15T00:56:07.6Z,4,REGULAR,2pt,Jump Shot,[],201937,93.24901445466492,29.166666666666668,1610612739,80,104,2023-03-15T00:56:16Z,4920000,False,-104.0,11.0,1,right,R. Rubio 10' pullup Jump Shot (7 PTS),[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,Mid-Range,8-16 Left,10.48,Made,,7.0,,,,,,,,,,,,,,,,
511,PT09M15.00S,2023-03-15T00:56:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,11.777266754270697,36.029411764705884,1610612766,82,104,2023-03-15T00:56:31Z,4930000,False,70.0,58.0,1,left,K. Oubre Jr. 9' driving Layup (21 PTS),[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Right,9.1,Made,,21.0,,,,,,,,,,,,,,,,
512,PT08M58.00S,2023-03-15T00:56:44.1Z,4,REGULAR,turnover,bad pass,[],201937,,,1610612739,82,104,2023-03-15T00:56:50Z,4940000,False,,,0,,R. Rubio bad pass TURNOVER (2 TO),"[201937, 1628372]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Smith Jr.,1628372.0
513,PT08M58.00S,2023-03-15T00:56:44.1Z,4,REGULAR,steal,,[],1628372,,,1610612766,82,104,2023-03-15T01:27:28Z,4950000,False,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT08M45.00S,2023-03-15T00:56:57.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630539,6.652431011826544,51.225490196078425,1610612766,84,104,2023-03-15T00:57:02Z,4960000,False,-6.0,10.0,1,left,K. Jones DUNK (4 PTS) (D. Smith Jr. 5 AST),"[1630539, 1628372]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,1.17,Made,,4.0,D. Smith Jr.,1628372.0,5.0,,,,,,,,,,,,,
517,PT08M30.00S,2023-03-15T00:57:14.0Z,4,REGULAR,turnover,out-of-bounds,[],201937,,,1610612739,84,104,2023-03-15T00:57:19Z,4980000,False,,,0,,R. Rubio bad pass out-of-bounds TURNOVER (3 TO),[201937],1610612739.0,CLE,bad pass,,,Rubio,R. Rubio,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,200832.0,,,,,3.0,,
518,PT08M14.00S,2023-03-15T00:57:41.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,25.04927726675427,13.970588235294118,1610612766,84,104,2023-03-15T01:22:23Z,4990000,False,180.0,183.0,1,left,MISS T. Rozier 25' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
519,PT08M11.00S,2023-03-15T00:57:44.2Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,84,104,2023-03-15T00:57:46Z,5000000,False,,,0,,R. Rubio REBOUND (Off:0 Def:4),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Right Center,,,518.0,,,,,,,4.0,4.0,0.0,,,,,,,,
520,PT07M56.00S,2023-03-15T00:57:58.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,90.62089356110381,52.94117647058824,1610612739,84,106,2023-03-15T01:22:53Z,5010000,False,15.0,36.0,1,right,E. Mobley Hook (26 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.86,Made,,26.0,,,,,,,,,,,,,,,,
521,PT07M43.00S,2023-03-15T00:58:14.4Z,4,REGULAR,2pt,Jump Shot,[],1626162,19.004599211563733,68.13725490196079,1610612766,86,106,2023-03-15T00:58:18Z,5020000,False,-91.0,126.0,1,left,K. Oubre Jr. 15' pullup Jump Shot (23 PTS) (T. Rozier 8 AST),"[1626162, 1626179]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,15.53,Made,,23.0,T. Rozier,1626179.0,8.0,,,,,,,,,,,,,
