actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
346,PT00M00.50S,2022-10-30T00:04:04.0Z,2,REGULAR,freethrow,2 of 2,[],1628372,,,1610612766,62,50,2022-10-30T00:04:04Z,3340000,,,0,,D. Smith Jr. Free Throw 2 of 2 (2 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2022-10-30T00:04:09.0Z,2,REGULAR,period,end,[],0,,,1610612744,62,50,2022-10-30T00:04:09Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-10-30T00:13:51.4Z,3,REGULAR,substitution,out,['startperiod'],1630547,,,1610612744,62,50,2022-10-30T00:19:33Z,3360000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-10-30T00:13:51.4Z,3,REGULAR,substitution,out,['startperiod'],1630541,,,1610612744,62,50,2022-10-30T00:19:33Z,3370000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-10-30T00:13:51.4Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612744,62,50,2022-10-30T00:19:33Z,3380000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-10-30T00:13:51.4Z,3,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,62,50,2022-10-30T00:19:33Z,3390000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-10-30T00:19:34.3Z,3,REGULAR,period,start,[],0,,,1610612744,62,50,2022-10-30T00:19:34Z,3400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M45.00S,2022-10-30T00:19:48.6Z,3,REGULAR,2pt,Jump Shot,[],202691,90.3580814717477,69.36274509803921,1610612744,62,50,2022-10-30T00:24:01Z,3410000,97.0,38.0,1,right,MISS K. Thompson 10' driving floating Shot,[202691],1610612744.0,GSW,driving floating,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,10.4,Missed,,,,,,,,,,,,,,,,,,
354,PT11M42.00S,2022-10-30T00:19:51.6Z,3,REGULAR,rebound,defensive,[],1628372,,,1610612766,62,50,2022-10-30T00:19:58Z,3420000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:3),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,353.0,4.0,3.0,1.0,,,,,,,,,,
355,PT11M32.00S,2022-10-30T00:20:01.3Z,3,REGULAR,3pt,Jump Shot,[],1629023,29.38567674113009,72.79411764705883,1610612766,62,50,2022-10-30T00:25:06Z,3430000,-114.0,224.0,1,left,MISS P. Washington 25' step back 3PT,[1629023],1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
356,PT11M29.00S,2022-10-30T00:20:04.3Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,62,50,2022-10-30T00:20:12Z,3440000,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,355.0,3.0,3.0,0.0,,,,,,,,,,
357,PT11M18.00S,2022-10-30T00:20:15.4Z,3,REGULAR,3pt,Jump Shot,[],202691,71.82982917214193,83.82352941176471,1610612744,62,50,2022-10-30T00:20:22Z,3450000,169.0,212.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.14,Missed,,,,,,,,,,,,,,,,,,
358,PT11M12.00S,2022-10-30T00:20:21.4Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,62,50,2022-10-30T00:20:22Z,3460000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,357.0,4.0,3.0,1.0,,,,,,,,,,
359,PT10M56.00S,2022-10-30T00:20:40.7Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612766,62,50,2022-10-30T00:20:55Z,3470000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Hayward 2 FT),"[203952, 202330]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,2.0,0.0,Hayward,202330.0,,,
361,PT10M56.00S,2022-10-30T00:21:07.1Z,3,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,62,50,2022-10-30T00:21:07Z,3490000,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
362,PT10M56.00S,2022-10-30T00:21:07.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,62,50,2022-10-30T00:21:07Z,3500000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,361.0,,,,,,,,,,,,,
363,PT10M56.00S,2022-10-30T00:21:19.6Z,3,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,63,50,2022-10-30T00:21:19Z,3510000,,,0,,G. Hayward Free Throw 2 of 2 (16 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
364,PT10M45.00S,2022-10-30T00:21:38.0Z,3,REGULAR,foul,personal,[],203486,,,1610612744,63,50,2022-10-30T00:21:51Z,3520000,,,0,,M. Plumlee personal FOUL (3 PF),"[203486, 202691]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1198.0,3.0,0.0,Thompson,202691.0,,,
366,PT10M40.00S,2022-10-30T00:21:55.8Z,3,REGULAR,3pt,Jump Shot,[],202691,66.70499342969777,46.07843137254902,1610612744,63,50,2022-10-30T00:22:02Z,3540000,-20.0,260.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,26.12,Missed,,,,,,,,,,,,,,,,,,
367,PT10M37.00S,2022-10-30T00:21:58.8Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,63,50,2022-10-30T00:22:02Z,3550000,,,0,,K. Looney REBOUND (Off:3 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,366.0,7.0,4.0,3.0,,,,,,,,,,
368,PT10M33.00S,2022-10-30T00:22:02.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,64.47109067017082,41.42156862745098,1610612744,63,50,2022-10-30T00:22:08Z,3560000,-43.0,281.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,28.48,Missed,,,,,,,,,,,,,,,,,,
369,PT10M31.00S,2022-10-30T00:22:04.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,63,50,2022-10-30T00:22:08Z,3570000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,368.0,,,,,,,,,,,,,
371,PT10M20.00S,2022-10-30T00:22:23.3Z,3,REGULAR,3pt,Jump Shot,[],1626162,23.078186596583443,88.97058823529412,1610612766,63,50,2022-10-30T00:22:36Z,3590000,-195.0,164.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
372,PT10M16.00S,2022-10-30T00:22:27.4Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,63,50,2022-10-30T00:22:27Z,3600000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,371.0,4.0,4.0,0.0,,,,,,,,,,
373,PT10M16.00S,2022-10-30T00:22:31.9Z,3,REGULAR,turnover,double dribble,[],201939,,,1610612744,63,50,2022-10-30T00:22:41Z,3610000,,,0,,S. Curry double dribble TURNOVER (2 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,203592.0,,,,,2.0,,
374,PT09M58.00S,2022-10-30T00:22:59.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628372,13.748357424441524,46.07843137254902,1610612766,63,50,2022-10-30T00:27:17Z,3620000,20.0,77.0,1,left,MISS D. Smith Jr. 7' driving floating Shot,[1628372],1610612766.0,CHA,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
375,PT09M55.00S,2022-10-30T00:23:02.1Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,63,50,2022-10-30T00:23:03Z,3630000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,374.0,2.0,1.0,1.0,,,,,,,,,,
376,PT09M37.00S,2022-10-30T00:23:19.9Z,3,REGULAR,2pt,Jump Shot,[],203952,86.41590013140605,78.67647058823529,1610612744,63,50,2022-10-30T00:23:23Z,3640000,143.0,75.0,1,right,MISS A. Wiggins 16' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right,16.19,Missed,,,,,,,,,,,,,,,,,,
377,PT09M35.00S,2022-10-30T00:23:21.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,63,50,2022-10-30T00:23:23Z,3650000,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,,,,,,,376.0,5.0,4.0,1.0,,,,,,,,,,
378,PT09M29.00S,2022-10-30T00:23:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,13.222733245729303,41.911764705882355,1610612766,63,50,2022-10-30T00:23:33Z,3660000,40.0,72.0,1,left,MISS K. Oubre Jr. 8' Jump Shot,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.24,Missed,,,,,,,,,,,,,,,,,,
379,PT09M28.00S,2022-10-30T00:23:29.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,63,50,2022-10-30T00:23:33Z,3670000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,378.0,5.0,5.0,0.0,,,,,,,,,,
380,PT09M28.00S,2022-10-30T00:23:35.5Z,3,REGULAR,foul,personal,[],203486,,,1610612744,63,50,2022-10-30T00:23:47Z,3680000,,,0,,M. Plumlee personal FOUL (4 PF),"[203486, 201939]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,203592.0,4.0,0.0,Curry,201939.0,,,
382,PT09M13.00S,2022-10-30T00:24:00.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203952,87.07293035479631,49.01960784313725,1610612744,63,50,2022-10-30T00:24:05Z,3700000,-5.0,69.0,1,right,MISS A. Wiggins 6' turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
383,PT09M09.00S,2022-10-30T00:24:03.3Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,63,50,2022-10-30T00:24:03Z,3710000,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,382.0,6.0,5.0,1.0,,,,,,,,,,
384,PT09M03.00S,2022-10-30T00:24:09.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629023,10.463206307490145,39.705882352941174,1610612766,65,50,2022-10-30T00:24:32Z,3720000,51.0,46.0,1,left,P. Washington 6' running Layup (17 PTS),[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,17.0,,,,,,,,,,,,,,,,,
385,PT08M56.00S,2022-10-30T00:24:33.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,65,50,2022-10-30T00:24:33Z,3730000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M56.00S,2022-10-30T00:24:37.6Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,65,50,2022-10-30T00:27:03Z,3740000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M56.00S,2022-10-30T00:24:37.6Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,65,50,2022-10-30T00:27:03Z,3750000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M50.00S,2022-10-30T00:27:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,93.64323258869908,51.71568627450981,1610612744,65,52,2022-10-30T00:27:33Z,3760000,9.0,7.0,1,right,D. Green driving Layup (2 PTS),[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,,,,,,,,,,,
393,PT08M37.00S,2022-10-30T00:27:40.9Z,3,REGULAR,2pt,Jump Shot,[],202330,23.47240473061761,54.90196078431373,1610612766,67,52,2022-10-30T00:31:31Z,3770000,-25.0,168.0,1,left,G. Hayward 16' pullup Jump Shot (18 PTS) (M. Plumlee 7 AST),"[202330, 203486]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Center,16.99,Made,18.0,M. Plumlee,203486.0,7.0,,,,,,,,,,,,,,
395,PT08M24.00S,2022-10-30T00:27:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,93.11760840998686,48.529411764705884,1610612744,67,54,2022-10-30T00:27:59Z,3790000,-7.0,12.0,1,right,A. Wiggins cutting Layup (8 PTS) (J. Poole 2 AST),"[203952, 1629673]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.43,Made,8.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
397,PT08M11.00S,2022-10-30T00:28:07.5Z,3,REGULAR,2pt,Jump Shot,[],1626162,25.57490144546649,45.588235294117645,1610612766,67,54,2022-10-30T00:28:13Z,3810000,22.0,188.0,1,left,MISS K. Oubre Jr. 18' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,18.92,Missed,,,,,,,,,,,,,,,,,,
398,PT08M07.00S,2022-10-30T00:28:11.5Z,3,REGULAR,rebound,offensive,[],1628372,,,1610612766,67,54,2022-10-30T00:28:13Z,3820000,,,0,,D. Smith Jr. REBOUND (Off:2 Def:3),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,397.0,5.0,3.0,2.0,,,,,,,,,,
399,PT08M02.00S,2022-10-30T00:28:16.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628372,11.12023653088042,53.18627450980392,1610612766,67,54,2022-10-30T00:28:22Z,3830000,-16.0,52.0,1,left,MISS D. Smith Jr. Layup - blocked,"[1628372, 203110]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,Green,203110.0,,,,,,,,
430,PT08M02.00S,2022-10-30T00:28:16.6Z,3,REGULAR,block,,[],203110,,,1610612766,67,54,2022-10-30T00:35:33Z,3835000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT08M00.00S,2022-10-30T00:28:18.6Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,67,54,2022-10-30T00:28:22Z,3840000,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,399.0,6.0,6.0,0.0,,,,,,,,,,
401,PT07M53.00S,2022-10-30T00:28:28.4Z,3,REGULAR,turnover,traveling,[],1629673,,,1610612744,67,54,2022-10-30T00:28:36Z,3850000,,,0,,J. Poole traveling TURNOVER (2 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1198.0,,,,,2.0,,
402,PT07M41.00S,2022-10-30T00:28:51.7Z,3,REGULAR,foul,personal,[],203110,,,1610612766,67,54,2022-10-30T00:29:08Z,3860000,,,0,,D. Green personal FOUL (2 PF),"[203110, 203486]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1179.0,2.0,0.0,Plumlee,203486.0,,,
404,PT07M28.00S,2022-10-30T00:29:26.2Z,3,REGULAR,turnover,bad pass,[],1628372,,,1610612766,67,54,2022-10-30T00:29:33Z,3880000,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 201939]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Curry,201939.0
405,PT07M28.00S,2022-10-30T00:29:26.2Z,3,REGULAR,steal,,[],201939,,,1610612744,67,54,2022-10-30T00:38:58Z,3890000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
407,PT07M24.00S,2022-10-30T00:29:45.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202691,72.09264126149803,83.08823529411765,1610612744,67,57,2022-10-30T00:29:52Z,3910000,165.0,210.0,1,right,K. Thompson 26' 3PT  (7 PTS) (S. Curry 1 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.72,Made,7.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
409,PT07M06.00S,2022-10-30T00:30:04.4Z,3,REGULAR,3pt,Jump Shot,[],1629023,28.465834428383708,77.45098039215686,1610612766,67,57,2022-10-30T00:30:10Z,3930000,-137.0,215.0,1,left,MISS P. Washington 25' pullup 3PT,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
410,PT07M03.00S,2022-10-30T00:30:07.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,67,57,2022-10-30T00:30:07Z,3940000,,,0,,S. Curry REBOUND (Off:0 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,409.0,7.0,7.0,0.0,,,,,,,,,,
411,PT06M57.00S,2022-10-30T00:30:12.3Z,3,REGULAR,3pt,Jump Shot,[],203952,91.5407358738502,96.81372549019608,1610612744,67,57,2022-10-30T00:30:19Z,3950000,234.0,27.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
412,PT06M54.00S,2022-10-30T00:30:15.5Z,3,REGULAR,rebound,offensive,[],203110,,,1610612744,67,57,2022-10-30T00:30:15Z,3960000,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,,411.0,6.0,5.0,1.0,,,,,,,,,,
413,PT06M53.00S,2022-10-30T00:30:16.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,65.1281208935611,43.627450980392155,1610612744,67,60,2022-10-30T00:38:59Z,3970000,-32.0,275.0,1,right,S. Curry 27' 3PT pullup (15 PTS) (D. Green 3 AST),"[201939, 203110]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.71,Made,15.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,
415,PT06M53.00S,2022-10-30T00:30:26.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,67,60,2022-10-30T00:30:26Z,3990000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M33.00S,2022-10-30T00:33:33.3Z,3,REGULAR,3pt,Jump Shot,[],1629023,5.863994743758213,95.09803921568627,1610612766,67,60,2022-10-30T00:33:39Z,4000000,-225.0,3.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
417,PT06M30.00S,2022-10-30T00:33:36.3Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,67,60,2022-10-30T00:33:39Z,4010000,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,416.0,4.0,4.0,0.0,,,,,,,,,,
418,PT06M19.00S,2022-10-30T00:33:47.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.9060446780552,52.450980392156865,1610612744,67,62,2022-10-30T00:33:53Z,4020000,12.0,5.0,1,right,J. Poole driving reverse Layup (14 PTS) (S. Curry 2 AST),"[1629673, 201939]",1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.32,Made,14.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
420,PT05M58.00S,2022-10-30T00:34:07.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.995400788436268,47.794117647058826,1610612766,69,62,2022-10-30T00:34:12Z,4040000,11.0,4.0,1,left,K. Oubre Jr. driving Layup (12 PTS),[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.17,Made,12.0,,,,,,,,,,,,,,,,,
421,PT05M47.00S,2022-10-30T00:34:18.1Z,3,REGULAR,2pt,Jump Shot,[],202691,76.42904073587385,59.55882352941176,1610612744,69,64,2022-10-30T00:34:24Z,4050000,48.0,169.0,1,right,K. Thompson 17' pullup Jump Shot (9 PTS) (D. Green 4 AST),"[202691, 203110]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,17.57,Made,9.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
422,PT05M25.00S,2022-10-30T00:34:41.5Z,3,REGULAR,3pt,Jump Shot,[],1628372,31.09395532194481,35.294117647058826,1610612766,72,64,2022-10-30T00:34:45Z,4060000,74.0,240.0,1,left,D. Smith Jr. 25' 3PT  (5 PTS) (G. Hayward 2 AST),"[1628372, 202330]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,25.08,Made,5.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,
424,PT05M10.00S,2022-10-30T00:34:56.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,80.3712220762155,53.18627450980392,1610612744,72,64,2022-10-30T00:35:02Z,4080000,16.0,132.0,1,right,MISS S. Curry 13' floating Shot,[201939],1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,13.3,Missed,,,,,,,,,,,,,,,,,,
425,PT05M06.00S,2022-10-30T00:35:00.7Z,3,REGULAR,rebound,defensive,[],1628372,,,1610612766,72,64,2022-10-30T00:35:02Z,4090000,,,0,,D. Smith Jr. REBOUND (Off:2 Def:4),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,424.0,6.0,4.0,2.0,,,,,,,,,,
426,PT05M03.00S,2022-10-30T00:35:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,8.09789750328515,44.85294117647059,1610612766,72,64,2022-10-30T00:35:13Z,4100000,26.0,24.0,1,left,MISS D. Smith Jr. Layup - blocked,"[1628372, 203110]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,Green,203110.0,,,,,,,,
427,PT05M03.00S,2022-10-30T00:35:04.9Z,3,REGULAR,block,,[],203110,,,1610612766,72,64,2022-10-30T00:35:09Z,4110000,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
428,PT05M03.00S,2022-10-30T00:35:04.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,72,64,2022-10-30T00:35:13Z,4120000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,426.0,,,,,,,,,,,,,
431,PT05M03.00S,2022-10-30T00:35:12.7Z,3,REGULAR,substitution,out,[],1626162,,,1610612744,72,64,2022-10-30T00:35:38Z,4140000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M03.00S,2022-10-30T00:35:12.7Z,3,REGULAR,substitution,out,[],1629023,,,1610612744,72,64,2022-10-30T00:35:38Z,4150000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M03.00S,2022-10-30T00:35:12.7Z,3,REGULAR,substitution,out,[],202691,,,1610612744,72,64,2022-10-30T00:35:38Z,4160000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
