actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
172,PT10M45.00S,2023-01-27T01:08:54.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,74.06373193166885,85.5392156862745,1610612741,34,36,2023-01-27T01:09:00Z,1690000,False,178.0,191.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
173,PT10M43.00S,2023-01-27T01:08:56.9Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,34,36,2023-01-27T01:09:00Z,1700000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,172.0,2.0,1.0,1.0,,,,,,,,,,,
174,PT10M42.00S,2023-01-27T01:08:59.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,90.48948751642575,3.6764705882352944,1610612741,34,36,2023-01-27T01:09:05Z,1710000,False,-232.0,37.0,1,right,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
175,PT10M36.00S,2023-01-27T01:09:05.3Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,34,36,2023-01-27T01:09:05Z,1720000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,174.0,2.0,1.0,1.0,,,,,,,,,,,
176,PT10M33.00S,2023-01-27T01:09:07.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630550,7.046649145860711,49.26470588235294,1610612766,36,36,2023-01-27T01:11:57Z,1730000,False,4.0,14.0,1,left,J. Thor running DUNK (2 PTS) (J. McDaniels 1 AST),"[1630550, 1629667]",1610612766.0,CHA,running,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1.42,Made,2.0,,,,,,,J. McDaniels,1629667.0,1.0,,,,,,,,
178,PT10M18.00S,2023-01-27T01:09:25.5Z,2,REGULAR,foul,personal,['2freethrow'],1630550,,,1610612741,36,36,2023-01-27T01:09:31Z,1750000,False,,,0,,J. Thor shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630550, 201942]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,DeRozan,201942.0,,,
180,PT10M18.00S,2023-01-27T01:09:48.2Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,36,37,2023-01-27T01:10:08Z,1770000,False,,,0,,D. DeRozan Free Throw 1 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
181,PT10M18.00S,2023-01-27T01:09:48.2Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,36,37,2023-01-27T01:10:08Z,1780000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
182,PT10M15.00S,2023-01-27T01:09:51.2Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,36,37,2023-01-27T01:10:08Z,1790000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,181.0,3.0,2.0,1.0,,,,,,,,,,,
183,PT10M05.00S,2023-01-27T01:10:16.0Z,2,REGULAR,3pt,Jump Shot,[],1630163,32.670827858081466,29.411764705882355,1610612766,36,37,2023-01-27T01:12:45Z,1800000,False,103.0,255.0,1,left,MISS L. Ball 27' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,27.46,Missed,,,,,,,,,,,,,,,,,,
184,PT10M03.00S,2023-01-27T01:10:18.0Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,36,37,2023-01-27T01:10:20Z,1810000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,183.0,3.0,2.0,1.0,,,,,,,,,,,
185,PT09M49.00S,2023-01-27T01:10:32.2Z,2,REGULAR,3pt,Jump Shot,[],201942,68.67608409986859,30.637254901960787,1610612741,36,37,2023-01-27T01:10:36Z,1820000,False,-97.0,242.0,1,right,MISS D. DeRozan 26' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
186,PT09M46.00S,2023-01-27T01:10:35.2Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,36,37,2023-01-27T01:10:36Z,1830000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,
187,PT09M39.00S,2023-01-27T01:10:41.4Z,2,REGULAR,3pt,Jump Shot,[],1630163,26.62614980289093,84.80392156862744,1610612766,36,37,2023-01-27T01:10:47Z,1840000,False,-174.0,198.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
188,PT09M35.00S,2023-01-27T01:10:45.4Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,36,37,2023-01-27T01:10:47Z,1850000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,,,
189,PT09M22.00S,2023-01-27T01:10:59.3Z,2,REGULAR,2pt,Jump Shot,[],1630245,94.30026281208936,68.38235294117648,1610612741,36,37,2023-01-27T01:11:06Z,1860000,False,92.0,1.0,1,right,MISS A. Dosunmu 9' floating Shot,[1630245],1610612741.0,CHI,floating,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,9.19,Missed,,,,,,,,,,,,,,,,,,
190,PT09M19.00S,2023-01-27T01:11:02.3Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,36,37,2023-01-27T01:11:06Z,1870000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,189.0,4.0,3.0,1.0,,,,,,,,,,,
191,PT09M08.00S,2023-01-27T01:11:12.5Z,2,REGULAR,3pt,Jump Shot,[],1628372,6.783837056504599,3.6764705882352944,1610612766,36,37,2023-01-27T01:11:17Z,1880000,False,232.0,11.0,1,left,MISS D. Smith Jr. 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
192,PT09M05.00S,2023-01-27T01:11:15.5Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,36,37,2023-01-27T01:11:17Z,1890000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,,,,191.0,3.0,2.0,1.0,,,,,,,,,,,
193,PT08M55.00S,2023-01-27T01:11:25.2Z,2,REGULAR,3pt,Jump Shot,[],1630172,91.80354796320631,97.30392156862744,1610612741,36,40,2023-01-27T01:11:31Z,1900000,False,237.0,25.0,1,right,P. Williams 3PT  (7 PTS) (D. Jones Jr. 2 AST),"[1630172, 1627884]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.78,Made,7.0,,,,,,,D. Jones Jr.,1627884.0,2.0,,,,,,,,
195,PT08M39.00S,2023-01-27T01:11:44.1Z,2,REGULAR,foul,personal,[],1629632,,,1610612766,36,40,2023-01-27T01:12:03Z,1920000,False,,,0,,C. White personal FOUL (2 PF),"[1629632, 1631109]",1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,2.0,0.0,Williams,1631109.0,,,
197,PT08M39.00S,2023-01-27T01:11:58.2Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,36,40,2023-01-27T01:12:04Z,1940000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M39.00S,2023-01-27T01:11:58.2Z,2,REGULAR,substitution,in,[],202330,,,1610612766,36,40,2023-01-27T01:12:04Z,1950000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M30.00S,2023-01-27T01:12:17.8Z,2,REGULAR,turnover,bad pass,[],202330,,,1610612766,36,40,2023-01-27T01:12:21Z,1960000,False,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 201942]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,DeRozan,201942.0
200,PT08M30.00S,2023-01-27T01:12:17.8Z,2,REGULAR,steal,,[],201942,,,1610612741,36,40,2023-01-27T01:12:19Z,1970000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
201,PT08M26.00S,2023-01-27T01:12:23.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630245,92.9862023653088,50.73529411764706,1610612741,36,42,2023-01-27T01:13:07Z,1980000,False,4.0,13.0,1,right,A. Dosunmu running Layup (7 PTS) (D. DeRozan 2 AST),"[1630245, 201942]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.39,Made,7.0,,,,,,,D. DeRozan,201942.0,2.0,,,,,,,,
203,PT08M26.00S,2023-01-27T01:12:29.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,36,42,2023-01-27T01:12:29Z,2000000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M26.00S,2023-01-27T01:13:58.6Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,36,42,2023-01-27T01:14:59Z,2010000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M26.00S,2023-01-27T01:13:58.6Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,36,42,2023-01-27T01:14:59Z,2020000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M13.00S,2023-01-27T01:15:33.7Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612766,36,42,2023-01-27T01:15:39Z,2030000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Hayward 2 FT),"[1630245, 202330]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1146.0,1.0,0.0,Hayward,202330.0,,,
208,PT08M13.00S,2023-01-27T01:15:55.4Z,2,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,37,42,2023-01-27T01:15:55Z,2050000,False,,,0,,G. Hayward Free Throw 1 of 2 (6 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
209,PT08M13.00S,2023-01-27T01:16:09.7Z,2,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,38,42,2023-01-27T01:16:09Z,2060000,False,,,0,,G. Hayward Free Throw 2 of 2 (7 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
210,PT08M00.00S,2023-01-27T01:16:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,85.62746386333771,49.754901960784316,1610612741,38,44,2023-01-27T01:16:31Z,2070000,False,-1.0,83.0,1,right,D. DeRozan 8' turnaround fadeaway Jump Shot (7 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,7.0,,,,,,,,,,,,,,,,,
211,PT07M50.00S,2023-01-27T01:16:34.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,6.389618922470433,51.225490196078425,1610612766,40,44,2023-01-27T01:16:39Z,2080000,False,-6.0,8.0,1,left,M. Williams DUNK (4 PTS) (P. Washington 3 AST),"[1631109, 1629023]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.97,Made,4.0,,,,,,,P. Washington,1629023.0,3.0,,,,,,,,
213,PT07M30.00S,2023-01-27T01:16:54.4Z,2,REGULAR,2pt,Jump Shot,[],201942,79.45137976346912,31.61764705882353,1610612741,40,44,2023-01-27T01:17:26Z,2100000,False,-92.0,141.0,1,right,MISS D. DeRozan 16' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,16.81,Missed,,,,,,,,,,,,,,,,,,
214,PT07M23.00S,2023-01-27T01:17:01.4Z,2,REGULAR,rebound,offensive,[],1627884,,,1610612741,40,44,2023-01-27T01:17:01Z,2110000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,213.0,4.0,2.0,2.0,,,,,,,,,,,
215,PT07M18.00S,2023-01-27T01:17:05.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630172,92.19776609724047,50.49019607843137,1610612741,40,44,2023-01-27T01:17:20Z,2120000,False,2.0,21.0,1,right,MISS P. Williams driving DUNK,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
216,PT07M15.00S,2023-01-27T01:17:08.9Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,40,44,2023-01-27T01:17:20Z,2130000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:2),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,215.0,2.0,2.0,0.0,,,,,,,,,,,
217,PT07M12.00S,2023-01-27T01:17:11.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,30.042706964520367,25.0,1610612766,40,44,2023-01-27T01:19:07Z,2140000,False,125.0,230.0,1,left,MISS P. Washington 26' running 3PT,[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
218,PT07M08.00S,2023-01-27T01:17:15.5Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,40,44,2023-01-27T01:17:24Z,2150000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,,,
220,PT07M03.00S,2023-01-27T01:17:21.1Z,2,REGULAR,turnover,bad pass,[],1629632,,,1610612741,40,44,2023-01-27T01:17:30Z,2160000,False,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1629023]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Washington,1629023.0
221,PT07M03.00S,2023-01-27T01:17:21.1Z,2,REGULAR,steal,,[],1629023,,,1610612766,40,44,2023-01-27T01:17:26Z,2170000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
222,PT06M56.00S,2023-01-27T01:17:28.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,5.863994743758213,50.73529411764706,1610612766,40,44,2023-01-27T01:19:41Z,2180000,False,-4.0,3.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,0.45,Missed,,,,,,,,,,,,,,,,,,
223,PT06M56.00S,2023-01-27T01:17:28.9Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,40,44,2023-01-27T01:18:52Z,2190000,False,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,222.0,3.0,3.0,0.0,,,,,,,,,,,
224,PT06M56.00S,2023-01-27T01:18:29.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,40,44,2023-01-27T01:18:29Z,2200000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,out,[],1631109,,,1610612741,40,44,2023-01-27T01:19:59Z,2210000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,out,[],1628372,,,1610612741,40,44,2023-01-27T01:19:59Z,2220000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,40,44,2023-01-27T01:19:59Z,2230000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,out,[],1627884,,,1610612741,40,44,2023-01-27T01:19:59Z,2240000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,out,[],201942,,,1610612741,40,44,2023-01-27T01:19:59Z,2250000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,in,[],203486,,,1610612741,40,44,2023-01-27T01:19:59Z,2260000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,in,[],1626179,,,1610612741,40,44,2023-01-27T01:19:59Z,2270000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,in,[],202696,,,1610612741,40,44,2023-01-27T01:19:59Z,2280000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,in,[],203897,,,1610612741,40,44,2023-01-27T01:19:59Z,2290000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M56.00S,2023-01-27T01:19:36.5Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,40,44,2023-01-27T01:19:59Z,2300000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M35.00S,2023-01-27T01:20:51.4Z,2,REGULAR,3pt,Jump Shot,[],202696,66.5735873850197,50.73529411764706,1610612741,40,44,2023-01-27T01:20:56Z,2310000,False,4.0,262.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
236,PT06M32.00S,2023-01-27T01:20:54.4Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,40,44,2023-01-27T01:20:56Z,2320000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,
237,PT06M30.00S,2023-01-27T01:20:58.0Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,40,44,2023-01-27T01:21:14Z,2330000,False,,,0,,L. Ball step out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,step,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,202035.0,,,,,3.0,,
238,PT06M15.00S,2023-01-27T01:21:24.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203897,72.09264126149803,35.294117647058826,1610612741,40,44,2023-01-27T01:21:59Z,2340000,False,-74.0,210.0,1,right,MISS Z. LaVine 22' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,22.23,Missed,,,,,,,,,,,,,,,,,,
239,PT06M12.00S,2023-01-27T01:21:27.2Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,40,44,2023-01-27T01:21:27Z,2350000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,,,,,,238.0,3.0,3.0,0.0,,,,,,,,,,,
240,PT06M10.00S,2023-01-27T01:21:30.0Z,2,REGULAR,turnover,lost ball,[],1630163,,,1610612766,40,44,2023-01-27T01:21:38Z,2360000,False,,,0,,L. Ball lost ball TURNOVER (4 TO),"[1630163, 1627936]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,4.0,Caruso,1627936.0
241,PT06M10.00S,2023-01-27T01:21:30.0Z,2,REGULAR,steal,,[],1627936,,,1610612741,40,44,2023-01-27T01:21:34Z,2370000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
242,PT06M03.00S,2023-01-27T01:21:36.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202696,93.38042049934296,52.450980392156865,1610612741,40,46,2023-01-27T01:22:59Z,2380000,False,12.0,10.0,1,right,N. Vucevic running Layup (10 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,running,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.57,Made,10.0,,,,,,,A. Dosunmu,1630245.0,1.0,,,,,,,,
244,PT05M51.00S,2023-01-27T01:21:48.7Z,2,REGULAR,3pt,Jump Shot,[],1629023,15.325229960578188,3.1862745098039214,1610612766,40,46,2023-01-27T01:21:53Z,2400000,False,234.0,92.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right,25.14,Missed,,,,,,,,,,,,,,,,,,
245,PT05M48.00S,2023-01-27T01:21:51.7Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,40,46,2023-01-27T01:21:53Z,2410000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right,,,,,,244.0,3.0,3.0,0.0,,,,,,,,,,,
246,PT05M38.00S,2023-01-27T01:22:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,92.46057818659659,51.470588235294116,1610612741,40,46,2023-01-27T01:23:39Z,2420000,False,7.0,18.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
247,PT05M37.00S,2023-01-27T01:22:03.2Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,40,46,2023-01-27T01:22:08Z,2430000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,246.0,3.0,3.0,0.0,,,,,,,,,,,
248,PT05M37.00S,2023-01-27T01:22:10.0Z,2,REGULAR,foul,personal,[],202696,,,1610612766,40,46,2023-01-27T01:22:18Z,2440000,False,,,0,,N. Vucevic personal FOUL (1 PF),"[202696, 203486]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1146.0,1.0,0.0,Plumlee,203486.0,,,
250,PT05M37.00S,2023-01-27T01:22:14.8Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,40,46,2023-01-27T01:22:26Z,2460000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M37.00S,2023-01-27T01:22:14.8Z,2,REGULAR,substitution,in,[],1629667,,,1610612766,40,46,2023-01-27T01:22:26Z,2470000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M26.00S,2023-01-27T01:22:44.7Z,2,REGULAR,3pt,Jump Shot,[],202330,28.597240473061763,75.24509803921569,1610612766,40,46,2023-01-27T01:24:12Z,2480000,False,-126.0,216.0,1,left,MISS G. Hayward 25' pullup 3PT,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
