actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
519,PT11M23.00S,2022-11-06T05:01:31.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,8.623521681997373,49.01960784313725,1610612766,70,69,2022-11-06T05:01:53Z,5180000,5.0,29.0,1,left,MISS T. Rozier driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
520,PT11M21.00S,2022-11-06T05:01:33.8Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,70,69,2022-11-06T05:01:53Z,5190000,,,0,,N. Claxton REBOUND (Off:3 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,519.0,8.0,5.0,3.0,,,,,,,,,,,,,,
521,PT11M10.00S,2022-11-06T05:02:21.5Z,4,REGULAR,3pt,Jump Shot,[],201988,72.61826544021025,15.686274509803921,1610612751,70,69,2022-11-06T05:02:35Z,5200000,-172.0,205.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
522,PT11M08.00S,2022-11-06T05:02:23.5Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,70,69,2022-11-06T05:02:35Z,5210000,,,0,,T. Rozier REBOUND (Off:0 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,521.0,6.0,6.0,0.0,,,,,,,,,,,,,,
523,PT10M51.00S,2022-11-06T05:03:19.5Z,4,REGULAR,2pt,Jump Shot,[],1630547,9.674770039421814,68.87254901960785,1610612766,70,69,2022-11-06T05:05:57Z,5220000,-94.0,38.0,1,left,MISS J. Bouknight 10' pullup Shot - blocked,"[1630547, 1629651]",1610612766.0,CHA,pullup,,,Bouknight,J. Bouknight,,,,,Mid-Range,8-16 Left,10.19,Missed,,,,,,,,,Claxton,1629651.0,,,,,,,,
524,PT10M51.00S,2022-11-06T05:03:19.5Z,4,REGULAR,block,,[],1629651,,,1610612766,70,69,2022-11-06T05:03:55Z,5230000,,,0,,N. Claxton BLOCK (4 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
525,PT10M50.00S,2022-11-06T05:03:20.5Z,4,REGULAR,rebound,offensive,[],1630547,,,1610612766,70,69,2022-11-06T05:05:57Z,5240000,,,0,,J. Bouknight REBOUND (Off:1 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Mid-Range,8-16 Left,,,523.0,2.0,1.0,1.0,,,,,,,,,,,,,,
526,PT10M49.00S,2022-11-06T05:06:07.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,29.38567674113009,81.86274509803921,1610612766,73,69,2022-11-06T05:06:39Z,5250000,-159.0,224.0,1,left,T. Rozier 27' 3PT  (21 PTS) (J. Bouknight 4 AST),"[1626179, 1630547]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,27.46,Made,,,,,21.0,J. Bouknight,1630547.0,4.0,,,,,,,,,,
528,PT10M32.00S,2022-11-06T05:07:17.2Z,4,REGULAR,3pt,Jump Shot,[],203925,72.09264126149803,79.65686274509804,1610612751,73,69,2022-11-06T05:07:39Z,5270000,148.0,210.0,1,right,MISS J. Harris 25' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
529,PT10M31.00S,2022-11-06T05:07:18.2Z,4,REGULAR,rebound,offensive,[],203925,,,1610612751,73,69,2022-11-06T05:07:39Z,5280000,,,0,,J. Harris REBOUND (Off:3 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,528.0,5.0,2.0,3.0,,,,,,,,,,,,,,
530,PT10M27.00S,2022-11-06T05:08:08.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630560,89.83245729303549,48.77450980392157,1610612751,73,69,2022-11-06T05:08:37Z,5290000,-6.0,43.0,1,right,MISS C. Thomas driving Layup - blocked,"[1630560, 1629023]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,Washington,1629023.0,,,,,,,,
531,PT10M27.00S,2022-11-06T05:08:08.6Z,4,REGULAR,block,,[],1629023,,,1610612751,73,69,2022-11-06T05:08:14Z,5300000,,,0,,P. Washington BLOCK (4 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT10M27.00S,2022-11-06T05:08:08.6Z,4,REGULAR,rebound,defensive,[],1630547,,,1610612766,73,69,2022-11-06T05:08:37Z,5310000,,,0,,J. Bouknight REBOUND (Off:1 Def:2),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,530.0,3.0,2.0,1.0,,,,,,,,,,,,,,
533,PT10M20.00S,2022-11-06T05:09:43.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,26.888961892247043,14.215686274509803,1610612766,76,69,2022-11-06T05:10:04Z,5320000,179.0,200.0,1,left,T. Rozier 26' 3PT running (24 PTS) (J. Bouknight 5 AST),"[1626179, 1630547]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,26.86,Made,,,,,24.0,J. Bouknight,1630547.0,5.0,,,,,,,,,,
535,PT10M19.00S,2022-11-06T05:10:25.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,76,69,2022-11-06T05:10:31Z,5340000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M19.00S,2022-11-06T05:11:27.4Z,4,REGULAR,substitution,out,[],203925,,,1610612751,76,69,2022-11-06T05:24:14Z,5345000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M19.00S,2022-11-06T05:11:27.4Z,4,REGULAR,substitution,in,[],1629139,,,1610612751,76,69,2022-11-06T05:24:14Z,5347500,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT10M11.00S,2022-11-06T05:12:29.6Z,4,REGULAR,3pt,Jump Shot,[],201988,66.04796320630749,48.28431372549019,1610612751,76,69,2022-11-06T05:12:50Z,5350000,-9.0,267.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,,,
537,PT10M09.00S,2022-11-06T05:12:31.6Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,76,69,2022-11-06T05:12:50Z,5360000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,536.0,2.0,2.0,0.0,,,,,,,,,,,,,,
538,PT09M53.00S,2022-11-06T05:13:13.2Z,4,REGULAR,3pt,Jump Shot,[],1626179,28.597240473061763,83.08823529411765,1610612766,76,69,2022-11-06T05:13:56Z,5370000,-165.0,216.0,1,left,MISS T. Rozier 27' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
539,PT09M53.00S,2022-11-06T05:13:13.2Z,4,REGULAR,rebound,offensive,[],1630550,,,1610612766,76,69,2022-11-06T05:13:56Z,5380000,,,0,,J. Thor REBOUND (Off:2 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,538.0,4.0,2.0,2.0,,,,,,,,,,,,,,
540,PT09M48.00S,2022-11-06T05:14:01.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630547,31.225361366622867,74.50980392156863,1610612766,76,69,2022-11-06T05:14:42Z,5390000,-123.0,241.0,1,left,MISS J. Bouknight 27' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
541,PT09M45.00S,2022-11-06T05:14:04.3Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,76,69,2022-11-06T05:14:42Z,5400000,,,0,,N. Richards REBOUND (Off:4 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,540.0,8.0,4.0,4.0,,,,,,,,,,,,,,
542,PT09M45.00S,2022-11-06T05:15:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,10.200394218134035,51.470588235294116,1610612766,78,69,2022-11-06T05:15:16Z,5410000,-7.0,43.0,1,left,N. Richards Layup (7 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,4.4,Made,,,,,7.0,,,,,,,,,,,,,
543,PT09M45.00S,2022-11-06T05:15:17.9Z,4,REGULAR,foul,personal,['1freethrow'],1630560,,,1610612766,78,69,2022-11-06T05:17:47Z,5420000,,,0,,C. Thomas shooting personal FOUL (2 PF) (Richards 1 FT),"[1630560, 1630208]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,2.0,0.0,Richards,1630208.0,,,
546,PT09M45.00S,2022-11-06T05:16:19.2Z,4,REGULAR,foul,technical,['1freethrow'],1629651,,,1610612766,78,69,2022-11-06T05:18:26Z,5435000,,,0,,N. Claxton technical FOUL (1 Tech),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,4.0,1.0,,,,,
547,PT09M45.00S,2022-11-06T05:16:49.8Z,4,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,79,69,2022-11-06T05:19:00Z,5437500,,,0,,T. Rozier technical Free Throw 1 of 1 (25 PTS),[1626179],1610612766.0,CHA,technical,,,Rozier,T. Rozier,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
545,PT09M45.00S,2022-11-06T05:17:20.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630208,,,1610612766,80,69,2022-11-06T05:17:20Z,5440000,,,0,,N. Richards Free Throw 1 of 1 (8 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
548,PT09M31.00S,2022-11-06T05:19:34.3Z,4,REGULAR,3pt,Jump Shot,[],201988,66.3107752956636,51.470588235294116,1610612751,80,72,2022-11-06T05:19:54Z,5450000,7.0,264.0,1,right,P. Mills 26' 3PT  (8 PTS) (N. Claxton 3 AST),"[201988, 1629651]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,26.43,Made,,,,,8.0,N. Claxton,1629651.0,3.0,,,,,,,,,,
550,PT09M05.00S,2022-11-06T05:21:15.7Z,4,REGULAR,turnover,bad pass,[],1630547,,,1610612766,80,72,2022-11-06T05:21:48Z,5470000,,,0,,J. Bouknight bad pass TURNOVER (3 TO),"[1630547, 1629651]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,3.0,Claxton,1629651.0
551,PT09M05.00S,2022-11-06T05:21:15.7Z,4,REGULAR,steal,,[],1629651,,,1610612751,80,72,2022-11-06T05:21:36Z,5480000,,,0,,N. Claxton STEAL (3 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
563,PT09M00.00S,2022-11-06T05:21:16.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629139,89.83245729303549,41.911764705882355,1610612751,80,72,2022-11-06T05:32:02Z,5570000,-40.0,43.0,1,right,MISS Y. Watanabe running DUNK - blocked,"[1629139, 1630547]",1610612751.0,BKN,running,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,Bouknight,1630547.0,,,,,,,,
564,PT09M00.00S,2022-11-06T05:21:16.1Z,4,REGULAR,block,,[],1630547,,,1610612751,80,72,2022-11-06T05:31:11Z,5580000,,,0,,J. Bouknight BLOCK (2 BLK),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT09M00.00S,2022-11-06T05:21:16.1Z,4,REGULAR,rebound,defensive,[],1630547,,,1610612766,80,72,2022-11-06T05:32:02Z,5590000,,,0,,J. Bouknight REBOUND (Off:1 Def:3),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),0-8 Center,,,563.0,4.0,3.0,1.0,,,,,,,,,,,,,,
561,PT09M00.00S,2022-11-06T05:21:16.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,80,72,2022-11-06T05:40:37Z,5600000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M46.00S,2022-11-06T05:34:10.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,5.601182654402102,48.77450980392157,1610612766,82,72,2022-11-06T05:40:17Z,5625000,6.0,0.0,1,left,N. Richards cutting DUNK (10 PTS) (P. Washington 2 AST),"[1630208, 1629023]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,10.0,P. Washington,1629023.0,2.0,,,,,,,,,,
568,PT08M32.00S,2022-11-06T05:35:12.9Z,4,REGULAR,3pt,Jump Shot,[],201988,92.19776609724047,96.56862745098039,1610612751,82,75,2022-11-06T05:36:09Z,5640000,233.0,21.0,1,right,P. Mills 3PT  (11 PTS) (C. Thomas 3 AST),"[201988, 1630560]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Right Corner 3,24+ Right,23.37,Made,,,,,11.0,C. Thomas,1630560.0,3.0,,,,,,,,,,
570,PT08M15.00S,2022-11-06T05:35:41.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.601182654402102,52.450980392156865,1610612766,84,75,2022-11-06T05:35:58Z,5660000,-12.0,0.0,1,left,P. Washington driving Layup (10 PTS),[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,10.0,,,,,,,,,,,,,
571,PT07M57.00S,2022-11-06T05:41:02.7Z,4,REGULAR,2pt,Jump Shot,[],1630560,79.05716162943496,48.529411764705884,1610612751,84,75,2022-11-06T05:41:20Z,5670000,-7.0,144.0,1,right,MISS C. Thomas 14' Jump Shot,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Center,14.46,Missed,,,,,,,,,,,,,,,,,,
572,PT07M56.00S,2022-11-06T05:41:03.7Z,4,REGULAR,rebound,defensive,[],1630547,,,1610612766,84,75,2022-11-06T05:41:20Z,5680000,,,0,,J. Bouknight REBOUND (Off:1 Def:4),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Mid-Range,8-16 Center,,,571.0,5.0,4.0,1.0,,,,,,,,,,,,,,
573,PT07M37.00S,2022-11-06T05:41:48.9Z,4,REGULAR,turnover,bad pass,[],1626179,,,1610612766,84,75,2022-11-06T05:42:07Z,5690000,,,0,,T. Rozier bad pass TURNOVER (3 TO),"[1626179, 1629139]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Watanabe,1629139.0
574,PT07M37.00S,2022-11-06T05:41:48.9Z,4,REGULAR,steal,,[],1629139,,,1610612751,84,75,2022-11-06T05:41:56Z,5700000,,,0,,Y. Watanabe STEAL (2 STL),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
575,PT07M29.00S,2022-11-06T05:42:38.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626220,80.23981603153744,4.411764705882353,1610612751,84,75,2022-11-06T05:43:03Z,5710000,-228.0,133.0,1,right,MISS R. O'Neale 26' running 3PT,[1626220],1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
576,PT07M27.00S,2022-11-06T05:42:40.3Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,84,75,2022-11-06T05:43:03Z,5720000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,575.0,3.0,3.0,0.0,,,,,,,,,,,,,,
577,PT07M09.00S,2022-11-06T05:43:24.3Z,4,REGULAR,3pt,Jump Shot,[],1629023,32.276609724047304,35.53921568627451,1610612766,84,75,2022-11-06T05:43:40Z,5730000,72.0,251.0,1,left,MISS P. Washington 26' pullup 3PT,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
578,PT07M08.00S,2022-11-06T05:43:25.3Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,84,75,2022-11-06T05:43:40Z,5740000,,,0,,N. Claxton REBOUND (Off:3 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,577.0,9.0,6.0,3.0,,,,,,,,,,,,,,
579,PT06M50.00S,2022-11-06T05:43:53.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,89.43823915900131,48.03921568627451,1610612751,84,75,2022-11-06T05:44:05Z,5750000,-10.0,47.0,1,right,MISS N. Claxton Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
580,PT06M50.00S,2022-11-06T05:43:59.2Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,84,75,2022-11-06T05:43:59Z,5760000,,,0,,N. Richards REBOUND (Off:4 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,579.0,9.0,5.0,4.0,,,,,,,,,,,,,,
581,PT06M32.00S,2022-11-06T05:44:28.2Z,4,REGULAR,3pt,Jump Shot,[],1629023,27.677398160315374,15.686274509803921,1610612766,87,75,2022-11-06T05:44:42Z,5770000,172.0,208.0,1,left,P. Washington 26' 3PT  (13 PTS) (J. Thor 1 AST),"[1629023, 1630550]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,26.94,Made,,,,,13.0,J. Thor,1630550.0,1.0,,,,,,,,,,
583,PT06M30.00S,2022-11-06T05:44:58.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,87,75,2022-11-06T05:44:58Z,5790000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,out,[],1626179,,,1610612751,87,75,2022-11-06T05:46:48Z,5800000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,out,[],1630208,,,1610612751,87,75,2022-11-06T05:46:48Z,5810000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,out,[],1630550,,,1610612751,87,75,2022-11-06T05:46:48Z,5820000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,out,[],201988,,,1610612751,87,75,2022-11-06T05:46:48Z,5830000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,87,75,2022-11-06T05:46:48Z,5840000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,in,[],1630177,,,1610612751,87,75,2022-11-06T05:46:48Z,5850000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,in,[],1626162,,,1610612751,87,75,2022-11-06T05:46:48Z,5860000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,in,[],203486,,,1610612751,87,75,2022-11-06T05:46:48Z,5870000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,in,[],201142,,,1610612751,87,75,2022-11-06T05:46:48Z,5880000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M30.00S,2022-11-06T05:45:48.1Z,4,REGULAR,substitution,in,[],203925,,,1610612751,87,75,2022-11-06T05:46:48Z,5890000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M18.00S,2022-11-06T05:47:04.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.553876478318,59.80392156862745,1610612751,87,77,2022-11-06T05:47:17Z,5900000,49.0,121.0,1,right,K. Durant 13' pullup Jump Shot (20 PTS) (C. Thomas 4 AST),"[201142, 1630560]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,13.05,Made,,,,,20.0,C. Thomas,1630560.0,4.0,,,,,,,,,,
596,PT05M57.00S,2022-11-06T05:47:42.4Z,4,REGULAR,turnover,palming,[],1630547,,,1610612766,87,77,2022-11-06T05:48:04Z,5920000,,,0,,J. Bouknight palming TURNOVER (4 TO),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1628484.0,,,,,4.0,,
597,PT05M57.00S,2022-11-06T05:48:29.0Z,4,REGULAR,substitution,out,[],1630547,,,1610612751,87,77,2022-11-06T05:48:53Z,5930000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M57.00S,2022-11-06T05:48:29.0Z,4,REGULAR,substitution,in,[],1629667,,,1610612751,87,77,2022-11-06T05:48:53Z,5940000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M40.00S,2022-11-06T05:49:09.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629139,93.9060446780552,96.81372549019608,1610612751,87,80,2022-11-06T05:49:24Z,5950000,234.0,5.0,1,right,Y. Watanabe 3PT  (6 PTS) (K. Durant 2 AST),"[1629139, 201142]",1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,6.0,K. Durant,201142.0,2.0,,,,,,,,,,
601,PT05M20.00S,2022-11-06T05:49:44.7Z,4,REGULAR,3pt,Jump Shot,[],1630177,27.677398160315374,17.647058823529413,1610612766,87,80,2022-11-06T05:50:42Z,5970000,162.0,208.0,1,left,MISS T. Maledon 26' pullup 3PT,[1630177],1610612766.0,CHA,pullup,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
602,PT05M18.00S,2022-11-06T05:49:46.7Z,4,REGULAR,rebound,offensive,[],1629667,,,1610612766,87,80,2022-11-06T05:50:42Z,5980000,,,0,,J. McDaniels REBOUND (Off:2 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,601.0,5.0,3.0,2.0,,,,,,,,,,,,,,
603,PT05M15.00S,2022-11-06T05:50:23.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,2.8416557161629434,1.2254901960784315,1610612766,87,80,2022-11-06T05:50:51Z,5990000,244.0,-26.0,1,left,MISS J. McDaniels 24' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,24.53,Missed,,,,,,,,,,,,,,,,,,
604,PT05M14.00S,2022-11-06T05:50:24.7Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,87,80,2022-11-06T05:50:51Z,6000000,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,603.0,4.0,3.0,1.0,,,,,,,,,,,,,,
605,PT04M57.00S,2022-11-06T05:51:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629139,93.77463863337714,47.30392156862745,1610612751,87,82,2022-11-06T05:51:31Z,6010000,-13.0,6.0,1,right,Y. Watanabe Layup (8 PTS) (R. O'Neale 3 AST),"[1629139, 1626220]",1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,8.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,
607,PT04M57.00S,2022-11-06T05:51:44.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,87,82,2022-11-06T05:51:44Z,6030000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
