actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
512,PT08M46.00S,2023-04-05T00:55:49.7Z,4,REGULAR,rebound,defensive,[],1630270,,,1610612766,79,99,2023-04-05T00:55:51Z,5050000,False,,,0,,X. Sneed REBOUND (Off:0 Def:1),[1630270],1610612766.0,CHA,,,,Sneed,X. Sneed,,,,,Above the Break 3,24+ Right Center,,,511.0,1.0,1.0,0.0,,,,,,,,,,,,,,
513,PT08M40.00S,2023-04-05T00:55:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630177,5.995400788436268,49.01960784313725,1610612766,81,99,2023-04-05T00:56:02Z,5060000,False,5.0,4.0,1,left,T. Maledon running Layup (13 PTS),[1630177],1610612766.0,CHA,running,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,,,,,13.0,,,
514,PT08M24.00S,2023-04-05T00:56:12.9Z,4,REGULAR,foul,personal,['2freethrow'],1630539,,,1610612761,81,99,2023-04-05T00:56:21Z,5070000,False,,,0,,K. Jones shooting personal FOUL (1 PF) (Boucher 2 FT),"[1630539, 1628449]",1610612766.0,CHA,shooting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,1.0,0.0,Boucher,1628449.0,,,,,,,,,
516,PT08M24.00S,2023-04-05T00:56:36.7Z,4,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,81,100,2023-04-05T00:56:36Z,5090000,False,,,0,,C. Boucher Free Throw 1 of 2 (17 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,,,,,,,,,,,,,,,17.0,,,
517,PT08M24.00S,2023-04-05T00:56:37.6Z,4,REGULAR,substitution,out,[],1631132,,,1610612761,81,100,2023-04-05T00:56:42Z,5100000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M24.00S,2023-04-05T00:56:37.6Z,4,REGULAR,substitution,in,[],1630173,,,1610612761,81,100,2023-04-05T00:56:42Z,5110000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M24.00S,2023-04-05T00:56:52.8Z,4,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,81,101,2023-04-05T00:56:52Z,5120000,False,,,0,,C. Boucher Free Throw 2 of 2 (18 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,,,,,,,,,,,,,,,18.0,,,
520,PT08M12.00S,2023-04-05T00:57:07.2Z,4,REGULAR,3pt,Jump Shot,[],1630547,4.155716162943495,5.147058823529411,1610612766,81,101,2023-04-05T00:57:12Z,5130000,False,224.0,-13.0,1,left,MISS J. Bouknight 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Right Corner 3,24+ Right,22.47,Missed,,,,,,,,,,,,,,,,,,
521,PT08M09.00S,2023-04-05T00:57:10.2Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,81,101,2023-04-05T00:57:12Z,5140000,False,,,0,,P. Siakam REBOUND (Off:3 Def:11),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,520.0,14.0,11.0,3.0,,,,,,,,,,,,,,
522,PT07M54.00S,2023-04-05T00:57:26.5Z,4,REGULAR,foul,personal,['2freethrow'],1630270,,,1610612761,81,101,2023-04-05T00:57:35Z,5150000,False,,,0,,X. Sneed shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630270, 1627783]",1610612766.0,CHA,shooting,,,Sneed,X. Sneed,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,
524,PT07M54.00S,2023-04-05T00:57:54.1Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,81,101,2023-04-05T00:57:54Z,5170000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
525,PT07M54.00S,2023-04-05T00:57:54.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,81,101,2023-04-05T00:57:54Z,5180000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,
526,PT07M54.00S,2023-04-05T00:57:55.2Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,81,101,2023-04-05T00:58:02Z,5190000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M54.00S,2023-04-05T00:57:55.2Z,4,REGULAR,substitution,in,[],1630288,,,1610612761,81,101,2023-04-05T00:58:02Z,5200000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M54.00S,2023-04-05T00:58:21.1Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,81,102,2023-04-05T00:58:21Z,5210000,False,,,0,,P. Siakam Free Throw 2 of 2 (20 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,,,,20.0,,,
529,PT07M41.00S,2023-04-05T00:58:34.4Z,4,REGULAR,3pt,Jump Shot,[],1630547,32.40801576872536,50.98039215686274,1610612766,84,102,2023-04-05T00:59:47Z,5220000,False,-5.0,252.0,1,left,J. Bouknight 25' 3PT pullup (6 PTS),[1630547],1610612766.0,CHA,pullup,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,25.21,Made,,,,,,,,,,,,,,,6.0,,,
530,PT07M22.00S,2023-04-05T00:58:56.2Z,4,REGULAR,foul,personal,['2freethrow'],1630270,,,1610612761,84,102,2023-04-05T00:59:03Z,5230000,False,,,0,,X. Sneed shooting personal FOUL (3 PF) (Siakam 2 FT),"[1630270, 1627783]",1610612766.0,CHA,shooting,,,Sneed,X. Sneed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201245.0,3.0,0.0,Siakam,1627783.0,,,,,,,,,
532,PT07M22.00S,2023-04-05T00:59:19.3Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,84,103,2023-04-05T00:59:19Z,5250000,False,,,0,,P. Siakam Free Throw 1 of 2 (21 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,,,,21.0,,,
533,PT07M22.00S,2023-04-05T00:59:37.5Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,84,104,2023-04-05T00:59:37Z,5260000,False,,,0,,P. Siakam Free Throw 2 of 2 (22 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,,,,22.0,,,
534,PT07M05.00S,2023-04-05T00:59:55.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,6.701708278580814,53.96752450980392,1610612766,86,104,2023-04-05T01:00:07Z,5270000,False,-20.0,10.0,1,left,K. Jones cutting DUNK (4 PTS) (T. Maledon 9 AST),"[1630539, 1630177]",1610612766.0,CHA,cutting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,,,,,4.0,T. Maledon,1630177.0,9.0
536,PT06M50.00S,2023-04-05T01:00:13.1Z,4,REGULAR,foul,personal,[],1630177,,,1610612761,86,104,2023-04-05T01:00:22Z,5290000,False,,,0,,T. Maledon personal FOUL (3 PF),"[1630177, 1630173]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Left Center,,,,,,,202056.0,3.0,0.0,Achiuwa,1630173.0,,,,,,,,,
538,PT06M50.00S,2023-04-05T01:00:24.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,86,104,2023-04-05T01:00:24Z,5310000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M45.00S,2023-04-05T01:03:21.3Z,4,REGULAR,foul,offensive,[],1627783,,,1610612761,86,104,2023-04-05T01:03:38Z,5320000,False,,,0,,P. Siakam offensive FOUL (4 PF),"[1627783, 1630177]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,202056.0,4.0,0.0,Maledon,1630177.0,,,,,,,,,
541,PT06M45.00S,2023-04-05T01:03:21.3Z,4,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,86,104,2023-04-05T01:03:21Z,5340000,False,,,0,,P. Siakam offensive foul TURNOVER (2 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,202056.0,,,,,2.0,,,,,,,,
542,PT06M23.00S,2023-04-05T01:03:51.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629004,4.418528252299605,28.676470588235293,1610612766,88,104,2023-04-05T01:03:56Z,5350000,False,107.0,-11.0,1,left,S. Mykhailiuk 10' fadeaway Jump Shot (15 PTS) (K. Jones 2 AST),"[1629004, 1630539]",1610612766.0,CHA,fadeaway,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Right,10.72,Made,,,,,,,,,,,,,,,15.0,K. Jones,1630539.0,2.0
544,PT06M03.00S,2023-04-05T01:04:12.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,81.8166885676741,47.549019607843135,1610612761,88,104,2023-04-05T01:04:30Z,5370000,False,-12.0,118.0,1,right,MISS J. Dowtin Jr. 11' fadeaway Shot,[1630288],1610612761.0,TOR,fadeaway,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.9,Missed,,,,,,,,,,,,,,,,,,
545,PT06M03.00S,2023-04-05T01:04:12.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,88,104,2023-04-05T01:04:30Z,5380000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,544.0,,,,,,,,,,,,,,,,,
546,PT06M03.00S,2023-04-05T01:04:23.1Z,4,REGULAR,substitution,out,[],1630270,,,1610612766,88,104,2023-04-05T01:04:38Z,5390000,False,,,0,,SUB out: X. Sneed,[1630270],1610612766.0,CHA,,,,Sneed,X. Sneed,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M03.00S,2023-04-05T01:04:23.1Z,4,REGULAR,substitution,out,[],1630539,,,1610612766,88,104,2023-04-05T01:04:38Z,5400000,False,,,0,,SUB out: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M03.00S,2023-04-05T01:04:23.1Z,4,REGULAR,substitution,in,[],1631121,,,1610612766,88,104,2023-04-05T01:04:38Z,5410000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M03.00S,2023-04-05T01:04:23.1Z,4,REGULAR,substitution,in,[],1630208,,,1610612766,88,104,2023-04-05T01:04:38Z,5420000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M52.00S,2023-04-05T01:04:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,9.149145860709593,45.588235294117645,1610612766,88,104,2023-04-05T01:06:00Z,5430000,False,22.0,34.0,1,left,MISS T. Maledon driving Layup - blocked,"[1630177, 1630288]",1610612766.0,CHA,driving,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,Dowtin Jr.,1630288.0,,,,
551,PT05M52.00S,2023-04-05T01:04:47.3Z,4,REGULAR,block,,[],1630288,,,1610612766,88,104,2023-04-05T01:04:50Z,5440000,False,,,0,,J. Dowtin Jr. BLOCK (1 BLK),[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
557,PT05M52.00S,2023-04-05T01:04:47.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,88,104,2023-04-05T01:07:44Z,5445000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,550.0,,,,,,,,,,,,,,,,,
552,PT05M52.00S,2023-04-05T01:05:09.6Z,4,REGULAR,substitution,out,[],1627783,,,1610612766,88,104,2023-04-05T01:05:15Z,5450000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT05M52.00S,2023-04-05T01:05:09.6Z,4,REGULAR,substitution,in,[],1628384,,,1610612766,88,104,2023-04-05T01:05:15Z,5460000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M46.00S,2023-04-05T01:05:22.7Z,4,REGULAR,jumpball,recovered,[],1631121,,,1610612766,88,104,2023-04-05T01:05:22Z,5470000,False,,,0,,Jump Ball T. Maledon vs. J. Dowtin Jr.: Tip to B. McGowens,"[1631121, 1630177, 1630288]",1610612766.0,CHA,heldball,B. McGowens,1631121.0,McGowens,B. McGowens,Maledon,1630177.0,Dowtin Jr.,1630288.0,,,,,,,,,,,,,,,,,,,,,,
558,PT05M44.00S,2023-04-05T01:05:28.4Z,4,REGULAR,turnover,out-of-bounds,[],1631121,,,1610612766,88,104,2023-04-05T01:05:41Z,5500000,False,,,0,,B. McGowens bad pass out-of-bounds TURNOVER (3 TO),[1631121],1610612766.0,CHA,bad pass,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,,202056.0,,,,,3.0,,,,,,,,
559,PT05M32.00S,2023-04-05T01:05:47.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203115,65.78515111695138,50.98039215686274,1610612761,88,107,2023-04-05T01:08:21Z,5510000,False,5.0,269.0,1,right,W. Barton 26' 3PT pullup (20 PTS),[203115],1610612761.0,TOR,pullup,,,Barton,W. Barton,,,,,Above the Break 3,24+ Center,26.91,Made,,,,,,,,,,,,,,,20.0,,,
560,PT05M16.00S,2023-04-05T01:06:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,8.541392904073588,49.291513480392155,1610612766,90,107,2023-04-05T01:08:44Z,5520000,False,4.0,28.0,1,left,N. Richards Layup (12 PTS) (T. Maledon 10 AST),"[1630208, 1630177]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,,,,,,,,,12.0,T. Maledon,1630177.0,10.0
562,PT04M57.00S,2023-04-05T01:06:23.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203115,92.59198423127464,48.03921568627451,1610612761,90,107,2023-04-05T01:06:30Z,5540000,False,-10.0,17.0,1,right,MISS W. Barton driving Layup,[203115],1610612761.0,TOR,driving,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
563,PT04M55.00S,2023-04-05T01:06:25.2Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,90,107,2023-04-05T01:06:30Z,5550000,False,,,0,,N. Richards REBOUND (Off:0 Def:8),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,562.0,8.0,8.0,0.0,,,,,,,,,,,,,,
564,PT04M48.00S,2023-04-05T01:06:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,5.601182654402102,47.549019607843135,1610612766,92,107,2023-04-05T01:09:45Z,5560000,False,12.0,0.0,1,left,J. Bouknight driving Layup (8 PTS) (T. Maledon 11 AST),"[1630547, 1630177]",1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,,,,,,8.0,T. Maledon,1630177.0,11.0
566,PT04M31.00S,2023-04-05T01:06:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.46057818659659,52.94117647058824,1610612761,92,109,2023-04-05T01:06:53Z,5580000,False,15.0,18.0,1,right,O. Anunoby driving Layup (17 PTS),[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,,,,,,17.0,,,
567,PT04M21.00S,2023-04-05T01:07:00.5Z,4,REGULAR,foul,personal,['2freethrow'],203115,,,1610612766,92,109,2023-04-05T01:07:12Z,5590000,False,,,0,,W. Barton shooting personal FOUL (1 PF) (Richards 2 FT),"[203115, 1630208]",1610612761.0,TOR,shooting,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,1.0,0.0,Richards,1630208.0,,,,,,,,,
569,PT04M21.00S,2023-04-05T01:07:31.9Z,4,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,93,109,2023-04-05T01:07:31Z,5610000,False,,,0,,N. Richards Free Throw 1 of 2 (13 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,,,,,,,,,13.0,,,
570,PT04M21.00S,2023-04-05T01:07:51.1Z,4,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,94,109,2023-04-05T01:07:51Z,5620000,False,,,0,,N. Richards Free Throw 2 of 2 (14 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
571,PT04M20.00S,2023-04-05T01:08:03.9Z,4,REGULAR,foul,technical,[],1628449,,,1610612761,94,109,2023-04-05T01:08:16Z,5630000,False,,,0,,C. Boucher double technical FOUL (1 Tech),[1628449],1610612761.0,TOR,double,,,Boucher,C. Boucher,,,,,,,,,,,,,202056.0,1.0,1.0,,,,,,,,,,,
572,PT04M20.00S,2023-04-05T01:08:03.9Z,4,REGULAR,foul,technical,[],1630208,,,1610612761,94,109,2023-04-05T01:08:09Z,5640000,False,,,0,,N. Richards double technical FOUL (1 Tech),[1630208],1610612766.0,CHA,double,,,Richards,N. Richards,,,,,,,,,,,,,202056.0,2.0,1.0,,,,,,,,,,,
573,PT04M00.00S,2023-04-05T01:08:40.5Z,4,REGULAR,3pt,Jump Shot,[],1628449,89.56964520367937,3.1862745098039214,1610612761,94,112,2023-04-05T01:08:45Z,5650000,False,-234.0,46.0,1,right,C. Boucher 3PT  (21 PTS) (W. Barton 2 AST),"[1628449, 203115]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,23.85,Made,,,,,,,,,,,,,,,21.0,W. Barton,203115.0,2.0
575,PT03M43.00S,2023-04-05T01:08:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,6.964520367936925,47.7328431372549,1610612766,94,112,2023-04-05T01:11:38Z,5670000,False,11.0,13.0,1,left,MISS T. Maledon driving Layup,[1630177],1610612766.0,CHA,driving,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,,,,,,,,,,,
576,PT03M43.00S,2023-04-05T01:08:58.8Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,94,112,2023-04-05T01:11:38Z,5680000,False,,,0,,N. Richards REBOUND (Off:1 Def:8),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,575.0,9.0,8.0,1.0,,,,,,,,,,,,,,
577,PT03M42.00S,2023-04-05T01:09:02.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612766,94,112,2023-04-05T01:09:02Z,5690000,False,0.0,0.0,1,left,MISS N. Richards tip Layup,[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
578,PT03M42.00S,2023-04-05T01:09:02.8Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,94,112,2023-04-05T01:09:02Z,5700000,False,,,0,,N. Richards REBOUND (Off:2 Def:8),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,577.0,10.0,8.0,2.0,,,,,,,,,,,,,,
579,PT03M42.00S,2023-04-05T01:09:03.3Z,4,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612766,94,112,2023-04-05T01:09:10Z,5710000,False,,,0,,O. Anunoby shooting personal FOUL (4 PF) (Richards 2 FT),"[1628384, 1630208]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,4.0,0.0,Richards,1630208.0,,,,,,,,,
581,PT03M42.00S,2023-04-05T01:09:35.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,94,112,2023-04-05T01:09:35Z,5730000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
582,PT03M42.00S,2023-04-05T01:09:35.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,94,112,2023-04-05T01:09:35Z,5740000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,,
583,PT03M42.00S,2023-04-05T01:09:36.4Z,4,REGULAR,substitution,out,[],1630177,,,1610612766,94,112,2023-04-05T01:09:48Z,5750000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M42.00S,2023-04-05T01:09:36.4Z,4,REGULAR,substitution,out,[],203115,,,1610612766,94,112,2023-04-05T01:09:48Z,5760000,False,,,0,,SUB out: W. Barton,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M42.00S,2023-04-05T01:09:36.4Z,4,REGULAR,substitution,out,[],1628384,,,1610612766,94,112,2023-04-05T01:09:48Z,5770000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M42.00S,2023-04-05T01:09:36.4Z,4,REGULAR,substitution,in,[],1628424,,,1610612766,94,112,2023-04-05T01:09:48Z,5780000,False,,,0,,SUB in: K. Simmons,[1628424],1610612766.0,CHA,,,,Simmons,K. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M42.00S,2023-04-05T01:09:36.4Z,4,REGULAR,substitution,in,[],1630201,,,1610612766,94,112,2023-04-05T01:09:48Z,5790000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M42.00S,2023-04-05T01:09:36.4Z,4,REGULAR,substitution,in,[],1631199,,,1610612766,94,112,2023-04-05T01:09:48Z,5800000,False,,,0,,SUB in: R. Harper Jr.,[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M42.00S,2023-04-05T01:10:04.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,95,112,2023-04-05T01:10:04Z,5810000,False,,,0,,N. Richards Free Throw 2 of 2 (15 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,,,,,,,,,15.0,,,
590,PT03M26.00S,2023-04-05T01:10:22.8Z,4,REGULAR,3pt,Jump Shot,[],1630173,71.43561103810775,17.401960784313726,1610612761,95,115,2023-04-05T01:10:27Z,5820000,False,-163.0,216.0,1,right,P. Achiuwa 27' 3PT  (8 PTS) (R. Harper Jr. 1 AST),"[1630173, 1631199]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,27.06,Made,,,,,,,,,,,,,,,8.0,R. Harper Jr.,1631199.0,1.0
592,PT03M15.00S,2023-04-05T01:10:32.4Z,4,REGULAR,2pt,Jump Shot,[],1629004,21.895532194480946,68.87254901960785,1610612766,95,115,2023-04-05T01:10:38Z,5840000,False,-94.0,153.0,1,left,MISS S. Mykhailiuk 18' step back Shot,[1629004],1610612766.0,CHA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Left Center,18.0,Missed,,,,,,,,,,,,,,,,,,
593,PT03M15.00S,2023-04-05T01:10:32.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,95,115,2023-04-05T01:10:38Z,5850000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Left Center,,,592.0,,,,,,,,,,,,,,,,,
594,PT03M15.00S,2023-04-05T01:10:37.3Z,4,REGULAR,foul,personal,[],1628449,,,1610612766,95,115,2023-04-05T01:10:46Z,5860000,False,,,0,,C. Boucher loose ball personal FOUL (2 PF),"[1628449, 1630208]",1610612761.0,TOR,loose ball,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,2.0,1.0,Richards,1630208.0,,,,,,,,,
596,PT03M15.00S,2023-04-05T01:10:50.1Z,4,REGULAR,substitution,out,[],1628449,,,1610612766,95,115,2023-04-05T01:11:00Z,5880000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M15.00S,2023-04-05T01:10:50.1Z,4,REGULAR,substitution,in,[],1630625,,,1610612766,95,115,2023-04-05T01:11:00Z,5890000,False,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M05.00S,2023-04-05T01:11:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,6.57030223390276,44.9984681372549,1610612766,97,115,2023-04-05T01:11:31Z,5900000,False,25.0,9.0,1,left,N. Richards Layup (17 PTS) (K. Simmons 1 AST),"[1630208, 1628424]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.67,Made,,,,,,,,,,,,,,,17.0,K. Simmons,1628424.0,1.0
