actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
256,PT06M51.00S,2022-11-25T22:52:22.9Z,2,REGULAR,substitution,in,[],1626157,,,1610612766,36,44,2022-11-25T22:52:57Z,2530000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M51.00S,2022-11-25T22:52:36.5Z,2,REGULAR,substitution,out,[],1630183,,,1610612766,36,44,2022-11-25T22:52:57Z,2540000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M51.00S,2022-11-25T22:52:36.5Z,2,REGULAR,substitution,in,[],203937,,,1610612766,36,44,2022-11-25T22:52:57Z,2550000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M51.00S,2022-11-25T22:52:56.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612766,37,44,2022-11-25T22:52:56Z,2560000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (14 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,14.0,,,,,,,,,,,,,,
260,PT06M30.00S,2022-11-25T22:53:18.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,14.011169513797633,35.53921568627451,1610612750,37,46,2022-11-25T22:53:28Z,2570000,False,72.0,79.0,1,left,J. Nowell 10' pullup Jump Shot (6 PTS) (K. Towns 2 AST),"[1629669, 1626157]",1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Right,10.72,Made,,,,6.0,K. Towns,1626157.0,2.0,,,,,,,,,,,
262,PT06M08.00S,2022-11-25T22:53:40.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.64323258869908,50.245098039215684,1610612766,37,46,2022-11-25T23:07:30Z,2590000,False,1.0,7.0,1,right,MISS M. Plumlee driving DUNK - blocked,"[203486, 203937]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.74,Missed,Anderson,203937.0,,,,,,,,,,,,,,,,
263,PT06M08.00S,2022-11-25T22:53:40.8Z,2,REGULAR,block,,[],203937,,,1610612766,37,46,2022-11-25T22:53:43Z,2600000,False,,,0,,K. Anderson BLOCK (3 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT06M04.00S,2022-11-25T22:53:44.8Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,37,46,2022-11-25T22:53:46Z,2610000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,262.0,,,,,3.0,2.0,1.0,,,,,,,,
265,PT06M02.00S,2022-11-25T22:53:46.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,70.90998685939553,77.45098039215686,1610612766,37,46,2022-11-25T22:53:51Z,2620000,False,137.0,221.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
266,PT05M59.00S,2022-11-25T22:53:49.8Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,37,46,2022-11-25T22:53:51Z,2630000,False,,,0,,D. Russell REBOUND (Off:2 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,265.0,,,,,3.0,1.0,2.0,,,,,,,,
267,PT05M41.00S,2022-11-25T22:54:07.2Z,2,REGULAR,2pt,Jump Shot,[],1629675,10.85742444152431,67.64705882352942,1610612750,37,46,2022-11-25T23:08:26Z,2640000,False,-88.0,50.0,1,left,MISS N. Reid 10' driving floating Shot,[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,10.12,Missed,,,,,,,,,,,,,,,,,,
268,PT05M40.00S,2022-11-25T22:54:08.2Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,37,46,2022-11-25T22:54:13Z,2650000,False,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Left,,,,,267.0,,,,,2.0,2.0,0.0,,,,,,,,
269,PT05M35.00S,2022-11-25T22:54:13.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,74.58935611038108,87.25490196078431,1610612766,37,46,2022-11-25T23:09:34Z,2660000,False,186.0,186.0,1,right,MISS K. Oubre Jr. 26' running 3PT,[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
270,PT05M32.00S,2022-11-25T22:54:16.9Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,37,46,2022-11-25T22:54:21Z,2670000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,269.0,,,,,1.0,1.0,0.0,,,,,,,,
271,PT05M24.00S,2022-11-25T22:54:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,5.601182654402102,51.470588235294116,1610612750,37,48,2022-11-25T22:54:32Z,2680000,False,-7.0,0.0,1,left,K. Anderson driving reverse Layup (2 PTS),[203937],1610612750.0,MIN,driving reverse,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,0.74,Made,,,,2.0,,,,,,,,,,,,,,
272,PT05M10.00S,2022-11-25T22:54:39.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,89.17542706964521,50.49019607843137,1610612766,39,48,2022-11-25T23:10:25Z,2690000,False,2.0,49.0,1,right,P. Washington driving floating Jump Shot (5 PTS),[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,,,,5.0,,,,,,,,,,,,,,
273,PT04M58.00S,2022-11-25T22:54:50.3Z,2,REGULAR,3pt,Jump Shot,[],1626156,24.129434954007884,87.99019607843137,1610612750,39,51,2022-11-25T23:10:51Z,2700000,False,-190.0,174.0,1,left,D. Russell 25' 3PT step back (7 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,7.0,,,,,,,,,,,,,,
274,PT04M40.00S,2022-11-25T22:55:11.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612766,39,51,2022-11-25T22:55:23Z,2710000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1626157, 1629667]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,2.0,0.0,McDaniels,1629667.0,,,
276,PT04M40.00S,2022-11-25T22:55:36.8Z,2,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,40,51,2022-11-25T22:55:36Z,2730000,False,,,0,,J. McDaniels Free Throw 1 of 2 (5 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
277,PT04M40.00S,2022-11-25T22:55:37.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612766,40,51,2022-11-25T22:55:44Z,2740000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M40.00S,2022-11-25T22:55:37.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612766,40,51,2022-11-25T22:55:44Z,2750000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M40.00S,2022-11-25T22:56:00.7Z,2,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,41,51,2022-11-25T22:56:00Z,2760000,False,,,0,,J. McDaniels Free Throw 2 of 2 (6 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
280,PT04M28.00S,2022-11-25T22:56:13.0Z,2,REGULAR,3pt,Jump Shot,[],1626156,30.436925098554536,27.205882352941174,1610612750,41,51,2022-11-25T23:11:36Z,2770000,False,114.0,234.0,1,left,MISS D. Russell 25' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
281,PT04M26.00S,2022-11-25T22:56:15.0Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,41,51,2022-11-25T22:56:18Z,2780000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,280.0,,,,,4.0,3.0,1.0,,,,,,,,
282,PT04M16.00S,2022-11-25T22:56:25.6Z,2,REGULAR,turnover,lost ball,[],1629023,,,1610612766,41,51,2022-11-25T22:56:29Z,2790000,False,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 203937]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0
283,PT04M16.00S,2022-11-25T22:56:25.6Z,2,REGULAR,steal,,[],203937,,,1610612750,41,51,2022-11-25T22:56:27Z,2800000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
284,PT04M12.00S,2022-11-25T22:56:32.8Z,2,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612750,41,51,2022-11-25T22:56:56Z,2810000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Anderson 2 FT),"[1629667, 203937]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,2.0,0.0,Anderson,203937.0,,,
286,PT04M12.00S,2022-11-25T22:57:07.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203937,,,1610612750,41,52,2022-11-25T22:57:07Z,2830000,False,,,0,,K. Anderson Free Throw 1 of 2 (3 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
287,PT04M12.00S,2022-11-25T22:57:28.3Z,2,REGULAR,substitution,out,[],1629667,,,1610612750,41,52,2022-11-25T22:57:30Z,2840000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M12.00S,2022-11-25T22:57:28.3Z,2,REGULAR,substitution,in,[],1626179,,,1610612750,41,52,2022-11-25T22:57:30Z,2850000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M12.00S,2022-11-25T22:57:32.9Z,2,REGULAR,foul,technical,[],1629667,,,1610612750,41,52,2022-11-25T22:59:55Z,2860000,False,,,0,,J. McDaniels double technical FOUL (1 Tech),[1629667],1610612766.0,CHA,double,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,2.0,1.0,,,,,
306,PT04M12.00S,2022-11-25T22:57:32.9Z,2,REGULAR,foul,technical,['inpenalty'],203937,,,1610612750,41,52,2022-11-25T23:00:02Z,2867500,False,,,0,,K. Anderson double technical FOUL (1 Tech),[203937],1610612750.0,MIN,double,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,1.0,1.0,,,,,
290,PT04M12.00S,2022-11-25T22:57:51.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203937,,,1610612750,41,53,2022-11-25T23:00:02Z,2870000,False,,,0,,K. Anderson Free Throw 2 of 2 (4 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
291,PT03M50.00S,2022-11-25T22:58:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,94.43166885676742,54.41176470588235,1610612766,41,53,2022-11-25T23:13:08Z,2880000,False,22.0,0.0,1,right,MISS T. Rozier driving Layup - blocked,"[1626179, 1626157]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.21,Missed,Towns,1626157.0,,,,,,,,,,,,,,,,
292,PT03M50.00S,2022-11-25T22:58:12.6Z,2,REGULAR,block,,[],1626157,,,1610612766,41,53,2022-11-25T22:58:15Z,2890000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT03M46.00S,2022-11-25T22:58:16.6Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612766,41,53,2022-11-25T22:58:19Z,2900000,False,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,291.0,,,,,2.0,1.0,1.0,,,,,,,,
294,PT03M46.00S,2022-11-25T22:58:16.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626179,94.30026281208936,69.85294117647058,1610612766,43,53,2022-11-25T23:13:33Z,2910000,False,99.0,1.0,1,right,T. Rozier 9' fadeaway Jump Shot (5 PTS),[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,9.93,Made,,,,5.0,,,,,,,,,,,,,,
295,PT03M27.00S,2022-11-25T22:58:36.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,11.169513797634693,49.11917892156863,1610612750,43,53,2022-11-25T23:14:27Z,2920000,False,4.0,52.0,1,left,MISS A. Edwards driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,,,,,,,,,
297,PT03M24.00S,2022-11-25T22:58:39.4Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,43,53,2022-11-25T22:58:47Z,2940000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,295.0,,,,,2.0,2.0,0.0,,,,,,,,
298,PT03M21.00S,2022-11-25T22:58:42.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,91.5407358738502,53.92156862745098,1610612766,43,53,2022-11-25T23:15:10Z,2950000,False,20.0,27.0,1,right,MISS K. Oubre Jr. running Layup,[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
299,PT03M19.00S,2022-11-25T22:58:44.3Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,43,53,2022-11-25T22:58:53Z,2960000,False,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,298.0,,,,,2.0,2.0,0.0,,,,,,,,
300,PT03M15.00S,2022-11-25T22:58:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,6.258212877792378,49.50980392156863,1610612750,43,53,2022-11-25T23:15:29Z,2970000,False,2.0,6.0,1,left,MISS J. Nowell running Layup,[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.68,Missed,,,,,,,,,,,,,,,,,,
301,PT03M11.00S,2022-11-25T22:58:51.8Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,43,53,2022-11-25T22:59:06Z,2980000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,300.0,,,,,1.0,1.0,0.0,,,,,,,,
302,PT03M10.00S,2022-11-25T22:58:53.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629023,92.9862023653088,50.98039215686274,1610612766,45,53,2022-11-25T23:16:00Z,2990000,False,5.0,13.0,1,right,P. Washington running alley-oop DUNK (7 PTS) (T. Rozier 2 AST),"[1629023, 1626179]",1610612766.0,CHA,running alley-oop,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.43,Made,,,,7.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,
304,PT03M10.00S,2022-11-25T22:58:59.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,45,53,2022-11-25T22:58:59Z,3010000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M10.00S,2022-11-25T23:00:50.0Z,2,REGULAR,substitution,out,[],1629023,,,1610612750,45,53,2022-11-25T23:01:39Z,3020000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M10.00S,2022-11-25T23:00:50.0Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,45,53,2022-11-25T23:01:39Z,3030000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M10.00S,2022-11-25T23:00:50.0Z,2,REGULAR,substitution,in,[],1630539,,,1610612750,45,53,2022-11-25T23:01:39Z,3040000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M10.00S,2022-11-25T23:00:50.0Z,2,REGULAR,substitution,in,[],203497,,,1610612750,45,53,2022-11-25T23:01:39Z,3050000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M59.00S,2022-11-25T23:02:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.863994743758213,45.588235294117645,1610612750,45,55,2022-11-25T23:02:09Z,3060000,False,22.0,3.0,1,left,A. Edwards driving reverse Layup (16 PTS) (D. Russell 4 AST),"[1630162, 1626156]",1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.23,Made,,,,16.0,D. Russell,1626156.0,4.0,,,,,,,,,,,
314,PT02M35.00S,2022-11-25T23:02:26.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,81.68528252299606,50.49019607843137,1610612766,45,55,2022-11-25T23:17:52Z,3070000,False,2.0,120.0,1,right,MISS T. Rozier 11' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,11.97,Missed,,,,,,,,,,,,,,,,,,
315,PT02M32.00S,2022-11-25T23:02:29.5Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,45,55,2022-11-25T23:02:32Z,3080000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,314.0,,,,,2.0,2.0,0.0,,,,,,,,
316,PT02M23.00S,2022-11-25T23:02:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.601182654402102,47.549019607843135,1610612750,45,55,2022-11-25T23:02:44Z,3090000,False,12.0,0.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
317,PT02M20.00S,2022-11-25T23:02:42.1Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,45,55,2022-11-25T23:02:44Z,3100000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,316.0,,,,,5.0,4.0,1.0,,,,,,,,
318,PT02M14.00S,2022-11-25T23:02:47.2Z,2,REGULAR,3pt,Jump Shot,[],1626162,78.26872536136662,6.372549019607843,1610612766,48,55,2022-11-25T23:18:46Z,3110000,False,-218.0,152.0,1,right,K. Oubre Jr. 26' 3PT  (17 PTS) (T. Maledon 3 AST),"[1626162, 1630177]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.57,Made,,,,17.0,T. Maledon,1630177.0,3.0,,,,,,,,,,,
320,PT02M03.00S,2022-11-25T23:02:58.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.1268068331143235,48.77450980392157,1610612750,48,57,2022-11-25T23:03:04Z,3130000,False,6.0,5.0,1,left,R. Gobert cutting DUNK (4 PTS) (D. Russell 5 AST),"[203497, 1626156]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.8,Made,,,,4.0,D. Russell,1626156.0,5.0,,,,,,,,,,,
322,PT01M50.00S,2022-11-25T23:03:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,86.02168199737189,39.705882352941174,1610612766,48,57,2022-11-25T23:03:18Z,3150000,False,-51.0,79.0,1,right,MISS T. Maledon 9' driving Layup,[1630177],1610612766.0,CHA,driving,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Left,9.42,Missed,,,,,,,,,,,,,,,,,,
323,PT01M48.00S,2022-11-25T23:03:14.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,48,57,2022-11-25T23:03:18Z,3160000,False,,,0,,R. Gobert REBOUND (Off:1 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,,322.0,,,,,9.0,8.0,1.0,,,,,,,,
324,PT01M41.00S,2022-11-25T23:03:20.8Z,2,REGULAR,3pt,Jump Shot,[],1626157,29.38567674113009,18.872549019607842,1610612750,48,57,2022-11-25T23:03:26Z,3170000,False,156.0,224.0,1,left,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,27.25,Missed,,,,,,,,,,,,,,,,,,
325,PT01M37.00S,2022-11-25T23:03:24.8Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,48,57,2022-11-25T23:03:26Z,3180000,False,,,0,,T. Maledon REBOUND (Off:0 Def:3),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,,,,,324.0,,,,,3.0,3.0,0.0,,,,,,,,
326,PT01M28.00S,2022-11-25T23:03:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.77463863337714,52.20588235294118,1610612766,50,57,2022-11-25T23:03:40Z,3190000,False,11.0,6.0,1,right,T. Rozier driving Layup (7 PTS) (K. Oubre Jr. 2 AST),"[1626179, 1626162]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.25,Made,,,,7.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,
328,PT01M22.00S,2022-11-25T23:03:45.4Z,2,REGULAR,foul,personal,[],1630539,,,1610612750,50,57,2022-11-25T23:04:01Z,3210000,False,,,0,,K. Jones personal FOUL (1 PF),"[1630539, 1626157]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,1.0,0.0,Towns,1626157.0,,,
330,PT01M14.00S,2022-11-25T23:04:10.5Z,2,REGULAR,2pt,Jump Shot,[],203937,7.835085413929041,89.95098039215686,1610612750,50,57,2022-11-25T23:20:07Z,3230000,False,-200.0,21.0,1,left,MISS K. Anderson 20' pullup Shot,[203937],1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left,20.09,Missed,,,,,,,,,,,,,,,,,,
331,PT01M11.00S,2022-11-25T23:04:13.5Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,50,57,2022-11-25T23:04:17Z,3240000,False,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left,,,,,330.0,,,,,3.0,2.0,1.0,,,,,,,,
332,PT01M00.00S,2022-11-25T23:04:24.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203486,90.75229960578186,51.225490196078425,1610612766,50,57,2022-11-25T23:04:30Z,3250000,False,6.0,34.0,1,right,MISS M. Plumlee turnaround Hook,[203486],1610612766.0,CHA,turnaround,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
333,PT00M58.90S,2022-11-25T23:04:25.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,50,57,2022-11-25T23:04:30Z,3260000,False,,,0,,R. Gobert REBOUND (Off:1 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,332.0,,,,,10.0,9.0,1.0,,,,,,,,
334,PT00M47.70S,2022-11-25T23:04:41.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630177,,,1610612750,50,57,2022-11-25T23:04:47Z,3270000,False,,,0,,T. Maledon shooting personal FOUL (1 PF) (Towns 2 FT),"[1630177, 1626157]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2005.0,1.0,0.0,Towns,1626157.0,,,
336,PT00M47.70S,2022-11-25T23:05:10.4Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,50,58,2022-11-25T23:05:10Z,3290000,False,,,0,,K. Towns Free Throw 1 of 2 (13 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,13.0,,,,,,,,,,,,,,
337,PT00M47.70S,2022-11-25T23:05:29.9Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,50,59,2022-11-25T23:05:29Z,3300000,False,,,0,,K. Towns Free Throw 2 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,14.0,,,,,,,,,,,,,,
