actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
603,PT07M09.00S,2022-11-01T01:07:31.5Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,98,96,2022-11-01T01:07:37Z,5940000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,602.0,3.0,3.0,0.0,,,,,,,,,,,,,,
604,PT06M58.00S,2022-11-01T01:07:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,6.258212877792378,47.549019607843135,1610612766,100,96,2022-11-01T01:10:31Z,5950000,12.0,6.0,1,left,P. Washington driving Layup (25 PTS) (D. Smith Jr. 7 AST),"[1629023, 1628372]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,,,,,,,,,25.0,D. Smith Jr.,1628372.0,7.0
605,PT06M58.00S,2022-11-01T01:07:51.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,100,96,2022-11-01T01:07:51Z,5960000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M46.00S,2022-11-01T01:10:57.2Z,4,REGULAR,foul,personal,[],202330,,,1610612758,100,96,2022-11-01T01:11:08Z,5970000,,,0,,G. Hayward personal FOUL (1 PF),"[202330, 1631099]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1629178.0,1.0,0.0,Murray,1631099.0,,,,
610,PT06M40.00S,2022-11-01T01:11:19.6Z,4,REGULAR,3pt,Jump Shot,[],1631099,73.40670170827858,12.990196078431374,1610612758,100,96,2022-11-01T01:11:24Z,5990000,-185.0,197.0,1,right,MISS K. Murray 27' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
611,PT06M35.00S,2022-11-01T01:11:24.6Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612766,100,96,2022-11-01T01:11:24Z,6000000,,,0,,D. Smith Jr. REBOUND (Off:2 Def:5),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,610.0,7.0,5.0,2.0,,,,,,,,,,,,,,
612,PT06M33.00S,2022-11-01T01:11:26.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202330,27.808804204993432,20.833333333333336,1610612766,100,96,2022-11-01T01:19:12Z,6010000,146.0,209.0,1,left,MISS G. Hayward 25' running pullup 3PT,[202330],1610612766.0,CHA,running pullup,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
613,PT06M32.00S,2022-11-01T01:11:27.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,100,96,2022-11-01T01:11:40Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,612.0,,,,,,,,,,,,,,,,,
614,PT06M32.00S,2022-11-01T01:11:36.7Z,4,REGULAR,foul,personal,[],1630558,,,1610612766,100,96,2022-11-01T01:11:50Z,6030000,,,0,,D. Mitchell loose ball personal FOUL (2 PF),"[1630558, 1626162]",1610612758.0,SAC,loose ball,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1629178.0,2.0,0.0,Oubre Jr.,1626162.0,,,,
616,PT06M25.00S,2022-11-01T01:12:00.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,13.87976346911958,37.00980392156863,1610612766,100,96,2022-11-01T01:12:12Z,6050000,65.0,78.0,1,left,MISS P. Washington 10' driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,10.15,Missed,,,,,,,,,,,,,,,,,,
617,PT06M25.00S,2022-11-01T01:12:00.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,100,96,2022-11-01T01:12:12Z,6060000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,616.0,,,,,,,,,,,,,,,,,
618,PT06M25.00S,2022-11-01T01:12:12.2Z,4,REGULAR,foul,personal,[],1630208,,,1610612758,100,96,2022-11-01T01:21:26Z,6070000,,,0,,N. Richards loose ball personal FOUL (3 PF),"[1630208, 203084]",1610612766.0,CHA,loose ball,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1151.0,3.0,0.0,Barnes,203084.0,,,,
620,PT06M25.00S,2022-11-01T01:12:24.3Z,4,REGULAR,foul,technical,['1freethrow'],1630208,,,1610612758,100,96,2022-11-01T01:12:35Z,6090000,,,0,,N. Richards technical FOUL (1 Tech),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,201639.0,3.0,1.0,,,,,,
621,PT06M25.00S,2022-11-01T01:12:39.9Z,4,REGULAR,freethrow,1 of 1,[],1628989,,,1610612758,100,97,2022-11-01T01:12:39Z,6100000,,,0,,K. Huerter technical Free Throw 1 of 1 (20 PTS),[1628989],1610612758.0,SAC,technical,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,,,,,,,,,20.0,,,
622,PT06M02.00S,2022-11-01T01:13:10.5Z,4,REGULAR,3pt,Jump Shot,[],203084,90.09526938239159,96.32352941176471,1610612758,100,97,2022-11-01T01:13:14Z,6110000,232.0,41.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.51,Missed,,,,,,,,,,,,,,,,,,
623,PT05M59.00S,2022-11-01T01:13:13.5Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,100,97,2022-11-01T01:13:14Z,6120000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,622.0,4.0,4.0,0.0,,,,,,,,,,,,,,
625,PT05M50.00S,2022-11-01T01:13:27.3Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,100,97,2022-11-01T01:13:35Z,6140000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M50.00S,2022-11-01T01:13:27.3Z,4,REGULAR,substitution,in,[],203486,,,1610612766,100,97,2022-11-01T01:13:35Z,6150000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M43.00S,2022-11-01T01:13:54.2Z,4,REGULAR,turnover,traveling,[],203486,,,1610612766,100,97,2022-11-01T01:13:59Z,6160000,,,0,,M. Plumlee traveling TURNOVER (1 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,201639.0,,,,,,,,
628,PT05M32.00S,2022-11-01T01:14:16.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,64.73390275952694,32.35294117647059,1610612758,100,100,2022-11-01T01:14:21Z,6170000,-88.0,279.0,1,right,K. Huerter 29' 3PT  (23 PTS) (D. Sabonis 6 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,29.26,Made,,,,,,,,,,,,,,,23.0,D. Sabonis,1627734.0,6.0
630,PT05M14.00S,2022-11-01T01:14:34.9Z,4,REGULAR,3pt,Jump Shot,[],202330,33.065045992115635,41.17647058823529,1610612766,100,100,2022-11-01T01:14:48Z,6190000,44.0,258.0,1,left,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
631,PT05M12.00S,2022-11-01T01:14:36.9Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,100,100,2022-11-01T01:14:48Z,6200000,,,0,,D. Sabonis REBOUND (Off:4 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,630.0,14.0,10.0,4.0,,,,,,,,,,,,,,
632,PT05M12.00S,2022-11-01T01:14:46.4Z,4,REGULAR,foul,personal,[],203486,,,1610612758,100,100,2022-11-01T01:14:56Z,6210000,,,0,,M. Plumlee personal FOUL (3 PF),"[203486, 1627734]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1629178.0,3.0,0.0,Sabonis,1627734.0,,,,
634,PT04M59.00S,2022-11-01T01:15:08.1Z,4,REGULAR,3pt,Jump Shot,[],1628989,65.65374507227332,54.65686274509803,1610612758,100,103,2022-11-01T01:15:14Z,6230000,23.0,270.0,1,right,K. Huerter 27' 3PT  (26 PTS) (D. Sabonis 7 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,27.14,Made,,,,,,,,,,,,,,,26.0,D. Sabonis,1627734.0,7.0
636,PT04M36.00S,2022-11-01T01:15:30.4Z,4,REGULAR,3pt,Jump Shot,[],1628372,31.488173455978973,33.088235294117645,1610612766,100,103,2022-11-01T01:15:35Z,6250000,85.0,243.0,1,left,MISS D. Smith Jr. 25' pullup 3PT,[1628372],1610612766.0,CHA,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
637,PT04M32.00S,2022-11-01T01:15:34.4Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,100,103,2022-11-01T01:15:35Z,6260000,,,0,,D. Sabonis REBOUND (Off:4 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,636.0,15.0,11.0,4.0,,,,,,,,,,,,,,
638,PT04M28.00S,2022-11-01T01:15:38.8Z,4,REGULAR,3pt,Jump Shot,[],1631099,77.4802890932983,87.99019607843137,1610612758,100,106,2022-11-01T01:15:44Z,6270000,190.0,159.0,1,right,K. Murray 24' 3PT  (12 PTS) (K. Huerter 5 AST),"[1631099, 1628989]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,24.79,Made,,,,,,,,,,,,,,,12.0,K. Huerter,1628989.0,5.0
640,PT04M26.00S,2022-11-01T01:15:53.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,100,106,2022-11-01T01:15:53Z,6290000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M26.00S,2022-11-01T01:16:35.8Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,100,106,2022-11-01T01:17:09Z,6300000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M26.00S,2022-11-01T01:16:35.8Z,4,REGULAR,substitution,in,[],1629667,,,1610612766,100,106,2022-11-01T01:17:09Z,6310000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M08.00S,2022-11-01T01:17:33.7Z,4,REGULAR,3pt,Jump Shot,[],1629023,8.09789750328515,96.07843137254902,1610612766,103,106,2022-11-01T01:17:37Z,6320000,-230.0,24.0,1,left,P. Washington 3PT  (28 PTS) (D. Smith Jr. 8 AST),"[1629023, 1628372]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,,,,,,,,28.0,D. Smith Jr.,1628372.0,8.0
646,PT03M53.00S,2022-11-01T01:17:48.2Z,4,REGULAR,3pt,Jump Shot,[],1628989,66.70499342969777,48.03921568627451,1610612758,103,106,2022-11-01T01:17:53Z,6340000,-10.0,260.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
647,PT03M50.00S,2022-11-01T01:17:51.2Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,103,106,2022-11-01T01:17:53Z,6350000,,,0,,M. Plumlee REBOUND (Off:1 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,646.0,9.0,8.0,1.0,,,,,,,,,,,,,,
648,PT03M35.00S,2022-11-01T01:18:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,8.360709592641262,42.15686274509804,1610612766,103,106,2022-11-01T01:18:10Z,6360000,39.0,26.0,1,left,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
649,PT03M33.00S,2022-11-01T01:18:08.5Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,103,106,2022-11-01T01:18:10Z,6370000,,,0,,D. Sabonis REBOUND (Off:4 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,648.0,16.0,12.0,4.0,,,,,,,,,,,,,,
651,PT03M16.00S,2022-11-01T01:18:26.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,87.59855453350855,50.49019607843137,1610612758,103,106,2022-11-01T01:18:31Z,6380000,2.0,64.0,1,right,MISS K. Murray 6' Layup - blocked,"[1631099, 1629023]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,Washington,1629023.0,,,,,,,,,,,,
703,PT03M16.00S,2022-11-01T01:18:26.0Z,4,REGULAR,block,,[],1629023,,,1610612758,103,106,2022-11-01T01:28:34Z,6390000,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
653,PT03M11.00S,2022-11-01T01:18:31.0Z,4,REGULAR,rebound,offensive,[],1631099,,,1610612758,103,106,2022-11-01T01:18:31Z,6400000,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,651.0,3.0,2.0,1.0,,,,,,,,,,,,,,
654,PT03M10.00S,2022-11-01T01:18:31.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,90.22667542706965,51.71568627450981,1610612758,103,106,2022-11-01T01:28:59Z,6410000,9.0,39.0,1,right,MISS K. Murray putback Layup,[1631099],1610612758.0,SAC,putback,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
655,PT03M08.00S,2022-11-01T01:18:33.9Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,103,106,2022-11-01T01:29:44Z,6420000,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,654.0,4.0,3.0,1.0,,,,,,,,,,,,,,
656,PT03M04.00S,2022-11-01T01:18:38.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,8.09789750328515,50.98039215686274,1610612766,103,106,2022-11-01T01:30:40Z,6430000,-5.0,24.0,1,left,MISS P. Washington driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
657,PT02M59.00S,2022-11-01T01:18:43.0Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,103,106,2022-11-01T01:18:43Z,6440000,,,0,,M. Plumlee REBOUND (Off:2 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,656.0,10.0,8.0,2.0,,,,,,,,,,,,,,
658,PT02M59.00S,2022-11-01T01:18:43.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203486,5.590000152587891,50.0,1610612766,105,106,2022-11-01T01:30:57Z,6450000,0.0,0.0,1,left,M. Plumlee tip Layup (12 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,12.0,,,
659,PT02M42.00S,2022-11-01T01:19:00.5Z,4,REGULAR,2pt,Jump Shot,[],203084,85.49605781865965,30.14705882352941,1610612758,105,106,2022-11-01T01:19:05Z,6460000,-99.0,84.0,1,right,MISS H. Barnes 12' pullup Shot,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,12.99,Missed,,,,,,,,,,,,,,,,,,
660,PT02M38.00S,2022-11-01T01:19:04.5Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,105,106,2022-11-01T01:19:05Z,6470000,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,659.0,5.0,4.0,1.0,,,,,,,,,,,,,,
661,PT02M24.00S,2022-11-01T01:19:17.8Z,4,REGULAR,2pt,Jump Shot,[],1629023,21.895532194480946,28.921568627450984,1610612766,105,106,2022-11-01T01:19:30Z,6480000,105.0,153.0,1,left,MISS P. Washington 18' pullup Shot,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,18.6,Missed,,,,,,,,,,,,,,,,,,
662,PT02M24.00S,2022-11-01T01:19:17.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,105,106,2022-11-01T01:19:30Z,6490000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Right Center,,,661.0,,,,,,,,,,,,,,,,,
663,PT02M24.00S,2022-11-01T01:19:30.6Z,4,REGULAR,foul,personal,[],1627734,,,1610612766,105,106,2022-11-01T01:19:44Z,6500000,,,0,,D. Sabonis loose ball personal FOUL (6 PF),"[1627734, 203486]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1629178.0,6.0,0.0,Plumlee,203486.0,,,,
665,PT02M24.00S,2022-11-01T01:19:45.1Z,4,REGULAR,substitution,out,[],1627734,,,1610612766,105,106,2022-11-01T01:19:48Z,6520000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M24.00S,2022-11-01T01:19:45.1Z,4,REGULAR,substitution,in,[],1626168,,,1610612766,105,106,2022-11-01T01:19:48Z,6530000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M24.00S,2022-11-01T01:20:00.4Z,4,REGULAR,foul,offensive,[],1629667,,,1610612766,105,106,2022-11-01T01:20:19Z,6540000,,,0,,J. McDaniels offensive FOUL (5 PF),"[1629667, 1628989]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1629178.0,5.0,0.0,Huerter,1628989.0,,,,
669,PT02M24.00S,2022-11-01T01:20:00.4Z,4,REGULAR,turnover,offensive foul,[],1629667,,,1610612766,105,106,2022-11-01T01:20:00Z,6560000,,,0,,J. McDaniels offensive foul TURNOVER (2 TO),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,1629178.0,,,,,,,,
671,PT02M00.00S,2022-11-01T01:21:03.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612758,105,106,2022-11-01T01:21:15Z,6580000,,,0,,M. Plumlee shooting personal FOUL (4 PF) (Lyles 2 FT),"[203486, 1626168]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201639.0,4.0,0.0,Lyles,1626168.0,,,,
673,PT02M00.00S,2022-11-01T01:21:32.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626168,,,1610612758,105,107,2022-11-01T01:21:32Z,6600000,,,0,,T. Lyles Free Throw 1 of 2 (5 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
674,PT02M00.00S,2022-11-01T01:21:50.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626168,,,1610612758,105,108,2022-11-01T01:21:50Z,6610000,,,0,,T. Lyles Free Throw 2 of 2 (6 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
675,PT01M39.00S,2022-11-01T01:22:15.3Z,4,REGULAR,3pt,Jump Shot,[],1629667,4.681340341655716,95.58823529411765,1610612766,108,108,2022-11-01T01:22:20Z,6620000,-228.0,-8.0,1,left,J. McDaniels 3PT  (13 PTS) (M. Plumlee 2 AST),"[1629667, 203486]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.81,Made,,,,,,,,,,,,,,,13.0,M. Plumlee,203486.0,2.0
677,PT01M26.00S,2022-11-01T01:22:28.7Z,4,REGULAR,3pt,Jump Shot,[],1630558,69.46452036793693,26.225490196078432,1610612758,108,111,2022-11-01T01:22:33Z,6640000,-119.0,235.0,1,right,D. Mitchell 26' 3PT pullup (21 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.29,Made,,,,,,,,,,,,,,,21.0,,,
678,PT01M07.00S,2022-11-01T01:22:49.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,10.5946123521682,63.48039215686274,1610612766,108,111,2022-11-01T01:22:55Z,6650000,-67.0,47.0,1,left,MISS P. Washington 8' driving Layup - blocked,"[1629023, 1626168]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,8.22,Missed,,,,,Lyles,1626168.0,,,,,,,,,,,,
679,PT01M07.00S,2022-11-01T01:22:49.7Z,4,REGULAR,block,,[],1626168,,,1610612766,108,111,2022-11-01T01:22:53Z,6660000,,,0,,T. Lyles BLOCK (2 BLK),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
680,PT01M03.00S,2022-11-01T01:22:53.7Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,108,111,2022-11-01T01:22:55Z,6670000,,,0,,H. Barnes REBOUND (Off:2 Def:7),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,678.0,9.0,7.0,2.0,,,,,,,,,,,,,,
681,PT00M46.70S,2022-11-01T01:23:11.4Z,4,REGULAR,turnover,bad pass,[],1630558,,,1610612758,108,111,2022-11-01T01:23:17Z,6680000,,,0,,D. Mitchell bad pass TURNOVER (5 TO),"[1630558, 1628372]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,,,,,,,,,5.0,Smith Jr.,1628372.0,,,,,,,,,
682,PT00M46.70S,2022-11-01T01:23:11.4Z,4,REGULAR,steal,,[],1628372,,,1610612766,108,111,2022-11-01T01:23:13Z,6690000,,,0,,D. Smith Jr. STEAL (6 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
683,PT00M42.80S,2022-11-01T01:23:15.3Z,4,REGULAR,turnover,lost ball,[],203486,,,1610612766,108,111,2022-11-01T01:23:24Z,6700000,,,0,,M. Plumlee lost ball TURNOVER (2 TO),"[203486, 1630558]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,Mitchell,1630558.0,,,,,,,,,
684,PT00M42.80S,2022-11-01T01:23:15.3Z,4,REGULAR,steal,,[],1630558,,,1610612758,108,111,2022-11-01T01:24:28Z,6710000,,,0,,D. Mitchell STEAL (3 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
685,PT00M24.90S,2022-11-01T01:23:33.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,74.85216819973719,38.72549019607843,1610612758,108,113,2022-11-01T01:23:38Z,6720000,-56.0,184.0,1,right,D. Mitchell 19' pullup Jump Shot (23 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,19.24,Made,,,,,,,,,,,,,,,23.0,,,
686,PT00M24.20S,2022-11-01T01:24:46.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,108,113,2022-11-01T01:24:46Z,6730000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M24.20S,2022-11-01T01:24:48.7Z,4,REGULAR,substitution,out,[],1628989,,,1610612766,108,113,2022-11-01T01:25:05Z,6740000,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M24.20S,2022-11-01T01:24:48.7Z,4,REGULAR,substitution,in,[],203521,,,1610612766,108,113,2022-11-01T01:25:05Z,6750000,,,0,,SUB in: M. Dellavedova,[203521],1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M24.20S,2022-11-01T01:25:38.2Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612766,108,113,2022-11-01T01:25:46Z,6760000,,,0,,CHA 5-second-violation Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,201639.0,,,,,,,,
690,PT00M24.20S,2022-11-01T01:25:41.4Z,4,REGULAR,substitution,out,[],203521,,,1610612758,108,113,2022-11-01T01:25:47Z,6770000,,,0,,SUB out: M. Dellavedova,[203521],1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M24.20S,2022-11-01T01:25:41.4Z,4,REGULAR,substitution,in,[],1628989,,,1610612758,108,113,2022-11-01T01:25:47Z,6780000,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
