actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
422,PT07M07.00S,2023-01-03T01:30:45.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629667,92.9862023653088,52.94117647058824,1610612766,56,76,2023-01-03T01:32:07Z,4050000,False,15.0,13.0,1,right,MISS J. McDaniels running finger roll Layup,[1629667],1610612766.0,CHA,running finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,1.99,Missed,,,,,,,,,,,,,,
423,PT07M04.00S,2023-01-03T01:30:48.4Z,3,REGULAR,rebound,offensive,[],1629667,,,1610612766,56,76,2023-01-03T01:31:48Z,4060000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,422.0,4.0,3.0,1.0,,,,,,,,,
424,PT07M04.00S,2023-01-03T01:30:49.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629667,94.40999984741211,50.0,1610612766,58,76,2023-01-03T01:32:27Z,4070000,False,0.0,0.0,1,right,J. McDaniels tip Layup (4 PTS),[1629667],1610612766.0,CHA,tip,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,4.0,,,,,,,,,,,,,
425,PT06M47.00S,2023-01-03T01:31:05.5Z,3,REGULAR,3pt,Jump Shot,[],1628972,7.5722733245729295,3.9215686274509802,1610612747,58,76,2023-01-03T01:31:10Z,4080000,False,230.0,19.0,1,left,MISS T. Brown Jr. 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,,,23.12,Missed,,,,,,,,,,,,,,
426,PT06M44.00S,2023-01-03T01:31:08.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,58,76,2023-01-03T01:31:10Z,4090000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,,,425.0,10.0,8.0,2.0,,,,,,,,,
428,PT06M39.00S,2023-01-03T01:31:19.1Z,3,REGULAR,substitution,out,[],203471,,,1610612766,58,76,2023-01-03T01:31:27Z,4110000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M39.00S,2023-01-03T01:31:19.1Z,3,REGULAR,substitution,in,[],1630559,,,1610612766,58,76,2023-01-03T01:31:27Z,4120000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M24.00S,2023-01-03T01:31:48.7Z,3,REGULAR,3pt,Jump Shot,[],1629667,69.59592641261499,75.98039215686273,1610612766,58,76,2023-01-03T01:32:03Z,4130000,False,130.0,233.0,1,right,MISS J. McDaniels 26' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,26.7,Missed,,,,,,,,,,,,,,
431,PT06M24.00S,2023-01-03T01:31:48.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,58,76,2023-01-03T01:32:03Z,4140000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,430.0,,,,,,,,,,,,
432,PT06M24.00S,2023-01-03T01:32:02.5Z,3,REGULAR,foul,personal,[],1628972,,,1610612766,58,76,2023-01-03T01:32:10Z,4150000,False,,,0,,T. Brown Jr. loose ball personal FOUL (2 PF),"[1628972, 1630163]",1610612747.0,LAL,loose ball,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,,,2.0,0.0,Ball,1630163.0
434,PT06M18.00S,2023-01-03T01:32:14.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,66.5735873850197,70.83333333333334,1610612766,58,76,2023-01-03T01:32:19Z,4170000,False,104.0,262.0,1,right,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,28.17,Missed,,,,,,,,,,,,,,
435,PT06M15.00S,2023-01-03T01:32:17.4Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,58,76,2023-01-03T01:32:19Z,4180000,False,,,0,,T. Bryant REBOUND (Off:1 Def:9),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,,,434.0,10.0,9.0,1.0,,,,,,,,,
436,PT06M06.00S,2023-01-03T01:32:26.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,6.1268068331143235,51.225490196078425,1610612747,58,78,2023-01-03T01:32:31Z,4190000,False,-6.0,5.0,1,left,T. Bryant cutting DUNK (14 PTS) (L. James 5 AST),"[1628418, 2544]",1610612747.0,LAL,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,0.8,Made,14.0,,,,,L. James,2544.0,5.0,,,,,,
438,PT05M53.00S,2023-01-03T01:32:46.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628418,,,1610612766,58,78,2023-01-03T01:33:00Z,4210000,False,,,0,,T. Bryant personal FOUL (3 PF) (Plumlee 2 FT),"[1628418, 203486]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,,,,,,3.0,0.0,Plumlee,203486.0
440,PT05M53.00S,2023-01-03T01:33:09.5Z,3,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,59,78,2023-01-03T01:33:09Z,4230000,False,,,0,,M. Plumlee Free Throw 1 of 2 (15 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
441,PT05M53.00S,2023-01-03T01:33:12.3Z,3,REGULAR,substitution,out,[],201976,,,1610612766,59,78,2023-01-03T01:33:17Z,4240000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M53.00S,2023-01-03T01:33:12.3Z,3,REGULAR,substitution,in,[],1629308,,,1610612766,59,78,2023-01-03T01:33:17Z,4250000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M53.00S,2023-01-03T01:33:27.8Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,60,78,2023-01-03T01:33:27Z,4260000,False,,,0,,M. Plumlee Free Throw 2 of 2 (16 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
444,PT05M34.00S,2023-01-03T01:33:48.3Z,3,REGULAR,turnover,lost ball,[],1629308,,,1610612747,60,78,2023-01-03T01:33:55Z,4270000,False,,,0,,J. Toscano-Anderson lost ball TURNOVER (1 TO),"[1629308, 1629667]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Left Center,,1.0,McDaniels,1629667.0,,,,,,,,,,,,,,,,
445,PT05M34.00S,2023-01-03T01:33:48.3Z,3,REGULAR,steal,,[],1629667,,,1610612766,60,78,2023-01-03T01:33:52Z,4280000,False,,,0,,J. McDaniels STEAL (2 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
446,PT05M31.00S,2023-01-03T01:33:53.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629667,93.51182654402102,49.26470588235294,1610612766,62,78,2023-01-03T01:33:59Z,4290000,False,-4.0,8.0,1,right,J. McDaniels running DUNK (6 PTS),[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,0.93,Made,6.0,,,,,,,,,,,,,
447,PT05M31.00S,2023-01-03T01:34:10.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,62,78,2023-01-03T01:34:10Z,4300000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M31.00S,2023-01-03T01:34:11.9Z,3,REGULAR,substitution,out,[],202330,,,1610612747,62,78,2023-01-03T01:37:01Z,4310000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M31.00S,2023-01-03T01:34:11.9Z,3,REGULAR,substitution,in,[],1630550,,,1610612747,62,78,2023-01-03T01:37:01Z,4320000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M14.00S,2023-01-03T01:37:07.2Z,3,REGULAR,3pt,Jump Shot,[],1628418,10.726018396846255,5.392156862745098,1610612747,62,78,2023-01-03T01:37:12Z,4330000,False,223.0,48.0,1,left,MISS T. Bryant 3PT,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,,,22.82,Missed,,,,,,,,,,,,,,
451,PT05M10.00S,2023-01-03T01:37:11.2Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,62,78,2023-01-03T01:37:12Z,4340000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:9),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,,,450.0,11.0,9.0,2.0,,,,,,,,,
452,PT05M03.00S,2023-01-03T01:37:16.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.77463863337714,51.470588235294116,1610612766,64,78,2023-01-03T01:37:21Z,4350000,False,7.0,6.0,1,right,M. Plumlee alley-oop DUNK (18 PTS) (L. Ball 3 AST),"[203486, 1630163]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,0.95,Made,18.0,,,,,L. Ball,1630163.0,3.0,,,,,,
454,PT04M44.00S,2023-01-03T01:37:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,5.995400788436268,53.67647058823529,1610612747,64,80,2023-01-03T01:37:40Z,4370000,False,-18.0,4.0,1,left,A. Reaves driving Layup (15 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,1.88,Made,15.0,,,,,,,,,,,,,
455,PT04M32.00S,2023-01-03T01:37:47.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,94.03745072273325,48.03921568627451,1610612766,66,80,2023-01-03T01:38:23Z,4380000,False,-10.0,4.0,1,right,T. Rozier cutting finger roll Layup (8 PTS) (M. Plumlee 2 AST),"[1626179, 203486]",1610612766.0,CHA,cutting finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,1.04,Made,8.0,,,,,M. Plumlee,203486.0,2.0,,,,,,
457,PT04M16.00S,2023-01-03T01:38:04.2Z,3,REGULAR,3pt,Jump Shot,[],1628972,5.469776609724048,96.56862745098039,1610612747,66,83,2023-01-03T01:38:08Z,4400000,False,-233.0,-1.0,1,left,T. Brown Jr. 3PT  (9 PTS) (A. Reaves 5 AST),"[1628972, 1630559]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,,,,,23.28,Made,9.0,,,,,A. Reaves,1630559.0,5.0,,,,,,
459,PT04M06.00S,2023-01-03T01:38:14.5Z,3,REGULAR,2pt,Jump Shot,[],1626179,79.58278580814718,74.01960784313727,1610612766,68,83,2023-01-03T01:38:20Z,4420000,False,120.0,139.0,1,right,T. Rozier 18' fadeaway Jump Shot (10 PTS) (L. Ball 4 AST),"[1626179, 1630163]",1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,,18.4,Made,10.0,,,,,L. Ball,1630163.0,4.0,,,,,,
461,PT03M48.00S,2023-01-03T01:38:32.5Z,3,REGULAR,3pt,Jump Shot,[],1629308,8.229303547963205,3.9215686274509802,1610612747,68,83,2023-01-03T01:38:37Z,4440000,False,230.0,25.0,1,left,MISS J. Toscano-Anderson 3PT,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Right Corner 3,24+ Right,,,,,23.17,Missed,,,,,,,,,,,,,,
462,PT03M44.00S,2023-01-03T01:38:36.2Z,3,REGULAR,rebound,offensive,[],1628418,,,1610612747,68,83,2023-01-03T01:38:36Z,4450000,False,,,0,,T. Bryant REBOUND (Off:2 Def:9),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,,,,,,461.0,11.0,9.0,2.0,,,,,,,,,
463,PT03M41.00S,2023-01-03T01:38:39.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",2544,11.12023653088042,59.80392156862745,1610612747,68,85,2023-01-03T01:38:44Z,4460000,False,-49.0,52.0,1,left,L. James 7' driving floating Jump Shot (32 PTS) (T. Bryant 2 AST),"[2544, 1628418]",1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.14,Made,32.0,,,,,T. Bryant,1628418.0,2.0,,,,,,
465,PT03M34.00S,2023-01-03T01:38:51.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612766,68,85,2023-01-03T01:39:19Z,4480000,False,,,0,,J. Toscano-Anderson personal FOUL (1 PF) (Ball 2 FT),"[1629308, 1630163]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Left,1626302.0,,,,,,,,,,,,,,,,1.0,0.0,Ball,1630163.0
467,PT03M34.00S,2023-01-03T01:39:20.2Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,69,85,2023-01-03T01:39:20Z,4500000,False,,,0,,L. Ball Free Throw 1 of 2 (12 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
468,PT03M34.00S,2023-01-03T01:39:21.4Z,3,REGULAR,substitution,out,[],203486,,,1610612766,69,85,2023-01-03T01:39:36Z,4510000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M34.00S,2023-01-03T01:39:21.4Z,3,REGULAR,substitution,out,[],2544,,,1610612766,69,85,2023-01-03T01:39:36Z,4520000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M34.00S,2023-01-03T01:39:21.4Z,3,REGULAR,substitution,out,[],1628972,,,1610612766,69,85,2023-01-03T01:39:36Z,4530000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M34.00S,2023-01-03T01:39:21.4Z,3,REGULAR,substitution,out,[],1628418,,,1610612766,69,85,2023-01-03T01:39:36Z,4540000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M34.00S,2023-01-03T01:39:21.4Z,3,REGULAR,substitution,in,[],1631109,,,1610612766,69,85,2023-01-03T01:39:36Z,4550000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M34.00S,2023-01-03T01:39:21.4Z,3,REGULAR,substitution,in,[],203471,,,1610612766,69,85,2023-01-03T01:39:36Z,4560000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M34.00S,2023-01-03T01:39:21.4Z,3,REGULAR,substitution,in,[],1629134,,,1610612766,69,85,2023-01-03T01:39:36Z,4570000,False,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M34.00S,2023-01-03T01:39:21.4Z,3,REGULAR,substitution,in,[],1629117,,,1610612766,69,85,2023-01-03T01:39:36Z,4580000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M34.00S,2023-01-03T01:39:47.1Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,70,85,2023-01-03T01:39:47Z,4590000,False,,,0,,L. Ball Free Throw 2 of 2 (13 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
477,PT03M18.00S,2023-01-03T01:40:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,4.5499342969776615,48.03921568627451,1610612747,70,87,2023-01-03T01:40:47Z,4600000,False,10.0,-10.0,1,left,W. Gabriel cutting Layup (3 PTS) (D. Schroder 4 AST),"[1629117, 203471]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,1.38,Made,3.0,,,,,D. Schroder,203471.0,4.0,,,,,,
479,PT03M18.00S,2023-01-03T01:40:13.1Z,3,REGULAR,foul,personal,['1freethrow'],1630550,,,1610612747,70,87,2023-01-03T01:40:25Z,4620000,False,,,0,,J. Thor shooting personal FOUL (1 PF) (Gabriel 1 FT),"[1630550, 1629117]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,,,1.0,0.0,Gabriel,1629117.0
481,PT03M18.00S,2023-01-03T01:40:27.0Z,3,REGULAR,substitution,out,[],1630163,,,1610612747,70,87,2023-01-03T01:40:30Z,4640000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M18.00S,2023-01-03T01:40:27.0Z,3,REGULAR,substitution,in,[],1628372,,,1610612747,70,87,2023-01-03T01:40:30Z,4650000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M18.00S,2023-01-03T01:40:40.1Z,3,REGULAR,freethrow,1 of 1,[],1629117,,,1610612747,70,87,2023-01-03T01:40:44Z,4660000,False,,,0,,MISS W. Gabriel Free Throw 1 of 1,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
484,PT03M11.00S,2023-01-03T01:40:47.1Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,70,87,2023-01-03T01:40:44Z,4670000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,483.0,5.0,4.0,1.0,,,,,,,,,
485,PT03M04.00S,2023-01-03T01:40:54.2Z,3,REGULAR,foul,offensive,[],1631109,,,1610612766,70,87,2023-01-03T01:41:03Z,4680000,False,,,0,,M. Williams offensive FOUL (1 PF),"[1631109, 1630559]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,2004.0,,,,,,,,,,,,,,,,1.0,0.0,Reaves,1630559.0
487,PT03M04.00S,2023-01-03T01:40:54.2Z,3,REGULAR,turnover,offensive foul,[],1631109,,,1610612766,70,87,2023-01-03T01:40:54Z,4700000,False,,,0,,M. Williams offensive foul TURNOVER (1 TO),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,2004.0,1.0,,,,,,,,,,,,,,,,,,
488,PT02M47.00S,2023-01-03T01:41:21.5Z,3,REGULAR,turnover,lost ball,[],1630559,,,1610612747,70,87,2023-01-03T01:41:27Z,4710000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 1629667]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,1.0,McDaniels,1629667.0,,,,,,,,,,,,,,,,
489,PT02M47.00S,2023-01-03T01:41:21.5Z,3,REGULAR,steal,,[],1629667,,,1610612766,70,87,2023-01-03T01:41:25Z,4720000,False,,,0,,J. McDaniels STEAL (3 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
490,PT02M44.00S,2023-01-03T01:41:26.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612766,70,87,2023-01-03T01:41:45Z,4730000,False,,,0,,J. Toscano-Anderson shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1629308, 1629667]",1610612747.0,LAL,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,,,2.0,0.0,McDaniels,1629667.0
492,PT02M44.00S,2023-01-03T01:41:57.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629667,,,1610612766,71,87,2023-01-03T01:41:57Z,4750000,False,,,0,,J. McDaniels Free Throw 1 of 2 (7 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
493,PT02M44.00S,2023-01-03T01:42:00.0Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,71,87,2023-01-03T01:42:07Z,4760000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M44.00S,2023-01-03T01:42:00.0Z,3,REGULAR,substitution,in,[],202330,,,1610612766,71,87,2023-01-03T01:42:07Z,4770000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M44.00S,2023-01-03T01:42:13.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629667,,,1610612766,72,87,2023-01-03T01:42:13Z,4780000,False,,,0,,J. McDaniels Free Throw 2 of 2 (8 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
496,PT02M26.00S,2023-01-03T01:42:33.2Z,3,REGULAR,3pt,Jump Shot,[],1629134,11.777266754270697,3.9215686274509802,1610612747,72,87,2023-01-03T01:42:37Z,4790000,False,230.0,58.0,1,left,MISS K. Nunn 3PT,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Right Corner 3,24+ Right,,,,,23.76,Missed,,,,,,,,,,,,,,
497,PT02M23.00S,2023-01-03T01:42:35.8Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,72,87,2023-01-03T01:42:35Z,4800000,False,,,0,,M. Williams REBOUND (Off:0 Def:5),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,496.0,5.0,5.0,0.0,,,,,,,,,
498,PT02M14.00S,2023-01-03T01:42:54.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612766,72,87,2023-01-03T01:43:22Z,4810000,False,,,0,,J. Toscano-Anderson personal FOUL (3 PF) (Williams 2 FT),"[1629308, 1631109]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Center,2004.0,,,,,,,,,,,,,,,,3.0,0.0,Williams,1631109.0
500,PT02M14.00S,2023-01-03T01:43:18.5Z,3,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,72,87,2023-01-03T01:43:18Z,4830000,False,,,0,,MISS M. Williams Free Throw 1 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
501,PT02M14.00S,2023-01-03T01:43:18.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,72,87,2023-01-03T01:43:18Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,
502,PT02M14.00S,2023-01-03T01:43:35.3Z,3,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,73,87,2023-01-03T01:43:35Z,4850000,False,,,0,,M. Williams Free Throw 2 of 2 (1 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
503,PT01M59.00S,2023-01-03T01:44:00.0Z,3,REGULAR,turnover,3-second-violation,[],1629117,,,1610612747,73,87,2023-01-03T01:44:18Z,4860000,False,,,0,,W. Gabriel 3-second-violation TURNOVER (1 TO),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,2004.0,1.0,,,,,,,,,,,,,,,,,,
504,PT01M47.00S,2023-01-03T01:44:13.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202330,76.69185282522996,65.93137254901961,1610612766,73,87,2023-01-03T01:45:44Z,4870000,False,80.0,167.0,1,right,MISS G. Hayward 18' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,,,,,18.47,Missed,,,,,,,,,,,,,,
505,PT01M44.00S,2023-01-03T01:44:15.9Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,73,87,2023-01-03T01:44:15Z,4880000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right Center,,,,,,,,504.0,4.0,4.0,0.0,,,,,,,,,
506,PT01M39.00S,2023-01-03T01:44:20.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629117,6.258212877792378,52.450980392156865,1610612747,73,89,2023-01-03T01:46:29Z,4890000,False,-12.0,6.0,1,left,W. Gabriel running reverse Layup (5 PTS) (A. Reaves 6 AST),"[1629117, 1630559]",1610612747.0,LAL,running reverse,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,1.38,Made,5.0,,,,,A. Reaves,1630559.0,6.0,,,,,,
