actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
586,PT05M29.00S,2023-03-26T19:06:10.5Z,4,REGULAR,substitution,out,[],1630547,,,1610612766,92,92,2023-03-26T19:06:55Z,5800000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M29.00S,2023-03-26T19:06:10.5Z,4,REGULAR,substitution,out,[],1626174,,,1610612766,92,92,2023-03-26T19:06:55Z,5810000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M29.00S,2023-03-26T19:06:10.5Z,4,REGULAR,substitution,in,[],1629004,,,1610612766,92,92,2023-03-26T19:06:55Z,5820000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M29.00S,2023-03-26T19:06:10.5Z,4,REGULAR,substitution,in,[],1628467,,,1610612766,92,92,2023-03-26T19:06:55Z,5830000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M29.00S,2023-03-26T19:06:36.3Z,4,REGULAR,freethrow,1 of 1,[],202330,,,1610612766,93,92,2023-03-26T19:06:36Z,5840000,False,,,0,,G. Hayward Free Throw 1 of 1 (17 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
591,PT05M15.00S,2023-03-26T19:06:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.32917214191852,49.26470588235294,1610612742,93,92,2023-03-26T19:08:08Z,5850000,False,-4.0,20.0,1,right,MISS L. Doncic driving finger roll Layup,[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
592,PT05M13.00S,2023-03-26T19:06:54.8Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612766,93,92,2023-03-26T19:06:59Z,5860000,False,,,0,,M. Williams REBOUND (Off:6 Def:8),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,591.0,14.0,8.0,6.0,,,,,,,,,
593,PT05M07.00S,2023-03-26T19:07:01.5Z,4,REGULAR,3pt,Jump Shot,[],202330,11.777266754270697,1.4705882352941175,1610612766,96,92,2023-03-26T19:07:30Z,5870000,False,243.0,58.0,1,left,G. Hayward 24' 3PT  (20 PTS) (P. Washington 3 AST),"[202330, 1629023]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Right Corner 3,24+ Right,24.95,Made,20.0,P. Washington,1629023.0,3.0,,,,,,,,,,,,,,
595,PT05M07.00S,2023-03-26T19:07:08.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,96,92,2023-03-26T19:07:08Z,5890000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M48.00S,2023-03-26T19:10:12.1Z,4,REGULAR,3pt,Jump Shot,[],1628467,71.69842312746385,81.61764705882352,1610612742,96,95,2023-03-26T19:10:16Z,5900000,False,158.0,214.0,1,right,M. Kleber 26' 3PT  (11 PTS) (L. Doncic 6 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,26.57,Made,11.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,,,,
598,PT04M31.00S,2023-03-26T19:10:31.3Z,4,REGULAR,foul,personal,['2freethrow'],203493,,,1610612766,96,95,2023-03-26T19:10:41Z,5920000,False,,,0,,R. Bullock shooting personal FOUL (3 PF) (Williams 2 FT),"[203493, 1631109]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,3.0,0.0,Williams,1631109.0,,,,,
600,PT04M31.00S,2023-03-26T19:11:05.9Z,4,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,96,95,2023-03-26T19:11:05Z,5940000,False,,,0,,MISS M. Williams Free Throw 1 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
601,PT04M31.00S,2023-03-26T19:11:05.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,96,95,2023-03-26T19:11:05Z,5950000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,
602,PT04M31.00S,2023-03-26T19:11:25.6Z,4,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,97,95,2023-03-26T19:11:25Z,5960000,False,,,0,,M. Williams Free Throw 2 of 2 (11 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
603,PT04M16.00S,2023-03-26T19:11:43.0Z,4,REGULAR,3pt,Jump Shot,[],202681,66.70499342969777,37.5,1610612742,97,98,2023-03-26T19:11:56Z,5970000,False,-62.0,260.0,1,right,K. Irving 26' 3PT  (18 PTS) (L. Doncic 7 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,26.79,Made,18.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,,,,
605,PT04M16.00S,2023-03-26T19:11:48.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,97,98,2023-03-26T19:11:48Z,5990000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M05.00S,2023-03-26T19:13:30.0Z,4,REGULAR,foul,personal,[],203501,,,1610612766,97,98,2023-03-26T19:13:48Z,6000000,False,,,0,,T. Hardaway Jr. personal FOUL (3 PF),"[203501, 1631109]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,3.0,0.0,Williams,1631109.0,,,,,
608,PT03M56.00S,2023-03-26T19:13:57.4Z,4,REGULAR,3pt,Jump Shot,[],1628372,8.360709592641262,96.07843137254902,1610612766,97,98,2023-03-26T19:14:03Z,6020000,False,-230.0,26.0,1,left,MISS D. Smith Jr. 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
609,PT03M54.00S,2023-03-26T19:13:59.4Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,97,98,2023-03-26T19:14:03Z,6030000,False,,,0,,R. Bullock REBOUND (Off:0 Def:6),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,,,,,,,,608.0,6.0,6.0,0.0,,,,,,,,,
610,PT03M50.00S,2023-03-26T19:14:06.1Z,4,REGULAR,foul,personal,[],1631109,,,1610612742,97,98,2023-03-26T19:14:14Z,6040000,False,,,0,,M. Williams personal FOUL (2 PF),"[1631109, 203501]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,,,,,2.0,0.0,Hardaway Jr.,203501.0,,,,,
612,PT03M38.00S,2023-03-26T19:14:35.2Z,4,REGULAR,violation,kicked ball,[],1629023,,,1610612742,97,98,2023-03-26T19:14:44Z,6060000,False,,,0,,P. Washington kicked ball VIOLATION,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,
613,PT03M23.00S,2023-03-26T19:15:00.7Z,4,REGULAR,2pt,Jump Shot,[],1628467,80.76544021024968,31.372549019607842,1610612742,97,98,2023-03-26T19:16:00Z,6070000,False,-93.0,128.0,1,right,MISS M. Kleber 15' turnaround Shot,[1628467],1610612742.0,DAL,turnaround,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Left,15.85,Missed,,,,,,,,,,,,,,,,,,
614,PT03M20.00S,2023-03-26T19:15:02.9Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612766,97,98,2023-03-26T19:15:02Z,6080000,False,,,0,,M. Williams REBOUND (Off:6 Def:9),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,613.0,15.0,9.0,6.0,,,,,,,,,
615,PT03M17.00S,2023-03-26T19:15:06.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,4.812746386333772,4.6568627450980395,1610612766,100,98,2023-03-26T19:15:12Z,6090000,False,227.0,-7.0,1,left,P. Washington 3PT  (21 PTS) (S. Mykhailiuk 2 AST),"[1629023, 1629004]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,22.68,Made,21.0,S. Mykhailiuk,1629004.0,2.0,,,,,,,,,,,,,,
617,PT02M51.00S,2023-03-26T19:15:32.2Z,4,REGULAR,3pt,Jump Shot,[],203501,93.38042049934296,3.9215686274509802,1610612742,100,98,2023-03-26T19:15:36Z,6110000,False,-230.0,10.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
618,PT02M50.00S,2023-03-26T19:15:33.2Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,100,98,2023-03-26T19:15:36Z,6120000,False,,,0,,P. Washington REBOUND (Off:2 Def:9),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,,,617.0,11.0,9.0,2.0,,,,,,,,,
619,PT02M35.00S,2023-03-26T19:15:48.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,12.565703022339028,48.03921568627451,1610612766,102,98,2023-03-26T19:15:55Z,6130000,False,10.0,66.0,1,left,G. Hayward 6' fadeaway Jump Shot (22 PTS) (S. Mykhailiuk 3 AST),"[202330, 1629004]",1610612766.0,CHA,fadeaway,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,6.63,Made,22.0,S. Mykhailiuk,1629004.0,3.0,,,,,,,,,,,,,,
621,PT02M18.00S,2023-03-26T19:16:05.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,80.89684625492772,43.627450980392155,1610612742,102,98,2023-03-26T19:16:39Z,6150000,False,-32.0,127.0,1,right,MISS K. Irving 13' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,13.1,Missed,,,,,,,,,,,,,,,,,,
622,PT02M16.00S,2023-03-26T19:16:07.5Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612766,102,98,2023-03-26T19:16:11Z,6160000,False,,,0,,M. Williams REBOUND (Off:6 Def:10),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,621.0,16.0,10.0,6.0,,,,,,,,,
623,PT02M02.00S,2023-03-26T19:16:23.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612766,102,98,2023-03-26T19:16:34Z,6170000,False,,,0,,M. Kleber shooting personal FOUL (4 PF) (Williams 2 FT),"[1628467, 1631109]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,4.0,0.0,Williams,1631109.0,,,,,
625,PT02M02.00S,2023-03-26T19:16:51.0Z,4,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,103,98,2023-03-26T19:16:51Z,6190000,False,,,0,,M. Williams Free Throw 1 of 2 (12 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
626,PT02M02.00S,2023-03-26T19:17:06.4Z,4,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,104,98,2023-03-26T19:17:06Z,6200000,False,,,0,,M. Williams Free Throw 2 of 2 (13 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
627,PT01M51.00S,2023-03-26T19:17:22.2Z,4,REGULAR,3pt,Jump Shot,[],203501,91.80354796320631,3.1862745098039214,1610612742,104,98,2023-03-26T19:17:26Z,6210000,False,-234.0,25.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
628,PT01M48.00S,2023-03-26T19:17:25.2Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,104,98,2023-03-26T19:17:26Z,6220000,False,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,,,,,,,,627.0,5.0,4.0,1.0,,,,,,,,,
629,PT01M28.00S,2023-03-26T19:17:45.2Z,4,REGULAR,2pt,Jump Shot,[],202330,19.530223390275953,30.14705882352941,1610612766,104,98,2023-03-26T19:19:33Z,6230000,False,99.0,131.0,1,left,MISS G. Hayward 16' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,16.45,Missed,,,,,,,,,,,,,,,,,,
630,PT01M26.00S,2023-03-26T19:17:47.2Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,104,98,2023-03-26T19:17:50Z,6240000,False,,,0,,L. Doncic REBOUND (Off:1 Def:11),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,,,,,,629.0,12.0,11.0,1.0,,,,,,,,,
631,PT01M18.00S,2023-03-26T19:17:55.1Z,4,REGULAR,3pt,Jump Shot,[],1629029,67.49342969776609,64.4607843137255,1610612742,104,101,2023-03-26T19:18:33Z,6250000,False,72.0,253.0,1,right,L. Doncic 26' 3PT pullup (40 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.32,Made,40.0,,,,,,,,,,,,,,,,,
632,PT01M05.00S,2023-03-26T19:18:13.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628372,7.178055190538765,46.32352941176471,1610612766,106,101,2023-03-26T19:18:22Z,6260000,False,18.0,15.0,1,left,D. Smith Jr. alley-oop DUNK (14 PTS) (P. Washington 4 AST),"[1628372, 1629023]",1610612766.0,CHA,alley-oop,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.37,Made,14.0,P. Washington,1629023.0,4.0,,,,,,,,,,,,,,
634,PT01M05.00S,2023-03-26T19:18:24.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,106,101,2023-03-26T19:18:24Z,6280000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M56.00S,2023-03-26T19:20:20.9Z,4,REGULAR,3pt,Jump Shot,[],1628467,79.31997371879106,5.147058823529411,1610612742,106,104,2023-03-26T19:20:25Z,6290000,False,-224.0,142.0,1,right,M. Kleber 26' 3PT  (14 PTS) (L. Doncic 8 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,26.54,Made,14.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,,,,
637,PT00M34.70S,2023-03-26T19:20:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,7.5722733245729295,50.49019607843137,1610612766,108,104,2023-03-26T19:20:55Z,6310000,False,-2.0,19.0,1,left,M. Williams reverse Layup (15 PTS) (G. Hayward 4 AST),"[1631109, 202330]",1610612766.0,CHA,reverse,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.89,Made,15.0,G. Hayward,202330.0,4.0,,,,,,,,,,,,,,
639,PT00M25.80S,2023-03-26T19:21:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,67.7562417871222,74.75490196078431,1610612742,108,104,2023-03-26T19:21:47Z,6330000,False,124.0,251.0,1,right,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,27.95,Missed,,,,,,,,,,,,,,,,,,
640,PT00M22.80S,2023-03-26T19:21:03.7Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,108,104,2023-03-26T19:21:05Z,6340000,False,,,0,,P. Washington REBOUND (Off:2 Def:10),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,639.0,12.0,10.0,2.0,,,,,,,,,
641,PT00M16.40S,2023-03-26T19:21:11.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612766,108,104,2023-03-26T19:22:19Z,6350000,False,,,0,,M. Kleber take personal FOUL (5 PF) (Mykhailiuk 2 FT),"[1628467, 1629004]",1610612742.0,DAL,take,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,5.0,0.0,Mykhailiuk,1629004.0,,,,,
643,PT00M16.40S,2023-03-26T19:21:37.7Z,4,REGULAR,freethrow,1 of 2,[],1629004,,,1610612766,109,104,2023-03-26T19:21:37Z,6370000,False,,,0,,S. Mykhailiuk Free Throw 1 of 2 (6 PTS),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
644,PT00M16.40S,2023-03-26T19:21:51.5Z,4,REGULAR,freethrow,2 of 2,[],1629004,,,1610612766,110,104,2023-03-26T19:21:51Z,6380000,False,,,0,,S. Mykhailiuk Free Throw 2 of 2 (7 PTS),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
645,PT00M16.40S,2023-03-26T19:21:54.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,110,104,2023-03-26T19:21:54Z,6390000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M16.40S,2023-03-26T19:22:44.5Z,4,REGULAR,substitution,out,[],1631109,,,1610612742,110,104,2023-03-26T19:23:17Z,6400000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M16.40S,2023-03-26T19:22:44.5Z,4,REGULAR,substitution,in,[],1630550,,,1610612742,110,104,2023-03-26T19:23:17Z,6410000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M12.90S,2023-03-26T19:23:35.3Z,4,REGULAR,3pt,Jump Shot,[],1629029,70.25295663600527,16.666666666666664,1610612742,110,104,2023-03-26T19:28:09Z,6420000,False,-167.0,227.0,1,right,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,28.17,Missed,,,,,,,,,,,,,,,,,,
649,PT00M09.30S,2023-03-26T19:23:38.9Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,110,104,2023-03-26T19:28:09Z,6430000,False,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,,,648.0,4.0,3.0,1.0,,,,,,,,,
652,PT00M08.90S,2023-03-26T19:23:43.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628467,90.62089356110381,51.470588235294116,1610612742,110,104,2023-03-26T19:28:25Z,6435000,False,7.0,36.0,1,right,MISS M. Kleber tip Layup,[1628467],1610612742.0,DAL,tip,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
653,PT00M06.90S,2023-03-26T19:23:45.0Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,110,104,2023-03-26T19:28:25Z,6437500,False,,,0,,G. Hayward REBOUND (Off:1 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,652.0,6.0,5.0,1.0,,,,,,,,,
650,PT00M00.00S,2023-03-26T19:23:50.7Z,4,REGULAR,period,end,[],0,,,1610612766,110,104,2023-03-26T19:27:59Z,6440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M00.00S,2023-03-26T19:24:02.5Z,4,REGULAR,game,end,[],0,,,0,110,104,2023-03-26T19:24:02Z,6450000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
