actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
609,PT07M12.00S,2026-01-31T02:36:09.5Z,4,REGULAR,substitution,out,[],201950,,,1610612752,103,80,2026-01-31T02:36:24Z,5905000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M12.00S,2026-01-31T02:36:09.5Z,4,REGULAR,substitution,in,[],203924,,,1610612752,103,80,2026-01-31T02:36:24Z,5907500,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M09.00S,2026-01-31T02:36:14.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,4.681340341655716,4.166666666666666,1610612752,106,80,2026-01-31T03:05:33Z,5910000,False,229.0,-8.0,1,left,O. Anunoby 3PT  (22 PTS) (T. Kolek 3 AST),"[1628384, 1642278]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,Made,,22.0,22.94,,,,T. Kolek,1642278.0,3.0,,,,,
608,PT07M08.00S,2026-01-31T02:36:22.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,106,80,2026-01-31T02:36:22Z,5930000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M08.00S,2026-01-31T02:36:22.1Z,4,REGULAR,substitution,out,[],1642278,,,1610612757,106,80,2026-01-31T02:39:14Z,5940000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M08.00S,2026-01-31T02:36:22.1Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,106,80,2026-01-31T02:39:14Z,5950000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M08.00S,2026-01-31T02:36:22.1Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,106,80,2026-01-31T02:39:14Z,5960000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M08.00S,2026-01-31T02:36:22.1Z,4,REGULAR,substitution,out,[],203924,,,1610612757,106,80,2026-01-31T02:39:14Z,5970000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M08.00S,2026-01-31T02:36:22.1Z,4,REGULAR,substitution,in,[],1628973,,,1610612757,106,80,2026-01-31T02:39:14Z,5980000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M08.00S,2026-01-31T02:36:22.1Z,4,REGULAR,substitution,in,[],1641712,,,1610612757,106,80,2026-01-31T02:39:14Z,5990000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M08.00S,2026-01-31T02:36:22.1Z,4,REGULAR,substitution,in,[],1631321,,,1610612757,106,80,2026-01-31T02:39:14Z,6000000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT07M08.00S,2026-01-31T02:36:22.1Z,4,REGULAR,substitution,in,[],1642270,,,1610612757,106,80,2026-01-31T02:39:14Z,6010000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M56.00S,2026-01-31T02:39:29.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631126,80.6340341655716,57.59803921568627,1610612757,106,82,2026-01-31T02:39:34Z,6020000,False,38.0,130.0,1,right,C. Love 13' driving floating Jump Shot (8 PTS) (D. Clingan 1 AST),"[1631126, 1642270]",1610612757.0,POR,driving floating,,,Love,C. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,8.0,13.5,,,,D. Clingan,1642270.0,1.0,,,,,
622,PT06M42.00S,2026-01-31T02:39:47.7Z,4,REGULAR,foul,personal,[],1641712,,,1610612752,106,82,2026-01-31T02:40:05Z,6030000,False,,,0,,R. Rupert personal FOUL (1 PF),"[1641712, 1628969]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Center,202041.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,,,,,,,
624,PT06M36.00S,2026-01-31T02:40:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,8.754927726675426,44.85294117647059,1610612752,108,82,2026-01-31T03:01:28Z,6050000,False,26.0,30.0,1,left,J. Hart driving Layup (20 PTS) (O. Anunoby 3 AST),"[1628404, 1628384]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,,20.0,3.94,,,,O. Anunoby,1628384.0,3.0,,,,,
626,PT06M15.00S,2026-01-31T02:40:31.8Z,4,REGULAR,3pt,Jump Shot,[],1631126,67.23061760840999,48.03921568627451,1610612757,108,82,2026-01-31T02:59:03Z,6070000,False,-10.0,256.0,1,right,MISS C. Love 25' pullup 3PT,[1631126],1610612757.0,POR,pullup,,,Love,C. Love,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.57,,,,,,,,,,,
627,PT06M12.00S,2026-01-31T02:40:34.8Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,108,82,2026-01-31T02:40:37Z,6080000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,626.0,,,5.0,4.0,1.0,,,,,,,,
628,PT06M08.00S,2026-01-31T02:40:38.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626157,7.046649145860711,50.0,1610612752,110,82,2026-01-31T02:40:43Z,6090000,False,0.0,14.0,1,left,K. Towns running alley-oop DUNK (12 PTS) (J. Hart 5 AST),"[1626157, 1628404]",1610612752.0,NYK,running alley-oop,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,1.37,,,,J. Hart,1628404.0,5.0,,,,,
630,PT05M53.00S,2026-01-31T02:40:53.3Z,4,REGULAR,3pt,Jump Shot,[],1641712,93.24901445466492,2.450980392156863,1610612757,110,82,2026-01-31T02:40:57Z,6110000,False,-238.0,11.0,1,right,MISS R. Rupert 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.8,,,,,,,,,,,
631,PT05M51.00S,2026-01-31T02:40:55.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,110,82,2026-01-31T02:40:57Z,6120000,False,,,0,,K. Towns REBOUND (Off:5 Def:14),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,630.0,,,19.0,14.0,5.0,,,,,,,,
632,PT05M36.00S,2026-01-31T02:41:10.6Z,4,REGULAR,2pt,Jump Shot,[],1628384,23.99802890932983,67.15686274509804,1610612752,112,82,2026-01-31T02:41:14Z,6130000,False,-86.0,173.0,1,left,O. Anunoby 19' step back Jump Shot (24 PTS),[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,24.0,19.32,,,,,,,,,,,
633,PT05M19.00S,2026-01-31T02:41:28.0Z,4,REGULAR,3pt,Jump Shot,[],1642270,68.9388961892247,34.068627450980394,1610612757,112,82,2026-01-31T02:41:31Z,6140000,False,-80.0,239.0,1,right,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.24,,,,,,,,,,,
634,PT05M17.00S,2026-01-31T02:41:30.0Z,4,REGULAR,rebound,offensive,[],1631321,,,1610612757,112,82,2026-01-31T02:41:31Z,6150000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,,,,,633.0,,,2.0,1.0,1.0,,,,,,,,
635,PT05M11.00S,2026-01-31T02:41:36.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1641712,92.9862023653088,31.372549019607842,1610612757,112,82,2026-01-31T02:41:40Z,6160000,False,-93.0,13.0,1,right,MISS R. Rupert 9' fadeaway Shot,[1641712],1610612757.0,POR,fadeaway,,,Rupert,R. Rupert,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,9.41,,,,,,,,,,,
636,PT05M08.00S,2026-01-31T02:41:39.4Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,112,82,2026-01-31T02:41:40Z,6170000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,635.0,,,6.0,5.0,1.0,,,,,,,,
637,PT04M57.00S,2026-01-31T02:41:50.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.389618922470433,51.9607843137255,1610612752,112,82,2026-01-31T02:41:56Z,6180000,False,-10.0,8.0,1,left,MISS K. Towns Layup,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.24,,,,,,,,,,,
638,PT04M55.00S,2026-01-31T02:41:51.9Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,112,82,2026-01-31T02:41:51Z,6190000,False,,,0,,K. Towns REBOUND (Off:6 Def:14),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,637.0,,,20.0,14.0,6.0,,,,,,,,
639,PT04M54.00S,2026-01-31T02:41:54.4Z,4,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612752,112,82,2026-01-31T02:42:19Z,6200000,False,,,0,,S. Cissoko shooting personal FOUL (2 PF) (Towns 2 FT),"[1631321, 1626157]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,1629183.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
641,PT04M54.00S,2026-01-31T02:42:39.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612752,113,82,2026-01-31T02:42:39Z,6220000,False,,,0,,K. Towns Free Throw 1 of 2 (13 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
642,PT04M54.00S,2026-01-31T02:42:39.2Z,4,REGULAR,substitution,out,[],1628969,,,1610612752,113,82,2026-01-31T02:42:49Z,6230000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M54.00S,2026-01-31T02:42:39.2Z,4,REGULAR,substitution,out,[],1628384,,,1610612752,113,82,2026-01-31T02:42:49Z,6240000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M54.00S,2026-01-31T02:42:39.2Z,4,REGULAR,substitution,out,[],1642270,,,1610612752,113,82,2026-01-31T02:42:49Z,6250000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M54.00S,2026-01-31T02:42:39.2Z,4,REGULAR,substitution,in,[],1642885,,,1610612752,113,82,2026-01-31T02:42:49Z,6260000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M54.00S,2026-01-31T02:42:39.2Z,4,REGULAR,substitution,in,[],1642278,,,1610612752,113,82,2026-01-31T02:42:49Z,6270000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M54.00S,2026-01-31T02:42:39.2Z,4,REGULAR,substitution,in,[],1631101,,,1610612752,113,82,2026-01-31T02:42:49Z,6280000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M54.00S,2026-01-31T02:43:14.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612752,114,82,2026-01-31T02:43:14Z,6290000,False,,,0,,K. Towns Free Throw 2 of 2 (14 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
649,PT04M42.00S,2026-01-31T02:43:27.6Z,4,REGULAR,3pt,Jump Shot,[],1631321,68.01905387647832,56.61764705882353,1610612757,114,85,2026-01-31T02:43:31Z,6300000,False,33.0,248.0,1,right,S. Cissoko 25' 3PT  (9 PTS) (C. Love 4 AST),"[1631321, 1631126]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,,,,Made,,9.0,25.03,,,,C. Love,1631126.0,4.0,,,,,
651,PT04M23.00S,2026-01-31T02:43:46.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642278,11.645860709592641,53.92156862745098,1610612752,116,85,2026-01-31T03:57:43Z,6320000,False,-20.0,57.0,1,left,T. Kolek 6' driving floating Jump Shot (11 PTS) (J. Brunson 3 AST),"[1642278, 1628973]",1610612752.0,NYK,driving floating,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,11.0,6.03,,,,J. Brunson,1628973.0,3.0,,,,,
652,PT04M09.00S,2026-01-31T02:44:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631321,94.1688567674113,55.392156862745104,1610612757,116,87,2026-01-31T02:44:05Z,6330000,False,27.0,2.0,1,right,S. Cissoko driving Layup (11 PTS),[1631321],1610612757.0,POR,driving,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,2.71,,,,,,,,,,,
653,PT04M05.00S,2026-01-31T02:44:10.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,116,87,2026-01-31T02:44:10Z,6340000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,out,[],1626157,,,1610612752,116,87,2026-01-31T02:47:16Z,6350000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,out,[],1628404,,,1610612752,116,87,2026-01-31T02:47:16Z,6360000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,out,[],1628973,,,1610612752,116,87,2026-01-31T02:47:16Z,6370000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,out,[],1641739,,,1610612752,116,87,2026-01-31T02:47:16Z,6380000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,out,[],1631101,,,1610612752,116,87,2026-01-31T02:47:16Z,6390000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,in,[],1630574,,,1610612752,116,87,2026-01-31T02:47:16Z,6400000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,in,[],1641794,,,1610612752,116,87,2026-01-31T02:47:16Z,6410000,False,,,0,,SUB in: D. Jones,[1641794],1610612752.0,NYK,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,in,[],1627824,,,1610612752,116,87,2026-01-31T02:47:16Z,6420000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,in,[],1631451,,,1610612752,116,87,2026-01-31T02:47:16Z,6430000,False,,,0,,SUB in: J. Cooke,[1631451],1610612757.0,POR,,,,Cooke,J. Cooke,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M05.00S,2026-01-31T02:44:10.1Z,4,REGULAR,substitution,in,[],1642905,,,1610612752,116,87,2026-01-31T02:47:16Z,6440000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M51.00S,2026-01-31T02:47:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642885,15.456636005256241,40.931372549019606,1610612752,118,87,2026-01-31T02:47:23Z,6450000,False,45.0,93.0,1,left,M. Diawara 10' driving floating Jump Shot (8 PTS),[1642885],1610612752.0,NYK,driving floating,,,Diawara,M. Diawara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,8.0,10.33,,,,,,,,,,,
665,PT03M31.00S,2026-01-31T02:47:38.2Z,4,REGULAR,3pt,Jump Shot,[],1631126,80.50262812089356,4.166666666666666,1610612757,118,87,2026-01-31T02:47:42Z,6460000,False,-229.0,131.0,1,right,MISS C. Love 26' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.39,,,,,,,,,,,
666,PT03M28.00S,2026-01-31T02:47:41.2Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612752,118,87,2026-01-31T02:47:42Z,6470000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,665.0,,,1.0,1.0,0.0,,,,,,,,
667,PT03M19.00S,2026-01-31T02:47:51.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630574,6.652431011826544,51.71568627450981,1610612752,120,87,2026-01-31T02:47:54Z,6480000,False,-9.0,10.0,1,left,A. Hukporti DUNK (2 PTS) (M. Diawara 2 AST),"[1630574, 1642885]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.32,,,,M. Diawara,1642885.0,2.0,,,,,
669,PT03M08.00S,2026-01-31T02:48:04.9Z,4,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612757,120,87,2026-01-31T02:48:14Z,6500000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (Cissoko 2 FT),"[1627824, 1631321]",1610612752.0,NYK,shooting,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,1629183.0,1.0,0.0,Cissoko,1631321.0,,,,,,,,,,,,,,,
671,PT03M08.00S,2026-01-31T02:48:26.8Z,4,REGULAR,freethrow,1 of 2,[],1631321,,,1610612757,120,88,2026-01-31T02:48:26Z,6520000,False,,,0,,S. Cissoko Free Throw 1 of 2 (12 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
672,PT03M08.00S,2026-01-31T02:48:41.9Z,4,REGULAR,freethrow,2 of 2,[],1631321,,,1610612757,120,89,2026-01-31T02:48:41Z,6530000,False,,,0,,S. Cissoko Free Throw 2 of 2 (13 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
673,PT02M56.00S,2026-01-31T02:48:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642278,7.5722733245729295,54.166666666666664,1610612752,122,89,2026-01-31T02:48:58Z,6540000,False,-21.0,19.0,1,left,T. Kolek driving floating Jump Shot (13 PTS),[1642278],1610612752.0,NYK,driving floating,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,2.8,,,,,,,,,,,
674,PT02M47.00S,2026-01-31T02:49:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631321,94.03745072273325,49.01960784313725,1610612757,122,91,2026-01-31T02:49:06Z,6550000,False,-5.0,4.0,1,right,S. Cissoko driving Layup (15 PTS),[1631321],1610612757.0,POR,driving,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,0.6,,,,,,,,,,,
675,PT02M40.00S,2026-01-31T02:49:11.4Z,4,REGULAR,3pt,Jump Shot,[],1642278,33.722076215505915,36.029411764705884,1610612752,122,91,2026-01-31T02:49:16Z,6560000,False,70.0,264.0,1,left,MISS T. Kolek 27' pullup 3PT,[1642278],1610612752.0,NYK,pullup,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.36,,,,,,,,,,,
676,PT02M37.00S,2026-01-31T02:49:14.4Z,4,REGULAR,rebound,offensive,[],1627824,,,1610612752,122,91,2026-01-31T02:49:24Z,6570000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:1),[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,675.0,,,2.0,1.0,1.0,,,,,,,,
677,PT02M28.00S,2026-01-31T02:49:24.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642885,31.61957950065703,33.57843137254902,1610612752,122,91,2026-01-31T02:49:28Z,6580000,False,82.0,245.0,1,left,MISS M. Diawara 25' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.81,,,,,,,,,,,
678,PT02M26.00S,2026-01-31T02:49:26.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,122,91,2026-01-31T02:49:28Z,6590000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,677.0,,,,,,,,,,,,,
680,PT02M07.00S,2026-01-31T02:49:55.1Z,4,REGULAR,foul,personal,['2freethrow'],1630574,,,1610612757,122,91,2026-01-31T02:50:44Z,6610000,False,,,0,,A. Hukporti shooting personal FOUL (1 PF) (Cooke 2 FT),"[1630574, 1631451]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,203593.0,1.0,0.0,Cooke,1631451.0,,,,,,,,,,,,,,,
682,PT02M07.00S,2026-01-31T02:50:25.9Z,4,REGULAR,freethrow,1 of 2,[],1631451,,,1610612757,122,92,2026-01-31T02:50:25Z,6630000,False,,,0,,J. Cooke Free Throw 1 of 2 (1 PTS),[1631451],1610612757.0,POR,,,,Cooke,J. Cooke,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
683,PT02M07.00S,2026-01-31T02:50:42.0Z,4,REGULAR,freethrow,2 of 2,[],1631451,,,1610612757,122,93,2026-01-31T02:50:42Z,6640000,False,,,0,,J. Cooke Free Throw 2 of 2 (2 PTS),[1631451],1610612757.0,POR,,,,Cooke,J. Cooke,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
684,PT01M55.00S,2026-01-31T02:50:56.7Z,4,REGULAR,3pt,Jump Shot,[],1641794,5.732588699080158,96.81372549019608,1610612752,125,93,2026-01-31T02:51:01Z,6650000,False,-234.0,1.0,1,left,D. Jones 3PT  (3 PTS) (T. Kolek 4 AST),"[1641794, 1642278]",1610612752.0,NYK,,,,Jones,D. Jones,,,,,Left Corner 3,24+ Left,,,,,,Made,,3.0,23.41,,,,T. Kolek,1642278.0,4.0,,,,,
686,PT01M47.00S,2026-01-31T02:51:07.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631126,92.32917214191852,50.245098039215684,1610612757,125,95,2026-01-31T02:51:11Z,6670000,False,1.0,20.0,1,right,C. Love driving reverse Layup (10 PTS),[1631126],1610612757.0,POR,driving reverse,,,Love,C. Love,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.96,,,,,,,,,,,
687,PT01M36.00S,2026-01-31T02:51:20.0Z,4,REGULAR,3pt,Jump Shot,[],1642885,27.414586070959263,79.65686274509804,1610612752,125,95,2026-01-31T02:51:32Z,6680000,False,-148.0,205.0,1,left,MISS M. Diawara 25' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.32,,,,,,,,,,,
688,PT01M34.00S,2026-01-31T02:51:22.0Z,4,REGULAR,rebound,offensive,[],1630574,,,1610612752,125,95,2026-01-31T02:52:03Z,6690000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:0),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Left Center,,,,,,,687.0,,,1.0,0.0,1.0,,,,,,,,
689,PT01M34.00S,2026-01-31T02:51:30.2Z,4,REGULAR,foul,offensive,[],1630574,,,1610612752,125,95,2026-01-31T02:52:03Z,6700000,False,,,0,,A. Hukporti offensive FOUL (2 PF),"[1630574, 1631321]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,203593.0,2.0,0.0,Cissoko,1631321.0,,,,,,,,,,,,,,,
693,PT01M34.00S,2026-01-31T02:51:30.2Z,4,REGULAR,turnover,offensive foul,[],1630574,,,1610612752,125,95,2026-01-31T02:51:30Z,6715000,False,,,0,,A. Hukporti offensive foul TURNOVER (1 TO),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,,,,,,,,,,,,,,1.0,,,,
