actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
521,PT10M06.00S,2025-12-22T01:00:26.6Z,4,REGULAR,3pt,Jump Shot,[],1628384,19.004599211563733,94.11764705882352,1610612752,109,100,2025-12-22T01:00:29Z,4990000,False,-221.0,126.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
522,PT10M03.00S,2025-12-22T01:00:29.6Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612748,109,100,2025-12-22T01:00:29Z,5000000,False,,,0,,N. Powell REBOUND (Off:1 Def:3),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,521.0,4.0,3.0,1.0,,,,,,,,,,,,,,
523,PT10M02.00S,2025-12-22T01:00:34.6Z,4,REGULAR,turnover,out-of-bounds,[],1631323,,,1610612748,109,100,2025-12-22T01:00:37Z,5010000,False,,,0,,S. Fontecchio lost ball out-of-bounds TURNOVER (1 TO),[1631323],1610612748.0,MIA,lost ball,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,1.0,,,,,,,,
524,PT09M50.00S,2025-12-22T01:00:57.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642278,5.863994743758213,50.98039215686274,1610612752,111,100,2025-12-22T01:01:00Z,5020000,False,-5.0,3.0,1,left,T. Kolek driving finger roll Layup (6 PTS),[1642278],1610612752.0,NYK,driving finger roll,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,6.0,,,,,,,,,,,,,
525,PT09M40.00S,2025-12-22T01:01:11.0Z,4,REGULAR,foul,personal,[],1628384,,,1610612748,111,100,2025-12-22T01:01:36Z,5030000,False,,,0,,O. Anunoby personal FOUL (3 PF),"[1628384, 1631170]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,,,,,,3.0,0.0,Jaquez Jr.,1631170.0
527,PT09M40.00S,2025-12-22T01:01:11.1Z,4,REGULAR,substitution,out,[],1631323,,,1610612748,111,100,2025-12-22T01:01:44Z,5050000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M40.00S,2025-12-22T01:01:11.1Z,4,REGULAR,substitution,in,[],1642857,,,1610612748,111,100,2025-12-22T01:01:44Z,5060000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M26.00S,2025-12-22T01:02:06.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630696,88.12417871222075,50.245098039215684,1610612748,111,100,2025-12-22T01:05:02Z,5070000,False,1.0,59.0,1,right,MISS D. Smith driving floating Shot,[1630696],1610612748.0,MIA,driving floating,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,,,,,,,,,,
530,PT09M26.00S,2025-12-22T01:02:06.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,111,100,2025-12-22T01:02:19Z,5080000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,529.0,,,,,,,,,,,,,,,,,
532,PT09M22.00S,2025-12-22T01:02:32.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631170,94.03745072273325,62.254901960784316,1610612748,111,102,2025-12-22T01:05:57Z,5100000,False,61.0,4.0,1,right,J. Jaquez Jr. 6' fadeaway Jump Shot (17 PTS),[1631170],1610612748.0,MIA,fadeaway,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,,,,,17.0,,,,,,,,,,,,,
534,PT09M12.00S,2025-12-22T01:02:46.4Z,4,REGULAR,turnover,out-of-bounds,[],1642278,,,1610612752,111,102,2025-12-22T01:02:50Z,5120000,False,,,0,,T. Kolek bad pass out-of-bounds TURNOVER (1 TO),[1642278],1610612752.0,NYK,bad pass,,,Kolek,T. Kolek,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627963.0,1.0,,,,,,,,
535,PT09M00.00S,2025-12-22T01:03:00.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,72.48685939553219,23.284313725490197,1610612748,111,102,2025-12-22T01:07:52Z,5130000,False,-134.0,206.0,1,right,MISS N. Powell 24' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
536,PT08M56.00S,2025-12-22T01:03:04.9Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,111,102,2025-12-22T01:03:14Z,5140000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,535.0,6.0,4.0,2.0,,,,,,,,,,,,,,
537,PT08M50.00S,2025-12-22T01:03:10.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,80.89684625492772,47.05882352941176,1610612748,111,104,2025-12-22T01:03:18Z,5150000,False,-15.0,127.0,1,right,B. Adebayo 12' fadeaway Jump Shot (8 PTS) (D. Smith 3 AST),"[1628389, 1630696]",1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.79,Made,,,,,8.0,D. Smith,1630696.0,3.0,,,,,,,,,,
539,PT08M33.00S,2025-12-22T01:03:27.3Z,4,REGULAR,2pt,Jump Shot,[],1628969,16.245072273324574,33.82352941176471,1610612752,111,104,2025-12-22T01:08:20Z,5170000,False,81.0,100.0,1,left,MISS M. Bridges 12' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,12.88,Missed,,,,,,,,,,,,,,,,,,
540,PT08M31.00S,2025-12-22T01:03:29.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,111,104,2025-12-22T01:03:29Z,5180000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,539.0,7.0,5.0,2.0,,,,,,,,,,,,,,
541,PT08M26.00S,2025-12-22T01:03:34.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642857,75.3777923784494,10.784313725490197,1610612748,111,104,2025-12-22T01:08:37Z,5190000,False,-196.0,179.0,1,right,MISS K. Jakučionis 26' running 3PT,[1642857],1610612748.0,MIA,running,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
542,PT08M23.00S,2025-12-22T01:03:37.3Z,4,REGULAR,rebound,defensive,[],203903,,,1610612752,111,104,2025-12-22T01:03:38Z,5200000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,541.0,2.0,2.0,0.0,,,,,,,,,,,,,,
543,PT08M18.00S,2025-12-22T01:03:45.0Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612752,111,104,2025-12-22T01:03:49Z,5210000,False,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (2 TO),[203903],1610612752.0,NYK,lost ball,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,2.0,,,,,,,,
544,PT08M04.00S,2025-12-22T01:04:12.6Z,4,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612748,111,104,2025-12-22T01:04:23Z,5220000,False,,,0,,O. Anunoby shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1628384, 1628389]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101283.0,,,,,,4.0,0.0,Adebayo,1628389.0
547,PT08M04.00S,2025-12-22T01:04:24.4Z,4,REGULAR,substitution,out,[],1628384,,,1610612748,111,104,2025-12-22T01:04:49Z,5235000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M04.00S,2025-12-22T01:04:24.4Z,4,REGULAR,substitution,out,[],203903,,,1610612748,111,104,2025-12-22T01:04:49Z,5237500,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M04.00S,2025-12-22T01:04:24.4Z,4,REGULAR,substitution,in,[],1628973,,,1610612748,111,104,2025-12-22T01:04:49Z,5238750,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M04.00S,2025-12-22T01:04:24.4Z,4,REGULAR,substitution,in,[],1628404,,,1610612748,111,104,2025-12-22T01:04:49Z,5239375,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M04.00S,2025-12-22T01:04:24.4Z,4,REGULAR,substitution,out,[],1626181,,,1610612748,111,104,2025-12-22T01:04:53Z,5239687,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M04.00S,2025-12-22T01:04:24.4Z,4,REGULAR,substitution,in,[],1630558,,,1610612748,111,104,2025-12-22T01:04:53Z,5239843,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M04.00S,2025-12-22T01:04:36.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,111,105,2025-12-22T01:04:36Z,5240000,False,,,0,,B. Adebayo Free Throw 1 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
553,PT08M04.00S,2025-12-22T01:05:05.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,111,106,2025-12-22T01:05:05Z,5250000,False,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
554,PT07M48.00S,2025-12-22T01:05:22.9Z,4,REGULAR,3pt,Jump Shot,[],1628969,25.969119579500656,82.35294117647058,1610612752,114,106,2025-12-22T01:05:25Z,5260000,False,-162.0,192.0,1,left,M. Bridges 25' 3PT pullup (21 PTS) (J. Brunson 8 AST),"[1628969, 1628973]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.08,Made,,,,,21.0,J. Brunson,1628973.0,8.0,,,,,,,,,,
556,PT07M29.00S,2025-12-22T01:05:42.1Z,4,REGULAR,2pt,Jump Shot,[],1628389,93.11760840998686,10.294117647058822,1610612748,114,106,2025-12-22T01:09:49Z,5280000,False,-199.0,12.0,1,right,MISS B. Adebayo 19' step back Shot,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,19.89,Missed,,,,,,,,,,,,,,,,,,
557,PT07M24.00S,2025-12-22T01:05:47.1Z,4,REGULAR,rebound,defensive,[],1642278,,,1610612752,114,106,2025-12-22T01:09:49Z,5290000,False,,,0,,T. Kolek REBOUND (Off:0 Def:4),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Mid-Range,16-24 Left,,,556.0,4.0,4.0,0.0,,,,,,,,,,,,,,
558,PT07M19.00S,2025-12-22T01:05:50.6Z,4,REGULAR,3pt,Jump Shot,[],1628973,9.543363994743759,95.58823529411765,1610612752,114,106,2025-12-22T01:05:54Z,5300000,False,-228.0,37.0,1,left,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
559,PT07M16.00S,2025-12-22T01:05:53.6Z,4,REGULAR,rebound,defensive,[],1642857,,,1610612748,114,106,2025-12-22T01:05:54Z,5310000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:2),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Left Corner 3,24+ Left,,,558.0,2.0,2.0,0.0,,,,,,,,,,,,,,
566,PT07M11.00S,2025-12-22T01:06:08.0Z,4,REGULAR,turnover,lost ball,[],1628389,,,1610612748,114,106,2025-12-22T01:10:03Z,5325000,False,,,0,,B. Adebayo lost ball TURNOVER (3 TO),"[1628389, 1626157]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,,,Towns,1626157.0,,,,
567,PT07M11.00S,2025-12-22T01:06:08.0Z,4,REGULAR,steal,,[],1626157,,,1610612752,114,106,2025-12-22T01:10:03Z,5332500,False,,,0,,K. Towns STEAL (2 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
562,PT07M10.00S,2025-12-22T01:06:25.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,114,106,2025-12-22T01:10:03Z,5340000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M10.00S,2025-12-22T01:06:25.9Z,4,REGULAR,substitution,out,[],1630696,,,1610612752,114,106,2025-12-22T01:10:03Z,5345000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M10.00S,2025-12-22T01:06:25.9Z,4,REGULAR,substitution,in,[],1642276,,,1610612752,114,106,2025-12-22T01:10:03Z,5347500,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M10.00S,2025-12-22T01:06:25.9Z,4,REGULAR,substitution,out,[],1626157,,,1610612752,114,106,2025-12-22T01:11:21Z,5348750,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M10.00S,2025-12-22T01:06:25.9Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,114,106,2025-12-22T01:11:21Z,5349375,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M44.00S,2025-12-22T01:10:07.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,30.436925098554536,76.9607843137255,1610612752,117,106,2025-12-22T01:16:01Z,5360000,False,-135.0,234.0,1,left,J. Hart 26' 3PT pullup (11 PTS),[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,26.97,Made,,,,,11.0,,,,,,,,,,,,,
570,PT06M34.00S,2025-12-22T01:10:17.4Z,4,REGULAR,3pt,Jump Shot,[],1631170,77.7431011826544,10.049019607843137,1610612748,117,106,2025-12-22T01:10:22Z,5380000,False,-200.0,157.0,1,right,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
571,PT06M34.00S,2025-12-22T01:10:17.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,117,106,2025-12-22T01:10:30Z,5390000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,570.0,,,,,,,,,,,,,,,,,
573,PT06M34.00S,2025-12-22T01:10:21.9Z,4,REGULAR,foul,personal,[],1642857,,,1610612752,117,106,2025-12-22T01:10:37Z,5410000,False,,,0,,K. Jakučionis loose ball personal FOUL (2 PF),"[1642857, 1628404]",1610612748.0,MIA,loose ball,,,Jakučionis,K. Jakučionis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,,,,,,2.0,0.0,Hart,1628404.0
575,PT06M34.00S,2025-12-22T01:10:22.0Z,4,REGULAR,substitution,out,[],1642857,,,1610612752,117,106,2025-12-22T01:10:44Z,5430000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M34.00S,2025-12-22T01:10:22.0Z,4,REGULAR,substitution,in,[],1626181,,,1610612752,117,106,2025-12-22T01:10:44Z,5440000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M22.00S,2025-12-22T01:11:03.7Z,4,REGULAR,3pt,Jump Shot,[],1642278,30.831143232588698,67.8921568627451,1610612752,117,106,2025-12-22T01:11:10Z,5450000,False,-89.0,237.0,1,left,MISS T. Kolek 25' pullup 3PT,[1642278],1610612752.0,NYK,pullup,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
578,PT06M16.00S,2025-12-22T01:11:09.7Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,117,106,2025-12-22T01:11:10Z,5460000,False,,,0,,K. Ware REBOUND (Off:5 Def:10),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,577.0,15.0,10.0,5.0,,,,,,,,,,,,,,
579,PT06M13.00S,2025-12-22T01:11:17.3Z,4,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612748,117,106,2025-12-22T01:11:28Z,5470000,False,,,0,,J. Hart shooting personal FOUL (3 PF) (Ware 2 FT),"[1628404, 1642276]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,3.0,0.0,Ware,1642276.0
583,PT06M13.00S,2025-12-22T01:11:51.4Z,4,REGULAR,freethrow,1 of 2,[],1642276,,,1610612748,117,107,2025-12-22T01:11:51Z,5490000,False,,,0,,K. Ware Free Throw 1 of 2 (23 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
584,PT06M13.00S,2025-12-22T01:11:51.4Z,4,REGULAR,freethrow,2 of 2,[],1642276,,,1610612748,117,107,2025-12-22T01:12:14Z,5500000,False,,,0,,MISS K. Ware Free Throw 2 of 2,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
585,PT06M11.00S,2025-12-22T01:11:53.4Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,117,107,2025-12-22T01:12:14Z,5510000,False,,,0,,J. Hart REBOUND (Off:1 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,584.0,10.0,9.0,1.0,,,,,,,,,,,,,,
586,PT06M00.00S,2025-12-22T01:12:24.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,18.74178712220762,35.294117647058826,1610612752,117,107,2025-12-22T01:12:27Z,5520000,False,74.0,124.0,1,left,MISS M. Bridges 14' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,14.39,Missed,,,,,,,,,,,,,,,,,,
587,PT05M57.00S,2025-12-22T01:12:27.4Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,117,107,2025-12-22T01:12:27Z,5530000,False,,,0,,K. Ware REBOUND (Off:5 Def:11),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Right,,,586.0,16.0,11.0,5.0,,,,,,,,,,,,,,
588,PT05M47.00S,2025-12-22T01:12:36.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,86.67871222076215,62.00980392156863,1610612748,117,109,2025-12-22T01:12:40Z,5540000,False,60.0,73.0,1,right,K. Ware 9' alley-oop DUNK (25 PTS) (N. Powell 3 AST),"[1642276, 1626181]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Right,9.43,Made,,,,,25.0,N. Powell,1626181.0,3.0,,,,,,,,,,
590,PT05M27.00S,2025-12-22T01:12:57.4Z,4,REGULAR,3pt,Jump Shot,[],1628973,29.38567674113009,30.14705882352941,1610612752,117,109,2025-12-22T01:13:00Z,5560000,False,99.0,224.0,1,left,MISS J. Brunson 24' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.47,Missed,,,,,,,,,,,,,,,,,,
591,PT05M24.00S,2025-12-22T01:12:59.2Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,117,109,2025-12-22T01:12:59Z,5570000,False,,,0,,K. Ware REBOUND (Off:5 Def:12),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,590.0,17.0,12.0,5.0,,,,,,,,,,,,,,
592,PT05M16.00S,2025-12-22T01:13:34.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612748,117,109,2025-12-22T01:13:45Z,5580000,False,,,0,,J. Brunson personal FOUL (4 PF) (Adebayo 2 FT),"[1628973, 1628389]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,101283.0,,,,,,4.0,0.0,Adebayo,1628389.0
594,PT05M16.00S,2025-12-22T01:13:46.3Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,117,110,2025-12-22T01:13:46Z,5600000,False,,,0,,B. Adebayo Free Throw 1 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
600,PT05M16.00S,2025-12-22T01:14:04.1Z,4,REGULAR,substitution,out,[],1628969,,,1610612748,117,110,2025-12-22T01:14:45Z,5605000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M16.00S,2025-12-22T01:14:04.1Z,4,REGULAR,substitution,in,[],1628384,,,1610612748,117,110,2025-12-22T01:14:45Z,5607500,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M16.00S,2025-12-22T01:13:57.9Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,117,111,2025-12-22T01:13:57Z,5610000,False,,,0,,B. Adebayo Free Throw 2 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
596,PT04M55.00S,2025-12-22T01:14:21.9Z,4,REGULAR,3pt,Jump Shot,[],1628384,25.312089356110377,14.705882352941178,1610612752,117,111,2025-12-22T01:14:28Z,5620000,False,176.0,185.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
597,PT04M51.00S,2025-12-22T01:14:25.9Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,117,111,2025-12-22T01:14:28Z,5630000,False,,,0,,M. Robinson REBOUND (Off:1 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,596.0,6.0,5.0,1.0,,,,,,,,,,,,,,
598,PT04M49.00S,2025-12-22T01:14:27.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,3.892904073587385,96.07843137254902,1610612752,120,111,2025-12-22T01:14:32Z,5640000,False,-230.0,-16.0,1,left,J. Brunson 3PT  (42 PTS) (M. Robinson 2 AST),"[1628973, 1629011]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,23.09,Made,,,,,42.0,M. Robinson,1629011.0,2.0,,,,,,,,,,
602,PT04M30.00S,2025-12-22T01:14:46.9Z,4,REGULAR,turnover,lost ball,[],1626181,,,1610612748,120,111,2025-12-22T01:14:49Z,5660000,False,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 1629011]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,,,Robinson,1629011.0,,,,
603,PT04M30.00S,2025-12-22T01:14:46.9Z,4,REGULAR,steal,,[],1629011,,,1610612752,120,111,2025-12-22T01:24:52Z,5670000,False,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
604,PT04M24.00S,2025-12-22T01:14:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,6.783837056504599,50.98039215686274,1610612752,120,111,2025-12-22T01:14:58Z,5680000,False,-5.0,11.0,1,left,MISS J. Hart running Layup,[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
605,PT04M23.00S,2025-12-22T01:14:54.3Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,120,111,2025-12-22T01:15:07Z,5690000,False,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,604.0,7.0,5.0,2.0,,,,,,,,,,,,,,
606,PT04M23.00S,2025-12-22T01:14:57.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629011,5.590000152587891,50.0,1610612752,120,111,2025-12-22T01:19:03Z,5700000,False,0.0,0.0,1,left,MISS M. Robinson tip DUNK,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
