actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
347,PT09M14.00S,2025-11-06T01:59:31.1Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,59,63,2025-11-06T01:59:35Z,3470000,False,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 1629011]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,3.0,,,,,Robinson,1629011.0,,
348,PT09M14.00S,2025-11-06T01:59:31.1Z,3,REGULAR,steal,,[],1629011,,,1610612752,59,63,2025-11-06T01:59:33Z,3480000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
349,PT09M10.00S,2025-11-06T01:59:37.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628384,94.03745072273325,52.450980392156865,1610612752,59,63,2025-11-06T02:07:00Z,3490000,False,12.0,4.0,1,right,MISS O. Anunoby running Layup,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.28,,,,,,,,,,,,
350,PT09M09.00S,2025-11-06T01:59:38.2Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,59,63,2025-11-06T01:59:45Z,3500000,False,,,0,,M. Robinson REBOUND (Off:5 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,349.0,6.0,1.0,5.0,,,,
351,PT09M08.00S,2025-11-06T01:59:39.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629011,93.64323258869908,51.225490196078425,1610612752,61,63,2025-11-06T02:00:03Z,3510000,False,6.0,7.0,1,right,M. Robinson putback DUNK (4 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.95,,,,,,,,,,,,
352,PT09M08.00S,2025-11-06T01:59:42.1Z,3,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612752,61,63,2025-11-06T01:59:52Z,3520000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Robinson 1 FT),"[1630183, 1629011]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2534.0,3.0,0.0,Robinson,1629011.0,,,,,,,,,,,,,,,
354,PT09M08.00S,2025-11-06T02:00:14.0Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1629011,,,1610612752,61,63,2025-11-06T02:00:16Z,3540000,False,,,0,,MISS M. Robinson Free Throw 1 of 1,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
355,PT09M06.00S,2025-11-06T02:00:16.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,61,63,2025-11-06T02:00:16Z,3550000,False,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,354.0,7.0,5.0,2.0,,,,
356,PT08M51.00S,2025-11-06T02:00:32.8Z,3,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,61,63,2025-11-06T02:00:36Z,3560000,False,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,,,,,,,,,,,2.0,,,,,,,,
357,PT08M37.00S,2025-11-06T02:00:50.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629011,94.30026281208936,50.49019607843137,1610612752,63,63,2025-11-06T02:00:53Z,3570000,False,2.0,1.0,1,right,M. Robinson DUNK (6 PTS) (J. Brunson 8 AST),"[1629011, 1628973]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.27,J. Brunson,1628973.0,8.0,,,,,,,,,
360,PT08M26.00S,2025-11-06T02:01:03.9Z,3,REGULAR,substitution,out,[],1629011,,,1610612750,63,63,2025-11-06T02:01:24Z,3600000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M26.00S,2025-11-06T02:01:03.9Z,3,REGULAR,substitution,in,[],1628404,,,1610612750,63,63,2025-11-06T02:01:24Z,3610000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M16.00S,2025-11-06T02:01:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.258212877792378,51.9607843137255,1610612750,63,63,2025-11-06T02:01:44Z,3620000,False,-10.0,6.0,1,left,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.17,,,,,,,,,,,,
363,PT08M15.00S,2025-11-06T02:01:41.9Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,63,63,2025-11-06T02:01:44Z,3630000,False,,,0,,R. Gobert REBOUND (Off:3 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,362.0,8.0,5.0,3.0,,,,
364,PT08M14.00S,2025-11-06T02:01:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.783837056504599,48.77450980392157,1610612750,63,65,2025-11-06T02:01:46Z,3640000,False,6.0,11.0,1,left,R. Gobert putback Layup (7 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.28,,,,,,,,,,,,
365,PT08M06.00S,2025-11-06T02:01:50.5Z,3,REGULAR,3pt,Jump Shot,[],1626157,65.1281208935611,50.73529411764706,1610612752,66,65,2025-11-06T02:01:55Z,3650000,False,4.0,275.0,1,right,K. Towns 27' 3PT  (13 PTS) (M. Bridges 2 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,Made,13.0,27.53,M. Bridges,1628969.0,2.0,,,,,,,,,
367,PT07M54.00S,2025-11-06T02:02:03.2Z,3,REGULAR,3pt,Jump Shot,[],1628978,26.888961892247043,77.94117647058823,1610612750,66,65,2025-11-06T02:02:06Z,3670000,False,-140.0,200.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.42,,,,,,,,,,,,
368,PT07M52.00S,2025-11-06T02:02:05.2Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,66,65,2025-11-06T02:02:06Z,3680000,False,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,367.0,5.0,5.0,0.0,,,,
374,PT07M47.00S,2025-11-06T02:02:08.2Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,66,65,2025-11-06T02:04:06Z,3685000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (4 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Above the Break 3,16-24 Right,2534.0,,,,,,,,,,,4.0,,,,,,,,
372,PT07M47.00S,2025-11-06T02:02:49.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,66,65,2025-11-06T02:04:06Z,3720000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M47.00S,2025-11-06T02:02:50.3Z,3,REGULAR,substitution,out,[],1628969,,,1610612750,66,65,2025-11-06T02:06:13Z,3725000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M47.00S,2025-11-06T02:02:50.3Z,3,REGULAR,substitution,in,[],1630540,,,1610612750,66,65,2025-11-06T02:06:13Z,3727500,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M29.00S,2025-11-06T02:06:24.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628978,6.1268068331143235,50.0,1610612750,66,67,2025-11-06T02:06:28Z,3740000,False,0.0,5.0,1,left,D. DiVincenzo cutting DUNK (14 PTS) (A. Edwards 4 AST),"[1628978, 1630162]",1610612750.0,MIN,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,0.51,A. Edwards,1630162.0,4.0,,,,,,,,,
379,PT07M16.00S,2025-11-06T02:06:38.2Z,3,REGULAR,2pt,Jump Shot,[],1628973,74.06373193166885,60.29411764705882,1610612752,68,67,2025-11-06T02:06:42Z,3760000,False,51.0,191.0,1,right,J. Brunson 19' step back Jump Shot (9 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,Made,9.0,19.81,,,,,,,,,,,,
380,PT07M00.00S,2025-11-06T02:06:54.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,30.699737187910642,71.56862745098039,1610612750,68,67,2025-11-06T02:06:58Z,3770000,False,-108.0,236.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.95,,,,,,,,,,,,
381,PT06M57.00S,2025-11-06T02:06:57.6Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,68,67,2025-11-06T02:06:58Z,3780000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,380.0,2.0,2.0,0.0,,,,
382,PT06M47.00S,2025-11-06T02:07:07.3Z,3,REGULAR,3pt,Jump Shot,[],1628384,78.26872536136662,8.088235294117647,1610612752,71,67,2025-11-06T02:07:10Z,3790000,False,-210.0,152.0,1,right,O. Anunoby 25' 3PT  (12 PTS) (K. Towns 4 AST),"[1628384, 1626157]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,25.88,K. Towns,1626157.0,4.0,,,,,,,,,
384,PT06M24.00S,2025-11-06T02:07:29.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.521024967148489,36.27450980392157,1610612750,71,67,2025-11-06T02:07:35Z,3810000,False,69.0,9.0,1,left,MISS J. McDaniels 6' Layup - blocked,"[1630183, 1626157]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.92,,,,,,,,,,,Towns,1626157.0
385,PT06M24.00S,2025-11-06T02:07:29.8Z,3,REGULAR,block,,[],1626157,,,1610612750,71,67,2025-11-06T02:07:33Z,3820000,False,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT06M21.00S,2025-11-06T02:07:32.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,71,67,2025-11-06T02:07:55Z,3830000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,384.0,3.0,3.0,0.0,,,,
387,PT06M17.00S,2025-11-06T02:07:37.0Z,3,REGULAR,3pt,Jump Shot,[],1628384,66.44218134034165,60.78431372549019,1610612752,71,67,2025-11-06T02:07:41Z,3840000,False,54.0,263.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.84,,,,,,,,,,,,
388,PT06M14.00S,2025-11-06T02:07:40.6Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612752,71,67,2025-11-06T02:07:40Z,3850000,False,,,0,,J. Brunson REBOUND (Off:1 Def:5),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,387.0,6.0,5.0,1.0,,,,
389,PT06M09.00S,2025-11-06T02:07:45.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628384,88.38699080157687,37.254901960784316,1610612752,71,67,2025-11-06T02:07:50Z,3860000,False,-64.0,57.0,1,right,MISS O. Anunoby 8' driving floating bank Shot,[1628384],1610612752.0,NYK,driving floating bank,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,8.53,,,,,,,,,,,,
390,PT06M07.00S,2025-11-06T02:07:47.0Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,71,67,2025-11-06T02:07:47Z,3870000,False,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,389.0,8.0,6.0,2.0,,,,
391,PT06M07.00S,2025-11-06T02:07:50.8Z,3,REGULAR,foul,offensive,[],1626157,,,1610612752,71,67,2025-11-06T02:08:04Z,3880000,False,,,0,,K. Towns offensive FOUL (3 PF),"[1626157, 1628978]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1627519.0,3.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
393,PT06M07.00S,2025-11-06T02:07:50.8Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,71,67,2025-11-06T02:07:50Z,3900000,False,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,3.0,,,,,,,,
394,PT06M07.00S,2025-11-06T02:07:50.9Z,3,REGULAR,substitution,out,[],1628978,,,1610612750,71,67,2025-11-06T02:08:12Z,3910000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M07.00S,2025-11-06T02:07:50.9Z,3,REGULAR,substitution,out,[],203497,,,1610612750,71,67,2025-11-06T02:08:12Z,3920000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M07.00S,2025-11-06T02:07:50.9Z,3,REGULAR,substitution,in,[],201144,,,1610612750,71,67,2025-11-06T02:08:12Z,3930000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M07.00S,2025-11-06T02:07:50.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,71,67,2025-11-06T02:08:12Z,3940000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M57.00S,2025-11-06T02:08:30.2Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,71,67,2025-11-06T02:08:34Z,3950000,False,,,0,,J. McDaniels bad pass TURNOVER (3 TO),"[1630183, 1628384]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,,,,,Anunoby,1628384.0,,
399,PT05M57.00S,2025-11-06T02:08:30.2Z,3,REGULAR,steal,,[],1628384,,,1610612752,71,67,2025-11-06T02:08:31Z,3960000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
400,PT05M54.00S,2025-11-06T02:08:33.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,93.9060446780552,48.77450980392157,1610612752,73,67,2025-11-06T02:08:39Z,3970000,False,-6.0,5.0,1,right,O. Anunoby running finger roll Layup (14 PTS),[1628384],1610612752.0,NYK,running finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,0.78,,,,,,,,,,,,
401,PT05M44.00S,2025-11-06T02:08:47.2Z,3,REGULAR,foul,offensive,[],203944,,,1610612750,73,67,2025-11-06T02:08:54Z,3980000,False,,,0,,J. Randle charge offensive FOUL (3 PF),"[203944, 1628404]",1610612750.0,MIN,charge,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,2534.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,
403,PT05M44.00S,2025-11-06T02:08:47.2Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612750,73,67,2025-11-06T02:08:47Z,4000000,False,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,2534.0,,,,,,,,,,,2.0,,,,,,,,
404,PT05M27.00S,2025-11-06T02:09:16.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,78.53153745072274,90.19607843137256,1610612752,76,67,2025-11-06T02:09:19Z,4010000,False,201.0,149.0,1,right,J. Brunson 25' 3PT  (12 PTS) (J. Hart 2 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,25.04,J. Hart,1628404.0,2.0,,,,,,,,,
406,PT05M13.00S,2025-11-06T02:09:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.652431011826544,51.470588235294116,1610612750,76,69,2025-11-06T02:09:38Z,4030000,False,-7.0,10.0,1,left,A. Edwards driving Layup (7 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.24,,,,,,,,,,,,
407,PT05M13.00S,2025-11-06T02:09:35.8Z,3,REGULAR,foul,personal,['1freethrow'],1630540,,,1610612750,76,69,2025-11-06T02:09:42Z,4040000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Edwards 1 FT),"[1630540, 1630162]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
409,PT05M13.00S,2025-11-06T02:09:35.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612750,76,69,2025-11-06T02:09:49Z,4060000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M13.00S,2025-11-06T02:09:35.8Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,76,69,2025-11-06T02:09:49Z,4070000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M13.00S,2025-11-06T02:09:35.8Z,3,REGULAR,substitution,in,[],1629011,,,1610612750,76,69,2025-11-06T02:09:49Z,4080000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M13.00S,2025-11-06T02:09:35.8Z,3,REGULAR,substitution,in,[],1628969,,,1610612750,76,69,2025-11-06T02:09:49Z,4090000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M13.00S,2025-11-06T02:10:09.7Z,3,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,76,70,2025-11-06T02:10:09Z,4100000,False,,,0,,A. Edwards Free Throw 1 of 1 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
414,PT04M57.00S,2025-11-06T02:10:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.77463863337714,53.67647058823529,1610612752,76,70,2025-11-06T02:10:30Z,4110000,False,18.0,6.0,1,right,MISS J. Hart driving reverse Layup,[1628404],1610612752.0,NYK,driving reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.94,,,,,,,,,,,,
415,PT04M54.00S,2025-11-06T02:10:28.5Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,76,70,2025-11-06T02:10:30Z,4120000,False,,,0,,M. Robinson REBOUND (Off:6 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,414.0,7.0,1.0,6.0,,,,
416,PT04M54.00S,2025-11-06T02:10:28.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,78,70,2025-11-06T02:12:46Z,4130000,False,0.0,0.0,1,right,M. Robinson tip DUNK (8 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,0.0,,,,,,,,,,,,
418,PT04M52.00S,2025-11-06T02:10:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,10.068988173455978,53.18627450980392,1610612750,78,70,2025-11-06T02:10:52Z,4150000,False,-16.0,42.0,1,left,MISS J. McDaniels driving Layup - blocked,"[1630183, 1629011]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.5,,,,,,,,,,,Robinson,1629011.0
422,PT04M52.00S,2025-11-06T02:10:39.0Z,3,REGULAR,block,,[],1629011,,,1610612750,78,70,2025-11-06T02:11:04Z,4155000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT04M51.00S,2025-11-06T02:10:40.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,78,70,2025-11-06T02:19:46Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,418.0,,,,,,,
421,PT04M50.00S,2025-11-06T02:11:01.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,78,70,2025-11-06T02:19:46Z,4180000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M34.00S,2025-11-06T02:14:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,7.440867279894875,48.28431372549019,1610612750,78,70,2025-11-06T02:19:46Z,4190000,False,9.0,17.0,1,left,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.94,,,,,,,,,,,,
425,PT04M33.00S,2025-11-06T02:14:47.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,78,70,2025-11-06T02:14:49Z,4200000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,424.0,4.0,4.0,0.0,,,,
426,PT04M29.00S,2025-11-06T02:14:51.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,74.72076215505913,83.82352941176471,1610612752,78,70,2025-11-06T02:14:56Z,4210000,False,169.0,185.0,1,right,MISS M. Bridges 25' running pullup 3PT,[1628969],1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.07,,,,,,,,,,,,
427,PT04M26.00S,2025-11-06T02:14:54.0Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,78,70,2025-11-06T02:14:54Z,4220000,False,,,0,,M. Robinson REBOUND (Off:7 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,426.0,8.0,1.0,7.0,,,,
428,PT04M24.00S,2025-11-06T02:14:55.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,79.05716162943496,8.333333333333332,1610612752,78,70,2025-11-06T02:15:02Z,4230000,False,-208.0,144.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.35,,,,,,,,,,,,
429,PT04M22.00S,2025-11-06T02:14:57.6Z,3,REGULAR,rebound,offensive,[],1630540,,,1610612752,78,70,2025-11-06T02:15:02Z,4240000,False,,,0,,M. McBride REBOUND (Off:1 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,428.0,2.0,1.0,1.0,,,,
430,PT04M20.00S,2025-11-06T02:14:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630540,92.9862023653088,47.794117647058826,1610612752,80,70,2025-11-06T02:15:07Z,4250000,False,-11.0,13.0,1,right,M. McBride putback Layup (9 PTS),[1630540],1610612752.0,NYK,putback,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.73,,,,,,,,,,,,
431,PT04M05.00S,2025-11-06T02:15:14.8Z,3,REGULAR,3pt,Jump Shot,[],1630162,30.042706964520367,69.36274509803921,1610612750,80,73,2025-11-06T02:15:18Z,4260000,False,-97.0,230.0,1,left,A. Edwards 24' 3PT step back (11 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,Made,11.0,24.94,,,,,,,,,,,,
432,PT03M58.00S,2025-11-06T02:15:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.06636005256242,48.28431372549019,1610612752,82,73,2025-11-06T02:15:27Z,4270000,False,-9.0,22.0,1,right,J. Hart driving Layup (11 PTS) (J. Brunson 9 AST),"[1628404, 1628973]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,2.37,J. Brunson,1628973.0,9.0,,,,,,,,,
