actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT11M09.00S,2025-12-25T17:45:26.5Z,2,REGULAR,turnover,out-of-bounds,[],1628366,,,1610612739,29,38,2025-12-25T17:45:33Z,1720000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (1 TO),[1628366],1610612739.0,CLE,bad pass,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,203054.0,,,,,1.0,,,,,,,,
177,PT11M09.00S,2025-12-25T17:45:26.6Z,2,REGULAR,substitution,out,[],1629631,,,1610612752,29,38,2025-12-25T17:45:38Z,1730000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M09.00S,2025-12-25T17:45:26.6Z,2,REGULAR,substitution,in,[],1629731,,,1610612752,29,38,2025-12-25T17:45:38Z,1740000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M49.00S,2025-12-25T17:46:09.3Z,2,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612752,29,38,2025-12-25T17:46:14Z,1750000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (2 TO),[1626157],1610612752.0,NYK,bad pass,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,,,,1626300.0,,,,,2.0,,,,,,,,
180,PT10M35.00S,2025-12-25T17:46:39.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628418,67.36202365308804,41.911764705882355,1610612739,29,41,2025-12-25T17:46:44Z,1760000,False,-40.0,254.0,1,right,T. Bryant 25' 3PT  (3 PTS) (L. Ball 1 AST),"[1628418, 1628366]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,25.75,Made,,,,,,,,,,,3.0,L. Ball,1628366.0,1.0,,,,
182,PT10M21.00S,2025-12-25T17:46:53.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.521024967148489,52.450980392156865,1610612752,31,41,2025-12-25T17:46:55Z,1780000,False,-12.0,9.0,1,left,M. Bridges Layup (2 PTS) (T. Kolek 2 AST),"[1628969, 1642278]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,,,,,,,2.0,T. Kolek,1642278.0,2.0,,,,
184,PT09M56.00S,2025-12-25T17:47:18.5Z,2,REGULAR,3pt,Jump Shot,[],1642281,87.59855453350855,95.34313725490196,1610612739,31,41,2025-12-25T17:47:23Z,1800000,False,227.0,64.0,1,right,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
185,PT09M51.00S,2025-12-25T17:47:23.5Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612739,31,41,2025-12-25T17:54:40Z,1810000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,,,
188,PT09M49.00S,2025-12-25T17:47:25.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,65.52233902759527,49.754901960784316,1610612739,31,41,2025-12-25T17:47:29Z,1840000,False,-1.0,272.0,1,right,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.16,Missed,,,,,,,,,,,,,,,,,,
189,PT09M45.00S,2025-12-25T17:47:29.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,31,41,2025-12-25T17:47:29Z,1850000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT09M31.00S,2025-12-25T17:47:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,9.674770039421814,57.107843137254896,1610612752,31,41,2025-12-25T17:47:46Z,1860000,False,-36.0,38.0,1,left,MISS M. Bridges fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,,
191,PT09M29.00S,2025-12-25T17:47:44.7Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,31,41,2025-12-25T17:47:46Z,1870000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,190.0,4.0,4.0,0.0,,,,,,,,,,,,,,
192,PT09M23.00S,2025-12-25T17:47:50.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,93.9060446780552,52.94117647058824,1610612739,31,41,2025-12-25T17:49:21Z,1880000,False,15.0,5.0,1,right,MISS D. Mitchell running Layup - blocked,"[1628378, 1628384]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
193,PT09M23.00S,2025-12-25T17:47:50.7Z,2,REGULAR,block,,[],1628384,,,1610612739,31,41,2025-12-25T17:47:52Z,1890000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M23.00S,2025-12-25T17:47:50.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,31,41,2025-12-25T17:48:00Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,192.0,,,,,,,,,,,,,,,,,
196,PT09M15.00S,2025-12-25T17:48:36.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,73.80091984231275,12.254901960784313,1610612739,31,41,2025-12-25T17:48:41Z,1920000,False,-189.0,194.0,1,right,MISS L. Ball 27' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,27.05,Missed,,,,,,,,,,,,,,,,,,
197,PT09M12.00S,2025-12-25T17:48:39.8Z,2,REGULAR,rebound,defensive,[],1642278,,,1610612752,31,41,2025-12-25T17:48:41Z,1930000,False,,,0,,T. Kolek REBOUND (Off:0 Def:1),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,
198,PT09M00.00S,2025-12-25T17:48:51.8Z,2,REGULAR,3pt,Jump Shot,[],1628384,31.750985545335087,29.65686274509804,1610612752,34,41,2025-12-25T17:48:54Z,1940000,False,102.0,246.0,1,left,O. Anunoby 26' 3PT  (6 PTS) (T. Kolek 3 AST),"[1628384, 1642278]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,26.62,Made,,,,,,,,,,,6.0,T. Kolek,1642278.0,3.0,,,,
200,PT08M50.00S,2025-12-25T17:49:06.4Z,2,REGULAR,foul,offensive,[],1642281,,,1610612739,34,41,2025-12-25T17:49:27Z,1960000,False,,,0,,J. Tyson offensive FOUL (1 PF),"[1642281, 1628969]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,2004.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
202,PT08M50.00S,2025-12-25T17:49:06.4Z,2,REGULAR,turnover,offensive foul,[],1642281,,,1610612739,34,41,2025-12-25T17:49:06Z,1980000,False,,,0,,J. Tyson offensive foul TURNOVER (1 TO),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,2004.0,,,,,1.0,,,,,,,,
203,PT08M50.00S,2025-12-25T17:49:06.5Z,2,REGULAR,substitution,out,[],1628366,,,1610612752,34,41,2025-12-25T17:49:23Z,1990000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M50.00S,2025-12-25T17:49:06.5Z,2,REGULAR,substitution,out,[],1628378,,,1610612752,34,41,2025-12-25T17:49:23Z,2000000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M50.00S,2025-12-25T17:49:06.5Z,2,REGULAR,substitution,out,[],1628418,,,1610612752,34,41,2025-12-25T17:49:23Z,2010000,False,,,0,,SUB out: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M50.00S,2025-12-25T17:49:06.5Z,2,REGULAR,substitution,in,[],1629636,,,1610612752,34,41,2025-12-25T17:49:23Z,2020000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M50.00S,2025-12-25T17:49:06.5Z,2,REGULAR,substitution,in,[],1629631,,,1610612752,34,41,2025-12-25T17:49:23Z,2030000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M50.00S,2025-12-25T17:49:06.5Z,2,REGULAR,substitution,in,[],1628386,,,1610612752,34,41,2025-12-25T17:49:23Z,2040000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M32.00S,2025-12-25T17:49:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,8.229303547963205,51.470588235294116,1610612752,36,41,2025-12-25T17:49:49Z,2050000,False,-7.0,25.0,1,left,K. Towns driving Layup (2 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,,,,,2.0,,,,,,,
210,PT08M18.00S,2025-12-25T17:49:59.3Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,36,41,2025-12-25T17:50:05Z,2060000,False,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 203903]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Clarkson,203903.0,,
211,PT08M18.00S,2025-12-25T17:49:59.3Z,2,REGULAR,steal,,[],203903,,,1610612752,36,41,2025-12-25T17:50:00Z,2070000,False,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M14.00S,2025-12-25T17:50:03.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203903,6.258212877792378,48.529411764705884,1610612752,38,41,2025-12-25T17:51:03Z,2080000,False,7.0,6.0,1,left,J. Clarkson running Layup (11 PTS),[203903],1610612752.0,NYK,running,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,,11.0,,,,,,,
214,PT08M01.00S,2025-12-25T17:50:15.7Z,2,REGULAR,2pt,Jump Shot,[],1629636,86.28449408672799,28.921568627450984,1610612739,38,41,2025-12-25T17:51:17Z,2100000,False,-105.0,76.0,1,right,MISS D. Garland 13' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,13.02,Missed,,,,,,,,,,,,,,,,,,
215,PT07M57.00S,2025-12-25T17:50:19.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,38,41,2025-12-25T17:51:17Z,2110000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,214.0,3.0,3.0,0.0,,,,,,,,,,,,,,
220,PT07M52.00S,2025-12-25T17:50:38.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,7.095926412614981,52.22886029411765,1610612752,38,41,2025-12-25T17:55:05Z,2125000,False,-11.0,14.0,1,left,MISS K. Towns driving DUNK,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.8,Missed,,,,,,,,,,,,,,,,,,
221,PT07M50.00S,2025-12-25T17:50:40.9Z,2,REGULAR,rebound,defensive,[],1642281,,,1610612739,38,41,2025-12-25T17:57:12Z,2132500,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,,
218,PT07M50.00S,2025-12-25T17:51:02.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612739,38,41,2025-12-25T17:55:05Z,2140000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M50.00S,2025-12-25T17:51:06.5Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,38,41,2025-12-25T17:55:35Z,2145000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M50.00S,2025-12-25T17:51:06.5Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,38,41,2025-12-25T17:55:35Z,2147500,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M30.00S,2025-12-25T17:55:12.6Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,38,41,2025-12-25T17:55:42Z,2160000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1626157]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,Towns,1626157.0,,
223,PT07M30.00S,2025-12-25T17:55:12.6Z,2,REGULAR,steal,,[],1626157,,,1610612752,38,41,2025-12-25T17:55:17Z,2170000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT07M16.00S,2025-12-25T17:55:40.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,4.681340341655716,94.6078431372549,1610612752,41,41,2025-12-25T17:55:44Z,2190000,False,-223.0,-8.0,1,left,M. Bridges 3PT  (5 PTS) (T. Kolek 4 AST),"[1628969, 1642278]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.32,Made,,,,,,,,,,,5.0,T. Kolek,1642278.0,4.0,,,,
229,PT07M05.00S,2025-12-25T17:55:54.1Z,2,REGULAR,foul,personal,[],1628969,,,1610612739,41,41,2025-12-25T17:55:59Z,2210000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1629636]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,1626300.0,1.0,0.0,Garland,1629636.0,,,,,,,,,
231,PT07M05.00S,2025-12-25T17:55:54.2Z,2,REGULAR,substitution,out,[],1628384,,,1610612739,41,41,2025-12-25T17:56:11Z,2230000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M05.00S,2025-12-25T17:55:54.2Z,2,REGULAR,substitution,in,[],1628404,,,1610612739,41,41,2025-12-25T17:56:11Z,2240000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M00.00S,2025-12-25T17:56:23.7Z,2,REGULAR,2pt,Jump Shot,[],1629636,77.34888304862024,40.44117647058824,1610612739,41,41,2025-12-25T17:56:30Z,2250000,False,-48.0,160.0,1,right,MISS D. Garland 16' pullup Shot - blocked,"[1629636, 1628969]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,16.74,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
234,PT07M00.00S,2025-12-25T17:56:23.7Z,2,REGULAR,block,,[],1628969,,,1610612739,41,41,2025-12-25T17:56:25Z,2260000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
235,PT06M57.00S,2025-12-25T17:56:26.7Z,2,REGULAR,rebound,defensive,[],1642278,,,1610612752,41,41,2025-12-25T17:56:30Z,2270000,False,,,0,,T. Kolek REBOUND (Off:0 Def:2),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Mid-Range,16-24 Center,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,
236,PT06M55.00S,2025-12-25T17:56:28.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,6.1268068331143235,50.73529411764706,1610612752,43,41,2025-12-25T17:56:36Z,2280000,False,-4.0,5.0,1,left,M. Bridges running finger roll Layup (7 PTS) (T. Kolek 5 AST),"[1628969, 1642278]",1610612752.0,NYK,running finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,7.0,T. Kolek,1642278.0,5.0,,,,
238,PT06M40.00S,2025-12-25T17:56:46.4Z,2,REGULAR,foul,offensive,[],1628386,,,1610612739,43,41,2025-12-25T17:56:57Z,2300000,False,,,0,,J. Allen offensive FOUL (2 PF),"[1628386, 1642278]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,,203054.0,2.0,0.0,Kolek,1642278.0,,,,,,,,,
240,PT06M40.00S,2025-12-25T17:56:46.4Z,2,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,43,41,2025-12-25T17:56:46Z,2320000,False,,,0,,J. Allen offensive foul TURNOVER (1 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,,203054.0,,,,,1.0,,,,,,,,
241,PT06M29.00S,2025-12-25T17:57:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,6.783837056504599,52.20588235294118,1610612752,45,41,2025-12-25T17:57:18Z,2330000,False,-11.0,11.0,1,left,K. Towns cutting Layup (4 PTS) (T. Kolek 6 AST),"[1626157, 1642278]",1610612752.0,NYK,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,,,,,,,4.0,T. Kolek,1642278.0,6.0,,,,
243,PT06M13.00S,2025-12-25T17:57:32.3Z,2,REGULAR,foul,offensive,[],1628386,,,1610612739,45,41,2025-12-25T17:58:08Z,2350000,False,,,0,,J. Allen offensive FOUL (3 PF),"[1628386, 1626157]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,,,,,,,2004.0,3.0,0.0,Towns,1626157.0,,,,,,,,,
245,PT06M13.00S,2025-12-25T17:57:32.3Z,2,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,45,41,2025-12-25T17:58:08Z,2370000,False,,,0,,J. Allen offensive foul TURNOVER (2 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,,,,,,,2004.0,,,,,2.0,,,,,,,,
246,PT06M13.00S,2025-12-25T17:57:32.4Z,2,REGULAR,substitution,out,[],1628386,,,1610612752,45,41,2025-12-25T17:57:56Z,2380000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M13.00S,2025-12-25T17:57:32.4Z,2,REGULAR,substitution,in,[],1630596,,,1610612752,45,41,2025-12-25T17:57:56Z,2390000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M59.00S,2025-12-25T17:58:13.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,14.536793692509855,62.00980392156863,1610612752,47,41,2025-12-25T17:58:19Z,2400000,False,-60.0,84.0,1,left,K. Towns 10' driving floating Jump Shot (6 PTS) (T. Kolek 7 AST),"[1626157, 1642278]",1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Left,10.33,Made,,,,,,,,,,,6.0,T. Kolek,1642278.0,7.0,,,,
250,PT05M49.00S,2025-12-25T17:58:25.7Z,2,REGULAR,foul,personal,['2freethrow'],203903,,,1610612739,47,41,2025-12-25T17:58:35Z,2420000,False,,,0,,J. Clarkson shooting personal FOUL (2 PF) (Hunter 2 FT),"[203903, 1629631]",1610612752.0,NYK,shooting,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203054.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,
252,PT05M49.00S,2025-12-25T17:58:25.7Z,2,REGULAR,substitution,out,[],203903,,,1610612739,47,41,2025-12-25T17:58:47Z,2440000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M49.00S,2025-12-25T17:58:25.7Z,2,REGULAR,substitution,in,[],1628973,,,1610612739,47,41,2025-12-25T17:58:47Z,2450000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M49.00S,2025-12-25T17:58:47.7Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612739,47,42,2025-12-25T17:58:47Z,2460000,False,,,0,,D. Hunter Free Throw 1 of 2 (7 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
255,PT05M49.00S,2025-12-25T17:59:06.2Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612739,47,43,2025-12-25T17:59:06Z,2470000,False,,,0,,D. Hunter Free Throw 2 of 2 (8 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
256,PT05M27.00S,2025-12-25T17:59:30.0Z,2,REGULAR,turnover,bad pass,[],1642278,,,1610612752,47,43,2025-12-25T17:59:33Z,2480000,False,,,0,,T. Kolek bad pass TURNOVER (1 TO),"[1642278, 1630241]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Merrill,1630241.0,,
257,PT05M27.00S,2025-12-25T17:59:30.0Z,2,REGULAR,steal,,[],1630241,,,1610612739,47,43,2025-12-25T17:59:31Z,2490000,False,,,0,,S. Merrill STEAL (2 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
258,PT05M22.00S,2025-12-25T17:59:35.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629631,67.23061760840999,51.71568627450981,1610612739,47,46,2025-12-25T17:59:42Z,2500000,False,9.0,256.0,1,right,D. Hunter 25' 3PT running (11 PTS) (D. Garland 2 AST),"[1629631, 1629636]",1610612739.0,CLE,running,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,25.56,Made,,,,,,,,,,,11.0,D. Garland,1629636.0,2.0,,,,
260,PT05M04.00S,2025-12-25T17:59:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628404,5.338370565045992,53.431372549019606,1610612752,49,46,2025-12-25T18:01:22Z,2520000,False,-17.0,-2.0,1,left,J. Hart cutting Layup (4 PTS) (K. Towns 1 AST),"[1628404, 1626157]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,,,,4.0,K. Towns,1626157.0,1.0,,,,
272,PT05M04.00S,2025-12-25T18:00:01.4Z,2,REGULAR,violation,defensive goaltending,[],1630596,,,1610612752,49,46,2025-12-25T18:02:01Z,2532500,False,,,0,,E. Mobley defensive goaltending VIOLATION,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M04.00S,2025-12-25T18:00:02.1Z,2,REGULAR,freethrow,1 of 1,[],1628404,,,1610612752,50,46,2025-12-25T18:06:51Z,2536250,False,,,0,,J. Hart Free Throw 1 of 1 (5 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
262,PT05M04.00S,2025-12-25T18:00:20.9Z,2,REGULAR,foul,technical,['1freethrow'],1630596,,,1610612739,50,46,2025-12-25T18:06:20Z,2540000,False,,,0,,E. Mobley non-unsportsmanlike technical FOUL (1 Tech),[1630596],1610612739.0,CLE,non-unsportsmanlike,,,Mobley,E. Mobley,,,,,,,,,,,,,2004.0,0.0,1.0,,,,,,,,,,,
263,PT05M04.00S,2025-12-25T18:00:35.0Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612739,50,46,2025-12-25T18:00:35Z,2550000,False,,,0,,MISS J. Brunson technical Free Throw 1 of 1,[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
264,PT05M04.00S,2025-12-25T18:00:35.0Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612739,50,46,2025-12-25T18:00:35Z,2560000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,263.0,,,,,,,,,,,,,,,,,
265,PT05M04.00S,2025-12-25T18:00:43.5Z,2,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612752,50,46,2025-12-25T18:01:01Z,2570000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Hart 1 FT),"[1630596, 1628404]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,1.0,1.0,Hart,1628404.0,,,,,,,,,
