actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
426,PT04M23.00S,2026-03-23T01:10:24.9Z,3,REGULAR,turnover,lost ball,[],1630264,,,1610612764,92,75,2026-03-23T01:10:32Z,4200000,False,,,0,,A. Gill lost ball TURNOVER (2 TO),"[1630264, 1628973]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,,,,,,,,Brunson,1628973.0,,
427,PT04M23.00S,2026-03-23T01:10:24.9Z,3,REGULAR,steal,,[],1628973,,,1610612752,92,75,2026-03-23T01:13:21Z,4210000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
428,PT04M20.00S,2026-03-23T01:10:31.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628969,28.465834428383708,75.73529411764706,1610612752,92,75,2026-03-23T01:16:52Z,4220000,False,-129.0,215.0,1,left,MISS M. Bridges 25' running 3PT,[1628969],1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
429,PT04M16.00S,2026-03-23T01:10:35.4Z,3,REGULAR,rebound,defensive,[],1630536,,,1610612764,92,75,2026-03-23T01:16:36Z,4230000,False,,,0,,S. Cooper REBOUND (Off:0 Def:3),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,428.0,3.0,3.0,0.0,,,,
430,PT04M07.00S,2026-03-23T01:10:40.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630536,93.24901445466492,51.71568627450981,1610612764,92,77,2026-03-23T01:17:18Z,4240000,False,9.0,11.0,1,right,S. Cooper running Layup (9 PTS),[1630536],1610612764.0,WAS,running,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,1.4,Made,9.0,,,,,,,,,,,,,,,,,
431,PT03M51.00S,2026-03-23T01:11:00.0Z,3,REGULAR,foul,personal,[],1630536,,,1610612752,92,77,2026-03-23T01:11:06Z,4250000,False,,,0,,S. Cooper personal FOUL (1 PF),"[1630536, 1628973]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Left,,,,1627964.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
433,PT03M51.00S,2026-03-23T01:11:00.1Z,3,REGULAR,substitution,out,[],1642267,,,1610612752,92,77,2026-03-23T01:11:12Z,4270000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M51.00S,2026-03-23T01:11:00.1Z,3,REGULAR,substitution,in,[],1641778,,,1610612752,92,77,2026-03-23T01:11:12Z,4280000,False,,,0,,SUB in: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M41.00S,2026-03-23T01:11:35.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,15.850854139290407,57.35294117647059,1610612752,94,77,2026-03-23T01:11:39Z,4290000,False,-37.0,96.0,1,left,J. Clarkson 10' pullup Jump Shot (4 PTS) (M. Robinson 1 AST),"[203903, 1629011]",1610612752.0,NYK,pullup,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,10.33,Made,4.0,,,,,,,M. Robinson,1629011.0,1.0,,,,,,,,
436,PT03M30.00S,2026-03-23T01:11:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,87.72996057818659,50.0,1610612764,94,77,2026-03-23T01:11:50Z,4300000,False,0.0,63.0,1,right,MISS S. Cooper 6' driving finger roll Layup,[1630536],1610612764.0,WAS,driving finger roll,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
437,PT03M29.00S,2026-03-23T01:11:47.5Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,94,77,2026-03-23T01:11:50Z,4310000,False,,,0,,M. Robinson REBOUND (Off:1 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,436.0,6.0,5.0,1.0,,,,
438,PT03M21.00S,2026-03-23T01:11:56.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,7.703679369250986,46.32352941176471,1610612752,94,77,2026-03-23T01:11:59Z,4320000,False,18.0,20.0,1,left,MISS J. Hart driving Layup,[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
439,PT03M19.00S,2026-03-23T01:11:58.5Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,94,77,2026-03-23T01:12:11Z,4330000,False,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,438.0,7.0,5.0,2.0,,,,
440,PT03M19.00S,2026-03-23T01:11:59.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,96,77,2026-03-23T01:12:05Z,4340000,False,0.0,0.0,1,left,M. Robinson tip DUNK (6 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
444,PT03M17.00S,2026-03-23T01:12:16.2Z,3,REGULAR,turnover,out-of-bounds,[],1641778,,,1610612764,96,77,2026-03-23T01:22:45Z,4350000,False,,,0,,L. Black lost ball out-of-bounds TURNOVER (1 TO),[1641778],1610612764.0,WAS,lost ball,,,Black,L. Black,,,,,Mid-Range,8-16 Right,,,,200834.0,,,,,1.0,,,,,,,,,,,
442,PT03M17.00S,2026-03-23T01:12:29.3Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612752,96,77,2026-03-23T01:20:36Z,4360000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M17.00S,2026-03-23T01:14:26.0Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,96,77,2026-03-23T01:14:50Z,4385000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M17.00S,2026-03-23T01:14:26.0Z,3,REGULAR,substitution,out,[],1628969,,,1610612752,96,77,2026-03-23T01:14:50Z,4387500,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M17.00S,2026-03-23T01:14:26.0Z,3,REGULAR,substitution,out,[],1642860,,,1610612752,96,77,2026-03-23T01:14:50Z,4388750,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M17.00S,2026-03-23T01:14:26.0Z,3,REGULAR,substitution,in,[],1642885,,,1610612752,96,77,2026-03-23T01:14:50Z,4389375,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M17.00S,2026-03-23T01:14:26.0Z,3,REGULAR,substitution,in,[],1628384,,,1610612752,96,77,2026-03-23T01:14:50Z,4389687,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M17.00S,2026-03-23T01:14:26.0Z,3,REGULAR,substitution,in,[],1642364,,,1610612752,96,77,2026-03-23T01:14:50Z,4389843,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M09.00S,2026-03-23T01:14:35.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,30.699737187910642,28.921568627450984,1610612752,96,77,2026-03-23T01:18:51Z,4390000,False,105.0,236.0,1,left,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
448,PT03M05.00S,2026-03-23T01:14:39.5Z,3,REGULAR,rebound,defensive,[],1641778,,,1610612764,96,77,2026-03-23T01:14:39Z,4400000,False,,,0,,L. Black REBOUND (Off:0 Def:3),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,447.0,3.0,3.0,0.0,,,,
449,PT02M55.00S,2026-03-23T01:14:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,92.85479632063075,48.03921568627451,1610612764,96,77,2026-03-23T01:14:54Z,4410000,False,-10.0,15.0,1,right,MISS J. Hardy driving Layup,[1630702],1610612764.0,WAS,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1.77,Missed,,,,,,,,,,,,,,,,,,
456,PT02M55.00S,2026-03-23T01:14:50.3Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,96,77,2026-03-23T01:14:54Z,4420000,False,,,0,,M. Robinson REBOUND (Off:2 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,449.0,8.0,6.0,2.0,,,,
457,PT02M47.00S,2026-03-23T01:14:58.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,20.97568988173456,7.352941176470589,1610612752,96,77,2026-03-23T01:19:56Z,4430000,False,213.0,145.0,1,left,MISS O. Anunoby 25' running pullup 3PT,[1628384],1610612752.0,NYK,running pullup,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
458,PT02M45.00S,2026-03-23T01:15:00.3Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,96,77,2026-03-23T01:15:01Z,4440000,False,,,0,,A. Gill REBOUND (Off:2 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,457.0,4.0,2.0,2.0,,,,
459,PT02M33.00S,2026-03-23T01:15:11.9Z,3,REGULAR,3pt,Jump Shot,[],1630702,92.9862023653088,97.05882352941177,1610612764,96,77,2026-03-23T01:15:15Z,4450000,False,235.0,13.0,1,right,MISS J. Hardy 3PT,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
460,PT02M30.00S,2026-03-23T01:15:14.9Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,96,77,2026-03-23T01:15:15Z,4460000,False,,,0,,M. Robinson REBOUND (Off:2 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,459.0,9.0,7.0,2.0,,,,
461,PT02M20.00S,2026-03-23T01:15:25.0Z,3,REGULAR,turnover,bad pass,[],1642885,,,1610612752,96,77,2026-03-23T01:15:28Z,4470000,False,,,0,,M. Diawara bad pass TURNOVER (1 TO),"[1642885, 1641778]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,Black,1641778.0,,
462,PT02M20.00S,2026-03-23T01:15:25.0Z,3,REGULAR,steal,,[],1641778,,,1610612764,96,77,2026-03-23T01:15:26Z,4480000,False,,,0,,L. Black STEAL (1 STL),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT02M15.00S,2026-03-23T01:15:30.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630264,93.51182654402102,48.77450980392157,1610612764,96,79,2026-03-23T01:15:42Z,4490000,False,-6.0,8.0,1,right,A. Gill running Layup (16 PTS) (J. Hardy 1 AST),"[1630264, 1630702]",1610612764.0,WAS,running,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1.05,Made,16.0,,,,,,,J. Hardy,1630702.0,1.0,,,,,,,,
465,PT01M57.00S,2026-03-23T01:15:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,7.046649145860711,50.0,1610612752,98,79,2026-03-23T01:15:52Z,4510000,False,0.0,14.0,1,left,M. Robinson alley-oop Layup (8 PTS) (J. Clarkson 2 AST),"[1629011, 203903]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.37,Made,8.0,,,,,,,J. Clarkson,203903.0,2.0,,,,,,,,
467,PT01M35.00S,2026-03-23T01:16:09.7Z,3,REGULAR,3pt,Jump Shot,[],1642364,90.75229960578186,2.941176470588235,1610612764,98,79,2026-03-23T01:16:13Z,4530000,False,-235.0,34.0,1,right,MISS J. Watkins 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,23.78,Missed,,,,,,,,,,,,,,,,,,
468,PT01M32.00S,2026-03-23T01:16:12.7Z,3,REGULAR,rebound,defensive,[],203903,,,1610612752,98,79,2026-03-23T01:16:50Z,4540000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,467.0,1.0,1.0,0.0,,,,
469,PT01M25.00S,2026-03-23T01:16:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,7.966491458607096,50.0,1610612752,100,79,2026-03-23T01:16:26Z,4550000,False,0.0,22.0,1,left,J. Brunson driving floating Jump Shot (22 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.24,Made,22.0,,,,,,,,,,,,,,,,,
470,PT01M25.00S,2026-03-23T01:16:30.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642364,,,1610612752,100,79,2026-03-23T01:16:33Z,4560000,False,,,0,,J. Watkins shooting personal FOUL (4 PF) (Brunson 1 FT),"[1642364, 1628973]",1610612764.0,WAS,shooting,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,202037.0,4.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
472,PT01M25.00S,2026-03-23T01:16:49.8Z,3,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,101,79,2026-03-23T01:16:49Z,4580000,False,,,0,,J. Brunson Free Throw 1 of 1 (23 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
473,PT01M12.00S,2026-03-23T01:17:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,93.51182654402102,51.71568627450981,1610612764,101,81,2026-03-23T01:17:06Z,4590000,False,9.0,8.0,1,right,S. Cooper driving Layup (11 PTS),[1630536],1610612764.0,WAS,driving,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,1.21,Made,11.0,,,,,,,,,,,,,,,,,
474,PT00M55.30S,2026-03-23T01:17:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,17.821944809461236,39.46078431372549,1610612752,101,81,2026-03-23T01:17:25Z,4600000,False,53.0,115.0,1,left,MISS J. Brunson 12' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.65,Missed,,,,,,,,,,,,,,,,,,
475,PT00M53.70S,2026-03-23T01:17:22.5Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,101,81,2026-03-23T01:17:25Z,4610000,False,,,0,,M. Robinson REBOUND (Off:3 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,474.0,10.0,7.0,3.0,,,,
476,PT00M53.50S,2026-03-23T01:17:24.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,8.623521681997373,47.549019607843135,1610612752,103,81,2026-03-23T01:17:28Z,4620000,False,12.0,29.0,1,left,M. Robinson putback Layup (10 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,3.11,Made,10.0,,,,,,,,,,,,,,,,,
477,PT00M43.90S,2026-03-23T01:17:36.9Z,3,REGULAR,foul,offensive,['inpenalty'],1630264,,,1610612764,103,81,2026-03-23T01:17:55Z,4630000,False,,,0,,A. Gill offensive FOUL (4 PF),"[1630264, 203903]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,,,,1627964.0,4.0,0.0,Clarkson,203903.0,,,,,,,,,,,,
479,PT00M43.90S,2026-03-23T01:17:36.9Z,3,REGULAR,turnover,offensive foul,[],1630264,,,1610612764,103,81,2026-03-23T01:17:36Z,4650000,False,,,0,,A. Gill offensive foul TURNOVER (3 TO),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,,,,1627964.0,,,,,3.0,,,,,,,,,,,
480,PT00M27.90S,2026-03-23T01:18:08.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630264,,,1610612752,103,81,2026-03-23T01:18:23Z,4660000,False,,,0,,A. Gill shooting personal FOUL (5 PF) (Anunoby 2 FT),"[1630264, 1628384]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,1627964.0,5.0,0.0,Anunoby,1628384.0,,,,,,,,,,,,
482,PT00M27.90S,2026-03-23T01:18:34.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628384,,,1610612752,104,81,2026-03-23T01:18:34Z,4680000,False,,,0,,O. Anunoby Free Throw 1 of 2 (8 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
483,PT00M27.90S,2026-03-23T01:18:34.6Z,3,REGULAR,substitution,out,[],1630264,,,1610612752,104,81,2026-03-23T01:18:41Z,4690000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M27.90S,2026-03-23T01:18:34.6Z,3,REGULAR,substitution,in,[],1641731,,,1610612752,104,81,2026-03-23T01:18:41Z,4700000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M27.90S,2026-03-23T01:19:01.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628384,,,1610612752,105,81,2026-03-23T01:19:01Z,4710000,False,,,0,,O. Anunoby Free Throw 2 of 2 (9 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
486,PT00M21.90S,2026-03-23T01:19:13.4Z,3,REGULAR,foul,personal,[],203903,,,1610612764,105,81,2026-03-23T01:19:22Z,4720000,False,,,0,,J. Clarkson personal FOUL (1 PF),"[203903, 1630536]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,200834.0,1.0,0.0,Cooper,1630536.0,,,,,,,,,,,,
488,PT00M08.80S,2026-03-23T01:19:38.8Z,3,REGULAR,3pt,Jump Shot,[],1630536,69.99014454664915,73.52941176470588,1610612764,105,81,2026-03-23T01:19:43Z,4740000,False,118.0,230.0,1,right,MISS S. Cooper 25' step back 3PT,[1630536],1610612764.0,WAS,step back,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
489,PT00M06.00S,2026-03-23T01:19:41.5Z,3,REGULAR,rebound,defensive,[],203903,,,1610612752,105,81,2026-03-23T01:19:41Z,4750000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,488.0,2.0,2.0,0.0,,,,
490,PT00M01.00S,2026-03-23T01:19:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,19.793035479632064,47.30392156862745,1610612752,105,81,2026-03-23T01:19:54Z,4760000,False,13.0,134.0,1,left,MISS J. Clarkson 13' driving floating Shot,[203903],1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,13.43,Missed,,,,,,,,,,,,,,,,,,
491,PT00M01.00S,2026-03-23T01:19:47.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,105,81,2026-03-23T01:19:54Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,490.0,,,,,,,
492,PT00M00.00S,2026-03-23T01:19:51.2Z,3,REGULAR,period,end,[],0,,,1610612752,105,81,2026-03-23T01:19:51Z,4780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2026-03-23T01:22:14.4Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,105,81,2026-03-23T01:22:26Z,4790000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2026-03-23T01:22:14.4Z,4,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,105,81,2026-03-23T01:22:26Z,4800000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2026-03-23T01:22:14.4Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,105,81,2026-03-23T01:22:26Z,4810000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2026-03-23T01:22:14.4Z,4,REGULAR,substitution,in,['startperiod'],1630631,,,1610612752,105,81,2026-03-23T01:22:26Z,4820000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2026-03-23T01:22:37.2Z,4,REGULAR,period,start,[],0,,,1610612752,105,81,2026-03-23T01:22:37Z,4830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M40.00S,2026-03-23T01:22:55.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628384,8.886333771353483,50.73529411764706,1610612752,105,81,2026-03-23T01:25:01Z,4840000,False,-4.0,31.0,1,left,MISS O. Anunoby driving Hook,[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
499,PT11M38.00S,2026-03-23T01:22:57.9Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,105,81,2026-03-23T01:22:59Z,4850000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,498.0,4.0,3.0,1.0,,,,
500,PT11M28.00S,2026-03-23T01:23:07.9Z,4,REGULAR,3pt,Jump Shot,[],1630702,72.35545335085413,78.92156862745098,1610612764,105,81,2026-03-23T01:23:11Z,4860000,False,145.0,207.0,1,right,MISS J. Hardy 25' 3PT,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
501,PT11M26.00S,2026-03-23T01:23:09.9Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,105,81,2026-03-23T01:23:11Z,4870000,False,,,0,,K. Towns REBOUND (Off:4 Def:12),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,500.0,16.0,12.0,4.0,,,,
502,PT11M22.00S,2026-03-23T01:23:17.7Z,4,REGULAR,foul,personal,[],1641778,,,1610612752,105,81,2026-03-23T01:23:21Z,4880000,False,,,0,,L. Black personal FOUL (1 PF),"[1641778, 1630631]",1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Right Center,,,,200834.0,1.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,
504,PT11M22.00S,2026-03-23T01:23:17.8Z,4,REGULAR,substitution,out,[],1641778,,,1610612752,105,81,2026-03-23T01:23:25Z,4900000,False,,,0,,SUB out: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M22.00S,2026-03-23T01:23:17.8Z,4,REGULAR,substitution,in,[],1642860,,,1610612752,105,81,2026-03-23T01:23:25Z,4910000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M17.00S,2026-03-23T01:23:44.7Z,4,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,105,81,2026-03-23T01:23:49Z,4920000,False,,,0,,O. Anunoby bad pass out-of-bounds TURNOVER (4 TO),[1628384],1610612752.0,NYK,bad pass,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,1627964.0,,,,,4.0,,,,,,,,,,,
507,PT11M04.00S,2026-03-23T01:24:02.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641731,87.20433639947439,48.77450980392157,1610612764,105,83,2026-03-23T01:24:07Z,4930000,False,-6.0,68.0,1,right,B. Coulibaly 6' driving bank Hook (9 PTS),[1641731],1610612764.0,WAS,driving bank,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,9.0,,,,,,,,,,,,,,,,,
508,PT10M43.00S,2026-03-23T01:24:23.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,17.559132720105126,44.36274509803921,1610612752,107,83,2026-03-23T01:24:26Z,4940000,False,28.0,113.0,1,left,J. Clarkson 11' floating Jump Shot (6 PTS) (K. Towns 3 AST),"[203903, 1626157]",1610612752.0,NYK,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,11.61,Made,6.0,,,,,,,K. Towns,1626157.0,3.0,,,,,,,,
