actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
349,PT05M48.00S,2023-11-14T02:03:33.4Z,3,REGULAR,steal,,[],1628404,,,1610612752,63,59,2023-11-14T02:03:33Z,3450000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT05M48.00S,2023-11-14T02:03:34.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612752,63,59,2023-11-14T02:03:41Z,3460000,False,,,0,,D. White personal FOUL (2 PF) (Brunson 2 FT),"[1628401, 1628973]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,204058.0,2.0,0.0,Brunson,1628973.0,,,,,,,,
352,PT05M48.00S,2023-11-14T02:04:23.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,63,60,2023-11-14T02:04:23Z,3480000,False,,,0,,J. Brunson Free Throw 1 of 2 (19 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
353,PT05M48.00S,2023-11-14T02:04:43.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,63,61,2023-11-14T02:04:43Z,3490000,False,,,0,,J. Brunson Free Throw 2 of 2 (20 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
355,PT05M30.00S,2023-11-14T02:05:23.0Z,3,REGULAR,2pt,Jump Shot,[],1628369,15.982260183968464,18.38235294117647,1610612738,63,61,2023-11-14T02:05:27Z,3510000,False,158.0,98.0,1,left,MISS J. Tatum 18' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,18.59,Missed,,,,,,,,,,,,,,,,,,
356,PT05M28.00S,2023-11-14T02:05:25.0Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,63,61,2023-11-14T02:05:27Z,3520000,False,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right,,,,,,,355.0,,,,,,6.0,3.0,3.0,,,,,
357,PT05M18.00S,2023-11-14T02:05:35.5Z,3,REGULAR,3pt,Jump Shot,[],1629656,75.1149802890933,8.57843137254902,1610612752,63,64,2023-11-14T02:05:39Z,3530000,False,-207.0,181.0,1,right,Q. Grimes 27' 3PT  (6 PTS) (J. Randle 3 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,27.53,Made,6.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
359,PT04M51.00S,2023-11-14T02:06:01.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201950,12.565703022339028,44.11764705882353,1610612738,65,64,2023-11-14T02:06:37Z,3550000,False,29.0,66.0,1,left,J. Holiday 7' driving Hook (5 PTS),[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.19,Made,5.0,,,,,,,,,,,,,,,,,
360,PT04M37.00S,2023-11-14T02:06:15.8Z,3,REGULAR,3pt,Jump Shot,[],1629656,73.27529566360053,15.441176470588236,1610612752,65,67,2023-11-14T02:06:22Z,3560000,False,-173.0,199.0,1,right,Q. Grimes 26' 3PT  (9 PTS) (J. Brunson 3 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,26.33,Made,9.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,
362,PT04M24.00S,2023-11-14T02:06:28.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,26.363337713534822,83.82352941176471,1610612738,65,67,2023-11-14T02:07:24Z,3580000,False,-169.0,195.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
363,PT04M21.00S,2023-11-14T02:06:31.7Z,3,REGULAR,rebound,offensive,[],201950,,,1610612738,65,67,2023-11-14T02:06:47Z,3590000,False,,,0,,J. Holiday REBOUND (Off:3 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,362.0,,,,,,5.0,2.0,3.0,,,,,
364,PT04M19.00S,2023-11-14T02:06:33.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,11.383048620236531,97.79411764705883,1610612738,68,67,2023-11-14T02:06:38Z,3600000,False,-239.0,55.0,1,left,J. Tatum 24' 3PT  (17 PTS) (J. Holiday 2 AST),"[1628369, 201950]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,24.51,Made,17.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,
366,PT04M05.00S,2023-11-14T02:06:47.4Z,3,REGULAR,2pt,Jump Shot,[],1628973,78.0059132720105,34.55882352941176,1610612752,68,67,2023-11-14T02:07:46Z,3620000,False,-77.0,154.0,1,right,MISS J. Brunson 17' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,17.24,Missed,,,,,,,,,,,,,,,,,,
367,PT04M02.00S,2023-11-14T02:06:50.6Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,68,67,2023-11-14T02:06:50Z,3630000,False,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,366.0,,,,,,6.0,4.0,2.0,,,,,
368,PT04M02.00S,2023-11-14T02:06:53.6Z,3,REGULAR,turnover,lost ball,[],1628404,,,1610612752,68,67,2023-11-14T02:07:19Z,3640000,False,,,0,,J. Hart lost ball TURNOVER (1 TO),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,,
369,PT04M02.00S,2023-11-14T02:07:00.2Z,3,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612738,68,67,2023-11-14T02:07:45Z,3650000,False,,,0,,J. Hart transition take personal FOUL (2 PF) (White 1 FT),"[1628404, 1628401]",1610612752.0,NYK,transition take,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,204058.0,2.0,0.0,White,1628401.0,,,,,,,,
371,PT04M02.00S,2023-11-14T02:07:46.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628369,,,1610612738,69,67,2023-11-14T02:07:46Z,3670000,False,,,0,,J. Tatum transition take Free Throw 1 of 1 (18 PTS),[1628369],1610612738.0,BOS,transition take,,,Tatum,J. Tatum,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
374,PT04M02.00S,2023-11-14T02:07:54.5Z,3,REGULAR,substitution,out,[],201950,,,1610612752,69,67,2023-11-14T02:08:09Z,3675000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT04M02.00S,2023-11-14T02:07:54.5Z,3,REGULAR,substitution,in,[],201143,,,1610612752,69,67,2023-11-14T02:08:09Z,3677500,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT04M02.00S,2023-11-14T02:07:54.5Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,69,67,2023-11-14T02:08:15Z,3678750,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT04M02.00S,2023-11-14T02:07:54.5Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,69,67,2023-11-14T02:08:15Z,3679375,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT03M50.00S,2023-11-14T02:08:02.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],204001,29.517082785808146,77.45098039215686,1610612738,72,67,2023-11-14T02:08:25Z,3680000,False,-137.0,225.0,1,left,K. Porzingis 26' 3PT  (18 PTS) (J. Brown 5 AST),"[204001, 1627759]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,26.36,Made,18.0,J. Brown,1627759.0,5.0,,,,,,,,,,,,,,
378,PT03M25.00S,2023-11-14T02:08:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,88.51839684625493,41.911764705882355,1610612752,72,69,2023-11-14T02:08:32Z,3700000,False,-40.0,55.0,1,right,J. Randle 6' driving Layup (19 PTS) (Q. Grimes 1 AST),"[203944, 1629656]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.86,Made,19.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,,,
380,PT03M16.00S,2023-11-14T02:08:36.1Z,3,REGULAR,3pt,Jump Shot,[],201143,27.94021024967148,19.11764705882353,1610612738,72,69,2023-11-14T02:08:41Z,3720000,False,154.0,210.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
381,PT03M13.00S,2023-11-14T02:08:39.1Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,72,69,2023-11-14T02:08:41Z,3730000,False,,,0,,I. Quickley REBOUND (Off:0 Def:5),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,380.0,,,,,,5.0,5.0,0.0,,,,,
382,PT03M05.00S,2023-11-14T02:08:47.4Z,3,REGULAR,3pt,Jump Shot,[],1629656,90.22667542706965,96.56862745098039,1610612752,72,72,2023-11-14T02:08:51Z,3740000,False,233.0,39.0,1,right,Q. Grimes 3PT  (12 PTS) (J. Randle 4 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,23.61,Made,12.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,,
384,PT02M49.00S,2023-11-14T02:09:03.4Z,3,REGULAR,foul,personal,['3freethrow'],1630193,,,1610612738,72,72,2023-11-14T02:14:33Z,3752500,False,,,0,,I. Quickley shooting personal FOUL (2 PF) (Porzingis 3 FT),"[1630193, 204001]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,204058.0,2.0,0.0,Porzingis,204001.0,,,,,,,,
388,PT02M49.00S,2023-11-14T02:09:58.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,72,72,2023-11-14T02:10:07Z,3755000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT02M49.00S,2023-11-14T02:09:58.3Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,72,72,2023-11-14T02:10:07Z,3757500,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT02M49.00S,2023-11-14T02:09:58.3Z,3,REGULAR,substitution,out,[],1629011,,,1610612738,72,72,2023-11-14T02:10:07Z,3758750,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT02M49.00S,2023-11-14T02:09:58.3Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,72,72,2023-11-14T02:10:07Z,3759375,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT02M49.00S,2023-11-14T02:09:58.3Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,72,72,2023-11-14T02:10:07Z,3759687,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT02M49.00S,2023-11-14T02:09:58.3Z,3,REGULAR,substitution,in,[],1628392,,,1610612738,72,72,2023-11-14T02:10:07Z,3759843,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT02M49.00S,2023-11-14T02:10:42.2Z,3,REGULAR,freethrow,1 of 3,[],204001,,,1610612738,73,72,2023-11-14T02:15:00Z,3780000,False,,,0,,K. Porzingis Free Throw 1 of 3 (19 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
387,PT02M49.00S,2023-11-14T02:10:42.2Z,3,REGULAR,freethrow,2 of 3,[],204001,,,1610612738,74,72,2023-11-14T02:15:00Z,3790000,False,,,0,,K. Porzingis Free Throw 2 of 3 (20 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
394,PT02M49.00S,2023-11-14T02:10:42.2Z,3,REGULAR,freethrow,3 of 3,[],204001,,,1610612738,75,72,2023-11-14T02:15:00Z,3860000,False,,,0,,K. Porzingis Free Throw 3 of 3 (21 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
395,PT02M24.00S,2023-11-14T02:10:48.7Z,3,REGULAR,3pt,Jump Shot,[],1628973,69.20170827858082,73.52941176470588,1610612752,75,72,2023-11-14T02:10:53Z,3870000,False,118.0,237.0,1,right,MISS J. Brunson 26' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
396,PT02M20.00S,2023-11-14T02:10:52.2Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,75,72,2023-11-14T02:10:52Z,3880000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:4),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,,,,,395.0,,,,,,5.0,4.0,1.0,,,,,
397,PT02M17.00S,2023-11-14T02:11:03.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612738,75,72,2023-11-14T02:11:09Z,3890000,False,,,0,,Q. Grimes personal FOUL (2 PF) (Brown 2 FT),"[1629656, 1627759]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,,,,,1662.0,2.0,0.0,Brown,1627759.0,,,,,,,,
399,PT02M17.00S,2023-11-14T02:11:30.2Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,76,72,2023-11-14T02:11:30Z,3910000,False,,,0,,J. Brown Free Throw 1 of 2 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
400,PT02M17.00S,2023-11-14T02:11:30.8Z,3,REGULAR,substitution,out,[],204001,,,1610612738,76,72,2023-11-14T02:11:38Z,3920000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M17.00S,2023-11-14T02:11:30.8Z,3,REGULAR,substitution,out,[],1628973,,,1610612738,76,72,2023-11-14T02:11:38Z,3930000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT02M17.00S,2023-11-14T02:11:30.8Z,3,REGULAR,substitution,in,[],201950,,,1610612738,76,72,2023-11-14T02:11:38Z,3940000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT02M17.00S,2023-11-14T02:11:30.8Z,3,REGULAR,substitution,in,[],1628978,,,1610612738,76,72,2023-11-14T02:11:38Z,3950000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT02M17.00S,2023-11-14T02:11:58.9Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,77,72,2023-11-14T02:11:58Z,3960000,False,,,0,,J. Brown Free Throw 2 of 2 (20 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
405,PT01M55.00S,2023-11-14T02:12:28.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,93.64323258869908,50.0,1610612752,77,74,2023-11-14T02:12:32Z,3970000,False,0.0,7.0,1,right,J. Randle cutting DUNK (21 PTS) (I. Hartenstein 1 AST),"[203944, 1628392]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.73,Made,21.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
407,PT01M43.00S,2023-11-14T02:12:50.0Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629656,,,1610612738,77,74,2023-11-14T02:12:58Z,3990000,False,,,0,,Q. Grimes defensive-3-second technical FOUL (1 Tech),[1629656],1610612752.0,NYK,defensive-3-second,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,1662.0,2.0,1.0,,,,,,,,,,
408,PT01M43.00S,2023-11-14T02:13:07.5Z,3,REGULAR,freethrow,1 of 1,[],201950,,,1610612738,78,74,2023-11-14T02:13:07Z,4000000,False,,,0,,J. Holiday technical Free Throw 1 of 1 (6 PTS),[201950],1610612738.0,BOS,technical,,,Holiday,J. Holiday,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
409,PT01M32.00S,2023-11-14T02:13:35.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,24.917871222076215,87.74509803921569,1610612738,78,74,2023-11-14T02:13:59Z,4010000,False,-189.0,182.0,1,left,MISS J. Brown 26' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
410,PT01M28.00S,2023-11-14T02:13:39.3Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,78,74,2023-11-14T02:13:40Z,4020000,False,,,0,,I. Quickley REBOUND (Off:0 Def:6),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,409.0,,,,,,6.0,6.0,0.0,,,,,
411,PT01M21.00S,2023-11-14T02:13:45.5Z,3,REGULAR,3pt,Jump Shot,[],1628978,88.78120893561103,96.32352941176471,1610612752,78,74,2023-11-14T02:13:51Z,4030000,False,232.0,53.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
412,PT01M19.00S,2023-11-14T02:13:48.2Z,3,REGULAR,rebound,defensive,[],201950,,,1610612738,78,74,2023-11-14T02:13:48Z,4040000,False,,,0,,J. Holiday REBOUND (Off:3 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,,411.0,,,,,,6.0,3.0,3.0,,,,,
413,PT01M12.00S,2023-11-14T02:13:55.0Z,3,REGULAR,3pt,Jump Shot,[],1630573,29.517082785808146,17.15686274509804,1610612738,81,74,2023-11-14T02:13:59Z,4050000,False,164.0,225.0,1,left,S. Hauser 27' 3PT  (12 PTS) (P. Pritchard 3 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,27.85,Made,12.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,,
415,PT00M56.20S,2023-11-14T02:14:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,91.40932982917214,51.225490196078425,1610612752,81,74,2023-11-14T02:14:25Z,4070000,False,6.0,28.0,1,right,MISS I. Quickley driving Layup,[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
416,PT00M54.10S,2023-11-14T02:14:21.8Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,81,74,2023-11-14T02:14:21Z,4080000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,415.0,,,,,,4.0,4.0,0.0,,,,,
418,PT00M34.50S,2023-11-14T02:15:05.0Z,3,REGULAR,turnover,out-of-bounds,[],201950,,,1610612738,81,74,2023-11-14T02:15:13Z,4100000,False,,,0,,J. Holiday lost ball out-of-bounds TURNOVER (2 TO),[201950],1610612738.0,BOS,lost ball,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,1628482.0,,,,,,,,2.0,,,,
419,PT00M15.50S,2023-11-14T02:15:31.9Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612752,81,74,2023-11-14T02:15:37Z,4110000,False,,,0,,J. Randle lost ball TURNOVER (3 TO),"[203944, 1627759]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,3.0,Brown,1627759.0,,
420,PT00M15.50S,2023-11-14T02:15:31.9Z,3,REGULAR,steal,,[],1627759,,,1610612738,81,74,2023-11-14T02:15:33Z,4120000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
421,PT00M10.60S,2023-11-14T02:15:36.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201950,33.590670170827856,61.029411764705884,1610612738,84,74,2023-11-14T02:15:41Z,4130000,False,-55.0,263.0,1,left,J. Holiday 26' 3PT  (9 PTS) (J. Brown 6 AST),"[201950, 1627759]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.9,Made,9.0,J. Brown,1627759.0,6.0,,,,,,,,,,,,,,
423,PT00M01.60S,2023-11-14T02:15:50.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612752,84,74,2023-11-14T02:16:03Z,4150000,False,,,0,,P. Pritchard shooting personal FOUL (2 PF) (Quickley 2 FT),"[1630202, 1630193]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right,,,,,,,,1662.0,2.0,0.0,Quickley,1630193.0,,,,,,,,
425,PT00M01.60S,2023-11-14T02:16:26.4Z,3,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,84,75,2023-11-14T02:16:26Z,4170000,False,,,0,,I. Quickley Free Throw 1 of 2 (4 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
426,PT00M01.60S,2023-11-14T02:16:49.3Z,3,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,84,76,2023-11-14T02:16:49Z,4180000,False,,,0,,I. Quickley Free Throw 2 of 2 (5 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
427,PT00M00.00S,2023-11-14T02:16:53.3Z,3,REGULAR,3pt,Jump Shot,[],1630573,44.343380420499344,25.9765625,1610612738,84,76,2023-11-14T02:18:14Z,4190000,False,120.0,364.0,1,left,MISS S. Hauser 38' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,38.36,Missed,,,,,,,,,,,,,,,,,,
428,PT00M00.00S,2023-11-14T02:16:53.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,84,76,2023-11-14T02:16:59Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,427.0,,,,,,,,,,,,,
429,PT00M00.00S,2023-11-14T02:16:57.2Z,3,REGULAR,period,end,[],0,,,1610612738,84,76,2023-11-14T02:16:57Z,4210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT12M00.00S,2023-11-14T02:18:56.7Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,84,76,2023-11-14T02:19:22Z,4220000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2023-11-14T02:18:56.7Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612738,84,76,2023-11-14T02:19:22Z,4230000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2023-11-14T02:18:56.7Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612738,84,76,2023-11-14T02:19:22Z,4240000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2023-11-14T02:18:56.7Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,84,76,2023-11-14T02:19:22Z,4250000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2023-11-14T02:18:56.7Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612738,84,76,2023-11-14T02:19:22Z,4260000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2023-11-14T02:18:56.7Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612738,84,76,2023-11-14T02:19:22Z,4270000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2023-11-14T02:19:44.3Z,4,REGULAR,period,start,[],0,,,1610612738,84,76,2023-11-14T02:19:44Z,4280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
