actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
502,PT01M08.00S,2024-01-06T01:47:00.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612762,105,70,2024-01-06T01:47:09Z,4910000,False,,,0,,O. Brissett personal FOUL (2 PF) (Olynyk 2 FT),"[1629052, 203482]",1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,2.0,0.0,Olynyk,203482.0,,,,
504,PT01M08.00S,2024-01-06T01:47:28.1Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,105,70,2024-01-06T01:47:28Z,4930000,False,,,0,,MISS K. Olynyk Free Throw 1 of 2,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
505,PT01M08.00S,2024-01-06T01:47:28.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,105,70,2024-01-06T01:47:28Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,
506,PT01M08.00S,2024-01-06T01:47:42.7Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,105,71,2024-01-06T01:47:42Z,4950000,False,,,0,,K. Olynyk Free Throw 2 of 2 (4 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,,,,,,,,,4.0,,,
507,PT00M58.40S,2024-01-06T01:47:59.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630573,94.56307490144546,62.254901960784316,1610612738,107,71,2024-01-06T01:48:05Z,4960000,False,61.0,-1.0,1,right,S. Hauser 6' driving bank Jump Shot (10 PTS) (P. Pritchard 2 AST),"[1630573, 1630202]",1610612738.0,BOS,driving bank,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,6.13,Made,,,,,,,,,,,,10.0,P. Pritchard,1630202.0,2.0
509,PT00M51.20S,2024-01-06T01:48:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,9.149145860709593,54.90196078431373,1610612762,107,73,2024-01-06T01:48:15Z,4980000,False,-25.0,34.0,1,left,O. Agbaji cutting Layup (2 PTS) (J. Clarkson 2 AST),"[1630534, 203903]",1610612762.0,UTA,cutting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,4.15,Made,,,,,,,,,,,,2.0,J. Clarkson,203903.0,2.0
512,PT00M34.00S,2024-01-06T01:48:29.7Z,3,REGULAR,3pt,Jump Shot,[],1630202,67.88764783180025,20.098039215686274,1610612738,107,73,2024-01-06T01:50:59Z,5000000,False,-150.0,249.0,1,right,MISS P. Pritchard 29' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,29.08,Missed,,,,,,,,,,,,,,,
513,PT00M31.30S,2024-01-06T01:48:32.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,107,73,2024-01-06T01:48:39Z,5010000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,512.0,,,,,,,,,,,,
515,PT00M31.30S,2024-01-06T01:48:43.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612762,107,73,2024-01-06T01:48:51Z,5030000,False,,,0,,S. Mykhailiuk loose ball personal FOUL (1 PF) (Olynyk 2 FT),"[1629004, 203482]",1610612738.0,BOS,loose ball,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Olynyk,203482.0,,,,
517,PT00M31.30S,2024-01-06T01:49:05.7Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,107,74,2024-01-06T01:49:05Z,5050000,False,,,0,,K. Olynyk Free Throw 1 of 2 (5 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,,,,,,,,,5.0,,,
518,PT00M31.30S,2024-01-06T01:49:18.0Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,107,75,2024-01-06T01:49:18Z,5060000,False,,,0,,K. Olynyk Free Throw 2 of 2 (6 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,,,,,,,,,6.0,,,
519,PT00M09.70S,2024-01-06T01:49:43.1Z,3,REGULAR,3pt,Jump Shot,[],1630202,70.38436268068331,67.40196078431373,1610612738,107,75,2024-01-06T01:51:24Z,5070000,False,87.0,226.0,1,right,MISS P. Pritchard 24' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,24.21,Missed,,,,,,,,,,,,,,,
520,PT00M05.70S,2024-01-06T01:49:47.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,107,75,2024-01-06T01:49:51Z,5080000,False,,,0,,J. Collins REBOUND (Off:0 Def:11),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,519.0,11.0,11.0,0.0,,,,,,,,,
521,PT00M00.00S,2024-01-06T01:49:52.9Z,3,REGULAR,3pt,Jump Shot,[],1630534,29.517082785808146,83.08823529411765,1610612762,107,75,2024-01-06T01:49:59Z,5090000,False,-165.0,225.0,1,left,MISS O. Agbaji 27' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,27.93,Missed,,,,,,,,,,,,,,,
522,PT00M00.00S,2024-01-06T01:49:56.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,107,75,2024-01-06T01:49:56Z,5100000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,521.0,,,,,,,,,,,,
523,PT00M00.00S,2024-01-06T01:49:57.0Z,3,REGULAR,period,end,[],0,,,1610612762,107,75,2024-01-06T01:49:57Z,5110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2024-01-06T01:52:01.0Z,4,REGULAR,substitution,out,['startperiod'],1629052,,,1610612762,107,75,2024-01-06T01:52:17Z,5120000,False,,,0,,SUB out: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2024-01-06T01:52:01.0Z,4,REGULAR,substitution,out,['startperiod'],203903,,,1610612762,107,75,2024-01-06T01:52:17Z,5130000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2024-01-06T01:52:01.0Z,4,REGULAR,substitution,out,['startperiod'],1628381,,,1610612762,107,75,2024-01-06T01:52:17Z,5140000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2024-01-06T01:52:01.0Z,4,REGULAR,substitution,out,['startperiod'],203482,,,1610612762,107,75,2024-01-06T01:52:17Z,5150000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2024-01-06T01:52:01.0Z,4,REGULAR,substitution,in,['startperiod'],1630205,,,1610612762,107,75,2024-01-06T01:52:17Z,5160000,False,,,0,,SUB in: L. Stevens,[1630205],1610612738.0,BOS,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2024-01-06T01:52:01.0Z,4,REGULAR,substitution,in,['startperiod'],1629677,,,1610612762,107,75,2024-01-06T01:52:17Z,5170000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2024-01-06T01:52:01.0Z,4,REGULAR,substitution,in,['startperiod'],1629659,,,1610612762,107,75,2024-01-06T01:52:17Z,5180000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2024-01-06T01:52:01.0Z,4,REGULAR,substitution,in,['startperiod'],1630209,,,1610612762,107,75,2024-01-06T01:52:17Z,5190000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2024-01-06T01:52:32.0Z,4,REGULAR,period,start,[],0,,,1610612738,107,75,2024-01-06T01:52:32Z,5200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M50.00S,2024-01-06T01:52:41.2Z,4,REGULAR,3pt,Jump Shot,[],1630573,71.69842312746385,17.401960784313726,1610612738,107,75,2024-01-06T01:52:47Z,5210000,False,-163.0,214.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,26.86,Missed,,,,,,,,,,,,,,,
534,PT11M46.00S,2024-01-06T01:52:45.2Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612762,107,75,2024-01-06T01:52:47Z,5220000,False,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Left Center,,,,,,,,533.0,1.0,1.0,0.0,,,,,,,,,
535,PT11M34.00S,2024-01-06T01:52:57.1Z,4,REGULAR,2pt,Jump Shot,[],1629659,12.040078843626807,69.11764705882352,1610612762,107,75,2024-01-06T01:53:04Z,5230000,False,-96.0,61.0,1,left,MISS T. Horton-Tucker 11' fadeaway Shot,[1629659],1610612762.0,UTA,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,,11.32,Missed,,,,,,,,,,,,,,,
536,PT11M29.00S,2024-01-06T01:53:02.1Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,107,75,2024-01-06T01:53:04Z,5240000,False,,,0,,L. Kornet REBOUND (Off:3 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,,535.0,6.0,3.0,3.0,,,,,,,,,
537,PT11M20.00S,2024-01-06T01:53:11.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,92.85479632063075,54.41176470588235,1610612738,107,75,2024-01-06T01:53:21Z,5250000,False,22.0,15.0,1,right,MISS L. Kornet alley-oop DUNK,[1628436],1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,2.65,Missed,,,,,,,,,,,,,,,
538,PT11M17.00S,2024-01-06T01:53:14.2Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,107,75,2024-01-06T01:53:21Z,5260000,False,,,0,,K. George REBOUND (Off:1 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,537.0,3.0,2.0,1.0,,,,,,,,,
539,PT11M08.00S,2024-01-06T01:53:22.6Z,4,REGULAR,3pt,Jump Shot,[],1629659,12.040078843626807,96.81372549019608,1610612762,107,75,2024-01-06T01:53:34Z,5270000,False,-234.0,61.0,1,left,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,,,,24.18,Missed,,,,,,,,,,,,,,,
540,PT11M04.00S,2024-01-06T01:53:26.6Z,4,REGULAR,rebound,offensive,[],1630534,,,1610612762,107,75,2024-01-06T01:57:08Z,5280000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,,,539.0,1.0,0.0,1.0,,,,,,,,,
541,PT11M00.00S,2024-01-06T01:54:11.1Z,4,REGULAR,jumpball,recovered,[],1628436,,,1610612762,107,75,2024-01-06T01:57:08Z,5290000,False,,,0,,Jump Ball P. Pritchard vs. O. Agbaji: Tip to L. Kornet,"[1628436, 1630202, 1630534]",1610612738.0,BOS,heldball,L. Kornet,1628436.0,Kornet,L. Kornet,Pritchard,1630202.0,Agbaji,1630534.0,,,,,,,,,,,,,,,,,,,,,,
578,PT11M00.00S,2024-01-06T01:54:19.9Z,4,REGULAR,turnover,lost ball,[],1630534,,,1610612762,107,75,2024-01-06T01:58:44Z,5325000,False,,,0,,O. Agbaji lost ball TURNOVER (1 TO),"[1630534, 1630202]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Right,1.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,
579,PT11M00.00S,2024-01-06T01:54:19.9Z,4,REGULAR,steal,,[],1630202,,,1610612738,107,75,2024-01-06T01:58:07Z,5332500,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
546,PT10M43.00S,2024-01-06T01:54:28.8Z,4,REGULAR,turnover,lost ball,[],1628436,,,1610612738,107,75,2024-01-06T01:54:36Z,5340000,False,,,0,,L. Kornet lost ball TURNOVER (1 TO),"[1628436, 1629659]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,1.0,Horton-Tucker,1629659.0,,,,,,,,,,,,,,,,,
547,PT10M43.00S,2024-01-06T01:54:28.8Z,4,REGULAR,steal,,[],1629659,,,1610612762,107,75,2024-01-06T01:54:31Z,5350000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
548,PT10M41.00S,2024-01-06T01:54:35.2Z,4,REGULAR,foul,personal,['2freethrow'],1630573,,,1610612762,107,75,2024-01-06T01:54:43Z,5360000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1630573, 1629659]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,203591.0,1.0,0.0,Horton-Tucker,1629659.0,,,,
550,PT10M41.00S,2024-01-06T01:54:59.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629659,,,1610612762,107,76,2024-01-06T01:55:27Z,5380000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (1 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,Made,,,,,,,,,,,,1.0,,,
551,PT10M41.00S,2024-01-06T01:54:59.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629659,,,1610612762,107,76,2024-01-06T01:55:27Z,5390000,False,,,0,,MISS T. Horton-Tucker Free Throw 2 of 2,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
552,PT10M37.00S,2024-01-06T01:55:03.6Z,4,REGULAR,rebound,offensive,[],1630209,,,1610612762,107,76,2024-01-06T01:55:27Z,5400000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:1),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,551.0,2.0,1.0,1.0,,,,,,,,,
553,PT10M37.00S,2024-01-06T01:55:18.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630209,9.280551905387648,60.29411764705882,1610612762,107,76,2024-01-06T01:57:42Z,5410000,False,-51.0,35.0,1,left,MISS O. Yurtseven 6' turnaround Hook,[1630209],1610612762.0,UTA,turnaround,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,6.21,Missed,,,,,,,,,,,,,,,
554,PT10M34.00S,2024-01-06T01:55:21.9Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612738,107,76,2024-01-06T01:55:34Z,5420000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612738.0,BOS,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,553.0,1.0,1.0,0.0,,,,,,,,,
555,PT10M24.00S,2024-01-06T01:55:31.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,85.10183968462549,54.65686274509803,1610612738,107,76,2024-01-06T01:55:38Z,5430000,False,23.0,88.0,1,right,MISS L. Stevens 9' fadeaway Shot,[1630205],1610612738.0,BOS,fadeaway,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,,,,9.05,Missed,,,,,,,,,,,,,,,
556,PT10M24.00S,2024-01-06T01:55:31.7Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,107,76,2024-01-06T01:55:38Z,5440000,False,,,0,,L. Kornet REBOUND (Off:4 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,555.0,7.0,3.0,4.0,,,,,,,,,
557,PT10M19.00S,2024-01-06T01:55:36.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630205,68.80749014454665,26.715686274509803,1610612738,107,76,2024-01-06T01:55:42Z,5450000,False,-116.0,241.0,1,right,MISS L. Stevens 26' 3PT,[1630205],1610612738.0,BOS,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,,,,26.74,Missed,,,,,,,,,,,,,,,
558,PT10M17.00S,2024-01-06T01:55:38.6Z,4,REGULAR,rebound,offensive,[],1630205,,,1610612738,107,76,2024-01-06T01:55:42Z,5460000,False,,,0,,L. Stevens REBOUND (Off:1 Def:1),[1630205],1610612738.0,BOS,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,,,,,,,,557.0,2.0,1.0,1.0,,,,,,,,,
559,PT10M15.00S,2024-01-06T01:55:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,92.72339027595268,48.77450980392157,1610612738,109,76,2024-01-06T01:55:45Z,5470000,False,-6.0,16.0,1,right,L. Stevens driving Layup (2 PTS),[1630205],1610612738.0,BOS,driving,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,1.7,Made,,,,,,,,,,,,2.0,,,
560,PT09M59.00S,2024-01-06T01:55:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,10.988830486202366,38.970588235294116,1610612762,109,76,2024-01-06T01:56:01Z,5480000,False,55.0,51.0,1,left,MISS K. George 7' driving Layup - blocked,"[1641718, 1628436]",1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,7.49,Missed,Kornet,1628436.0,,,,,,,,,,,,,
561,PT09M59.00S,2024-01-06T01:55:56.0Z,4,REGULAR,block,,[],1628436,,,1610612762,109,76,2024-01-06T01:55:58Z,5490000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
562,PT09M56.00S,2024-01-06T01:55:59.0Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612738,109,76,2024-01-06T01:56:01Z,5500000,False,,,0,,L. Stevens REBOUND (Off:1 Def:2),[1630205],1610612738.0,BOS,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,560.0,3.0,2.0,1.0,,,,,,,,,
563,PT09M50.00S,2024-01-06T01:56:15.0Z,4,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,109,76,2024-01-06T01:56:25Z,5510000,False,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (2 TO),[1630202],1610612738.0,BOS,bad pass,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,2.0,,,,,,,,,,,1627534.0,,,,,,,,
564,PT09M38.00S,2024-01-06T01:56:29.6Z,4,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612762,109,76,2024-01-06T01:56:42Z,5520000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1628436, 1629659]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Horton-Tucker,1629659.0,,,,
566,PT09M38.00S,2024-01-06T01:56:57.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629659,,,1610612762,109,77,2024-01-06T01:56:57Z,5540000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (2 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,Made,,,,,,,,,,,,2.0,,,
567,PT09M38.00S,2024-01-06T01:56:58.6Z,4,REGULAR,substitution,out,[],1628436,,,1610612762,109,77,2024-01-06T01:57:06Z,5550000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M38.00S,2024-01-06T01:56:58.6Z,4,REGULAR,substitution,in,[],1629674,,,1610612762,109,77,2024-01-06T01:57:06Z,5560000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M38.00S,2024-01-06T01:57:18.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629659,,,1610612762,109,78,2024-01-06T01:57:18Z,5570000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (3 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,Made,,,,,,,,,,,,3.0,,,
570,PT09M26.00S,2024-01-06T01:57:33.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,67.88764783180025,65.93137254901961,1610612738,109,78,2024-01-06T01:58:14Z,5580000,False,80.0,249.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,26.18,Missed,,,,,,,,,,,,,,,
571,PT09M22.00S,2024-01-06T01:57:36.9Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612762,109,78,2024-01-06T01:57:36Z,5590000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,570.0,2.0,1.0,1.0,,,,,,,,,
572,PT09M16.00S,2024-01-06T01:57:42.6Z,4,REGULAR,3pt,Jump Shot,[],1641718,27.020367936925098,87.00980392156863,1610612762,109,78,2024-01-06T01:58:17Z,5600000,False,-185.0,201.0,1,left,MISS K. George 27' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,27.35,Missed,,,,,,,,,,,,,,,
573,PT09M10.00S,2024-01-06T01:57:49.6Z,4,REGULAR,rebound,offensive,[],1629677,,,1610612762,109,78,2024-01-06T01:57:49Z,5610000,False,,,0,,L. Samanic REBOUND (Off:1 Def:0),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Left Center,,,,,,,,572.0,1.0,0.0,1.0,,,,,,,,,
574,PT09M04.00S,2024-01-06T01:57:56.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629659,9.806176084099869,69.36274509803921,1610612762,109,78,2024-01-06T02:02:22Z,5620000,False,-97.0,40.0,1,left,MISS T. Horton-Tucker 10' turnaround fadeaway Shot,[1629659],1610612762.0,UTA,turnaround fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,,10.46,Missed,,,,,,,,,,,,,,,
575,PT09M03.00S,2024-01-06T01:57:57.1Z,4,REGULAR,rebound,offensive,[],1630209,,,1610612762,109,78,2024-01-06T01:59:51Z,5630000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:1),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Mid-Range,8-16 Left,,,,,,,,574.0,3.0,1.0,2.0,,,,,,,,,
576,PT08M56.00S,2024-01-06T01:58:02.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630209,7.440867279894875,3.431372549019608,1610612762,109,78,2024-01-06T01:58:23Z,5640000,False,233.0,17.0,1,left,MISS O. Yurtseven 3PT,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Right Corner 3,24+ Right,,,,23.34,Missed,,,,,,,,,,,,,,,
577,PT08M53.00S,2024-01-06T01:58:05.8Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612738,109,78,2024-01-06T01:58:23Z,5650000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Right Corner 3,24+ Right,,,,,,,,576.0,1.0,1.0,0.0,,,,,,,,,
580,PT08M46.00S,2024-01-06T01:58:13.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630573,90.48948751642575,56.86274509803921,1610612738,109,78,2024-01-06T02:03:18Z,5660000,False,34.0,37.0,1,right,MISS S. Hauser driving floating Shot,[1630573],1610612738.0,BOS,driving floating,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,5.04,Missed,,,,,,,,,,,,,,,
581,PT08M43.00S,2024-01-06T01:58:16.4Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612762,109,78,2024-01-06T01:58:25Z,5670000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:2),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,580.0,4.0,2.0,2.0,,,,,,,,,
582,PT08M33.00S,2024-01-06T01:58:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,15.193823915900131,41.42156862745098,1610612762,109,78,2024-01-06T02:03:35Z,5680000,False,43.0,90.0,1,left,MISS O. Yurtseven 10' Layup,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,,,,10.0,Missed,,,,,,,,,,,,,,,
