actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
528,PT08M48.00S,2025-01-07T02:29:31.0Z,4,REGULAR,substitution,out,[],1627783,,,1610612751,78,88,2025-01-07T02:29:47Z,5160000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,
529,PT08M48.00S,2025-01-07T02:29:31.0Z,4,REGULAR,substitution,in,[],1630169,,,1610612751,78,88,2025-01-07T02:29:47Z,5170000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,
530,PT08M48.00S,2025-01-07T02:29:31.0Z,4,REGULAR,substitution,in,[],1630167,,,1610612751,78,88,2025-01-07T02:29:47Z,5180000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,
531,PT08M48.00S,2025-01-07T02:29:31.0Z,4,REGULAR,substitution,in,[],1629614,,,1610612751,78,88,2025-01-07T02:29:47Z,5190000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,
532,PT08M48.00S,2025-01-07T02:29:31.0Z,4,REGULAR,substitution,in,[],1626167,,,1610612751,78,88,2025-01-07T02:29:47Z,5200000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,
533,PT08M48.00S,2025-01-07T02:29:59.5Z,4,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,79,88,2025-01-07T02:29:59Z,5210000,False,,,0,,N. Clowney Free Throw 2 of 2 (14 PTS),[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,Made,,,,,,,,,14.0,,,,,,,,
534,PT08M26.00S,2025-01-07T02:30:23.9Z,4,REGULAR,3pt,Jump Shot,[],1629614,29.6484888304862,68.38235294117648,1610612754,79,91,2025-01-07T02:30:31Z,5220000,False,-92.0,226.0,1,left,A. Nembhard 24' 3PT  (3 PTS) (B. Mathurin 2 AST),"[1629614, 1631097]",1610612754.0,IND,,Nembhard,A. Nembhard,,Above the Break 3,24+ Left Center,24.42,Made,,,,,,,,,3.0,,B. Mathurin,1631097.0,2.0,,,,
536,PT08M04.00S,2025-01-07T02:30:44.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,81.94809461235218,47.549019607843135,1610612751,79,91,2025-01-07T02:30:50Z,5240000,False,-12.0,117.0,1,right,MISS N. Clowney 11' floating Shot,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,floating,In The Paint (Non-RA),8-16 Center,11.78,Missed,,,,,,,,,,,,,,,,,
537,PT08M00.00S,2025-01-07T02:30:48.1Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,79,91,2025-01-07T02:30:50Z,5250000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:5),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,In The Paint (Non-RA),8-16 Center,,,536.0,5.0,5.0,0.0,,,,,,,,,,,,,
538,PT07M54.00S,2025-01-07T02:31:02.9Z,4,REGULAR,foul,personal,[],1630533,,,1610612754,79,91,2025-01-07T02:31:07Z,5260000,False,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 1626167]",1610612751.0,BKN,1627541.0,Williams,Z. Williams,,Mid-Range,8-16 Right,,,,,,,3.0,0.0,Turner,1626167.0,,,,,,,,,
540,PT07M54.00S,2025-01-07T02:31:07.7Z,4,REGULAR,substitution,out,[],1630553,,,1610612754,79,91,2025-01-07T02:31:15Z,5280000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,
541,PT07M54.00S,2025-01-07T02:31:07.7Z,4,REGULAR,substitution,in,[],1630592,,,1610612754,79,91,2025-01-07T02:31:15Z,5290000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,
542,PT07M50.00S,2025-01-07T02:31:29.4Z,4,REGULAR,turnover,bad pass,[],1626167,,,1610612754,79,91,2025-01-07T02:31:50Z,5300000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1629651]",1610612754.0,IND,,Turner,M. Turner,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,Claxton,1629651.0
543,PT07M50.00S,2025-01-07T02:31:29.4Z,4,REGULAR,steal,,[],1629651,,,1610612751,79,91,2025-01-07T02:31:34Z,5310000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
544,PT07M44.00S,2025-01-07T02:31:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,94.30026281208936,49.754901960784316,1610612751,81,91,2025-01-07T02:31:54Z,5320000,False,-1.0,1.0,1,right,Z. Williams running Layup (10 PTS),[1630533],1610612751.0,BKN,,Williams,Z. Williams,running,Restricted Area,0-8 Center,0.16,Made,,,,,,,,,10.0,,,,,,,,
545,PT07M31.00S,2025-01-07T02:31:48.4Z,4,REGULAR,3pt,Jump Shot,[],1630169,27.808804204993432,22.54901960784314,1610612754,81,94,2025-01-07T02:31:56Z,5330000,False,137.0,209.0,1,left,T. Haliburton 25' 3PT pullup (21 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,pullup,Above the Break 3,24+ Right Center,25.0,Made,,,,,,,,,21.0,,,,,,,,
546,PT07M12.00S,2025-01-07T02:32:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,85.75886990801577,46.32352941176471,1610612751,81,94,2025-01-07T02:32:14Z,5340000,False,-18.0,81.0,1,right,MISS N. Claxton 8' turnaround Shot,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,turnaround,In The Paint (Non-RA),8-16 Center,8.35,Missed,,,,,,,,,,,,,,,,,
547,PT07M08.00S,2025-01-07T02:32:12.4Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,81,94,2025-01-07T02:32:14Z,5350000,False,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612754.0,IND,,Toppin,O. Toppin,,In The Paint (Non-RA),8-16 Center,,,546.0,4.0,4.0,0.0,,,,,,,,,,,,,
548,PT07M05.00S,2025-01-07T02:32:14.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631097,4.5499342969776615,47.794117647058826,1610612754,81,96,2025-01-07T02:32:45Z,5360000,False,11.0,-10.0,1,left,B. Mathurin running DUNK (20 PTS) (T. Haliburton 7 AST),"[1631097, 1630169]",1610612754.0,IND,,Mathurin,B. Mathurin,running,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,20.0,,T. Haliburton,1630169.0,7.0,,,,
550,PT07M05.00S,2025-01-07T02:32:24.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,81,96,2025-01-07T02:32:24Z,5380000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M47.00S,2025-01-07T02:35:39.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631213,83.919185282523,58.57843137254902,1610612751,81,96,2025-01-07T02:35:46Z,5390000,False,43.0,99.0,1,right,MISS T. Martin 10' floating Shot - blocked,"[1631213, 1626167]",1610612751.0,BKN,,Martin,T. Martin,floating,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,Turner,1626167.0,,
552,PT06M47.00S,2025-01-07T02:35:39.4Z,4,REGULAR,block,,[],1626167,,,1610612751,81,96,2025-01-07T02:35:42Z,5400000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,Turner,M. Turner,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
553,PT06M46.00S,2025-01-07T02:35:40.4Z,4,REGULAR,rebound,offensive,[],1631213,,,1610612751,81,96,2025-01-07T02:36:18Z,5410000,False,,,0,,T. Martin REBOUND (Off:3 Def:1),[1631213],1610612751.0,BKN,,Martin,T. Martin,,In The Paint (Non-RA),8-16 Center,,,551.0,4.0,1.0,3.0,,,,,,,,,,,,,
554,PT06M44.00S,2025-01-07T02:35:43.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630592,88.64980289093299,96.07843137254902,1610612751,81,96,2025-01-07T02:36:27Z,5420000,False,230.0,54.0,1,right,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,
555,PT06M43.00S,2025-01-07T02:35:44.8Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,81,96,2025-01-07T02:36:27Z,5430000,False,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612754.0,IND,,Turner,M. Turner,,Right Corner 3,24+ Right,,,554.0,5.0,3.0,2.0,,,,,,,,,,,,,
556,PT06M32.00S,2025-01-07T02:35:58.6Z,4,REGULAR,foul,personal,[],1629651,,,1610612754,81,96,2025-01-07T02:36:49Z,5440000,False,,,0,,N. Claxton personal FOUL (2 PF),"[1629651, 1626167]",1610612751.0,BKN,203591.0,Claxton,N. Claxton,,Mid-Range,8-16 Right,,,,,,,2.0,0.0,Turner,1626167.0,,,,,,,,,
558,PT06M32.00S,2025-01-07T02:36:23.0Z,4,REGULAR,substitution,out,[],1631213,,,1610612754,81,96,2025-01-07T02:36:30Z,5460000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,
559,PT06M32.00S,2025-01-07T02:36:23.0Z,4,REGULAR,substitution,out,[],1641730,,,1610612754,81,96,2025-01-07T02:36:30Z,5470000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,
560,PT06M32.00S,2025-01-07T02:36:23.0Z,4,REGULAR,substitution,in,[],1641787,,,1610612754,81,96,2025-01-07T02:36:30Z,5480000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,
561,PT06M32.00S,2025-01-07T02:36:23.0Z,4,REGULAR,substitution,in,[],1630553,,,1610612754,81,96,2025-01-07T02:36:30Z,5490000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,
562,PT06M26.00S,2025-01-07T02:36:45.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612754,81,96,2025-01-07T02:36:52Z,5500000,False,,,0,,Z. Williams personal FOUL (4 PF) (Haliburton 2 FT),"[1630533, 1630169]",1610612751.0,BKN,203591.0,Williams,Z. Williams,,Above the Break 3,24+ Center,,,,,,,4.0,0.0,Haliburton,1630169.0,,,,,,,,,
564,PT06M26.00S,2025-01-07T02:37:07.2Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,81,97,2025-01-07T02:37:07Z,5520000,False,,,0,,T. Haliburton Free Throw 1 of 2 (22 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,Made,,,,,,,,,22.0,,,,,,,,
565,PT06M26.00S,2025-01-07T02:37:21.7Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,81,98,2025-01-07T02:37:21Z,5530000,False,,,0,,T. Haliburton Free Throw 2 of 2 (23 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,Made,,,,,,,,,23.0,,,,,,,,
566,PT06M06.00S,2025-01-07T02:37:43.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.38042049934296,50.73529411764706,1610612751,81,98,2025-01-07T02:39:00Z,5540000,False,4.0,10.0,1,right,MISS N. Claxton DUNK - blocked,"[1629651, 1626167]",1610612751.0,BKN,,Claxton,N. Claxton,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,Turner,1626167.0,,
567,PT06M06.00S,2025-01-07T02:37:43.1Z,4,REGULAR,block,,[],1626167,,,1610612751,81,98,2025-01-07T02:37:45Z,5550000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,Turner,M. Turner,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
568,PT06M05.00S,2025-01-07T02:37:44.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,81,98,2025-01-07T02:37:49Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,Restricted Area,0-8 Center,,,566.0,,,,,,,,,,,,,,,,
570,PT06M05.00S,2025-01-07T02:37:53.7Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,81,98,2025-01-07T02:38:04Z,5580000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,
571,PT06M05.00S,2025-01-07T02:37:53.7Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,81,98,2025-01-07T02:38:04Z,5590000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,
572,PT06M02.00S,2025-01-07T02:38:25.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630592,77.61169513797634,28.676470588235293,1610612751,83,98,2025-01-07T02:38:30Z,5600000,False,-107.0,158.0,1,right,J. Wilson 19' fadeaway Jump Shot (8 PTS) (K. Johnson 4 AST),"[1630592, 1630553]",1610612751.0,BKN,,Wilson,J. Wilson,fadeaway,Mid-Range,16-24 Left Center,19.06,Made,,,,,,,,,8.0,,K. Johnson,1630553.0,4.0,,,,
574,PT05M38.00S,2025-01-07T02:38:49.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,7.178055190538765,46.81372549019608,1610612754,83,100,2025-01-07T02:38:53Z,5620000,False,16.0,15.0,1,left,A. Nembhard driving Layup (5 PTS),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,driving,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,5.0,,,,,,,,
575,PT05M38.00S,2025-01-07T02:38:54.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,83,100,2025-01-07T02:38:54Z,5630000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M15.00S,2025-01-07T02:42:18.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,93.38042049934296,47.549019607843135,1610612751,83,100,2025-01-07T02:42:24Z,5640000,False,-12.0,10.0,1,right,MISS D. Sharpe driving DUNK,[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,driving,Restricted Area,0-8 Center,1.57,Missed,,,,,,,,,,,,,,,,,
577,PT05M12.00S,2025-01-07T02:42:21.6Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,83,100,2025-01-07T02:42:24Z,5650000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,Mathurin,B. Mathurin,,Restricted Area,0-8 Center,,,576.0,3.0,3.0,0.0,,,,,,,,,,,,,
578,PT05M03.00S,2025-01-07T02:42:30.6Z,4,REGULAR,3pt,Jump Shot,[],1630169,31.225361366622867,21.568627450980394,1610612754,83,100,2025-01-07T02:42:37Z,5660000,False,142.0,241.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,pullup,Above the Break 3,24+ Right Center,27.98,Missed,,,,,,,,,,,,,,,,,
579,PT04M58.00S,2025-01-07T02:42:35.6Z,4,REGULAR,rebound,offensive,[],1630167,,,1610612754,83,100,2025-01-07T02:42:37Z,5670000,False,,,0,,O. Toppin REBOUND (Off:1 Def:4),[1630167],1610612754.0,IND,,Toppin,O. Toppin,,Above the Break 3,24+ Right Center,,,578.0,5.0,4.0,1.0,,,,,,,,,,,,,
580,PT04M57.00S,2025-01-07T02:42:35.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630167,6.1268068331143235,50.245098039215684,1610612754,83,102,2025-01-07T02:42:41Z,5680000,False,-1.0,5.0,1,left,O. Toppin putback DUNK (8 PTS),[1630167],1610612754.0,IND,,Toppin,O. Toppin,putback,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,8.0,,,,,,,,
581,PT04M47.00S,2025-01-07T02:42:47.4Z,4,REGULAR,turnover,out-of-bounds,[],1641787,,,1610612751,83,102,2025-01-07T02:42:57Z,5690000,False,,,0,,T. Evbuomwan bad pass out-of-bounds TURNOVER (2 TO),[1641787],1610612751.0,BKN,203591.0,Evbuomwan,T. Evbuomwan,bad pass,Mid-Range,16-24 Left,,,,,,,,,,,,2.0,,,,,,,
582,PT04M47.00S,2025-01-07T02:42:50.1Z,4,REGULAR,substitution,out,[],1630533,,,1610612754,83,102,2025-01-07T02:43:06Z,5700000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,
583,PT04M47.00S,2025-01-07T02:42:50.1Z,4,REGULAR,substitution,in,[],1631213,,,1610612754,83,102,2025-01-07T02:43:06Z,5710000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,
584,PT04M47.00S,2025-01-07T02:43:10.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,83,102,2025-01-07T02:43:19Z,5720000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M47.00S,2025-01-07T02:43:28.8Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,83,102,2025-01-07T02:44:35Z,5730000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,
586,PT04M47.00S,2025-01-07T02:43:28.8Z,4,REGULAR,substitution,in,[],1628418,,,1610612754,83,102,2025-01-07T02:44:35Z,5740000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,
587,PT04M33.00S,2025-01-07T02:44:59.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,27.283180026281208,78.92156862745098,1610612754,83,105,2025-01-07T02:45:04Z,5750000,False,-145.0,204.0,1,left,O. Toppin 25' 3PT  (11 PTS) (T. Haliburton 8 AST),"[1630167, 1630169]",1610612754.0,IND,,Toppin,O. Toppin,,Above the Break 3,24+ Left Center,25.01,Made,,,,,,,,,11.0,,T. Haliburton,1630169.0,8.0,,,,
589,PT04M04.00S,2025-01-07T02:45:28.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631213,92.72339027595268,37.745098039215684,1610612751,85,105,2025-01-07T02:45:32Z,5770000,False,-61.0,16.0,1,right,T. Martin 6' floating Jump Shot (14 PTS) (D. Sharpe 5 AST),"[1631213, 1630549]",1610612751.0,BKN,,Martin,T. Martin,floating,In The Paint (Non-RA),0-8 Center,6.33,Made,,,,,,,,,14.0,,D. Sharpe,1630549.0,5.0,,,,
591,PT03M45.00S,2025-01-07T02:45:46.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,4.681340341655716,54.90196078431373,1610612754,85,105,2025-01-07T02:45:51Z,5790000,False,-25.0,-8.0,1,left,MISS B. Mathurin driving reverse Layup,[1631097],1610612754.0,IND,,Mathurin,B. Mathurin,driving reverse,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,
592,PT03M43.00S,2025-01-07T02:45:48.9Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,85,105,2025-01-07T02:45:51Z,5800000,False,,,0,,D. Sharpe REBOUND (Off:6 Def:4),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Restricted Area,0-8 Center,,,591.0,10.0,4.0,6.0,,,,,,,,,,,,,
593,PT03M31.00S,2025-01-07T02:46:00.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,83.78777923784494,52.69607843137255,1610612751,85,105,2025-01-07T02:46:06Z,5810000,False,13.0,100.0,1,right,MISS J. Wilson 10' floating Shot,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,floating,In The Paint (Non-RA),8-16 Center,10.08,Missed,,,,,,,,,,,,,,,,,
594,PT03M27.00S,2025-01-07T02:46:04.6Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612754,85,105,2025-01-07T02:46:06Z,5820000,False,,,0,,T. Bryant REBOUND (Off:1 Def:2),[1628418],1610612754.0,IND,,Bryant,T. Bryant,,In The Paint (Non-RA),8-16 Center,,,593.0,3.0,2.0,1.0,,,,,,,,,,,,,
595,PT03M18.00S,2025-01-07T02:46:14.0Z,4,REGULAR,3pt,Jump Shot,[],1629614,3.4986859395532193,96.07843137254902,1610612754,85,105,2025-01-07T02:46:19Z,5830000,False,-230.0,-20.0,1,left,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,
596,PT03M15.00S,2025-01-07T02:46:17.0Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,85,105,2025-01-07T02:46:19Z,5840000,False,,,0,,T. Martin REBOUND (Off:3 Def:2),[1631213],1610612751.0,BKN,,Martin,T. Martin,,Left Corner 3,24+ Left,,,595.0,5.0,2.0,3.0,,,,,,,,,,,,,
597,PT03M09.00S,2025-01-07T02:46:23.2Z,4,REGULAR,3pt,Jump Shot,[],1641787,66.70499342969777,54.90196078431373,1610612751,85,105,2025-01-07T02:46:31Z,5850000,False,25.0,260.0,1,right,MISS T. Evbuomwan 26' 3PT,[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,
598,PT03M01.00S,2025-01-07T02:46:31.2Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,85,105,2025-01-07T02:46:31Z,5860000,False,,,0,,D. Sharpe REBOUND (Off:7 Def:4),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Above the Break 3,24+ Center,,,597.0,11.0,4.0,7.0,,,,,,,,,,,,,
599,PT03M01.00S,2025-01-07T02:46:30.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,93.51182654402102,52.450980392156865,1610612751,87,105,2025-01-07T02:46:46Z,5870000,False,12.0,8.0,1,right,D. Sharpe putback Layup (12 PTS),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,putback,Restricted Area,0-8 Center,1.5,Made,,,,,,,,,12.0,,,,,,,,
600,PT02M50.00S,2025-01-07T02:46:41.3Z,4,REGULAR,2pt,Jump Shot,[],1630169,19.004599211563733,29.166666666666668,1610612754,87,105,2025-01-07T02:46:48Z,5880000,False,104.0,126.0,1,left,MISS T. Haliburton 16' pullup Shot,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,pullup,Mid-Range,16-24 Right Center,16.36,Missed,,,,,,,,,,,,,,,,,
601,PT02M50.00S,2025-01-07T02:46:41.3Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612751,87,105,2025-01-07T02:46:48Z,5890000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Mid-Range,16-24 Right Center,,,600.0,4.0,3.0,1.0,,,,,,,,,,,,,
602,PT02M43.00S,2025-01-07T02:46:49.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630553,90.3580814717477,50.0,1610612751,89,105,2025-01-07T02:46:55Z,5900000,False,0.0,38.0,1,right,K. Johnson running Layup (12 PTS),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,running,Restricted Area,0-8 Center,3.81,Made,,,,,,,,,12.0,,,,,,,,
603,PT02M42.00S,2025-01-07T02:46:55.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,89,105,2025-01-07T02:46:55Z,5910000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M42.00S,2025-01-07T02:46:56.7Z,4,REGULAR,substitution,out,[],1630592,,,1610612754,89,105,2025-01-07T02:48:25Z,5920000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,
605,PT02M42.00S,2025-01-07T02:46:56.7Z,4,REGULAR,substitution,out,[],1630169,,,1610612754,89,105,2025-01-07T02:48:25Z,5930000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,
606,PT02M42.00S,2025-01-07T02:46:56.7Z,4,REGULAR,substitution,out,[],1631097,,,1610612754,89,105,2025-01-07T02:48:25Z,5940000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,
607,PT02M42.00S,2025-01-07T02:46:56.7Z,4,REGULAR,substitution,out,[],1630167,,,1610612754,89,105,2025-01-07T02:48:25Z,5950000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,
608,PT02M42.00S,2025-01-07T02:46:56.7Z,4,REGULAR,substitution,in,[],1641727,,,1610612754,89,105,2025-01-07T02:48:25Z,5960000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612751.0,BKN,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,
609,PT02M42.00S,2025-01-07T02:46:56.7Z,4,REGULAR,substitution,in,[],1642277,,,1610612754,89,105,2025-01-07T02:48:25Z,5970000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,
610,PT02M42.00S,2025-01-07T02:46:56.7Z,4,REGULAR,substitution,in,[],1641716,,,1610612754,89,105,2025-01-07T02:48:25Z,5980000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,
611,PT02M42.00S,2025-01-07T02:46:56.7Z,4,REGULAR,substitution,in,[],1641767,,,1610612754,89,105,2025-01-07T02:48:25Z,5990000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,
