actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
597,PT05M38.00S,2025-01-22T02:39:33.6Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612751,85,87,2025-01-22T02:39:55Z,5840000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,596.0,2.0,2.0,0.0,,,,,,
598,PT05M18.00S,2025-01-22T02:39:52.4Z,4,REGULAR,3pt,Jump Shot,[],1630553,28.86005256241787,28.676470588235293,1610612751,88,87,2025-01-22T02:39:56Z,5850000,False,107.0,219.0,1,left,K. Johnson 24' 3PT  (5 PTS) (C. Johnson 2 AST),"[1630553, 1629661]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,24.34,Made,5.0,C. Johnson,1629661.0,2.0,,,,,,,,,,,,
600,PT04M57.00S,2025-01-22T02:40:12.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.21090670170827,55.63725490196079,1610612752,88,87,2025-01-22T02:40:20Z,5870000,False,28.0,115.0,1,right,MISS J. Brunson 11' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,11.81,Missed,,,,,,,,,,,,,,,,
601,PT04M55.00S,2025-01-22T02:40:14.7Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,88,87,2025-01-22T02:40:20Z,5880000,False,,,0,,K. Towns REBOUND (Off:5 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,600.0,15.0,10.0,5.0,,,,,,
602,PT04M53.00S,2025-01-22T02:40:17.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626157,86.81011826544021,48.529411764705884,1610612752,88,87,2025-01-22T02:40:22Z,5890000,False,-7.0,71.0,1,right,MISS K. Towns 7' Jump Shot,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,7.19,Missed,,,,,,,,,,,,,,,,
603,PT04M52.00S,2025-01-22T02:40:18.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,88,87,2025-01-22T02:40:22Z,5900000,False,,,0,,N. Claxton REBOUND (Off:5 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,602.0,10.0,5.0,5.0,,,,,,
604,PT04M35.00S,2025-01-22T02:40:35.6Z,4,REGULAR,3pt,Jump Shot,[],1629661,34.11629434954008,47.05882352941176,1610612751,88,87,2025-01-22T02:40:41Z,5910000,False,15.0,268.0,1,left,MISS C. Johnson 26' step back 3PT,[1629661],1610612751.0,BKN,step back,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,26.86,Missed,,,,,,,,,,,,,,,,
605,PT04M31.00S,2025-01-22T02:40:39.6Z,4,REGULAR,rebound,offensive,[],1630553,,,1610612751,88,87,2025-01-22T02:40:41Z,5920000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,604.0,3.0,2.0,1.0,,,,,,
606,PT04M25.00S,2025-01-22T02:40:45.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,9.280551905387648,56.86274509803921,1610612751,88,87,2025-01-22T02:40:57Z,5930000,False,-34.0,35.0,1,left,MISS N. Claxton Layup - blocked,"[1629651, 1626157]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,4.88,Missed,,,,,Towns,1626157.0,,,,,,,,,,
607,PT04M25.00S,2025-01-22T02:40:45.3Z,4,REGULAR,block,,[],1626157,,,1610612751,88,87,2025-01-22T02:40:47Z,5940000,False,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
608,PT04M22.00S,2025-01-22T02:40:48.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,88,87,2025-01-22T02:40:57Z,5950000,False,,,0,,K. Towns REBOUND (Off:5 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,606.0,16.0,11.0,5.0,,,,,,
609,PT04M16.00S,2025-01-22T02:40:54.3Z,4,REGULAR,3pt,Jump Shot,[],1628384,89.96386333771353,3.6764705882352944,1610612752,88,87,2025-01-22T02:41:03Z,5960000,False,-232.0,42.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,23.53,Missed,,,,,,,,,,,,,,,,
610,PT04M16.00S,2025-01-22T02:40:54.3Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,88,87,2025-01-22T02:41:03Z,5970000,False,,,0,,N. Claxton REBOUND (Off:5 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,609.0,11.0,6.0,5.0,,,,,,
611,PT04M12.00S,2025-01-22T02:41:04.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,88,87,2025-01-22T02:41:04Z,5980000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M12.00S,2025-01-22T02:41:32.5Z,4,REGULAR,substitution,out,[],1631213,,,1610612751,88,87,2025-01-22T02:42:35Z,5990000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M12.00S,2025-01-22T02:41:32.5Z,4,REGULAR,substitution,out,[],1630540,,,1610612751,88,87,2025-01-22T02:42:35Z,6000000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M12.00S,2025-01-22T02:41:32.5Z,4,REGULAR,substitution,in,[],1626156,,,1610612751,88,87,2025-01-22T02:42:35Z,6010000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M12.00S,2025-01-22T02:41:32.5Z,4,REGULAR,substitution,in,[],1628969,,,1610612751,88,87,2025-01-22T02:42:35Z,6020000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M50.00S,2025-01-22T02:43:23.6Z,4,REGULAR,foul,offensive,[],1641787,,,1610612751,88,87,2025-01-22T02:43:38Z,6030000,False,,,0,,T. Evbuomwan offensive FOUL (2 PF),"[1641787, 1628404]",1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,,,,,,2.0,0.0,Hart,1628404.0,,
618,PT03M50.00S,2025-01-22T02:43:23.6Z,4,REGULAR,turnover,offensive foul,[],1641787,,,1610612751,88,87,2025-01-22T02:43:23Z,6050000,False,,,0,,T. Evbuomwan offensive foul TURNOVER (1 TO),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,101284.0,1.0,,,,,,,,,,,,,,,,,,
619,PT03M50.00S,2025-01-22T02:43:32.3Z,4,REGULAR,substitution,out,[],1626156,,,1610612752,88,87,2025-01-22T02:43:40Z,6060000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M50.00S,2025-01-22T02:43:32.3Z,4,REGULAR,substitution,in,[],1631213,,,1610612752,88,87,2025-01-22T02:43:40Z,6070000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M29.00S,2025-01-22T02:44:22.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,91.40932982917214,51.225490196078425,1610612752,88,87,2025-01-22T02:45:00Z,6090000,False,6.0,28.0,1,right,MISS O. Anunoby Layup - blocked,"[1628384, 1629661]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,2.89,Missed,,,,,Johnson,1629661.0,,,,,,,,,,
623,PT03M29.00S,2025-01-22T02:44:22.5Z,4,REGULAR,block,,[],1629661,,,1610612752,88,87,2025-01-22T02:44:26Z,6100000,False,,,0,,C. Johnson BLOCK (2 BLK),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
624,PT03M23.00S,2025-01-22T02:44:28.5Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612752,88,87,2025-01-22T02:44:29Z,6110000,False,,,0,,O. Anunoby REBOUND (Off:3 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,622.0,4.0,1.0,3.0,,,,,,
625,PT03M23.00S,2025-01-22T02:44:28.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628384,94.40999984741211,50.0,1610612752,88,87,2025-01-22T02:45:02Z,6120000,False,0.0,0.0,1,right,MISS O. Anunoby putback Layup,[1628384],1610612752.0,NYK,putback,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
626,PT03M23.00S,2025-01-22T02:44:28.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,88,87,2025-01-22T02:44:39Z,6130000,False,,,0,,N. Claxton REBOUND (Off:5 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,625.0,12.0,7.0,5.0,,,,,,
627,PT03M23.00S,2025-01-22T02:44:34.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,88,87,2025-01-22T02:44:35Z,6140000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M23.00S,2025-01-22T02:45:03.9Z,4,REGULAR,substitution,out,[],1641787,,,1610612751,88,87,2025-01-22T02:45:59Z,6150000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M23.00S,2025-01-22T02:45:03.9Z,4,REGULAR,substitution,in,[],1626156,,,1610612751,88,87,2025-01-22T02:45:59Z,6160000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M12.00S,2025-01-22T02:46:29.5Z,4,REGULAR,turnover,bad pass,[],1626156,,,1610612751,88,87,2025-01-22T02:46:40Z,6170000,False,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 1628384]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,,3.0,,,,,,,,,,,,,,,,,Anunoby,1628384.0
631,PT03M12.00S,2025-01-22T02:46:29.5Z,4,REGULAR,steal,,[],1628384,,,1610612752,88,87,2025-01-22T02:46:34Z,6180000,False,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
632,PT02M59.00S,2025-01-22T02:46:42.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,86.5473061760841,38.23529411764706,1610612752,88,89,2025-01-22T02:46:46Z,6190000,False,-59.0,74.0,1,right,K. Towns 9' Hook (25 PTS) (J. Brunson 4 AST),"[1626157, 1628973]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Left,,,9.45,Made,25.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,
634,PT02M35.00S,2025-01-22T02:47:10.6Z,4,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612751,88,89,2025-01-22T02:47:21Z,6210000,False,,,0,,K. Towns shooting personal FOUL (4 PF) (Russell 2 FT),"[1626157, 1626156]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,4.0,0.0,Russell,1626156.0,,
636,PT02M35.00S,2025-01-22T02:47:40.1Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612751,89,89,2025-01-22T02:47:40Z,6230000,False,,,0,,D. Russell Free Throw 1 of 2 (19 PTS),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
637,PT02M35.00S,2025-01-22T02:47:56.9Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612751,90,89,2025-01-22T02:47:56Z,6240000,False,,,0,,D. Russell Free Throw 2 of 2 (20 PTS),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
638,PT02M18.00S,2025-01-22T02:48:16.1Z,4,REGULAR,2pt,Jump Shot,[],1628973,91.27792378449409,25.245098039215684,1610612752,90,91,2025-01-22T02:48:19Z,6250000,False,-124.0,29.0,1,right,J. Brunson 12' pullup Jump Shot (11 PTS) (K. Towns 6 AST),"[1628973, 1626157]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,12.73,Made,11.0,K. Towns,1626157.0,6.0,,,,,,,,,,,,
640,PT02M00.00S,2025-01-22T02:48:33.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,8.886333771353483,55.63725490196079,1610612751,90,91,2025-01-22T02:48:37Z,6270000,False,-28.0,31.0,1,left,MISS N. Claxton driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,4.19,Missed,,,,,,,,,,,,,,,,
641,PT01M58.00S,2025-01-22T02:48:35.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,90,91,2025-01-22T02:48:37Z,6280000,False,,,0,,J. Hart REBOUND (Off:1 Def:10),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,640.0,11.0,10.0,1.0,,,,,,
642,PT01M56.00S,2025-01-22T02:48:39.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,93.9060446780552,46.568627450980394,1610612752,90,93,2025-01-22T02:48:43Z,6290000,False,-17.0,5.0,1,right,J. Brunson running Layup (13 PTS) (J. Hart 8 AST),"[1628973, 1628404]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,1.79,Made,13.0,J. Hart,1628404.0,8.0,,,,,,,,,,,,
644,PT01M41.00S,2025-01-22T02:48:59.1Z,4,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612751,90,93,2025-01-22T02:49:08Z,6310000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Johnson 2 FT),"[1628384, 1630553]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,2.0,0.0,Johnson,1630553.0,,
646,PT01M41.00S,2025-01-22T02:49:35.0Z,4,REGULAR,freethrow,1 of 2,[],1630553,,,1610612751,91,93,2025-01-22T02:49:35Z,6330000,False,,,0,,K. Johnson Free Throw 1 of 2 (6 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
647,PT01M41.00S,2025-01-22T02:49:58.7Z,4,REGULAR,freethrow,2 of 2,[],1630553,,,1610612751,92,93,2025-01-22T02:49:58Z,6340000,False,,,0,,K. Johnson Free Throw 2 of 2 (7 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
648,PT01M25.00S,2025-01-22T02:50:15.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.553876478318,55.392156862745104,1610612752,92,95,2025-01-22T02:50:21Z,6350000,False,27.0,121.0,1,right,J. Brunson 12' step back Jump Shot (15 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,12.39,Made,15.0,,,,,,,,,,,,,,,
649,PT01M05.00S,2025-01-22T02:50:37.3Z,4,REGULAR,3pt,Jump Shot,[],1626156,32.933639947437584,50.245098039215684,1610612751,92,95,2025-01-22T02:51:17Z,6360000,False,-1.0,257.0,1,left,MISS D. Russell 25' pullup 3PT,[1626156],1610612751.0,BKN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,25.71,Missed,,,,,,,,,,,,,,,,
650,PT01M02.00S,2025-01-22T02:50:40.3Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,92,95,2025-01-22T02:50:41Z,6370000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,649.0,3.0,3.0,0.0,,,,,,
651,PT00M57.80S,2025-01-22T02:50:46.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628384,93.51182654402102,52.69607843137255,1610612752,92,97,2025-01-22T02:51:47Z,6380000,False,13.0,8.0,1,right,O. Anunoby running DUNK (20 PTS) (J. Hart 9 AST),"[1628384, 1628404]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.6,Made,20.0,J. Hart,1628404.0,9.0,,,,,,,,,,,,
653,PT00M57.80S,2025-01-22T02:50:52.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,92,97,2025-01-22T02:50:52Z,6400000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M52.00S,2025-01-22T02:52:51.8Z,4,REGULAR,3pt,Jump Shot,[],1626156,31.35676741130092,28.921568627450984,1610612751,95,97,2025-01-22T02:52:59Z,6410000,False,105.0,242.0,1,left,D. Russell 26' 3PT pullup (23 PTS) (N. Claxton 2 AST),"[1626156, 1629651]",1610612751.0,BKN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,26.42,Made,23.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,,
657,PT00M36.40S,2025-01-22T02:53:52.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,95,97,2025-01-22T02:53:52Z,6440000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M36.40S,2025-01-22T02:53:53.3Z,4,REGULAR,substitution,out,[],1626156,,,1610612752,95,97,2025-01-22T02:55:27Z,6450000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M36.40S,2025-01-22T02:53:53.3Z,4,REGULAR,substitution,in,[],1641787,,,1610612752,95,97,2025-01-22T02:55:27Z,6460000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M32.30S,2025-01-22T02:55:53.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.78777923784494,42.8921568627451,1610612752,95,97,2025-01-22T02:56:42Z,6470000,False,-36.0,100.0,1,right,MISS J. Brunson 10' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,10.6,Missed,,,,,,,,,,,,,,,,
661,PT00M31.40S,2025-01-22T02:55:54.2Z,4,REGULAR,rebound,defensive,[],1641787,,,1610612751,95,97,2025-01-22T02:56:42Z,6480000,False,,,0,,T. Evbuomwan REBOUND (Off:2 Def:4),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,660.0,6.0,4.0,2.0,,,,,,
662,PT00M23.00S,2025-01-22T02:56:06.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,95,97,2025-01-22T02:56:06Z,6490000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M23.00S,2025-01-22T02:56:08.2Z,4,REGULAR,substitution,out,[],1628973,,,1610612751,95,97,2025-01-22T02:57:49Z,6500000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M23.00S,2025-01-22T02:56:08.2Z,4,REGULAR,substitution,out,[],1626157,,,1610612751,95,97,2025-01-22T02:57:49Z,6510000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M23.00S,2025-01-22T02:56:08.2Z,4,REGULAR,substitution,in,[],1630540,,,1610612751,95,97,2025-01-22T02:57:49Z,6520000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M23.00S,2025-01-22T02:56:08.2Z,4,REGULAR,substitution,in,[],1630173,,,1610612751,95,97,2025-01-22T02:57:49Z,6530000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M23.00S,2025-01-22T02:56:08.2Z,4,REGULAR,substitution,out,[],1631213,,,1610612751,95,97,2025-01-22T02:58:03Z,6540000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M23.00S,2025-01-22T02:56:08.2Z,4,REGULAR,substitution,in,[],1626156,,,1610612751,95,97,2025-01-22T02:58:03Z,6550000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M15.30S,2025-01-22T02:58:21.9Z,4,REGULAR,3pt,Jump Shot,[],1629661,33.98488830486202,45.588235294117645,1610612751,95,97,2025-01-22T02:58:31Z,6560000,False,22.0,267.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,26.79,Missed,,,,,,,,,,,,,,,,
670,PT00M12.00S,2025-01-22T02:58:25.9Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,95,97,2025-01-22T02:58:25Z,6570000,False,,,0,,J. Hart REBOUND (Off:1 Def:11),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,669.0,12.0,11.0,1.0,,,,,,
671,PT00M12.00S,2025-01-22T02:58:30.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,95,97,2025-01-22T02:58:30Z,6580000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M12.00S,2025-01-22T02:58:31.5Z,4,REGULAR,substitution,out,[],1626156,,,1610612752,95,97,2025-01-22T03:00:09Z,6590000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M12.00S,2025-01-22T02:58:31.5Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,95,97,2025-01-22T03:00:09Z,6600000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M12.00S,2025-01-22T02:58:31.5Z,4,REGULAR,substitution,out,[],1630173,,,1610612752,95,97,2025-01-22T03:00:09Z,6610000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M12.00S,2025-01-22T02:58:31.5Z,4,REGULAR,substitution,in,[],1631213,,,1610612752,95,97,2025-01-22T03:00:09Z,6620000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M12.00S,2025-01-22T02:58:31.5Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,95,97,2025-01-22T03:00:09Z,6630000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M12.00S,2025-01-22T02:58:31.5Z,4,REGULAR,substitution,in,[],1626157,,,1610612752,95,97,2025-01-22T03:00:09Z,6640000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M09.10S,2025-01-22T03:00:29.8Z,4,REGULAR,foul,personal,[],1631213,,,1610612752,95,97,2025-01-22T03:00:50Z,6650000,False,,,0,,T. Martin take personal FOUL (2 PF),"[1631213, 1628404]",1610612751.0,BKN,take,,,Martin,T. Martin,,,,,Mid-Range,16-24 Right Center,200834.0,,,,,,,,,,,,,,2.0,0.0,Hart,1628404.0,,
680,PT00M09.10S,2025-01-22T03:00:42.7Z,4,REGULAR,substitution,out,[],1641787,,,1610612752,95,97,2025-01-22T03:00:45Z,6670000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M09.10S,2025-01-22T03:00:42.7Z,4,REGULAR,substitution,in,[],1626156,,,1610612752,95,97,2025-01-22T03:00:45Z,6680000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
