actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
514,PT11M35.00S,2025-03-01T02:30:38.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,5.601182654402102,50.245098039215684,1610612757,82,93,2025-03-01T02:30:42Z,5050000,False,-1.0,0.0,1,left,D. Banton running Layup (9 PTS) (D. Clingan 2 AST),"[1630625, 1642270]",1610612757.0,POR,running,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,0.12,Made,9.0,D. Clingan,1642270.0,2.0,,,,,,,,,,,,
516,PT11M23.00S,2025-03-01T02:30:53.6Z,4,REGULAR,foul,offensive,[],1630549,,,1610612751,82,93,2025-03-01T02:31:02Z,5070000,False,,,0,,D. Sharpe offensive FOUL (4 PF),"[1630549, 1641739]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,1179.0,,,,,,,,,,,,,,4.0,0.0,Camara,1641739.0,,
518,PT11M23.00S,2025-03-01T02:30:53.6Z,4,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,82,93,2025-03-01T02:30:53Z,5090000,False,,,0,,D. Sharpe offensive foul TURNOVER (1 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,1179.0,1.0,,,,,,,,,,,,,,,,,,
519,PT11M02.00S,2025-03-01T02:31:29.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642270,5.601182654402102,53.92156862745098,1610612757,82,95,2025-03-01T02:40:57Z,5100000,False,-20.0,0.0,1,left,D. Clingan driving Layup (10 PTS) (S. Henderson 6 AST),"[1642270, 1630703]",1610612757.0,POR,driving,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,1.96,Made,10.0,S. Henderson,1630703.0,6.0,,,,,,,,,,,,
521,PT10M52.00S,2025-03-01T02:31:38.3Z,4,REGULAR,turnover,lost ball,[],1630570,,,1610612751,82,95,2025-03-01T02:31:42Z,5120000,False,,,0,,T. Watford lost ball TURNOVER (3 TO),"[1630570, 1630703]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,Henderson,1630703.0,,,,,,,,,,
522,PT10M52.00S,2025-03-01T02:31:38.3Z,4,REGULAR,steal,,[],1630703,,,1610612757,82,95,2025-03-01T02:31:41Z,5130000,False,,,0,,S. Henderson STEAL (2 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
523,PT10M52.00S,2025-03-01T02:31:43.2Z,4,REGULAR,foul,personal,[],1630549,,,1610612757,82,95,2025-03-01T02:31:48Z,5140000,False,,,0,,D. Sharpe personal FOUL (5 PF),"[1630549, 1630703]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,1179.0,,,,,,,,,,,,,,5.0,0.0,Henderson,1630703.0,,
525,PT10M52.00S,2025-03-01T02:31:49.6Z,4,REGULAR,substitution,out,[],1630549,,,1610612757,82,95,2025-03-01T02:32:01Z,5160000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M52.00S,2025-03-01T02:31:49.6Z,4,REGULAR,substitution,in,[],1629651,,,1610612757,82,95,2025-03-01T02:32:01Z,5170000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M52.00S,2025-03-01T02:31:49.6Z,4,REGULAR,substitution,out,[],1630570,,,1610612757,82,95,2025-03-01T02:32:14Z,5180000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M52.00S,2025-03-01T02:31:49.6Z,4,REGULAR,substitution,in,[],1630553,,,1610612757,82,95,2025-03-01T02:32:14Z,5190000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M39.00S,2025-03-01T02:32:35.4Z,4,REGULAR,foul,personal,['2freethrow'],1630592,,,1610612757,82,95,2025-03-01T02:32:48Z,5200000,False,,,0,,J. Wilson shooting personal FOUL (4 PF) (Henderson 2 FT),"[1630592, 1630703]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Right,200834.0,,,,,,,,,,,,,,4.0,0.0,Henderson,1630703.0,,
533,PT10M39.00S,2025-03-01T02:33:03.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630703,,,1610612757,82,95,2025-03-01T02:33:03Z,5220000,False,,,0,,MISS S. Henderson Free Throw 1 of 2,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
534,PT10M39.00S,2025-03-01T02:33:03.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,82,95,2025-03-01T02:33:03Z,5230000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,533.0,,,,,,,,,
535,PT10M39.00S,2025-03-01T02:33:18.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630703,,,1610612757,82,96,2025-03-01T02:33:18Z,5240000,False,,,0,,S. Henderson Free Throw 2 of 2 (10 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
536,PT10M36.00S,2025-03-01T02:33:28.8Z,4,REGULAR,foul,personal,[],1630703,,,1610612751,82,96,2025-03-01T02:34:05Z,5250000,False,,,0,,S. Henderson loose ball personal FOUL (3 PF),"[1630703, 1630553]",1610612757.0,POR,loose ball,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Left,202035.0,,,,,,,,,,,,,,3.0,0.0,Johnson,1630553.0,,
538,PT10M36.00S,2025-03-01T02:33:39.8Z,4,REGULAR,substitution,out,[],1631213,,,1610612751,82,96,2025-03-01T02:33:44Z,5270000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M36.00S,2025-03-01T02:33:39.8Z,4,REGULAR,substitution,in,[],1630165,,,1610612751,82,96,2025-03-01T02:33:44Z,5280000,False,,,0,,SUB in: K. Hayes,[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M20.00S,2025-03-01T02:34:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.11760840998686,46.07843137254902,1610612751,84,96,2025-03-01T02:34:39Z,5290000,False,-20.0,12.0,1,right,N. Claxton alley-oop Layup (16 PTS) (C. Thomas 1 AST),"[1629651, 1630560]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,2.31,Made,16.0,C. Thomas,1630560.0,1.0,,,,,,,,,,,,
544,PT09M59.00S,2025-03-01T02:34:35.2Z,4,REGULAR,3pt,Jump Shot,[],1629014,27.677398160315374,20.833333333333336,1610612757,84,96,2025-03-01T02:34:41Z,5310000,False,146.0,208.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,25.38,Missed,,,,,,,,,,,,,,,,
545,PT09M59.00S,2025-03-01T02:34:35.2Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612751,84,96,2025-03-01T02:34:41Z,5320000,False,,,0,,K. Johnson REBOUND (Off:4 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,544.0,6.0,2.0,4.0,,,,,,
546,PT09M51.00S,2025-03-01T02:34:43.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630560,94.95729303547962,45.09803921568628,1610612751,84,96,2025-03-01T02:34:47Z,5330000,False,-25.0,-5.0,1,right,MISS C. Thomas running finger roll Layup,[1630560],1610612751.0,BKN,running finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,2.5,Missed,,,,,,,,,,,,,,,,
547,PT09M49.00S,2025-03-01T02:34:45.3Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,84,96,2025-03-01T02:34:47Z,5340000,False,,,0,,D. Banton REBOUND (Off:1 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,546.0,4.0,3.0,1.0,,,,,,
548,PT09M48.00S,2025-03-01T02:34:49.8Z,4,REGULAR,foul,personal,['2freethrow'],1630592,,,1610612757,84,96,2025-03-01T02:35:08Z,5350000,False,,,0,,J. Wilson shooting personal FOUL (5 PF) (Banton 2 FT),"[1630592, 1630625]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,5.0,0.0,Banton,1630625.0,,
550,PT09M48.00S,2025-03-01T02:35:21.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630625,,,1610612757,84,97,2025-03-01T02:35:45Z,5370000,False,,,0,,D. Banton Free Throw 1 of 2 (10 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
551,PT09M48.00S,2025-03-01T02:35:22.2Z,4,REGULAR,substitution,out,[],1630592,,,1610612757,84,97,2025-03-01T02:35:27Z,5380000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M48.00S,2025-03-01T02:35:22.2Z,4,REGULAR,substitution,in,[],1629661,,,1610612757,84,97,2025-03-01T02:35:27Z,5390000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M48.00S,2025-03-01T02:35:21.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630625,,,1610612757,84,97,2025-03-01T02:35:45Z,5400000,False,,,0,,MISS D. Banton Free Throw 2 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
554,PT09M48.00S,2025-03-01T02:35:21.6Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,84,97,2025-03-01T02:48:02Z,5410000,False,,,0,,D. Clingan REBOUND (Off:2 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,553.0,5.0,3.0,2.0,,,,,,
615,PT09M48.00S,2025-03-01T02:35:21.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,5.305519053876466,50.73529411764706,1610612757,84,97,2025-03-01T02:47:52Z,5415000,False,-4.0,-3.0,1,left,MISS D. Clingan tip Layup,[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,0.45,Missed,,,,,,,,,,,,,,,,
616,PT09M47.00S,2025-03-01T02:35:22.9Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,84,97,2025-03-01T02:47:52Z,5417500,False,,,0,,D. Clingan REBOUND (Off:3 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,615.0,6.0,3.0,3.0,,,,,,
555,PT09M41.00S,2025-03-01T02:35:46.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630625,34.37910643889619,44.36274509803921,1610612757,84,100,2025-03-01T02:47:52Z,5420000,False,28.0,271.0,1,left,D. Banton 27' 3PT  (13 PTS) (D. Clingan 3 AST),"[1630625, 1642270]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,27.22,Made,13.0,D. Clingan,1642270.0,3.0,,,,,,,,,,,,
557,PT09M23.00S,2025-03-01T02:36:04.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,80.23981603153744,51.71568627450981,1610612751,86,100,2025-03-01T02:36:09Z,5440000,False,9.0,133.0,1,right,C. Thomas 13' pullup Jump Shot (16 PTS) (K. Hayes 4 AST),"[1630560, 1630165]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,13.35,Made,16.0,K. Hayes,1630165.0,4.0,,,,,,,,,,,,
559,PT08M58.00S,2025-03-01T02:36:29.5Z,4,REGULAR,2pt,Jump Shot,[],1630625,5.469776609724048,81.86274509803921,1610612757,86,100,2025-03-01T02:36:37Z,5460000,False,-159.0,-1.0,1,left,MISS D. Banton 15' pullup Shot,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,,,15.93,Missed,,,,,,,,,,,,,,,,
560,PT08M58.00S,2025-03-01T02:36:35.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,86,100,2025-03-01T02:36:35Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,559.0,,,,,,,,,
562,PT08M56.00S,2025-03-01T02:36:48.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,86,100,2025-03-01T02:36:53Z,5490000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right,200834.0,,,,,,,,,,,,,,,,,,,
563,PT08M39.00S,2025-03-01T02:37:18.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630560,88.78120893561103,53.18627450980392,1610612751,86,100,2025-03-01T02:37:21Z,5500000,False,16.0,53.0,1,right,MISS C. Thomas driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,5.53,Missed,,,,,,,,,,,,,,,,
565,PT08M36.00S,2025-03-01T02:37:21.0Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,86,100,2025-03-01T02:37:21Z,5520000,False,,,0,,T. Camara REBOUND (Off:0 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,563.0,3.0,3.0,0.0,,,,,,
566,PT08M29.00S,2025-03-01T02:37:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,6.258212877792378,51.470588235294116,1610612757,86,102,2025-03-01T02:37:30Z,5530000,False,-7.0,6.0,1,left,D. Clingan Layup (12 PTS) (S. Henderson 7 AST),"[1642270, 1630703]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,0.97,Made,12.0,S. Henderson,1630703.0,7.0,,,,,,,,,,,,
568,PT08M10.00S,2025-03-01T02:37:46.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,82.9993429697766,61.51960784313726,1610612751,88,102,2025-03-01T02:37:49Z,5550000,False,58.0,107.0,1,right,C. Johnson 12' pullup Jump Shot (14 PTS),[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,12.18,Made,14.0,,,,,,,,,,,,,,,
569,PT07M44.00S,2025-03-01T02:38:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,10.5946123521682,48.529411764705884,1610612757,88,104,2025-03-01T02:46:42Z,5560000,False,7.0,47.0,1,left,D. Banton driving Layup (15 PTS) (S. Henderson 8 AST),"[1630625, 1630703]",1610612757.0,POR,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,4.77,Made,15.0,S. Henderson,1630703.0,8.0,,,,,,,,,,,,
570,PT07M30.00S,2025-03-01T02:38:26.9Z,4,REGULAR,2pt,Jump Shot,[],1629661,78.79434954007884,46.81372549019608,1610612751,88,104,2025-03-01T02:38:48Z,5570000,False,-16.0,147.0,1,right,MISS C. Johnson 14' pullup Shot,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Center,,,14.77,Missed,,,,,,,,,,,,,,,,
571,PT07M30.00S,2025-03-01T02:38:26.9Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,88,104,2025-03-01T02:38:48Z,5580000,False,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,,,,,,,,,,,570.0,3.0,2.0,1.0,,,,,,
573,PT07M22.00S,2025-03-01T02:38:33.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,21.895532194480946,89.2156862745098,1610612757,88,107,2025-03-01T02:38:58Z,5590000,False,-196.0,153.0,1,left,D. Banton 24' 3PT running (18 PTS) (A. Simons 6 AST),"[1630625, 1629014]",1610612757.0,POR,running,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,24.89,Made,18.0,A. Simons,1629014.0,6.0,,,,,,,,,,,,
575,PT07M21.00S,2025-03-01T02:38:48.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,88,107,2025-03-01T02:38:48Z,5610000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M21.00S,2025-03-01T02:39:11.8Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,88,107,2025-03-01T02:41:15Z,5620000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M21.00S,2025-03-01T02:39:11.8Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,88,107,2025-03-01T02:41:15Z,5630000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M21.00S,2025-03-01T02:39:11.8Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,88,107,2025-03-01T02:41:15Z,5640000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M21.00S,2025-03-01T02:39:11.8Z,4,REGULAR,substitution,out,[],1629014,,,1610612751,88,107,2025-03-01T02:41:15Z,5650000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M21.00S,2025-03-01T02:39:11.8Z,4,REGULAR,substitution,in,[],1630570,,,1610612751,88,107,2025-03-01T02:41:15Z,5660000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M21.00S,2025-03-01T02:39:11.8Z,4,REGULAR,substitution,in,[],1631213,,,1610612751,88,107,2025-03-01T02:41:15Z,5670000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M21.00S,2025-03-01T02:39:11.8Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,88,107,2025-03-01T02:41:15Z,5680000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M21.00S,2025-03-01T02:39:11.8Z,4,REGULAR,substitution,in,[],1631101,,,1610612751,88,107,2025-03-01T02:41:15Z,5690000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M01.00S,2025-03-01T02:41:58.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,88.78120893561103,56.372549019607845,1610612751,88,107,2025-03-01T02:42:04Z,5700000,False,32.0,53.0,1,right,MISS T. Watford 6' driving floating Shot,[1630570],1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,6.19,Missed,,,,,,,,,,,,,,,,
587,PT06M56.00S,2025-03-01T02:42:03.8Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,88,107,2025-03-01T02:42:04Z,5710000,False,,,0,,D. Clingan REBOUND (Off:3 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,586.0,7.0,4.0,3.0,,,,,,
588,PT06M52.00S,2025-03-01T02:42:12.7Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612757,88,107,2025-03-01T02:42:25Z,5720000,False,,,0,,T. Watford shooting personal FOUL (3 PF) (Banton 2 FT),"[1630570, 1630625]",1610612751.0,BKN,shooting,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,1179.0,,,,,,,,,,,,,,3.0,0.0,Banton,1630625.0,,
590,PT06M52.00S,2025-03-01T02:42:34.8Z,4,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,88,108,2025-03-01T02:42:34Z,5740000,False,,,0,,D. Banton Free Throw 1 of 2 (19 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
591,PT06M52.00S,2025-03-01T02:42:49.2Z,4,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,88,109,2025-03-01T02:42:49Z,5750000,False,,,0,,D. Banton Free Throw 2 of 2 (20 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
592,PT06M39.00S,2025-03-01T02:43:05.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630553,94.43166885676742,45.83333333333333,1610612751,88,109,2025-03-01T02:43:10Z,5760000,False,-21.0,0.0,1,right,MISS K. Johnson driving DUNK - blocked,"[1630553, 1642270]",1610612751.0,BKN,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,2.08,Missed,,,,,,,,,,,,,,,Clingan,1642270.0
605,PT06M39.00S,2025-03-01T02:43:05.7Z,4,REGULAR,block,,[],1642270,,,1610612751,88,109,2025-03-01T02:44:28Z,5765000,False,,,0,,D. Clingan BLOCK (2 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
593,PT06M35.00S,2025-03-01T02:43:09.7Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,88,109,2025-03-01T02:44:28Z,5770000,False,,,0,,D. Banton REBOUND (Off:1 Def:4),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,592.0,5.0,4.0,1.0,,,,,,
594,PT06M32.00S,2025-03-01T02:43:11.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,32.013797634691194,59.80392156862745,1610612757,88,109,2025-03-01T02:43:37Z,5780000,False,-49.0,248.0,1,left,MISS D. Banton 25' running pullup 3PT,[1630625],1610612757.0,POR,running pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,25.32,Missed,,,,,,,,,,,,,,,,
595,PT06M28.00S,2025-03-01T02:43:15.7Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,88,109,2025-03-01T02:43:37Z,5790000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,594.0,7.0,3.0,4.0,,,,,,
596,PT06M18.00S,2025-03-01T02:43:26.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,90.3580814717477,53.18627450980392,1610612751,88,109,2025-03-01T02:52:12Z,5800000,False,16.0,38.0,1,right,MISS T. Watford driving Layup,[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,4.13,Missed,,,,,,,,,,,,,,,,
597,PT06M13.00S,2025-03-01T02:43:31.4Z,4,REGULAR,rebound,defensive,[],1630703,,,1610612757,88,109,2025-03-01T02:43:54Z,5810000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,596.0,2.0,2.0,0.0,,,,,,
598,PT06M04.00S,2025-03-01T02:43:43.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612757,88,109,2025-03-01T02:44:00Z,5820000,False,,,0,,K. Johnson personal FOUL (2 PF) (Camara 2 FT),"[1630553, 1641739]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,2.0,0.0,Camara,1641739.0,,
600,PT06M04.00S,2025-03-01T02:44:13.0Z,4,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,88,110,2025-03-01T02:44:13Z,5840000,False,,,0,,T. Camara Free Throw 1 of 2 (16 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
601,PT06M04.00S,2025-03-01T02:44:13.8Z,4,REGULAR,substitution,out,[],1630553,,,1610612757,88,110,2025-03-01T02:44:21Z,5850000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M04.00S,2025-03-01T02:44:13.8Z,4,REGULAR,substitution,out,[],1630570,,,1610612757,88,110,2025-03-01T02:44:21Z,5860000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M04.00S,2025-03-01T02:44:13.8Z,4,REGULAR,substitution,in,[],1641721,,,1610612757,88,110,2025-03-01T02:44:21Z,5870000,False,,,0,,SUB in: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M04.00S,2025-03-01T02:44:13.8Z,4,REGULAR,substitution,in,[],1630592,,,1610612757,88,110,2025-03-01T02:44:21Z,5880000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
