actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
497,PT08M50.00S,2025-01-23T02:22:38.2Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,74,86,2025-01-23T02:25:00Z,4930000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,496.0,,2.0,2.0,0.0,,,,,,,,,,,,,
498,PT08M43.00S,2025-01-23T02:22:42.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,33.77545992115637,50.79656862745098,1610612756,74,89,2025-01-23T02:25:12Z,4940000,False,-4.0,265.0,1,left,D. Booker 26' 3PT running pullup (23 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,26.5,Made,,,,,,23.0,,,,,,,,,,,,
499,PT08M24.00S,2025-01-23T02:23:04.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641787,88.51839684625493,42.15686274509804,1610612751,74,89,2025-01-23T02:26:06Z,4950000,False,-39.0,55.0,1,right,MISS T. Evbuomwan 6' driving bank Shot,[1641787],1610612751.0,BKN,driving bank,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,6.79,Missed,,,,,,,,,,,,,,,,,,
500,PT08M22.00S,2025-01-23T02:23:06.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,74,89,2025-01-23T02:26:06Z,4960000,False,,,0,,N. Richards REBOUND (Off:4 Def:9),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,499.0,,13.0,9.0,4.0,,,,,,,,,,,,,
501,PT08M19.00S,2025-01-23T02:23:09.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626220,12.089356110381075,50.26041666666667,1610612756,74,89,2025-01-23T02:26:32Z,4970000,False,-1.0,61.0,1,left,MISS R. O'Neale 6' running finger roll Layup,[1626220],1610612756.0,PHX,running finger roll,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
502,PT08M16.00S,2025-01-23T02:23:12.8Z,4,REGULAR,rebound,defensive,[],1641730,,,1610612751,74,89,2025-01-23T02:26:32Z,4980000,False,,,0,,N. Clowney REBOUND (Off:1 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,501.0,,5.0,4.0,1.0,,,,,,,,,,,,,
503,PT08M13.00S,2025-01-23T02:23:14.9Z,4,REGULAR,turnover,lost ball,[],1641730,,,1610612751,74,89,2025-01-23T02:26:52Z,4990000,False,,,0,,N. Clowney lost ball TURNOVER (3 TO),"[1641730, 1626164]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,Booker,1626164.0,,,,
504,PT08M13.00S,2025-01-23T02:23:14.9Z,4,REGULAR,steal,,[],1626164,,,1610612756,74,89,2025-01-23T02:23:16Z,5000000,False,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
505,PT08M09.00S,2025-01-23T02:23:19.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628420,7.621550591327193,44.385723039215684,1610612756,74,89,2025-01-23T02:27:48Z,5010000,False,28.0,19.0,1,left,MISS M. Morris running Layup,[1628420],1610612756.0,PHX,running,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
507,PT08M08.00S,2025-01-23T02:23:20.8Z,4,REGULAR,rebound,offensive,[],1626220,,,1610612756,74,89,2025-01-23T02:27:48Z,5030000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,505.0,,3.0,2.0,1.0,,,,,,,,,,,,,
508,PT08M08.00S,2025-01-23T02:23:24.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626220,8.278580814717472,53.53094362745098,1610612756,74,89,2025-01-23T02:28:04Z,5040000,False,-18.0,25.0,1,left,MISS R. O'Neale tip Layup - blocked,"[1626220, 1641730]",1610612756.0,PHX,tip,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,Clowney,1641730.0,,,,,,,
512,PT08M08.00S,2025-01-23T02:23:24.1Z,4,REGULAR,block,,[],1641730,,,1610612756,74,89,2025-01-23T02:23:33Z,5045000,False,,,0,,N. Clowney BLOCK (1 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
509,PT08M06.00S,2025-01-23T02:23:26.1Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,74,89,2025-01-23T02:28:04Z,5050000,False,,,0,,T. Martin REBOUND (Off:2 Def:4),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,508.0,,6.0,4.0,2.0,,,,,,,,,,,,,
510,PT08M03.00S,2025-01-23T02:23:29.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641787,81.73455978975034,94.33976715686275,1610612751,74,89,2025-01-23T02:29:13Z,5060000,False,222.0,119.0,1,right,MISS T. Evbuomwan 25' running pullup 3PT,[1641787],1610612751.0,BKN,running pullup,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
511,PT08M01.00S,2025-01-23T02:23:31.1Z,4,REGULAR,rebound,offensive,[],1631213,,,1610612751,74,89,2025-01-23T02:29:13Z,5070000,False,,,0,,T. Martin REBOUND (Off:3 Def:4),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,510.0,,7.0,4.0,3.0,,,,,,,,,,,,,
513,PT07M57.00S,2025-01-23T02:23:33.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641787,70.22010512483574,76.47058823529412,1610612751,74,89,2025-01-23T02:29:36Z,5080000,False,132.0,227.0,1,right,MISS T. Evbuomwan 26' 3PT,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,
514,PT07M55.00S,2025-01-23T02:23:35.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,74,89,2025-01-23T02:29:36Z,5090000,False,,,0,,N. Richards REBOUND (Off:4 Def:10),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,513.0,,14.0,10.0,4.0,,,,,,,,,,,,,
515,PT07M45.00S,2025-01-23T02:23:41.1Z,4,REGULAR,3pt,Jump Shot,[],1626164,33.590670170827856,25.735294117647058,1610612756,74,92,2025-01-23T02:24:04Z,5100000,False,121.0,263.0,1,left,D. Booker 28' 3PT pullup (26 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,28.99,Made,,,,,,26.0,,,,,,,,,,,,
516,PT07M43.00S,2025-01-23T02:23:48.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,74,92,2025-01-23T02:23:48Z,5110000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M43.00S,2025-01-23T02:23:59.6Z,4,REGULAR,substitution,out,[],1626220,,,1610612751,74,92,2025-01-23T02:26:59Z,5120000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M43.00S,2025-01-23T02:23:59.6Z,4,REGULAR,substitution,out,[],1628420,,,1610612751,74,92,2025-01-23T02:26:59Z,5130000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M43.00S,2025-01-23T02:23:59.6Z,4,REGULAR,substitution,in,[],1626145,,,1610612751,74,92,2025-01-23T02:26:59Z,5140000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M43.00S,2025-01-23T02:23:59.6Z,4,REGULAR,substitution,in,[],1642346,,,1610612751,74,92,2025-01-23T02:26:59Z,5150000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M43.00S,2025-01-23T02:27:04.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,74,92,2025-01-23T02:27:10Z,5160000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,
522,PT07M29.00S,2025-01-23T02:27:22.8Z,4,REGULAR,turnover,traveling,[],1641787,,,1610612751,74,92,2025-01-23T02:31:14Z,5170000,False,,,0,,T. Evbuomwan traveling TURNOVER (3 TO),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,1627962.0,,,,,,,,,,3.0,,,,,,
523,PT07M10.00S,2025-01-23T02:27:52.1Z,4,REGULAR,violation,kicked ball,[],1630592,,,1610612756,74,92,2025-01-23T02:28:00Z,5180000,False,,,0,,J. Wilson kicked ball VIOLATION,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,1627962.0,,,,,,,,,,,,,,,,
524,PT07M10.00S,2025-01-23T02:27:57.7Z,4,REGULAR,substitution,out,[],1629651,,,1610612756,74,92,2025-01-23T02:28:01Z,5190000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M10.00S,2025-01-23T02:27:57.7Z,4,REGULAR,substitution,in,[],1630549,,,1610612756,74,92,2025-01-23T02:28:01Z,5200000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M05.00S,2025-01-23T02:28:15.4Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612756,74,92,2025-01-23T02:32:23Z,5210000,False,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1626145, 1641787]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,2.0,Evbuomwan,1641787.0,,,,
527,PT07M05.00S,2025-01-23T02:28:15.4Z,4,REGULAR,steal,,[],1641787,,,1610612751,74,92,2025-01-23T02:28:18Z,5220000,False,,,0,,T. Evbuomwan STEAL (2 STL),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
528,PT07M00.00S,2025-01-23T02:28:20.2Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631213,91.72141918528253,96.54564950980392,1610612751,74,92,2025-01-23T02:32:44Z,5230000,False,233.0,25.0,1,right,MISS T. Martin running 3PT,[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
529,PT06M57.00S,2025-01-23T02:28:23.2Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,74,92,2025-01-23T02:32:44Z,5240000,False,,,0,,N. Richards REBOUND (Off:4 Def:11),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,528.0,,15.0,11.0,4.0,,,,,,,,,,,,,
530,PT06M48.00S,2025-01-23T02:28:31.0Z,4,REGULAR,3pt,Jump Shot,[],1626164,23.521681997371886,90.90839460784314,1610612756,74,92,2025-01-23T02:33:07Z,5250000,False,-205.0,169.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
531,PT06M45.00S,2025-01-23T02:28:34.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,74,92,2025-01-23T02:33:07Z,5260000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,530.0,,,,,,,,,,,,,,,,,
533,PT06M21.00S,2025-01-23T02:29:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631213,86.2023653088042,40.41819852941176,1610612751,76,92,2025-01-23T02:33:34Z,5280000,False,-48.0,77.0,1,right,T. Martin 9' turnaround fadeaway Jump Shot (2 PTS),[1631213],1610612751.0,BKN,turnaround fadeaway,,,Martin,T. Martin,,,,,In The Paint (Non-RA),8-16 Left,9.09,Made,,,,,,2.0,,,,,,,,,,,,
534,PT06M11.00S,2025-01-23T02:29:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,8.147174770039427,43.93382352941176,1610612756,76,94,2025-01-23T02:33:49Z,5290000,False,30.0,24.0,1,left,D. Booker driving Layup (28 PTS) (T. Jones 6 AST),"[1626164, 1626145]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.87,Made,,,,,,28.0,T. Jones,1626145.0,6.0,,,,,,,,,
536,PT06M10.00S,2025-01-23T02:29:23.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,76,94,2025-01-23T02:29:26Z,5310000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M10.00S,2025-01-23T02:29:31.6Z,4,REGULAR,substitution,out,[],1641787,,,1610612751,76,94,2025-01-23T02:30:50Z,5320000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M10.00S,2025-01-23T02:29:31.6Z,4,REGULAR,substitution,in,[],1630553,,,1610612751,76,94,2025-01-23T02:30:50Z,5330000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT05M59.00S,2025-01-23T02:31:11.7Z,4,REGULAR,foul,offensive,[],1630549,,,1610612751,76,94,2025-01-23T02:34:02Z,5340000,False,,,0,,D. Sharpe offensive FOUL (2 PF),"[1630549, 1628960]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,1830.0,,,,,,,,,,,,,2.0,0.0,Allen,1628960.0
541,PT05M59.00S,2025-01-23T02:31:11.7Z,4,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,76,94,2025-01-23T02:31:11Z,5360000,False,,,0,,D. Sharpe offensive foul TURNOVER (4 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,1830.0,,,,,,,,,,4.0,,,,,,
542,PT05M59.00S,2025-01-23T02:31:30.0Z,4,REGULAR,substitution,out,[],1628960,,,1610612756,76,94,2025-01-23T02:31:35Z,5370000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M59.00S,2025-01-23T02:31:30.0Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,76,94,2025-01-23T02:31:35Z,5380000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M46.00S,2025-01-23T02:31:56.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642346,11.695137976346913,50.268075980392155,1610612756,76,96,2025-01-23T02:34:24Z,5390000,False,-1.0,57.0,1,left,R. Dunn driving Layup (6 PTS) (T. Jones 7 AST),"[1642346, 1626145]",1610612756.0,PHX,driving,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.74,Made,,,,,,6.0,T. Jones,1626145.0,7.0,,,,,,,,,
545,PT05M33.00S,2025-01-23T02:32:09.9Z,4,REGULAR,3pt,Jump Shot,[],1631213,87.25361366622865,96.05545343137256,1610612751,76,96,2025-01-23T02:34:43Z,5400000,False,230.0,67.0,1,right,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
546,PT05M31.00S,2025-01-23T02:32:11.9Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,76,96,2025-01-23T02:34:43Z,5410000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,545.0,,1.0,1.0,0.0,,,,,,,,,,,,,
547,PT05M29.00S,2025-01-23T02:32:22.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,76,96,2025-01-23T02:32:22Z,5420000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M29.00S,2025-01-23T02:32:49.4Z,4,REGULAR,substitution,out,[],1630208,,,1610612756,76,96,2025-01-23T02:33:39Z,5430000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M29.00S,2025-01-23T02:32:49.4Z,4,REGULAR,substitution,in,[],203486,,,1610612756,76,96,2025-01-23T02:33:39Z,5440000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M10.00S,2025-01-23T02:34:07.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,9.72404730617609,44.09466911764706,1610612756,76,98,2025-01-23T02:35:05Z,5450000,False,30.0,39.0,1,left,D. Booker fadeaway bank Jump Shot (30 PTS),[1626164],1610612756.0,PHX,fadeaway bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,,30.0,,,,,,,,,,,,
552,PT04M49.00S,2025-01-23T02:34:30.2Z,4,REGULAR,3pt,Jump Shot,[],1641730,76.34691195795006,10.516237745098039,1610612751,76,98,2025-01-23T02:35:26Z,5460000,False,-197.0,170.0,1,right,MISS N. Clowney 26' pullup 3PT,[1641730],1610612751.0,BKN,pullup,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
553,PT04M47.00S,2025-01-23T02:34:32.2Z,4,REGULAR,rebound,offensive,[],1630592,,,1610612751,76,98,2025-01-23T02:35:26Z,5470000,False,,,0,,J. Wilson REBOUND (Off:1 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,552.0,,4.0,3.0,1.0,,,,,,,,,,,,,
554,PT04M44.00S,2025-01-23T02:34:34.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630553,75.9526938239159,86.98682598039215,1610612751,76,98,2025-01-23T02:35:44Z,5480000,False,185.0,174.0,1,right,MISS K. Johnson 25' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
555,PT04M42.00S,2025-01-23T02:34:36.9Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,76,98,2025-01-23T02:35:44Z,5490000,False,,,0,,R. Dunn REBOUND (Off:0 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,554.0,,2.0,2.0,0.0,,,,,,,,,,,,,
556,PT04M33.00S,2025-01-23T02:34:44.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,12.483574244415237,53.02925857843137,1610612756,76,100,2025-01-23T02:36:17Z,5500000,False,-15.0,65.0,1,left,D. Booker 6' running Layup (32 PTS) (R. Dunn 3 AST),"[1626164, 1642346]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,,,,,,32.0,R. Dunn,1642346.0,3.0,,,,,,,,,
558,PT04M32.00S,2025-01-23T02:34:50.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,76,100,2025-01-23T02:34:50Z,5520000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,out,[],1641730,,,1610612751,76,100,2025-01-23T02:36:23Z,5530000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,76,100,2025-01-23T02:36:23Z,5540000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,out,[],1642346,,,1610612751,76,100,2025-01-23T02:36:23Z,5550000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,out,[],1626164,,,1610612751,76,100,2025-01-23T02:36:23Z,5560000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,out,[],1626145,,,1610612751,76,100,2025-01-23T02:36:23Z,5570000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,in,[],1641736,,,1610612751,76,100,2025-01-23T02:36:23Z,5580000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,in,[],1641727,,,1610612751,76,100,2025-01-23T02:36:23Z,5590000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,in,[],1628420,,,1610612751,76,100,2025-01-23T02:36:23Z,5600000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,in,[],1627814,,,1610612751,76,100,2025-01-23T02:36:23Z,5610000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M32.00S,2025-01-23T02:34:58.2Z,4,REGULAR,substitution,in,[],1629626,,,1610612751,76,100,2025-01-23T02:36:23Z,5620000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M13.00S,2025-01-23T02:36:49.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630549,89.61892247043365,55.85554534313725,1610612751,78,100,2025-01-23T02:37:30Z,5630000,False,29.0,45.0,1,right,D. Sharpe turnaround bank Jump Shot (8 PTS) (K. Johnson 2 AST),"[1630549, 1630553]",1610612751.0,BKN,turnaround bank,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,,,,,,8.0,K. Johnson,1630553.0,2.0,,,,,,,,,
571,PT03M54.00S,2025-01-23T02:37:09.7Z,4,REGULAR,3pt,Jump Shot,[],1627814,5.913272010512486,4.633884803921575,1610612756,78,100,2025-01-23T02:37:50Z,5650000,False,227.0,3.0,1,left,MISS D. Lee 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
572,PT03M49.00S,2025-01-23T02:37:14.7Z,4,REGULAR,rebound,offensive,[],1626220,,,1610612756,78,100,2025-01-23T02:37:50Z,5660000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,571.0,,4.0,2.0,2.0,,,,,,,,,,,,,
573,PT03M37.00S,2025-01-23T02:37:23.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628420,14.0604467805519,56.67126225490196,1610612756,78,102,2025-01-23T02:38:19Z,5670000,False,-33.0,80.0,1,left,M. Morris 8' pullup Jump Shot (7 PTS),[1628420],1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,8.64,Made,,,,,,7.0,,,,,,,,,,,,
574,PT03M26.00S,2025-01-23T02:37:36.9Z,4,REGULAR,turnover,bad pass,[],1631213,,,1610612751,78,102,2025-01-23T02:38:39Z,5680000,False,,,0,,T. Martin bad pass TURNOVER (1 TO),"[1631213, 203486]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,Plumlee,203486.0,,,,
575,PT03M26.00S,2025-01-23T02:37:36.9Z,4,REGULAR,steal,,[],203486,,,1610612756,78,102,2025-01-23T02:37:38Z,5690000,False,,,0,,M. Plumlee STEAL (3 STL),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT03M23.00S,2025-01-23T02:37:40.4Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612756,78,102,2025-01-23T02:38:53Z,5700000,False,,,0,,R. O'Neale bad pass TURNOVER (2 TO),"[1626220, 1630549]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,Sharpe,1630549.0,,,,
