actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
177,PT11M06.00S,2025-02-06T01:12:32.6Z,2,REGULAR,2pt,Jump Shot,[],1629661,88.25558475689881,24.019607843137255,1610612751,29,35,2025-02-06T01:12:36Z,1700000,False,-130.0,58.0,1,right,MISS C. Johnson 14' fadeaway Shot,[1629661],1610612751.0,BKN,fadeaway,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,14.22,Missed,,,,,,,,,,,,,
178,PT11M03.00S,2025-02-06T01:12:35.6Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,29,35,2025-02-06T01:12:36Z,1710000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,177.0,,,,1.0,1.0,0.0,,
179,PT10M57.00S,2025-02-06T01:12:40.9Z,2,REGULAR,3pt,Jump Shot,[],1641774,33.722076215505915,42.15686274509804,1610612764,29,38,2025-02-06T01:12:45Z,1720000,False,39.0,264.0,1,left,T. Vukcevic 26' 3PT  (3 PTS) (B. Carrington 2 AST),"[1641774, 1642267]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,26.74,Made,3.0,B. Carrington,1642267.0,2.0,,,,,,,,,
181,PT10M56.00S,2025-02-06T01:12:46.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,29,38,2025-02-06T01:12:46Z,1740000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M41.00S,2025-02-06T01:15:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,93.9060446780552,53.67647058823529,1610612751,31,38,2025-02-06T01:16:01Z,1750000,False,18.0,5.0,1,right,C. Johnson driving Layup (7 PTS) (N. Claxton 1 AST),"[1629661, 1629651]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,1.9,Made,7.0,N. Claxton,1629651.0,1.0,,,,,,,,,
184,PT10M30.00S,2025-02-06T01:16:09.2Z,2,REGULAR,3pt,Jump Shot,[],1630551,25.04927726675427,84.80392156862744,1610612764,31,38,2025-02-06T01:16:13Z,1770000,False,-174.0,183.0,1,left,MISS J. Champagnie 25' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,25.25,Missed,,,,,,,,,,,,,
185,PT10M27.00S,2025-02-06T01:16:12.6Z,2,REGULAR,rebound,offensive,[],1641774,,,1610612764,31,38,2025-02-06T01:16:12Z,1780000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,184.0,,,,2.0,1.0,1.0,,
186,PT10M25.00S,2025-02-06T01:16:14.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,32.276609724047304,66.17647058823529,1610612764,31,38,2025-02-06T01:16:18Z,1790000,False,-81.0,251.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,26.36,Missed,,,,,,,,,,,,,
187,PT10M22.00S,2025-02-06T01:16:17.4Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,31,38,2025-02-06T01:16:18Z,1800000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,186.0,,,,2.0,2.0,0.0,,
188,PT10M16.00S,2025-02-06T01:16:26.0Z,2,REGULAR,foul,personal,[],1641774,,,1610612751,31,38,2025-02-06T01:16:33Z,1810000,False,,,0,,T. Vukcevic personal FOUL (1 PF),"[1641774, 1629651]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,202053.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
190,PT10M05.00S,2025-02-06T01:16:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,91.01511169513797,44.85294117647059,1610612751,33,38,2025-02-06T01:17:13Z,1830000,False,-26.0,32.0,1,right,C. Johnson driving Layup (9 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,4.1,Made,9.0,,,,,,,,,,,,
191,PT09M41.00S,2025-02-06T01:17:15.7Z,2,REGULAR,3pt,Jump Shot,[],1642267,31.35676741130092,72.54901960784314,1610612764,33,38,2025-02-06T01:17:21Z,1840000,False,-113.0,242.0,1,left,MISS B. Carrington 26' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,26.72,Missed,,,,,,,,,,,,,
192,PT09M37.00S,2025-02-06T01:17:19.7Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,33,38,2025-02-06T01:17:21Z,1850000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,191.0,,,,1.0,1.0,0.0,,
193,PT09M34.00S,2025-02-06T01:17:22.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629651,92.46057818659659,49.01960784313725,1610612751,35,38,2025-02-06T01:17:27Z,1860000,False,-5.0,18.0,1,right,N. Claxton running DUNK (2 PTS) (D. Russell 1 AST),"[1629651, 1626156]",1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,1.9,Made,2.0,D. Russell,1626156.0,1.0,,,,,,,,,
194,PT09M34.00S,2025-02-06T01:17:26.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,35,38,2025-02-06T01:17:26Z,1870000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M17.00S,2025-02-06T01:20:41.1Z,2,REGULAR,2pt,Layup,[],1627763,7.5722733245729295,31.127450980392158,1610612764,35,38,2025-02-06T01:20:45Z,1880000,False,94.0,19.0,1,left,MISS M. Brogdon 9' driving Layup - blocked,"[1627763, 1641787]",1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,,,9.62,Missed,,,,,,,,,,,,Evbuomwan,1641787.0
197,PT09M17.00S,2025-02-06T01:20:41.1Z,2,REGULAR,block,,[],1641787,,,1610612764,35,38,2025-02-06T01:20:43Z,1890000,False,,,0,,T. Evbuomwan BLOCK (1 BLK),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
198,PT09M17.00S,2025-02-06T01:20:41.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,35,38,2025-02-06T01:20:45Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,196.0,,,,,,,,
200,PT09M11.00S,2025-02-06T01:20:59.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627763,20.71287779237845,31.862745098039213,1610612764,35,40,2025-02-06T01:21:10Z,1920000,False,91.0,142.0,1,left,M. Brogdon 16' pullup Jump Shot (2 PTS) (T. Vukcevic 1 AST),"[1627763, 1641774]",1610612764.0,WAS,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,,,,,,16.87,Made,2.0,T. Vukcevic,1641774.0,1.0,,,,,,,,,
201,PT08M54.00S,2025-02-06T01:21:15.0Z,2,REGULAR,3pt,Jump Shot,[],1629661,67.09921156373193,61.274509803921575,1610612751,38,40,2025-02-06T01:21:20Z,1930000,False,56.0,257.0,1,right,C. Johnson 26' 3PT  (12 PTS) (N. Claxton 2 AST),"[1629661, 1629651]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,26.29,Made,12.0,N. Claxton,1629651.0,2.0,,,,,,,,,
203,PT08M45.00S,2025-02-06T01:21:24.3Z,2,REGULAR,3pt,Jump Shot,[],1627763,29.122864651773984,22.058823529411764,1610612764,38,43,2025-02-06T01:21:34Z,1950000,False,140.0,221.0,1,left,M. Brogdon 26' 3PT  (5 PTS) (B. Carrington 3 AST),"[1627763, 1642267]",1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,26.17,Made,5.0,B. Carrington,1642267.0,3.0,,,,,,,,,
205,PT08M35.00S,2025-02-06T01:21:36.6Z,2,REGULAR,foul,personal,[],1642267,,,1610612751,38,43,2025-02-06T01:21:42Z,1970000,False,,,0,,B. Carrington personal FOUL (1 PF),"[1642267, 1629661]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,1162.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,
208,PT08M35.00S,2025-02-06T01:21:41.8Z,2,REGULAR,substitution,out,[],1626156,,,1610612751,38,43,2025-02-06T01:21:49Z,1990000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M35.00S,2025-02-06T01:21:41.8Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,38,43,2025-02-06T01:21:49Z,2000000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M30.00S,2025-02-06T01:22:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,88.91261498028909,54.90196078431373,1610612751,38,43,2025-02-06T01:22:07Z,2010000,False,25.0,52.0,1,right,MISS N. Claxton driving floating Shot,[1629651],1610612751.0,BKN,driving floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.72,Missed,,,,,,,,,,,,,
211,PT08M28.00S,2025-02-06T01:22:06.1Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,38,43,2025-02-06T01:22:07Z,2020000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,210.0,,,,3.0,2.0,1.0,,
212,PT08M18.00S,2025-02-06T01:22:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,5.863994743758213,52.94117647058824,1610612764,38,43,2025-02-06T01:22:18Z,2030000,False,-15.0,3.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,1.49,Missed,,,,,,,,,,,,,
213,PT08M16.00S,2025-02-06T01:22:17.1Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,38,43,2025-02-06T01:22:18Z,2040000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,212.0,,,,1.0,1.0,0.0,,
214,PT08M09.00S,2025-02-06T01:22:24.3Z,2,REGULAR,3pt,Jump Shot,[],1630592,88.64980289093299,4.166666666666666,1610612751,41,43,2025-02-06T01:22:27Z,2050000,False,-229.0,54.0,1,right,J. Wilson 3PT  (3 PTS) (B. Simmons 4 AST),"[1630592, 1627732]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,23.55,Made,3.0,B. Simmons,1627732.0,4.0,,,,,,,,,
216,PT07M55.00S,2025-02-06T01:22:37.8Z,2,REGULAR,3pt,Jump Shot,[],1630557,30.042706964520367,24.509803921568626,1610612764,41,46,2025-02-06T01:22:48Z,2070000,False,127.0,230.0,1,left,C. Kispert 26' 3PT  (3 PTS) (B. Carrington 4 AST),"[1630557, 1642267]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,26.29,Made,3.0,B. Carrington,1642267.0,4.0,,,,,,,,,
218,PT07M34.00S,2025-02-06T01:22:59.5Z,2,REGULAR,3pt,Jump Shot,[],1630592,93.38042049934296,97.79411764705883,1610612751,44,46,2025-02-06T01:23:09Z,2090000,False,239.0,10.0,1,right,J. Wilson 3PT  (6 PTS) (B. Simmons 5 AST),"[1630592, 1627732]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,,,23.92,Made,6.0,B. Simmons,1627732.0,5.0,,,,,,,,,
220,PT07M15.00S,2025-02-06T01:23:18.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,13.748357424441524,50.98039215686274,1610612764,44,46,2025-02-06T01:23:21Z,2110000,False,-5.0,77.0,1,left,MISS T. Vukcevic 7' driving floating Shot,[1641774],1610612764.0,WAS,driving floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.69,Missed,,,,,,,,,,,,,
221,PT07M14.00S,2025-02-06T01:23:19.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,44,46,2025-02-06T01:23:21Z,2120000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,220.0,,,,2.0,2.0,0.0,,
222,PT07M12.00S,2025-02-06T01:23:24.6Z,2,REGULAR,foul,personal,[],1630557,,,1610612751,44,46,2025-02-06T01:23:51Z,2130000,False,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 1627732]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,1162.0,1.0,0.0,Simmons,1627732.0,,,,,,,,,,,,,,,
224,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,out,[],1629661,,,1610612751,44,46,2025-02-06T01:23:48Z,2150000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,out,[],1641787,,,1610612751,44,46,2025-02-06T01:23:48Z,2160000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,44,46,2025-02-06T01:23:48Z,2170000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,out,[],1642267,,,1610612751,44,46,2025-02-06T01:23:48Z,2180000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,out,[],1630551,,,1610612751,44,46,2025-02-06T01:23:48Z,2190000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,out,[],1627763,,,1610612751,44,46,2025-02-06T01:23:48Z,2200000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,in,[],1630553,,,1610612751,44,46,2025-02-06T01:23:48Z,2210000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,44,46,2025-02-06T01:23:48Z,2220000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,in,[],1630533,,,1610612751,44,46,2025-02-06T01:23:48Z,2230000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,in,[],1629673,,,1610612751,44,46,2025-02-06T01:23:48Z,2240000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,in,[],1642273,,,1610612751,44,46,2025-02-06T01:23:48Z,2250000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M12.00S,2025-02-06T01:23:28.7Z,2,REGULAR,substitution,in,[],1641731,,,1610612751,44,46,2025-02-06T01:23:48Z,2260000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M12.00S,2025-02-06T01:23:52.8Z,2,REGULAR,substitution,out,[],1641774,,,1610612751,44,46,2025-02-06T01:24:01Z,2270000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M12.00S,2025-02-06T01:23:52.8Z,2,REGULAR,substitution,in,[],1626158,,,1610612751,44,46,2025-02-06T01:24:01Z,2280000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M02.00S,2025-02-06T01:24:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630549,72.09264126149803,74.50980392156863,1610612751,47,46,2025-02-06T01:24:36Z,2290000,False,123.0,210.0,1,right,D. Sharpe 24' 3PT  (3 PTS) (J. Wilson 3 AST),"[1630549, 1630592]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,24.29,Made,3.0,J. Wilson,1630592.0,3.0,,,,,,,,,
240,PT06M49.00S,2025-02-06T01:24:37.3Z,2,REGULAR,3pt,Jump Shot,[],1630557,24.392247043363994,83.82352941176471,1610612764,47,49,2025-02-06T01:24:44Z,2310000,False,-169.0,177.0,1,left,C. Kispert 24' 3PT  (6 PTS) (B. Coulibaly 5 AST),"[1630557, 1641731]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,24.46,Made,6.0,B. Coulibaly,1641731.0,5.0,,,,,,,,,
242,PT06M35.00S,2025-02-06T01:24:52.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,93.11760840998686,47.05882352941176,1610612751,49,49,2025-02-06T01:24:56Z,2330000,False,-15.0,12.0,1,right,D. Sharpe alley-oop DUNK (5 PTS) (B. Simmons 6 AST),"[1630549, 1627732]",1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,1.91,Made,5.0,B. Simmons,1627732.0,6.0,,,,,,,,,
244,PT06M25.00S,2025-02-06T01:25:02.5Z,2,REGULAR,turnover,bad pass,[],1641731,,,1610612764,49,49,2025-02-06T01:25:07Z,2350000,False,,,0,,B. Coulibaly bad pass TURNOVER (2 TO),"[1641731, 1630553]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2.0,Johnson,1630553.0,,,,,
245,PT06M25.00S,2025-02-06T01:25:02.5Z,2,REGULAR,steal,,[],1630553,,,1610612751,49,49,2025-02-06T01:25:04Z,2360000,False,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
246,PT06M21.00S,2025-02-06T01:25:06.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630533,78.9257555847569,88.97058823529412,1610612751,49,49,2025-02-06T01:25:11Z,2370000,False,195.0,146.0,1,right,MISS Z. Williams 24' running 3PT,[1630533],1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,24.33,Missed,,,,,,,,,,,,,
247,PT06M18.00S,2025-02-06T01:25:09.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,49,49,2025-02-06T01:25:11Z,2380000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,246.0,,,,,,,,
249,PT05M59.00S,2025-02-06T01:25:40.5Z,2,REGULAR,3pt,Jump Shot,[],1630557,30.962549277266753,71.81372549019608,1610612764,49,49,2025-02-06T01:25:47Z,2400000,False,-109.0,239.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,26.23,Missed,,,,,,,,,,,,,
250,PT05M56.00S,2025-02-06T01:25:43.5Z,2,REGULAR,rebound,offensive,[],1641731,,,1610612764,49,49,2025-02-06T01:25:47Z,2410000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,249.0,,,,2.0,1.0,1.0,,
251,PT05M52.00S,2025-02-06T01:25:47.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,33.196452036793694,48.28431372549019,1610612764,49,52,2025-02-06T01:26:59Z,2420000,False,9.0,260.0,1,left,J. Poole 25' 3PT pullup (8 PTS) (B. Coulibaly 6 AST),"[1629673, 1641731]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,25.96,Made,8.0,B. Coulibaly,1641731.0,6.0,,,,,,,,,
253,PT05M34.00S,2025-02-06T01:26:04.6Z,2,REGULAR,3pt,Jump Shot,[],1630553,71.82982917214193,14.705882352941178,1610612751,49,52,2025-02-06T01:26:11Z,2440000,False,-176.0,212.0,1,right,MISS K. Johnson 27' pullup 3PT,[1630553],1610612751.0,BKN,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,27.61,Missed,,,,,,,,,,,,,
254,PT05M30.00S,2025-02-06T01:26:08.6Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,49,52,2025-02-06T01:26:08Z,2450000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,253.0,,,,3.0,1.0,2.0,,
255,PT05M29.00S,2025-02-06T01:26:11.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,94.03745072273325,50.0,1610612751,51,52,2025-02-06T01:26:16Z,2460000,False,0.0,4.0,1,right,D. Sharpe putback Layup (7 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,0.35,Made,7.0,,,,,,,,,,,,
256,PT05M17.00S,2025-02-06T01:26:21.7Z,2,REGULAR,turnover,lost ball,[],1641731,,,1610612764,51,52,2025-02-06T01:26:25Z,2470000,False,,,0,,B. Coulibaly lost ball TURNOVER (3 TO),"[1641731, 1627732]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Simmons,1627732.0,,,,,
257,PT05M17.00S,2025-02-06T01:26:21.7Z,2,REGULAR,steal,,[],1627732,,,1610612751,51,52,2025-02-06T01:26:23Z,2480000,False,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
258,PT05M15.00S,2025-02-06T01:26:26.3Z,2,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612751,51,52,2025-02-06T01:26:39Z,2490000,False,,,0,,B. Coulibaly shooting personal FOUL (1 PF) (Williams 2 FT),"[1641731, 1630533]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Williams,1630533.0,,,,,,,,,,,,,,,
260,PT05M15.00S,2025-02-06T01:27:07.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630533,,,1610612751,52,52,2025-02-06T01:27:07Z,2510000,False,,,0,,Z. Williams Free Throw 1 of 2 (1 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
261,PT05M15.00S,2025-02-06T01:27:26.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630533,,,1610612751,53,52,2025-02-06T01:27:26Z,2520000,False,,,0,,Z. Williams Free Throw 2 of 2 (2 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
262,PT04M56.00S,2025-02-06T01:27:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,10.33180026281209,42.40196078431372,1610612764,53,54,2025-02-06T01:27:51Z,2530000,False,38.0,45.0,1,left,C. Kispert driving floating bank Jump Shot (8 PTS) (B. Coulibaly 7 AST),"[1630557, 1641731]",1610612764.0,WAS,driving floating bank,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.86,Made,8.0,B. Coulibaly,1641731.0,7.0,,,,,,,,,
264,PT04M41.00S,2025-02-06T01:28:01.6Z,2,REGULAR,3pt,Jump Shot,[],1630553,68.9388961892247,75.98039215686273,1610612751,53,54,2025-02-06T01:28:06Z,2550000,False,130.0,239.0,1,right,MISS K. Johnson 27' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,27.25,Missed,,,,,,,,,,,,,
